"rownum","RewardOffer","i32","Character","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32"
337,21,12,1,5624,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
338,21,13,1,5712,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
339,21,14,6,5401,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
340,21,15,6,5403,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
341,21,16,6,5402,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
342,21,17,6,5322,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
343,21,18,6,5592,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
344,21,19,6,5326,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
345,21,20,6,5324,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
346,21,21,6,5629,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
347,21,22,6,5759,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
348,21,23,0,5363,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
349,21,24,0,5323,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
350,21,25,0,5362,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
351,21,26,0,5334,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
352,21,27,0,5324,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
353,21,28,0,5592,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
354,21,29,0,5652,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
355,21,30,0,5515,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
356,21,31,0,5728,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
357,21,32,0,5752,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
358,21,33,4,5323,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
359,21,34,4,5498,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
360,21,35,4,5328,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
361,21,36,4,5364,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
362,21,37,4,5361,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
363,21,38,4,5617,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
364,21,39,4,5652,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
365,21,40,4,5514,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
366,21,41,4,5752,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
367,21,42,3,5498,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
368,21,43,3,5328,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
369,21,44,3,5327,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
370,21,45,3,5364,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
371,21,46,3,5361,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
372,21,47,3,5329,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
373,21,48,5,5401,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
374,21,49,5,5403,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
375,21,50,5,5402,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
376,21,51,5,5322,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
377,21,52,5,5329,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
378,21,53,5,5326,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
379,21,54,5,5321,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
380,21,55,5,5327,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
381,21,56,5,5365,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
382,21,57,5,5364,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
383,21,58,5,5624,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
384,21,59,5,5631,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
385,21,60,5,5658,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
386,21,61,2,5401,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
387,21,62,2,5403,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
388,21,63,2,5402,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
389,21,64,2,5322,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
390,21,65,2,5592,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
391,21,66,2,5321,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
392,21,67,2,5324,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
393,21,68,2,5363,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
394,21,69,2,5365,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
395,21,70,2,5364,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
396,21,71,2,5624,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
397,21,72,2,5631,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
398,21,73,2,5629,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
399,21,74,2,5752,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
400,24,0,"",4521,28,2,0,"",[],1,"","",[],1203,0,[],0,"",0
401,24,1,"",4522,28,2,0,"",[],1,"","",[],1203,0,[],0,"",0
402,24,2,"",4523,28,2,0,"",[],1,"","",[],1203,0,[],0,"",0
403,24,3,"",4524,28,2,0,"",[],1,"","",[],1203,0,[],0,"",0
404,26,0,1,5451,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
405,26,1,1,5438,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
406,26,2,1,5349,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
407,26,3,1,5440,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
408,26,4,1,5733,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
409,26,5,1,5306,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
410,26,6,1,5505,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
411,26,7,1,5582,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
412,26,8,1,5623,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
413,26,9,1,5625,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
414,26,10,1,5739,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
415,26,11,1,5772,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
416,26,12,1,5774,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
417,26,13,6,5513,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
418,26,14,6,5625,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
419,26,15,6,5438,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
420,26,16,6,5349,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
421,26,17,6,5311,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
422,26,18,6,5378,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
423,26,19,6,5605,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
424,26,20,6,5337,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
425,26,21,6,5620,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
426,26,22,6,5626,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
427,26,23,6,5725,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
428,26,24,0,5405,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
429,26,25,0,5513,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
430,26,26,0,5542,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
431,26,27,0,5557,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
432,26,28,0,5585,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
433,26,29,0,5757,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
434,26,30,4,5405,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
435,26,31,4,5513,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
436,26,32,4,5530,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
437,26,33,4,5247,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
438,26,34,4,5614,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
439,26,35,4,5639,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
440,26,36,4,5243,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
441,26,37,3,5607,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
442,26,38,3,5489,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
443,26,39,3,5530,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
444,26,40,3,5528,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
445,26,41,3,5248,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
446,26,42,3,5247,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
447,26,43,3,5674,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
448,26,44,3,5766,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
449,26,45,3,5773,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
450,26,46,5,5488,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
451,26,47,5,5440,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
452,26,48,5,5596,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
453,26,49,5,5597,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
454,26,50,5,5598,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
455,26,51,5,5531,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
456,26,52,5,5248,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
457,26,53,5,5247,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
458,26,54,5,5582,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
459,26,55,5,5623,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
460,26,56,5,5667,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
461,26,57,5,5739,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
462,26,58,2,5405,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
463,26,59,2,5489,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
464,26,60,2,5438,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
465,26,61,2,5531,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
466,26,62,2,5248,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
467,26,63,2,5247,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
468,26,64,2,5585,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
469,26,65,2,5626,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
470,26,66,2,5623,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
471,26,67,2,5739,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
472,26,68,2,5751,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
473,1,0,"",5010,4,0,0,"",[],1,"","",[],1203,0,[],0,"",0
474,1,1,"",5025,4,0,0,"",[],1,"","",[],1203,0,[],0,"",0
475,1,2,"",5047,4,0,0,"",[],1,"","",[],1203,0,[],0,"",0
476,2,0,1,5367,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
477,2,1,1,5588,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
478,2,2,1,5586,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
479,2,3,1,5566,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
480,2,4,1,5590,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
481,2,5,6,5578,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
482,2,6,6,5576,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
483,2,7,6,5565,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
484,2,8,6,5577,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
485,2,9,6,5588,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
486,2,10,6,5586,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
487,2,11,6,5589,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
488,2,12,0,5565,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
489,2,13,0,5577,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
490,2,14,0,5589,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
491,2,15,4,5576,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
492,2,16,4,5566,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
493,2,17,4,5304,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
494,2,18,4,5577,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
495,2,19,4,5587,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
496,2,20,4,5591,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
497,2,21,4,5589,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
498,2,22,3,5566,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
499,2,23,3,5577,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
500,2,24,3,5591,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
501,2,25,3,5587,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
502,2,26,5,5669,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
503,2,27,5,5367,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
504,2,28,5,5304,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
505,2,29,5,5577,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
506,2,30,5,5587,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
507,2,31,5,5588,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
508,2,32,5,5586,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
509,2,33,2,5576,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
510,2,34,2,5367,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
511,2,35,2,5578,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
512,2,36,2,5566,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
513,2,37,2,5304,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
514,2,38,2,5565,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
515,2,39,2,5589,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
516,2,40,2,5588,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
517,2,41,2,5587,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
518,2,42,2,5590,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
519,20,0,"",5152,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
520,22,0,"",5160,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
521,25,0,"",5161,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
522,27,0,1,5393,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
523,27,1,1,5394,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
524,27,2,1,5395,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
525,27,3,1,5411,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
526,27,4,1,5512,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
527,27,5,1,5549,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
528,27,6,1,5628,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
529,27,7,1,5632,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
530,27,8,1,5740,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
531,27,9,1,5659,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
532,27,10,1,5663,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
533,27,11,1,5719,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
534,27,12,1,5738,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
535,27,13,6,5393,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
536,27,14,6,5394,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
537,27,15,6,5395,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
538,27,16,6,5521,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
539,27,17,6,5411,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
540,27,18,6,5512,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
541,27,19,6,5628,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
542,27,20,6,5632,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
543,27,21,6,5653,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
544,27,22,6,5786,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
545,27,23,6,5719,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
546,27,24,6,5729,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
547,27,25,6,5368,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
548,27,26,0,5295,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
549,27,27,0,5521,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
550,27,28,0,5368,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
551,27,29,0,5341,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
552,27,30,0,5653,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
553,27,31,0,5650,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
554,27,32,0,5730,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
555,27,33,0,5750,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
556,27,34,4,5295,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
557,27,35,4,5521,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
558,27,36,4,5368,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
559,27,37,4,5523,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
560,27,38,4,5653,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
561,27,39,4,5650,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
562,27,40,4,5730,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
563,27,41,4,5750,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
564,27,42,3,5295,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
565,27,43,3,5399,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
566,27,44,3,5521,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
567,27,45,3,5523,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
568,27,46,3,5522,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
569,27,47,3,5541,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
570,27,48,3,5650,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
571,27,49,3,5720,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
572,27,50,3,5768,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
573,27,51,5,5720,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
574,27,52,5,5394,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
575,27,53,5,5395,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
576,27,54,5,5278,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
577,27,55,5,5522,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
578,27,56,5,5524,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
579,27,57,5,5541,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
580,27,58,5,5549,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
581,27,59,5,5602,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
582,27,60,5,5666,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
583,27,61,5,5628,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
584,27,62,5,5603,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
585,27,63,5,5719,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
586,27,64,5,5738,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
587,27,65,5,5740,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
588,27,66,2,5393,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
589,27,67,2,5394,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
590,27,68,2,5395,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
591,27,69,2,5295,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
592,27,70,2,5521,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
593,27,71,2,5522,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
594,27,72,2,5524,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
595,27,73,2,5628,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
596,27,74,2,5632,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
597,27,75,2,5738,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
598,27,76,2,5368,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
599,27,77,2,5750,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
600,6,0,"",5123,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
601,28,0,"",4492,30,2,0,"",[],1,"","",[],1203,0,[],0,"",0
602,28,1,"",4493,30,2,0,"",[],1,"","",[],1203,0,[],0,"",0
603,28,2,"",4494,30,2,0,"",[],1,"","",[],1203,0,[],0,"",0
604,9,0,"",5122,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
605,11,0,"",5125,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
606,29,0,"",5127,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
607,23,0,"",5130,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
608,5,0,"",5124,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
609,12,0,"",5126,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
610,13,0,"",5943,1,"",0,"",[],1,"","",[],1203,0,[],0,487,0
611,13,1,"",5944,1,"",0,"",[],1,"","",[],1203,0,[],0,488,0
612,13,2,"",5945,1,"",0,"",[],1,"","",[],1203,0,[],0,489,0
613,30,0,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,296,0
614,30,1,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,299,0
615,30,2,"",1,1,"",10,"WWW",[],1,"","",[],1203,0,[],0,297,0
616,30,3,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,300,0
617,30,4,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,302,0
618,30,5,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,301,0
619,30,6,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,303,0
620,30,7,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,370,0
621,30,8,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,371,0
622,31,0,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,296,0
623,31,1,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,298,0
624,31,2,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,299,0
625,31,3,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,304,0
626,31,4,"",1,1,"",20,"",[],1,"","",[],1203,0,[],0,305,0
627,31,5,"",1,1,"",0,"WWW",[],1,"","",[],1203,0,[],0,371,0
628,31,6,"",1,1,"",0,"",[],1,"","",[],1203,0,[],0,582,0
629,32,0,1,5407,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
630,32,1,1,5406,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
631,32,2,1,5275,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
632,32,3,1,5397,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
633,32,4,1,5281,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
634,32,5,1,5569,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
635,32,6,1,5573,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
636,32,7,1,5611,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
637,32,8,1,5619,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
638,32,9,1,5633,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
639,32,10,6,5407,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
640,32,11,6,5406,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
641,32,12,6,5275,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
642,32,13,6,5397,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
643,32,14,6,5281,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
644,32,15,6,5564,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
645,32,16,6,5619,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
646,32,17,6,5633,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
647,32,18,6,5722,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
648,32,19,6,5721,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
649,32,20,0,5407,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
650,32,21,0,5406,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
651,32,22,0,5275,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
652,32,23,0,5397,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
653,32,24,0,5281,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
654,32,25,0,5575,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
655,32,26,0,5619,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
656,32,27,0,5721,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
657,32,28,0,5769,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
658,32,29,0,5788,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
659,32,30,4,5407,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
660,32,31,4,5406,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
661,32,32,4,5275,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
662,32,33,4,5397,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
663,32,34,4,5281,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
664,32,35,4,5277,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
665,32,36,4,5672,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
666,32,37,4,5721,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
667,32,38,4,5769,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
668,32,39,3,5407,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
669,32,40,3,5406,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
670,32,41,3,5275,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
671,32,42,3,5397,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
672,32,43,3,5281,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
673,32,44,3,5610,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
674,32,45,3,5277,1,"",0,"",[],1,"","",[],1203,0,[],0,"",0
