"rownum","Id","MonsterVarietiesKey","i32","rid","bool","bool","i32","i32","bool","rid","rid","i32","bool","i32","string","bool","bool","i32"
386,402,7333,126,3415,1,1,0,0,"","","",0,"",0,"","",1,0
387,403,7334,126,3415,1,1,0,0,"","","",0,"",0,"","",1,0
388,404,7335,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
389,405,7336,126,3417,1,1,0,0,"","","",0,"",0,"","",1,0
390,406,1528,126,935,1,1,0,0,"","","",0,"",0,"","",1,0
391,407,7425,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
392,408,2066,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
393,409,5664,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
394,410,7420,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
395,411,"",88,"",1,1,0,0,"","","",0,"",0,"","",1,0
396,412,7347,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
397,413,7445,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
398,414,7500,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
399,415,7410,126,330,1,1,0,0,"","","",0,"",0,"","",1,0
400,416,7531,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
401,417,7509,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
402,418,7521,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
403,419,7420,126,1869,1,1,0,0,"","","",0,"",0,"","",1,0
404,420,7619,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
405,421,3070,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
406,422,7782,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
407,423,7782,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
408,424,7794,126,3584,1,1,0,0,"","","",0,"",0,"","",1,0
409,425,489,126,3153,1,1,0,0,"","","",0,"",0,"","",1,0
410,426,7794,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
411,427,7673,126,"","",1,0,0,"","","",0,"",0,"","",1,0
412,428,7783,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
413,429,7784,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
414,430,3073,126,3584,1,1,0,0,"","","",0,"",0,"","",1,0
415,431,7785,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
416,432,7786,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
417,433,7787,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
418,434,7788,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
419,435,7789,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
420,436,7790,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
421,437,7791,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
422,438,7792,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
423,439,7793,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
424,440,"",89,"",1,1,0,0,"","","",0,"",0,"","",1,0
425,441,"",90,"",1,1,0,0,"","","",0,"",0,"","",1,0
426,442,"",91,"",1,1,0,0,"","","",0,"",0,"","",1,0
427,443,7651,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
428,444,3050,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
429,445,3071,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
430,446,7139,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
431,447,4523,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
432,448,"",93,"",1,1,0,0,"","","",0,"",0,"","",1,0
433,449,7802,126,"","",1,0,0,"","","",0,"",0,"","",1,0
434,450,3074,126,"","",1,0,0,"","","",0,"",0,"","",1,0
435,451,7845,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
436,452,7846,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
437,453,7847,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
438,454,1528,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
439,455,1528,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
440,456,1528,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
441,457,1528,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
442,458,7852,126,"","",1,0,0,"","","",0,"",0,"","",1,0
443,459,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
444,460,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
445,461,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
446,462,7854,126,"","",1,0,0,"","","",0,"",0,"","",1,0
447,463,7848,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
448,464,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
449,465,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
450,466,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
451,467,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
452,468,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
453,469,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
454,470,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
455,471,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
456,472,1528,126,"","",1,0,0,"","","",0,"",0,"","",1,0
457,473,"",95,"","",1,0,0,"","","",0,"",0,"","",1,0
458,474,7856,126,"","",1,0,0,"","","",0,"",0,"","",1,0
459,475,7878,126,"","",1,0,0,"","","",0,"",0,"","",1,0
460,476,7849,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
461,477,7867,126,"","",1,0,0,"","","",0,"",0,"","",1,0
462,478,7868,126,"","",1,0,0,"","","",0,"",0,"","",1,0
463,479,7869,126,"","",1,0,0,"","","",0,"",0,"","",1,0
464,480,7857,126,"",1,"",0,0,"","","",0,"",0,"","",1,0
465,481,"",96,"","",1,0,0,"","","",0,"",0,"","",1,0
466,482,"",97,"","",1,0,0,"","","",0,"",0,"","",1,0
467,483,"",98,"","",1,0,0,"","","",0,"",0,"","",1,0
468,484,7831,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
469,485,7832,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
470,486,3075,126,"","",1,0,0,"","","",0,"",0,"","",1,0
471,487,7853,126,"","",1,0,0,"","","",0,"",0,"","",1,0
472,488,7830,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
473,489,5094,126,"","",1,0,0,"","","",0,"",0,"","",1,0
474,490,7904,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
475,491,8039,126,"","","",0,0,"","","",0,"",0,"","",1,0
476,492,7941,126,"",1,"",0,0,"","","",0,"",0,"","",1,0
477,493,8001,126,"","",1,0,0,"","","",0,"",0,"","",1,0
478,494,"",105,"",1,"",0,0,"","","",0,"",0,"","",1,0
479,495,"",99,"",1,"",0,0,"","","",0,"",0,"","",1,0
480,496,"",102,"",1,"",0,0,"","","",0,"",0,"","",1,0
481,497,"",106,"",1,"",0,0,"","","",0,"",0,"","",1,0
482,498,"",100,"",1,"",0,0,"","","",0,"",0,"","",1,0
483,499,"",103,"",1,"",0,0,"","","",0,"",0,"","",1,0
484,500,"",107,"",1,"",0,0,"","","",0,"",0,"","",1,0
485,501,"",101,"",1,"",0,0,"","","",0,"",0,"","",1,0
486,502,"",104,"",1,"",0,0,"","","",0,"",0,"","",1,0
487,503,8022,126,"","",1,0,15,1,"","",0,"",0,"","",1,0
488,504,8040,126,"","","",0,0,"","","",0,"",0,"","",1,0
489,505,8042,126,"","",1,0,0,"","","",0,"",0,"","",1,0
490,507,7965,126,"",1,"",0,0,"","","",0,"",0,"","",1,0
491,508,7936,126,"","","",0,0,"","","",0,"",0,"","",1,0
492,509,8023,126,"","",1,0,0,"","","",0,"",0,"","",1,0
493,510,8027,126,"","",1,0,0,"","","",0,"",0,"","",1,0
494,511,8028,126,"","",1,0,0,1,"","",0,1,0,"","",1,0
495,512,8025,126,"","","",0,0,"","","",0,"",0,"","",1,0
496,513,8033,126,"","",1,0,0,"","","",0,"",0,"","",1,0
497,514,8023,126,"","",1,15,0,"","","",0,"",0,"","",1,0
498,515,8023,126,"","",1,-15,0,"","","",0,"",0,"","",1,0
499,516,8041,126,"","","",0,0,"","","",0,"",0,"","",1,0
500,517,8022,126,"","",1,0,-30,1,"","",0,"",0,"","",1,0
501,518,8026,126,"","","",0,0,1,"","",0,"",0,"","",1,0
502,519,8024,126,"","",1,0,0,1,"","",0,"",0,"","",1,0
503,520,1238,126,"","",1,0,0,"","","",0,"",0,"","",1,0
504,521,8066,126,"","",1,0,0,"","","",0,"",0,"","",1,0
505,522,8216,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
506,523,8267,126,"","","",0,0,"","","",0,"",12,"","",1,0
507,524,8148,126,"",1,1,0,0,"","","",0,"",12,"","",1,0
508,525,8149,126,"",1,1,0,0,"","","",0,"",12,"","",1,0
509,526,3058,126,"","",1,0,0,"","","",0,"",30,"","",1,0
510,527,"",120,"",1,"",0,0,"","","",0,"",10,"","",1,0
511,528,8110,126,"","","",0,0,1,"","",0,1,0,"","",1,0
512,529,"",121,"",1,"",0,0,"","","",0,"",15,"","",1,0
513,530,8336,126,"","",1,0,0,"","","",0,"",0,"","",1,0
514,531,5396,126,"",1,1,8,8,"","","",0,"",0,"","",1,0
515,532,5399,126,"",1,1,0,0,"","","",0,"",45,"","",1,0
516,533,5661,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
517,534,5718,126,"","",1,0,0,"","","",0,"",0,"","",1,0
518,535,"",122,"",1,1,0,0,"","","",0,"",40,"","",1,0
519,536,5271,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
520,537,5295,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
521,538,8089,126,5013,"",1,0,0,"","","",0,"",0,"","",1,0
522,539,8111,126,"","","",0,0,1,"","",0,1,40,"","",1,0
523,540,8071,126,"","",1,0,0,1,"","",0,"",0,"","",1,0
524,541,4920,126,"","","",0,0,1,"","",0,"",0,"","",1,0
525,542,6010,126,"","","",0,0,"","","",0,"",0,"","",1,0
526,543,7026,126,"","",1,0,0,"","","",0,1,0,"","",1,0
527,544,8350,126,"","","",0,0,"","","",0,"",0,"","",1,0
528,545,8351,126,"","","",0,0,"","","",0,"",0,"","",1,0
529,546,8352,126,"","","",0,0,"","","",0,"",0,"","",1,0
530,547,8353,126,"","","",0,0,"","","",0,"",0,"","",1,0
531,548,8084,126,"","","",0,0,"","","",0,"",0,"","",1,0
532,549,8354,126,"","","",0,0,"","","",0,"",20,"","",1,0
533,550,8471,126,"","",1,0,0,"","","",0,"",0,"","",1,0
534,551,8472,126,"","",1,0,0,"","","",0,"",0,"","",1,0
535,552,8486,126,"","",1,0,0,"","","",0,"",0,"","",1,0
536,553,8475,126,"","",1,0,0,"","","",0,"",0,"","",1,0
537,554,8476,126,"","",1,0,0,"","","",0,"",0,"","",1,0
538,555,8487,126,"","",1,0,0,"","","",0,"",0,"","",1,0
539,556,8407,126,"","",1,0,0,1,"","",0,"",0,"clones",1,1,0
540,557,8408,126,"","",1,0,0,1,"","",0,"",0,"clones",1,1,0
541,558,8489,126,"","","",0,0,1,"","",0,"",0,"","","",0
542,559,8490,126,"","","",0,0,1,"","",0,"",0,"","","",0
543,560,8491,126,"","","",0,0,1,"","",0,"",0,"","","",0
544,561,"",123,"",1,1,0,12,1,"","",0,"",0,"squad",1,1,0
545,562,8370,126,"","",1,0,0,"","","",0,1,0,"","",1,0
546,563,8586,126,"","",1,0,0,"","","",0,1,0,"voidzone",1,1,0
547,564,8542,126,"","",1,0,0,"","","",0,"",0,"","",1,0
548,565,2269,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
549,566,902,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
550,567,"",124,"",1,1,0,0,1,"","",0,1,0,"temp_minion","",1,0
551,568,487,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
552,569,8576,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
553,570,8577,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
554,571,8578,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
555,572,8608,126,"","",1,0,8,1,"","",0,"",0,"","",1,0
556,573,8528,126,"","",1,0,0,1,"","",0,1,0,"","",1,0
557,574,8616,126,"",1,1,0,0,"","","",0,1,0,"","",1,0
558,575,6512,126,"","",1,0,0,1,"","",0,1,0,"","",1,0
559,576,8690,126,"","","",0,0,"","","",0,"",0,"","",1,0
560,577,8772,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
561,578,5267,126,"","",1,0,0,1,"","",0,1,15,"","",1,0
562,579,7667,126,"","","",0,0,"","","",0,"",30,"my_ranged_snakes",1,1,0
563,580,5291,126,"","",1,0,0,1,"","",0,1,10,"","",1,0
564,581,5356,126,"","",1,0,0,1,"","",0,1,15,"","",1,0
565,582,5133,126,"","",1,0,0,1,"","",0,1,15,"","",1,0
566,583,5392,126,"","",1,0,0,1,"","",0,1,10,"","",1,0
567,584,5602,126,"","",1,0,0,1,"","",0,1,10,"","",1,0
568,585,5687,126,"","",1,0,0,1,"","",0,1,10,"","",1,0
569,586,5844,126,"","",1,0,0,1,"","",0,1,10,"","",1,0
570,587,5117,126,"","",1,0,0,1,"","",0,1,10,"","",1,0
571,588,5369,126,"","",1,0,0,1,"","",0,1,15,"","",1,0
572,589,8801,126,"",1,1,0,0,"","","",0,"",10,"","",1,1000
573,590,8825,126,"","",1,0,0,"","","",0,"",0,"tentacles",1,1,0
574,591,7750,126,"","",1,0,0,"","","",0,"",0,"inert_banners",1,1,0
575,592,8773,126,"","",1,0,0,1,"","",0,1,15,"","",1,0
576,593,4558,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
577,594,4559,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
578,595,4557,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
579,596,4554,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
580,597,4551,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
581,598,"",125,"","",1,0,0,1,"","",0,1,0,"","",1,0
582,599,8774,126,"",1,1,0,0,"","","",0,"",0,"voodoo_doll","",1,0
583,600,8775,126,"",1,1,0,0,1,"","",0,1,0,"crystals",1,1,0
584,601,4936,126,"",1,1,0,0,"","","",0,"",0,"","",1,0
585,602,8828,126,"","",1,0,0,"","","",0,"",0,"tentacles",1,1,0
586,603,5086,126,"","","",0,0,"","","",0,"",0,"","",1,0
587,604,5087,126,"","","",0,0,"","","",0,"",0,"","",1,0
588,605,5088,126,"","","",0,0,"","","",0,"",0,"","",1,0
589,606,5089,126,"","","",0,0,"","","",0,"",0,"","",1,0
590,607,5090,126,"","","",0,0,"","","",0,"",0,"","",1,0
591,608,8826,126,"","",1,0,0,"","","",0,"",0,"mega_tentacles",1,1,0
592,609,8771,126,"",1,"",0,0,"","","",0,"",0,"","",1,0
