"rownum","Monster","SkillType","rid","[rid]","[i32]","rid","Animation","Stats","StatsValues","i32","rid","GrantedEffects","i32","rid","Script1","Script2","Mods","Name","i32","[rid]","i32","i32","[i32]","[rid]","[rid]","[rid]","MiscAnimations","bool"
445,784,2,336,[],[],8757,"",[1922],[-40],0,5329,[2674],0,"","","",[],"Shield Toss",0,[],0,200,"[50,1,50]","[2391,196,434]",[],[],[],""
446,148,2,947,[],[],8761,"",[],[],0,944,[],0,"","","",[],"Disintegrate",0,[],0,0,[],[],[],[],[],""
447,148,3,937,[],[],8821,115,[],[],0,939,[],0,"","","",[],"Demolish",0,[],0,0,[],[],[],[],[],""
448,148,4,950,[],[],8878,116,[],[],0,951,[],0,"","","",[],"Rockfall",122,[],0,0,[],[],[],[],[],""
449,1167,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
450,1167,4,337,[],[],8767,114,[1212],[-50],0,8871,[4853],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeSlow );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( GroundCausticTrapExplode );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( MetamorphosisCastCausticGround );\""",[],"Caustic Blast",0,[],0,50,[33],[434],[],[],"[3725,108]",""
451,1170,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
452,1170,4,337,[],[],8767,114,[1212],[-50],0,8871,[4853],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeSlow );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( GroundCausticTrapExplode );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( MetamorphosisCastCausticGround );\""",[],"Caustic Blast",0,[],0,50,[33],[434],[],[],"[3725,108]",""
453,1173,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
454,1173,4,337,[],[],8767,114,[1212],[-50],0,8871,[4853],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSkillSurgeSlow );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( GroundCausticTrapExplode );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( MetamorphosisCastCausticGround );\""",[],"Caustic Blast",0,[],0,50,[33],[434],[],[],"[3725,108]",""
455,1328,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
456,1329,0,344,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
457,1329,3,354,[],[],8821,"",[214],[3],0,"",[8865],0,"","on_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""","on_event_contact_for_DoubleStrike = \""TriggerSkill( MetamorphosisMetaProjectile);\""\r\non_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""",[],"Double Projectile Strike",0,[],20,-20,"[4,90,60]","[173,1857,1790]",[],[],[],""
458,1329,1,166,[],[],8819,"","[214,1922]","[3,160]",0,"",[],0,"","","",[],"Furious Cleaves",0,[],-20,0,[],[],[],[],[],""
459,1594,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
460,1597,0,337,[],[],8755,"",[],[],0,344,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
461,1597,4,1664,[],[],8768,53,"[10564,2122,2123,1778,2121,3886,175,1790]","[1,5000,1800,1,36,-25,-40,50]",0,4499,[],0,"","","",[],"Galvanic Rain",0,[],0,0,[],[],[],[],[],""
462,2035,0,336,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
463,2035,3,278,[],[],8812,"",[1922],[-50],0,"",[1923],0,"","","on_event_leave_ground_for_BladeFlurry = \""TriggerSkill( ShadowProjectiles );\""",[],"Blade Spiral",0,[],50,0,[100],[175],[],[],[],""
464,1508,0,1750,[],[],8755,"",[],[],0,"",[],0,"","","",[],"Firespit",0,[],20,0,[],[],[],[],[],""
465,1508,1,1750,[],[],8756,"","[2121,2122,2123,2472,1790]","[3,400,40,-20,50]",0,"",[],0,"","","",[],"Firespit Burst",0,[],30,0,[],[],[],[],[],""
466,1508,2,1755,[],[],8757,"","[884,2156]","[3,2]",0,8847,[],0,"","","",[],"Volatile Crawlers",0,[],0,0,[],[],[],[],[],""
467,1614,0,1391,[],[],8755,"",[],[],0,"",[],0,"","","",[],"Spine Shot",0,[],75,0,[],[],[],[],[],""
468,1614,2,1391,[],[],8784,40,[6826],[20],0,"",[],0,"","","",[],"Spine Barrage",56,[],25,0,[],[],[],[],[],""
469,2033,0,336,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
470,2033,3,278,[],[],8751,"",[1922],[-50],0,"",[1923],0,"","","on_event_leave_ground_for_BladeFlurry = \""TriggerSkill( ShadowProjectiles );\""",[],"Blade Spiral",0,[],50,0,[],[],[],[],[],""
471,2033,1,1896,[],[],8756,"",[214],[3],0,"",[],0,"","","",[],"Ethereal Knifestorm",0,[],0,0,[],[],[],[],[],""
472,2033,4,1781,[],[],8768,40,"[950,1776,2289,311,1832,1180,313]","[18,16,30,-75,7500,12,-33]",0,"",[],0,"","","",[],"Entrap",0,[],-20,0,[],[],[],[],[],""
473,1554,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
474,1554,1,280,[],[],8756,"","[3886,215]","[50,25]",0,"",[],0,"","","",[],"Rolling Flames",0,[],0,0,[],[],[],[],[],""
475,1558,0,344,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
476,1558,1,280,[],[],8756,"","[3886,215]","[50,25]",0,"",[],0,"","","",[],"Rolling Flames",0,[],0,0,[],[],[],[],[],""
477,1558,2,3208,[],[],8820,"",[],[],0,"",[4355],0,"","","on_event_contact_for_MoltenStrike = \""TriggerSkill( FireMortar, TargetLocation );\""",[],"Magma Strike",0,[],0,0,"[2,2,1]","[173,172,1778]",[],[],[],""
478,1558,3,1232,[],[],8795,32,"[1821,612,357]","[20,500,-200]",0,"",[],0,"","","",[],"Fire Storm",55,[],0,0,[],[],[],[],[],""
479,1558,4,1232,[2156],[3],8846,32,[],[],0,"",[],0,"","","",[],"Conflagration",0,[],0,0,[],[],[],[],[],""
480,1604,0,741,[],[],8755,20,[173],[4],0,"",[],0,"","","",[],"Projected Fire",0,[],100,0,[],[],[],[],[],""
481,1916,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
482,1571,2,37,[],[],8784,"",[],[],0,"",[],0,"","","",[],"Fireball Barrage",56,[],0,0,[],[],[],[],[],""
483,1571,4,1804,[],[],8768,"","[311,871,1776,215,312,1832,10190]","[-75,5,5,150,-90,4000,150]",0,"",[],0,"","","",[],"Cluster Firebomb",0,[],50,0,[],[],[],[],[],""
484,1639,0,336,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
485,1639,4,1285,[],[],8768,"",[173],[8],0,7744,[],0,"","","",[],"Lightning Crater",0,[],100,0,[],[],[],[],[],""
486,1725,1,1931,[],[],8756,"",[],[],0,8868,[4943],0,"","","",[],"Vortex Shot",0,[],0,50,[],[],[],[],[],""
487,1646,1,1931,[],[],8756,"",[],[],0,8868,[4943],0,"","","",[],"Vortex Shot",0,[],0,50,[],[],[],[],[],""
488,1899,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
489,1977,1,337,[],[],8819,13,[1922],[-60],0,8870,[8853],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggerCircleGA1);\""",[],"Slam",0,[],200,0,[],[],[],[],[],""
490,2037,0,336,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
491,2037,1,1648,[],[],8819,"",[],[],0,"",[],0,"","","",[],"Puncture",0,[],0,0,[],[],[],[],[],""
492,1608,0,336,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
493,1608,1,336,[],[],8819,"",[1922],[-50],0,4070,[],0,"","","",[],"Ice Crash",0,[],100,0,[],[],[],[],[],""
494,1912,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
495,1912,3,864,[],[],8758,25,"[2121,2122,2123,2472,1790]","[12,3000,540,-90,50,100]",0,"",[],0,"","","",[],"Freezing Spiral",0,[],25,0,[],[],[],[],[],""
496,1981,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
497,1981,4,872,[],[],8791,25,[1212],[200],0,"",[],0,"","","",[],"Freezing Assault",93,[],-50,0,[],[],[],[],[],""
498,1239,0,344,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
499,1239,3,234,[],[],8821,"",[214],[3],0,"",[8865],0,"","on_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""","on_event_contact_for_DoubleStrike = \""TriggerSkill( MetamorphosisMetaProjectile);\""\r\non_event_metamorphface_for_DoubleStrike = \""FaceTarget();\""",[],"Double Projectile Strike",0,[],20,-20,"[4,90,60]","[173,1857,1790]",[],[],[],""
500,1239,1,166,[],[],8819,"","[214,1922]","[3,160]",0,"",[],0,"","","",[],"Furious Cleaves",0,[],-30,0,[],[],[],[],[],""
501,1242,0,337,[],[],8755,"",[],[],0,344,[],0,"","","",[],"Wand Bolt",0,[],100,0,[],[],[],[],[],""
502,1242,3,2085,[],[],8766,"",[],[],0,5852,[],0,"","","",[],"Thunder Rage",0,[],0,0,[],[],[],[],[],""
503,1242,4,781,[],[],8768,22,"[173,862,864,856,1778,1222,166,215,1212]","[4,6000,120,1,1,2,500,-75,200]",0,"",[],0,"","","",[],"Spark Spire",0,[],-25,0,[],[],[],[],[],""
504,1269,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
505,1299,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
506,1299,1,198,[],[],8810,"",[1922],[30],0,"","[5977,5989]",0,"","","on_event_footstep_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""\r\non_event_contact_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeImpact );\""",[],"Crushing Charge",0,[],0,0,[],[],[],[],[],""
507,1307,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
508,1311,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
509,1493,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
510,1493,2,203,[],[],8757,"",[],[],0,"",[4856],0,"","","on_event_triggerground_for_ShieldCharge = \""TriggerSkill(MetamorphosisCastBurningGround);\""",[],"Burning Charge",0,[],0,0,[-40],[434],[],[],[],""
511,1494,1,1970,[],[],8756,"",[],[],0,"",[],0,"","","",[],"Tethered Arc",0,[],0,0,[],[],[],[],[],""
512,1495,0,31,[],[],8755,"",[1212],[-30],0,"",[],0,"","","",[],"Forking Fire",0,[],100,0,[],[],[],[],[],""
513,1495,1,29,[],[],8756,"",[1212],[-20],0,"",[],0,"","","",[],"Splitting Fireball",0,[],225,0,[2],[173],[],[],[],""
514,1495,3,33,[],[],8785,"",[],[],0,"",[],0,"","","",[],"Fireball Barrage",56,[],100,0,[],[],[],[],[],""
515,1480,4,1232,[2156],[3],8846,32,[],[],0,"",[],0,"","","",[],"Conflagration",0,[],20,0,[],[],[],[],[],""
516,1480,3,2054,[],[],8814,"",[1212],[-50],0,"",[8847],0,"","","on_event_contact_for_FireWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Heated Volatiles",0,[],0,0,"[9,6,0]","[884,2156,4774]",[],[],[],""
517,1481,4,885,[],[],8878,"","[10716,3886,10716]","[1,-50,1]",0,912,[],0,"","","",[],"Shock Cascade",122,[],60,0,[],[],[],[],[],""
518,1481,2,889,[],[],8820,"",[1212],[-20],0,912,[],0,"","","on_event_contact_for_NewShockNova = \""Delay( 0.6, { TriggerSkill( NewShockNova, TargetLocation ); } ); Delay( 1.2, { TriggerSkill( NewShockNova, TargetLocation ); } ); Delay( 1.8, { TriggerSkill( NewShockNova, TargetLocation ); } ); Delay( 2.4, { TriggerSkill( NewShockNova, TargetLocation ); } );\""",[],"Shock Sequence",0,[],40,0,[],[],[],[],[],""
519,1481,3,2074,[],[],8814,"",[1212],[-50],0,"",[8847],0,"","","on_event_contact_for_LightningWeakness = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Volatile Lightning",0,[],0,0,"[16,6,0]","[884,2156,4774]",[],[],[],""
520,1482,0,1970,[],[],8756,"",[],[],0,"",[],0,"","","",[],"Tethered Arc",0,[],0,0,[],[],[],[],[],""
521,1484,0,31,[],[],8755,"",[1212],[-30],0,"",[],0,"","","",[],"Forking Fire",0,[],100,0,[],[],[],[],[],""
522,1484,1,29,[],[],8756,"",[1212],[-20],0,"",[],0,"","","",[],"Splitting Fireball",0,[],200,0,[2],[173],[],[],[],""
523,1484,3,33,[],[],8785,"",[],[],0,"",[],0,"","","",[],"Fireball Barrage",56,[],100,0,[],[],[],[],[],""
524,1490,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
525,1490,2,203,[],[],8757,"",[],[],0,"",[4856],0,"","","on_event_triggerground_for_ShieldCharge = \""TriggerSkill(MetamorphosisCastBurningGround);\""",[],"Burning Charge",0,[],0,0,[-40],[434],[],[],[],""
526,1477,3,344,[],[],8766,"",[],[],0,5850,[],0,"","","",[],"Fire Rage",0,[],0,0,[],[],[],[],[],""
527,1478,3,344,[],[],8766,"",[],[],0,5851,[],0,"","","",[],"Frost Rage",0,[],0,0,[],[],[],[],[],""
528,1479,3,344,[],[],8766,"",[],[],0,5852,[],0,"","","",[],"Thunder Rage",0,[],0,0,[],[],[],[],[],""
529,1882,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
530,1882,2,77,[],[],8830,"",[199],[200],0,79,[],0,"","","",[],"Water Burst",74,[],0,0,[],[],[],[],[],""
531,1637,2,2093,[],[],8757,"",[],[],0,"",[],0,"","","",[],"Living Water",0,[],0,0,[],[],[],[],[],""
532,1637,4,77,[],[],8768,"","[862,864,856,1222,166,1212]","[6000,120,1,8,300,200]",0,"",[],0,"","","",[],"Drowning Tome",0,[],0,0,[],[],[],[],[],""
533,1545,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
534,1545,1,2007,[],[],8756,"",[175],[100],0,"",[],0,"","","",[],"Flame Breath",0,[],0,0,[],[],[],[],[],""
535,1548,0,344,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
536,1548,1,2009,[],[],8756,"",[175],[100],0,"",[],0,"","","",[],"Flame Breath",0,[],0,0,[],[],[],[],[],""
537,1548,4,2234,[],[],8768,"","[1723,166,868]","[5,300,3]",0,"",[],0,"","","",[],"Flame Cage",0,[],0,0,[],[],[],[],[],""
538,2042,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
539,2042,3,918,[],[],8766,"",[],[],0,5853,[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
540,2044,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
541,2044,3,918,[],[],8766,"",[],[],0,5853,[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
542,2046,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Bowshot",0,[],50,0,[],[],[],[],[],""
543,2046,2,1931,[],[],8757,"","[173,7093,1922]","[2,40,-30]",0,8868,[4943],0,"","","",[],"Vortex Split Shot",0,[],0,25,[1000],[357],[],[],[],""
544,2053,0,337,[],[],8755,"","[173,7093]","[4,40]",0,344,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
545,2055,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
546,1445,0,336,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
547,1445,1,662,[],[],8810,14,[1922],[-33],0,"",[],0,"","","",[],"Leap Slam",0,[],75,0,[],[],[],[],[],""
548,1573,2,41,[],[],8757,"","[2121,2122,2123,2472,1790,1212]","[7,600,90,-45,50,-30]",0,"",[],0,"","","",[],"Fireball Sweep",0,[],60,0,[],[],[],[],[],""
549,1573,4,1818,[],[],8768,"","[311,871,1776,215,312,1832]","[-75,5,5,150,-90,4000]",0,"",[],0,"","","",[],"Caustic Bomb Cascade",0,[],50,0,[],[],[],[],[],""
550,1910,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
551,1979,1,337,[],[],8819,13,[1922],[-60],0,8870,[8853],0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphosisTriggerCircleGA1 );\""",[],"Slam",0,[],200,0,[],[],[],[],[],""
552,2024,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
553,2024,2,1320,[],[],8757,"","[214,70]","[2,100]",0,"",[],0,"","","",[],"Flicker Strike",0,[],0,0,[],[],[],[],[],""
554,2024,3,624,[],[],8881,22,[],[],0,"",[1363],0,"","","on_start_EmptyActionSpell = \""Delay( 0.1, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.3, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } ); Delay( 0.5, { TriggerSkill(MassPower); AddBuff( power_charge, infinity ); } );\""\r\non_event_contact_for_EmptyActionSpell = \""TriggerSkill(Discharge);\""",[],"Powered Discharge",0,[],0,100,[],[],[],[],[],""
555,3025,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],40,0,[],[],[],[],[],""
556,3025,2,6244,[],[],8749,34,"[3886,3886]","[50,100]",0,"",[],0,"","","",[],"Blinding Gaze",0,[],100,0,[],[],[],[],[],""
557,1243,0,337,[],[],8755,"",[],[],0,344,[],0,"","","",[],"Wand Bolt",0,[],100,0,[],[],[],[],[],""
558,1243,2,1979,[],[],8757,"","[862,864,856,1222,166,1212]","[5000,30,1,2,100,50]",0,"",[],0,"","","",[],"Arc Spire",0,[],0,0,[],[],[],[],[],""
559,1243,3,2085,[],[],8766,"",[],[],0,5852,[],0,"","","",[],"Thunder Rage",0,[],0,0,[],[],[],[],[],""
560,1298,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
561,1298,1,198,[],[],8756,"",[1922],[50],0,"","[5977,5989]",0,"","","on_event_footstep_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""\r\non_event_contact_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeImpact );\""",[],"Crushing Charge",0,[],20,0,[],[],[],[],[],""
562,1304,0,337,[],[],8755,"",[],[],0,344,[],0,"","","",[],"Wand Bolt",0,[],50,0,[],[],[],[],[],""
563,1304,2,7663,[],[],8880,"",[195],[1],0,"",[2849],0,"","","on_start_EmptyActionSpell = \""TriggerSkill(MetamorphosisDesecrate, target, ForceLocation );\""\r\non_event_contact_for_EmptyActionSpell = \""TriggerSkill(MonsterDetonateDeadExperimenter, target, FindTarget );\""",[],"Desecration Detonation",0,[],100,65,[-60],[3886],[],[],[],""
564,1304,4,954,[],[],8768,"",[617],[-66],0,3506,[],0,"","","",[],"Temporal Anomalies",0,[],0,0,[],[],[],[],[],""
565,1310,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
566,1319,0,352,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
567,1319,2,3797,[],[],8757,"",[173],[2],0,"",[4850],0,"","","",[],"Burning Mortars",0,[],0,0,[],[],[],[],[],""
568,1319,3,1342,[],[],8766,36,[],[],0,5850,[],0,"","","",[],"Fire Rage",0,[],0,0,[],[],[],[],[],""
569,1319,4,1228,[],[],8768,32,[],[],0,"",[],0,"","","",[],"Besiege",0,[],0,0,[],[],[],[],[],""
570,1240,0,344,[],[],8755,"",[],[],0,"",[],0,"","","",[],"Wand Bolt",0,[],0,0,[],[],[],[],[],""
571,1240,3,7877,[],[],8758,"",[],[],0,"","[553,2835]",0,"","","on_start_ExecuteGEAL = \""TriggerSkill(DesecrateFleshrendBoss, target, ForceLocation );\""",[],"Desecrated Dead",0,[],0,0,[],[],[],[],[],""
572,1305,0,337,[],[],8755,"",[],[],0,344,[],0,"","","",[],"Wand Bolt",0,[],50,0,[],[],[],[],[],""
573,1305,3,993,[],[],8814,"",[1212],[-50],0,"",[8847],0,"","","on_event_contact_for_Enfeeble = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Enfeebling Volatiles",0,[],0,0,"[5,7,0]","[884,2156,4774]",[],[],[],""
574,1365,0,336,[],[],8818,"",[1922],[-20],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
575,1365,1,2043,[],[],8756,"",[1922],[-30],0,"",[],0,"","","",[],"Hook",0,[],0,0,[],[],[],[],[],""
576,1365,2,137,[],[],8749,"","[214,3886,1922]","[2,50,30]",0,"",[],0,"","","",[],"Ground Slam",0,[],-30,0,[],[],[],[],[],""
577,1373,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
578,1387,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
579,1391,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
580,1391,4,582,"[884,9949,649,634]","[9,100,20,75]",8846,32,[],[],0,"",[],0,"","","",[],"Creeping Fire",0,[],0,0,[],[],[],[],[],""
581,1394,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
582,1394,1,1064,[],[],8756,"",[215],[-10],0,"",[],0,"","","",[],"Lightning Warp",0,[],0,0,[],[],[],[],[],""
583,1306,0,337,[],[],8755,"",[],[],0,344,[],0,"","","",[],"Wand Bolt",0,[],0,0,[],[],[],[],[],""
584,1306,2,7663,[],[],8880,"",[195],[1],0,"",[2849],0,"","","on_start_EmptyActionSpell = \""TriggerSkill(MetamorphosisDesecrate, target, ForceLocation );\""\r\non_event_contact_for_EmptyActionSpell = \""TriggerSkill(MonsterDetonateDeadExperimenter, target, FindTarget );\""",[],"Desecration Detonation",0,[],100,0,[-60],[3886],[],[],[],""
585,1306,3,993,[],[],8814,"",[1212],[-50],0,"",[8847],0,"","","on_event_contact_for_Enfeeble = \""TriggerSkill( MetamorphosisSummonMetaVolatiles, TargetLocation );\""",[],"Enfeebling Volatiles",0,[],0,0,"[5,7,0]","[884,2156,4774]",[],[],[],""
586,1334,1,1969,[],[],8756,"",[196],[1],0,"",[],0,"","","",[],"Arc",0,[],50,0,[],[],[],[],[],""
587,1334,2,2123,[],[],8757,26,"[173,7093,175]","[2,40,-60]",0,"",[],0,"","","",[],"Ball Lightning Wave",0,[],0,0,[],[],[],[],[],""
588,1334,4,1250,[1212],[80],8824,"","[1821,3886]","[-80,400]",0,"",[],0,"","","",[],"Lightning Storm",71,[],-50,0,[],[],[],[],[],""
589,1402,0,336,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
590,1402,4,1285,[],[],8768,"",[],[],0,7744,[],0,"","","",[],"Lightning Crater",0,[],0,0,[],[],[],[],[],""
591,1404,0,336,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
592,1404,1,409,[],[],8819,"","[1922,214]","[100,2]",0,"",[],0,"","","",[],"Lunging Whip",0,[],0,0,[],[],[],[],[],""
593,1424,1,6598,[],[],8756,114,[],[],0,"","[1590,1591]",0,"","","on_event_proj_left_for_EmptyActionAttack = \""TriggerSkill( DemonFemaleRangedGeometryProjectileLeft, Ahead );\""\r\non_event_proj_right_for_EmptyActionAttack = \""TriggerSkill( DemonFemaleRangedGeometryProjectileRight, Ahead );\""",[],"Shard Burst",0,[],0,100,"[-30,20]","[175,7093]",[],[],[],""
594,1846,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
595,1530,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
596,1530,2,2258,[],[],8780,"",[],[],0,"",[],0,"","","",[],"Spew Blood",51,[],0,0,[],[],[],[],[],""
597,1620,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
598,1636,0,374,[],[],8818,"",[],[],0,"",[],0,"","","",[],"Lunging Multistrike",0,[],0,0,[],[],[],[],[],""
599,1636,4,1377,[],[],8791,25,"[175,1212]","[-85,-30]",0,"",[],0,"","","",[],"Ice Spear Barrage",93,[],60,0,[],[],[],[],[],""
600,2638,0,344,[],[],8818,"",[1922],[-20],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
601,2638,2,1426,[],[],8789,20,"[482,1790]","[50,50]",0,"",[],0,"","","",[],"Fire Barrage",93,[],0,0,[],[],[],[],[],""
602,2638,3,804,[],[],8758,20,"[2121,2122,2123,2472,1790,1922,175]","[5,500,60,-30,40,-40]",0,"",[],0,"","","",[],"Explosive Spit",0,[],-30,0,[],[],[],[],[],""
603,3745,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
604,3745,3,5740,[],[],8766,"",[],[],0,5853,[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
605,432,0,337,[],[],8818,"",[],[],0,344,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
606,432,2,188,[],[],8757,"",[],[],0,"",[5977],0,"","","on_event_footstep_for_ShieldCharge = \""TriggerSkill( MetamorphosisShieldChargeFootstep );\""",[],"Charge Forward",0,[],50,50,[],[],[],[],[],""
607,633,0,754,[],[],8775,20,[173],[4],0,"",[],0,"","","",[],"Projected Lightning",49,[],100,0,[],[],[],[],[],""
608,633,1,754,[],[],8827,20,"[173,1790]","[2,60]",0,"",[],0,"","","",[],"Lightning Wave",124,[],75,0,[],[],[],[],[],""
