"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
624,3106,[717],[100],"Infested Ursa"
625,3963,[],[],"The Dreadstone"
626,5632,[],[],"Gruthkul, Mother of Despair"
627,275,[717],[75],"Ancient Sentry Apparatus"
628,793,[717],[50],"Vaal Fallen"
629,800,[],[],"Vaal Gargantuan"
630,867,[717],[50],"Serpentine Construct"
631,871,"[485,717]","[30,50]","Spine Construct"
632,929,[717],[50],"Arakaali's Daughter"
633,930,[717],[50],"Arakaali's Daughter"
634,931,[717],[50],"Arakaali's Daughter"
635,932,[717],[50],"Arakaali's Daughter"
636,803,[],[],"Blightblade"
637,804,[717],[50],"Vaal Frost Guardian"
638,943,[717],[50],"Corrupted Spitter"
639,5321,[717],[50],"Plagued Arachnid"
640,277,[717],[75],"Cairn Annihilator"
641,806,[717],[50],"Vaal Frost Guardian"
642,819,[717],[50],"Vaal Slayer"
643,4192,[717],[75],"Volatile Poison"
644,4194,[717],[75],"Volatile Poison"
645,5323,[717],[50],"Plagued Arachnid"
646,5352,[],[],"Arakaali, Spinner of Shadows"
647,137,[],[],"Forest Beast"
648,1518,[717],[100],"Carrion Swarmer"
649,1519,[717],[100],"Carrion Burrower"
650,2040,[717],[50],"Undying Ravager"
651,3858,[717],[75],"Sand Leaper"
652,880,"[485,717]","[30,100]","Acid Slitherer"
653,1098,[717],[50],"Lingering Aberration"
654,1197,[717],[50],"Sutured Aberration"
655,1199,[717],[50],"Sutured Aberration"
656,1201,[717],[50],"Sutured Aberration"
657,1447,[717],[50],"Filth Maw"
658,1523,[717],[100],"Scum Crawler"
659,1869,[717],[50],"Mephitic Maiden"
660,1870,[717],[50],"Noxious Maiden"
661,3028,[717],[50],"Sewer Drifter"
662,3940,[717],[0],"Sewer Goliath"
663,3826,[717],[25],"Muck Vortex"
664,5165,[],[],"Doedre the Vile"
665,1930,[717],[50],"Undying Socialite"
666,1965,[717],[50],"Undying Socialite"
667,3751,[717],[50],"Pale Blackguard"
668,3753,[717],[50],"Pale Commander"
669,5577,"[1086,9560,717]","[20,10,50]","Spectral Soldier"
670,5579,[717],[50],"Spectral Officer"
671,5581,[717],[50],"Spectral Legionnaire"
672,5584,[717],[50],"Spectral Tactician"
673,5587,[],[],"Ondar, the Betrayer"
674,1457,[717],[50],"Plumed Chimeral"
675,1460,[717],[50],"Chrome-touched Chimeral"
676,1461,[717],[50],"Chrome-infused Chimeral"
677,1471,[717],[50],"Chimeric Croaker"
678,1473,[717],[50],"Chrome-touched Croaker"
679,1475,[717],[50],"Chrome-infused Croaker"
680,1622,[717],[25],"Porcupine Goliath"
681,1626,[717],[25],"Chrome-touched Goliath"
682,1630,[717],[25],"Chrome-infused Goliath"
683,1932,[717],[50],"Undying Initiate"
684,1934,[717],[50],"Undying Patrician"
685,1967,[717],[50],"Undying Initiate"
686,1969,[717],[50],"Undying Patrician"
687,4721,[717],[50],"Chromatic Gargoyle"
688,4723,[717],[50],"Chrometouched Gargoyle"
689,5645,[],[],"Yugul, Reflection of Terror"
690,678,"[1086,9560,717]","[20,10,50]","Brittle Gladiator"
691,680,[717],[50],"Risen Gladiator"
692,1068,[717],[50],"Bubbling Wave"
693,1070,"[483,717]","[80,50]","Crashing Wave"
694,3839,[717],[25],"Vortex"
695,5672,"[1086,9560]","[20,10]","Hector Titucius, Eternal Servant"
696,1248,"[2091,9560,717]","[20,10,50]","Lunarsworn Wintermage"
697,1273,[717],[50],"Lunaris Elite"
698,1313,"[1086,9560,717]","[20,10,50]","Lunar Scout"
699,1325,"[1086,9560]","[20,10]","Nightbringer Lucius"
700,1377,[717],[50],"Lunar Miscreation"
701,1388,[717],[50],"Moontouched Miscreation"
702,1407,[717],[50],"Night Horror"
703,1410,[717],[50],"Dusk Horror"
704,1427,"[483,717]","[50,50]","Lunaris Concubine"
705,1496,[717],[50],"Rime Sentinel"
706,1497,[717],[50],"Frost Sentinel"
707,1498,[717],[50],"Assault Ribbon"
708,1253,"[2091,9560,717]","[20,10,50]","Lunarsworn Archmage"
709,1278,[717],[50],"Lunaris Champion"
710,2670,[717],[50],"Lunaris Zealot"
711,2672,[717],[50],"Moontouched Zealot"
712,2678,[717],[50],"Lunar Devotee"
713,2712,[717],[50],"Lunaris Zealot"
714,5277,[],[],"Dusk, Harbinger of Lunaris"
715,318,[717],[50],"Ruins Hellion"
716,523,[717],[50],"Brittle Lookout"
717,1148,[],[],"Tolman"
718,1892,[717],[50],"Undying Engineer"
719,1913,[717],[50],"Undying Degenerate"
720,1950,[717],[50],"Undying Dreg"
721,1983,[717],[50],"Undying Degenerate"
722,2048,[717],[50],"Labourer Wraith"
723,2050,[717],[50],"Foreman"
724,4013,[717],[50],"Vicious Hound"
725,4033,[717],[50],"Feral Fowl"
726,4364,[],[],"Gemling Legionnaire"
727,4368,[],[],"Gemling Legionnaire"
728,4372,[],[],"Gemling Legionnaire"
729,4376,[],[],"Gemling Captain"
730,4690,[717],[150],"Swarming Rat"
731,4691,[717],[100],"Overgrown Rat"
732,852,"[1086,9560,717]","[20,10,50]","Crow Keeper"
733,858,[],[],"Effigy of Fear"
734,1487,[717],[50],"Infernal Sentinel"
735,1838,[717],[50],"Auric Lion"
736,1842,[717],[50],"Molten Lion"
737,2618,"[717,6916]","[25,1]","Devourer"
738,3856,"[484,717]","[80,75]","Lowlands Hopper"
739,4052,[],[],"Grazing Taurus"
740,1245,"[2091,9560,717]","[20,10,50]","Solarsworn Infernomage"
741,1250,"[2091,9560,717]","[20,10,50]","Solarsworn Archmage"
742,1270,[717],[50],"Solaris Elite"
743,1275,[717],[50],"Solaris Champion"
744,1316,"[1086,9560,717]","[30,15,50]","Solar Scout"
745,1322,[],[],"Regulus, Sun's Herald"
746,5234,[717],[50],"Solar Elemental"
747,5236,[717],[50],"Solar Elemental"
748,5238,[717],[50],"Solar Guard"
749,5301,"[1086,2091,9560]","[15,15,15]","Dawn, Harbinger of Solaris"
750,1247,"[2091,9560,717]","[20,10,50]","Solarsworn Infernomage"
751,1252,"[2091,9560,717]","[20,10,50]","Solarsworn Archmage"
752,1255,"[2091,9560,717]","[20,10,50]","Lunarsworn Archmage"
753,1256,"[2091,9560,717]","[20,10,50]","Lunarsworn Wintermage"
754,1272,[717],[50],"Solaris Elite"
755,1277,[717],[50],"Solaris Champion"
756,1280,[717],[50],"Lunaris Champion"
757,1281,[717],[50],"Lunaris Elite"
758,1315,"[1086,9560,717]","[30,15,50]","Lunar Scout"
759,1318,"[1086,9560,717]","[30,15,50]","Solar Scout"
760,1413,[717],[50],"Night Horror"
761,1414,[717],[50],"Dusk Horror"
762,1430,"[483,717]","[50,50]","Lunaris Concubine"
763,1486,[717],[50],"Flame Sentinel"
764,1489,[717],[50],"Infernal Sentinel"
765,1492,[717],[50],"Assault Ribbon"
766,1499,[717],[50],"Rime Sentinel"
767,1500,[717],[50],"Frost Sentinel"
768,1501,[717],[50],"Assault Ribbon"
769,1841,[717],[50],"Auric Lion"
770,1845,[717],[50],"Molten Lion"
771,2681,[717],[50],"Lunaris Zealot"
772,2682,[717],[50],"Moontouched Zealot"
773,2683,[717],[50],"Lunar Devotee"
774,5243,[717],[50],"Solar Elemental"
775,5244,[717],[50],"Solar Elemental"
776,5245,[717],[50],"Solar Guard"
777,5262,[],[],"Lunaris, Eternal Moon"
778,5286,[],[],"Solaris, Eternal Sun"
779,566,[717],[50],"Bloodstained Archer"
780,568,[717],[50],"Bloodstained Archer"
781,724,[717],[50],"Bloodstained Warrior"
782,726,[717],[50],"Bloodstained Warrior"
783,1857,[717],[50],"Fevered Clot"
784,3786,[717],[50],"Bloodstained Fallen"
785,3798,"[1086,9560,717]","[20,10,50]","Bloodstained Fallen"
786,3800,"[1086,9560,717]","[20,10,50]","Bloodsoaked Fallen"
787,3804,[717],[50],"Bloodstained Archer"
788,3812,[717],[50],"Bloodstained Vanguard"
789,3814,[717],[50],"Bloodsoaked Vanguard"
790,3827,[717],[25],"Blood Vortex"
791,4388,[717],[25],"Escaped Revenant"
792,231,[717],[50],"Alpine Devil"
793,270,[717],[50],"Alpine Shaman"
794,272,[717],[50],"Colossus Crusher"
795,294,[717],[50],"Snow Wolf"
796,295,[717],[50],"Freezing Wolf"
797,386,[717],[25],"Frozen Titan"
798,4141,[717],[75],"Brittle Shard"
799,4143,[717],[75],"Brittle Shard"
800,5138,[],[],"Vendigo"
801,5144,[717],[50],"Risen Jaeger"
802,5816,[717],[50],"Mountain Lynx"
803,1221,[717],[50],"Dessicated Maraketh"
804,1224,[717],[50],"Dessicated Maraketh"
805,1618,"[485,717]","[30,50]","Sand Serpent"
806,3857,"[484,717]","[80,75]","Sand Skitterer"
807,5162,[717],[25],"Sandworn Slaves"
808,5678,[717],[50],"Wild Rhex"
809,5680,[717],[50],"Maternal Rhex"
810,5681,[717],[50],"Adolescent Rhex"
811,5682,[717],[50],"Escaped Rhex"
812,5719,[717],[50],"Black Scorpion"
813,5723,[717],[50],"Sand Scorpion"
814,5726,[717],[50],"Predatory Scorpion"
815,5823,[717],[50],"Rhexback Raider"
816,5824,[717],[50],"Rhexback Spearman"
817,529,[717],[50],"Sandy Lookout"
818,673,[717],[50],"Sandy Guardian"
819,1459,[717],[50],"Feral Chimeral"
820,1472,[717],[50],"Vaulting Croaker"
821,5837,[],[],"Shakari, Queen of the Sands"
822,5840,[],[],"Shakari, Queen of the Sands"
823,271,[717],[50],"Hill Devil"
824,293,[717],[50],"Arctic Wolf"
825,388,[717],[25],"Mountain Fragment"
826,3756,[717],[50],"Rotting Vulture"
827,4051,[],[],"Avalanche Rider"
828,4057,[],[],"Boulderback"
829,4453,[717],[125],"Hill Shard"
830,4455,[717],[125],"Hill Fragment"
831,4457,[717],[125],"Hill Remnant"
832,502,[717],[50],"Bleached Crustacean"
833,1075,[717],[50],"Sulphuric Strider"
834,3784,[717],[50],"Sun Bleached Fallen"
835,3796,"[1086,9560,717]","[20,10,50]","Sun Bleached Fallen"
836,3810,[717],[50],"Sun Bleached Vanguard"
837,3867,[],[],"Bleached Horror"
838,4235,[717],[100],"Bleached Crawler"
839,4236,[717],[75],"Bleached Crawler"
840,4237,[717],[50],"Bleached Crawler"
841,5136,[],[],"Sulphurspawn"
842,5594,[717],[50],"Waste Lurcher"
843,5722,[717],[50],"Sulphuric Scorpion"
844,5730,[],[],"The Basilisk"
845,960,[717],[50],"Buried Tarantula"
846,3782,[717],[50],"Crystallised Fallen"
847,3794,"[1086,9560,717]","[20,10,50]","Crystallised Fallen"
848,3808,[717],[50],"Crystallised Sentry"
849,3891,[717],[50],"Screecher"
850,3894,[717],[50],"Pocked Mason"
851,3906,[717],[50],"Pocked Mason"
852,3917,[717],[50],"Pocked Flamebringer"
853,3927,[717],[50],"Crawler"
854,3936,[717],[0],"Pocked Giant"
855,3949,[717],[50],"Chaos Guardian"
856,5322,[717],[50],"Diseased Arachnid"
857,5683,[],[],"Garukhan, Queen of the Winds"
858,675,[717],[50],"Ancient Worker"
859,1901,[717],[50],"Undying Labourer"
860,1903,[717],[50],"Undying Labourer"
861,1905,[717],[50],"Undying Operator"
862,1907,[717],[50],"Undying Operator"
863,2026,[717],[50],"Undying Grappler"
864,2030,[717],[50],"Undying Grappler"
865,5783,"[1086,9560]","[20,10]","General Adus"
866,5788,[717],[50],"Refinery Construct"
867,4074,[717],[100],"Wandering Eye"
868,4085,[717],[50],"Eye Hatchery"
869,4095,[717],[50],"Gut Flayer"
870,4100,[717],[50],"Gut Spiker"
871,4104,[717],[50],"Noisome Ophidian"
872,5877,[],[],"Droolmaw"
873,961,[717],[50],"Maligaro's Inspiration"
874,1400,[717],[50],"Shavronne's Legacy"
875,1552,[717],[50],"Maligaro's Passion"
876,1553,[717],[50],"Maligaro's Cruelty"
877,1860,[717],[50],"Doedre's Ichor"
878,1862,[717],[50],"Doedre's Ichor"
879,1987,[717],[50],"Shavronne's Envy"
880,1989,[717],[50],"Shavronne's Greed"
881,3648,[717],[50],"Doedre's Suffering"
882,3650,[717],[50],"Doedre's Torment"
883,5324,[717],[50],"Maligaro's Muse"
884,5738,[],[],"Doedre, Darksoul"
885,5747,[],[],"Shavronne, Unbound"
886,5752,[],[],"Maligaro, The Broken"
887,5767,[],[],"The Depraved Trinity"
888,5790,[717],[50],"Shavronne's Vision"
889,2135,[717],[50],"Desecrated Thrall"
890,5149,[],[],"Kitava's Herald"
891,5568,[717],[50],"Feast Attendant"
892,5608,[717],[50],"Shrieking Witch"
893,5610,[717],[50],"Shrieking Witch"
894,4841,[717],[50],"Purge Hound"
895,4847,[],[],"Wicker Man"
896,4890,[717],[25],"Warped Regurgitator"
897,4892,[717],[25],"Warped Regurgitator"
898,4979,[],[],"The Rotten Matriarch"
899,4980,[717],[50],"Kiln Mother"
900,5231,[717],[50],"Handmaiden"
901,5258,[717],[50],"Enthralled Enforcer"
902,5260,"[1086,9560,717]","[20,10,50]","Depraved Enforcer"
903,5555,[717],[50],"Kitava Zealot"
904,5557,[717],[50],"Kitava Zealot"
905,5559,[717],[50],"Kitava Zealot"
906,4145,[717],[75],"Window Shard"
907,5108,[],[],"Avarius, Reassembled"
908,5561,[717],[50],"Feast Attendant"
909,5365,[],[],"Kitava, the Insatiable"
910,4870,[717],[50],"Crazed Driver"
911,5187,[717],[50],"Experimented Dead"
912,5189,[717],[50],"Experimented Dead"
913,5191,[717],[50],"Experimented Dead"
914,5193,[717],[50],"Experimented Dead"
915,5206,[717],[50],"Experimented Dead"
916,5208,[717],[50],"Experimented Dead"
917,5210,[717],[50],"Experimented Dead"
918,5212,[717],[50],"Experimented Dead"
919,5215,[717],[50],"Deformed Slave"
920,5217,[717],[50],"Defiled Extractor"
921,5219,[717],[50],"Corrupted Extractor"
922,6212,[],[],"Vilenta"
923,7775,[717],[50],"Orphaned Zealot"
924,7776,[717],[50],"Orphaned Zealot"
925,7777,[717],[50],"Orphaned Zealot"
926,7778,[717],[50],"Orphaned Adjudicator"
927,7779,"[1086,9560,717]","[20,10,50]","Orphaned Ward"
928,7780,[717],[50],"Orphaned Guardian"
929,7781,"[1086,9560,717]","[20,10,50]","Orphaned Ward"
930,4,[717],[50],"Callow Sniper"
931,7,[717],[50],"Kraityn's Sentry"
932,10,[717],[50],"Alira's Deadeye"
933,55,"[1086,9560,717]","[20,10,50]","Highwayman"
934,60,[717],[50],"Oak's Brute"
935,122,[],[],"Skeletal Beast"
936,126,[],[],"Corrupted Beast"
937,155,[717],[50],"Spectral Corsair"
938,157,"[484,717]","[50,50]","Spectral Scoundrel"
939,163,"[484,717]","[50,50]","Spectral Swashbuckler"
940,170,[717],[50],"Cursed Mariner"
941,173,[717],[50],"Ashen Buccaneer"
942,177,[717],[50],"Spectral Bowman"
943,180,[717],[50],"Phantom Occultist"
944,232,[717],[50],"Bearded Devil"
945,268,[717],[50],"Bearded Skycaller"
946,292,[717],[50],"Wolf"
947,317,[717],[50],"Dune Hellion"
948,333,[717],[50],"Shackled Hellion"
949,343,[717],[100],"Dread Primate"
950,373,[717],[25],"Hulking Titan"
951,380,[717],[25],"Churning Titan"
952,399,[717],[25],"Sin Master"
953,436,[717],[50],"Corrupted Rhoa"
954,452,[717],[100],"Granite Eater"
955,453,[717],[100],"Rock Spitter"
956,461,[717],[100],"Obsidian Eater"
957,465,[717],[100],"Crustacean Sniper"
958,476,[717],[50],"Merveil's Favoured"
959,483,[717],[100],"Merveil's Chosen"
960,484,[717],[50],"Merveil's Retainer"
961,490,[717],[50],"Merveil's Blessed"
962,499,[717],[50],"Deep Crustacean"
963,536,[717],[50],"Vault Hunter"
964,545,[717],[50],"Plagued Bowman"
965,559,[717],[50],"Vexing Archer"
966,593,[717],[50],"Frost Harbinger"
967,606,[717],[50],"Brittle Arsonist"
968,616,[717],[50],"Flame Harbinger"
969,636,[717],[50],"Thunder Champion"
970,667,[717],[50],"Angered Remains"
971,744,[717],[50],"Frost Guardian"
972,755,[717],[50],"Flame Guardian"
973,775,"[484,717]","[50,50]","Bone Warden"
974,799,[717],[50],"Colossal Vaal Fallen"
975,808,[717],[50],"Vaal Frost Guardian"
976,810,[717],[50],"Vaal Frost Guardian"
977,812,[717],[50],"Vaal Flame Guardian"
978,814,[717],[50],"Vaal Flame Guardian"
979,816,[717],[50],"Vaal Bone Warden"
980,818,[717],[50],"Vaal Bone Warden"
981,823,[717],[50],"Vaal Frostguard"
982,824,[717],[50],"Vaal Thunderguard"
983,881,[717],[50],"Crypt Stalker"
984,906,[717],[100],"Venomous Spawn"
985,925,[717],[50],"Noxious Tarantula"
986,933,[717],[50],"Webbed Spider"
987,934,[717],[50],"Virulent Spider"
988,1037,"[483,717]","[80,50]","Seething Brine"
989,1041,"[483,717]","[80,50]","Seething Brine"
990,1042,"[483,717]","[80,50]","Crashing Brine"
991,1046,"[483,717]","[80,50]","Tide Strider"
992,1048,"[483,717]","[80,50]","Tide Strider"
993,1049,"[483,717]","[80,50]","Flood Strider"
994,1053,"[483,717]","[80,50]","Seething Brine"
995,1055,"[483,717]","[80,50]","Seething Brine"
996,1058,"[483,717]","[80,50]","Boiling Ambusher"
997,1060,"[483,717]","[80,50]","Boiling Strider"
998,1077,[717],[50],"Sulphuric Strider"
999,1126,[717],[50],"Drowned"
1000,1128,[717],[50],"Drowned"
1001,1130,[717],[50],"Drowned"
1002,1188,[717],[50],"Shambling Cadaver"
1003,1189,[717],[50],"Shambling Cadaver"
1004,1190,[717],[50],"Shambling Cadaver"
1005,1212,[717],[50],"Withered Husk"
1006,1213,[717],[50],"Withered Husk"
1007,1214,[717],[50],"Withered Husk"
1008,1215,[717],[50],"Fetid Shambler"
1009,1241,"[2091,9560,717]","[20,10,50]","Blackguard Mage"
1010,1264,"[2091,9560,717]","[20,10,50]","Blackguard Firemage"
1011,1371,[717],[50],"Miscreation"
1012,1380,[717],[50],"Slashed Miscreation"
1013,1476,[717],[50],"Chimeric Croaker"
1014,1502,[717],[50],"Rime Sentinel"
1015,1504,[717],[50],"Frost Sentinel"
1016,1506,[],[],"Assault Ribbon"
1017,1522,[717],[100],"Scum Crawler"
1018,1592,[717],[100],"Sewage Crawler"
1019,1593,"[485,717]","[50,100]","Toxic Crawler"
1020,1599,[717],[50],"Restless Archer"
1021,1602,[717],[50],"Scorched Guard"
1022,1606,[717],[50],"Incinerated Mage"
1023,1610,[717],[50],"Bleak Aspirant"
1024,1617,"[485,717]","[30,50]","Barb Serpent"
1025,1632,[717],[25],"Chrome-infused Goliath"
1026,1634,[717],[25],"Porcupine Goliath"
1027,1852,[717],[50],"Crimson Ichor"
1028,1855,[717],[50],"Blood Elemental"
1029,1856,[717],[50],"Coagulated Elemental"
1030,1884,[717],[50],"Undying Untouchable"
1031,1953,[717],[50],"Undying Untouchable"
1032,1982,[717],[50],"Undying Cultist"
1033,2000,[717],[50],"Void Remnant"
1034,2001,[717],[50],"Void Remnant"
1035,2623,"[717,6916]","[25,1]","Devourer"
1036,2631,"[717,6916]","[25,1]","Devourer"
1037,3109,[717],[100],"Plummeting Ursa"
1038,3113,[717],[100],"Plummeting Ursa"
1039,3757,[717],[50],"Mindless Scavenger"
1040,3849,[717],[75],"Dust Scrabbler"
1041,3865,[],[],"Tangled Remains"
1042,3905,[717],[50],"Pocked Miner"
1043,4024,[717],[50],"Talon Archer"
1044,4176,[717],[75],"Volcanic Golem"
1045,4215,[717],[100],"Savage Crab"
1046,4220,[717],[75],"Savage Crab"
1047,4227,[717],[50],"Savage Crab"
1048,4782,[],[],"Plated Parasite"
1049,4786,[],[],"Spitting Parasite"
1050,4790,[],[],"Vicious Parasite"
1051,4864,[717],[50],"Twisted Effigy"
1052,5871,[],[],"Reliquarian"
1053,4131,[],[],"Eater of Souls"
1054,5153,[1231],[6],"The Grey Plague"
1055,5600,[],[],"Mephod, the Earth Scorcher"
1056,2934,[],[],"The Steel Soul"
1057,4861,[],[],"Guardian of the Chimera"
1058,4854,[],[],"Guardian of the Hydra"
1059,4858,[],[],"Guardian of the Minotaur"
1060,4849,[],[],"Guardian of the Phoenix"
1061,5115,[],[],"The Cleansing Light"
1062,5110,[],[],"Woad, Mockery of Man"
1063,1259,"[2091,9560]","[20,10]","Oriath's Virtue"
1064,1286,[],[],"Oriath's Vengeance"
1065,1289,"[1086,9560]","[20,10]","Oriath's Vigil"
1066,1351,[],[],"Legius Garhall"
1067,1359,[],[],"Barthol, the Corruptor"
1068,2459,"[1086,9560]","[20,10]","Warmonger"
1069,2462,"[1086,9560]","[20,10]","Tyrant"
1070,2435,[],[],"Blackguard Avenger"
1071,2438,"[2091,9560]","[20,10]","Blackguard Tempest"
1072,2468,[],[],"Piety the Empyrean"
1073,1338,[],[],"Nightmare Manifest"
1074,2368,[717],[50],"Master of the Blade"
1075,2381,"[1086,9560]","[20,10]","Massier"
1076,2371,[717],[50],"Leif, the Swift-Handed"
1077,2323,"[2091,9560]","[20,10]","Enticer of Rot"
1078,2326,"[2091,9560]","[20,10]","Witch of the Cauldron"
1079,2396,[717],[50],"Oak the Mighty"
1080,2399,[717],[50],"Aulen Greychain"
1081,73,[717],[50],"Sumter the Twisted"
1082,2378,[717],[50],"Lord of the Ashen Arrow"
1083,5612,[],[],"The Sanguine Siren"
1084,2308,[],[],"Beast of the Pits"
1085,4885,"[1086,9560]","[30,15]","Executioner Bloodwing"
1086,5378,[],[],"Calderus"
1087,2414,[],[],"Blood Progenitor"
1088,2417,[],[],"The Primal One"
1089,5131,[],[],"Nassar, Lion of the Seas"
1090,2282,[],[],"Penitentiary Incarcerator"
1091,3952,[],[],"Void Anomaly"
1092,3955,[],[],"Avatar of Undoing"
1093,4066,[],[],"Ambrius, Legion Slayer"
1094,3192,[],[],"K'aj Q'ura"
1095,3195,[],[],"K'aj Y'ara'az"
1096,3198,[],[],"K'aj A'alai"
1097,2455,[],[],"Lady Stormflay"
1098,1384,[],[],"The Broken Prince"
1099,1421,[],[],"The Fallen Queen"
1100,1437,[482],[50],"The Hollow Lady"
1101,5634,[],[],"Erebix, Light's Bane"
1102,4117,[],[],"Erythrophagia"
1103,5167,[],[],"Portentia, the Foul"
1104,5744,[],[],"Doedre the Defiler"
1105,5740,[],[],"Doedre the Defiler"
1106,3110,[],[],"It That Fell"
1107,2561,[],[],"Bolt Brownfur, Earth Churner"
1108,2527,"[1086,9560]","[40,20]","Thena Moga, the Crimson Storm"
1109,2575,[],[],"Ion Darkshroud, the Hungering Blade"
1110,2523,[],[],"Orra Greengate"
1111,2535,[],[],"Torr Olgosso"
1112,2554,[],[],"Damoi Tui"
1113,2567,"[1086,9560]","[30,15]","Eoin Greyfur"
1114,2581,"[2091,9560]","[30,15]","Wilorin Demontamer"
1115,2587,[],[],"Augustina Solaria"
1116,2546,[],[],"Igna Phoenix"
1117,5674,"[1086,9560]","[20,10]","The Forgotten Soldier"
1118,5647,[],[],"Varhesh, Shimmering Aberration"
1119,4436,[],[],"Hephaeus, The Hammer"
1120,5685,[],[],"Stalker of the Endless Dunes"
1121,4378,[],[],"Captain Tanner Lightfoot"
1122,4366,[],[],"Ironclad Arsonist"
1123,4370,[],[],"Ironclad Demolisher"
1124,4374,[],[],"Ironclad Decimator"
1125,5732,[],[],"The Gorgon"
1126,1465,[],[],"Sallazzang"
1127,1467,[],[],"Sallazzang"
1128,5785,"[1086,9560]","[20,10]","Pesquin, the Mad Baron"
1129,188,[],[],"Telvar, the Inebriated"
1130,4471,[],[],"Pirate Treasure"
1131,4403,[],[],"Avatar of the Huntress"
1132,4406,"[1086,9560]","[30,15]","Avatar of the Skies"
1133,4409,"[1086,9560]","[20,10]","Avatar of the Forge"
1134,250,[],[],"Rek'tar, the Breaker"
1135,5279,[],[],"Sebbert, Crescent's Point"
1136,5303,"[1086,2091,9560]","[15,15,15]","Jorus, Sky's Edge"
1137,2426,[],[],"Herald of Ashes"
1138,2429,[],[],"Herald of Thunder"
1139,4147,[],[],"Fragment of Winter"
1140,2403,[],[],"Shadow of the Vaal"
1141,1512,[485],[50],"Gorulis, Will-Thief"
1142,4008,[],[],"The Infernal King"
1143,5703,[],[],"Preethi, Eye-Pecker"
1144,5359,[],[],"Lord of the Grey"
1145,5367,[],[],"Kitava, The Destroyer"
1146,4509,[],[],"The Goddess"
1147,4513,[],[],"Vision of Justice"
1148,4208,[],[],"Stone of the Currents"
1149,4060,[],[],"Shredder of Gladiators"
1150,4054,[],[],"Crusher of Gladiators"
1151,4046,[],[],"Bringer of Blood"
1152,4136,[],[],"Eater of Souls"
1153,4133,[],[],"Nightmare's Omen"
1154,5314,[],[],"Visceris"
1155,4110,[],[],"He of Many Pieces"
1156,5754,[],[],"Maligaro the Mutilator"
1157,3878,[],[],"Unravelling Horror"
1158,3886,[],[],"Shrieker Eihal"
1159,3931,[],[],"Breaker Toruul"
1160,3901,[],[],"Lord of the Hollows"
1161,3922,[],[],"Messenger of the Hollows"
1162,3943,[],[],"Champion of the Hollows"
1163,2301,[],[],"Titan of the Grove"
1164,2330,[],[],"Xixic, High Necromancer"
1165,4752,[],[],"Platinia"
1166,4755,[],[],"Auriot"
1167,4758,[],[],"Rhodion"
1168,4761,[],[],"Pallias"
1169,4764,[],[],"Argient"
1170,4767,[],[],"Rheniot"
1171,4015,[],[],"Gnar, Eater of Carrion"
1172,4026,[],[],"Stonebeak, Battle Fowl"
1173,1576,[],[],"The High Templar"
1174,1586,[],[],"The Hallowed Husk"
1175,6963,[],[],"High Lithomancer"
1176,5338,"[1086,9560]","[20,10]","Drek, Apex Hunter"
1177,4391,[],[],"Thraxia"
1178,2298,[717],[50],"Drought-Maddened Rhoa"
1179,2422,[],[],"Skullbeak"
1180,4465,[],[],"The Eroding One"
1181,4468,[],[],"Guardian of the Vault"
1182,2640,[6916],[1],"Tunneltrap"
1183,2338,[],[],"Glace"
1184,2305,[],[],"Megaera"
1185,2288,[],[],"Fire and Fury"
1186,2333,[],[],"Shock and Horror"
1187,2353,[],[],"Merveil, the Reflection"
1188,2361,[],[],"Merveil, the Returned"
1189,5842,[],[],"Terror of the Infinite Drifts"
1190,4125,[],[],"Gisale, Thought Thief"
1191,5749,[],[],"Shavronne the Sickening"
1192,5122,[],[],"Bazur"
1193,2317,[],[],"Thunderskull"
1194,2311,[],[],"Steelpoint the Avenger"
1195,2314,"[1086,9560,717]","[20,10,50]","Champion of Frost"
1196,2320,[],[],"Belcer, the Pirate Lord"
1197,2276,"[1086,9560,717]","[20,10,50]","Pagan Bishop of Agony"
1198,2279,"[1086,9560,717]","[20,10,50]","Litanius, the Black Prayer"
1199,3368,[],[],"Burtok, Conjurer of Bones"
1200,3819,[],[],"Mirage of Bones"
1201,2476,[],[],"Arachnoxia"
1202,2479,[],[],"Hybrid Widow"
1203,2388,[485],[50],"Spinner of False Hope"
1204,2392,[],[],"Queen of the Great Tangle"
1205,978,[],[],"Suncaller Asha"
1206,4865,[],[],"Carius, the Unnatural"
1207,4972,[],[],"Pileah, Corpse Burner"
1208,4976,[],[],"Pileah, Burning Corpse"
1209,4592,[],[],"The Cursed King"
1210,4596,[],[],"Lycius, Midnight's Howl"
1211,4875,[],[],"Arwyn, the Houndmaster"
1212,3985,[],[],"Forest of Flames"
1213,1011,[],[],"Puruna, the Challenger"
1214,1015,[],[],"Puruna, the Challenger"
1215,1018,[],[],"Poporo, the Highest Spire"
1216,5390,[],[],"Tahsin, Warmaker"
1217,1974,[],[],"Excellis Aurafix"
1218,1991,[],[],"Riftwalker"
1219,1925,[],[],"The Arbiter of Knowledge"
1220,1893,[],[],"Ancient Sculptor"
1221,1896,[],[],"Ancient Architect"
1222,2432,[],[],"The Reaver"
1223,5769,[],[],"Amalgam of Nightmares"
1224,5354,[],[],"Armala, the Widow"
1225,4036,[],[],"Tore, Towering Ancient"
1226,4039,[],[],"Olof, Son of the Headsman"
