"rownum","Id","EffectVirtualPath","PreloadGroupsKeys","i32","i32","i32"
391,"HarvestGrubHole","Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/scale/Grub/GrubHole",[],1748517582,4,2011692118
392,"HarvestBossVinePathGreen","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathGreen",[53],-1164217431,4,-1463745028
393,"HarvestBossVinePathRed","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathRed",[53],-1566788215,4,1118456245
394,"HarvestBossVinePathBlue","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathBlue",[53],-130358529,4,1666189427
395,"ServerOnlyGroundEffect","Metadata/Effects/Spells/ground_effects/ServerOnlyGroundEffect",[],1050403295,1,595206468
396,"FillGroundEffect","Metadata/Effects/Spells/ground_effects/FillGroundEffect",[],316014466,1,-166484780
397,"ClientGroundEffect","Metadata/Effects/Spells/ground_effects/ClientOnlyGroundEffect",[],-140464413,1,1986625798
398,"ServerGroundEffect","Metadata/Effects/Spells/ground_effects/VisibleServerGroundEffect",[],1773597000,1,-1846330856
399,"HarvestBearBossChargeVine","Metadata/Monsters/LeagueHarvest/Red/Objects/HarvestRedBossChargeVine",[],-1246516588,4,516948948
400,"HarvestCatBossProwlVine","Metadata/Monsters/LeagueHarvest/Green/Objects/HarvestGreenBossProwlVine",[],-1815273200,4,1182177421
401,"HarvestCatBossVineTrap","Metadata/Monsters/LeagueHarvest/Green/Objects/HarvestGreenBossVineTrap",[],-1067327712,4,-430242228
402,"HarvestRootPathOshabi","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathOshabi",[],-59885889,4,-1421699469
403,"HarvestInsectHole","Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/thorn/Insect/InsectHole",[],-1559653498,4,-887239099
404,"HarvestGreenExplodingPodDevourer","Metadata/Monsters/LeagueHarvest/Green/Objects/HarvestGreenExplodingPodDevourer",[],-140551084,4,823617577
405,"HarvestDevourerHole","Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/scale/Devourer/DevourerHole",[],155631833,4,1567713933
406,"CrownOfThornsGround","Metadata/Effects/Spells/ground_effects/crown_of_thorns/CrownOfThornsGround",[],471599983,4,-1113029786
407,"MicrotransactionDemonicPortal","Metadata/MiscellaneousObjects/DemonicPortal",[],5257519,4,-40493497
408,"MicrotransactionAngelicPortal","Metadata/MiscellaneousObjects/AngelicPortal",[],-1377749537,4,-1566377802
409,"MicrotransactionPandemoniumPortal","Metadata/MiscellaneousObjects/PandemoniumPortal",[],874107926,4,-318644584
410,"HarvestOshabiCrownOfThornsFaceMarker","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/OshabiCrownOfThornsFaceMarker",[],552412166,4,1685968532
411,"HarvestBlueExplodingPodOshabi","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/OshabiExplodingPodBlue",[53],-1167002836,4,281662304
412,"HarvestGreenExplodingPodOshabi","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/OshabiExplodingPodGreen",[53],299292286,4,-1535882824
413,"HarvestRedExplodingPodOshabi","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/OshabiExplodingPodRed",[53],1127210216,4,-386540048
414,"HeistCoinPortal","Metadata/Terrain/Leagues/Heist/Objects/CoinPortal",[54],-741990845,4,1654625465
415,"CrownOfThornsPodDoodadSpawn","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/CrownOfThornsPod",[53],-1147357610,4,57179503
416,"BlackHoleEffect","Metadata/Monsters/Anomalies/BlackHole",[],-353935968,4,793269711
417,"FrostGlobeEffect","Metadata/Monsters/Anomalies/FrostGlobe",[],-646603346,4,272029099
418,"HeistDemolitionistBarrel","Metadata/MiscellaneousObjects/Heist/DemolitionistBarrel",[54],120948043,4,-1736409633
419,"CircleOfPowerEffect","Metadata/Monsters/Anomalies/CircleOfPower",[],-1989017005,4,860762157
420,"CircleOfPowerEffectDivine","Metadata/Effects/Microtransactions/Spells/circle_of_power/divine/Ao/CircleOfPowerDivine",[],931715647,4,-2137039800
421,"StagnationToxicGrowth1","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicGrowth1",[],1747675408,4,-1787264993
422,"StagnationToxicGrowth2","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicGrowth2",[],-1553817304,4,-783383068
423,"StagnationToxicSpike1","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicSpike1",[],-226455684,4,-621392482
424,"StagnationToxicSpike2","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicSpike2",[],-1484584986,4,-2081777498
425,"StagnationToxicPod1","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicPod1",[],1169273374,4,-327684678
426,"FirewallEffect","Metadata/Monsters/Anomalies/Firewall",[],233793866,4,-1819660325
427,"IceFissure","Metadata/Terrain/EndGame/MapColdRiver/Objects/IceFissure",[],1860262414,4,1620764425
428,"HeistLeverBasic","Metadata/Terrain/Leagues/Heist/Objects/Level/LeverAttachedTile",[54],1706237490,4,-1158390462
429,"BreachLightningOrbsNew","Metadata/Effects/Spells/fire_orbs/breach_lightning_orb",[],1731502682,4,798487032
430,"HeistScienceUndeadPortalSpawner","Metadata/Monsters/LeagueHeist/Science/Objects/UndeadPortalSpawner",[],1505620177,4,2033408175
431,"HeistScienceLightningVolatile","Metadata/Monsters/LeagueHeist/Science/Objects/LightningVolatileObject",[],296119327,4,252902529
432,"CurseZoneBase","Metadata/Monsters/CurseZones/CurseZoneBase",[],1713250123,4,-1385123371
433,"HeistDumpingPortal","Metadata/Monsters/LeagueHeist/Science/Objects/DumpingPortal",[],-1197408876,4,-1390194213
434,"HeistLightningWaterFall","Metadata/Monsters/LeagueHeist/Science/Objects/LightningWaterfall",[],768726429,4,618737672
435,"HeistGoldenShower","Metadata/Monsters/LeagueHeist/Science/Objects/GoldenShower",[],-1220330896,4,431352621
436,"MicrotransactionHeistPortal","Metadata/MiscellaneousObjects/HeistPortalEffect",[],1593546265,4,438429957
437,"TrapperPlaceBomb","Metadata/Monsters/LeagueHeist/Thug/objects/TrapperPlaceBomb",[],-88556157,4,2006924574
438,"HeistThugTrapperLightningGridMine","Metadata/Monsters/LeagueHeist/Thug/objects/HeistThugTrapperLightningGridMine",[],788231526,4,1855451334
439,"HeistPathNode","Metadata/Terrain/Leagues/Heist/Objects/HeistPathNode",[],1996321959,4,-1214444386
440,"HeistPathStart","Metadata/Terrain/Leagues/Heist/Objects/HeistPathStart",[],-1425945050,4,257288231
441,"HeistPathEndpoint","Metadata/Terrain/Leagues/Heist/Objects/HeistPathEndpoint",[],30402300,4,1812660011
442,"HeistPathGoal","Metadata/Terrain/Leagues/Heist/Objects/HeistPathGoal",[],-1931360402,4,1597110152
443,"MicrotransactionTwilightSunrisePortal","Metadata/MiscellaneousObjects/Portals/TwilightSunrisePortal",[],1482107932,4,-788394012
444,"HeistThugOilGround","Metadata/Effects/Spells/monsters_effects/League_Heist/thugs/torch/OilGround",[],-1044121613,4,-23331114
445,"HeistTwinsFireArrowDown","Metadata/Monsters/LeagueHeist/Boss/VicVoxFireWall",[],1450771435,4,-122895651
446,"HeistTwinsIcePrison","Metadata/Monsters/LeagueHeist/Boss/VinnyVoxIceWall",[],211931686,4,2107456312
447,"DemonicEyeBannerGround","Metadata/Items/Banners/DemonicEyeBanner/DemonicEyeBanner",[],1498105631,4,-791878602
448,"HeistAdmiralCannonballMarker","Metadata/Monsters/LeagueHeist/Boss/AdmiralDarnawCannoballMarker",[],233396429,4,-786675773
449,"HeistAdmiralGeyser","Metadata/Monsters/LeagueHeist/Boss/AdmiralDarnawGeyser",[],2011169903,4,-168801521
450,"MicrotransactionNightfallPortal","Metadata/MiscellaneousObjects/Portals/NightfallPortalEffect",[],1478793293,4,-998902302
451,"MicrotransactionTwilightStash","Metadata/MiscellaneousObjects/StashSkins/TwilightStash",[],-751744118,4,-37822007
452,"MicrotransactionTwilightGuildStash","Metadata/MiscellaneousObjects/StashSkins/TwilightGuildStash",[],-1909879937,4,-1803792332
453,"HeistTwinsIceRainMarker","Metadata/Monsters/LeagueHeist/Boss/VinnyVoxIcePrisonMarker",[],783220376,4,-714409780
454,"OilArrowGround","Metadata/MiscellaneousObjects/OilArrowGround",[],-914811191,4,2104457091
455,"FirewallEffectStygian","Metadata/Effects/Microtransactions/Spells/flame_wall/stygian/FirewallStygian",[],1641731126,4,-512383716
456,"WaterSphere","Metadata/Monsters/Anomalies/WaterSphere",[],1807777597,4,1258029166
457,"HeistTwinsFireArrowDownTemporary","Metadata/Monsters/LeagueHeist/Boss/VicVoxFireWallTemp",[],541954377,4,20825572
458,"HeistFreidrichBloodPoolController","Metadata/Monsters/LeagueHeist/Boss/FreidrichPool",[],-813315231,4,1659703844
459,"HarvestBossVinePathGreenMapBoss","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathGreenMapBoss",[],1853600504,4,-1899369760
460,"HarvestBossVinePathRedMapBoss","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathRedMapBoss",[],-1892682876,4,1777048294
461,"HarvestBossVinePathBlueMapBoss","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathBlueMapBoss",[],-345863329,4,2125396844
462,"IceSaplingRune","Metadata/Monsters/SaplingMonster/Objects/IceSaplingRune",[],-83253052,4,-1661181369
463,"IceSaplingRuneAzmeri","Metadata/Monsters/LeagueAzmeri/Saplings/Boss/Objects/IceSaplingRune",[],-2118501570,4,-223690692
464,"MicrotransactionEliteFaithswornPortal","Metadata/MiscellaneousObjects/Portals/EliteFaithswornPortal",[],-1436902000,4,-1547833997
465,"DominusStandaloneSpawner","Metadata/Monsters/Demonmodular/TowerSpawners/TowerSpawnerPortalsMapStandalone",[],-753833713,4,-1721101088
466,"BrutusStandaloneCageSpawner","Metadata/Monsters/Brute/BruteCageSpawner",[],1303617864,4,-2025488097
467,"FireFuryStandaloneLavaGroundWarpTarget","Metadata/Monsters/Seawitch/FireFuryStandaloneLavaGround",[],1574521780,4,1293332754
468,"IceSaplingRuneOrb","Metadata/Monsters/SaplingMonster/Objects/IceSaplingRuneOrb",[],-449379882,4,2018298790
469,"TeleportMarker","Metadata/MiscellaneousObjects/TeleportMarker",[],-1171505017,4,1890630643
470,"StandaloneShavronneTeleportMarker","Metadata/Monsters/Shavronne/ShavronneStandaloneTeleportMarker",[],-395600683,4,1603138929
471,"StandaloneHydraTurret1","Metadata/Monsters/Hydra/HydraTurret1Standalone",[],486752394,4,1877962706
472,"StandaloneHydraTurret2","Metadata/Monsters/Hydra/HydraTurret2Standalone",[],2082953781,4,-1463782026
473,"StandaloneBruteTurret1Gauntlet","Metadata/Monsters/Hydra/HydraTurret1Standalone",[],486752394,4,705548423
474,"DespairBearStandaloneCrack1","Metadata/Monsters/DespairBear/BearCrackStandalone",[],-1990194510,4,2026607326
475,"DespairBearStandaloneCrack2","Metadata/Monsters/DespairBear/BearCrackStandalone2",[],1521732157,4,-1211757474
476,"GeneralAdusStandaloneLightningPillar","Metadata/Monsters/GeneralAdus/LightningGridAdusStandalone",[],-249967480,4,1827710886
477,"VilentaBombTossObjectMap","Metadata/Effects/Spells/monsters_effects/Vilenta/bomb_toss/VilentaBombTossObjectMap",[],-1473041338,4,1920391474
478,"MicrotransactionDespairPortal","Metadata/MiscellaneousObjects/Portals/DespairPortal",[],857462456,4,-746094218
479,"SwampBehemothPod1","Metadata/Monsters/BeehiveBehemoth/Objects/VinePod",[],906296445,4,365926524
480,"SwampBehemothPod2","Metadata/Monsters/BeehiveBehemoth/Objects/VinePod2",[],-515734651,4,-473463602
481,"SwampBehemothPod3","Metadata/Monsters/BeehiveBehemoth/Objects/VinePod3",[],995529647,4,1164840534
482,"MicrotransactionMiseryPortal","Metadata/MiscellaneousObjects/Portals/MiseryPortal",[],-1402624442,4,303100678
483,"StandaloneKitavaXNuke","Metadata/Monsters/KitavaBoss/KitavaFinalMapStandaloneXNukeMarker",[],-1391484963,4,2054639556
484,"MicrotransactionHarvestCorePortal","Metadata/MiscellaneousObjects/Portals/HarvestCorePortal",[],-1996397926,4,343475326
485,"MicrotransactionAbyssCorePortal","Metadata/MiscellaneousObjects/Portals/AbyssCorePortal",[],190705849,4,1118973822
486,"MicrotransactionDelveCorePortal","Metadata/MiscellaneousObjects/Portals/DelveCorePortal",[],-215343716,4,-645410386
487,"MicrotransactionAtlasCorePortal","Metadata/MiscellaneousObjects/Portals/AtlasCorePortal",[],-1191981010,4,-6224746
488,"MicrotransactionBreachCorePortal","Metadata/MiscellaneousObjects/Portals/BreachCorePortal",[],92053301,4,730103237
489,"DjinnTrackingSlam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Djinn_demon/TrackingEffect",[],681873012,4,540335603
490,"MicrotransactionSufferingPortal","Metadata/MiscellaneousObjects/Portals/SufferingPortalEffect",[],830843312,4,-1806689790
491,"OrionGeyserObjectInfluence","Metadata/Monsters/AtlasExiles/OrionArenaObjects/OrionGeyserObjectInfluence",[],-16930470,4,1849101235
492,"MicrotransactionWarlordStash","Metadata/MiscellaneousObjects/StashSkins/WarlordStash",[],-1819186575,1,788132797
493,"MicrotransactionWarlordGuildStash","Metadata/MiscellaneousObjects/StashSkins/WarlordGuildStash",[],835800797,1,139911489
494,"UltimatumEntrancePortal","Metadata/Terrain/Leagues/Ultimatum/Objects/UltimatumEntrancePortal",[57],394280396,4,-1752293400
495,"UltimatumChallengeInteractable","Metadata/Terrain/Leagues/Ultimatum/Objects/UltimatumChallengeInteractable",[57],176937671,4,911384056
496,"MicrotransactionRapturePortal","Metadata/MiscellaneousObjects/Portals/RapturePortal",[],-985546498,4,-320563047
497,"RainOfSporesBloomPodCelestial","Metadata/Effects/Microtransactions/Spells/celestial_toxic_rain/BloomPod",[],-1843212688,4,1126230975
498,"MicrotransactionFrostVikingPortalEffect","Metadata/MiscellaneousObjects/Portals/FrostVikingPortal",[],995237822,4,-838157971
499,"UltimatumCaptureRune","Metadata/Terrain/Leagues/Ultimatum/Objects/CaptureRune",[57],-1288504909,4,417944074
500,"MicrotransactionWinterDragonPortal","Metadata/MiscellaneousObjects/Portals/WinterDragonPortal",[],962797632,4,854251729
501,"InvisibleDevourerHole","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/InvisibleDevourerHole",[57],1183865031,4,-632696975
502,"TrialmasterTetherSpike","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/Trialmaster/TetherSpike",[57],1633916081,4,785253876
503,"TrialmasterChaosShrine","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/Trialmaster/ChaosShrine",[57],1481435834,4,-588561000
504,"TrialmasterVaalShrine","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/Trialmaster/VaalShrine",[57],2090283644,4,950954716
505,"TrialmasterTetherBeam","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/Trialmaster/TetherBeam",[57],16183843,4,1261309182
506,"TrialmasterTimestopProjectileMarker","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/Trialmaster/TimestopProjectileMarker",[57],-1167827537,4,978821170
507,"TrialmasterTimestopSlamMarker","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/Trialmaster/TimestopSlamMarker",[57],927739520,4,-1315936178
508,"TrialmasterTeleport","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/Trialmaster/TimestopTeleport",[57],2017828471,4,1277620991
509,"DoodadNoBlocking","Metadata/MiscellaneousObjects/DoodadNoBlocking",[],-1907065122,4,-540451080
510,"DoodadNoOverlap","Metadata/MiscellaneousObjects/DoodadNoOverlap",[],924170744,4,-642865695
511,"TileUpperDoodad","Metadata/MiscellaneousObjects/TileUpperDoodad",[],-1021149406,4,1749112481
512,"TileUpperDoodadNoOverlap","Metadata/MiscellaneousObjects/TileUpperDoodadNoOverlap",[],1410711279,4,-542684573
513,"Caravan0","Metadata/Terrain/Gallows/Act2/2_town/Objects/Caravan",[],-494372924,4,916086940
514,"DoodadNoScrollNoJostleExtendTallwall","Metadata/Terrain/Gallows/Act2/2_town/Objects/DoodadNoScrollNoJostle_extend_tallwall",[],1077310514,4,-161422716
515,"DoodadNoScrollNoJostle","Metadata/Terrain/Gallows/Act2/2_town/Objects/DoodadNoScrollNoJostle",[],-795216413,4,1098859161
516,"MicrotransactionLightbringerPortal","Metadata/MiscellaneousObjects/Portals/LightbringerPortal",[],1186190271,4,642788007
517,"MicrotransactionDarkshardPortal","Metadata/MiscellaneousObjects/Portals/DarkshardPortal",[],-680818050,4,2099880760
518,"UltimatumChallengeInteractableArena","Metadata/Terrain/Leagues/Ultimatum/Objects/UltimatumChallengeInteractableArena",[57],1728287037,4,-130109661
519,"UltimatumGoliathBloodBall","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/GoliathBloodBall",[],-1052193596,4,1978367609
520,"RainOfSporesBloomPodOblivion","Metadata/Effects/Microtransactions/Spells/OblivionToxicRain/BloomPod",[],1288848531,4,616238558
521,"OfferingSpiritWardCelestial","Metadata/Effects/Spells/offering_celestial/Ward",[],-790971858,4,-1576673713
522,"OfferingSpiritEffectCelestial","Metadata/Effects/Spells/offering_celestial/Effect",[],579551365,4,1188330400
523,"OfferingSpiritExplosionCelestial","Metadata/Effects/Spells/offering_celestial/Explosion",[],1903854839,4,-1403442978
524,"MicrotransactionCrescentPortal","Metadata/MiscellaneousObjects/Portals/CrescentPortal",[],-617698913,4,-1897290994
525,"MicrotransactionSynthesisWaypoint","Metadata/MiscellaneousObjects/Waypoints/SynthesisWaypoint",[],-904853657,4,-1435061850
526,"UltimatumGoliathBloodBallRuin","Metadata/Effects/Spells/monsters_effects/League_Ultimatum/mechanics/GoliathBloodBallRuin",[],115796836,4,1606707219
527,"FirewallEffectOblivion","Metadata/Effects/Microtransactions/Spells/flame_wall/Oblivion/FirewallOblivion",[],-339929214,4,2062736199
528,"AstrolabeMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/AstrolabeMapDevice",[],140483697,4,163157328
529,"UltimatumTrialMasterBossCutscene","Metadata/NPC/League/Ultimatum/UltimatumNPCBossEndScene",[57],69416948,4,-974610552
530,"ExpeditionMarker","Metadata/MiscellaneousObjects/Expedition/ExpeditionMarker",[58],-148658819,4,1674208320
531,"ExpeditionExplosive","Metadata/MiscellaneousObjects/Expedition/ExpeditionExplosive",[58],-490739283,4,-10366031
532,"ExpeditionConnectorPole","Metadata/MiscellaneousObjects/Expedition/ExpeditionConnectorPole",[58],-374957473,4,-900485420
533,"ExpeditionExplosiveFuse","Metadata/MiscellaneousObjects/Expedition/ExpeditionExplosiveFuse",[58],492492991,4,1814878675
534,"ExpeditionRelic","Metadata/MiscellaneousObjects/Expedition/ExpeditionRelic",[58],-456228823,4,44589000
535,"ExpeditionPlacementIndicator","Metadata/MiscellaneousObjects/Expedition/ExpeditionPlacementIndicator",[58],-949663606,4,-1938920161
536,"MicrotransactionApollyonStash","Metadata/MiscellaneousObjects/StashSkins/ApollyonStash",[],-346644243,1,-85433169
537,"MicrotransactionApollyonGuildStash","Metadata/MiscellaneousObjects/StashSkins/ApollyonGuildStash",[],1274781722,1,-157700468
538,"ArmourEvasionBannerGround","Metadata/Effects/Spells/banner/ArmourEvasionBannerGround",[],-864769836,4,-2133109775
539,"OfferingOffensiveWardCelestial","Metadata/Effects/Spells/offering_celestial/Flesh/Ward",[],-1212274099,4,-194296567
540,"OfferingOffensiveEffectCelestial","Metadata/Effects/Spells/offering_celestial/Flesh/Effect",[],2071632188,4,-813358638
541,"OfferingOffensiveExplosionCelestial","Metadata/Effects/Spells/offering_celestial/Flesh/Explosion",[],588119099,4,-537223846
542,"OfferingDefensiveWardCelestial","Metadata/Effects/Spells/offering_celestial/Bone/Ward",[],1115496042,4,502057655
543,"OfferingDefensiveEffectCelestial","Metadata/Effects/Spells/offering_celestial/Bone/Effect",[],-838750604,4,-275599231
544,"OfferingDefensiveExplosionCelestial","Metadata/Effects/Spells/offering_celestial/Bone/Explosion",[],1567629259,4,-2104167288
545,"OfferingBloodWardCelestial","Metadata/Effects/Spells/offering_celestial/Flesh/Ward",[],-1212274099,4,199569503
546,"OfferingBloodEffectCelestial","Metadata/Effects/Spells/offering_celestial/Flesh/Effect",[],2071632188,4,-1749651439
547,"OfferingBloodExplosionCelestial","Metadata/Effects/Spells/offering_celestial/Flesh/Explosion",[],588119099,4,-768407477
548,"PrismaticRainGroundArrowFire","Metadata/MiscellaneousObjects/PrismaticRainFireArrow",[],-1544096345,4,1573051028
549,"PrismaticRainGroundArrowCold","Metadata/MiscellaneousObjects/PrismaticRainColdArrow",[],1783778649,4,-199907265
550,"PrismaticRainGroundArrowLightning","Metadata/MiscellaneousObjects/PrismaticRainLightningArrow",[],879679284,4,-1627337168
551,"ExpeditionArbalestSnipeObject","Metadata/MiscellaneousObjects/ExpeditionArbalestSnipeObject",[],-2011989504,4,1706361689
552,"ExpeditionBoneCultistEgg","Metadata/MiscellaneousObjects/Expedition/ExpeditionBoneCultistEgg",[],723706605,4,-559614205
553,"ExpeditionCultistSpawnGround","Metadata/MiscellaneousObjects/Expedition/ExpeditionArbalestSpawnGround",[58],1917636675,4,359613403
554,"ExpeditionArmourVolatile","Metadata/Effects/Spells/monsters_effects/League_Expedition/general/armored_caster/LightningBall",[],-492648912,4,980008052
555,"MicrotransactionMidnightPactStash","Metadata/MiscellaneousObjects/StashSkins/MidnightPactStash",[],1245891165,1,-1295195896
556,"MicrotransactionMidnightPactGuildStash","Metadata/MiscellaneousObjects/StashSkins/MidnightPactGuildStash",[],1864834208,1,-410931900
557,"MicrotransactionJingweiPortalEffect","Metadata/MiscellaneousObjects/Portals/JingweiPortal",[],769648736,4,99022538
558,"MicrotransactionExpeditionPortalEffect","Metadata/MiscellaneousObjects/Portals/ExpeditionPortal",[],-1500939432,4,-925698655
559,"MicrotransactionAesirApparitionPortal","Metadata/MiscellaneousObjects/Portals/AesirApparition",[],318916536,4,-1026879930
560,"ExpeditionBoneCultistMedvedEgg","Metadata/Monsters/LeagueExpedition/Medved/BoneCultistMedvedEgg",[],784694291,4,-286938392
561,"OlrothEmbeddedSword","Metadata/Monsters/LeagueExpedition/Olroth/Objects/OlrothSwordWallEmbed",[],649381106,4,-1087526671
562,"OlrothCrackedGround","Metadata/Monsters/LeagueExpedition/Olroth/Objects/OlrothCrackedGround",[],1784579060,4,-364162847
563,"OlrothExplosiveFuse","Metadata/Monsters/LeagueExpedition/Olroth/Objects/ExpeditionExplosiveFuseOlroth",[],-1512737762,4,586923370
564,"MicrotransactionMidnightPactPortalEffect","Metadata/MiscellaneousObjects/Portals/MidnightPactPortal",[],1602395552,4,1408414044
565,"ExpeditionMinerSpawnRocks","Metadata/Effects/Spells/monsters_effects/League_Expedition/general/miner/rockexplosion",[],1549819408,4,-908922032
566,"MicrotransactionSyntheticMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/SyntheticMapDevice",[],1906650536,4,-638499941
567,"MicrotransactionSyntheticMapDeviceButton","Metadata/MiscellaneousObjects/SyntheticMapDeviceButton",[],1491068992,4,-78339848
568,"RemoteMineStygianCold","Metadata/MiscellaneousObjects/RemoteMineStygianCold",[],-1050668057,4,-867709429
569,"RemoteMineStygianFire","Metadata/MiscellaneousObjects/RemoteMineStygianFire",[],-1287033036,4,-1660334799
570,"RemoteMineStygianLightning","Metadata/MiscellaneousObjects/RemoteMineStygianLightning",[],1128525045,4,-1739659615
571,"FlameWallTranscendence","Metadata/Effects/Microtransactions/Spells/transcendence_flamewall/FirewallTranscendence",[],1062993172,4,-1331624301
572,"HellscapeFleshEliteBloodOrb","Metadata/Monsters/LeagueHellscape/FleshFaction/objects/FleshElite1BloodOrbBomb",[],1559967657,4,1713536202
573,"HellscapeDemonBossFissues","Metadata/Monsters/LeagueHellscape/DemonFaction/objects/HellscapeDemonBossFissues",[],79478341,4,-1388370444
574,"HellscapeDemonBossFissureLine","Metadata/Monsters/LeagueHellscape/DemonFaction/objects/HellscapeDemonBossFissureLine",[],-1264871360,4,1437096594
575,"HellscapeDemonBossFissureLineStart","Metadata/Monsters/LeagueHellscape/DemonFaction/objects/HellscapeDemonBossFissureLineStart",[],-688113197,4,1204600724
576,"MicrotransactionTriumphantLiegePortal","Metadata/MiscellaneousObjects/Portals/TriumphantLiegePortal",[],339310457,4,-810647070
577,"AtlantisStashSkin","Metadata/MiscellaneousObjects/StashSkins/AtlantisStash",[],-339196809,4,-2129360375
578,"AtlantisGuildStashSkin","Metadata/MiscellaneousObjects/StashSkins/AtlantisGuildStash",[],-606105228,4,-1791286319
579,"HellscapePaleBossGroundLightning","Metadata/Monsters/LeagueHellscape/PaleFaction/HellscapePaleBossLightningGround",[],414105426,4,294225327
580,"RoyaleBruteCradle","Metadata/Monsters/Brute/BruteCradleRoyale",[],-557610947,4,-1050321995
581,"DemonicWaypoint","Metadata/MiscellaneousObjects/Waypoints/DemonicWaypoint",[],-710019879,4,392680923
582,"DemonicMapDevice","Metadata/Terrain/Missions/Hideouts/Objects/MapDeviceVariants/DemonicMapDevice",[],-2025178778,4,-2051541498
583,"MicrotransactionDemonicMapDeviceButton","Metadata/MiscellaneousObjects/DemonicMapDeviceButton",[],86731583,4,-1393807773
584,"ArchnemesisPillar","Metadata/Terrain/Leagues/Archnemesis/Objects/Pillar",[60],-1941022035,4,-1211362329
585,"Blackstar","Metadata/MiscellaneousObjects/BlackstarArena/Blackstar",[],2948299,4,-38875721
586,"CleansingFireArenaOriginMarker","Metadata/MiscellaneousObjects/PrimordialBosses/CleansingFireArenaOriginMarker",[],-1741004471,4,1797672262
587,"TwigMonsterPod","Metadata/Monsters/SaplingMonster/Objects/seed_Thorn",[],1439089658,4,711661724
588,"AtlasExileCrusaderRuneObjectStandalone","Metadata/Monsters/AtlasExiles/ArenaMechanics/AtlasExile1RuneObjectStandalone",[],2082007203,4,1152593822
589,"MicrotransactionActicCrystalPortal","Metadata/MiscellaneousObjects/Portals/ArcticCrystalPortal",[],991441284,4,303141179
590,"BlackstarPillar","Metadata/MiscellaneousObjects/BlackstarArena/BlackstarPillar",[],-408366278,4,2027933221
591,"MicrotransactionDragonSwordPortal","Metadata/MiscellaneousObjects/Portals/DragonSwordPortal",[],422408440,4,601237684
592,"ArchnemesisEncounterCenter","Metadata/Terrain/Leagues/Archnemesis/Objects/EncounterCenter",[60],710287882,4,1672921473
593,"MicrotransactionDarkstarPortal","Metadata/MiscellaneousObjects/Portals/DarkstarCorePortal",[],1640656416,4,-53799640
594,"ToxicRainSporeAuspicious","Metadata/Effects/Microtransactions/Spells/toxic_rain/Auspicious/BloomPod",[],1607293261,4,-1880240032
595,"ConsumeBossWallSegment","Metadata/Monsters/AtlasInvaders/ConsumeMonsters/ConsumeBossWallBlock1",[],391847453,4,1955430836
596,"WyrmlordApparitionEffect","Metadata/Effects/Microtransactions/Aura/WyrmLordApparition/WyrmLordApparition",[],-1126100455,4,-1423809100
597,"ConsumeBossWallSegment2","Metadata/Monsters/AtlasInvaders/ConsumeMonsters/ConsumeBossWallBlock2",[],-1530832838,4,-1661351362
598,"ConsumeBossWallSegment3","Metadata/Monsters/AtlasInvaders/ConsumeMonsters/ConsumeBossWallBlock3",[],491842085,4,1776189915
599,"ConsumeBossWallSegment4","Metadata/Monsters/AtlasInvaders/ConsumeMonsters/ConsumeBossWallBlock4",[],1205075126,4,-1526939772
600,"CleansingFireCell","Metadata/Monsters/CleansingFireCell/CleansingFireCell",[],-136436790,4,651633160
601,"HarmonyStashSkin","Metadata/MiscellaneousObjects/StashSkins/HarmonyStash",[],-2142976336,4,63037621
602,"HarmonyGuildStashSkin","Metadata/MiscellaneousObjects/StashSkins/HarmonyGuildStash",[],2080815858,4,-229473468
