"rownum","Id","Name","GrantedEffect","GrantedEffectHardmode","GrantedEffect2","GrantedEffect2Hardmode","SupportText","SupportName","GemTags","Consumed_ModsKey","ItemColor"
284,"FireTrapAltX","Fire Trap of Blasting",1989,"","","","","","[20,10,25,4,15,14,0]","",1
285,"FireTrapAltY","[DNT] FireTrapAltY",1990,"","","","","","[20,10,25,4,15,14,0]","",2
286,"VaalFireTrap","",1992,"","","","","","[20,10,25,4,15,14,24,0]","",3
287,"DecoyTotem","",2048,"","","","","","[19,9,25,4,14]","",3
288,"DevouringTotem","",2049,"","","","","","[19,9,25,4]","",3
289,"EtherealKnives","",2096,"","","","","","[10,25,4,5,33]","",3
290,"EtherealKnivesAltX","Ethereal Knives of Lingering Blades",2097,"","","","","","[10,25,4,5,33,15]","",1
291,"EtherealKnivesAltY","Ethereal Knives of the Massacre",2098,"","","","","","[10,25,4,5,33]","",2
292,"BlindSupport","",2129,"","","","Supports any skill that hits enemies.","","[10,16]",14004,3
293,"IceShot","",2131,"","","","","","[10,25,13,5,14,1,6]","",3
294,"IceShotAltX","Ice Shot of Penetration",2132,"","","","","","[10,25,13,5,14,1,6]","",1
295,"IceShotAltY","[DNT] IceShotAltY",2133,"","","","","","[10,25,13,5,14,1,6]","",2
296,"ArcticBreath","",2145,"","","","","","[11,25,4,5,15,14,1]","",3
297,"ArcticBreathAltX","[DNT] ArcticBreathAltX",2146,"","","","","","[11,25,4,5,15,14,1]","",1
298,"ArcticBreathAltY","[DNT] ArcticBreathAltY",2147,"","","","","","[11,25,4,5,15,14,1]","",2
299,"Arc","",2171,"","","","","","[11,25,4,18,2]","",3
300,"ArcAltX","Arc of Surging",2172,"","","","","","[11,25,4,2]","",1
301,"ArcAltY","Arc of Oscillating",2173,"","","","","","[11,25,4,18,2]","",2
302,"VaalArc","",3191,"",2171,"","","","[11,25,4,18,24,2,15]","",3
303,"VaalArcAltX","Vaal Arc",3191,"",2172,"","","","[11,25,4,18,24,2,15]","",1
304,"VaalArcAltY","Vaal Arc",3191,"",2173,"","","","[11,25,4,18,24,2,15]","",2
305,"NewArcticArmour","",2198,"","","","","","[10,25,4,15,1]","",3
306,"ArcticArmour","",2198,"","","","","","[10,25,4,15,1]","",3
307,"VaalArcticArmour","",11325,"",2198,"","","","[10,25,4,15,1,24]","",3
308,"FlameTotem","",2210,"","","","","","[19,9,25,4,5,0,30,33]","",3
309,"FlameTotemAltX","Holy Flame Totem of Ire",2211,"","","","","","[19,9,25,4,5,0,30,33]","",1
310,"FlameTotemAltY","[DNT] FlameTotemAltY",2212,"","","","","","[19,9,25,4,5,0,30,33]","",2
311,"RangedAttackTotemSupport","",2254,"","","","Supports any bow or wand attack skill, causing it to summon a ballista totem that uses the skill for you.","","[6,5,9,16,19]",14025,3
312,"FirePenetrationSupport","",2257,"","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.","","[0,9,16]",14026,3
313,"ColdPenetrationSupport","",2258,"","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.","","[1,10,16]",13975,3
314,"LightningPenetrationSupport","",2259,"","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.","","[2,11,16]",14027,3
315,"ElementalPenetrationSupport","",2260,"","","","Supports any skill that hits enemies, making those hits penetrate enemy elemental resistances.","","[11,16]",14149,3
316,"ChainSupport","",2261,"","","","Supports projectile skills, and any other skills that chain.","","[10,16,18,5]",14028,3
317,"SplitSupport","",2263,"","","","","","[10,16,5]","",3
318,"ForkSupport","",2264,"","","","Supports projectile skills, making their projectiles fork into two projectiles the first time they hit an enemy and don't pierce it.","","[10,16,5]",13982,3
319,"ReturningProjectilesSupport","",2265,"","","","Supports projectile skills.","","[10,16,5]",14165,3
320,"Flammability","",2266,"","","","","","[11,25,4,14,15,0,17,42]","",3
321,"Frostbite","",2279,"","","","","","[11,25,4,14,15,1,17,42]","",3
322,"Conductivity","",2287,"","","","","","[11,25,4,14,15,2,17,42]","",3
323,"StormBurst","",9653,"","","","","","[14,11,25,4,2,30,15,33]","",3
324,"StormBurstAltX","[DNT] StormBurstAltX",9654,"","","","","","[14,11,25,4,2,30,15,33]","",1
325,"StormBurstAltY","[DNT] StormBurstAltY",9655,"","","","","","[14,11,25,4,2,30,15,33]","",2
326,"Incinerate","",8774,"","","","","","[11,25,4,0,30,14]","",3
327,"IncinerateAltX","Incinerate of Expanse",8775,"","","","","","[11,25,4,0,30,14]","",1
328,"IncinerateAltY","Incinerate of Venting",8776,"","","","","","[11,25,4,0,30,14]","",2
329,"Cyclone","",2383,"","","","","","[10,25,13,14,22,30,33,7]","",3
330,"CycloneAltX","Cyclone of Tumult",2384,"","","","","","[10,25,13,14,22,30,33,7]","",1
331,"CycloneAltY","[DNT] CycloneAltY",2385,"","","","","","[10,25,13,14,22,30,33,7]","",2
332,"VaalCyclone","",2396,"",2383,"","","","[10,25,13,14,15,24,7,22,30,33]","",3
333,"VaalCycloneAltX","Vaal Cyclone",2396,"",2384,"","","","[10,25,13,14,15,24,7,22,30,33]","",1
334,"VaalCycloneAltY","Vaal Cyclone",2396,"",2385,"","","","[10,25,13,14,15,24,7,22,30,33]","",2
335,"MultistrikeSupport","",2442,"","","","Supports melee attack skills, making them repeat twice when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.","","[13,7,9,16]",13988,3
336,"MulticastSupport","",2444,"","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, blink skills, or skills with a reservation.","","[4,11,16]",14029,3
337,"MeleeSplashSupport","",2447,"","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.","","[9,16,7,13,36,14]",13987,3
338,"PowerChargeOnCritSupport","",2449,"","","","Supports any skill that hits enemies.","","[47,11,16]",14030,3
339,"SearingBond","",2450,"","","","","","[9,25,4,19,0]","",3
340,"SearingBondAltX","[DNT] SearingBondAltX",2451,"","","","","","[9,25,4,19,0]","",1
341,"SearingBondAltY","[DNT] SearingBondAltY",2452,"","","","","","[9,25,4,19,0]","",2
342,"IncreasedBurningDamageSupport","",2463,"","","","Supports any skill that hits enemies, or can deal burning damage directly.","","[0,9,16]",14031,3
343,"SummonElementalResistanceSupport","",2464,"","","","Supports skills which create Minions.","","[11,16,8]",14032,3
344,"CurseOnHitSupport","",2472,"",2473,"","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.","","[11,16,42,26]",14033,3
345,"Reave","",2509,"","","","","","[10,25,13,14,7]","",3
346,"ReaveAltX","Reave of Refraction",2510,"","","","","","[10,25,13,14,7]","",1
347,"ReaveAltY","[DNT] ReaveAltY",2511,"","","","","","[10,25,13,14,7]","",2
348,"VaalReave","",2512,"",2509,"","","","[10,25,13,14,24,7]","",3
349,"VaalReaveAltX","Vaal Reave",2512,"",2510,"","","","[10,25,13,14,24,7]","",1
350,"VaalReaveAltY","Vaal Reave",2512,"",2511,"","","","[10,25,13,14,24,7]","",2
351,"CastOnCritSupport","",2586,"",2587,"","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[47,10,16,4,26]",13993,3
352,"CastOnKillSupport","",2588,"",2589,"","Must support both a melee attack skill and a spell skill to work. The attack skill will trigger a spell when it kills an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[9,16,7,13,4,26]",14034,3
353,"MultiTrapSupport","",2590,"","","","Supports traps skills, making them throw extra traps in a line.","","[10,16,20]",14035,3
354,"AdditionalLevelSupport","",2591,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the level of supported gems. Cannot support skills that don't come from gems.","","[29,48,9,16]",14036,3
355,"LightningTrap","",2606,"","","","","","[20,47,11,25,4,5,2]","",3
356,"LightningTrapAltX","Lightning Trap of Sparking",2607,"","","","","","[20,47,11,25,4,5,2]","",1
357,"LightningTrapAltY","[DNT] LightningTrapAltY",2608,"","","","","","[20,47,11,25,4,5,2]","",2
358,"VaalLightningTrap","",2610,"",2606,"","","","[20,47,11,25,4,5,15,24,2]","",3
359,"VaalLightningTrapAltX","Vaal Lightning Trap",2610,"",2607,"","","","[20,47,11,25,4,5,15,24,2]","",1
360,"VaalLightningTrapAltY","Vaal Lightning Trap",2610,"",2608,"","","","[20,47,11,25,4,5,15,24,2]","",2
361,"SmokeMine","",2650,2651,"","","","","[21,10,25,4,14,15,22,35,37]","",3
362,"EnduranceChargeOnMeleeStunSupport","",2673,"","","","Supports melee attack skills.","","[9,16,7,13]",14005,3
363,"AnimateArmour","",2701,"","","","","","[9,25,4,8]","",3
364,"AnimateArmourAltX","Animate Guardian of Smiting",2702,"","","","","","[9,25,4,8,2]","",1
365,"AnimateArmourAltY","[DNT] AnimateArmourAltY",2703,"","","","","","[9,25,4,8]","",2
366,"ThrownShieldProjectile","",5882,"","","","","","[10,25,13,5,33]","",3
367,"ThrownShieldProjectileAltX","Spectral Shield Throw of Shattering",5883,"","","","","","[10,25,13,5,1]","",1
368,"ThrownShieldProjectileAltY","[DNT] ThrownShieldProjectileAltY",5884,"","","","","","[10,25,13,5,33]","",2
369,"ThrownWeapon","",2705,"","","","","","[10,25,13,5]","",3
370,"ThrownWeaponAltX","Spectral Throw of Materialising",2706,"","","","","","[10,25,13,5]","",1
371,"ThrownWeaponAltY","[DNT] ThrownWeaponAltY",2707,"","","","","","[10,25,13,5]","",2
372,"VaalThrownWeapon","",2714,"",2705,"","","","[10,25,13,5,24]","",3
373,"VaalThrownWeaponAltX","Vaal Spectral Throw",2714,"",2706,"","","","[10,25,13,5,24]","",1
374,"VaalThrownWeaponAltY","Vaal Spectral Throw",2714,"",2707,"","","","[10,25,13,5,24]","",2
375,"SlowerProjectilesSupport","",2778,"","","","Supports projectile skills.","","[10,16,5]",14037,3
376,"ReducedDurationSupport","",2779,"","","","Supports any skill that has a duration.","","[9,16,15]",14038,3
377,"CastOnDeathSupport","",2782,"","","","Each supported spell skill will be triggered when you die. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[10,16,4,26]",14076,3
378,"CastOnDamageTakenSupport","",2784,"","","","Each supported spell skill will track damage you take, and be triggered when the total damage taken reaches a threshold. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[9,16,4,26]",14039,3
379,"CastOnStunnedSupport","",2785,"","","","Each supported spell skill will have a chance to be triggered when you are stunned. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[11,16,4,26]",13994,3
380,"AnimateWeapon","",2792,"","","","","","[10,25,15,8,4,33]","",3
381,"AnimateWeaponAltX","Animate Weapon of Self Reflection",2793,"","","","","","[10,25,15,8,4]","",1
382,"AnimateWeaponAltY","Animate Weapon of Ranged Arms",2794,"","","","","","[10,25,15,8,4,33]","",2
383,"AdditionalQualitySupport","",2852,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the quality of supported gems. Cannot support skills that don't come from gems.","","[29,48,10,16]",14040,3
384,"FireResistAura","",2854,"","","","","","[12,9,25,4,14,0]","",3
385,"VaalFireResistAura","",8252,"",2854,"","","","[12,9,25,4,14,15,24,0]","",3
386,"ColdResistAura","",2858,"","","","","","[12,10,25,4,14,1]","",3
387,"VaalColdResistAura","",8253,"",2858,"","","","[12,10,25,4,14,15,24,1]","",3
388,"LightningResistAura","",2862,"","","","","","[12,11,25,4,14,2]","",3
389,"VaalLightningResistAura","",8254,"",2862,"","","","[12,11,25,4,14,15,24,2]","",3
390,"StormCall","",2866,"","","","","","[11,25,4,14,15,2]","",3
391,"StormCallAltX","[DNT] StormCallAltX",2867,"","","","","","[11,25,4,14,15,2]","",1
392,"StormCallAltY","[DNT] StormCallAltY",2868,"","","","","","[11,25,4,14,15,2]","",2
393,"VaalStormCall","",2879,"",2866,"","","","[11,25,4,14,15,24,2]","",3
394,"VaalStormCallAltX","Vaal Storm Call",2879,"",2867,"","","","[11,25,4,14,15,24,2]","",1
395,"VaalStormCallAltY","Vaal Storm Call",2879,"",2868,"","","","[11,25,4,14,15,24,2]","",2
396,"Flameblast","",2939,"","","","","","[11,25,4,14,0,30]","",3
397,"FlameblastAltX","Flameblast of Celerity",2940,"","","","","","[11,25,4,14,0,30]","",1
398,"FlameblastAltY","Flameblast of Contraction",2941,"","","","","","[11,25,4,14,0,30]","",2
399,"VaalFlameblast","",2942,"",2939,"","","","[11,25,4,14,24,0,30]","",3
400,"VaalFlameblastAltX","Vaal Flameblast",2942,"",2940,"","","","[11,25,4,14,24,0,30]","",1
401,"VaalFlameblastAltY","Vaal Flameblast",2942,"",2941,"","","","[11,25,4,14,24,0,30]","",2
402,"Barrage","",2992,"","","","","","[10,25,13,5,6]","",3
403,"BarrageAltX","Barrage of Volley Fire",2993,"","","","","","[10,25,13,5,6]","",1
404,"BarrageAltY","[DNT] BarrageAltY",2994,"","","","","","[10,25,13,5,6]","",2
405,"BallLightning","",2313,"","","","","","[11,25,4,5,14,2]","",3
406,"BallLightningAltX","Ball Lightning of Orbiting",2314,"","","","","","[11,25,4,5,14,2]","",1
407,"BallLightningAltY","Ball Lightning of Static",2316,"","","","","","[11,25,4,14,2,44]","",2
408,"VortexMine","",3015,"","","","","","[21,10,25,4,14,15]","",3
409,"InfernalSwarm","",3016,"","","","","","[11,25,4,18,14,0]","",3
410,"PhysicalProjectileAttackDamageSupport","",3017,"","","","Supports projectile attack skills.","","[5,13,33,3,10,16]",14041,3
411,"SummonRagingSpirit","",3018,"","","","","","[11,25,4,8,15,0]","",3
412,"SummonRagingSpiritAltX","Summon Raging Spirit of Enormity",3019,"","","","","","[11,25,4,8,15,0]","",1
413,"SummonRagingSpiritAltY","[DNT] SummonRagingSpiritAltY",3020,"","","","","","[11,25,4,8,15,0]","",2
414,"FlameWhip","",3053,"","","","","","[11,25,4,14,0,15]","",3
415,"FlameWhipAltX","Flame Surge of Combusting",3054,"","","","","","[11,25,4,14,0,15]","",1
416,"FlameWhipAltY","[DNT] FlameWhipAltY",3055,"","","","","","[11,25,4,14,0,15]","",2
417,"AdditionalXPSupport","",3075,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will apply a cost & reservation multiplier to supported gems. Cannot support skills that don't come from gems.","","[29,48,11,16]",14042,3
418,"Desecrate","",3083,"","","","","","[10,25,4,14,15,3]","",3
419,"FleshOffering","",3116,"","","","","","[8,11,25,4,15]","",3
420,"BoneOffering","",3125,"","","","","","[8,11,25,4,15]","",3
421,"SpiritOffering","",5510,"","","","","","[8,11,25,4,15]","",3
422,"GlacialCascade","",3130,"","","","","","[11,25,4,14,1,33]","",3
423,"GlacialCascadeAltX","Glacial Cascade of the Fissure",3131,"","","","","","[11,25,4,14,1,33]","",1
424,"GlacialCascadeAltY","[DNT] GlacialCascadeAltY",3132,"","","","","","[11,25,4,14,1,33]","",2
425,"BlockChanceReductionSupport","",3515,"","","","Supports any skill that hits enemies.","","[10,16,15]",14079,3
426,"MoltenStrike","",3516,"","","","","","[9,25,13,5,14,7,36,0]","",3
427,"MoltenStrikeAltX","Molten Strike of the Zenith",3517,"","","","","","[9,25,13,5,14,7,36,0]","",1
428,"MoltenStrikeAltY","[DNT] MoltenStrikeAltY",3518,"","","","","","[9,25,13,5,14,7,36,0]","",2
429,"Convocation","",3546,"","","","","","[8,11,25,4,15]","",3
430,"ConvocationNew","",3547,"","","","","","[11,25,4,15,8]","",3
431,"ComboStrike","",3551,"","","","","","[9,25,13,7,36]","",3
432,"FireNovaMine","",9958,"","","","","","[21,11,25,4,5,0,14,12,38]","",3
433,"FireNovaMineAltX","Pyroclast Mine of Sabotage",9959,"","","","","","[21,11,25,4,5,0,14,12,38]","",1
434,"FireNovaMineAltY","[DNT] FireNovaMineAltY",9960,"","","","","","[21,11,25,4,5,0,14,12,38]","",2
435,"TornadoShot","",3718,"","","","","","[10,25,13,5,6]","",3
436,"TornadoShotAltX","Tornado Shot of Cloudburst",3719,"","","","","","[10,25,13,5,6]","",1
437,"TornadoShotAltY","[DNT] TornadoShotAltY",3720,"","","","","","[10,25,13,5,6]","",2
438,"GenerositySupport","",3753,"","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems. Cannot modify the skills of minions.","","[9,16,12]",14071,3
439,"HeraldOfAsh","",3754,"","","","","","[9,25,4,14,0,31,15]","",3
440,"HeraldOfIce","",3755,"","","","","","[10,25,4,14,1,31]","",3
441,"HeraldOfThunder","",3756,"","","","","","[11,25,4,14,15,2,31]","",3
442,"HeraldOfAgony","",3757,"","","","","","[10,25,4,31,8,3,33]","",3
443,"HeraldOfPurity","",3758,"","","","","","[9,25,4,31,8,15,33]","",3
444,"PoachersMark","",3766,"","","","","","[33,10,25,4,17,43]","",3
445,"LightningTendrils","",3970,"","","","","","[47,11,25,4,14,2,30]","",3
446,"LightningTendrilsAltX","Lightning Tendrils of Eccentricity",3971,"","","","","","[47,11,25,4,14,2,30]","",1
447,"LightningTendrilsAltY","Lightning Tendrils of Escalation",3972,"","","","","","[11,25,4,14,2,30]","",2
448,"LightningTendrilsChannelled","",3970,"","","","","","[11,25,4,14,2,30]","",3
449,"LightningCircle","",4021,"","","","","","[11,25,4,14,2]","",3
450,"LightningChannel","",4068,"","","","","","[11,25,4,14,2]","",3
451,"KineticBlast","",4298,"","","","","","[11,25,13,5,14]","",3
452,"KineticBlastAltX","Kinetic Blast of Clustering",4299,"","","","","","[11,25,13,5,14,33]","",1
453,"KineticBlastAltY","[DNT] KineticBlastAltY",4300,"","","","","","[11,25,13,5,14]","",2
454,"TouchOfGod","",2532,"","","","","","[9,25,13,14,2,40,7]","",3
455,"BlinkArrow","",4310,4314,"","","","","[10,25,13,8,15,22,35,6]","",3
456,"BlinkArrowAltX","Blink Arrow of Bombarding Clones",4311,"","","","","","[10,25,13,8,15,22,35,6]","",1
457,"BlinkArrowAltY","Blink Arrow of Prismatic Clones",4312,"","","","","","[10,25,13,8,15,22,35,45,6]","",2
458,"MirrorArrow","",4316,"","","","","","[10,25,13,8,15,22,35,6]","",3
459,"MirrorArrowAltX","Mirror Arrow of Bombarding Clones",4317,"","","","","","[10,25,13,8,15,22,35,6]","",1
460,"MirrorArrowAltY","Mirror Arrow of Prismatic Clones",4318,"","","","","","[10,25,13,8,15,22,35,45,6]","",2
461,"Riposte","",4409,"","","","","","[26,10,25,13,7,36,33]","",3
462,"Reckoning","",4411,"","","","","","[26,9,25,13,14,33,7]","",3
463,"StaticStrike","",4413,"","","","","","[9,25,13,7,36,14,15,2,18]","",3
464,"StaticStrikeAltX","[DNT] StaticStrikeAltX",4414,"","","","","","[9,25,13,7,36,14,15,2,18]","",1
465,"StaticStrikeAltY","[DNT] StaticStrikeAltY",4415,"","","","","","[9,25,13,7,36,14,15,2,18]","",2
466,"PhysicalToLightningSupport","",4425,"","","","Supports any skill that hits enemies.","","[2,33,11,16]",14043,3
467,"Vengeance","",4434,"","","","","","[26,9,25,13,14,33,7]","",3
468,"SummonChaosGolem","",4442,"","","","","","[11,25,3,8,4,28]","",3
469,"SummonChaosGolemAltX","Summon Chaos Golem of Hordes",4443,"","","","","","[11,25,3,8,4,28]","",1
470,"SummonChaosGolemAltY","Summon Chaos Golem of the Maelström",4444,"","","","","","[11,25,3,8,4,28]","",2
471,"SummonIceGolem","",4447,"","","","","","[47,10,25,1,8,4,28]","",3
472,"SummonIceGolemAltX","Summon Ice Golem of Hordes",4448,"","","","","","[10,25,1,8,4,28]","",1
473,"SummonIceGolemAltY","Summon Ice Golem of Shattering",4449,"","","","","","[10,25,1,8,4,28]","",2
474,"SummonFlameGolem","",4452,"","","","","","[9,25,0,8,4,28]","",3
475,"SummonFlameGolemAltX","Summon Flame Golem of Hordes",4453,"","","","","","[9,25,0,8,4,28]","",1
476,"SummonFlameGolemAltY","Summon Flame Golem of the Meteor",4454,"","","","","","[9,25,0,8,4,28]","",2
477,"SummonLightningGolem","",5535,"","","","","","[11,25,2,8,4,28]","",3
478,"SummonLightningGolemAltX","Summon Lightning Golem of Hordes",5536,"","","","","","[11,25,2,8,4,28]","",1
479,"SummonLightningGolemAltY","[DNT] SummonLightningGolemAltY",5537,"","","","","","[11,25,2,8,4,28]","",2
480,"BlasphemySupport","",4494,"","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.","","[11,16,42,12]",14006,3
481,"IceCrash","",4496,"","","","","","[9,25,13,14,1,40,7]","",3
482,"IceCrashAltX","Ice Crash of Cadence",4497,"","","","","","[9,25,13,14,1,40,7]","",1
483,"IceCrashAltY","[DNT] IceCrashAltY",4498,"","","","","","[9,25,13,14,1,40,7]","",2
484,"RallyingCry","",4515,"","","","","","[27,9,25,14,15]","",3
485,"AbyssalCry","",4566,"",10367,"","","","[27,9,25,14,15,0,13,26,7]","",3
486,"FlameDash","",4653,4656,"","","","","[11,25,4,22,15,0,35,37]","",3
487,"FlameDashAltX","[DNT] Flame Dash of Incinerating",4654,4656,"","","","","[11,25,4,22,15,0,35,37]","",1
488,"FlameDashAltY","Flame Dash of Return",4655,"","","","","","[11,25,4,22,15,0]","",2
489,"VigilantStrike","",4700,"","","","","","[13,9,25,7,36]","",3
490,"VigilantStrikeAltX","[DNT] VigilantStrikeAltX",4701,"","","","","","[13,9,25,7,36]","",1
491,"VigilantStrikeAltY","[DNT] VigilantStrikeAltY",4702,"","","","","","[13,9,25,7,36]","",2
492,"FortifySupport","",4703,"","","","Supports melee attack skills that are not triggered.","","[13,9,16,7]",14072,3
493,"FrostBlades","",4722,"","","","","","[10,25,13,5,7,36,1]","",3
494,"FrostBladesAltX","Frost Blades of Katabasis",4723,"","","","","","[10,25,13,7,36,1,14,15]","",1
495,"FrostBladesAltY","[DNT] FrostBladesAltY",4724,"","","","","","[10,25,13,5,7,36,1]","",2
496,"FrenzyChargeOnSlayingFrozenEnemySupport","",4773,"","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.","","[1,10,16]",13976,3
497,"DamageAgainstChilledSupport","",4774,"","","","Supports any skill that deals damage.","","[1,10,16]",13985,3
498,"OnslaughtOnSlayingShockedEnemySupport","",4775,"","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.","","[2,11,16,15]",13983,3
499,"MagmaOrb","",4777,"","","","","","[11,25,4,14,0,5,18]","",3
500,"MagmaOrbAltX","[DNT] MagmaOrbAltX",4778,"","","","","","[11,25,4,14,0,5,18]","",1
501,"MagmaOrbAltY","[DNT] MagmaOrbAltY",4779,"","","","","","[11,25,4,14,0,5,18]","",2
502,"TrapAndMineDamageSupport","",4819,"","","","Supports skills which throw Traps or Mines.","","[10,16,20,21]",14044,3
503,"WildStrike","",4842,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",3
504,"WildStrikeAltX","Wild Strike of Extremes",4843,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",1
505,"WildStrikeAltY","[DNT] WildStrikeAltY",4844,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",2
506,"IceTrap","",4851,"","","","","","[20,10,25,4,14,1]","",3
507,"IceTrapAltX","Ice Trap of Hollowness",4852,"","","","","","[20,10,25,4,14,1]","",1
508,"IceTrapAltY","[DNT] IceTrapAltY",4853,"","","","","","[20,10,25,4,14,1]","",2
509,"BlastRain","",4940,"","","","","","[0,10,25,13,14,5,6]","",3
510,"BlastRainAltX","[DNT] BlastRainAltX",4941,"","","","","","[0,10,25,13,14,5,6]","",1
511,"BlastRainAltY","[DNT] BlastRainAltY",4942,"","","","","","[0,10,25,13,14,5,6]","",2
512,"ShrapnelShot","",4962,"","","","","","[2,10,25,13,5,14,6]","",3
513,"ShrapnelShotAltX","Galvanic Arrow of Energy",4963,"","","","","","[2,10,25,13,14,6]","",1
514,"ShrapnelShotAltY","Galvanic Arrow of Surging",4964,"","","","","","[2,10,25,13,5,14,6]","",2
515,"StaticTether","",4970,"","","","","","[11,25,4,5,14,15]","",3
516,"Bladefall","",4972,"","","","","","[10,25,4,14,33,15]","",3
517,"BladefallAltX","Bladefall of Volleys",4973,"","","","","","[47,10,25,4,14,33]","",1
518,"BladefallAltY","Bladefall of Impaling",4974,"","","","","","[47,10,25,4,14,33]","",2
519,"BladeVortex","",4987,"","","","","","[10,25,4,14,15,33]","",3
520,"BladeVortexAltX","Blade Vortex of the Scythe",4988,"","","","","","[10,25,4,14,15,33]","",1
521,"BladeVortexAltY","[DNT] BladeVortexAltY",4989,"","","","","","[10,25,4,14,15,33]","",2
522,"VaalBladeVortex","",8769,"",4987,"","","","[47,10,25,4,14,15,24,33]","",3
523,"VaalBladeVortexAltX","Vaal Blade Vortex",8769,"",4988,"","","","[47,10,25,4,14,15,24,33]","",1
524,"VaalBladeVortexAltY","Vaal Blade Vortex",8769,"",4989,"","","","[47,10,25,4,14,15,24,33]","",2
525,"NewBladeVortex","",5881,"","","","","","[47,10,25,4,14,15,33]","",3
526,"FrostBomb","",5012,"","","","","","[11,25,4,14,15,1,44]","",3
527,"FrostBombAltX","Frost Bomb of Instability",5013,"","","","","","[11,25,4,14,15,1]","",1
528,"FrostBombAltY","Frost Bomb of Forthcoming",5014,"","","","","","[11,25,4,14,15,1]","",2
529,"SiegeBallista","",4835,"","","","","","[10,25,13,5,19,6]","",3
530,"SiegeBallistaAltX","Siege Ballista of Splintering",4836,"","","","","","[10,25,13,5,19,6]","",1
531,"SiegeBallistaAltY","[DNT] SiegeBallistaAltY",4837,"","","","","","[10,25,13,5,19,6]","",2
532,"OrbOfStorms","",5042,"","","","","","[2,11,25,4,14,18,44]","",3
533,"OrbOfStormsAltX","[DNT] OrbOfStormsAltX",5043,"","","","","","[2,11,25,4,14,18,44]","",1
534,"OrbOfStormsAltY","[DNT] OrbOfStormsAltY",5044,"","","","","","[2,11,25,4,14,18,44]","",2
535,"SummonRockGolem","",5086,"","","","","","[9,25,8,4,28,33]","",3
536,"SummonRockGolemAltX","Summon Stone Golem of Hordes",5087,"","","","","","[9,25,8,4,28,33]","",1
537,"SummonRockGolemAltY","Summon Stone Golem of Safeguarding",5088,"","","","","","[9,25,8,4,28,33]","",2
538,"RighteousLightning","",5119,"","","","","","[11,25,4,14,2]","",3
539,"Earthquake","",5122,"","","","","","[9,25,13,14,15,40,7]","",3
540,"EarthquakeAltX","Earthquake of Amplification",5123,"","","","","","[9,25,13,14,15,40,7]","",1
541,"EarthquakeAltY","[DNT] EarthquakeAltY",5124,"","","","","","[9,25,13,14,15,40,7]","",2
542,"PoisonSupport","",5154,"","","","Supports any skill that hits enemies.","","[47,10,16]",14045,3
543,"Contagion","",5156,"","","","","","[11,25,4,14,15,3]","",3
544,"ContagionAltX","Contagion of Subsiding",5157,"","","","","","[11,25,4,14,15,3]","",1
545,"ContagionAltY","Contagion of Transference",5158,"","","","","","[11,25,4,14,15,3]","",2
546,"Wither","",5161,"","","","","","[11,25,4,14,15,3,30]","",3
547,"Blight","",5476,"","","","","","[11,25,4,3,14,30,15]","",3
548,"BlightAltX","Blight of Contagion",5477,"","","","","","[11,25,4,3,14,30,15]","",1
549,"BlightAltY","Blight of Atrophy",5478,"","","","","","[11,25,4,3,14,30,15]","",2
550,"EssenceDrain","",5169,"","","","","","[11,25,4,5,15,3,14]","",3
551,"EssenceDrainAltX","Essence Drain of Desperation",5170,"","","","","","[11,25,4,5,15,3,14]","",1
552,"EssenceDrainAltY","Essence Drain of Wickedness",5171,"","","","","","[11,25,4,5,15,3,14]","",2
