"rownum","MonsterVariety","f32_16","MonsterHeightBracket","i32_36","i32_40"
977,1439,189.49,2,0,0
978,1440,189.1,2,0,0
979,1441,189.37,2,0,0
980,1442,189.41,2,0,0
981,1443,0,8,0,0
982,1444,325.87,5,0,0
983,1445,269,5,0,0
984,1447,80.79,0,0,0
985,1451,0,8,0,0
986,1452,405.41,5,0,0
987,1453,186.68,3,0,0
988,1,130.66,0,0,0
989,2,130.66,0,0,0
990,3,130.66,0,0,0
991,4,225.35,2,0,0
992,9,131.07,0,0,0
993,10,131.07,0,0,0
994,11,131.07,0,0,0
995,12,130.62,0,0,0
996,13,86.38,7,0,0
997,14,129.8,0,0,0
998,15,145.17,2,0,0
999,20,0,8,0,0
1000,27,0,8,0,0
1001,52,190.75,2,0,0
1002,53,156.73,2,0,0
1003,54,161.12,2,0,0
1004,55,191.46,2,0,0
1005,56,184.77,2,0,0
1006,57,170.6,2,0,0
1007,70,190.75,2,0,0
1008,71,156.73,2,0,0
1009,72,161.12,2,0,0
1010,73,191.46,2,0,0
1011,74,184.77,2,0,0
1012,75,170.6,2,0,0
1013,93,0,8,0,0
1014,96,184.44,0,0,0
1015,98,100.81,0,0,0
1016,99,0,8,0,0
1017,101,0,8,0,0
1018,105,189.08,2,0,0
1019,106,189.08,2,0,0
1020,107,190.02,2,0,0
1021,108,190.02,2,0,0
1022,109,189.5,2,0,0
1023,110,189.5,2,0,0
1024,111,189.59,2,0,0
1025,112,189.59,2,0,0
1026,113,189.14,2,0,0
1027,114,189.14,2,0,0
1028,115,189.48,2,0,0
1029,116,189.48,2,0,0
1030,117,208.08,2,0,0
1031,118,14.23,8,0,0
1032,119,190.75,2,0,0
1033,120,156.73,2,0,0
1034,121,161.12,2,0,0
1035,122,191.46,2,0,0
1036,123,184.77,2,0,0
1037,124,170.6,2,0,0
1038,125,345.95,5,0,0
1039,129,306.11,4,0,0
1040,130,306.11,4,0,0
1041,138,188.47,4,0,0
1042,139,188.47,4,0,0
1043,148,1568.92,5,0,0
1044,149,1568.92,5,0,0
1045,151,1568.92,5,0,0
1046,168,183.43,2,0,0
1047,169,183.43,2,0,0
1048,172,163.77,2,0,0
1049,176,277.12,3,0,0
1050,177,277.12,3,0,0
1051,186,62.39,7,0,0
1052,212,203.47,2,0,0
1053,213,203.47,2,0,0
1054,227,65.95,2,0,0
1055,241,342.17,4,0,0
1056,242,342.17,4,0,0
1057,278,313.64,4,0,0
1058,279,332.74,4,0,0
1059,281,348.77,4,0,0
1060,282,161.39,2,0,0
1061,375,283.6,3,0,0
1062,378,997.36,5,0,0
1063,381,214.82,2,0,0
1064,383,191.5,3,0,0
1065,449,53.39,8,0,0
1066,455,180.57,2,0,0
1067,456,178.46,2,0,0
1068,457,178.46,2,0,0
1069,458,179.92,2,0,0
1070,459,179.92,2,0,0
1071,460,187.19,2,0,0
1072,461,187.19,2,0,0
1073,462,144.28,2,0,0
1074,463,194.32,2,0,0
1075,464,208.87,3,0,0
1076,466,181.75,2,0,0
1077,467,217.36,2,0,0
1078,468,189.97,2,0,0
1079,469,99.69,7,0,0
1080,470,188.78,2,0,0
1081,471,180.92,2,0,0
1082,472,222.38,3,0,0
1083,473,222.38,3,0,0
1084,475,0,8,0,0
1085,476,203.41,2,0,0
1086,477,189.7,2,0,0
1087,478,175.5,2,0,0
1088,479,142.26,2,0,0
1089,484,0,8,0,0
1090,485,0,8,0,0
1091,487,0,8,0,0
1092,488,0,8,0,0
1093,490,0,8,0,0
1094,491,0,8,0,0
1095,493,0,8,0,0
1096,497,0,8,0,0
1097,501,0,8,0,0
1098,505,0,8,0,0
1099,511,0,8,0,0
1100,513,0,8,0,0
1101,515,0,8,0,0
1102,516,0,8,0,0
1103,518,0,8,0,0
1104,520,0,8,0,0
1105,522,0,8,0,0
1106,524,0,8,0,0
1107,526,0,8,0,0
1108,528,0,8,0,0
1109,543,0,8,0,0
1110,544,0,8,0,0
1111,545,0,8,0,0
1112,552,0,8,0,0
1113,556,0,8,0,0
1114,558,0,8,0,0
1115,560,0,8,0,0
1116,565,0,8,0,0
1117,567,0,8,0,0
1118,569,0,8,0,0
1119,571,30.48,8,0,0
1120,572,163.24,2,0,0
1121,575,184.56,3,0,0
1122,576,0,8,0,0
1123,577,0,8,0,0
1124,578,0,8,0,0
1125,590,54.76,8,0,0
1126,624,414.08,5,0,0
1127,634,231.86,4,0,0
1128,638,148.04,2,0,0
1129,640,148.04,2,0,0
1130,709,223.04,3,0,0
1131,715,224.78,3,0,0
1132,739,106.75,0,0,0
1133,745,200.62,2,0,0
1134,757,863.01,5,0,0
1135,774,272.21,3,0,0
1136,788,182.92,2,0,0
1137,793,209.56,3,0,0
1138,804,340.94,4,0,0
1139,811,191.75,2,0,0
1140,812,254.38,3,0,0
1141,813,254.38,3,0,0
1142,821,191.75,2,0,0
1143,864,279.98,3,0,0
1144,878,0,8,0,0
1145,879,9.19,8,0,0
1146,880,190.05,2,0,0
1147,881,289.01,3,0,0
1148,882,175.04,2,0,0
1149,883,201.56,2,0,0
1150,884,191.65,2,0,0
1151,885,304.74,4,0,0
1152,886,191.14,2,0,0
1153,887,205.68,2,0,0
1154,905,185.16,2,0,0
1155,908,212.38,3,0,0
1156,913,168.02,2,0,0
1157,924,208.09,2,0,0
1158,954,174.04,2,0,0
1159,961,183.37,2,0,0
1160,972,174.19,2,0,0
1161,973,174.19,2,0,0
1162,981,174.19,2,0,0
1163,990,174.19,2,0,0
1164,1003,174.23,2,0,0
1165,1011,183.37,2,0,0
1166,1014,258.21,3,0,0
1167,1040,178.55,2,0,0
1168,1042,190.37,2,0,0
1169,1043,190.37,2,0,0
1170,1044,176.91,2,0,0
1171,1063,113.84,0,0,0
1172,1102,182.79,4,0,0
1173,1109,0,8,0,0
1174,1110,0,8,0,0
1175,1111,0,8,0,0
1176,1143,217.53,2,0,0
1177,1145,415.97,5,0,0
1178,1146,211.83,2,0,0
1179,1220,202.83,2,0,0
1180,1222,169.65,3,0,0
1181,1224,283.09,4,0,0
1182,1267,333.2,4,0,0
1183,1286,241.29,4,0,0
1184,1287,241.29,4,0,0
1185,1321,188.16,2,0,0
1186,1353,231.26,4,0,0
1187,1354,231.26,4,0,0
1188,1357,200.43,3,0,0
1189,1358,200.43,3,0,0
1190,1397,220.53,2,0,0
1191,1399,220.53,2,0,0
1192,1402,244.09,3,0,0
1193,1403,244.09,3,0,0
1194,1407,180.05,2,0,0
1195,1410,0,8,0,0
1196,1423,139.45,0,0,0
1197,1425,156.21,2,0,0
1198,1427,211.62,2,0,0
1199,1429,284.36,3,0,0
1200,1431,325.45,4,0,0
1201,1446,219.78,2,0,0
1202,1450,111.2,2,0,0
1203,1454,178.8,2,0,0
1204,1455,209.91,2,0,0
1205,1456,176.89,2,0,0
1206,1457,141.5,0,0,0
1207,1458,227.26,2,0,0
1208,1459,227.26,2,0,0
1209,1460,217.28,2,0,0
1210,1461,217.28,2,0,0
1211,1462,155.02,2,0,0
1212,1464,143.42,2,0,0
1213,1466,141.21,2,0,0
1214,1468,140.87,2,0,0
1215,1470,160.52,2,0,0
1216,1472,143.42,2,0,0
1217,1474,221.57,2,0,0
1218,1475,233.49,2,0,0
1219,1476,207.13,2,0,0
1220,1477,230.3,2,0,0
1221,1478,221.57,2,0,0
1222,1479,233.49,2,0,0
1223,1480,207.13,2,0,0
1224,1481,230.3,2,0,0
1225,1482,0,8,0,0
1226,1483,0,8,0,0
1227,1484,0,8,0,0
1228,1485,0,8,0,0
1229,1486,0,8,0,0
1230,1487,0,8,0,0
1231,1488,0,8,0,0
1232,1489,0,8,0,0
1233,1490,0,8,0,0
1234,1491,0,8,0,0
1235,1492,0,8,0,0
1236,1493,0,8,0,0
1237,1494,0,8,0,0
1238,1495,0,8,0,0
1239,1496,45.15,8,0,0
1240,1497,51.69,8,0,0
1241,1498,143.42,3,0,0
1242,1499,143.42,3,0,0
1243,1500,143.42,3,0,0
1244,1501,0,8,0,0
1245,1502,0,8,0,0
1246,1503,0,8,0,0
1247,1504,0,8,0,0
1248,1505,0,8,0,0
1249,1506,160.52,2,0,0
1250,1507,143.42,3,0,0
1251,1508,140.87,3,0,0
1252,1509,160.52,2,0,0
1253,1510,155.02,2,0,0
1254,1511,0,8,0,0
1255,1512,0,8,0,0
1256,1513,0,8,0,0
1257,1514,7.81,8,0,0
1258,1515,7.81,8,0,0
1259,1516,0,8,0,0
1260,1517,0,8,0,0
1261,1518,0,8,0,0
1262,1519,0,8,0,0
1263,1520,0,8,0,0
1264,1521,0,8,0,0
1265,1522,0,8,0,0
1266,1523,0,8,0,0
1267,1524,0,8,0,0
1268,1525,0,8,0,0
1269,1526,0,8,0,0
1270,1527,0,8,0,0
1271,1528,0,8,0,0
1272,1529,0,8,0,0
1273,1530,0,8,0,0
1274,1532,0,8,0,0
1275,1534,0,8,0,0
1276,1536,0,8,0,0
1277,1539,225.15,3,0,0
1278,1542,142.97,2,0,0
1279,1545,71.52,7,0,0
1280,1550,163.99,2,0,0
1281,1551,236.67,2,0,0
1282,1552,181.99,2,0,0
1283,1553,124.45,0,0,0
1284,1554,255.96,2,0,0
1285,1556,194.9,2,0,0
1286,1557,313.91,3,0,0
1287,1558,412.25,5,0,0
1288,1559,214.86,2,0,0
1289,1560,232.18,2,0,0
1290,1561,412.25,5,0,0
1291,1562,412.25,5,0,0
1292,1563,683.82,5,0,0
1293,1566,328.5,5,0,0
1294,1567,0,8,0,0
1295,1568,314.56,4,0,0
1296,1570,98.17,2,0,0
1297,1571,98.17,2,0,0
1298,1572,178.46,2,0,0
1299,1573,178.46,2,0,0
1300,1576,187.77,4,0,0
1301,1579,179.95,2,0,0
1302,1581,256.93,4,0,0
1303,1583,184.56,3,0,0
1304,1585,192.66,3,0,0
1305,1587,170.11,2,0,0
1306,1591,134.5,2,0,0
1307,1595,250,3,0,0
1308,1597,0,8,0,0
1309,1598,99.69,7,0,0
1310,1600,320.62,2,0,0
1311,1634,63.83,7,0,0
1312,1602,258.31,3,0,0
1313,1635,0,8,0,0
1314,1636,0,8,0,0
1315,1637,0,8,0,0
1316,1638,0,8,0,0
1317,1639,0,8,0,0
1318,1640,0,8,0,0
1319,1641,194.77,2,0,0
1320,1642,179.32,2,0,0
1321,1643,134.48,2,0,0
1322,1644,214.97,2,0,0
1323,1645,250.48,4,0,0
1324,1647,155.02,2,0,0
1325,1648,160.52,2,0,0
1326,1649,137.27,0,0,0
1327,1650,143.42,2,0,0
1328,1651,233.49,2,0,0
1329,1653,259.8,4,0,0
1330,1656,185.56,2,0,0
1331,1657,137.67,0,0,0
1332,1658,124.23,0,0,0
1333,1659,187.41,2,0,0
1334,1660,312.23,3,0,0
1335,1714,100,0,0,0
1336,133,202.28,2,0,0
1337,134,218.95,2,0,0
1338,252,234.17,2,0,0
1339,254,234.17,2,0,0
1340,300,208.69,2,0,0
1341,327,191.48,2,0,0
1342,342,189.21,2,0,0
1343,345,189.21,2,0,0
1344,348,189.21,2,0,0
1345,351,189.21,2,0,0
1346,392,141.58,2,0,0
1347,509,0,8,0,0
1348,546,0,8,0,0
1349,548,0,8,0,0
1350,550,0,8,0,0
1351,580,116.64,2,0,0
1352,617,188.96,2,0,0
1353,618,0,8,0,0
1354,642,148.04,2,0,0
1355,643,148.04,2,0,0
1356,651,123.42,0,0,0
1357,687,177.51,2,0,0
1358,688,177.51,2,0,0
1359,689,177.51,2,0,0
1360,690,177.51,2,0,0
1361,713,0,8,0,0
1362,727,189.21,2,0,0
1363,962,183.37,2,0,0
1364,965,174.19,2,0,0
1365,1087,275.59,4,0,0
1366,1215,256.93,4,0,0
1367,1236,166.26,2,0,0
1368,1239,328.77,4,0,0
1369,1297,190.74,2,0,0
1370,1316,84.04,0,0,0
1371,1368,177.29,2,0,0
1372,1370,177.29,2,0,0
1373,1372,223.53,3,0,0
1374,1415,201.35,3,0,0
1375,1418,306.85,4,0,0
1376,1449,233.8,2,0,0
1377,1535,0,8,0,0
1378,1537,0,8,0,0
1379,1538,0,8,0,0
1380,1543,140.92,2,0,0
1381,1544,140.92,2,0,0
1382,1546,81.35,7,0,0
1383,1547,80.74,7,0,0
1384,1548,221.45,2,0,0
1385,1549,221.45,2,0,0
1386,1555,255.96,2,0,0
1387,1564,683.82,5,0,0
1388,1565,124.45,2,0,0
1389,1589,260.77,4,0,0
1390,1604,130.66,0,0,0
1391,1605,0,8,0,0
1392,1606,106,0,0,0
1393,1607,100,8,0,0
1394,1608,1145.24,5,0,0
1395,1610,0,8,0,0
1396,1611,0,8,0,0
1397,1612,0,8,0,0
1398,1613,0,8,0,0
1399,1614,0,8,0,0
1400,1615,0,8,0,0
1401,1616,0,8,0,0
1402,1617,0,8,0,0
1403,1618,195.32,2,0,0
1404,1620,195.32,2,0,0
1405,1622,195.32,2,0,0
1406,1624,193.21,2,0,0
1407,1626,193.21,2,0,0
1408,1628,193.21,2,0,0
1409,1630,227.22,2,0,0
1410,1632,144.75,2,0,0
1411,1633,105.38,0,0,0
1412,1646,358.29,4,0,0
1413,1654,145.32,3,0,0
1414,1655,478.26,5,0,0
1415,1661,297.42,4,0,0
1416,1662,186.06,2,0,0
1417,1664,186.06,2,0,0
1418,1666,186.06,2,0,0
1419,1668,186.06,2,0,0
1420,1670,186.06,2,0,0
1421,1672,185.29,2,0,0
1422,1674,185.29,2,0,0
1423,1676,185.29,2,0,0
1424,1678,185.29,2,0,0
1425,1680,185.29,2,0,0
1426,1682,185.29,2,0,0
1427,1684,185.29,2,0,0
1428,1686,185.29,2,0,0
1429,1688,185.29,2,0,0
1430,1690,185.29,2,0,0
1431,1692,0,8,0,0
1432,1696,0,8,0,0
1433,1697,0,8,0,0
1434,1698,0,8,0,0
1435,1700,186.06,2,0,0
1436,1702,174.35,2,0,0
1437,1704,174.85,2,0,0
1438,1706,185.29,2,0,0
1439,1708,185.29,2,0,0
1440,1710,183.75,2,0,0
1441,1712,175.21,2,0,0
1442,1715,0,8,0,0
1443,1716,0,8,0,0
1444,1717,0,8,0,0
1445,1718,0,8,0,0
1446,1719,0,8,0,0
1447,1720,0,8,0,0
1448,1721,0,8,0,0
1449,1722,0,8,0,0
1450,1723,0,8,0,0
1451,1724,0,8,0,0
1452,1725,0,8,0,0
1453,1726,0,8,0,0
1454,1745,285.54,3,0,0
1455,1746,189.21,2,0,0
1456,1747,189.21,2,0,0
1457,1748,189.21,2,0,0
1458,1749,0,8,0,0
1459,1756,0,8,0,0
1460,1758,0,8,0,0
1461,1759,0,8,0,0
1462,1764,14.35,8,0,0
1463,1765,14.35,8,0,0
1464,1766,174.19,2,0,0
1465,1767,174.19,2,0,0
1466,1768,174.19,2,0,0
1467,1769,174.19,2,0,0
1468,1770,174.23,2,0,0
1469,1771,174.23,2,0,0
1470,1772,100,0,0,0
1471,83,0,8,0,0
1472,102,0,8,0,0
1473,103,0,8,0,0
1474,104,0,8,0,0
1475,131,306.11,4,0,0
1476,136,192.05,3,0,0
1477,140,188.47,4,0,0
1478,150,313.42,4,0,0
1479,152,1568.92,5,0,0
1480,165,220.63,3,0,0
1481,170,183.43,2,0,0
1482,178,277.12,4,0,0
1483,214,203.47,2,0,0
1484,215,203.47,2,0,0
1485,224,65.95,8,0,0
1486,226,65.95,7,0,0
1487,231,111.84,0,0,0
1488,236,148.28,2,0,0
1489,239,179.93,2,0,0
1490,243,342.17,4,0,0
1491,245,190.07,2,0,0
1492,248,172.21,2,0,0
1493,266,170.49,2,0,0
1494,268,170.49,2,0,0
1495,270,170.49,2,0,0
1496,274,120.93,2,0,0
1497,276,332.52,4,0,0
1498,280,332.74,4,0,0
1499,284,348.77,4,0,0
1500,287,76.71,7,0,0
1501,301,208.69,2,0,0
1502,302,208.69,2,0,0
1503,303,189.75,2,0,0
1504,304,189.75,2,0,0
1505,305,208.69,2,0,0
1506,306,189.75,2,0,0
1507,307,189.75,2,0,0
1508,310,192.38,2,0,0
1509,311,192.38,2,0,0
1510,313,195.6,2,0,0
1511,315,195.6,2,0,0
1512,317,193.29,2,0,0
1513,319,193.29,2,0,0
1514,354,189.21,2,0,0
1515,356,189.21,2,0,0
1516,358,189.21,2,0,0
1517,376,283.6,3,0,0
1518,384,191.5,3,0,0
1519,386,191.5,2,0,0
1520,388,0,8,0,0
1521,390,141.58,2,0,0
1522,394,141.58,2,0,0
1523,431,85.16,7,0,0
1524,452,189.21,2,0,0
1525,465,208.87,3,0,0
1526,474,1000,5,0,0
1527,486,0,8,0,0
1528,489,0,8,0,0
1529,492,0,8,0,0
1530,494,0,8,0,0
1531,495,0,8,0,0
1532,496,0,8,0,0
1533,498,0,8,0,0
1534,499,0,8,0,0
1535,500,0,8,0,0
1536,502,0,8,0,0
1537,503,0,8,0,0
1538,504,0,8,0,0
1539,506,0,8,0,0
1540,507,0,8,0,0
1541,508,0,8,0,0
1542,510,0,8,0,0
1543,512,0,8,0,0
1544,514,0,8,0,0
1545,517,0,8,0,0
1546,519,0,8,0,0
1547,521,0,8,0,0
1548,523,0,8,0,0
1549,525,0,8,0,0
1550,527,0,8,0,0
1551,529,0,8,0,0
1552,530,0,8,0,0
1553,531,0,8,0,0
1554,532,0,8,0,0
1555,533,0,8,0,0
1556,534,0,8,0,0
1557,535,0,8,0,0
1558,536,0,8,0,0
1559,537,0,8,0,0
1560,538,0,8,0,0
1561,539,0,8,0,0
1562,540,0,8,0,0
1563,541,0,8,0,0
1564,542,0,8,0,0
1565,547,0,8,0,0
1566,549,0,8,0,0
1567,551,0,8,0,0
1568,553,0,8,0,0
1569,554,0,8,0,0
1570,555,0,8,0,0
1571,557,0,8,0,0
1572,559,0,8,0,0
1573,561,0,8,0,0
1574,562,0,8,0,0
1575,563,0,8,0,0
1576,564,0,8,0,0
1577,566,0,8,0,0
1578,568,0,8,0,0
1579,570,0,8,0,0
1580,598,238.33,4,0,0
1581,604,240.86,3,0,0
1582,607,179.92,2,0,0
1583,615,188.96,2,0,0
1584,620,228.47,4,0,0
1585,622,188.96,2,0,0
1586,625,414.08,5,0,0
1587,627,112.71,0,0,0
1588,631,243.28,3,0,0
1589,635,231.86,4,0,0
1590,654,358.33,5,0,0
1591,659,207.09,2,0,0
1592,661,217.36,3,0,0
1593,665,217.36,3,0,0
1594,671,290.53,3,0,0
1595,673,290.53,3,0,0
1596,710,223.04,3,0,0
1597,712,220.71,2,0,0
1598,716,224.78,3,0,0
1599,717,224.78,3,0,0
1600,729,188.99,2,0,0
1601,731,188.99,2,0,0
1602,733,188.99,2,0,0
1603,735,188.99,2,0,0
1604,743,134.5,2,0,0
1605,747,201.03,2,0,0
1606,749,201.03,2,0,0
1607,769,12.75,8,0,0
1608,773,272.21,3,0,0
1609,783,299.06,3,0,0
1610,794,209.56,3,0,0
1611,805,340.94,4,0,0
1612,845,201.72,2,0,0
1613,846,189.23,2,0,0
1614,847,218.53,2,0,0
1615,848,193.35,2,0,0
1616,865,270.79,3,0,0
1617,909,212.38,3,0,0
1618,911,212.38,3,0,0
1619,914,168.02,2,0,0
1620,915,168.02,2,0,0
1621,918,281.97,3,0,0
1622,928,183.68,3,0,0
1623,932,66.31,7,0,0
1624,943,178.45,2,0,0
1625,944,189.19,2,0,0
1626,945,178.45,2,0,0
1627,974,174.19,2,0,0
1628,980,174.19,2,0,0
1629,1050,175.67,2,0,0
1630,1088,275.59,4,0,0
1631,1103,182.79,4,0,0
1632,1119,106,0,0,0
1633,1121,286.96,3,0,0
1634,1162,237.21,4,0,0
1635,1163,237.21,4,0,0
1636,1166,86.72,7,0,0
1637,1168,153.98,2,0,0
1638,1170,127.26,0,0,0
1639,1282,482.57,5,0,0
1640,1283,482.57,5,0,0
1641,1288,241.29,4,0,0
1642,1298,193.14,2,0,0
1643,1299,214.47,4,0,0
1644,1300,151.92,2,0,0
1645,1301,26.91,8,0,0
1646,1302,26.86,8,0,0
1647,1336,0,8,0,0
1648,1338,0,8,0,0
1649,1340,0,8,0,0
1650,1346,210.59,2,0,0
1651,1349,209.82,2,0,0
1652,1351,210.04,2,0,0
1653,1355,231.26,4,0,0
1654,1359,200.43,3,0,0
1655,1363,208.26,5,0,0
1656,1366,208.26,5,0,0
1657,1375,249.63,4,0,0
1658,1383,159.81,2,0,0
1659,1384,153.36,2,0,0
1660,1398,220.53,2,0,0
1661,1404,244.09,3,0,0
1662,1405,244.09,3,0,0
1663,1419,306.85,4,0,0
1664,1424,139.45,0,0,0
1665,1426,156.21,2,0,0
1666,1428,211.62,2,0,0
1667,1430,284.36,3,0,0
1668,1432,325.45,4,0,0
1669,1434,378.47,4,0,0
1670,1448,80.79,0,0,0
1671,1463,155.02,2,0,0
1672,1465,143.42,2,0,0
1673,1467,141.21,2,0,0
1674,1469,140.87,2,0,0
1675,1471,160.52,2,0,0
1676,1473,143.42,2,0,0
1677,1531,0,8,0,0
1678,1533,0,8,0,0
1679,1540,225.15,3,0,0
1680,1541,225.15,3,0,0
1681,1569,314.56,4,0,0
1682,1574,196.37,3,0,0
1683,1575,196.37,3,0,0
1684,1577,177.63,3,0,0
1685,1578,177.63,3,0,0
1686,1580,185.58,2,0,0
1687,1582,256.93,4,0,0
1688,1584,184.56,3,0,0
1689,1586,192.66,3,0,0
1690,1588,170.11,2,0,0
1691,1590,260.77,4,0,0
1692,1592,148.34,2,0,0
1693,1594,166.26,2,0,0
1694,1596,153.36,2,0,0
1695,1599,112.19,0,0,0
1696,1601,248.31,3,0,0
1697,1603,301.25,4,0,0
1698,1609,1145.24,5,0,0
1699,1619,195.32,2,0,0
1700,1621,195.32,2,0,0
1701,1623,195.32,2,0,0
1702,1625,193.21,2,0,0
1703,1627,193.21,2,0,0
1704,1629,193.21,2,0,0
1705,1631,227.22,2,0,0
1706,1652,0,8,0,0
1707,1663,186.06,2,0,0
1708,1665,186.06,2,0,0
1709,1667,186.06,2,0,0
1710,1669,186.06,2,0,0
1711,1671,186.06,2,0,0
1712,1673,185.29,2,0,0
1713,1675,185.29,2,0,0
1714,1677,185.29,2,0,0
1715,1679,185.29,2,0,0
1716,1681,185.29,2,0,0
1717,1683,185.29,2,0,0
1718,1685,185.29,2,0,0
1719,1687,185.29,2,0,0
1720,1689,185.29,2,0,0
1721,1691,185.29,2,0,0
1722,1693,0,8,0,0
1723,1694,0,8,0,0
1724,1695,0,8,0,0
1725,1701,186.06,2,0,0
1726,1703,174.35,2,0,0
1727,1705,174.85,2,0,0
1728,1707,185.29,2,0,0
1729,1709,185.29,2,0,0
1730,1711,183.75,2,0,0
1731,1713,175.21,2,0,0
1732,1727,0,8,0,0
1733,1728,0,8,0,0
1734,1729,0,8,0,0
1735,1730,0,8,0,0
1736,1731,0,8,0,0
1737,1732,0,8,0,0
1738,1733,0,8,0,0
1739,1734,0,8,0,0
1740,1735,0,8,0,0
1741,1736,0,8,0,0
1742,1737,0,8,0,0
1743,1738,0,8,0,0
1744,1739,0,8,0,0
1745,1740,0,8,0,0
1746,1741,0,8,0,0
1747,1742,0,8,0,0
1748,1743,0,8,0,0
1749,1744,223.53,3,0,0
1750,1750,409.06,5,0,0
1751,1751,97.67,7,0,0
1752,1752,141.74,2,0,0
1753,1753,18.52,8,0,0
1754,1754,233.8,2,0,0
1755,1755,233.8,2,0,0
1756,1757,77.07,7,0,0
1757,1760,0,8,0,0
1758,1761,0,8,0,0
1759,1762,0,8,0,0
1760,1773,189.08,2,0,0
1761,1774,189.08,2,0,0
1762,1775,189.08,2,0,0
1763,1776,190.02,2,0,0
1764,1777,190.02,2,0,0
1765,1778,190.02,2,0,0
1766,1779,190.02,2,0,0
1767,1780,189.5,2,0,0
1768,1781,189.5,2,0,0
1769,1782,189.5,2,0,0
1770,1783,189.5,2,0,0
1771,1784,189.59,2,0,0
1772,1785,189.59,2,0,0
1773,1786,189.59,2,0,0
1774,1787,189.14,2,0,0
1775,1788,189.14,2,0,0
1776,1789,189.48,2,0,0
1777,1790,189.48,2,0,0
1778,1791,100,0,0,0
1779,1792,0,8,0,0
1780,1793,0,8,0,0
1781,1794,0,8,0,0
1782,1795,0,8,0,0
1783,1796,0,8,0,0
1784,1797,0,8,0,0
1785,1798,0,8,0,0
1786,1799,0,8,0,0
1787,1800,0,8,0,0
1788,1801,0,8,0,0
1789,1802,0,8,0,0
1790,1803,0,8,0,0
1791,1804,0,8,0,0
1792,1805,90.34,7,0,0
1793,1806,90.34,7,0,0
1794,1807,482.57,4,0,0
1795,1808,0,8,0,0
1796,1809,230.1,2,0,0
1797,1810,0,8,0,0
1798,1811,0,8,0,0
1799,1812,0,8,0,0
1800,1813,0,8,0,0
1801,1814,0,8,0,0
1802,1815,0,8,0,0
1803,1816,0,8,0,0
1804,1817,225.35,2,0,0
1805,1818,130.66,0,0,0
1806,1819,235.91,2,0,0
1807,1820,104.41,0,0,0
1808,1821,208.28,2,0,0
1809,1822,377.41,4,0,0
1810,1823,218.45,2,0,0
1811,1824,285.98,4,0,0
1812,1825,147.1,2,0,0
1813,1826,186.75,2,0,0
1814,1827,322.86,4,0,0
1815,1828,240.73,3,0,0
1816,1829,241.85,3,0,0
1817,1832,121.25,0,0,0
1818,1833,189.89,2,0,0
1819,1834,184.6,2,0,0
1820,1835,0,8,0,0
