"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_60","i32_64","i32_68","i32_72","i32_76","AttackTime","Reservation","i32_88","CostAmounts","ActorLevel","EffectOnPlayer"
1933,54,33,100,0,0,4,0,0,67,-25,0,0,0,0,0,0,0,0,0,0,[466],211.307,100
1934,54,34,100,0,0,4,0,0,67,-25,0,0,0,0,0,0,0,0,0,0,[528],221.628,100
1935,54,35,100,0,0,4,0,0,67,-25,0,0,0,0,0,0,0,0,0,0,[598],232.175,100
1936,54,36,100,0,0,4,0,0,67,-25,0,0,0,0,0,0,0,0,0,0,[676],242.948,100
1937,54,37,100,0,0,4,0,0,67,-25,0,0,0,0,0,0,0,0,0,0,[765],253.947,100
1938,54,38,100,0,0,4,0,0,67,-25,0,0,0,0,0,0,0,0,0,0,[866],265.172,100
1939,54,39,100,0,0,4,0,0,67,-25,0,0,0,0,0,0,0,0,0,0,[980],276.623,100
1940,54,40,100,0,0,4,0,0,67,-25,0,0,0,0,0,0,0,0,0,0,[1110],288.3,100
1941,55,1,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],1,100
1942,55,2,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],3.452,100
1943,55,3,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],6.767,100
1944,55,4,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],10.308,100
1945,55,5,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],14.075,100
1946,55,6,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],18.068,100
1947,55,7,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],22.287,100
1948,55,8,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],26.732,100
1949,55,9,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],31.403,100
1950,55,10,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],36.3,100
1951,55,11,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],41.423,100
1952,55,12,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],46.772,100
1953,55,13,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],52.347,100
1954,55,14,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],58.148,100
1955,55,15,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],64.175,100
1956,55,16,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],70.428,100
1957,55,17,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],76.907,100
1958,55,18,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],83.612,100
1959,55,19,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],90.543,100
1960,55,20,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],97.7,100
1961,55,21,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],105.083,100
1962,55,22,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],112.692,100
1963,55,23,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],120.527,100
1964,55,24,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],128.588,100
1965,55,25,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],136.875,100
1966,55,26,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],145.388,100
1967,55,27,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],154.127,100
1968,55,28,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],163.092,100
1969,55,29,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],172.283,100
1970,55,30,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],181.7,100
1971,55,31,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],191.343,100
1972,55,32,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],201.212,100
1973,55,33,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],211.307,100
1974,55,34,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],221.628,100
1975,55,35,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],232.175,100
1976,55,36,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],242.948,100
1977,55,37,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],253.947,100
1978,55,38,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],265.172,100
1979,55,39,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],276.623,100
1980,55,40,100,1,250,4,0,0,67,0,0,0,0,0,0,0,0,0,30,0,[],288.3,100
1981,56,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[42],1,100
1982,56,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[46],3.452,100
1983,56,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[51],6.767,100
1984,56,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[56],10.308,100
1985,56,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[61],14.075,100
1986,56,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[67],18.068,100
1987,56,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[74],22.287,100
1988,56,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[81],26.732,100
1989,56,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[89],31.403,100
1990,56,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[98],36.3,100
1991,56,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[108],41.423,100
1992,56,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[119],46.772,100
1993,56,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[130],52.347,100
1994,56,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[143],58.148,100
1995,56,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[157],64.175,100
1996,56,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[173],70.428,100
1997,56,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[190],76.907,100
1998,56,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[208],83.612,100
1999,56,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[229],90.543,100
2000,56,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[251],97.7,100
2001,56,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[276],105.083,100
2002,56,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[303],112.692,100
2003,56,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[333],120.527,100
2004,56,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[365],128.588,100
2005,56,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[401],136.875,100
2006,56,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[441],145.388,100
2007,56,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[484],154.127,100
2008,56,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[532],163.092,100
2009,56,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[584],172.283,100
2010,56,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[641],181.7,100
2011,56,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[704],191.343,100
2012,56,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[773],201.212,100
2013,56,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[849],211.307,100
2014,56,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[932],221.628,100
2015,56,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1024],232.175,100
2016,56,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1125],242.948,100
2017,56,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1235],253.947,100
2018,56,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1356],265.172,100
2019,56,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1489],276.623,100
2020,56,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1635],288.3,100
2021,57,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[42],1,100
2022,57,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[46],3.452,100
2023,57,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[51],6.767,100
2024,57,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[56],10.308,100
2025,57,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[61],14.075,100
2026,57,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[67],18.068,100
2027,57,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[74],22.287,100
2028,57,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[81],26.732,100
2029,57,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[89],31.403,100
2030,57,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[98],36.3,100
2031,57,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[108],41.423,100
2032,57,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[119],46.772,100
2033,57,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[130],52.347,100
2034,57,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[143],58.148,100
2035,57,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[157],64.175,100
2036,57,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[173],70.428,100
2037,57,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[190],76.907,100
2038,57,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[208],83.612,100
2039,57,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[229],90.543,100
2040,57,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[251],97.7,100
2041,57,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[276],105.083,100
2042,57,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[303],112.692,100
2043,57,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[333],120.527,100
2044,57,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[365],128.588,100
2045,57,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[401],136.875,100
2046,57,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[441],145.388,100
2047,57,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[484],154.127,100
2048,57,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[532],163.092,100
2049,57,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[584],172.283,100
2050,57,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[641],181.7,100
2051,57,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[704],191.343,100
2052,57,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[773],201.212,100
2053,57,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[849],211.307,100
2054,57,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[932],221.628,100
2055,57,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1024],232.175,100
2056,57,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1125],242.948,100
2057,57,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1235],253.947,100
2058,57,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1356],265.172,100
2059,57,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1489],276.623,100
2060,57,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1635],288.3,100
2061,58,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[42],1,100
2062,58,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[46],3.452,100
2063,58,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[51],6.767,100
2064,58,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[56],10.308,100
2065,58,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[61],14.075,100
2066,58,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[67],18.068,100
2067,58,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[74],22.287,100
2068,58,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[81],26.732,100
2069,58,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[89],31.403,100
2070,58,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[98],36.3,100
2071,58,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[108],41.423,100
2072,58,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[119],46.772,100
2073,58,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[130],52.347,100
2074,58,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[143],58.148,100
2075,58,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[157],64.175,100
2076,58,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[173],70.428,100
2077,58,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[190],76.907,100
2078,58,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[208],83.612,100
2079,58,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[229],90.543,100
2080,58,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[251],97.7,100
2081,58,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[276],105.083,100
2082,58,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[303],112.692,100
2083,58,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[333],120.527,100
2084,58,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[365],128.588,100
2085,58,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[401],136.875,100
2086,58,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[441],145.388,100
2087,58,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[484],154.127,100
2088,58,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[532],163.092,100
2089,58,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[584],172.283,100
2090,58,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[641],181.7,100
2091,58,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[704],191.343,100
2092,58,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[773],201.212,100
2093,58,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[849],211.307,100
2094,58,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[932],221.628,100
2095,58,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1024],232.175,100
2096,58,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1125],242.948,100
2097,58,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1235],253.947,100
2098,58,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1356],265.172,100
2099,58,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1489],276.623,100
2100,58,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1635],288.3,100
2101,59,1,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[10],1,100
2102,59,2,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[11],3.452,100
2103,59,3,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[13],6.767,100
2104,59,4,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[15],10.308,100
2105,59,5,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[17],14.075,100
2106,59,6,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[19],18.068,100
2107,59,7,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[21],22.287,100
2108,59,8,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[24],26.732,100
2109,59,9,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[28],31.403,100
2110,59,10,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[31],36.3,100
2111,59,11,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[36],41.423,100
2112,59,12,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[40],46.772,100
2113,59,13,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[46],52.347,100
2114,59,14,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[52],58.148,100
2115,59,15,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[59],64.175,100
2116,59,16,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[66],70.428,100
2117,59,17,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[75],76.907,100
2118,59,18,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[85],83.612,100
2119,59,19,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[96],90.543,100
2120,59,20,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[109],97.7,100
2121,59,21,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[124],105.083,100
2122,59,22,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[140],112.692,100
2123,59,23,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[159],120.527,100
2124,59,24,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[180],128.588,100
2125,59,25,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[203],136.875,100
2126,59,26,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[230],145.388,100
2127,59,27,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[260],154.127,100
2128,59,28,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[295],163.092,100
2129,59,29,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[334],172.283,100
2130,59,30,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[378],181.7,100
2131,59,31,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[428],191.343,100
2132,59,32,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[484],201.212,100
2133,59,33,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[548],211.307,100
2134,59,34,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[620],221.628,100
2135,59,35,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[702],232.175,100
2136,59,36,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[794],242.948,100
2137,59,37,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[899],253.947,100
2138,59,38,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[1017],265.172,100
2139,59,39,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[1151],276.623,100
2140,59,40,100,0,0,4,0,0,67,-40,0,0,0,0,0,0,0,0,0,0,[1303],288.3,100
2141,60,1,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,0
2142,60,2,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,0
2143,60,3,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,0
2144,60,4,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,0
2145,60,5,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,0
2146,60,6,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,0
2147,60,7,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,0
2148,60,8,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,0
2149,60,9,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,0
2150,60,10,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,0
2151,60,11,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,0
2152,60,12,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,0
2153,60,13,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,0
2154,60,14,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,0
2155,60,15,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,0
2156,60,16,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,0
2157,60,17,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,0
2158,60,18,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,0
2159,60,19,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],90.543,0
2160,60,20,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],97.7,0
2161,60,21,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],105.083,0
2162,60,22,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],112.692,0
2163,60,23,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],120.527,0
2164,60,24,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],128.588,0
2165,60,25,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],136.875,0
2166,60,26,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],145.388,0
2167,60,27,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],154.127,0
2168,60,28,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],163.092,0
2169,60,29,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],172.283,0
2170,60,30,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],181.7,0
2171,60,31,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],191.343,0
2172,60,32,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],201.212,0
2173,60,33,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],211.307,0
2174,60,34,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],221.628,0
2175,60,35,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],232.175,0
2176,60,36,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],242.948,0
2177,60,37,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],253.947,0
2178,60,38,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],265.172,0
2179,60,39,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],276.623,0
2180,60,40,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],288.3,0
2181,61,1,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],1,0
2182,61,2,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],3.452,0
2183,61,3,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],6.767,0
2184,61,4,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],10.308,0
2185,61,5,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],14.075,0
2186,61,6,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],18.068,0
2187,61,7,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],22.287,0
2188,61,8,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],26.732,0
2189,61,9,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],31.403,0
2190,61,10,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],36.3,0
2191,61,11,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],41.423,0
2192,61,12,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],46.772,0
2193,61,13,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],52.347,0
2194,61,14,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],58.148,0
2195,61,15,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],64.175,0
2196,61,16,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],70.428,0
2197,61,17,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],76.907,0
2198,61,18,0,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[],83.612,0
