"rownum","RewardOffer","i32_16","Characters","Reward","RewardLevel","rid_56","i32_72","string_76","[rid]_84","RewardStack","bool_104","bool_105","[rid]_106","i32_122","i32_126","[rid]_130","i32_146","rid_150","i32_166","[rid]_170"
305,13,60,[2],1807,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
306,13,61,[2],1808,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
307,13,62,[2],1809,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
308,13,63,[2],1572,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
309,13,64,[2],1702,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
310,13,65,[2],2066,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
311,15,0,[1],1629,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
312,15,1,[1],1657,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
313,15,2,[1],1652,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
314,15,3,[1],1862,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
315,15,4,[1],1872,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
316,15,5,[1],1974,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
317,15,6,[1],2060,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
318,15,7,[1],2070,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
319,15,8,[1],2106,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
320,15,9,[1],2291,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
321,15,10,[1],2304,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
322,15,11,[6],1629,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
323,15,12,[6],1652,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
324,15,13,[6],1659,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
325,15,14,[6],1626,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
326,15,15,[6],1862,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
327,15,16,[6],1872,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
328,15,17,[6],1960,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
329,15,18,[6],2070,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
330,15,19,[0],1626,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
331,15,20,[0],1659,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
332,15,21,[0],1960,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
333,15,22,[0],1959,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
334,15,23,[0],1968,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
335,15,24,[0],2070,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
336,15,25,[0],2301,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
337,15,26,[4],1626,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
338,15,27,[4],1659,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
339,15,28,[4],1757,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
340,15,29,[4],1959,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
341,15,30,[4],1968,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
342,15,31,[4],2070,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
343,15,32,[4],2299,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
344,15,33,[3],1757,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
345,15,34,[3],1659,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
346,15,35,[3],1959,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
347,15,36,[3],2060,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
348,15,37,[5],1629,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
349,15,38,[5],1626,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
350,15,39,[5],1840,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
351,15,40,[5],1872,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
352,15,41,[5],1881,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
353,15,42,[5],1976,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
354,15,43,[5],2060,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
355,15,44,[2],1626,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
356,15,45,[2],1659,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
357,15,46,[2],1629,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
358,15,47,[2],1652,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
359,15,48,[2],1757,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
360,15,49,[2],1881,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
361,15,50,[2],2070,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
362,15,51,[2],2299,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
363,15,52,[],818,18,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
364,15,53,[],819,18,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
365,15,54,[],820,18,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
366,15,55,[],821,18,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
367,14,0,[],1318,15,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
368,14,1,[],1333,15,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
369,14,2,[],1353,15,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
370,14,3,[],1362,15,1,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
371,14,4,[],819,15,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
372,14,5,[],820,15,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
373,14,6,[],821,15,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
374,14,7,[],818,15,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
375,14,8,[],1318,15,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
376,14,9,[],1333,15,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
377,14,10,[],1362,15,0,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
378,18,0,[1],1715,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
379,18,1,[1],1717,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
380,18,2,[1],1716,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
381,18,3,[1],1632,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
382,18,4,[1],1639,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
383,18,5,[1],1636,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
384,18,6,[1],1631,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
385,18,7,[1],1673,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
386,18,8,[1],1671,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
387,18,9,[1],1945,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
388,18,10,[1],1943,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
389,18,11,[1],1938,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
390,18,12,[1],2029,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
391,18,13,[6],1715,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
392,18,14,[6],1717,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
393,18,15,[6],1716,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
394,18,16,[6],1632,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
395,18,17,[6],1906,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
396,18,18,[6],1636,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
397,18,19,[6],1634,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
398,18,20,[6],1943,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
399,18,21,[6],2076,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
400,18,22,[0],1676,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
401,18,23,[0],1675,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
402,18,24,[0],1634,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
403,18,25,[0],1906,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
404,18,26,[0],1966,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
405,18,27,[0],1829,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
406,18,28,[0],2045,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
407,18,29,[0],2069,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
408,18,30,[0],1648,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
409,18,31,[4],1677,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
410,18,32,[4],1674,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
411,18,33,[4],1931,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
412,18,34,[4],1966,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
413,18,35,[4],1828,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
414,18,36,[4],2069,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
415,18,37,[3],1677,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
416,18,38,[3],1674,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
417,18,39,[3],1639,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
418,18,40,[3],2265,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
419,18,41,[5],1715,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
420,18,42,[5],1717,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
421,18,43,[5],1716,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
422,18,44,[5],1632,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
423,18,45,[5],1639,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
424,18,46,[5],1636,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
425,18,47,[5],1631,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
426,18,48,[5],1678,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
427,18,49,[5],1677,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
428,18,50,[5],1938,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
429,18,51,[5],1945,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
430,18,52,[5],1972,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
431,18,53,[2],1715,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
432,18,54,[2],1717,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
433,18,55,[2],1716,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
434,18,56,[2],1632,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
435,18,57,[2],1906,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
436,18,58,[2],1631,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
437,18,59,[2],1634,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
438,18,60,[2],1676,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
439,18,61,[2],1678,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
440,18,62,[2],1677,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
441,18,63,[2],1938,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
442,18,64,[2],1945,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
443,18,65,[2],1943,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
444,18,66,[2],2069,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
445,21,0,[],765,28,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
446,21,1,[],766,28,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
447,21,2,[],767,28,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
448,21,3,[],768,28,2,0,"",[],1,"","",[],1470,0,[],1,"",0,[]
449,21,4,[],765,28,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
450,21,5,[],766,28,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
451,21,6,[],767,28,1,0,"",[],1,"","",[],1470,0,[],2,"",0,[]
452,23,0,[1],1765,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
453,23,1,[1],1752,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
454,23,2,[1],1662,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
455,23,3,[1],1754,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
456,23,4,[1],2050,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
457,23,5,[1],1616,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
458,23,6,[1],1819,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
459,23,7,[1],1896,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
460,23,8,[1],1937,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
461,23,9,[1],1939,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
462,23,10,[1],2056,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
463,23,11,[1],2089,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
464,23,12,[1],2091,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
465,23,13,[1],2263,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
466,23,14,[6],1827,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
467,23,15,[6],1939,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
468,23,16,[6],1752,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
469,23,17,[6],1662,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
470,23,18,[6],1621,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
471,23,19,[6],1691,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
472,23,20,[6],1919,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
473,23,21,[6],1650,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
474,23,22,[6],1934,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
475,23,23,[6],1940,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
476,23,24,[6],2042,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
477,23,25,[0],1719,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
478,23,26,[0],1827,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
479,23,27,[0],1856,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
480,23,28,[0],1899,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
481,23,29,[0],2074,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
482,23,30,[4],1719,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
483,23,31,[4],1827,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
484,23,32,[4],1844,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
485,23,33,[4],1558,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
486,23,34,[4],1928,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
487,23,35,[4],1953,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
488,23,36,[4],1554,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
489,23,37,[3],1921,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
490,23,38,[3],1804,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
491,23,39,[3],1844,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
492,23,40,[3],1842,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
493,23,41,[3],1559,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
494,23,42,[3],1558,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
495,23,43,[3],1988,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
496,23,44,[3],2083,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
497,23,45,[3],2090,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
498,23,46,[5],1803,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
499,23,47,[5],1754,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
500,23,48,[5],1910,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
501,23,49,[5],1911,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
502,23,50,[5],1912,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
503,23,51,[5],1845,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
504,23,52,[5],1559,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
505,23,53,[5],1558,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
506,23,54,[5],1896,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
507,23,55,[5],1937,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
508,23,56,[5],1981,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
509,23,57,[5],2056,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
510,23,58,[2],1719,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
511,23,59,[2],1804,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
512,23,60,[2],1752,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
513,23,61,[2],1845,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
514,23,62,[2],1559,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
515,23,63,[2],1558,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
516,23,64,[2],1899,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
517,23,65,[2],1940,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
518,23,66,[2],1937,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
519,23,67,[2],2056,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
520,23,68,[2],2068,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
521,1,0,[],1316,4,0,0,"",[],1,"","",[],1470,0,[],0,"",0,[]
522,1,1,[],1331,4,0,0,"",[],1,"","",[],1470,0,[],0,"",0,[]
523,1,2,[],1353,4,0,0,"",[],1,"","",[],1470,0,[],0,"",0,[]
524,2,0,[1],1680,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
525,2,1,[1],1902,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
526,2,2,[1],1900,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
527,2,3,[1],1880,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
528,2,4,[1],1904,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
529,2,5,[6],1892,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
530,2,6,[6],1890,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
531,2,7,[6],1879,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
532,2,8,[6],1902,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
533,2,9,[6],1900,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
534,2,10,[6],1903,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
535,2,11,[0],1879,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
536,2,12,[0],1891,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
537,2,13,[0],1903,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
538,2,14,[4],1890,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
539,2,15,[4],1880,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
540,2,16,[4],1614,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
541,2,17,[4],1891,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
542,2,18,[4],1901,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
543,2,19,[4],1905,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
544,2,20,[4],1903,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
545,2,21,[3],1614,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
546,2,22,[3],1880,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
547,2,23,[3],1905,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
548,2,24,[3],1901,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
549,2,25,[5],1983,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
550,2,26,[5],1680,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
551,2,27,[5],1614,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
552,2,28,[5],1891,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
553,2,29,[5],1901,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
554,2,30,[5],1902,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
555,2,31,[5],1900,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
556,2,32,[2],1890,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
557,2,33,[2],1680,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
558,2,34,[2],1892,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
559,2,35,[2],1880,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
560,2,36,[2],1614,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
561,2,37,[2],1879,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
562,2,38,[2],1903,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
563,2,39,[2],1902,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
564,2,40,[2],1891,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
565,2,41,[2],1901,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
566,2,42,[2],1904,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
567,17,0,[],1460,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
568,19,0,[],1468,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
569,22,0,[],1469,1,"",0,"",[],1,"","",[],1470,0,[],0,"",0,[]
570,24,0,[1],1707,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
571,24,1,[1],1708,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
572,24,2,[1],1709,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
573,24,3,[1],1725,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
574,24,4,[1],1826,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
575,24,5,[1],1863,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
576,24,6,[1],1942,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
577,24,7,[1],1946,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
578,24,8,[1],2057,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
579,24,9,[1],1973,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
580,24,10,[1],1977,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
581,24,11,[1],2036,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
582,24,12,[1],2055,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
583,24,13,[1],2296,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
584,24,14,[6],1707,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
585,24,15,[6],1708,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
586,24,16,[6],1709,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
587,24,17,[6],1835,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
588,24,18,[6],1725,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
589,24,19,[6],1826,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
590,24,20,[6],1942,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
591,24,21,[6],1946,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
592,24,22,[6],1967,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
593,24,23,[6],2036,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
594,24,24,[6],2046,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
595,24,25,[6],1681,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
596,24,26,[6],2295,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
597,24,27,[0],1605,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
598,24,28,[0],1835,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
599,24,29,[0],1681,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
600,24,30,[0],1654,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
601,24,31,[0],1967,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
602,24,32,[0],1964,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
603,24,33,[0],2047,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
604,24,34,[0],2067,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
605,24,35,[0],2293,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
606,24,36,[0],2300,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
607,24,37,[4],1605,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
608,24,38,[4],1835,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
609,24,39,[4],1681,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
610,24,40,[4],1837,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
611,24,41,[4],1967,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
612,24,42,[4],1964,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
613,24,43,[4],2047,1,"",0,"",[],1,"","",[],1470,0,[],1,"",0,[]
