"rownum","Item","Category","SubCategory","bool_48","EnabledInChallengeLeague","GoldPurchaseFee","bool_54"
829,2899,46,50,1,1,75,""
830,2900,46,51,1,1,50,""
831,2901,46,47,1,1,500,""
832,2902,46,49,1,1,750,""
833,2903,46,48,1,1,500,""
834,2904,46,50,1,1,750,""
835,2905,46,51,1,1,500,""
836,205,46,47,1,1,2,1
837,206,46,49,1,1,1,1
838,207,46,48,1,1,2,""
839,208,46,50,1,1,1,""
840,209,46,51,1,1,2,1
841,2838,6,7,1,1,15,""
842,2837,6,7,1,1,30,""
843,2835,6,7,1,1,75,""
844,2836,6,7,1,1,20,""
845,2843,6,7,1,1,40,""
846,2842,6,7,1,1,75,""
847,2840,6,7,1,1,190,""
848,2841,6,7,1,1,50,""
849,2850,6,8,1,1,250,""
850,2851,6,8,1,1,250,""
851,2852,6,8,1,1,250,""
852,2853,6,8,1,1,250,""
853,2855,6,9,1,1,250,""
854,2856,6,9,1,1,250,""
855,2857,6,9,1,1,250,""
856,2858,6,9,1,1,250,""
857,2860,6,9,1,1,500,""
858,2861,6,9,1,1,500,""
859,2862,6,9,1,1,500,""
860,2863,6,9,1,1,500,""
861,2865,6,10,1,1,250,""
862,2866,6,10,1,1,250,""
863,2867,6,10,1,1,250,""
864,2868,6,10,1,1,250,""
865,2907,6,11,1,1,30,""
866,2908,6,11,"",1,180,""
867,2909,6,11,"",1,180,""
868,2910,6,11,"",1,180,""
869,4002,6,12,1,1,1000,""
870,4003,6,12,1,1,100,""
871,4004,6,14,1,1,500,""
872,4005,6,14,1,1,500,""
873,4006,6,14,1,1,500,""
874,4007,6,14,1,1,500,""
875,4008,6,14,1,1,500,""
876,4009,6,14,1,1,500,""
877,4010,6,14,1,1,500,""
878,310,6,13,1,1,2,""
879,311,6,13,1,1,250,""
880,5038,6,13,1,1,250,""
881,3685,94,94,1,1,25,""
882,3686,94,94,1,1,25,""
883,3687,94,94,1,1,25,""
884,3688,94,94,1,1,50,""
885,3689,94,94,1,1,50,""
886,3690,94,94,1,1,50,""
887,3691,94,94,1,1,75,""
888,3692,94,94,1,1,75,""
889,3693,94,94,1,1,75,""
890,3694,94,94,1,1,100,""
891,3695,94,94,1,1,125,""
892,3696,94,94,1,1,125,""
893,3697,94,94,1,1,125,""
894,3682,94,94,1,1,500,""
895,3683,94,94,1,1,500,""
896,3684,94,94,1,1,500,""
897,297,95,95,1,1,25,""
898,291,95,95,1,1,25,""
899,292,95,95,1,1,25,""
900,293,95,95,1,1,25,""
901,298,95,95,1,1,25,""
902,294,95,95,1,1,50,""
903,295,95,95,1,1,50,""
904,296,95,95,1,1,50,""
905,299,95,95,1,1,50,""
906,300,95,95,1,1,50,""
907,301,95,95,1,1,150,""
908,4512,97,97,1,1,25,""
909,4507,97,97,1,1,30,""
910,4504,97,97,1,1,35,""
911,4505,97,97,"",1,35,""
912,4508,97,97,"",1,35,""
913,4511,97,97,"",1,50,""
914,4506,97,97,"",1,50,""
915,4509,97,97,"",1,50,""
916,4510,97,97,"",1,50,""
917,4638,99,99,1,1,25,""
918,4639,99,99,1,1,25,""
919,4640,99,99,1,1,25,""
920,4641,99,99,1,1,25,""
921,4650,99,99,1,1,25,""
922,4651,99,99,1,1,50,""
923,4652,99,99,1,1,50,""
924,4637,99,99,1,1,50,""
925,4644,99,99,1,1,50,""
926,4646,99,99,1,1,50,""
927,4645,99,99,1,1,125,""
928,4643,99,99,1,1,125,""
929,4688,100,101,1,1,25,""
930,4689,100,101,1,1,25,""
931,4690,100,101,1,1,25,""
932,4691,100,103,1,1,50,""
933,4692,100,103,1,1,50,""
934,4695,100,101,1,1,25,""
935,4696,100,101,1,1,25,""
936,4697,100,101,1,1,25,""
937,4698,100,101,1,1,50,""
938,4699,100,101,1,1,50,""
939,4702,100,103,1,1,25,""
940,4703,100,103,1,1,25,""
941,4704,100,103,1,1,25,""
942,4705,100,103,1,1,50,""
943,4706,100,103,1,1,50,""
944,4709,100,101,1,1,25,""
945,4710,100,101,1,1,25,""
946,4711,100,103,1,1,25,""
947,4712,100,101,1,1,50,""
948,4713,100,103,1,1,50,""
949,4653,100,102,1,1,25,""
950,4654,100,102,1,1,25,""
951,4655,100,102,1,1,25,""
952,4656,100,102,1,1,50,""
953,4657,100,102,1,1,50,""
954,4674,100,102,1,1,25,""
955,4675,100,102,1,1,25,""
956,4676,100,102,1,1,25,""
957,4677,100,103,1,1,50,""
958,4678,100,102,1,1,50,""
959,4681,100,102,1,1,25,""
960,4682,100,101,1,1,25,""
961,4683,100,103,1,1,25,""
962,4684,100,101,1,1,50,""
963,4685,100,101,1,1,50,""
964,4660,100,102,1,1,25,""
965,4661,100,102,1,1,25,""
966,4662,100,102,1,1,25,""
967,4663,100,103,1,1,50,""
968,4664,100,102,1,1,50,""
969,4667,100,102,1,1,25,""
970,4668,100,102,1,1,25,""
971,4669,100,102,1,1,25,""
972,4670,100,102,1,1,50,""
973,4671,100,102,1,1,50,""
974,4716,100,103,1,1,25,""
975,4717,100,103,1,1,25,""
976,4718,100,103,1,1,25,""
977,4719,100,102,1,1,50,""
978,4720,100,103,1,1,50,""
979,4742,100,102,1,1,125,""
980,4743,100,101,1,1,125,""
981,4744,100,103,1,1,125,""
982,4041,96,96,1,1,25,""
983,4042,96,96,1,1,25,""
984,4043,96,96,1,1,25,""
985,4044,96,96,1,1,50,""
986,4575,98,98,1,1,4,1
987,4576,98,98,1,1,4,1
988,4577,98,98,1,1,4,1
989,4578,98,98,1,1,125,""
