"rownum","Id","Name","GrantedEffect","GrantedEffectHardmode","GrantedEffect2","GrantedEffect2Hardmode","SupportText","SupportName","GemTags","Consumed_ModsKey","ItemColor"
285,"VaalFireTrap","",1994,"","","","","","[20,10,25,4,15,14,24,0]","",3
286,"DecoyTotem","",2050,"","","","","","[19,9,25,4,14]","",3
287,"DevouringTotem","",2051,"","","","","","[19,9,25,4]","",3
288,"EtherealKnives","",2098,"","","","","","[10,25,4,5,33]","",3
289,"EtherealKnivesAltX","Ethereal Knives of Lingering Blades",2099,"","","","","","[10,25,4,5,33,15]","",1
290,"EtherealKnivesAltY","Ethereal Knives of the Massacre",2100,"","","","","","[10,25,4,5,33]","",2
291,"SupportBlind","",2131,"","","","Supports any skill that hits enemies.","","[10,16]",14073,3
292,"IceShot","",2133,"","","","","","[10,25,13,5,14,1,6]","",3
293,"IceShotAltX","Ice Shot of Penetration",2134,"","","","","","[10,25,13,5,14,1,6]","",1
294,"IceShotAltY","[DNT] IceShotAltY",2135,"","","","","","[10,25,13,5,14,1,6]","",2
295,"CreepingFrost","",2147,"","","","","","[11,25,4,5,15,14,1]","",3
296,"CreepingFrostAltX","[DNT] ArcticBreathAltX",2148,"","","","","","[11,25,4,5,15,14,1]","",1
297,"CreepingFrostAltY","[DNT] ArcticBreathAltY",2149,"","","","","","[11,25,4,5,15,14,1]","",2
298,"Arc","",2173,"","","","","","[11,25,4,18,2]","",3
299,"ArcAltX","Arc of Surging",2174,"","","","","","[11,25,4,2]","",1
300,"ArcAltY","Arc of Oscillating",2175,"","","","","","[11,25,4,18,2]","",2
301,"VaalArc","",3193,"",2173,"","","","[11,25,4,18,24,2,15]","",3
302,"VaalArcAltX","Vaal Arc",3193,"",2174,"","","","[11,25,4,18,24,2,15]","",1
303,"VaalArcAltY","Vaal Arc",3193,"",2175,"","","","[11,25,4,18,24,2,15]","",2
304,"ArcticArmour","",2200,"","","","","","[10,25,4,15,1]","",3
305,"VaalArcticArmour","",11378,"",2200,"","","","[10,25,4,15,1,24]","",3
306,"HolyFlameTotem","",2212,"","","","","","[19,9,25,4,5,0,30,33]","",3
307,"HolyFlameTotemAltX","Holy Flame Totem of Ire",2213,"","","","","","[19,9,25,4,5,0,30,33]","",1
308,"HolyFlameTotemAltY","[DNT] FlameTotemAltY",2214,"","","","","","[19,9,25,4,5,0,30,33]","",2
309,"SupportBallistaTotem","",2256,"","","","Supports any bow or wand attack skill, causing it to summon a ballista totem that uses the skill for you.","","[6,5,9,16,19]",14094,3
310,"SupportFirePenetration","",2259,"","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.","","[0,9,16]",14095,3
311,"SupportColdPenetration","",2260,"","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.","","[1,10,16]",14044,3
312,"SupportLightningPenetration","",2261,"","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.","","[2,11,16]",14096,3
313,"SupportElementalPenetration","",2262,"","","","Supports any skill that hits enemies, making those hits penetrate enemy elemental resistances.","","[11,16]",14218,3
314,"SupportChain","",2263,"","","","Supports projectile skills, and any other skills that chain.","","[10,16,18,5]",14097,3
315,"SupportSplitProjectiles","",2265,"","","","","","[10,16,5]","",3
316,"SupportFork","",2266,"","","","Supports projectile skills, making their projectiles fork into two projectiles the first time they hit an enemy and don't pierce it.","","[10,16,5]",14051,3
317,"SupportReturningProjectiles","",2267,"","","","Supports projectile skills.","","[10,16,5]",14234,3
318,"Flammability","",2268,"","","","","","[11,25,4,14,15,0,17,42]","",3
319,"Frostbite","",2281,"","","","","","[11,25,4,14,15,1,17,42]","",3
320,"Conductivity","",2289,"","","","","","[11,25,4,14,15,2,17,42]","",3
321,"StormBurst","",9694,"","","","","","[14,11,25,4,2,30,15,33]","",3
322,"StormBurstAltX","[DNT] StormBurstAltX",9695,"","","","","","[14,11,25,4,2,30,15,33]","",1
323,"StormBurstAltY","[DNT] StormBurstAltY",9696,"","","","","","[14,11,25,4,2,30,15,33]","",2
324,"Incinerate","",8806,"","","","","","[11,25,4,0,30,14]","",3
325,"IncinerateAltX","Incinerate of Expanse",8807,"","","","","","[11,25,4,0,30,14]","",1
326,"IncinerateAltY","Incinerate of Venting",8808,"","","","","","[11,25,4,0,30,14]","",2
327,"Cyclone","",2385,"","","","","","[10,25,13,14,22,30,7]","",3
328,"CycloneAltX","Cyclone of Tumult",2386,"","","","","","[10,25,13,14,22,30,7]","",1
329,"CycloneAltY","[DNT] CycloneAltY",2387,"","","","","","[10,25,13,14,22,30,7]","",2
330,"VaalCyclone","",2398,"",2385,"","","","[10,25,13,14,15,24,7,22,30]","",3
331,"VaalCycloneAltX","Vaal Cyclone",2398,"",2386,"","","","[10,25,13,14,15,24,7,22,30]","",1
332,"VaalCycloneAltY","Vaal Cyclone",2398,"",2387,"","","","[10,25,13,14,15,24,7,22,30]","",2
333,"SupportMultistrike","",2444,"","","","Supports melee attack skills, making them repeat twice when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills, travel skills, retaliation skills or triggered skills.","","[13,7,9,16]",14057,3
334,"SupportSpellEcho","",2446,"","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, retaliation skills, blink skills, or skills with a reservation.","","[4,11,16]",14098,3
335,"SupportMeleeSplash","",2449,"","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.","","[9,16,7,13,36,14]",14056,3
336,"SupportPowerChargeOnCritical","",2451,"","","","Supports any skill that hits enemies.","","[47,11,16]",14099,3
337,"SearingBond","",2452,"","","","","","[9,25,4,19,0]","",3
338,"SearingBondAltX","[DNT] SearingBondAltX",2453,"","","","","","[9,25,4,19,0]","",1
339,"SearingBondAltY","[DNT] SearingBondAltY",2454,"","","","","","[9,25,4,19,0]","",2
340,"SupportBurningDamage","",2465,"","","","Supports any skill that hits enemies, or can deal burning damage directly.","","[0,9,16]",14100,3
341,"SupportElementalArmy","",2466,"","","","Supports skills which create Minions.","","[11,16,8]",14101,3
342,"SupportHextouch","",2474,"",2475,"","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.","","[11,16,42,26]",14102,3
343,"Reave","",2511,"","","","","","[10,25,13,14,7]","",3
344,"ReaveAltX","Reave of Refraction",2512,"","","","","","[10,25,13,14,7]","",1
345,"ReaveAltY","[DNT] ReaveAltY",2513,"","","","","","[10,25,13,14,7]","",2
346,"VaalReave","",2514,"",2511,"","","","[10,25,13,14,24,7]","",3
347,"VaalReaveAltX","Vaal Reave",2514,"",2512,"","","","[10,25,13,14,24,7]","",1
348,"VaalReaveAltY","Vaal Reave",2514,"",2513,"","","","[10,25,13,14,24,7]","",2
349,"SupportCastOnCriticalStrike","",2588,"",2589,"","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[47,10,16,4,26]",14062,3
350,"SupportCastonMeleeKill","",2590,"",2591,"","Must support both a melee attack skill and a spell skill to work. The attack skill will trigger a spell when it kills an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[9,16,7,13,4,26]",14103,3
351,"SupportMultipleTraps","",2592,"","","","Supports traps skills, making them throw extra traps in a line.","","[10,16,20]",14104,3
352,"SupportEmpower","",2593,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the level of supported gems. Cannot support skills that don't come from gems.","","[29,48,9,16]",14105,3
353,"LightningTrap","",2608,"","","","","","[20,47,11,25,4,5,2]","",3
354,"LightningTrapAltX","Lightning Trap of Sparking",2609,"","","","","","[20,47,11,25,4,5,2]","",1
355,"LightningTrapAltY","[DNT] LightningTrapAltY",2610,"","","","","","[20,47,11,25,4,5,2]","",2
356,"VaalLightningTrap","",2612,"",2608,"","","","[20,47,11,25,4,5,15,24,2]","",3
357,"VaalLightningTrapAltX","Vaal Lightning Trap",2612,"",2609,"","","","[20,47,11,25,4,5,15,24,2]","",1
358,"VaalLightningTrapAltY","Vaal Lightning Trap",2612,"",2610,"","","","[20,47,11,25,4,5,15,24,2]","",2
359,"SmokeMine","",2652,2653,"","","","","[21,10,25,4,14,15,22,35,37]","",3
360,"SupportEnduranceChargeOnMeleeStun","",2675,"","","","Supports melee attack skills.","","[9,16,7,13]",14074,3
361,"AnimateGuardian","",2703,"","","","","","[9,25,4,8]","",3
362,"AnimateGuardianAltX","Animate Guardian of Smiting",2704,"","","","","","[9,25,4,8,2]","",1
363,"AnimateGuardianAltY","[DNT] AnimateArmourAltY",2705,"","","","","","[9,25,4,8]","",2
364,"SpectralShieldThrow","",5891,"","","","","","[10,25,13,5,33]","",3
365,"SpectralShieldThrowAltX","Spectral Shield Throw of Shattering",5892,"","","","","","[10,25,13,5,1]","",1
366,"SpectralShieldThrowAltY","[DNT] ThrownShieldProjectileAltY",5893,"","","","","","[10,25,13,5,33]","",2
367,"SpectralThrow","",2707,"","","","","","[10,25,13,5]","",3
368,"SpectralThrowAltX","Spectral Throw of Materialising",2708,"","","","","","[10,25,13,5]","",1
369,"SpectralThrowAltY","[DNT] ThrownWeaponAltY",2709,"","","","","","[10,25,13,5]","",2
370,"VaalSpectralThrow","",2716,"",2707,"","","","[10,25,13,5,24]","",3
371,"VaalSpectralThrowAltX","Vaal Spectral Throw",2716,"",2708,"","","","[10,25,13,5,24]","",1
372,"VaalSpectralThrowAltY","Vaal Spectral Throw",2716,"",2709,"","","","[10,25,13,5,24]","",2
373,"SupportSlowerProjectiles","",2780,"","","","Supports projectile skills.","","[10,16,5]",14106,3
374,"SupportLessDuration","",2781,"","","","Supports any skill that has a duration.","","[9,16,15]",14107,3
375,"SupportCastOnDeath","",2784,"","","","Each supported spell skill will be triggered when you die. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[10,16,4,26]",14145,3
376,"SupportCastWhenDamageTaken","",2786,"","","","Each supported spell skill will track damage you take, and be triggered when the total damage taken reaches a threshold. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[9,16,4,26]",14108,3
377,"SupportCastWhenStunned","",2787,"","","","Each supported spell skill will have a chance to be triggered when you are stunned. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[11,16,4,26]",14063,3
378,"AnimateWeapon","",2794,"","","","","","[10,25,15,8,4,33]","",3
379,"AnimateWeaponAltX","Animate Weapon of Self Reflection",2795,"","","","","","[10,25,15,8,4]","",1
380,"AnimateWeaponAltY","Animate Weapon of Ranged Arms",2796,"","","","","","[10,25,15,8,4,33]","",2
381,"SupportEnhance","",2854,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the quality of supported gems. Cannot support skills that don't come from gems.","","[29,48,10,16]",14109,3
382,"PurityOfFire","",2856,"","","","","","[12,9,25,4,14,0]","",3
383,"VaalImpurityOfFire","",8284,"",2856,"","","","[12,9,25,4,14,15,24,0]","",3
384,"PurityOfIce","",2860,"","","","","","[12,10,25,4,14,1]","",3
385,"VaalImpurityOfIce","",8285,"",2860,"","","","[12,10,25,4,14,15,24,1]","",3
386,"PurityOfLightning","",2864,"","","","","","[12,11,25,4,14,2]","",3
387,"VaalImpurityOfLightning","",8286,"",2864,"","","","[12,11,25,4,14,15,24,2]","",3
388,"StormCall","",2868,"","","","","","[11,25,4,14,15,2]","",3
389,"StormCallAltX","[DNT] StormCallAltX",2869,"","","","","","[11,25,4,14,15,2]","",1
390,"StormCallAltY","[DNT] StormCallAltY",2870,"","","","","","[11,25,4,14,15,2]","",2
391,"VaalStormCall","",2881,"",2868,"","","","[11,25,4,14,15,24,2]","",3
392,"VaalStormCallAltX","Vaal Storm Call",2881,"",2869,"","","","[11,25,4,14,15,24,2]","",1
393,"VaalStormCallAltY","Vaal Storm Call",2881,"",2870,"","","","[11,25,4,14,15,24,2]","",2
394,"Flameblast","",2941,"","","","","","[11,25,4,14,0,30]","",3
395,"FlameblastAltX","Flameblast of Celerity",2942,"","","","","","[11,25,4,14,0,30]","",1
396,"FlameblastAltY","Flameblast of Contraction",2943,"","","","","","[11,25,4,14,0,30]","",2
397,"VaalFlameblast","",2944,"",2941,"","","","[11,25,4,14,24,0,30]","",3
398,"VaalFlameblastAltX","Vaal Flameblast",2944,"",2942,"","","","[11,25,4,14,24,0,30]","",1
399,"VaalFlameblastAltY","Vaal Flameblast",2944,"",2943,"","","","[11,25,4,14,24,0,30]","",2
400,"Barrage","",2994,"","","","","","[10,25,13,5,6]","",3
401,"BarrageAltX","Barrage of Volley Fire",2995,"","","","","","[10,25,13,5,6]","",1
402,"BarrageAltY","[DNT] BarrageAltY",2996,"","","","","","[10,25,13,5,6]","",2
403,"BallLightning","",2315,"","","","","","[11,25,4,5,14,2]","",3
404,"BallLightningAltX","Ball Lightning of Orbiting",2316,"","","","","","[11,25,4,5,14,2]","",1
405,"BallLightningAltY","Ball Lightning of Static",2318,"","","","","","[11,25,4,14,2,44]","",2
406,"VortexOld","",3017,"","","","","","[21,10,25,4,14,15]","",3
407,"InfernalSwarm","",3018,"","","","","","[11,25,4,18,14,0]","",3
408,"SupportViciousProjectiles","",3019,"","","","Supports projectile attack skills.","","[5,13,33,3,10,16]",14110,3
409,"SummonRagingSpirit","",3020,"","","","","","[11,25,4,8,15,0]","",3
410,"SummonRagingSpiritAltX","Summon Raging Spirit of Enormity",3021,"","","","","","[11,25,4,8,15,0]","",1
411,"SummonRagingSpiritAltY","[DNT] SummonRagingSpiritAltY",3022,"","","","","","[11,25,4,8,15,0]","",2
412,"FlameSurge","",3055,"","","","","","[11,25,4,14,0,15]","",3
413,"FlameSurgeAltX","Flame Surge of Combusting",3056,"","","","","","[11,25,4,14,0,15]","",1
414,"FlameSurgeAltY","[DNT] FlameWhipAltY",3057,"","","","","","[11,25,4,14,0,15]","",2
415,"SupportEnlighten","",3077,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will apply a cost & reservation multiplier to supported gems. Cannot support skills that don't come from gems.","","[29,48,11,16]",14111,3
416,"Desecrate","",3085,"","","","","","[10,25,4,14,15,3]","",3
417,"FleshOffering","",3118,"","","","","","[8,11,25,4,15]","",3
418,"BoneOffering","",3127,"","","","","","[8,11,25,4,15]","",3
419,"SpiritOffering","",5519,"","","","","","[8,11,25,4,15]","",3
420,"GlacialCascade","",3132,"","","","","","[11,25,4,14,1,33]","",3
421,"GlacialCascadeAltX","Glacial Cascade of the Fissure",3133,"","","","","","[11,25,4,14,1,33]","",1
422,"GlacialCascadeAltY","[DNT] GlacialCascadeAltY",3134,"","","","","","[11,25,4,14,1,33]","",2
423,"SupportBlockChanceReduction","",3518,"","","","Supports any skill that hits enemies.","","[10,16,15]",14148,3
424,"MoltenStrike","",3519,"","","","","","[9,25,13,5,14,7,36,0]","",3
425,"MoltenStrikeAltX","Molten Strike of the Zenith",3520,"","","","","","[9,25,13,5,14,7,36,0]","",1
426,"MoltenStrikeAltY","[DNT] MoltenStrikeAltY",3521,"","","","","","[9,25,13,5,14,7,36,0]","",2
427,"ConvocationOld","",3549,"","","","","","[8,11,25,4,15]","",3
428,"Convocation","",3550,"","","","","","[11,25,4,15,8]","",3
429,"ComboStrike","",3554,"","","","","","[9,25,13,7,36]","",3
430,"PyroclastMine","",10000,"","","","","","[21,11,25,4,5,0,14,12,38]","",3
431,"PyroclastMineAltX","Pyroclast Mine of Sabotage",10001,"","","","","","[21,11,25,4,5,0,14,12,38]","",1
432,"PyroclastMineAltY","[DNT] FireNovaMineAltY",10002,"","","","","","[21,11,25,4,5,0,14,12,38]","",2
433,"TornadoShot","",3723,"","","","","","[10,25,13,5,6]","",3
434,"TornadoShotAltX","Tornado Shot of Cloudburst",3724,"","","","","","[10,25,13,5,6]","",1
435,"TornadoShotAltY","[DNT] TornadoShotAltY",3725,"","","","","","[10,25,13,5,6]","",2
436,"SupportGenerosity","",3758,"","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems. Cannot modify the skills of minions.","","[9,16,12]",14140,3
437,"HeraldOfAsh","",3759,"","","","","","[9,25,4,14,0,31,15]","",3
438,"HeraldOfIce","",3760,"","","","","","[10,25,4,14,1,31]","",3
439,"HeraldOfThunder","",3761,"","","","","","[11,25,4,14,15,2,31]","",3
440,"HeraldOfAgony","",3762,"","","","","","[10,25,4,31,8,3,33]","",3
441,"HeraldOfPurity","",3763,"","","","","","[9,25,4,31,8,15,33]","",3
442,"PoachersMark","",3771,"","","","","","[33,10,25,4,17,43]","",3
443,"LightningTendrils","",3975,"","","","","","[47,11,25,4,14,2,30]","",3
444,"LightningTendrilsAltX","Lightning Tendrils of Eccentricity",3976,"","","","","","[47,11,25,4,14,2,30]","",1
445,"LightningTendrilsAltY","Lightning Tendrils of Escalation",3977,"","","","","","[11,25,4,14,2,30]","",2
446,"LightningCircle","",4026,"","","","","","[11,25,4,14,2]","",3
447,"LightningChannel","",4073,"","","","","","[11,25,4,14,2]","",3
448,"KineticBlast","",4303,"","","","","","[11,25,13,5,14]","",3
449,"KineticBlastAltX","Kinetic Blast of Clustering",4304,"","","","","","[11,25,13,5,14,33]","",1
450,"KineticBlastAltY","[DNT] KineticBlastAltY",4305,"","","","","","[11,25,13,5,14]","",2
451,"DoryanisTouch","",2534,"","","","","","[9,25,13,14,2,40,7]","",3
452,"BlinkArrow","",4315,4319,"","","","","[10,25,13,8,15,22,35,6]","",3
453,"BlinkArrowAltX","Blink Arrow of Bombarding Clones",4316,"","","","","","[10,25,13,8,15,22,35,6]","",1
454,"BlinkArrowAltY","Blink Arrow of Prismatic Clones",4317,"","","","","","[10,25,13,8,15,22,35,45,6]","",2
455,"MirrorArrow","",4321,"","","","","","[10,25,13,8,15,22,35,6]","",3
456,"MirrorArrowAltX","Mirror Arrow of Bombarding Clones",4322,"","","","","","[10,25,13,8,15,22,35,6]","",1
457,"MirrorArrowAltY","Mirror Arrow of Prismatic Clones",4323,"","","","","","[10,25,13,8,15,22,35,45,6]","",2
458,"Swordstorm","",11508,"","","","","","[9,25,13,14,52,7]","",3
459,"Eviscerate","",11509,"","","","","","[9,25,13,14,52,33,7]","",3
460,"GlacialShieldSwipe","",11504,"","","","","","[10,25,13,14,1,33,52,7]","",3
461,"StaticStrike","",4418,"","","","","","[9,25,13,7,36,14,15,2,18]","",3
462,"StaticStrikeAltX","[DNT] StaticStrikeAltX",4419,"","","","","","[9,25,13,7,36,14,15,2,18]","",1
463,"StaticStrikeAltY","[DNT] StaticStrikeAltY",4420,"","","","","","[9,25,13,7,36,14,15,2,18]","",2
464,"SupportPhysicalToLightning","",4430,"","","","Supports any skill that hits enemies.","","[2,33,11,16]",14112,3
465,"CrushingFist","",11505,"","","","","","[9,25,13,40,14,52,7]","",3
466,"DivineRetribution","",11506,"","","","","","[11,25,4,14,2,33,52]","",3
467,"VengefulCry","",11507,"","","","","","[27,9,25,14,15,52]","",3
468,"SummonChaosGolem","",4447,"","","","","","[11,25,3,8,4,28]","",3
469,"SummonChaosGolemAltX","Summon Chaos Golem of Hordes",4448,"","","","","","[11,25,3,8,4,28]","",1
470,"SummonChaosGolemAltY","Summon Chaos Golem of the Maelström",4449,"","","","","","[11,25,3,8,4,28]","",2
471,"SummonIceGolem","",4452,"","","","","","[47,10,25,1,8,4,28]","",3
472,"SummonIceGolemAltX","Summon Ice Golem of Hordes",4453,"","","","","","[10,25,1,8,4,28]","",1
473,"SummonIceGolemAltY","Summon Ice Golem of Shattering",4454,"","","","","","[10,25,1,8,4,28]","",2
474,"SummonFlameGolem","",4457,"","","","","","[9,25,0,8,4,28]","",3
475,"SummonFlameGolemAltX","Summon Flame Golem of Hordes",4458,"","","","","","[9,25,0,8,4,28]","",1
476,"SummonFlameGolemAltY","Summon Flame Golem of the Meteor",4459,"","","","","","[9,25,0,8,4,28]","",2
477,"SummonLightningGolem","",5544,"","","","","","[11,25,2,8,4,28]","",3
478,"SummonLightningGolemAltX","Summon Lightning Golem of Hordes",5545,"","","","","","[11,25,2,8,4,28]","",1
479,"SummonLightningGolemAltY","[DNT] SummonLightningGolemAltY",5546,"","","","","","[11,25,2,8,4,28]","",2
480,"SupportBlasphemy","",4499,"","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.","","[11,16,42,12]",14075,3
481,"IceCrash","",4501,"","","","","","[9,25,13,14,1,40,7]","",3
482,"IceCrashAltX","Ice Crash of Cadence",4502,"","","","","","[9,25,13,14,1,40,7]","",1
483,"IceCrashAltY","[DNT] IceCrashAltY",4503,"","","","","","[9,25,13,14,1,40,7]","",2
484,"RallyingCry","",4520,"","","","","","[27,9,25,14,15]","",3
485,"InfernalCry","",4571,"",10409,"","","","[27,9,25,14,15,0,13,26,7]","",3
486,"FlameDash","",4658,4661,"","","","","[11,25,4,22,15,0,35,37]","",3
487,"FlameDashAltX","[DNT] Flame Dash of Incinerating",4659,4661,"","","","","[11,25,4,22,15,0,35,37]","",1
488,"FlameDashAltY","Flame Dash of Return",4660,"","","","","","[11,25,4,22,15,0]","",2
489,"VigilantStrike","",4705,"","","","","","[13,9,25,7,36]","",3
490,"VigilantStrikeAltX","[DNT] VigilantStrikeAltX",4706,"","","","","","[13,9,25,7,36]","",1
491,"VigilantStrikeAltY","[DNT] VigilantStrikeAltY",4707,"","","","","","[13,9,25,7,36]","",2
492,"SupportFortify","",4708,"","","","Supports melee attack skills that are not triggered.","","[13,9,16,7]",14141,3
493,"FrostBlades","",4727,"","","","","","[10,25,13,5,7,36,1]","",3
494,"FrostBladesAltX","Frost Blades of Katabasis",4728,"","","","","","[10,25,13,7,36,1,14,15]","",1
495,"FrostBladesAltY","[DNT] FrostBladesAltY",4729,"","","","","","[10,25,13,5,7,36,1]","",2
496,"SupportIceBite","",4778,"","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.","","[1,10,16]",14045,3
497,"SupportHypothermia","",4779,"","","","Supports any skill that deals damage.","","[1,10,16]",14054,3
498,"SupportInnervate","",4780,"","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.","","[2,11,16,15]",14052,3
499,"RollingMagma","",4782,"","","","","","[11,25,4,14,0,5,18]","",3
500,"RollingMagmaAltX","[DNT] MagmaOrbAltX",4783,"","","","","","[11,25,4,14,0,5,18]","",1
501,"RollingMagmaAltY","[DNT] MagmaOrbAltY",4784,"","","","","","[11,25,4,14,0,5,18]","",2
502,"SupportTrapAndMineDamage","",4824,"","","","Supports skills which throw Traps or Mines.","","[10,16,20,21]",14113,3
503,"WildStrike","",4847,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",3
504,"WildStrikeAltX","Wild Strike of Extremes",4848,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",1
505,"WildStrikeAltY","[DNT] WildStrikeAltY",4849,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",2
506,"IceTrap","",4856,"","","","","","[20,10,25,4,14,1]","",3
507,"IceTrapAltX","Ice Trap of Hollowness",4857,"","","","","","[20,10,25,4,14,1]","",1
508,"IceTrapAltY","[DNT] IceTrapAltY",4858,"","","","","","[20,10,25,4,14,1]","",2
509,"BlastRain","",4945,"","","","","","[0,10,25,13,14,5,6]","",3
510,"BlastRainAltX","[DNT] BlastRainAltX",4946,"","","","","","[0,10,25,13,14,5,6]","",1
511,"BlastRainAltY","[DNT] BlastRainAltY",4947,"","","","","","[0,10,25,13,14,5,6]","",2
512,"GalvanicArrow","",4967,"","","","","","[2,10,25,13,5,14,6]","",3
513,"GalvanicArrowAltX","Galvanic Arrow of Energy",4968,"","","","","","[2,10,25,13,14,6]","",1
514,"GalvanicArrowAltY","Galvanic Arrow of Surging",4969,"","","","","","[2,10,25,13,5,14,6]","",2
515,"StaticTether","",4975,"","","","","","[11,25,4,5,14,15]","",3
516,"Bladefall","",4977,"","","","","","[10,25,4,14,33,15]","",3
517,"BladefallAltX","Bladefall of Volleys",4978,"","","","","","[47,10,25,4,14,33]","",1
518,"BladefallAltY","Bladefall of Impaling",4979,"","","","","","[47,10,25,4,14,33]","",2
519,"BladeVortex","",4992,"","","","","","[10,25,4,14,15,33]","",3
520,"BladeVortexAltX","Blade Vortex of the Scythe",4993,"","","","","","[10,25,4,14,15,33]","",1
521,"BladeVortexAltY","[DNT] BladeVortexAltY",4994,"","","","","","[10,25,4,14,15,33]","",2
522,"VaalBladeVortex","",8801,"",4992,"","","","[47,10,25,4,14,15,24,33]","",3
523,"VaalBladeVortexAltX","Vaal Blade Vortex",8801,"",4993,"","","","[47,10,25,4,14,15,24,33]","",1
524,"VaalBladeVortexAltY","Vaal Blade Vortex",8801,"",4994,"","","","[47,10,25,4,14,15,24,33]","",2
525,"NewNewBladeVortex","",5890,"","","","","","[47,10,25,4,14,15,33]","",3
526,"FrostBomb","",5017,"","","","","","[11,25,4,14,15,1,44]","",3
527,"FrostBombAltX","Frost Bomb of Instability",5018,"","","","","","[11,25,4,14,15,1]","",1
528,"FrostBombAltY","Frost Bomb of Forthcoming",5019,"","","","","","[11,25,4,14,15,1]","",2
529,"SiegeBallista","",4840,"","","","","","[10,25,13,5,19,6]","",3
530,"SiegeBallistaAltX","Siege Ballista of Splintering",4841,"","","","","","[10,25,13,5,19,6]","",1
531,"SiegeBallistaAltY","[DNT] SiegeBallistaAltY",4842,"","","","","","[10,25,13,5,19,6]","",2
532,"OrbOfStorms","",5047,"","","","","","[2,11,25,4,14,18,44]","",3
533,"OrbOfStormsAltX","[DNT] OrbOfStormsAltX",5048,"","","","","","[2,11,25,4,14,18,44]","",1
534,"OrbOfStormsAltY","[DNT] OrbOfStormsAltY",5049,"","","","","","[2,11,25,4,14,18,44]","",2
535,"SummonStoneGolem","",5091,"","","","","","[9,25,8,4,28,33]","",3
536,"SummonStoneGolemAltX","Summon Stone Golem of Hordes",5092,"","","","","","[9,25,8,4,28,33]","",1
537,"SummonStoneGolemAltY","Summon Stone Golem of Safeguarding",5093,"","","","","","[9,25,8,4,28,33]","",2
538,"RighteousLightning","",5124,"","","","","","[11,25,4,14,2]","",3
539,"Earthquake","",5127,"","","","","","[9,25,13,14,15,40,7]","",3
540,"EarthquakeAltX","Earthquake of Amplification",5128,"","","","","","[9,25,13,14,15,40,7]","",1
541,"EarthquakeAltY","[DNT] EarthquakeAltY",5129,"","","","","","[9,25,13,14,15,40,7]","",2
542,"SupportCriticalStrikeAffliction","",5159,"","","","Supports any skill that hits enemies.","","[47,10,16]",14114,3
543,"Contagion","",5161,"","","","","","[11,25,4,14,15,3]","",3
544,"ContagionAltX","Contagion of Subsiding",5162,"","","","","","[11,25,4,14,15,3]","",1
545,"ContagionAltY","Contagion of Transference",5163,"","","","","","[11,25,4,14,15,3]","",2
546,"Wither","",5166,"","","","","","[11,25,4,14,15,3,30]","",3
547,"Blight","",5485,"","","","","","[11,25,4,3,14,30,15]","",3
548,"BlightAltX","Blight of Contagion",5486,"","","","","","[11,25,4,3,14,30,15]","",1
549,"BlightAltY","Blight of Atrophy",5487,"","","","","","[11,25,4,3,14,30,15]","",2
550,"EssenceDrain","",5174,"","","","","","[11,25,4,5,15,3,14]","",3
551,"EssenceDrainAltX","Essence Drain of Desperation",5175,"","","","","","[11,25,4,5,15,3,14]","",1
552,"EssenceDrainAltY","Essence Drain of Wickedness",5176,"","","","","","[11,25,4,5,15,3,14]","",2
553,"ShadowBlades","",5188,"","","","","","[10,25,4,5]","",3
554,"SupportVoidManipulation","",5197,"","","","Supports any skill that deals damage.","","[3,10,16]",14115,3
