"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
1247,7365,1,78,""
1248,7366,1,78,""
1249,7367,1,78,""
1250,7368,1,79,""
1251,7369,1,79,""
1252,7370,1,79,""
1253,7371,1,79,""
1254,7372,1,79,""
1255,7373,1,79,""
1256,7374,1,79,""
1257,7375,1,80,""
1258,7376,1,80,""
1259,7377,1,80,""
1260,7378,1,80,""
1261,7379,1,80,""
1262,7380,1,80,""
1263,7381,1,81,""
1264,7382,1,81,""
1265,7383,1,81,""
1266,7384,1,81,""
1267,7385,1,81,""
1268,7386,1,81,""
1269,7387,1,82,""
1270,7388,1,82,""
1271,7389,1,82,""
1272,7390,1,82,""
1273,7391,1,82,""
1274,7392,1,83,""
1275,7393,1,83,""
1276,7394,1,83,""
1277,7395,1,83,""
1278,7396,1,83,""
1279,7397,1,84,""
1280,7398,1,84,""
1281,7399,1,84,""
1282,7400,1,84,""
1283,7401,1,85,""
1284,7402,1,85,""
1285,7403,1,85,""
1286,7404,1,85,""
1287,7405,1,86,""
1288,7406,1,86,""
1289,7407,1,86,""
1290,7408,1,87,""
1291,7409,1,87,""
1292,7410,1,87,""
1293,7411,1,88,""
1294,7412,1,88,""
1295,7413,1,89,""
1296,7414,1,89,""
1297,7416,1,77,""
1298,7417,1,77,""
1299,7418,1,77,""
1300,7419,1,77,""
1301,7420,1,77,""
1302,7421,1,77,""
1303,7422,1,77,""
1304,7423,1,77,""
1305,7424,1,77,""
1306,7425,1,77,""
1307,7426,1,77,""
1308,7427,1,77,""
1309,7428,1,77,""
1310,7429,1,77,""
1311,7430,1,78,""
1312,7431,1,78,""
1313,7432,1,78,""
1314,7433,1,78,""
1315,7434,1,78,""
1316,7435,1,78,""
1317,7436,1,78,""
1318,7437,1,78,""
1319,7438,1,78,""
1320,7439,1,78,""
1321,7440,1,78,""
1322,7441,1,78,""
1323,7442,1,78,""
1324,7443,1,78,""
1325,7444,1,90,""
1326,7445,1,90,""
1327,7446,1,90,""
1328,7447,1,90,""
1329,7448,1,90,""
1330,7449,1,90,""
1331,7450,1,91,""
1332,7451,1,91,""
1333,7452,1,91,""
1334,7453,1,91,""
1335,7454,1,91,""
1336,7455,1,91,""
1337,7456,1,92,""
1338,7457,1,92,""
1339,7458,1,92,""
1340,7459,1,92,""
1341,7460,1,92,""
1342,7461,1,93,""
1343,7462,1,93,""
1344,7463,1,93,""
1345,7464,1,93,""
1346,7465,1,93,""
1347,7466,1,94,""
1348,7467,1,94,""
1349,7468,1,94,""
1350,7469,1,94,""
1351,7470,1,94,""
1352,7471,1,95,""
1353,7472,1,95,""
1354,7473,1,95,""
1355,7474,1,95,""
1356,7475,1,95,""
1357,7476,1,96,""
1358,7477,1,96,""
1359,7478,1,96,""
1360,7479,1,96,""
1361,7496,1,77,""
1362,7498,1,77,""
1363,7500,1,77,""
1364,7502,1,77,""
1365,7504,1,77,""
1366,7506,1,77,""
1367,7508,1,77,""
1368,7510,1,77,""
1369,7512,1,78,""
1370,7514,1,78,""
1371,7516,1,78,""
1372,7518,1,78,""
1373,7520,1,78,""
1374,7522,1,78,""
1375,7524,1,78,""
1376,7526,1,78,""
1377,7528,1,78,""
1378,7530,1,78,""
1379,7532,1,78,""
1380,7534,1,78,""
1381,7536,1,78,""
1382,7538,1,78,""
1383,7540,1,90,""
1384,7542,1,90,""
1385,7544,1,90,""
1386,7546,1,90,""
1387,7548,1,90,""
1388,7550,1,90,""
1389,7552,1,90,""
1390,7554,1,90,""
1391,7556,1,91,""
1392,7558,1,91,""
1393,7560,1,91,""
1394,7562,1,91,""
1395,7564,1,91,""
1396,7566,1,91,""
1397,7568,1,91,""
1398,7570,1,91,""
1399,7572,1,91,""
1400,7574,1,92,""
1401,7576,1,92,""
1402,7578,1,92,""
1403,7580,1,92,""
1404,7582,1,92,""
1405,7584,1,92,""
1406,7586,1,92,""
1407,7588,1,93,""
1408,7590,1,93,""
1409,7592,1,93,""
1410,7594,1,93,""
1411,7596,1,93,""
1412,7598,1,93,""
1413,7600,1,93,""
1414,7602,1,93,""
1415,7604,1,93,""
1416,7606,1,94,""
1417,7608,1,94,""
1418,7610,1,94,""
1419,7612,1,94,""
1420,7614,1,94,""
1421,7616,1,94,""
1422,7618,1,94,""
1423,7620,1,94,""
1424,7622,1,95,""
1425,7624,1,95,""
1426,7626,1,95,""
1427,7628,1,95,""
1428,7630,1,95,""
1429,7632,1,95,""
1430,7634,1,95,""
1431,7636,1,96,""
1432,7637,1,96,""
1433,7638,1,96,""
1434,7639,1,96,""
1435,7640,1,96,""
1436,7641,1,96,""
1437,7642,1,96,""
1438,7830,1,97,""
1439,9523,1,98,""
1440,9795,1,99,""
1441,10353,1,100,""
1442,10353,46,101,""
1443,10354,1,100,""
1444,10354,46,101,""
1445,10355,1,100,""
1446,10355,46,101,""
1447,10356,1,100,""
1448,10356,46,101,""
1449,10357,1,100,""
1450,10357,46,101,""
1451,10358,1,100,""
1452,10358,46,101,""
1453,10359,1,100,""
1454,10359,46,101,""
1455,10360,1,100,""
1456,10360,46,101,""
1457,10361,1,100,""
1458,10361,46,101,""
1459,10656,1,102,""
1460,10657,1,103,""
1461,10658,1,104,""
1462,10659,1,105,""
1463,10660,1,102,""
1464,10661,1,103,""
1465,10662,1,104,""
1466,10663,1,105,""
1467,10664,1,102,""
1468,10665,1,103,""
1469,10666,1,104,""
1470,10667,1,105,""
1471,10566,1,111,""
1472,1,1,140,""
1473,9373,1,140,""
1474,11387,1,66,120
1475,11388,1,66,120
1476,11389,1,66,120
1477,11390,1,66,120
1478,11391,1,66,120
1479,11392,1,66,120
1480,11393,1,66,120
1481,11394,1,66,120
1482,11395,1,66,120
1483,11396,1,66,120
