"rownum","BaseItemTypesKey","VirtualFile","Influences"
431,9847,"Art/2DItems/Divination/Images/TheReturnOfTheRat",[]
432,9848,"Art/2DItems/Divination/Images/TheFinishingTouch",[]
433,11232,"Art/2DItems/Divination/Images/BrotherGift",[]
434,11233,"Art/2DItems/Divination/Images/SoulQuenched",[]
435,11234,"Art/2DItems/Divination/Images/PoisonedFaith",[]
436,11235,"Art/2DItems/Divination/Images/AChillingWind",[]
437,11236,"Art/2DItems/Divination/Images/Matryoshka",[]
438,11371,"Art/2DItems/Divination/Images/TheFortunate",[]
439,11372,"Art/2DItems/Divination/Images/FireOfUnknownOrigin",[]
440,11373,"Art/2DItems/Divination/Images/FathersLove",[]
441,11519,"Art/2DItems/Divination/Images/WhoAsked",[]
442,11520,"Art/2DItems/Divination/Images/EldritchPerfection",[]
443,11521,"Art/2DItems/Divination/Images/AssassinsGift",[]
444,11522,"Art/2DItems/Divination/Images/ISeeBrothers",[]
445,11674,"Art/2DItems/Divination/Images/AvianPursuit",[]
446,11675,"Art/2DItems/Divination/Images/Temperance",[]
447,11676,"Art/2DItems/Divination/Images/LonelyWarrior",[]
448,11677,"Art/2DItems/Divination/Images/ToxicTidings",[]
