"rownum","Name","ModSellPriceTypesKeys"
2631,"EnchantmentBladeTrapDamage",[4]
2632,"EnchantmentBladeVortexDamage",[4]
2633,"EnchantmentBladefallDamage",[4]
2634,"EnchantmentBlastRainDamage",[4]
2635,"EnchantmentBlazingSalvoDamage",[4]
2636,"EnchantmentBlightDamage",[4]
2637,"EnchantmentBlinkArrowDamage",[4]
2638,"EnchantmentBloodreapDamage",[4]
2639,"EnchantmentBurningArrowDamage",[4]
2640,"EnchantmentCausticArrowDamage",[4]
2641,"EnchantmentChargedAttackDamage",[4]
2642,"EnchantmentChargedDashDamage",[4]
2643,"EnchantmentCleaveDamage",[4]
2644,"EnchantmentColdSnapDamage",[4]
2645,"EnchantmentConsecratedPathDamage",[4]
2646,"EnchantmentContagionDamage",[4]
2647,"EnchantmentCorruptingFeverDamage",[4]
2648,"EnchantmentConversionTrapDamage",[4]
2649,"EnchantmentCracklingLanceDamage",[4]
2650,"EnchantmentCycloneDamage",[4]
2651,"EnchantmentDetonateDeadDamage",[4]
2652,"EnchantmentDischargeDamage",[4]
2653,"EnchantmentDivineIreDamage",[4]
2654,"EnchantmentDoubleSlash",[4]
2655,"EnchantmentDoubleStrikeDamage",[4]
2656,"EnchantmentDualStrikeDamage",[4]
2657,"EnchantmentEarthquakeDamage",[4]
2658,"EnchantmentElementalHitDamage",[4]
2659,"EnchantmentEssenceDrainDamage",[4]
2660,"EnchantmentEtherealKnivesDamage",[4]
2661,"EnchantmentExplosiveArrowDamage",[4]
2662,"EnchantmentExplosiveConcoctionDamage",[4]
2663,"EnchantmentExsanguinateDamage",[4]
2664,"EnchantmentEyeOfWinterDamage",[4]
2665,"EnchantmentFireBeamLength",[4]
2666,"EnchantmentFireNovaMineDamage",[4]
2667,"EnchantmentFireStormDamage",[4]
2668,"EnchantmentFireTrapDamage",[4]
2669,"EnchantmentFireballDamage",[4]
2670,"EnchantmentFireBeamDamage",[4]
2671,"EnchantmentFlameDashDamage",[4]
2672,"EnchantmentFlameSurgeDamage",[4]
2673,"EnchantmentFlamethrowerTrapDamage",[4]
2674,"EnchantmentFlameTotemDamage",[4]
2675,"EnchantmentFlameblastDamage",[4]
2676,"EnchantmentFlameWallDamage",[4]
2677,"EnchantmentFlickerStrikeDamage",[4]
2678,"EnchantmentForbiddenRiteDamage",[4]
2679,"EnchantmentFreezingPulseDamage",[4]
2680,"EnchantmentFrenzyDamage",[4]
2681,"EnchantmentFrostBombDamage",[4]
2682,"EnchantmentFrostShieldBaseAddedCooldownCount",[4]
2683,"EnchantmentFrostShieldHealthPerStage",[4]
2684,"EnchantmentGlacialCascadeDamage",[4]
2685,"EnchantmentGlacialHammerDamage",[4]
2686,"EnchantmentGroundSlamDamage",[4]
2687,"EnchantmentHeavyStrikeDamage",[4]
2688,"EnchantmentHeraldOfAshDamage",[4]
2689,"EnchantmentHeraldOfIceDamage",[4]
2690,"EnchantmentHeraldOfThunderDamage",[4]
2691,"EnchantmentHexblastDamage",[4]
2692,"EnchantmentHolyRelicDamage",[4]
2693,"EnchantmentIceCrashDamage",[4]
2694,"EnchantmentIceNovaDamage",[4]
2695,"EnchantmentIceShotDamage",[4]
2696,"EnchantmentIceSiphonTrapDamage",[4]
2697,"EnchantmentIceSpearDamage",[4]
2698,"EnchantmentIceTrapDamage",[4]
2699,"EnchantmentIncinerateDamage",[4]
2700,"EnchantmentInfernalBlowDamage",[4]
2701,"EnchantmentKineticBlastDamage",[4]
2702,"EnchantmentLancingSteelDamage",[4]
2703,"EnchantmentLeapSlamDamage",[4]
2704,"EnchantmentLightningArrowDamage",[4]
2705,"EnchantmentLightningStrikeDamage",[4]
2706,"EnchantmentLightningTendrilsDamage",[4]
2707,"EnchantmentLightningTowerTrapDamage",[4]
2708,"EnchantmentLightningTrapDamage",[4]
2709,"EnchantmentLightningWarpDamage",[4]
2710,"EnchantmentMagmaOrbDamage",[4]
2711,"EnchantmentManabondDamage",[4]
2712,"EnchantmentMirrorArrowDamage",[4]
2713,"EnchantmentMoltenShellDuration",[4]
2714,"EnchantmentMoltenShellArmour",[4]
2715,"EnchantmentMoltenStrikeDamage",[4]
2716,"EnchantmentOrbOfStormsDamage",[4]
2717,"EnchantmentOrbOfStormsCastSpeed",[4]
2718,"EnchantmentPhysicalCascadeTrapDamage",[4]
2719,"EnchantmentPowerSiphonDamage",[4]
2720,"EnchantmentPunctureDamage",[4]
2721,"EnchantmentPurifyingFlameDamage",[4]
2722,"EnchantmentRainOfArrowsDamage",[4]
2723,"EnchantmentRaiseSpectreDamage",[4]
2724,"EnchantmentRaiseZombieDamage",[4]
2725,"EnchantmentRallyingCryBuffEffect",[4]
2726,"EnchantmentRallyingCryBuffEffectOldDivide5",[4]
2727,"EnchantmentRallyingCryBuffEffectOldDivide3",[4]
2728,"EnchantmentReaveDamage",[4]
2729,"EnchantmentReckoningDamage",[4]
2730,"EnchantmentRighteousFireDamage",[4]
2731,"EnchantmentRiposteDamage",[4]
2732,"EnchantmentScourgeArrowDamage",[4]
2733,"EnchantmentSearingBondDamage",[4]
2734,"EnchantmentShieldChargeDamage",[4]
2735,"EnchantmentShockNovaDamage",[4]
2736,"EnchantmentShrapnelTrapDamage",[4]
2737,"EnchantmentSunderDamage",[4]
2738,"EnchantmentShatteringSteelDamage",[4]
2739,"EnchantmentShockwaveTotemDamage",[4]
2740,"EnchantmentShrapnelShotDamage",[4]
2741,"EnchantmentSiegeBallistaDamage",[4]
2742,"EnchantmentSkeletalChainsDamage",[4]
2743,"EnchantmentSkeletalChainsCastSpeed",[4]
2744,"EnchantmentSkeletalChainsAreaOfEffect",[4]
2745,"EnchantmentSmiteDamage",[4]
2746,"EnchantmentSoulrendDamage",[4]
2747,"EnchantmentSparkDamage",[4]
2748,"EnchantmentSpectralHelixDamage",[4]
2749,"EnchantmentSpectralShieldThrowDamage",[4]
2750,"EnchantmentSpectralThrowDamage",[4]
2751,"EnchantmentSplitArrowDamage",[4]
2752,"EnchantmentSplittingSteelDamage",[4]
2753,"EnchantmentStaticStrikeDamage",[4]
2754,"EnchantmentStormBrandDamage",[4]
2755,"EnchantmentStormBurstDamage",[4]
2756,"EnchantmentStormCallDamage",[4]
2757,"EnchantmentSumonChaosGolemDamage",[4]
2758,"EnchantmentSummonFlameGolemDamage",[4]
2759,"EnchantmentSummonIceGolemDamage",[4]
2760,"EnchantmentSummonLightningGolemDamage",[4]
2761,"EnchantmentSummonRagingSpiritDamage",[4]
2762,"EnchantmentSummonSkeletonsDamage",[4]
2763,"EnchantmentSummonStoneGolemDamage",[4]
2764,"EnchantmentSweepDamage",[4]
2765,"EnchantmentTectonicSlamDamage",[4]
2766,"EnchantmentTempestShieldDamage",[4]
2767,"EnchantmentTornadoShotDamage",[4]
2768,"EnchantmentToxicRainDamage",[4]
2769,"EnchantmentVengeanceDamage",[4]
2770,"EnchantmentVigilantStrikeDamage",[4]
2771,"EnchantmentViperStrikeDamage",[4]
2772,"EnchantmentWaveOfConvictionDamage",[4]
2773,"EnchantmentWhirlingBladesDamage",[4]
2774,"EnchantmentWildStrikeDamage",[4]
2775,"EnchantmentWinterOrbDamage",[4]
2776,"EnchantmentAbsolutionDuration",[4]
2777,"EnchantmentAbsolutionCastSpeed",[4]
2778,"EnchantmentAbsolutionMinionAreaOfEffect",[4]
2779,"EnchantmentAbyssalCryDuration",[4]
2780,"EnchantmentAnimateGuardianElementalResistances",[4]
2781,"EnchantmentAnimateWeaponDuration",[4]
2782,"EnchantmentAnimateWeaponChanceToCreateAdditionalCopy",[4]
2783,"EnchantmentArcNumOfAdditionalProjectilesInChain",[4]
2784,"EnchantmentArcShockChance",[4]
2785,"EnchantmentArcDamagePerChain",[4]
2786,"EnchantmentArcaneCloakAdditionalManaSpent",[4]
2787,"EnchantmentArcaneCloakGrantsLifeRegeneration",[4]
2788,"ArmageddonBrandRepeatFrequency",[4]
2789,"ArmageddonBrandAttachedTargetFirePenetration",[4]
2790,"EnchantmentAncestorTotemSlamRadius",[4]
2791,"EnchantmentAncestorTotemSlashRadius",[4]
2792,"EnchantmentAncestralCryExertedDamage",[4]
2793,"EnchantmentAncestralCryMinimumPower",[4]
2794,"EnchantmentArcticArmourBuffEffect",[4]
2795,"EnchantmentArcticArmourManaReservation",[4]
2796,"EnchantmentArcticBreathDuration",[4]
2797,"EnchantmentArcticBreathRadius",[4]
2798,"EnchantmentArcticBreathChillingAreaMovementVelocity",[4]
2799,"EnchantmentAssassinsMarkCurseEffect",[4]
2800,"EnchantmentAssassinsMarkDuration",[4]
2801,"EnchantmentBallLightningProjectileSpeed",[4]
2802,"EnchantmentBallLightningRadius",[4]
2803,"EnchantmentBallLightningAdditionalProjectiles",[4]
2804,"EnchantmentBaneAreaOfEffect",[4]
2805,"EnchantmentBaneLinkedCurseEffect",[4]
2806,"EnchantmentBarrageAttackSpeed",[4]
2807,"EnchantmentBarrageNumOfAdditionalProjectiles",[4]
2808,"EnchantmentBattlemagesCryBuffEffect",[4]
2809,"EnchantmentBattlemagesCryAdditionalExert",[4]
2810,"EnchantmentBearTrapCooldownSpeed",[4]
2811,"EnchantmentBearTrapDamageTaken",[4]
2812,"EnchantmentBladefallCriticalStrikeChance",[4]
2813,"EnchantmentBladefallRadius",[4]
2814,"EnchantmentBladefallAdditionalVolley",[4]
2815,"EnchantmentBladeTrapRadius",[4]
2816,"EnchantmentBladeTrapAdditionalRotation",[4]
2817,"EnchantmentBladeVortexDuration",[4]
2818,"EnchantmentBladeVortexRadius",[4]
2819,"EnchantmentBladeVortexCritMultiPerBlade",[4]
2820,"EnchantmentBlastRainRadius",[4]
2821,"EnchantmentBlazingSalvoNumberOfAdditionalProjectiles",[4]
2822,"EnchantmentBlazingSalvoProjectileSpreadArea",[4]
2823,"EnchantmentBlightRadius",[4]
2824,"EnchantmentBlightSecondarySkillDuration",[4]
2825,"EnchantmentBlastRainAdditionalBlast",[4]
2826,"EnchantmentBlastRainAdditionalProjectile",[4]
2827,"EnchantmentBlinkArrowAttackSpeed",[4]
2828,"EnchantmentBlinkArrowCooldownSpeed",[4]
2829,"EnchantmentBloodRageAttackSpeed",[4]
2830,"EnchantmentBloodRageFrenzyOnKill",[4]
2831,"EnchantmentBloodreapRadius",[4]
2832,"EnchantmentBloodreapMaxBloodCharge",[4]
2833,"EnchantmentBoneOfferingDuration",[4]
2834,"EnchantmentBoneOfferingBlockChance",[4]
2835,"EnchantmentBurningArrowIgniteChance",[4]
2836,"EnchantmentBurningArrowPhysicalDamagePercentToAddAsFireDamage",[4]
2837,"EnchantmentCausticArrowDuration",[4]
2838,"EnchantmentCausticArrowRadius",[4]
2839,"EnchantmentCausticArrowWitherOnHit",[4]
2840,"EnchantmentChaosGolemGrantedBuffEffect",[4]
2841,"EnchantmentChaosGolemElementalResistances",[4]
2842,"EnchantmentChargedAttackMaxCharges1",[4]
2843,"EnchantmentChargedAttackRadius",[4]
2844,"EnchantmentChargedAttackDodgePerStack",[4]
2845,"EnchantmentChargedDashDodgeWhenFinishedChannelling",[4]
2846,"EnchantmentChargedDashRadiusFinalExplosion",[4]
2847,"EnchantmentChargedDashMovementSpeed",[4]
2848,"EnchantmentClarityManaReservation",[4]
2849,"EnchantmentCleaveAttackSpeed",[4]
2850,"EnchantmentCleaveRadius",[4]
2851,"EnchantmentColdSnapCooldownSpeed",[4]
2852,"EnchantmentColdSnapRadius",[4]
2853,"EnchantmentConductivityCurseEffect",[4]
2854,"EnchantmentConductivityDuration",[4]
2855,"EnchantmentConsecratedPathRange",[4]
2856,"EnchantmentContagionDuration",[4]
2857,"EnchantmentContagionRadius",[4]
2858,"EnchantmentConsecratedPathRadius",[4]
2859,"EnchantmentCorruptingFeverDuration",[4]
2860,"EnchantmentCorruptingFeverAdditionalStack",[4]
2861,"EnchantmentConversionTrapCooldownSpeed",[4]
2862,"EnchantmentConvocationCooldownSpeed",[4]
2863,"EnchantmentConvocationLifeRegeneration",[4]
2864,"EnchantmentCracklingLanceBaseCastSpeed",[4]
2865,"EnchantmentCracklingLanceSecondaryBeamAngle",[4]
2866,"EnchantmentCycloneAttackSpeed",[4]
2867,"EnchantmentDarkPactCastSpeed",[4]
2868,"EnchantmentDarkPactRadius",[4]
2869,"EnchantmentDecoyTotemLife",[4]
2870,"EnchantmentDecoyTotemRadius",[4]
2871,"EnchantmentDesecrateCooldownSpeed",[4]
2872,"EnchantmentDesecrateDuration",[4]
2873,"EnchantmentDesecrateAdditionalCorpse",[4]
2874,"EnchantmentDespairDuration",[4]
2875,"EnchantmentDespairEffect",[4]
2876,"EnchantmentDeterminationManaReservation",[4]
2877,"EnchantmentDetonateDeadPercentChanceToDetonateAdditionalCorpse",[4]
2878,"EnchantmentDetonateDeadRadius",[4]
2879,"EnchantmentDevouringTotemPercentChanceToConsumeAdditionalCorpse",[4]
2880,"EnchantmentDevouringTotemLeechPerSecond",[4]
2881,"EnchantmentDisciplineManaReservation",[4]
2882,"EnchantmentDivineIreBeamWidth",[4]
2883,"EnchantmentDivineIreNumberOfAdditionalNearbyEnemiesToZap",[4]
2884,"EnchantmentDominatingBlowDuration",[4]
2885,"EnchantmentDominatingBlowMinionDamage",[4]
2886,"EnchantmentDominatingBlowAttackDamage",[4]
2887,"EnchantmentDominatingBlowAdditionalMagic",[4]
2888,"EnchantmentDominatingBlowAdditionalRare",[4]
2889,"EnchantmentDoubleSlashCriticalStrikes",[4]
2890,"EnchantmentDoubleSlashRadius",[4]
2891,"EnchantmentDoubleSlashAddedPhysToBleeding",[4]
2892,"EnchantmentDoubleStrikeAttackSpeed",[4]
2893,"EnchantmentDoubleStrikeCriticalStrikeChance",[4]
2894,"EnchantmentDoubleStrikeDoubleDamageVsBleeding",[4]
2895,"EnchantmentDreadBannerEffect",[4]
2896,"EnchantmentDualStrikeAttackSpeed",[4]
2897,"EnchantmentDualStrikeCriticalStrikeChance",[4]
2898,"EnchantmentEarthquakeDuration",[4]
2899,"EnchantmentEarthquakeRadius",[4]
2900,"EnchantmentEarthquakeDamagePerDuration",[4]
2901,"EnchantmentElementalHitAttackSpeed",[4]
2902,"EnchantmentElementalHitChanceToFreezeShockIgnite",[4]
2903,"EnchantmentElementalWeaknessCurseEffect",[4]
2904,"EnchantmentElementalWeaknessDuration",[4]
2905,"EnchantmentEnduringCryCooldownSpeed",[4]
2906,"EnchantmentEnduringCryAdditionalCharge",[4]
2907,"EnchantmentEnduringCryLifeRegeneration",[4]
2908,"EnchantmentEnfeebleCurseEffect",[4]
2909,"EnchantmentEnfeebleDuration",[4]
2910,"EnchantmentEtherealKnivesProjectileSpeed",[4]
2911,"EnchantmentEtherealKnivesNumberOfTargetsToPierce",[4]
2912,"EnchantmentExplosiveArrowRadius",[4]
2913,"EnchantmentExplosiveArrowAttackSpeed",[4]
2914,"EnchantmentExplosiveConcoctionRadius",[4]
2915,"EnchantmentExplosiveConcoctionCharges",[4]
2916,"EnchantmentExsanguinateDuration",[4]
2917,"EnchantmentExsanguinateChainChance",[4]
2918,"EnchantmentEyeOfWinterProjectileSpeed",[4]
2919,"EnchantmentEyeOfWinterShardFrequency",[4]
2920,"EnchantmentFireballCastSpeed",[4]
2921,"EnchantmentFireballIgniteChance",[4]
2922,"EnchantmentFireBeamCastSpeed",[4]
2923,"EnchantmentFireNovaMineCastSpeed",[4]
2924,"EnchantmentFireNovaMineNumOfAdditionalRepeats",[4]
2925,"EnchantmentFirestormDuration",[4]
2926,"EnchantmentFirestormExplosionAreaOfEffect",[4]
2927,"EnchantmentFireTrapBurningDamage",[4]
2928,"EnchantmentFireTrapCooldownSpeed",[4]
2929,"EnchantmentFireTrapBurningGroundDuration",[4]
2930,"EnchantmentFlameblastCriticalStrikeChance",[4]
2931,"EnchantmentFlameblastRadius",[4]
2932,"EnchantmentFlameDashCooldownSpeed",[4]
2933,"EnchantmentFlameGolemElementalResistances",[4]
2934,"EnchantmentFlameGolemGrantedBuffEffect",[4]
2935,"EnchantmentFlameSurgeCriticalStrikeChance",[4]
2936,"EnchantmentFlameSurgeVsBurningEnemies",[4]
2937,"EnchantmentFlamethrowerTrapCastSpeed",[4]
2938,"EnchantmentFlamethrowerTrapCooldownSpeed",[4]
2939,"EnchantmentFlamethrowerTrapDuration",[4]
2940,"EnchantmentFlamethrowerAdditionalFlamethrowers",[4]
2941,"EnchantmentFlameTotemNumOfAdditionalProjectiles",[4]
2942,"EnchantmentFlameTotemProjectileSpeed",[4]
2943,"EnchantmentFlameTotemConsecratedGroundEnemyDamageTaken",[4]
2944,"EnchantmentFlameWallAddedFireDamage",[4]
2945,"EnchantmentFlameWallNumberAllowed",[4]
2946,"EnchantmentFlammabilityCurseEffect",[4]
2947,"EnchantmentFlammabilityDuration",[4]
2948,"EnchantmentFleshOfferingDuration",[4]
2949,"EnchantmentFleshOfferingAttackSpeed",[4]
2950,"EnchantmentSpiritOfferingDuration",[4]
2951,"EnchantmentSpiritOfferingPhysicalAddedAsChaos",[4]
2952,"EnchantmentFlickerStrikeCooldownSpeed",[4]
2953,"EnchantmentFlickerStrikeDamagePerFrenzyCharge",[4]
2954,"EnchantmentForbiddenRiteProjectileSpeed",[4]
2955,"EnchantmentForbiddenRiteAdditionalProjectile",[4]
2956,"EnchantmentFreezeMineRadius",[4]
2957,"EnchantmentFreezeMineColdPenetration",[4]
2958,"EnchantmentFreezingPulseCastSpeed",[4]
2959,"EnchantmentFreezingPulseProjectileSpeed",[4]
2960,"EnchantmentFrenzyPercentChanceToGainAdditionalFrenzyCharge",[4]
2961,"EnchantmentFrenzyDamagePerFrenzyCharge",[4]
2962,"EnchantmentFrostbiteCurseEffect",[4]
2963,"EnchantmentFrostbiteDuration",[4]
2964,"EnchantmentFrostBombCooldownSpeed",[4]
2965,"EnchantmentFrostBombRadius",[4]
2966,"EnchantmentFrostBombIncreasedDuration",[4]
2967,"EnchantmentFrostShieldBaseAddedCooldownCountCopy",[4]
2968,"EnchantmentFrostShieldHealthPerStageCopy",[4]
2969,"EnchantmentFrostWallCooldownSpeed",[4]
2970,"EnchantmentFrostWallDuration",[4]
2971,"EnchantmentGeneralsCryCooldownSpeed",[4]
2972,"EnchantmentGeneralsCryAdditionalWarrior",[4]
2973,"EnchantmentGlacialCascadePhysicalDamagePercentToConvertToCold",[4]
2974,"EnchantmentGlacialCascadeRadius",[4]
2975,"EnchantmentGlacialCascadePhysicalDamageToAddAsCold",[4]
2976,"EnchantmentGlacialHammerFreezeChance",[4]
2977,"EnchantmentGlacialHammerPhysicalDamagePercentToAddAsColdDamage",[4]
2978,"EnchantmentGolemGrantsAttackAndCastSpeed",[4]
2979,"EnchantmentGraceManaReservation",[4]
2980,"EnchantmentGroundSlamRadius",[4]
2981,"EnchantmentGroundSlamAngle",[4]
2982,"EnchantmentHasteManaReservation",[4]
2983,"EnchantmentHatredManaReservation",[4]
2984,"EnchantmentHeavyStrikeAttackSpeed",[4]
2985,"EnchantmentHeavyStrikeDoubleDamage",[4]
2986,"EnchantmentHeraldOfAgonyManaReservation",[4]
2987,"EnchantmentHeraldOfAgonyNumOfSecondaryProjectiles",[4]
2988,"EnchantmentHeraldOfAshManaReservation",[4]
2989,"EnchantmentHeraldOfIceManaReservation",[4]
2990,"EnchantmentHeraldOfPurityManaReservation",[4]
2991,"EnchantmentHeraldOfPurityAdditionalMinion",[4]
2992,"EnchantmentHeraldOfThunderManaReservation",[4]
2993,"EnchantmentHexblastRadius",[4]
2994,"EnchantmentHexblastChanceToNotConsume",[4]
2995,"EnchantmentHolyRelicRadius",[4]
2996,"EnchantmentHolyRelicBuffEffect",[4]
2997,"EnchantmentIceCrashPhysicalDamagePercentToAddAsColdDamage",[4]
2998,"EnchantmentIceCrashRadius",[4]
2999,"EnchantmentIceGolemElementalResistances",[4]
3000,"EnchantmentIceGolemGrantedBuffEffect",[4]
3001,"EnchantmentIceNovaFreezeChance",[4]
3002,"EnchantmentIceNovaRadius",[4]
3003,"EnchantmentIceNovaMinimumChill",[4]
3004,"EnchantmentIceShotDuration",[4]
3005,"EnchantmentIceShotRadius",[4]
3006,"EnchantmentIceShotConeAngle",[4]
3007,"EnchantmentIceSiphonTrapDuration",[4]
3008,"EnchantmentIceSiphonTrapDamageTaken",[4]
3009,"EnchantmentIceSiphonTrapChillEffect",[4]
3010,"EnchantmentIceSpearPercentChanceToGainPowerChargeOnCriticalStrike",[4]
3011,"EnchantmentIceSpearSecondFormCriticalStrikeChance",[4]
3012,"EnchantmentIceSpearAdditionalProjectile",[4]
3013,"EnchantmentIceSpearDistanceBeforeFormChange",[4]
3014,"EnchantmentIceTrapCooldownSpeed",[4]
3015,"EnchantmentIceTrapRadius",[4]
3016,"EnchantmentIceTrapColdPenetration",[4]
3017,"EnchantmentImmortalCallPercentChanceToNotConsumeEnduranceCharges",[4]
3018,"EnchantmentImmortalCallDuration",[4]
3019,"EnchantmentIncinerateDamagePerStage",[4]
3020,"EnchantmentIncinerateProjectileSpeed",[4]
3021,"EnchantmentIncinerateAreaOfEffect",[4]
3022,"EnchantmentIncinerateMaximumStages",[4]
3023,"EnchantmentIncinerateDamagePerStage2",[4]
3024,"EnchantmentInfernalBlowPhysicalDamagePercentToAddAsFireDamage",[4]
3025,"EnchantmentInfernalBlowRadius",[4]
3026,"EnchantmentInfernalBlowIncreasedDamagePerStack",[4]
3027,"EnchantmentInfernalCryCooldownSpeed",[4]
3028,"EnchantmentInfernalCryCombustAreaOfEffect",[4]
3029,"EnchantmentIntimidatingCryCooldownSpeed",[4]
3030,"EnchantmentIntimidatingCryAreaOfEffect",[4]
3031,"EnchantmentKineticBlastRadius",[4]
3032,"EnchantmentKineticBlastExplosions",[4]
3033,"EnchantmentLancingSteelPrimaryProjPierceNum",[4]
3034,"EnchantmentLancingSteelImpaleChance",[4]
3035,"EnchantmentLancingSteelChanceToNotConsumeShards",[4]
3036,"EnchantmentLancingSteelNumberOfAdditionalProjectiles",[4]
3037,"EnchantmentLeapSlamAttackSpeed",[4]
3038,"EnchantmentLeapSlamRadius",[4]
3039,"EnchantmentLightningArrowRadius",[4]
3040,"EnchantmentLightningArrowExtraTargets",[4]
3041,"EnchantmentLightningGolemGrantedBuffEffect",[4]
3042,"EnchantmentLightningGolemElementalResistances",[4]
3043,"EnchantmentLightningStrikeNumOfAdditionalProjectiles",[4]
3044,"EnchantmentLightningStrikeAdditionalPierce",[4]
3045,"EnchantmentLightningStrikeAdditionalPierceOld",[4]
3046,"EnchantmentLightningTendrilsRadius",[4]
3047,"EnchantmentLightningTendrilsCriticalStrikeChance",[4]
3048,"EnchantmentLightningTowerTrapCastSpeed",[4]
3049,"EnchantmentLightningTowerTrapDuration",[4]
3050,"EnchantmentLightningTowerTrapCooldownSpeed",[4]
3051,"EnchantmentLightningTowerTrapAdditionalBeams",[4]
3052,"EnchantmentLightningTrapAdditionalPierceOld",[4]
3053,"EnchantmentLightningTrapAdditionalPierce",[4]
3054,"EnchantmentLightningTrapPenetration",[4]
3055,"EnchantmentLightningTrapShockEffect",[4]
3056,"EnchantmentLightningWarpCastSpeed",[4]
3057,"EnchantmentLightningWarpDuration",[4]
3058,"EnchantmentMagmaOrbNumOfAdditionalProjectilesInChain",[4]
3059,"EnchantmentMagmaOrbRadius",[4]
3060,"EnchantmentMalevolenceManaReservation",[4]
3061,"EnchantmentManabondRadius",[4]
3062,"EnchantmentManabondPenetrationLowMana",[4]
3063,"EnchantmentMirrorArrowAttackSpeed",[4]
3064,"EnchantmentMirrorArrowCooldownSpeed",[4]
3065,"EnchantmentMoltenStrikeNumOfAdditionalProjectiles",[4]
3066,"EnchantmentMoltenStrikeRadius",[4]
3067,"EnchantmentPhaseRunPercentChanceToNotConsumeFrenzyCharges",[4]
3068,"EnchantmentPhaseRunDuration",[4]
3069,"EnchantmentPhysicalCascadeTrapDuration",[4]
3070,"EnchantmentPhysicalCascadeCooldownSpeed",[4]
3071,"EnchantmentPhysicalCascadeAdditionalCascades",[4]
3072,"EnchantmentPetrifiedBloodReservation",[4]
3073,"EnchantmentPoachersMarkCurseEffect",[4]
3074,"EnchantmentPoachersMarkDuration",[4]
3075,"EnchantmentPowerSiphonPercentChanceToGainPowerChargeOnKill",[4]
3076,"EnchantmentPowerSiphonAttackSpeed",[4]
3077,"EnchantmentPowerSiphonAdditionalProjectiles",[4]
3078,"EnchantmentPrideManaReservation",[4]
3079,"EnchantmentPrecisionManaReservation",[4]
3080,"EnchantmentProjectileWeaknessCurseEffect",[4]
3081,"EnchantmentProjectileWeaknessDuration",[4]
3082,"EnchantmentPunctureDuration",[4]
3083,"EnchantmentPunctureMaimOnHitPercentChance",[4]
3084,"EnchantmentPunishmentCurseEffect",[4]
3085,"EnchantmentPunishmentDuration",[4]
3086,"EnchantmentPurifyingFlameAreaOfEffectWhenTargetingConsecratedGround",[4]
3087,"EnchantmentPurifyingFlameConsecratedGroundEnemyDamageTaken",[4]
3088,"EnchantmentPurityOfElementsManaReservation",[4]
3089,"EnchantmentPurityOfFireManaReservation",[4]
3090,"EnchantmentPurityOfIceManaReservation",[4]
3091,"EnchantmentPurityOfLightningManaReservation",[4]
3092,"EnchantmentRainOfArrowsAttackSpeed",[4]
3093,"EnchantmentRainOfArrowsRadius",[4]
3094,"EnchantmentRainOfArrowsAdditionalSequenceChance",[4]
3095,"EnchantmentRallyingCryDuration",[4]
3096,"EnchantmentRallyingCryAdditionalExert",[4]
3097,"EnchantmentReaveAttackSpeedPerReaveStack",[4]
3098,"EnchantmentReaveRadius",[4]
3099,"EnchantmentReckoningCooldownSpeed",[4]
3100,"EnchantmentRejuvinationTotemPercentLifeRegenerationAddedAsManaRegeneration",[4]
3101,"EnchantmentRejuvinationTotemLifeRegeneration",[4]
3102,"EnchantmentRighteousFireRadius",[4]
3103,"EnchantmentRighteousFireSpellDamage",[4]
3104,"EnchantmentRiposteCooldownSpeed",[4]
3105,"EnchantmentScourgeArrowChanceToPoison",[4]
3106,"EnchantmentScourgeArrowAdditionalSpore",[4]
3107,"EnchantmentSearingBondTotemPlacementSpeed",[4]
3108,"EnchantmentSearingBondTotemElementalResistances",[4]
3109,"EnchantmentSeismicCryExertedDamage",[4]
3110,"EnchantmentSeismicCryMinimumPower",[4]
3111,"EnchantmentShatteringSteelChanceToNotConsumeAmmo",[4]
3112,"EnchantmentShieldChargeAttackSpeed",[4]
3113,"EnchantmentShieldChargeDamagePerTargetHit",[4]
3114,"EnchantmentShockNovaLargerRingDamage",[4]
3115,"EnchantmentShockNovaRadius",[4]
3116,"EnchantmentSigilOfPowerManaUpgrade",[4]
3117,"EnchantmentSigilOfPowerCriticalStrikeChance",[4]
3118,"EnchantmentSmiteAdditionalTargetChance",[4]
3119,"EnchantmentSmiteAuraEffect",[4]
3120,"EnchantmentSpectralHelixProjectileSpeed",[4]
3121,"EnchantmentSpectralHelixExtraRotation",[4]
3122,"EnchantmentSoulrendAppliesHinderMovementSpeed",[4]
3123,"EnchantmentSoulrendNumberOfAdditionalProjectiles",[4]
3124,"EnchantmentSplittingSteelBaseSkillAreaOfEffect",[4]
3125,"EnchantmentSplittingSteelChanceToNotConsumeAmmo",[4]
3126,"StormBrandAdditionalChainChance",[4]
3127,"StormBrandAttachedTargetLightningPenetration",[4]
3128,"EnchantmentStormBurstAdditionalObjectChance",[4]
3129,"EnchantmentStormBurstAvoidInterruptionWhileCasting",[4]
3130,"EnchantmentStormBurstRadius",[4]
3131,"EnchantmentStormBurstAdditionalProjectile",[4]
3132,"EnchantmentSunderAttackSpeed",[4]
3133,"EnchantmentSunderRadius",[4]
3134,"EnchantmentSunderWaveSpeed",[4]
3135,"EnchantmentShatteringSteelAdditionalProjectile",[4]
3136,"EnchantmentShatteringSteelFortifyOnHitCloseRange",[4]
3137,"EnchantmentShockwaveTotemCastSpeed",[4]
