"rownum","BaseMetadata","i32","[rid]","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","i32","Script","bool"
186,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_CaveDweller1",92,[6199],1,3000,0,3,2000,4200,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
187,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_CaveDweller1",173,[6199],1,3000,0,3,1800,3700,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
188,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_CaveDweller1",239,[6199],1,3000,0,3,1700,3300,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
189,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Qiongqi1",1,"[6214,6215]",1,3000,0,3,3700,7300,0,0,"",1,"","","",1,"","","","",1,3,0,10,"","","",1,"triggerer.DoAction( Emerge );",""
190,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Qiongqi1",9,"[6214,6215]",1,3000,0,3,3200,6300,0,0,"",1,"","","",1,"","","","",1,3,0,15,"","","",1,"triggerer.DoAction( Emerge );",""
191,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Qiongqi1",29,"[6214,6215]",1,3000,0,3,2700,5500,0,0,"",1,"","","",1,"","","","",1,3,0,20,"","","",1,"triggerer.DoAction( Emerge );",""
192,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Qiongqi1",52,"[6214,6215]",1,3000,0,3,2300,4800,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
193,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Qiongqi1",92,"[6214,6215]",1,3000,0,3,2000,4200,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
194,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Qiongqi1",173,"[6214,6215]",1,3000,0,3,1800,3700,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
195,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Qiongqi1",239,"[6214,6215]",1,3000,0,3,1700,3300,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
196,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Taowu1",1,[6193],1,3000,0,3,3700,7300,0,0,"",1,"","","",1,"","","","",1,3,0,10,"","","",1,"triggerer.DoAction( Emerge );",""
197,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Taowu1",9,[6193],1,3000,0,3,3200,6300,0,0,"",1,"","","",1,"","","","",1,3,0,15,"","","",1,"triggerer.DoAction( Emerge );",""
198,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Taowu1",29,[6193],1,3000,0,3,2700,5500,0,0,"",1,"","","",1,"","","","",1,3,0,20,"","","",1,"triggerer.DoAction( Emerge );",""
199,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Taowu1",52,[6193],1,3000,0,3,2300,4800,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
200,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Taowu1",92,[6193],1,3000,0,3,2000,4200,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
201,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Taowu1",173,[6193],1,3000,0,3,1800,3700,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
202,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Taowu1",239,[6193],1,3000,0,3,1700,3300,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
203,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider1",1,[6156],40,1000,0,3,2760,5520,0,0,"",1,"","","",1,"","","","",2,8,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
204,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider1",9,[6156],40,1000,0,3,2400,4800,0,0,"",1,"","","",1,"","","","",2,8,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
205,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider1",29,[6156],40,1000,0,3,2040,4080,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
206,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider1",52,[6156],40,1000,0,3,1680,3360,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
207,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider1",92,[6156],40,1000,0,3,1300,2700,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
208,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider1",173,[6156],40,1000,0,3,1100,2200,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
209,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider1",239,[6156],40,1000,0,3,1000,1800,0,0,"",1,"","","",1,"","","","",2,8,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
210,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider2",1,[6159],20,1000,0,3,3700,7300,0,0,"",1,"","","",1,"","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
211,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider2",9,[6159],20,1000,0,3,3200,6300,0,0,"",1,"","","",1,"","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
212,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider2",29,[6159],20,1000,0,3,2700,5500,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
213,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider2",52,[6159],20,1000,0,3,2300,4800,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
214,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider2",92,[6159],20,1000,0,3,2000,4200,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
215,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider2",173,[6159],20,1000,0,3,1800,3700,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
216,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider2",239,[6159],20,1000,0,3,1700,3300,0,0,"",1,"","","",1,"","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
217,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider3",1,[6162],1,3000,0,3,3700,7300,0,0,"",1,"","","",1,"","","","",1,3,0,10,"","","",1,"triggerer.DoAction( Emerge );",""
218,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider3",9,[6162],1,3000,0,3,3200,6300,0,0,"",1,"","","",1,"","","","",1,3,0,15,"","","",1,"triggerer.DoAction( Emerge );",""
219,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider3",29,[6162],1,3000,0,3,2700,5500,0,0,"",1,"","","",1,"","","","",1,3,0,20,"","","",1,"triggerer.DoAction( Emerge );",""
220,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider3",52,[6162],1,3000,0,3,2300,4800,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
221,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider3",92,[6162],1,3000,0,3,2000,4200,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
222,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider3",173,[6162],1,3000,0,3,1800,3700,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
223,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_Spider3",239,[6162],1,3000,0,3,1700,3300,0,0,"",1,"","","",1,"","","","",1,3,0,25,"","","",1,"triggerer.DoAction( Emerge );",""
224,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_DefenceCrystal",1,[6218],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,10,"","","",1,"",""
225,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_DefenceCrystal",9,[6218],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,15,"","","",1,"",""
226,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_DefenceCrystal",29,[6218],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,20,"","","",1,"",""
227,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_DefenceCrystal",52,[6218],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
228,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_DefenceCrystal",92,[6218],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
229,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_DefenceCrystal",173,[6218],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
230,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier2_DefenceCrystal",239,[6218],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,25,"","","",1,"",""
231,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier3_CaveDwellerBoss",1,[6200],1,0,0,0,800,1200,0,0,"",1,"","","",1,"","","","",0,0,0,0,3,"","",1,"triggerer.DoAction( Emerge );",""
232,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier3_QiongqiBoss",1,[6216],1,0,0,0,800,1200,0,0,"",1,"","","",1,"","","","",0,0,0,0,3,"","",1,"triggerer.DoAction( Emerge2 );",""
233,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AzuriteEncounters/AzuriteEncounterSwarmTier3_TaowuBoss",1,[6194],1,0,0,0,800,1200,0,0,"",1,"","","",1,"","","","",0,0,0,0,3,"","",1,"triggerer.DoAction( Emerge );",""
234,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_1",1,"[6339,6340]",10,1000,0,15,2760,5520,0,0,"",1,"","","","","","","","",2,10,20,0,"","","",2,"triggerer.Transition();",1
235,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_1",9,"[6339,6340]",10,1000,0,15,2400,4800,0,0,"",1,"","","","","","","","",2,10,25,0,"","","",2,"triggerer.Transition();",1
236,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_1",29,"[6339,6340]",10,1000,0,15,2040,4080,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",2,"triggerer.Transition();",1
237,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_1",52,"[6339,6340]",10,1000,0,15,1680,3360,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",2,"triggerer.Transition();",1
238,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_1",92,"[6339,6340]",10,1000,0,15,1300,2700,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",2,"triggerer.Transition();",1
239,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_1",173,"[6339,6340]",10,1000,0,15,1100,2200,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",2,"triggerer.Transition();",1
240,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_1",239,"[6339,6340]",10,1000,0,15,1000,1800,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",2,"triggerer.Transition();",1
241,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_2",1,"[6341,6342]",5,1000,0,15,2760,5520,0,0,"",1,"","","","","","","","",2,5,20,0,"","","",1,"triggerer.Transition();",""
242,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_2",9,"[6341,6342]",5,1000,0,15,2400,4800,0,0,"",1,"","","","","","","","",2,5,25,0,"","","",1,"triggerer.Transition();",""
243,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_2",29,"[6341,6342]",5,1000,0,15,2040,4080,0,0,"",1,"","","","","","","","",2,5,30,0,"","","",1,"triggerer.Transition();",""
244,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_2",52,"[6341,6342]",5,1000,0,15,1680,3360,0,0,"",1,"","","","","","","","",2,5,30,0,"","","",1,"triggerer.Transition();",""
245,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_2",92,"[6341,6342]",5,1000,0,15,1300,2700,0,0,"",1,"","","","","","","","",2,5,30,0,"","","",1,"triggerer.Transition();",""
246,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_2",173,"[6341,6342]",5,1000,0,15,1100,2200,0,0,"",1,"","","","","","","","",2,5,30,0,"","","",1,"triggerer.Transition();",""
247,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_2",239,"[6341,6342]",5,1000,0,15,1000,1800,0,0,"",1,"","","","","","","","",2,5,30,0,"","","",1,"triggerer.Transition();",""
248,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_3",1,[6343],2,1000,0,15,2760,5520,0,0,"",1,"","","","","","","","",1,2,0,5,"","","",1,"triggerer.Transition();",""
249,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_3",9,[6343],2,1000,0,15,2400,4800,0,0,"",1,"","","","","","","","",1,2,0,10,"","","",1,"triggerer.Transition();",""
250,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_3",29,[6343],2,1000,0,15,2040,4080,0,0,"",1,"","","","","","","","",1,2,0,15,"","","",1,"triggerer.Transition();",""
251,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_3",52,[6343],2,1000,0,15,1680,3360,0,0,"",1,"","","","","","","","",1,2,0,15,"","","",1,"triggerer.Transition();",""
252,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_3",92,[6343],2,1000,0,15,1300,2700,0,0,"",1,"","","","","","","","",1,2,0,15,"","","",1,"triggerer.Transition();",""
253,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_3",173,[6343],2,1000,0,15,1100,2200,0,0,"",1,"","","","","","","","",1,2,0,15,"","","",1,"triggerer.Transition();",""
254,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_3",239,[6343],2,1000,0,15,1000,1800,0,0,"",1,"","","","","","","","",1,2,0,15,"","","",1,"triggerer.Transition();",""
255,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_4",1,[6344],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,0,3,"","",1,"triggerer.SpawnServerEffect( Metadata/Effects/Spells/animate_armour/animatearmourdeath.ao );",""
256,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/AnimatedWeaponEncounter/AnimatedEncounterTier1_5",1,[6345],1,0,0,0,0,0,0,0,"",1,"","","",1,"","","","",1,1,0,0,3,"","",1,"triggerer.SpawnServerEffect( Metadata/Effects/Spells/animate_armour/animatearmourdeath.ao );",""
257,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_1",1,[6346],20,1000,0,0,2760,5520,0,0,"",1,"","","","","","","","",2,10,20,0,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/normal/normalEmergeNoScreenshake.ao );",1
258,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_1",9,[6346],20,1000,0,0,2400,4800,0,0,"",1,"","","","","","","","",2,10,25,0,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/normal/normalEmergeNoScreenshake.ao );",1
259,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_1",29,[6346],20,1000,0,0,2040,4080,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/normal/normalEmergeNoScreenshake.ao );",1
260,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_1",52,[6346],20,1000,0,0,1680,3360,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/normal/normalEmergeNoScreenshake.ao );",1
261,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_1",92,[6346],20,1000,0,0,1300,2700,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/normal/normalEmergeNoScreenshake.ao );",1
262,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_1",173,[6346],20,1000,0,0,1100,2200,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/normal/normalEmergeNoScreenshake.ao );",1
263,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_1",239,[6346],20,1000,0,0,1000,1800,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/normal/normalEmergeNoScreenshake.ao );",1
264,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_2",1,[6347],1,0,0,0,0,0,0,0,"",1,"","","","","","","","",1,1,20,5,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/big/bigEmerge.ao );",""
265,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_2",9,[6347],1,0,0,0,0,0,0,0,"",1,"","","","","","","","",1,1,25,10,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/big/bigEmerge.ao );",""
266,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_2",29,[6347],1,0,0,0,0,0,0,0,"",1,"","","","","","","","",1,1,30,15,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/big/bigEmerge.ao );",""
267,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_2",52,[6347],1,0,0,0,0,0,0,0,"",1,"","","","","","","","",1,1,30,15,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/big/bigEmerge.ao );",""
268,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_2",92,[6347],1,0,0,0,0,0,0,0,"",1,"","","","","","","","",1,1,30,15,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/big/bigEmerge.ao );",""
269,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_2",173,[6347],1,0,0,0,0,0,0,0,"",1,"","","","","","","","",1,1,30,15,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/big/bigEmerge.ao );",""
270,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_2",239,[6347],1,0,0,0,0,0,0,0,"",1,"","","","","","","","",1,1,30,15,"","","",1,"SpawnServerEffect( Metadata/Effects/Spells/monsters_effects/act9/Garukhan/minions/big/bigEmerge.ao );",""
271,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_3",1,[6348],1,0,0,0,1000,1000,0,0,1,1,"","","",1,"","","","",1,0,0,0,"","","",1,"",""
272,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/SandsEncounter/SandsEncounterTier1_4",1,[6348],1,0,0,0,1000,1000,0,0,1,1,"","","",1,"","","","",1,0,0,0,"","","",1,"",""
273,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_1",1,[6352],20,1000,0,0,2760,5520,0,0,"",1,"","","","","","","","",2,10,20,0,"","","",1,"triggerer.DoAction( Emerge );",1
274,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_1",9,[6352],20,1000,0,0,2400,4800,0,0,"",1,"","","","","","","","",2,10,25,0,"","","",1,"triggerer.DoAction( Emerge );",1
275,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_1",29,[6352],20,1000,0,0,2040,4080,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",1
276,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_1",52,[6352],20,1000,0,0,1680,3360,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",1
277,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_1",92,[6352],20,1000,0,0,1300,2700,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",1
278,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_1",173,[6352],20,1000,0,0,1100,2200,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",1
279,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_1",239,[6352],20,1000,0,0,1000,1800,0,0,"",1,"","","","","","","","",2,10,30,0,"","","",1,"triggerer.DoAction( Emerge );",1
280,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_2",1,[6351],10,1000,0,0,3700,7300,0,0,"",1,"","","","","","","","",1,5,20,0,"","","",1,"triggerer.DoAction( Emerge );",""
281,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_2",9,[6351],10,1000,0,0,3200,6300,0,0,"",1,"","","","","","","","",1,5,25,0,"","","",1,"triggerer.DoAction( Emerge );",""
282,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_2",29,[6351],10,1000,0,0,2700,5500,0,0,"",1,"","","","","","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
283,"Metadata/Terrain/Leagues/Delve/Objects/EncounterSpawners/ChaosGolemEncounter/ChaosGolemEncounterTier1_2",52,[6351],10,1000,0,0,2300,4800,0,0,"",1,"","","","","","","","",1,5,30,0,"","","",1,"triggerer.DoAction( Emerge );",""
