"rownum","GrantedEffectsKey","SetId","StatsKeys","StatsValuesPermille","Weight","[i32]","[i32]"
643,3960,3,"[12690,3066]","[-2000,1500]",50,[],[]
644,3976,0,[434],[1000],50,[],[]
645,3976,1,[3493],[2000],100,[],[]
646,3976,2,[12152],[2000],10,[],[]
647,3976,3,[13292],[500],50,[],[]
648,3973,0,[3032],[500],50,[],[]
649,3973,1,[12916],[500],20,[],[]
650,3973,2,[12917],[500],5,[],[]
651,4026,0,[434],[1000],50,[],[]
652,4026,1,[3493],[2000],100,[],[]
653,4026,2,[13292],[500],50,[],[]
654,4026,3,[462],[0],10,[],[]
655,8860,0,[462],[0],50,[],[]
656,8860,1,[462],[0],100,[],[]
657,8860,2,[462],[0],100,[],[]
658,8860,3,[7893],[1000],10,[],[]
659,4115,0,[3351],[500],50,[],[]
660,4115,1,[11737],[1000],100,[],[]
661,4115,2,"[611,13082]","[2000,2000]",50,[],[]
662,4154,0,[14203],[100000],50,[],[]
663,4154,1,[434],[2000],100,[],[]
664,4154,2,[3351],[3000],50,[],[]
665,4154,3,[24],[1000],100,[],[]
666,4155,0,[2617],[500],100,[],[]
667,4155,1,[2964],[500],50,[],[]
668,4155,2,[12930],[250],50,[],[]
669,4173,0,"[24,175]","[1000,1000]",50,[],[]
670,4173,1,[173],[100],20,[],[]
671,4173,2,[12631],[1000],100,[],[]
672,4221,0,[2926],[1000],50,[],[]
673,4221,1,[1659],[100],100,[],[]
674,4221,2,[2925],[1000],100,[],[]
675,4222,0,[199],[1500],50,[],[]
676,4222,1,[2928],[1000],100,[],[]
677,4222,2,[12931],[-200],100,[],[]
678,4223,0,[200],[1500],50,[],[]
679,4223,1,[6299],[100000],100,[],[]
680,4223,2,[12937],[200],10,[],[]
681,4225,0,[24],[1000],50,[],[]
682,4225,1,[434],[500],100,[],[]
683,4225,2,[175],[1000],50,[],[]
684,4225,3,[13244],[500],20,[],[]
685,4265,0,[24],[500],50,[],[]
686,4265,1,"[213,14051,14052]","[500,-500,-500]",100,[],[]
687,4265,2,[6160],[100],10,[],[]
688,4279,0,[498],[1000],50,[],[]
689,4279,1,"[173,70]","[100,-1000]",100,[],[]
690,4279,2,[175],[1000],100,[],[]
691,4279,3,[8453],[1000],100,[],[]
692,4285,0,[486],[1000],50,[],[]
693,4285,1,[434],[1000],50,[],[]
694,4285,2,[173],[100],50,[],[]
695,4285,3,[11890],[1000],50,[],[]
696,4292,0,[434],[500],50,[],[]
697,4292,1,[594],[250],100,[],[]
698,4292,2,[2073],[5000],100,[],[]
699,4371,0,[177],[500],50,[],[]
700,4371,1,[215],[1000],100,[],[]
701,4371,2,[12699],[500],50,[],[]
702,4380,0,[434],[500],50,[],[]
703,4380,1,[7893],[250],100,[],[]
704,4380,2,[12980],[2000],100,[],[]
705,4380,3,[12981],[3000],100,[],[]
706,4400,0,[175],[1000],50,[],[]
707,4400,1,[108],[1000],100,[],[]
708,4400,2,[13089],[1000],20,[],[]
709,4410,0,[434],[500],50,[],[]
710,4410,1,[479],[1000],100,[],[]
711,4410,2,[12977],[2000],100,[],[]
712,4423,0,[434],[500],50,[],[]
713,4423,1,[105],[2000],10,[],[]
714,4423,2,[12566],[1000],100,[],[]
715,4423,3,[12976],[3000],100,[],[]
716,4447,0,[49],[1000],50,[],[]
717,4447,1,[455],[500],100,[],[]
718,4447,2,[434],[1000],100,[],[]
719,4447,3,"[13015,3351]","[-1000,1000]",50,[],[]
720,4475,0,[56],[1000],50,[],[]
721,4475,1,[1132],[100],50,[],[]
722,4475,2,"[216,13015]","[1000,-1000]",100,[],[]
723,4518,0,"[159,488]","[1000,1000]",50,[],[]
724,4518,1,[5148],[1000],100,[],[]
725,4518,2,[5147],[1000],100,[],[]
726,4552,0,[24],[1000],50,[],[]
727,4552,1,"[24,215]","[3000,1000]",100,[],[]
728,4552,2,[13017],[2000],100,[],[]
729,4552,3,[11695],[2500],5,[],[]
730,4581,0,[6086],[500],50,[],[]
731,4581,1,[554],[1000],100,[],[]
732,4581,2,[95],[750],100,[],[]
733,4583,0,[434],[500],50,[],[]
734,4583,1,[63],[3000],100,[],[]
735,4583,2,[13041],[3000],20,[],[]
736,4586,0,[215],[1000],50,[],[]
737,4586,1,[12686],[-200],100,[],[]
738,4586,2,[12687],[5000],20,[],[]
739,4594,0,[63],[1000],50,[],[]
740,4594,1,[3719],[500],100,[],[]
741,4594,2,[6124],[5000],20,[],[]
742,4615,0,[63],[500],50,[],[]
743,4615,1,[434],[500],100,[],[]
744,4615,2,[2140],[2000],10,[],[]
745,4616,0,[25],[500],50,[],[]
746,4616,1,"[14514,1879]","[-1000,500]",100,[],[]
747,4616,2,[12932],[500],100,[],[]
748,4617,0,[1982],[500],50,[],[]
749,4617,1,[175],[500],100,[],[]
750,4617,2,[12957],[1000],10,[],[]
751,4624,0,[1792],[500],50,[],[]
752,4624,1,[313],[500],100,[],[]
753,4624,2,[13076],[-2000],100,[],[]
754,4625,0,[1793],[1000],50,[],[]
755,4625,1,[1345],[2000],100,[],[]
756,4625,2,[9708],[2000],20,[],[]
757,4625,3,[9710],[1000],100,[],[]
758,8868,0,[434],[500],50,[],[]
759,8868,1,[12288],[-500],100,[],[]
760,8868,2,[26],[1000],100,[],[]
761,8868,3,"[12679,12678]","[-1000,1000]",50,[],[]
762,4791,0,[49],[1000],50,[],[]
763,4791,1,"[24,10800]","[-5000,1000]",10,[],[]
764,4791,2,[13088],[-1000],100,[],[]
765,4791,3,[12697],[1000],20,[],[]
766,4818,0,[434],[500],50,[],[]
767,4818,1,[49],[1000],100,[],[]
768,4818,2,"[3351,13015]","[1000,-1000]",50,[],[]
769,4818,3,[12684],[2000],100,[],[]
770,4846,0,[486],[500],50,[],[]
771,4846,1,[434],[500],100,[],[]
772,4846,2,[13035],[1000],20,[],[]
773,4847,0,[1844],[500],50,[],[]
774,4847,1,[3761],[200],20,[],[]
775,4847,2,[954],[200],5,[],[]
776,4848,0,[434],[500],50,[],[]
777,4848,1,[63],[1000],100,[],[]
778,4848,2,[5183],[3000],100,[],[]
779,4859,0,[1792],[500],50,[],[]
780,4859,1,[434],[1000],100,[],[]
781,4859,2,[215],[500],100,[],[]
782,4871,0,[70],[500],50,[],[]
783,4871,1,[12974],[1000],100,[],[]
784,4871,2,[12975],[2000],50,[],[]
785,4877,0,[215],[500],50,[],[]
786,4877,1,[216],[2000],100,[],[]
787,4877,2,[141],[1000],100,[],[]
788,4900,0,"[159,488]","[1000,1000]",50,[],[]
789,4900,1,[5148],[1000],100,[],[]
790,4900,2,[5147],[1000],100,[],[]
791,4928,0,[1793],[1000],50,[],[]
792,4928,1,[1345],[2000],100,[],[]
793,4928,2,[9708],[2000],20,[],[]
794,4928,3,[7604],[2000],100,[],[]
795,4931,0,[434],[500],50,[],[]
796,4931,1,[26],[1000],100,[],[]
797,4931,2,[5371],[1000],100,[],[]
798,4940,0,[434],[500],50,[],[]
799,4940,1,[4602],[50],100,[],[]
800,4940,2,[13036],[100],50,[],[]
801,5032,0,[5171],[500],50,[],[]
802,5032,1,[215],[1000],100,[],[]
803,5032,2,"[216,13015]","[2000,-2000]",50,[],[]
804,5222,0,[175],[2000],50,[],[]
805,5222,1,[24],[1000],100,[],[]
806,5222,2,[70],[500],100,[],[]
807,5222,3,[12670],[1000],20,[],[]
808,5390,0,[6367],[500],50,[],[]
809,5390,1,[215],[500],100,[],[]
810,5390,2,[6333],[500],100,[],[]
811,5392,0,[9355],[500],50,[],[]
812,5392,1,[462],[0],100,[],[]
813,5392,2,[462],[0],100,[],[]
814,5774,0,[42],[500],50,[],[]
815,5774,1,[434],[500],100,[],[]
816,5774,2,[611],[500],100,[],[]
817,5775,0,[6066],[500],50,[],[]
818,5775,1,[5371],[1000],100,[],[]
819,5775,2,[12920],[1000],20,[],[]
820,5777,0,[3376],[500],50,[],[]
821,5777,1,[3377],[500],20,[],[]
822,5777,2,[6124],[1000],100,[],[]
823,5778,0,[1982],[500],50,[],[]
824,5778,1,[6100],[1000],100,[],[]
825,5778,2,[6121],[2000],20,[],[]
826,6203,0,[63],[500],50,[],[]
827,6203,1,[215],[500],100,[],[]
828,6203,2,[1107],[500],20,[],[]
829,6204,0,[1982],[500],50,[],[]
830,6204,1,[215],[500],100,[],[]
831,6204,2,"[213,14051]","[500,-500]",100,[],[]
832,6205,0,[3376],[1000],50,[],[]
833,6205,1,[3377],[500],100,[],[]
834,6205,2,[9126],[250],100,[],[]
835,6206,0,[26],[500],50,[],[]
836,6206,1,[7795],[1000],100,[],[]
837,6206,2,[12939],[500],100,[],[]
838,6208,0,[42],[500],50,[],[]
839,6208,1,[434],[500],100,[],[]
840,6208,2,[611],[500],100,[],[]
841,6209,0,[6100],[500],50,[],[]
842,6209,1,[7604],[1000],100,[],[]
843,6209,2,[13104],[1500],100,[],[]
844,6210,0,[26],[500],50,[],[]
845,6210,1,[3645],[500],100,[],[]
846,6210,2,[10817],[250],100,[],[]
847,6595,0,[2617],[500],50,[],[]
848,6595,1,[341],[1000],100,[],[]
849,6595,2,"[70,6256]","[-1000,1000]",100,[],[]
850,6596,0,[1910],[500],50,[],[]
851,6596,1,[5311],[1000],100,[],[]
852,6596,2,[9177],[1000],100,[],[]
853,6597,0,[25],[500],50,[],[]
854,6597,1,[6264],[600],100,[],[]
855,6597,2,[6263],[100000],100,[],[]
856,6861,0,[434],[500],50,[],[]
857,6861,1,[42],[1000],100,[],[]
858,6861,2,[12683],[1000],20,[],[]
859,6870,0,[216],[500],50,[],[]
860,6870,1,[26],[1000],100,[],[]
861,6870,2,[6823],[100],100,[],[]
862,6870,3,[9993],[2000],20,[],[]
863,6911,0,[42],[1000],50,[],[]
864,6911,1,[209],[5000],100,[],[]
865,6911,2,[13033],[250],50,[],[]
866,6911,3,[13075],[2000],10,[],[]
867,6967,0,[216],[500],50,[],[]
868,6967,1,[209],[5000],100,[],[]
869,6967,2,[434],[500],100,[],[]
870,6967,3,[12987],[2000],20,[],[]
871,7048,0,[434],[2000],50,[],[]
872,7049,0,[434],[2000],50,[],[]
873,7050,0,[434],[2000],50,[],[]
874,7059,0,[434],[500],50,[],[]
875,7059,1,"[209,611]","[3000,1000]",100,[],[]
876,7059,2,[3119],[10000],20,[],[]
877,7059,3,[42],[1000],100,[],[]
878,7110,0,[8887],[-20000],50,[],[]
879,7110,1,[11470],[500],100,[],[]
880,7110,2,[12936],[1500],20,[],[]
881,7111,0,[498],[1000],50,[],[]
882,7111,1,[13238],[1000],100,[],[]
883,7111,2,[434],[500],100,[],[]
884,7113,0,[434],[500],50,[],[]
885,7113,1,[24],[500],100,[],[]
886,7113,2,"[434,12953]","[1000,5000]",20,[],[]
887,7115,0,[1364],[500],50,[],[]
888,7115,1,[434],[500],100,[],[]
889,7115,2,[1234],[200],20,[],[]
890,7117,0,[6922],[500],50,[],[]
891,7117,1,[13067],[3000],100,[],[]
892,7117,2,[215],[500],100,[],[]
893,7147,0,[2617],[500],50,[],[]
894,7147,1,"[12946,7111]","[100,-100000]",10,[],[]
895,7147,2,[215],[1000],50,[],[]
896,7380,0,[542],[500],50,[],[]
897,7380,1,[1390],[500],100,[],[]
898,7380,2,[13122],[500],100,[],[]
899,7429,0,[3351],[500],50,[],[]
900,7429,1,[3493],[2000],100,[],[]
901,7429,2,[13294],[500],100,[],[]
902,7429,3,[13292],[500],100,[],[]
903,7495,0,[434],[500],50,[],[]
904,7495,1,[209],[3000],100,[],[]
905,7495,2,[1105],[2000],20,[30],[]
906,7496,0,[42],[1000],50,[],[]
907,7496,1,"[13015,3351]","[-1000,3000]",100,[],[]
908,7496,2,[216],[1000],100,[],[]
909,7499,0,[659],[1000],50,[],[]
910,7499,1,"[13015,3351]","[-1000,3000]",100,[],[]
911,7499,2,[6819],[500],100,[],[]
912,7502,0,[12480],[1000],50,[],[]
913,7502,1,[215],[1000],100,[],[]
914,7502,2,[7785],[100],100,[],[]
915,7502,3,[12669],[1200],10,[],[]
916,7504,0,[26],[1000],50,[],[]
917,7504,1,[434],[500],100,[],[]
918,7504,2,[3351],[1000],100,[],[]
919,7504,3,"[216,24]","[-3000,5000]",100,[],[]
920,7505,0,[434],[500],50,[],[]
921,7505,1,[3573],[1000],100,[],[]
922,7505,2,[13026],[2000],100,[],[]
923,7512,0,[434],[500],50,[],[]
924,7514,0,[70],[500],50,[],[]
925,7514,1,[7978],[500],20,[],[]
926,7514,2,[11737],[1000],100,[],[]
927,7517,0,"[24,175]","[1000,1000]",50,[],[]
928,7519,0,[434],[500],50,[],[]
929,7520,0,[434],[500],50,[],[]
930,7525,0,[42],[1000],50,[],[]
931,7525,1,[434],[500],100,[],[]
932,7525,2,"[1220,7814,7812]","[200,-10000,-10000]",20,[],[]
933,7528,0,[434],[500],50,[],[]
934,7528,1,[8026],[250],50,[],[]
935,7528,2,[174],[200],20,[],[]
936,7528,3,[5440],[500],100,[],[]
937,7531,0,[434],[500],50,[],[]
938,7532,0,[1792],[500],50,[],[]
939,7532,1,"[3057,3930]","[500,500]",100,[],[]
940,7532,2,[12921],[500],100,[],[]
941,7565,0,[70],[500],50,[],[]
942,7566,0,[619],[1000],50,[],[]
943,7567,0,"[341,434]","[1000,500]",50,[],[]
944,7567,1,[70],[500],100,[],[]
945,7567,2,"[434,3451]","[3000,-2000]",50,[],[]
946,7569,0,[434],[500],50,[],[]
947,7569,1,[12692],[1000],20,[],[]
948,7569,2,"[209,611]","[3000,1000]",100,[],[]
949,7569,3,[215],[4000],100,[],[]
950,7571,0,"[341,434]","[1000,500]",50,[],[]
951,7574,0,[1793],[1000],50,[],[]
952,7579,0,[209],[1000],50,[],[]
953,7614,0,[24],[1000],50,[],[]
954,7615,0,[434],[500],50,[],[]
955,7615,1,[70],[500],100,[],[]
956,7615,2,[8376],[500],50,[],[]
957,7615,3,[13027],[2000],50,[],[]
958,7617,0,[434],[500],50,[],[]
959,7617,1,[215],[1000],100,[],[]
960,7617,2,[56],[1000],100,[],[]
961,7617,3,[13022],[250],20,[],[]
962,7724,0,[175],[1000],50,[],[]
963,7724,1,[8190],[50],20,[],[]
964,7724,2,[24],[1000],100,[],[]
965,7724,3,[3380],[1000],100,[],[]
966,7731,0,[434],[500],50,[],[]
967,7731,1,[215],[500],100,[],[]
968,7731,2,[1107],[1000],100,[],[]
969,7731,3,"[4548,174]","[-1000,100]",20,[],[]
970,7737,0,[434],[500],50,[],[]
971,7737,1,[159],[3000],100,[],[]
972,7737,2,[8373],[1000],50,[],[]
973,7831,0,[63],[500],50,[],[]
974,7831,1,[215],[1000],100,[],[]
975,7831,2,[13069],[1000],50,[],[]
976,7861,0,[199],[1000],50,[],[]
977,7861,1,[49],[500],100,[],[]
978,7861,2,[3573],[500],100,[],[]
979,7886,0,[216],[500],50,[],[]
980,7886,1,[434],[500],100,[],[]
981,7886,2,[215],[1000],100,[],[]
982,7886,3,[175],[2000],100,[],[]
983,7897,0,[8475],[1000],50,[],[]
984,7897,1,[13058],[1500],100,[],[]
985,7897,2,[13057],[2000],100,[],[]
986,7897,3,[8453],[500],100,[],[]
987,7899,0,[216],[500],50,[],[]
988,7899,1,[434],[500],100,[],[]
989,7899,2,[8712],[1000],100,[],[]
990,7899,3,[3574],[1000],100,[],[]
991,7901,0,[498],[1000],50,[],[]
992,7901,1,[13238],[1000],100,[],[]
993,7901,2,[175],[1000],100,[],[]
994,7903,0,[1941],[500],50,[],[]
995,7903,1,"[84,13015]","[500,-3000]",10,[],[]
996,7903,2,[215],[1000],100,[],[]
997,7904,0,[1941],[500],50,[],[]
998,7904,1,"[13014,13015]","[-100,-3000]",10,[],[]
999,7904,2,[8453],[250],100,[],[]
1000,7915,0,[8475],[1000],50,[],[]
1001,7915,1,"[434,175]","[500,1000]",100,[],[]
1002,7915,2,[173],[50],10,[],[]
1003,7915,3,[175],[1500],100,[],[]
1004,7917,0,[1345],[1000],50,[],[]
1005,7917,1,[430],[1000],100,[],[]
1006,7917,2,[1793],[500],100,[],[]
1007,7941,0,[216],[500],50,[],[]
1008,7941,1,[5839],[250],100,[],[]
1009,7941,2,[12968],[1000],20,[],[]
1010,7943,0,[8625],[1000],50,[],[]
1011,7943,1,[3351],[1000],20,[],[]
1012,8079,0,[434],[500],50,[],[]
1013,8079,1,[12702],[500],20,[],[]
1014,8079,2,[8847],[250],100,[],[]
1015,8079,3,[9109],[1000],20,[],[]
1016,8085,0,[63],[1000],50,[],[]
1017,8085,1,[434],[1000],100,[],[]
1018,8085,2,[215],[1000],100,[],[]
1019,8085,3,[6124],[5000],20,[],[]
1020,8114,0,[8950],[500],50,[],[]
1021,8114,1,[215],[1000],100,[],[]
1022,8114,2,[12971],[500],5,[],[]
1023,8115,0,[1390],[500],50,[],[]
1024,8115,1,[462],[0],100,[],[]
1025,8115,2,[462],[0],100,[],[]
1026,8116,0,[486],[1000],50,[],[]
1027,8116,1,[434],[1000],100,[],[]
1028,8116,2,[215],[1000],100,[],[]
1029,8116,3,[1105],[1000],20,[30],[]
1030,8119,0,[9096],[500],50,[],[]
1031,8119,1,[8902],[500],100,[],[]
1032,8119,2,[9318],[2000],20,[],[]
1033,8120,0,[434],[2000],50,[],[]
1034,8120,1,[13987],[100],100,[],[]
1035,8120,2,[451],[300],5,[],[]
1036,8121,0,[434],[500],50,[],[]
1037,8121,1,[215],[500],100,[],[]
1038,8121,2,"[12671,12672]","[2000,-2000]",20,[],[]
1039,8122,0,[434],[500],50,[],[]
1040,8122,1,[9151],[500],100,[],[]
1041,8122,2,[1105],[1000],20,[30],[]
1042,8124,0,[434],[2000],50,[],[]
1043,8124,1,[9093],[100],5,[],[]
1044,8124,2,[7604],[250],100,[],[]
1045,8159,0,[619],[500],50,[],[]
1046,8159,1,[434],[500],100,[],[]
1047,8159,2,[13073],[2000],50,[],[]
1048,8159,3,[13073],[-1000],50,[],[]
1049,8160,0,[25],[500],50,[],[]
1050,8160,1,"[216,11702]","[1000,-500]",50,[],[]
1051,8160,2,"[12958,12959]","[2500,-5000]",10,[],[]
1052,8163,0,[434],[2000],50,[],[]
1053,8163,1,[14052],[-500],10,[],[]
1054,8163,2,[3727],[100],100,[],[]
1055,8179,0,[3351],[500],50,[],[]
1056,8179,1,[9955],[500],100,[],[]
1057,8179,2,[7675],[1000],100,[],[]
1058,8182,0,[3351],[500],50,[],[]
1059,8182,1,[11737],[1000],100,[],[]
1060,8182,2,[13037],[100000],20,[],[]
1061,8189,0,[215],[1000],50,[],[]
1062,8189,1,[9933],[1000],100,[],[]
1063,8189,2,[12978],[2000],100,[],[]
1064,8189,3,[12979],[2000],20,[],[]
1065,8191,0,[3351],[500],50,[],[]
1066,8191,1,"[12982,12983]","[1000,1000]",100,[],[]
1067,8191,2,"[12984,12985]","[1000,500]",100,[],[]
1068,8193,0,[2617],[1000],50,[],[]
1069,8193,1,[3351],[500],100,[],[]
1070,8193,2,[12972],[250],20,[],[]
1071,8194,0,[434],[500],50,[],[]
1072,8194,1,[8453],[500],100,[],[]
1073,8194,2,[3645],[1000],100,[],[]
1074,8194,3,"[9392,11908]","[-50,100]",10,[],[]
1075,8196,0,[434],[500],50,[],[]
1076,8196,1,[5740],[200],100,[],[]
1077,8196,2,[12988],[1000],50,[],[]
1078,8201,0,[1364],[500],50,[],[]
1079,8201,1,[12922],[2000],100,[],[]
1080,8201,2,[13066],[1000],100,[],[]
1081,8202,0,[1364],[500],50,[],[]
1082,8202,1,[434],[500],100,[],[]
1083,8202,2,[462],[0],100,[],[]
1084,8203,0,[1364],[500],50,[],[]
1085,8203,1,[434],[500],100,[],[]
1086,8203,2,[3351],[500],100,[],[]
1087,8206,0,[12480],[1000],50,[],[]
1088,8206,1,[434],[1000],100,[],[]
1089,8206,2,[9420],[2000],100,[],[]
1090,8224,0,[3351],[500],50,[],[]
1091,8224,1,[1078],[500],100,[],[]
1092,8224,2,[13085],[1000],100,[],[]
1093,8225,0,[8475],[500],50,[],[]
1094,8225,1,[8453],[500],100,[],[]
1095,8225,2,[12934],[250],20,[],[]
1096,8227,0,[434],[2000],50,[],[]
1097,8227,1,[5248],[500],50,[],[]
1098,8227,2,[1038],[-100],100,[],[]
1099,8255,0,[619],[500],50,[],[]
1100,8255,1,[434],[500],100,[],[]
1101,8255,2,"[9692,9690]","[-500,1000]",20,[],[]
1102,8290,0,[2617],[500],50,[],[]
1103,8290,1,[12951],[500],100,[],[]
1104,8290,2,[12952],[1000],5,[],[]
1105,8332,0,"[159,488]","[1000,1000]",50,[],[]
1106,8332,1,[5148],[1000],100,[],[]
1107,8332,2,[5147],[1000],100,[],[]
1108,8330,0,[554],[1500],50,[],[]
1109,8330,1,[11890],[1000],100,[],[]
1110,8330,2,[11564],[750],100,[],[]
1111,8335,0,[10177],[500],50,[],[]
1112,8335,1,[10176],[100],100,[],[]
1113,8335,2,[13065],[1000],20,[],[]
1114,8336,0,[434],[500],50,[],[]
1115,8336,1,[12700],[250],100,[],[]
1116,8336,2,[10426],[500],10,[],[]
1117,8338,0,[10016],[50000],50,[],[]
1118,8338,1,[12568],[50],10,[],[]
1119,8338,2,[617],[500],100,[],[]
1120,8340,0,[462],[0],50,[],[]
1121,8340,1,[7675],[-200],100,[],[]
1122,8340,2,[462],[0],100,[],[]
1123,8339,0,[488],[500],50,[],[]
1124,8339,1,[462],[0],100,[],[]
1125,8339,2,"[12923,12924]","[1500,750]",100,[],[]
1126,8343,0,[554],[1000],50,[],[]
1127,8343,1,[10177],[1000],20,[],[]
1128,8343,2,[4139],[5000],100,[],[]
1129,8344,0,[3733],[250],50,[],[]
1130,8344,1,[10067],[250],100,[],[]
1131,8344,2,[2090],[400],20,[],[]
1132,8346,0,[434],[1000],50,[],[]
1133,8346,1,"[209,611]","[5000,1000]",100,[],[]
1134,8346,2,[1941],[1000],100,[],[]
1135,8346,3,[12703],[2000],100,[],[]
1136,8348,0,[175],[1000],50,[],[]
1137,8348,1,[173],[100],100,[],[]
1138,8348,2,[554],[1000],100,[],[]
1139,8347,0,"[659,12481]","[500,500]",50,[],[]
1140,8347,1,[434],[500],100,[],[]
1141,8347,2,[1941],[1000],100,[],[]
1142,8347,3,[56],[1000],100,[],[]
1143,8349,0,[617],[2000],50,[],[]
1144,8349,1,[2682],[1000],100,[],[]
1145,8349,2,[6333],[500],10,[],[]
1146,8366,0,[1844],[500],50,[],[]
1147,8366,1,[95],[250],50,[],[]
1148,8366,2,[108],[500],100,[],[]
1149,8367,0,[10377],[-1000],50,[],[]
1150,8367,1,[10169],[30000],100,[],[]
1151,8367,2,[12935],[1500],100,[],[]
1152,8369,0,[10243],[500],50,[],[]
1153,8369,1,[434],[1000],100,[],[]
1154,8369,2,[215],[1000],100,[],[]
1155,8369,3,[1107],[1000],100,[],[]
1156,8370,0,[3377],[1000],50,[],[]
1157,8370,1,[10472],[1000],100,[],[]
1158,8370,2,[172],[50],10,[],[]
1159,8374,0,"[1844,313]","[500,500]",50,[],[]
1160,8374,1,[311],[-2000],100,[],[]
1161,8374,2,"[7808,10408]","[100,100]",20,[],[]
1162,8373,0,[1794],[500],50,[],[]
1163,8373,1,"[10407,3058]","[500,500]",100,[],[]
1164,8373,2,[13013],[200],20,[],[]
1165,8383,0,[175],[1000],50,[],[]
1166,8383,1,[172],[100],5,[],[]
1167,8383,2,[6268],[100],20,[],[]
1168,8383,3,[70],[500],100,[],[]
1169,8384,0,[498],[500],50,[],[]
1170,8384,1,[175],[1000],100,[],[]
1171,8384,2,"[175,24]","[-2000,1000]",100,[],[]
1172,8386,0,[498],[500],50,[],[]
1173,8386,1,[6268],[100],10,[],[]
1174,8386,2,[13255],[5000],20,[],[]
1175,8387,0,[70],[500],50,[],[]
1176,8387,1,[434],[1000],100,[],[]
1177,8387,2,[13081],[500],20,[],[]
1178,8392,0,[42],[1000],50,[],[]
1179,8392,1,[209],[5000],100,[],[]
1180,8392,2,[174],[50],10,[],[]
1181,8394,0,[42],[500],50,[],[]
1182,8395,0,[1364],[500],50,[],[]
1183,8396,0,[26],[500],50,[],[]
1184,8397,0,[209],[500],50,[],[]
1185,8398,0,[6071],[500],50,[],[]
1186,8399,0,[42],[500],50,[],[]
1187,8400,0,[848],[2000],50,[],[]
1188,8401,0,[490],[500],50,[],[]
1189,8402,0,[434],[500],50,[],[]
1190,8403,0,[490],[500],50,[],[]
1191,8404,0,[49],[500],50,[],[]
1192,8405,0,[498],[500],50,[],[]
1193,8406,0,[9351],[1000],50,[],[]
1194,8407,0,[556],[1000],50,[],[]
1195,8408,0,[11890],[500],50,[],[]
1196,8409,0,[49],[500],50,[],[]
1197,8410,0,[1982],[500],50,[],[]
1198,8411,0,[498],[500],50,[],[]
1199,8412,0,[498],[500],50,[],[]
1200,8413,0,[1982],[500],50,[],[]
1201,8414,0,[63],[500],50,[],[]
1202,8415,0,[26],[500],50,[],[]
1203,8416,0,[63],[500],50,[],[]
1204,8417,0,[56],[500],50,[],[]
1205,8418,0,[1390],[500],50,[],[]
1206,8419,0,[6367],[500],50,[],[]
1207,8420,0,[9355],[500],50,[],[]
1208,8421,0,[25],[500],50,[],[]
1209,8423,0,[1390],[500],50,[],[]
1210,8424,0,[486],[500],50,[],[]
1211,8425,0,[619],[500],50,[],[]
1212,8426,0,[56],[500],50,[],[]
1213,8427,0,[488],[500],50,[],[]
1214,8428,0,[434],[500],50,[],[]
1215,8429,0,[25],[500],50,[],[]
1216,8430,0,[6100],[500],50,[],[]
1217,8431,0,[25],[500],50,[],[]
1218,8633,0,[215],[1000],50,[],[]
1219,8633,1,[1077],[250],100,[],[]
1220,8633,2,[4548],[500],20,[],[]
1221,8635,0,[216],[500],50,[],[]
1222,8635,1,[3574],[1000],100,[],[]
1223,8635,2,[12688],[500],100,[],[]
1224,8635,3,"[12674,10928]","[1000,-3000]",100,[],[]
1225,8636,0,[216],[500],50,[],[]
1226,8636,1,[462],[0],100,[],[]
1227,8636,2,[462],[0],100,[],[]
1228,8636,3,[462],[0],100,[],[]
1229,8637,0,[175],[1000],50,[],[]
1230,8637,1,[12695],[2500],5,[],[]
1231,8637,2,[1304],[100],50,[],[]
1232,8638,0,[434],[500],50,[],[]
1233,8638,1,[10230],[500],20,[],[]
1234,8638,2,[12886],[500],10,[],[]
1235,8638,3,[216],[500],100,[],[]
1236,8642,0,[462],[0],50,[],[]
1237,8642,1,[462],[0],100,[],[]
1238,8642,2,[462],[0],20,[],[]
1239,8641,0,[25],[1000],50,[],[]
1240,8641,1,[1879],[1000],100,[],[]
1241,8641,2,"[10931,3351]","[2000,-2000]",20,[],[]
1242,8643,0,[213],[-500],50,[],[]
1243,8643,1,"[12569,11705]","[2000,-2000]",20,[],[]
1244,8643,2,[213],[1000],50,[],[]
1245,8783,0,[3351],[250],50,[],[]
1246,8783,1,"[11703,3351]","[50,-500]",20,[],[]
1247,8783,2,[13068],[50],10,[],[]
1248,8856,0,[8470],[500],50,[],[]
1249,8856,1,[462],[0],100,[],[]
1250,8856,2,[462],[0],100,[],[]
1251,8856,3,[462],[0],100,[],[]
1252,8855,0,[462],[0],50,[],[]
1253,8855,1,[434],[500],100,[],[]
1254,8855,2,[175],[1000],100,[],[]
1255,8855,3,[11890],[1000],100,[],[]
1256,8858,0,[3351],[500],50,[],[]
1257,8858,1,[3493],[2000],100,[],[]
1258,8858,2,[13293],[2000],20,[],[]
1259,8858,3,[13292],[500],100,[],[]
1260,8859,0,[3351],[500],50,[],[]
1261,8859,1,[3493],[2000],100,[],[]
1262,8859,2,[117],[1000],100,[],[]
1263,8861,0,[434],[500],50,[],[]
1264,8861,1,[1104],[1000],100,[29],[]
1265,8861,2,[659],[1000],100,[],[]
1266,8862,0,[8613],[500],50,[],[]
1267,8862,1,[434],[500],100,[],[]
1268,8862,2,"[215,216]","[2000,-2000]",100,[],[]
1269,8863,0,[434],[500],50,[],[]
