"rownum","BaseItemTypesKey","GrantedEffectsKey","Str","Dex","Int","GemTagsKeys","VaalVariant_BaseItemTypesKey","IsVaalVariant","Description","Consumed_ModsKey","GrantedEffectsKey2","MinionGlobalSkillLevelStat","SupportSkillName","bool","bool","AwakenedVariant","RegularVariant"
261,4887,3884,100,0,0,"[26,9,25,13,14,33,7]","","","","","","","",1,1,"",""
262,4823,3886,60,0,40,"[9,25,13,7,36,14,15,2,18]","","","","","","","",1,1,"",""
263,5059,3896,40,0,60,"[2,33,11,16]","","","Supports any skill that hits enemies.",12640,"","","",1,1,"",""
264,4886,3905,100,0,0,"[26,9,25,13,14,33,7]","","","","","","","",1,1,"",""
265,5060,3913,0,0,100,"[11,25,3,8,4,28]","","","","","","","",1,1,"",""
266,5061,3916,0,60,40,"[10,25,1,8,4,28]","","","","","","","",1,1,"",""
267,5062,3919,60,0,40,"[9,25,0,8,4,28]","","","","","","","",1,1,"",""
268,5063,4900,0,40,60,"[11,25,2,8,4,28]","","","","","","","",1,1,"",""
269,5064,3958,0,0,100,"[11,16,42,12]","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.",12603,"","","",1,1,456,""
270,5065,3960,60,0,40,"[9,25,13,14,1,40,7]","","","","","","","",1,1,"",""
271,5066,3976,60,40,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
272,5067,4026,100,0,0,"[27,9,25,14,15,0,13,7]","","","","",8860,"","",1,1,"",""
273,5070,4115,0,0,100,"[11,25,4,22,15,0,35,37]","","","","","","","",1,1,"",""
274,5072,4154,60,0,40,"[13,9,25,7,36]","","","","","","","",1,1,"",""
275,5073,4155,100,0,0,"[13,9,16,7]","","","Supports melee attack skills that are not triggered.",12669,"","","",1,1,"",""
276,5071,4173,0,100,0,"[10,25,13,5,7,36,1]","","","","","","","",1,1,"",""
277,5074,4221,0,100,0,"[1,10,16]","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.",12573,"","","",1,1,"",""
278,5075,4222,0,100,0,"[1,10,16]","","","Supports any skill that deals damage.",12582,"","","",1,1,"",""
279,5076,4223,0,0,100,"[2,11,16,15]","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.",12580,"","","",1,1,"",""
280,5077,4225,0,0,100,"[11,25,4,14,0,5,18]","","","","","","","",1,1,"",""
281,5078,4265,0,60,40,"[10,16,20,21]","","","Supports skills which throw Traps or Mines.",12641,"","","",1,1,"",""
282,5080,4285,40,60,0,"[10,25,13,7,36,2,1,0,5,14,18,45]","","","","","","","",1,1,"",""
283,5079,4292,0,60,40,"[20,10,25,4,14,1]","","","","","","","",1,1,"",""
284,5082,4380,0,100,0,"[0,10,25,13,14,5,6]","","","","","","","",1,1,"",""
285,5081,4400,0,100,0,"[2,10,25,13,5,14,6]","","","","","","","",1,1,"",""
286,5085,4408,0,0,40,"[11,25,4,5,14,15]","","","","","","","",1,1,"",""
287,5083,4410,0,100,0,"[10,25,4,14,33,15]","","","","","","","",1,1,"",""
288,5086,4423,0,100,0,"[10,25,4,14,15,33]",5088,"","","","","","",1,1,"",""
289,5088,7520,0,100,0,"[10,25,24,4,14,15,33]","",1,"","",4423,"","",1,1,"",""
290,5087,5221,0,100,0,"[10,25,4,14,15,33]","","","","","","","",1,1,"",""
291,5089,4447,0,0,100,"[11,25,4,14,15,1,44]","","","","","","","",1,1,"",""
292,5084,4279,0,100,0,"[10,25,13,5,19,6]","","","","","","","",1,1,"",""
293,5090,4475,0,0,100,"[2,11,25,4,15,14,18,44]","","","","","","","",1,1,"",""
294,5091,4518,60,40,0,"[9,25,8,4,28,33]","","","","","","","",1,1,"",""
295,5092,4549,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
296,5094,4552,100,0,0,"[9,25,13,14,15,40,7]",5152,"","","","","","",1,1,"",""
297,5093,4581,0,100,0,"[3,10,16]","","","Supports any skill that hits enemies.",12642,"","","",1,1,"",""
298,5095,4583,0,40,60,"[11,25,4,14,15,3]","","","","","","","",1,1,"",""
299,5096,4586,0,0,100,"[11,25,4,14,15,3,30]","","","","","","","",1,1,"",""
300,5097,4848,0,0,100,"[11,25,4,3,14,30,15]",5153,"","","","","","",1,1,"",""
301,5098,4594,0,40,60,"[11,25,4,5,15,3,14]","","","","","","","",1,1,"",""
302,5102,4607,0,100,0,"[10,25,4,5]","","","","","","","",1,1,"",""
303,5099,4615,0,60,40,"[3,10,16]","","","Supports any skill that deals damage.",12643,"","","",1,1,452,""
304,5100,4616,0,0,100,"[4,11,16]","","","Supports attack skills, or spell skills that deal damage.",12671,"","","",1,1,458,""
305,5101,4617,0,100,0,"[10,16,15]","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.",12644,"","","",1,1,451,""
306,5103,4624,0,60,40,"[20,10,16]","","","Supports traps skills, making them throw extra traps randomly around the targeted location.",12645,"","","",1,1,"",""
307,5107,4625,100,0,0,"[9,25,13,19,7,36]","","","","","","","",1,1,"",""
308,5108,4927,100,0,0,"[9,25,13,19,14,7]","","","","","","","",1,1,"",""
309,5109,4928,100,0,0,"[9,25,13,19,14,40,7]",5156,"","","","","","",1,1,"",""
310,5104,8868,100,0,0,"[9,25,13,14,40,7]","","","","","","","",1,1,"",""
311,5105,4791,0,0,100,"[11,25,4,5,1]","","","","","","","",1,1,"",""
312,5106,4818,0,0,100,"[11,25,4,14,1,15,38]","","","","","","","",1,1,"",""
313,5110,4846,0,0,100,"[11,16]","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.",12646,"","","",1,1,460,""
314,5111,4847,0,40,60,"[11,16,21]","","","Supports skills which throw mines.",12647,"","","",1,1,"",""
315,5112,4859,0,100,0,"[20,10,16]","","","Supports skills which throw traps.",12648,"","","",1,1,"",""
316,5270,4937,0,0,100,"[11,25,4,14]","","","","","","","",1,1,"",""
317,5131,4940,0,0,100,"[8,11,25,4,14,18,3,38]","","","","","","","",1,1,"",""
318,5113,5032,0,0,100,"[11,25,4,0,15,30]","","","","","","","",1,1,"",""
319,5114,5390,0,40,60,"[11,16,30,4,26]","","","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.",12649,5392,"","",1,1,457,""
320,5115,5507,33,33,33,[16],"","","","","","","",1,1,"",""
321,4884,5511,0,0,100,"[11,25,4,8,15,30]","","","","","",10295,"",1,1,"",""
322,5116,5774,40,0,60,"[0,11,16,14]","","","Supports any skill that hits enemies.",12650,"","","",1,1,"",""
323,5117,5775,100,0,0,"[13,33,9,16]","","","Supports attack skills. Cannot support skills that create minions.",12651,"","","",1,1,"",""
324,5118,5777,0,100,0,"[3,10,16]","","","Supports any skill that hits enemies.",12581,"","","",1,1,"",""
325,5119,5778,0,60,40,"[10,16]","","","Supports any skill that hits enemies.",12652,"","","",1,1,448,""
326,5120,6159,50,50,0,"[9,16]","","","","","","","",1,1,"",""
327,5121,6203,0,40,60,"[3,11,16]","","","Supports any skill that hits enemies.",12653,"","","",1,1,"",""
328,5122,6204,0,0,100,"[11,16,15]","","","Supports any skill that deals damage or has a duration.",12654,"","","",1,1,"",""
329,5123,6205,0,100,0,"[10,16]","","","Supports any skill that hits enemies.",12592,"","","",1,1,"",""
330,5124,6206,100,0,0,"[13,33,9,16]","","","Supports attack skills, or other skills that can maim enemies.",12655,"","","",1,1,"",""
331,5125,6208,40,0,60,"[0,11,16]","","","Supports any skill that hits enemies.",12656,"","","",1,1,"",""
332,5126,6209,0,40,60,"[11,16]","","","Supports any skill that hits enemies or inflicts ailments",12657,"","","",1,1,466,""
333,5127,6210,100,0,0,"[33,9,16]","","","Supports any skill that deals damage.",12658,"","","",1,1,435,""
334,5128,6595,100,0,0,"[40,9,16,7,13,36]","","","Supports melee strike or slam skills. Every third time you use a supported attack, that use of the skill will be more powerful.",12659,"","","",1,1,"",""
335,5129,6596,40,60,0,"[10,16]","","","Supports any skill that hits enemies.",12660,"","","",1,1,"",""
336,5130,6597,0,0,100,"[46,11,16,4,15]","","","Each supported spell will track how much mana you spend on it, granting a buff when the total mana spent reaches a threshold. Cannot support skills used by totems, traps, mines or skills with a reservation.",12661,"","","",1,1,"",""
337,5133,6909,100,0,0,"[9,25,13,14,0,7]","","","","","","","",1,1,"",""
338,5134,6911,0,60,40,"[10,25,4,14,0,15,5]","","","","","","","",1,1,"",""
339,5135,6967,0,40,60,"[11,25,22,4,14,0,35]","","","","","","","",1,1,"",""
340,5136,7001,40,60,0,"[25,4,5,30,14]","","","","","","","",1,1,"",""
341,5137,7059,100,0,0,"[0,9,25,13,14,40,7]","","","","","","","",1,1,"",""
342,5138,7110,0,0,100,"[11,16,30,15]","","","Supports any channelling skill, protecting you from damage while you channel it.  Cannot support skills used by totems. Cannot modify the skills of minions.",12677,"","","",1,1,"",""
343,5139,7111,0,100,0,"[10,16,5]","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects.",12678,"","","",1,1,"",""
344,5140,7113,0,0,100,"[14,4,11,16]","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.",12680,"","","",1,1,464,""
345,5141,7115,100,0,0,"[9,16,7,13,36]","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support triggered skills.",12681,"","","",1,1,434,""
346,5142,7117,0,0,100,"[11,16,8]","","","Supports skills that can hit enemies, or create minions. When those skills or minions kill enemies, or hit rare or unique enemies they will have a chance to summon a Phantasm minion, which uses a piercing projectile spell that deals physical damage.",12682,"","","",1,1,"",""
347,5143,7147,0,100,0,"[6,13,10,16,15]","","","Supports attack skills that can be used with bows. Supported skills can only be used with bows. Cannot support Vaal skills, minion skills, movement skills, or skills used by totems, traps, or mines.",12683,"","","",1,1,"",""
348,5144,993,60,0,40,"[9,25,4,14,15,17,33,42]","","","","","","","",1,1,"",""
349,5145,7483,33,33,34,"[29,25]","","","","","","","",1,1,"",""
350,5146,7495,0,60,40,"[20,10,25,4,14,0,33]","","","","","","","",1,1,"",""
351,5147,7502,0,40,60,"[20,11,25,4,15,14,1]","","","","","","","",1,1,"",""
352,5148,7496,0,60,40,"[20,10,25,4,15,14,0]","","","","","","","",1,1,"",""
353,5149,7499,0,40,60,"[20,11,25,4,15,14,2]","","","","","","","",1,1,"",""
354,5150,7504,0,60,40,"[20,10,25,4,15,14,33]","","","","","","","",1,1,"",""
355,5151,7513,0,0,100,"[11,25,24,4,15,8]","",1,"","",2809,"","",1,1,"",""
356,5152,7614,100,0,0,"[9,25,24,13,14,15,40,7]","",1,"","",4552,"","",1,1,"",""
357,5153,7519,0,0,100,"[11,25,24,4,3,14,15,38,30]","",1,"","",4848,"","",1,1,"",""
358,5154,7532,0,60,40,"[10,16,20]","","","Supports skills which throw traps.",12684,"","","",1,1,"",""
359,5155,8373,0,40,60,"[11,16,21]","","","Supports skills which throw mines.",12702,"","","",1,1,"",""
360,5156,7574,100,0,0,"[9,25,24,13,19,14,7,40]","",1,"","",4928,"","",1,1,"",""
361,5157,7615,60,0,40,"[0,9,25,13,14,22,15,40,7]","","","","","","","",1,1,"",""
362,5158,7617,60,0,40,"[2,9,25,13,14,15,7,36,12]","","","","","","","",1,1,"",""
363,5159,7724,0,100,0,"[10,25,13,5,30,3,6]","","","","","","","",1,1,"",""
364,5160,7731,0,100,0,"[10,25,13,14,3,15,5,6]","","","","","","","",1,1,"",""
365,5161,7737,40,0,60,"[11,25,8,4]","","","","","","","",1,1,"",""
366,5162,7831,0,100,0,"[3,33,13,10,16,15]","","","Supports attack skills.",12685,"","","",1,1,"",""
367,5163,7861,0,40,60,"[1,11,16]","","","Supports any skill that can chill enemies or create chilling areas.",12686,"","","",1,1,"",""
368,5164,7886,0,0,100,"[1,11,25,4,30,14,15,5,44]","","","","","","","",1,1,"",""
369,5165,7896,60,40,0,"[9,25,13,14,33,7]","","","","","","","",1,1,"",""
370,5166,7897,40,60,0,"[10,25,13,5,33]","","","","","","","",1,1,"",""
371,5167,7899,0,0,100,"[2,11,25,4,14,18,15,32]","","","","","","","",1,1,"",""
372,5168,7903,100,0,0,"[9,25,14,4,15,12,33,39]","","","","","","","",1,1,"",""
373,5169,7904,100,0,0,"[9,25,14,4,15,12,33,39]","","","","","","","",1,1,"",""
374,5170,7915,40,60,0,"[10,25,13,5,14,33]","","","","","","","",1,1,"",""
375,5171,7917,60,0,40,"[19,9,16]","","","Supports skills which summon totems.",12687,"","","",1,1,"",""
376,5172,7941,40,0,60,"[11,25,4,14,0,15,32]","","","","","","","",1,1,"",""
377,5173,7943,40,0,60,"[32,11,25,4]","","","","","","","",1,1,"",""
378,5174,8079,40,0,60,"[0,11,25,4,14,15,33]","","","","","","","",1,1,"",""
379,5175,8085,0,0,100,"[3,11,25,4,14,15,5]","","","","","","","",1,1,"",""
380,5176,8114,0,0,100,"[3,26,11,25,4,14,15,42]","","","","",8115,"","",1,1,"",""
381,5180,8119,0,0,100,"[11,16]","","","Supports any skill that hits enemies, causing those hits to leech energy shield based on damage dealt.",12688,"","","",1,1,"",""
382,5179,8116,40,0,60,"[0,2,11,25,4,14,15,33]","","","","","","","",1,1,"",""
383,5181,8120,0,0,100,"[12,11,25,4,14]","","","","","","","",1,1,"",""
384,5178,8122,40,0,60,"[2,11,25,4,14,30,33]","","","","","","","",1,1,"",""
385,5183,8124,0,40,60,"[12,11,25,4,14]","","","","","","","",1,1,"",""
386,5182,8126,0,0,100,"[11,16]","","","","","","","",1,1,"",""
387,5184,8159,0,0,100,"[14,4,11,16]","","","Supports spell skills that you cast yourself. Cannot support triggered skills, Vaal skills, instant skills, channelling skills, skills with a reservation or which create minions, or skills used by totems, traps, or mines.",12689,"","","",1,1,"",""
388,5185,8160,0,0,100,"[4,11,16]","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.",12690,"","","",1,1,467,""
389,5186,8179,100,0,0,"[9,25,4,15,34]","","","","","","","",1,1,"",""
390,5187,8337,0,0,100,"[11,25,4,15,34,8]","","","","","","","",1,1,"",""
391,5188,8182,0,100,0,"[10,25,4,22,35,37]","","","","","","","",1,1,"",""
392,5189,8186,0,100,0,"[9,25,13,15,14,7,6]","","","","","","","",1,1,"",""
393,5190,8187,0,0,100,"[26,10,25,8,4,15]","","","","",8188,"","",1,1,"",""
394,5191,8189,60,40,0,"[9,25,13,14,15,7]","","","","","","","",1,1,"",""
395,5192,8191,60,40,0,"[29,9,25,4,41]","","","","","","","",1,1,"",""
396,5193,8193,100,0,0,"[9,25,4]","","","","","","","",1,1,"",""
397,5194,8194,60,40,0,"[33,9,25,13,14,40,7]","","","","","","","",1,1,"",""
398,5195,8196,100,0,0,"[9,25,13,14,22,7]","","","","","","","",1,1,"",""
399,5196,8199,100,0,0,"[9,25,13,7,36,33]","","","","","","","",1,1,"",""
400,5197,8201,40,60,0,"[10,16,7,13,15]","","","Supports melee attack skills. Cannot support skills which create minions.",12694,"","","",1,1,"",""
401,5198,8202,100,0,0,"[9,16,7,13,25,14]","","","Supports melee attack skills. Cannot support Triggered attacks, skills used by Totems, or skills which create minions.",12695,8203,"","",1,1,"",""
402,5199,8206,0,0,100,"[11,25,4,22,15,1,35,37,14]","","","","","","","",1,1,"",""
403,5200,8163,0,75,0,"[12,10,25,4,14]","","","","","","","",1,1,"",""
404,5201,8224,60,40,0,"[9,25,4,12,14,41]","","","","","","","",1,1,"",""
405,5202,8225,40,60,0,"[13,33,10,16]","","","Supports attack skills.",12691,"","","",1,1,"",""
406,5203,8226,100,0,0,"[9,25,13,7,36,33]","","","","","","","",1,1,"",""
407,5204,8227,100,0,0,"[9,25,4,14,12,33]","","","","","","","",1,1,"",""
408,5205,8255,100,0,0,"[14,9,16,7,13]","","","Supports melee attack skills.",12692,"","","",1,1,"",""
409,5206,8290,100,0,0,"[9,16,7,13]","","","Supports melee attack skills. Minions cannot gain rage.",12693,"","","",1,1,"",""
410,5207,8330,0,60,40,"[10,25,13,5,3]","","","","","","","",1,1,"",""
411,5208,8332,0,0,100,"[11,25,33,8,4,28]","","","","","","","",1,1,"",""
412,5209,8335,0,60,40,"[10,25,35,14,3,22,37,4,15]","","","","","","","",1,1,"",""
413,5210,8336,0,100,0,"[10,25,4,3,14]","","","","","","","",1,1,"",""
414,5211,8338,0,0,100,"[11,16,8,15]","","","Supports skills which create Minions.",12696,"","","",1,1,"",""
415,5212,8339,0,0,100,"[11,16,8,25,4,15]","","","Supports skills which create Minions.",12698,8340,"","",1,1,"",""
416,5213,8341,0,60,40,"[10,25,13,7,36,22]","","","","","","","",1,1,"",""
417,5214,8343,0,60,40,"[13,10,16]","","","Supports attack skills. Cannot support skills which create minions.",12699,"","","",1,1,"",""
418,5215,8344,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",12697,"","","",1,1,"",""
419,5269,8345,0,60,40,"[10,25,13,22,5]","","","","","","","",1,1,"",""
420,5216,8347,0,40,60,"[21,11,25,4,14,2,12,38]","","","","","","","",1,1,"",""
421,5217,8349,0,40,60,"[20,21,11,25,4,8,1,2,14,12]","","","","","","","",1,1,"",""
422,5218,8366,0,40,60,"[21,11,16,14,12]","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a mine that will use the skill for you when you detonate it. Mines cannot use channelling skills.",12588,"","","",1,1,"",""
423,5262,8367,40,0,60,"[0,14,11,16,8]","","","Supports skills which create Minions.",12700,"","","",1,1,"",""
424,5219,8369,0,60,40,"[10,25,13,7,36,14,15,3]","","","","","","","",1,1,"",""
425,5220,8370,0,60,40,"[10,25,13,5,3]","","","","","","","",1,1,"",""
426,5221,8374,0,60,40,"[10,16,20,21]","","","Supports skills which throw Traps or Mines.",12701,"","","",1,1,"",""
427,5222,8383,0,100,0,"[10,25,13,5,19,33,6]","","","","","","","",1,1,"",""
428,5223,8384,0,100,0,"[6,13,10,16,5]","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.",12663,"","","",1,1,444,""
429,5224,8386,0,100,0,"[6,13,10,16,5]","","","Supports projectile attack skills that use bows or wands. Cannot support triggered skills, channelled skills, or skills that create Minions.",12662,"","","",1,1,"",""
430,5225,8387,0,100,0,"[10,25,13,5,14,6]","","","","","","","",1,1,"",""
431,5226,8392,0,100,0,"[10,25,13,19,14,0,5,6]","","","","","","","",1,1,"",""
432,4829,7901,0,100,0,"[10,16,5]","","","Supports skills that fire projectiles from the user. Does not affect projectiles fired from other locations as secondary effects.",12679,"","","",1,1,"",""
433,5227,8394,100,0,0,"[0,33,9,16]","","","Supports any skill that hits enemies.",12703,"","","",1,1,"",33
434,5228,8395,100,0,0,"[9,16,7,13,36]","","","Supports melee strike skills, causing them to also strike at extra targets simultaneously. The extra targets must be a minimum distance from the user. If supporting a minion attack skill, the minion's skills will not also strike extra targets. Cannot support triggered skills.",12704,"","","",1,1,"",345
435,5229,8396,100,0,0,"[33,9,16]","","","Supports any skill that deals damage.",12705,"","","",1,1,"",333
436,5230,8397,60,0,40,"[0,9,16]","","","Supports any skill that hits enemies, or can deal burning damage directly.",12706,"","","",1,1,"",191
437,5231,8398,60,0,40,"[13,9,16]","","","Supports attack skills.",12707,"","","",1,1,"",112
438,5232,8399,100,0,0,"[0,9,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.",12708,"","","",1,1,"",171
439,5233,8400,60,0,40,"[9,16,12]","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems.",12709,"","","",1,1,"",244
440,5234,8401,100,0,0,"[7,33,9,16,13]","","","Supports melee attack skills.",12710,"","","",1,1,"",82
441,5235,8402,100,0,0,"[9,16,7,13,36,14]","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.",12711,"","","",1,1,"",188
442,5236,8403,60,40,0,"[13,7,9,16]","","","Supports melee attack skills, making them repeat three times when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.",12712,"","","",1,1,"",186
443,5237,8404,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies.",12713,"","","",1,1,"",38
444,5238,8405,0,100,0,"[6,13,10,16,5]","","","Supports bow attack skills that fire arrows forwards as projectiles. These skills will instead fire a payload arrow into the air to land at a targeted location. The supported skills' arrows will then fire out in a circle from where it lands. Cannot support skills that already fire arrows into the air, channelled skills, or skills that create Minions.",12714,"","","",1,1,"",428
445,5239,8406,0,60,40,"[10,16,4,26]","","","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.",12715,8407,"","",1,1,"",196
446,5240,8408,0,100,0,"[10,16,18,5]","","","Supports projectile skills, and any other skills that chain.",12716,"","","",1,1,"",175
447,5241,8409,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.",12717,"","","",1,1,"",172
448,5242,8410,0,60,40,"[10,16]","","","Supports any skill that hits enemies.",12718,"","","",1,1,"",325
449,5243,8411,0,100,0,"[10,16,5]","","","Supports projectile skills, making their projectiles fork into two projectiles the first two times they hit an enemy and don't pierce it.",12719,"","","",1,1,"",177
450,5244,8412,0,100,0,"[10,16,5]","","","Supports projectile skills.",12720,"","","",1,1,"",35
451,5245,8413,0,100,0,"[10,16,15]","","","Supports any skill that has a duration, or can hit enemies to inflict ailments on them.",12721,"","","",1,1,"",305
452,5246,8414,0,60,40,"[3,10,16]","","","Supports any skill that deals damage.",12722,"","","",1,1,"",303
453,5247,8415,0,100,0,"[5,13,33,3,10,16]","","","Supports projectile attack skills.",12723,"","","",1,1,"",229
454,5248,8416,0,0,100,"[3,11,16]","","","Supports any skill that hits enemies.",12724,"","","",1,1,"",61
455,5249,8417,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies.",12725,"","","",1,1,"",41
456,5250,8418,0,0,100,"[11,16,42,12]","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.",12726,"","","",1,1,"",269
457,5251,8419,0,40,60,"[11,16,30,4,26]","","","Must support both a channelling skill and a non-channelling spell skill to work. The channelling skill will trigger a spell periodically while channelling. Cannot support skills used by totems, traps, or mines. Vaal skills and skills with a reservation cannot be triggered.",12727,8420,"","",1,1,"",319
458,5252,8421,0,0,100,"[4,11,16]","","","Supports attack skills, or spell skills that deal damage.",12728,"","","",1,1,"",304
459,5253,8422,0,0,100,"[11,16,42,26]","","","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.",12729,8423,"","",1,1,"",193
460,5254,8424,0,0,100,"[11,16]","","","Supports any skill that hits or burns enemies, or inflicts elemental ailments.",12730,"","","",1,1,"",313
461,5255,8425,0,0,100,"[11,16,14]","","","Supports any skill with an area of effect.",12731,"","","",1,1,"",40
462,5256,8426,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.",12732,"","","",1,1,"",173
463,5257,8427,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",12733,"","","",1,1,"",106
464,5258,8428,0,0,100,"[14,4,11,16]","","","Supports spell skills that apply an effect to an area around a targeted location. Cannot support Vaal skills or skills used by totems, traps, or mines. Cannot modify the skills of minions.",12734,"","","",1,1,"",344
465,5259,8429,0,0,100,"[4,11,16]","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, or skills with a reservation.",12735,"","","",1,1,"",187
466,5260,8430,0,40,60,"[11,16]","","","Supports any skill that hits enemies or inflicts ailments",12736,"","","",1,1,"",332
467,5261,8431,0,0,100,"[4,11,16]","","","Supports spell skills, making their effect reoccur when cast. Cannot support skills with cooldowns, triggered skills, Brand skills, Vaal skills, channelling skills, skills with a reservation, or skills used by totems, traps, or mines. Cannot modify the skills of minions.",12737,"","","",1,1,"",388
468,5265,8633,0,0,100,"[11,25,4,15,34,2,46]","","","","","","","",1,1,"",""
469,5263,8634,0,100,0,"[10,25,4,15]","","","","","","","",1,1,"",""
470,5177,8635,0,0,100,"[11,25,4,14,30,2,15,46]","","","","",8636,"","",1,1,"",""
471,5266,8637,0,0,100,"[11,25,13,5]","","","","","","","",1,1,"",""
472,5267,8638,0,100,0,"[10,25,4,14,33]","","","","","","","",1,1,"",""
473,5268,8640,40,60,0,"[10,25,13,14,22,30,33,7]","","","","","","","",1,1,"",""
474,5264,8642,0,0,100,"[11,25,4]","","","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","",8641,"","Spellslinger Support",1,1,"",""
475,5271,8643,0,0,100,"[2,46,11,16,4]","","","Supports spell skills that deal damage with hits and have no reservation. Cannot support arcane skills, Vaal skills, or skills used by totems, traps or mines. Cannot modify the skills of minions.",12739,"","","",1,1,"",""
476,5272,8783,0,60,40,"[10,16]","","","Supports skills with cooldowns.\nCannot support triggered skills.",12738,"","","",1,1,"",""
477,5274,8856,0,0,100,"[11,25,4,15,32]","","","Supports spell skills that have no reservation. Cannot support skills used by totems, traps or mines. Cannot modify the skills of minions.","",8855,"","Arcanist Brand Support",1,1,"",""
478,5275,7429,100,0,0,"[27,9,25,14,15,33]","","","","","","","",1,1,"",""
479,5068,8858,100,0,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
480,5276,8859,100,0,0,"[27,9,25,14,15]","","","","","","","",1,1,"",""
481,5277,8861,40,0,60,"[11,25,4,14,33,2,15,32]","","","","","","","",1,1,"",""
482,5278,8862,0,0,100,"[11,25,4,14,1,15,32]","","","","","","","",1,1,"",""
483,5279,8863,100,0,0,"[9,25,13,14,40,15,7]","","","","","","","",1,1,"",""
484,5280,8864,100,0,0,"[27,9,25,14,15]","","","Supports melee attack skills. Those skills will be used by Mirage Warriors summoned by General's Cry. Supported skills cannot be supported by Multistrike.","",8865,"","General's Cry Support",1,"","",""
485,5273,8870,100,0,0,"[40,13,7,14,9,16]","","","Supports slam skills, providing a powerful boost when they're used, with a delay before they can be boosted again. Cannot support Vaal skills or triggered skills. Cannot modify the skills of minions. Only skills you use yourself can receive the boost.",12741,"","","",1,1,"",""
486,5281,8876,0,0,100,"[32,11,16]","","","Supports skills which create brands.",12742,"","","",1,1,"",""
487,5282,8885,100,0,0,"[27,9,16]","","","Supports warcry skills.",12740,"","","",1,1,"",""
488,5283,9018,0,0,100,"[11,25,4,14,0,5]","","","","","","","",1,1,"",""
489,5284,9022,0,0,100,"[11,25,4,14,15,33,3,44]","","","","","","","",1,1,"",""
490,5285,9024,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
491,5286,9026,0,40,60,"[11,25,4,14,15,1]","","","","","","","",1,1,"",""
492,5287,9027,40,60,0,"[10,25,13,5,14,33]","","","","","","","",1,1,"",""
493,5288,9028,0,0,100,"[11,25,4,14,15,2,46]","","","","","","","",1,1,"",""
494,5289,9029,0,0,100,"[11,25,4,14,15,0]","","","","","","","",1,1,"",""
495,5290,9038,0,0,100,"[11,16,42,25,4,14,3]","","","Supports hex curse skills, causing them to trigger Doom Blast when the hex ends. Cannot support curse skills which are triggered or applied as an aura.",12744,9040,"","","",1,"",""
496,5291,9051,0,0,100,"[11,25,4,14,3,42]","","","","","","","",1,1,"",""
