"rownum","Id","AOFile","PreloadGroupsKeys","i32","i32"
1779,"ElderDoomProjectile2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom/projectile/projectile2.ao",[],4,0
1780,"ElderDoomProjectile3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom/projectile/projectile3.ao",[],4,0
1781,"LichThrustAttack","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_2/spearstab.ao",[],4,0
1782,"ElderGuardianFrogExplode","Metadata/Effects/Spells/monsters_effects/elemental_beacon/ice/explode.ao",[],4,0
1783,"AbyssUndyingBeaconExplode","Metadata/Effects/Spells/monsters_effects/League_Abyss/UndyingAbyss/abyss_shard_rain/explode.ao",[],4,150
1784,"ElderDoomCircle","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom_circle/doomcircle.ao",[],4,0
1785,"ElderDoomCircleNova","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom_circle/doomnova.ao",[],4,0
1786,"AbyssLichTravelBeam","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich/shadow_teleport/shadowteleport.ao",[],4,0
1787,"AbyssBatScreech","Metadata/Effects/Spells/monsters_effects/League_Abyss/AbyssBatScreech/batscreech.ao",[],4,0
1788,"ElderGuardianCausticMortarImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/acid_mortar/mortarimpact.ao",[],4,0
1789,"PhysicalReflectMortarAoe","Metadata/Effects/Spells/monsters_effects/reflect_mortars/physical/mortarimpact.ao",[],4,100
1790,"ElementalReflectMortarAoe","Metadata/Effects/Spells/monsters_effects/reflect_mortars/elemental/mortarimpact.ao",[],4,100
1791,"FlowerNukeMarkerSmall","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/ice_flower/Small/small_ice_flower.ao",[],4,0
1792,"FlowerNukeMarkerLarge","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/ice_flower/Main/main_ice_flower.ao",[],4,0
1793,"FlowerNukeExplodeSmall","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/ice_flower/Small/small_blast.ao",[],4,0
1794,"FlowerNukeExplodeLarge","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/ChaosPhysical/arena_mechanics/ice_flower/Main/main_blast.ao",[],4,0
1795,"ElderGuardianGoldProjectileCoverup","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/ElderGuardian/GoldGuardian/weapon_charge/projcoverup.ao",[],4,0
1796,"MonsterExplodeOnDeathLightning","Metadata/Effects/Spells/lightning_explode_02/lightning_explode.ao",[],4,0
1797,"FigureheadIncinerateImpact","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_2/shardspear_impact.ao",[],4,0
1798,"AbyssBatVomitGlacialCascade","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_mine_bat/pukewave.ao",[],4,0
1799,"CorpseEruptionProjectileImpactAbyss","Metadata/Effects/Spells/monsters_effects/League_Abyss/Cremation_green/CorpseEruptionMortarExplode.ao",[],4,120
1800,"CorpseEruptionExplodeAbyss","Metadata/Effects/Spells/monsters_effects/League_Abyss/Cremation_green/CorpseEruptionCorpseExplode.ao",[],4,0
1801,"CorpseEruptionGeyserAbyss","Metadata/Effects/Spells/monsters_effects/League_Abyss/Cremation_green/CorpseEruptionGroundFX.ao",[],4,0
1802,"ElderDoomProjectileImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom/projectile/impact.ao",[],4,0
1803,"ElderDoomProjectileSlam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/doom/doom_hit/doomhit.ao",[],4,0
1804,"AbyssMineBatSlam","Metadata/Effects/Spells/monsters_effects/totems/CrystalTotem/abyss/mortar_impact.ao",[],4,0
1805,"ElderSuperSiphonShatter","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/player_debuff/immobilised/shatter.ao",[],4,0
1806,"ElderRipNova","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/death_explosion/nova/nova.ao",[],4,0
1807,"ElderSuperNova","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/nova/nova.ao",[],4,0
1808,"ElderAttackShaperEffect","Metadata/Effects/Environment/AoW/Elder/attack_shaper/ElderAttack.ao",[27],4,0
1809,"ElderProjectileOnHit","Metadata/Effects/Spells/frost_bolt/projectile_hit.ao",[],4,0
1810,"UndyingAbyssShardExplosion","Metadata/Effects/Spells/monsters_effects/League_Abyss/UndyingAbyss/explosion.ao",[38],4,0
1811,"AbyssLichShardExplosion","Metadata/Effects/Spells/monsters_effects/League_Abyss/Abyss_Lich_2/shardspear_explosion.ao",[38],4,0
1812,"ProtectorSpiritStrike","Metadata/Monsters/Totems/ancestor_totem/Ancestor_Mirage.ao",[],4,0
1813,"SiphoningCharge","Metadata/Effects/Spells/orbs/elder/sipho_charge.ao",[],3,0
1814,"VoidShotExplosion","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Elder/uniques/voidshot/explode_scalable.ao",[],4,0
1815,"SpectralSpinningWeaponAttach","Metadata/Effects/Spells/spectral_spinning_weapon/rig.ao",[],4,0
1816,"CounterVoidArrow","Metadata/Effects/Spells/orbs/void.ao",[],3,0
1817,"BestiaryStampedeBull","Metadata/Monsters/LeagueBestiary/LargeMammals/BullStampede.ao",[],4,0
1818,"BestiaryStampedeRhoa","Metadata/Monsters/LeagueBestiary/Avians/RhoaStampede.ao",[],4,0
1819,"BestiaryStampedeHellion","Metadata/Monsters/LeagueBestiary/Cats/HellionStampede.ao",[],4,0
1820,"BestiaryStampedeWolf","Metadata/Monsters/LeagueBestiary/Canines/WolfStampede.ao",[],4,0
1821,"BestiaryStampedeBeast","Metadata/Monsters/LeagueBestiary/Beast/CaveBeastStampede.ao",[],4,0
1822,"BestiaryStampedeMonkey","Metadata/Monsters/LeagueBestiary/Primates/BloodMonkeyStampede.ao",[],4,0
1823,"IntimidatingCry","Metadata/Effects/Spells/warcries/intimidating_cry/intimidating_cry.ao",[],4,400
1824,"CorpseEruptionProjectileImpactGore","Metadata/Effects/Spells/monsters_effects/League_Bestiary/cremation_gore/CorpseEruptionMortarExplode.ao",[],4,210
1825,"CorpseEruptionExplodeGore","Metadata/Effects/Spells/monsters_effects/League_Bestiary/cremation_gore/CorpseEruptionCorpseExplode.ao",[],4,0
1826,"CorpseEruptionGeyserGore","Metadata/Effects/Spells/monsters_effects/League_Bestiary/cremation_gore/CorpseEruptionGroundFX.ao",[],4,0
1827,"BestiaryCatBossSpiritBite","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/spirit_bite/rig.ao",[],4,0
1828,"BestiaryCatBossAmbushSlam","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/ambush/slam_impact.ao",[],4,250
1829,"BestiaryCatBossSpiritSwipe","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/spirit_swipe_01/claw_slash.ao",[],4,0
1830,"SinLeapSlam","Metadata/Effects/Microtransactions/Spells/leapslam/sin/sin_leapslam.ao",[],4,150
1831,"ToraRope","Metadata/Effects/Spells/monsters_effects/League_Bestiary/tora/rope_trap/ropeattach.ao",[],4,0
1832,"FireBeamStygian","Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/blackbeam_beam.ao",[],4,0
1833,"FireBeamStartStygian","Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/blackbeam_start.ao",[],4,0
1834,"FireBeamEndStygian","Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/blackbeam_end.ao",[],4,0
1835,"FireBeamSurgeStygian","Metadata/Effects/Microtransactions/Spells/fire_beam/black_flame/blackbeam_surge.ao",[],4,0
1836,"BestiaryCrabBossBurrowTravel","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/burrow/sand/travel.ao",[],4,0
1837,"BestiaryCrabBossBurrowSubmerge","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/burrow/sand/submerge.ao",[],4,0
1838,"BestiaryCrabBossBurrowEmerge","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/burrow/sand/emerge.ao",[],4,0
1839,"BestiaryCrabBossRoar","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/roar/roar.ao",[],4,0
1840,"BestiaryCrabBossRoarWave","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/roar/roar_wave.ao",[],4,0
1841,"BestiaryCrabBossRoll","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/roll/rollattack.ao",[],4,0
1842,"BestiaryCrabBossRollImpact","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/roll/rollimpact.ao",[],4,0
1843,"TigerSpiritLacerateSlash","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/spirit_swipe_01/claw_slash.ao",[],4,0
1844,"TigerSpiritLacerateShockwave","Metadata/Effects/Spells/double_slash/shockwave/rig.ao",[],4,950
1845,"FlameBileMortarImpact","Metadata/Effects/Spells/monsters_effects/League_Bestiary/diverse_effects/flame_bile/mortarimpact.ao",[],4,100
1846,"EnduranceChargeSlamCore","Metadata/Effects/Spells/EnduranceSlam/core_cracks.ao",[],4,90
1847,"EnduranceChargeSlamCore2","Metadata/Effects/Spells/EnduranceSlam/core_cracks_02.ao",[],4,90
1848,"EnduranceChargeSlamEdge","Metadata/Effects/Spells/EnduranceSlam/edge_cracks.ao",[],4,100
1849,"EnduranceChargeSlamEdge2","Metadata/Effects/Spells/EnduranceSlam/edge_cracks_02.ao",[],4,100
1850,"EnduranceChargeSlamEdge3","Metadata/Effects/Spells/EnduranceSlam/edge_cracks_03.ao",[],4,100
1851,"EnduranceChargeSlamEdge4","Metadata/Effects/Spells/EnduranceSlam/edge_cracks_04.ao",[],4,100
1852,"EnduranceChargeSlamWaveScaled","Metadata/Effects/Spells/EnduranceSlam/wave.ao",[],4,340
1853,"EnduranceChargeSlamExplode","Metadata/Effects/Spells/EnduranceSlam/impact.ao",[],4,0
1854,"VulconusAvatarOfFire","Metadata/Effects/Spells/player_buff_effects/elder_guardian_weapons/subjulgator/avataroffire.ao",[],3,0
1855,"ArborixIronReflexes","Metadata/Effects/Spells/player_buff_effects/elder_guardian_weapons/redeemer/epk/iron_blank/ironblank.ao",[],3,0
1856,"ArborixIronReflexes2","Metadata/Effects/Spells/player_buff_effects/elder_guardian_weapons/redeemer/iron_blank.ao",[],3,0
1857,"ArborixFarShot","Metadata/Effects/Spells/player_buff_effects/elder_guardian_weapons/redeemer/zephyr.ao",[],3,0
1858,"AugyreElementalOverload","Metadata/Effects/Spells/player_buff_effects/elder_guardian_weapons/dominator/epk/elemental_overload/elemental_overload.ao",[],3,0
1859,"AugyreElementalOverload2","Metadata/Effects/Spells/player_buff_effects/elder_guardian_weapons/dominator/eleoverload.ao",[],3,0
1860,"AugyreResoluteTechnique","Metadata/Effects/Spells/player_buff_effects/elder_guardian_weapons/dominator/resolutetech.ao",[],3,0
1861,"VolatileDeadAreaStygian","Metadata/Effects/Microtransactions/Spells/volatile_dead/stygian/summon_circle_playerskill.ao",[],4,300
1862,"VolatileDeadConsumeStygian","Metadata/Effects/Microtransactions/Spells/volatile_dead/stygian/stygian_corpse_playerskill.ao",[],4,200
1863,"VolatileDeadExplodeStygian","Metadata/Effects/Microtransactions/Spells/volatile_dead/stygian/second_explode_playerskill.ao",[],4,200
1864,"BestiarySpiderBossSpitMortar","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Spider_Boss/gooey_projectile/mortarimpact.ao",[],4,90
1865,"BestiarySpiderBossTailStrike","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Spider_Boss/tail_strike/strikeground.ao",[],4,75
1866,"BestiarySpiderBossVenomBeamEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Spider_Boss/venom_beam/venom_beam.ao",[],4,0
1867,"BestiarySpiderBossWebCocoon","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Spider_Boss/web_coat/web_cocoon.ao",[],4,0
1868,"BestiarySpiderBossWebBurst","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Spider_Boss/web_coat/web_burst.ao",[],4,0
1869,"VilentaBeam","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/ReflectBeam.ao",[],4,0
1870,"MaddeningPresenceEnd","Metadata/Effects/Spells/player_buff_effects/debilitating_presence/fadeout.ao",[],3,0
1871,"MoltenStrikeMeleeImpactStygian","Metadata/Effects/Microtransactions/Spells/molten_strike/black_flame/heavy_molten_strike_hit.ao",[],4,0
1872,"MoltenStrikeProjectileImpactStygian","Metadata/Effects/Microtransactions/Spells/molten_strike/black_flame/moltenchunk_impact.ao",[],4,110
1873,"VilentaSlam","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilentaGroundSlam.ao",[],4,210
1874,"KitavaDeathBreath","Metadata/Effects/Spells/monsters_effects/act10/Kitava/death_breath/rig.ao",[],4,0
1875,"KitavaDeathBreathGround","Metadata/Effects/Spells/monsters_effects/act10/Kitava/DB_burning_grd/DB_burning_grd.ao",[],4,0
1876,"KitavaUltimateDeathBreath","Metadata/Effects/Spells/monsters_effects/act10/Kitava/death_breath_ultimate/rig.ao",[],4,0
1877,"MonsterDetonateDeadAreaBlast","Metadata/Effects/Spells/detonate_dead_v2/chaos/blast.ao",[],4,200
1878,"MonsterDetonateDeadAreaBlastScalable","Metadata/Effects/Spells/detonate_dead_v2/chaos/blast_scalable.ao",[],4,250
1879,"VilentaGasMortarProjectileImpact","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/GasMortar/VilGasMortarExplode.ao",[],4,220
1880,"VilentaGasMortarExplode","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/GasMortar/VilGasMortarGasExplode.ao",[],4,50
1881,"VilentaGasEffect","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/GasMortar/VilGasMortarGas.ao",[],4,50
1882,"VilentaRageBeam","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilentaRageBeam.ao",[],4,0
1883,"BestiaryMammalRoar","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/spirit_roar/spirit_roar.ao",[],4,0
1884,"BestiaryMammalRoarPulse","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/spirit_roar/roarpulse.ao",[],4,0
1885,"BestiaryTigerTeleportOut","Metadata/Effects/Environment/League_Bestiary/Tiger_Boss/player_transition/player_transition_out.ao",[],4,0
1886,"BestiaryTigerTeleportIn","Metadata/Effects/Environment/League_Bestiary/Tiger_Boss/player_transition/player_transition.ao",[],4,0
1887,"VilentaBombTossBomb","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilentaBombingProjectile.ao",[],4,0
1888,"VilentaBombTossImpact","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilentaBombingAoE.ao",[],4,60
1889,"NemesisConstrictingGraspVine","Metadata/Effects/Spells/monsters_effects/aura/nemesis_mod/retaliation/vines/vineattach.ao",[],4,0
1890,"SpectralShieldThrowChainImpact","Metadata/Effects/Spells/spectral_shield_throw/ShieldImpact.ao",[],4,0
1891,"SpectralShieldThrowChainImpactStygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/ShieldImpact.ao",[],4,0
1892,"HeraldOfAshSinExplosion","Metadata/Effects/Microtransactions/Spells/heralds/sin/fire/sinfire_explode.ao",[],4,300
1893,"HeraldOfIceSinExplosion","Metadata/Effects/Microtransactions/Spells/heralds/sin/ice/sinice_explode.ao",[],4,175
1894,"HeraldOfThunderSinExplosion","Metadata/Effects/Microtransactions/Spells/heralds/sin/lightning/sinlightning_strike.ao",[],4,0
1895,"VilentaXMortarImpact","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilComboMortarExplode.ao",[],4,130
1896,"HeraldOfAshInnocenceExplosion","Metadata/Effects/Microtransactions/Spells/heralds/innocence/fire_explode.ao",[],4,225
1897,"HeraldOfIceInnocenceExplosion","Metadata/Effects/Microtransactions/Spells/heralds/innocence/ice_explode.ao",[],4,125
1898,"HeraldOfThunderInnocenceExplosion","Metadata/Effects/Microtransactions/Spells/heralds/innocence/lightning_strike.ao",[],4,0
1899,"ColdBeamRetaliationMarker","Metadata/Effects/Spells/monsters_effects/harbinger_special_beam_cannon/marker_retaliation.ao",[],4,0
1900,"ColdBeamRetaliationArea","Metadata/Effects/Spells/monsters_effects/harbinger_special_beam_cannon/coldbeamnova.ao",[],4,0
1901,"TigerRabbitSwipe1","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/Tiger_Slash/Rslash_decal.ao",[],4,390
1902,"TigerRabbitSwipe2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/Tiger_Slash/Lslash_decal.ao",[],4,390
1903,"RavenStorm1","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/RavenStorm.ao",[],4,0
1904,"RavenStorm2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/RavenStorm.ao",[],4,0
1905,"CrabAmbushEffect1","Metadata/Monsters/CrabMonsters/CrabCoconutAmbush.ao",[],4,0
1906,"CrabAmbushEffect2","Metadata/Effects/Spells/spectral_shield_throw/ShieldImpact.ao",[],4,0
1907,"RavenStormImpactEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/RavenStorm/impact/impact.ao",[],4,120
1908,"WebCocoon1","Metadata/Effects/Microtransactions/Spells/molten_strike/black_flame/moltenimpact.ao",[],4,0
1909,"WebCocoonExplode","Metadata/Effects/Microtransactions/Spells/molten_strike/black_flame/moltenchunk_impact.ao",[],4,0
1910,"FireProjectileRetaliationImpact","Metadata/Effects/Spells/monsters_effects/nemesis_mods/fire_mod/explosion/nemesis_explode.ao",[],4,0
1911,"BestiaryShockwaveNovaEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Totem_pulse/TalismanTotemMinionShockwave.ao",[],4,900
1912,"BestiaryShockwaveConeEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Totem_pulse/totemnova.ao",[],4,150
1913,"LightningCloneSuicideExplosion","Metadata/Effects/Spells/monsters_effects/aura/nemesis_mod/static_discharge/discharge/lightningblast.ao",[],4,0
1914,"BestiaryCrabBossWaterGeyser","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/geysers/geyser_extra.ao",[],4,140
1915,"CrabBossEnduranceChargeSlamCore","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/core_cracks.ao",[],4,90
1916,"CrabBossEnduranceChargeSlamCore2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/core_cracks.ao",[],4,90
1917,"CrabBossEnduranceChargeSlamEdge","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/edge_cracks.ao",[],4,110
1918,"CrabBossEnduranceChargeSlamEdge2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/edge_cracks_02.ao",[],4,110
1919,"CrabBossEnduranceChargeSlamWaveScaled","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/impact.ao",[],4,340
1920,"CrabBossEnduranceChargeSlamExplode","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/impact.ao",[],4,0
1921,"ShakariScorpionThrustAttack","Metadata/Effects/Spells/monsters_effects/act9/Shakari/minibosses/yellow/tail_strike/sting/stingtail.ao",[],4,0
1922,"BestiaryModSpiritSlam","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Pouncing_shade/spiritslam.ao",[],4,280
1923,"LightningWarpTargetInnocence","Metadata/Effects/Microtransactions/Spells/lightning_warp/innocence/target.ao",[],4,0
1924,"LightningWarpUpInnocence","Metadata/Effects/Microtransactions/Spells/lightning_warp/innocence/explode_UP.ao",[],4,0
1925,"LightningWarpDownInnocence","Metadata/Effects/Microtransactions/Spells/lightning_warp/innocence/explode_DOWN.ao",[],4,0
1926,"LightningWarpTargetBloodGuard","Metadata/Effects/Microtransactions/Spells/lightning_warp/blood/target.ao",[],4,0
1927,"LightningWarpUpBloodGuard","Metadata/Effects/Microtransactions/Spells/lightning_warp/blood/explode1_UP.ao",[],4,0
1928,"LightningWarpDownBloodGuard","Metadata/Effects/Microtransactions/Spells/lightning_warp/blood/explode2_DN.ao",[],4,0
1929,"GraspingOrnamentsCrab1","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/CrabPincers/crabpincer01.ao",[],4,0
1930,"GraspingOrnamentsCrab2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/CrabPincers/crabpincer02.ao",[],4,0
1931,"BestiarySnakeSpiritSubBossMinionMortar","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Monkey_minionSkills/mortar/mortarimpact.ao",[],4,150
1932,"VultureBestiaryBombTossBomb","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/VultureBombing/projectile.ao",[],4,0
1933,"VultureBestiaryBombTossImpact","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/VultureBombing/blast.ao",[],4,60
1934,"ChargedDashDesertMarker","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow_run.ao",[],4,0
1935,"ChargedDashDesertStrike1","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow1.ao",[],4,0
1936,"ChargedDashDesertStrike2","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow2.ao",[],4,0
1937,"ChargedDashDesertStrike3","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow3.ao",[],4,0
1938,"ChargedDashDesertStrike4","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow4.ao",[],4,0
1939,"ChargedDashDesertStrikeScaled","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_aoe/Desert_aoe.ao",[],4,0
1940,"ChargedDashDesertChannel","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_channelling/Desert_channelling.ao",[],4,0
1941,"ChargedDashDesertTeleport","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_charge_end/desert_charge_end.ao",[],4,0
1942,"EinharTeleportEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Einhar/transition/disappear.ao",[41],4,0
1943,"SpidersWebStartEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/spider/EPKs/webapply.ao",[],4,0
1944,"EinharTeleportEffectOut","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Einhar/transition/disappear.ao",[41],4,0
1945,"BestiaryLeagueIguanaProjectileNova","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Iguana/iceShard_projectile/nova.ao",[],4,0
1946,"MenagerieCorpseCleanup","Metadata/Effects/Spells/monsters_effects/League_Bestiary/MenagerieAltar/monster_death/rig_bloodVariation.ao",[],4,0
1947,"RaptorLeapSlamImpact","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Avian_boss/Slam_ground/smallslam.ao",[],4,100
1948,"BestiarySpiderBossTeleportSlam","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Spider_Boss/ambush/spiderambush.ao",[],4,200
1949,"BestiaryCrabRockfall1","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/rockfall/rockdrop_01.ao",[],4,0
1950,"BestiaryCrabRockfall2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/rockfall/rockdrop_02.ao",[],4,0
1951,"BestiaryCrabRockfall3","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/rockfall/rockdrop_03.ao",[],4,0
1952,"BestiaryCrabRockfall4","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/rockfall/rockdrop_04.ao",[],4,0
1953,"AspectAvianCastEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/avian/activate/avianaspect.ao",[],4,0
1954,"AspectCatCastEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/cat/activate/cataspect.ao",[],4,0
1955,"AspectCrabCastEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/crab/activate/crabaspect.ao",[],4,0
1956,"AspectSpiderCastEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/spider/activate/spideraspect.ao",[],4,0
1957,"FrostBladesHitStygian","Metadata/Effects/Microtransactions/Spells/ice_strike/stygian/icepierce.ao",[],4,0
1958,"FrostBladesBurstStygian","Metadata/Effects/Microtransactions/Spells/ice_strike/stygian/iceburst.ao",[],4,0
1959,"FrostBladesBladeStygian","Metadata/Effects/Microtransactions/Spells/ice_strike/stygian/ice_blade.ao",[],4,0
1960,"CausticMortarImpactSmall","Metadata/Effects/Spells/monsters_effects/act8/PusElementalMortar/mortarimpact_smaller.ao",[],4,0
1961,"ChargedAttackSlash1Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash01.ao",[],4,0
1962,"ChargedAttackSlash2Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash02.ao",[],4,0
1963,"ChargedAttackSlash3Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash03.ao",[],4,0
1964,"ChargedAttackSlash4Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash04.ao",[],4,0
1965,"ChargedAttackHit1Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash_hit.ao",[],4,0
1966,"ChargedAttackChannelGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/charge_up.ao",[],4,0
1967,"ChargedAttackSurgeGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/surge.ao",[],4,0
1968,"ChargedAttackReleaseGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/release.ao",[],4,0
1969,"ChargedAttackReleaseAtMaxGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/release_max.ao",[],4,0
1970,"ChargedAttackSlash1Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash01.ao",[],4,0
1971,"ChargedAttackSlash2Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash02.ao",[],4,0
1972,"ChargedAttackSlash3Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash03.ao",[],4,0
1973,"ChargedAttackSlash4Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash04.ao",[],4,0
1974,"ChargedAttackHit1Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash_hit.ao",[],4,0
1975,"ChargedAttackChannelDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/charge_up.ao",[],4,0
1976,"ChargedAttackSurgeDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/surge.ao",[],4,0
1977,"ChargedAttackReleaseDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/release.ao",[],4,0
1978,"ChargedAttackReleaseAtMaxDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/release_max.ao",[],4,0
