"rownum","Id","AOFile","PreloadGroupsKeys","i32","i32","HASH32"
1882,"BestiarySpiderBossWebCocoon","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Spider_Boss/web_coat/web_cocoon.ao",[],4,0,245446623
1883,"BestiarySpiderBossWebBurst","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Spider_Boss/web_coat/web_burst.ao",[],4,0,-362415147
1884,"VilentaBeam","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/ReflectBeam.ao",[],4,0,1400004224
1885,"MaddeningPresenceEnd","Metadata/Effects/Spells/player_buff_effects/debilitating_presence/fadeout.ao",[],3,0,-440972966
1886,"MoltenStrikeMeleeImpactStygian","Metadata/Effects/Microtransactions/Spells/molten_strike/black_flame/heavy_molten_strike_hit.ao",[],4,0,1142117276
1887,"MoltenStrikeProjectileImpactStygian","Metadata/Effects/Microtransactions/Spells/molten_strike/black_flame/moltenchunk_impact.ao",[],4,110,-1532261798
1888,"VilentaSlam","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilentaGroundSlam.ao",[],4,210,-1359356885
1889,"KitavaDeathBreath","Metadata/Effects/Spells/monsters_effects/act10/Kitava/death_breath/rig.ao",[],4,0,1987851384
1890,"KitavaDeathBreathGround","Metadata/Effects/Spells/monsters_effects/act10/Kitava/DB_burning_grd/DB_burning_grd.ao",[],4,0,1944143863
1891,"KitavaUltimateDeathBreath","Metadata/Effects/Spells/monsters_effects/act10/Kitava/death_breath_ultimate/rig.ao",[],4,0,-380625874
1892,"MonsterDetonateDeadAreaBlast","Metadata/Effects/Spells/detonate_dead_v2/chaos/blast.ao",[],4,200,752420956
1893,"MonsterDetonateDeadAreaBlastScalable","Metadata/Effects/Spells/detonate_dead_v2/chaos/blast_scalable.ao",[],4,250,1488577084
1894,"VilentaGasMortarProjectileImpact","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/GasMortar/VilGasMortarExplode.ao",[],4,220,-265514655
1895,"VilentaGasMortarExplode","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/GasMortar/VilGasMortarGasExplode.ao",[],4,50,-307714261
1896,"VilentaGasEffect","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/GasMortar/VilGasMortarGas.ao",[],4,50,-716894240
1897,"VilentaRageBeam","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilentaRageBeam.ao",[],4,0,-1332370118
1898,"BestiaryMammalRoar","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/spirit_roar/spirit_roar.ao",[],4,0,21179397
1899,"BestiaryMammalRoarPulse","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Tiger_Boss/spirit_roar/roarpulse.ao",[],4,0,1393955571
1900,"BestiaryTigerTeleportOut","Metadata/Effects/Environment/League_Bestiary/Tiger_Boss/player_transition/player_transition_out.ao",[],4,0,-1115363153
1901,"BestiaryTigerTeleportIn","Metadata/Effects/Environment/League_Bestiary/Tiger_Boss/player_transition/player_transition.ao",[],4,0,-45398380
1902,"VilentaBombTossBomb","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilentaBombingProjectile.ao",[],4,0,-1202233728
1903,"VilentaBombTossImpact","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilentaBombingAoE.ao",[],4,60,-1094129262
1904,"NemesisConstrictingGraspVine","Metadata/Effects/Spells/monsters_effects/aura/nemesis_mod/retaliation/vines/vineattach.ao",[],4,0,-996314756
1905,"SpectralShieldThrowChainImpact","Metadata/Effects/Spells/spectral_shield_throw/ShieldImpact.ao",[],4,0,-4409883
1906,"SpectralShieldThrowChainImpactStygian","Metadata/Effects/Microtransactions/Spells/spectral_shield_throw/stygian/ShieldImpact.ao",[],4,0,-956921345
1907,"HeraldOfAshSinExplosion","Metadata/Effects/Microtransactions/Spells/heralds/sin/fire/sinfire_explode.ao",[],4,300,-1963058866
1908,"HeraldOfIceSinExplosion","Metadata/Effects/Microtransactions/Spells/heralds/sin/ice/sinice_explode.ao",[],4,175,284969692
1909,"HeraldOfThunderSinExplosion","Metadata/Effects/Microtransactions/Spells/heralds/sin/lightning/sinlightning_strike.ao",[],4,0,1798572756
1910,"VilentaXMortarImpact","Metadata/Effects/Spells/monsters_effects/act10/Vilenta/VilComboMortarExplode.ao",[],4,130,-765027294
1911,"HeraldOfAshInnocenceExplosion","Metadata/Effects/Microtransactions/Spells/heralds/innocence/fire_explode.ao",[],4,225,-835080068
1912,"HeraldOfIceInnocenceExplosion","Metadata/Effects/Microtransactions/Spells/heralds/innocence/ice_explode.ao",[],4,125,1689294358
1913,"HeraldOfThunderInnocenceExplosion","Metadata/Effects/Microtransactions/Spells/heralds/innocence/lightning_strike.ao",[],4,0,-619657946
1914,"ColdBeamRetaliationMarker","Metadata/Effects/Spells/monsters_effects/harbinger_special_beam_cannon/marker_retaliation.ao",[],4,0,1252389248
1915,"ColdBeamRetaliationArea","Metadata/Effects/Spells/monsters_effects/harbinger_special_beam_cannon/coldbeamnova.ao",[],4,0,-1865199117
1916,"TigerRabbitSwipe1","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/Tiger_Slash/Rslash_decal.ao",[],4,390,-1328255975
1917,"TigerRabbitSwipe2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/Tiger_Slash/Lslash_decal.ao",[],4,390,1408353466
1918,"RavenStorm1","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/RavenStorm.ao",[],4,0,1599477027
1919,"RavenStorm2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/RavenStorm.ao",[],4,0,561592756
1920,"CrabAmbushEffect1","Metadata/Monsters/CrabMonsters/CrabCoconutAmbush.ao",[],4,0,1706793728
1921,"CrabAmbushEffect2","Metadata/Effects/Spells/spectral_shield_throw/ShieldImpact.ao",[],4,0,1840012126
1922,"RavenStormImpactEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/RavenStorm/impact/impact.ao",[],4,120,-1506832781
1923,"WebCocoon1","Metadata/Effects/Microtransactions/Spells/molten_strike/black_flame/moltenimpact.ao",[],4,0,2040506093
1924,"WebCocoonExplode","Metadata/Effects/Microtransactions/Spells/molten_strike/black_flame/moltenchunk_impact.ao",[],4,0,-2069032980
1925,"FireProjectileRetaliationImpact","Metadata/Effects/Spells/monsters_effects/nemesis_mods/fire_mod/explosion/nemesis_explode.ao",[],4,0,1113703784
1926,"BestiaryShockwaveNovaEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Totem_pulse/TalismanTotemMinionShockwave.ao",[],4,900,-905475648
1927,"BestiaryShockwaveConeEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Totem_pulse/totemnova.ao",[],4,150,1761422493
1928,"LightningCloneSuicideExplosion","Metadata/Effects/Spells/monsters_effects/aura/nemesis_mod/static_discharge/discharge/lightningblast.ao",[],4,0,1226101524
1929,"BestiaryCrabBossWaterGeyser","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/geysers/geyser_extra.ao",[],4,140,1615657554
1930,"CrabBossEnduranceChargeSlamCore","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/core_cracks.ao",[],4,90,-420733311
1931,"CrabBossEnduranceChargeSlamCore2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/core_cracks.ao",[],4,90,-1907593436
1932,"CrabBossEnduranceChargeSlamEdge","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/edge_cracks.ao",[],4,110,-14603889
1933,"CrabBossEnduranceChargeSlamEdge2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/edge_cracks_02.ao",[],4,110,1193587389
1934,"CrabBossEnduranceChargeSlamWaveScaled","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/impact.ao",[],4,340,618139335
1935,"CrabBossEnduranceChargeSlamExplode","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/slam/impact.ao",[],4,0,1796647410
1936,"ShakariScorpionThrustAttack","Metadata/Effects/Spells/monsters_effects/act9/Shakari/minibosses/yellow/tail_strike/sting/stingtail.ao",[],4,0,1605097091
1937,"BestiaryModSpiritSlam","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Pouncing_shade/spiritslam.ao",[],4,280,1201111347
1938,"LightningWarpTargetInnocence","Metadata/Effects/Microtransactions/Spells/lightning_warp/innocence/target.ao",[],4,0,-957474392
1939,"LightningWarpUpInnocence","Metadata/Effects/Microtransactions/Spells/lightning_warp/innocence/explode_UP.ao",[],4,0,1559476501
1940,"LightningWarpDownInnocence","Metadata/Effects/Microtransactions/Spells/lightning_warp/innocence/explode_DOWN.ao",[],4,0,-719584654
1941,"LightningWarpTargetBloodGuard","Metadata/Effects/Microtransactions/Spells/lightning_warp/blood/target.ao",[],4,0,635515488
1942,"LightningWarpUpBloodGuard","Metadata/Effects/Microtransactions/Spells/lightning_warp/blood/explode1_UP.ao",[],4,0,1364522547
1943,"LightningWarpDownBloodGuard","Metadata/Effects/Microtransactions/Spells/lightning_warp/blood/explode2_DN.ao",[],4,0,-1945384439
1944,"GraspingOrnamentsCrab1","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/CrabPincers/crabpincer01.ao",[],4,0,-100379846
1945,"GraspingOrnamentsCrab2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/CrabPincers/crabpincer02.ao",[],4,0,-1762436951
1946,"BestiarySnakeSpiritSubBossMinionMortar","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Monkey_minionSkills/mortar/mortarimpact.ao",[],4,150,-2111861081
1947,"VultureBestiaryBombTossBomb","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/VultureBombing/projectile.ao",[],4,0,1559369664
1948,"VultureBestiaryBombTossImpact","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Mods_Skills/VultureBombing/blast.ao",[],4,60,-602939666
1949,"ChargedDashDesertMarker","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow_run.ao",[],4,0,512945493
1950,"ChargedDashDesertStrike1","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow1.ao",[],4,0,-398625044
1951,"ChargedDashDesertStrike2","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow2.ao",[],4,0,1171834800
1952,"ChargedDashDesertStrike3","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow3.ao",[],4,0,1380895846
1953,"ChargedDashDesertStrike4","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_shadows/desert_shadow4.ao",[],4,0,1064436011
1954,"ChargedDashDesertStrikeScaled","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_aoe/Desert_aoe.ao",[],4,0,-1337658012
1955,"ChargedDashDesertChannel","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_channelling/Desert_channelling.ao",[],4,0,1258801872
1956,"ChargedDashDesertTeleport","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_charge_end/desert_charge_end.ao",[],4,0,-1946122982
1957,"EinharTeleportEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Einhar/transition/disappear.ao",[41],4,0,-873373515
1958,"SpidersWebStartEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/spider/EPKs/webapply.ao",[],4,0,1442472786
1959,"EinharTeleportEffectOut","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Einhar/transition/disappear.ao",[41],4,0,1216723798
1960,"BestiaryLeagueIguanaProjectileNova","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Iguana/iceShard_projectile/nova.ao",[],4,0,-251188872
1961,"MenagerieCorpseCleanup","Metadata/Effects/Spells/monsters_effects/League_Bestiary/MenagerieAltar/monster_death/rig_bloodVariation.ao",[],4,0,-1631002962
1962,"RaptorLeapSlamImpact","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Avian_boss/Slam_ground/smallslam.ao",[],4,100,934753873
1963,"BestiarySpiderBossTeleportSlam","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Spider_Boss/ambush/spiderambush.ao",[],4,200,1292215146
1964,"BestiaryCrabRockfall1","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/rockfall/rockdrop_01.ao",[],4,0,1233525370
1965,"BestiaryCrabRockfall2","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/rockfall/rockdrop_02.ao",[],4,0,-1489942813
1966,"BestiaryCrabRockfall3","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/rockfall/rockdrop_03.ao",[],4,0,1433377380
1967,"BestiaryCrabRockfall4","Metadata/Effects/Spells/monsters_effects/League_Bestiary/Crab_Boss/rockfall/rockdrop_04.ao",[],4,0,284761466
1968,"AspectAvianCastEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/avian/activate/avianaspect.ao",[],4,0,-1981448000
1969,"AspectCatCastEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/cat/activate/cataspect.ao",[],4,0,1607759662
1970,"AspectCrabCastEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/crab/activate/crabaspect.ao",[],4,0,-878757156
1971,"AspectSpiderCastEffect","Metadata/Effects/Spells/monsters_effects/League_Bestiary/AspectSkills/spider/activate/spideraspect.ao",[],4,0,-610290829
1972,"FrostBladesHitStygian","Metadata/Effects/Microtransactions/Spells/ice_strike/stygian/icepierce.ao",[],4,0,-800188525
1973,"FrostBladesBurstStygian","Metadata/Effects/Microtransactions/Spells/ice_strike/stygian/iceburst.ao",[],4,0,1927463463
1974,"FrostBladesBladeStygian","Metadata/Effects/Microtransactions/Spells/ice_strike/stygian/ice_blade.ao",[],4,0,-890334213
1975,"CausticMortarImpactSmall","Metadata/Effects/Spells/monsters_effects/act8/PusElementalMortar/mortarimpact_smaller.ao",[],4,0,-1342691288
1976,"ChargedAttackSlash1Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash01.ao",[],4,0,1910512722
1977,"ChargedAttackSlash2Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash02.ao",[],4,0,696200231
1978,"ChargedAttackSlash3Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash03.ao",[],4,0,-16021543
1979,"ChargedAttackSlash4Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash04.ao",[],4,0,1733104773
1980,"ChargedAttackHit1Gloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/slash_hit.ao",[],4,120,830694630
1981,"ChargedAttackChannelGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/charge_up.ao",[],4,0,1451388447
1982,"ChargedAttackSurgeGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/surge.ao",[],4,0,1805810071
1983,"ChargedAttackReleaseGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/release.ao",[],4,0,-1775354295
1984,"ChargedAttackReleaseAtMaxGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/release_max.ao",[],4,0,1141142025
1985,"ChargedAttackSlash1Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash01.ao",[],4,0,-419740760
1986,"ChargedAttackSlash2Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash02.ao",[],4,0,-1942175316
1987,"ChargedAttackSlash3Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash03.ao",[],4,0,-173837151
1988,"ChargedAttackSlash4Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash04.ao",[],4,0,840987267
1989,"ChargedAttackHit1Demonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/slash_hit.ao",[],4,120,1646191418
1990,"ChargedAttackChannelDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/charge_up.ao",[],4,0,1193485031
1991,"ChargedAttackSurgeDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/surge.ao",[],4,0,357009341
1992,"ChargedAttackReleaseDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/release.ao",[],4,0,435320482
1993,"ChargedAttackReleaseAtMaxDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/release_max.ao",[],4,0,-705860610
1994,"ShrapnelTrapBaseExplosion","Metadata/Effects/Spells/trap_02/shrapnel/main_explosion/mainexplosion.ao",[],4,150,-1403108834
1995,"ShrapnelTrapSecondaryExplosion","Metadata/Effects/Spells/trap_02/shrapnel/secondary_explosion/secondaryexplosion.ao",[],4,100,670263661
1996,"FlamethrowerTrapFire","Metadata/Effects/Spells/trap_02/fire/flame_thrower/rig.ao",[],4,450,-487377388
1997,"FlamethrowerTrapEmitter","Metadata/Effects/Spells/trap_02/mechanism/fire.ao",[],4,0,-260504166
1998,"LightningTowerTrapBeamEffect","Metadata/Effects/Spells/trap_02/lightning/beam.ao",[],4,0,445574622
1999,"LightningTowerTrapBeamImpact","Metadata/Effects/Spells/trap_02/lightning/impact.ao",[],4,175,-1704700351
2000,"LightningTowerTrapEmitter","Metadata/Effects/Spells/trap_02/mechanism/lightning.ao",[],4,0,-312462694
2001,"AutomatonLightningTowerTrapBeamEffect","Metadata/Effects/Microtransactions/Spells/lightning_spire/automaton/beam.ao",[],4,0,328894182
2002,"AutomatonLightningTowerTrapBeamImpact","Metadata/Effects/Microtransactions/Spells/lightning_spire/automaton/impact.ao",[],4,175,1757040727
2003,"AutomatonLightningTowerTrapEmitter","Metadata/Effects/Microtransactions/Spells/lightning_spire/automaton/lightning.ao",[],4,0,-181483053
2004,"PhysCascadeTrapExplosion","Metadata/Effects/Spells/trap_02/subterranean/explosion.ao",[],4,120,176047761
2005,"PhysCascadeTrapGround","Metadata/Effects/Spells/trap_02/subterranean/cascade01.ao",[],4,75,261789531
2006,"PhysCascadeTrapGround2","Metadata/Effects/Spells/trap_02/subterranean/cascade02.ao",[],4,75,1853080322
2007,"PhysCascadeTrapEmitter","Metadata/Effects/Spells/trap_02/mechanism/physical.ao",[],4,0,606428440
2008,"IncursionFireballImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/projectiles/fire/explode.ao",[],4,75,1496649040
2009,"IncursionFireballImpactLightning","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/projectiles/lightning/lightning_aoe.ao",[],4,65,-1571297722
2010,"RoyaleDamageEffect","Metadata/Effects/Spells/Events/royale/out_area.ao",[],4,0,-1709181725
2011,"RoyaleIndicatorEffect","Metadata/Effects/Spells/Events/royale/safe_area.ao",[],4,0,-1311255564
2012,"IceSiphonTrapEmitter","Metadata/Effects/Spells/trap_02/mechanism/cold.ao",[],4,0,1918831333
2013,"IceSiphonTrapBeamEffect","Metadata/Effects/Spells/trap_02/ice_siphon/siphon_beam.ao",[],4,0,1736575258
2014,"ColdSnapExpandingArea","Metadata/Effects/Spells/coldsnap/chillnova.ao",[],4,325,995698841
2015,"ChargedAttackMaxStacksGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/charge_maxout.ao",[],4,0,1092619939
2016,"ChargedAttackRangeIndicatorGloom","Metadata/Effects/Microtransactions/Spells/bladeflurry_gloom/channel.ao",[],4,478,1928949624
2017,"ChargedAttackMaxStacksDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/charge_maxout.ao",[],4,0,-1288324517
2018,"ChargedAttackRangeIndicatorDemonic","Metadata/Effects/Microtransactions/Spells/bladeflurry_demonic/channel.ao",[],4,478,-933367821
2019,"VaalFirestormIncursion1","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/vaal_call/vaalcall_01.ao",[],4,0,-1189315268
2020,"VaalFirestormIncursion2","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/vaal_call/vaalcall_02.ao",[],4,0,-741981231
2021,"VaalFirestormIncursion3","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/vaal_call/vaalcall_03.ao",[],4,0,-1309945917
2022,"VaalFirestormIncursion4","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/vaal_call/vaalcall_04.ao",[],4,0,901155331
2023,"IncursionRunicMarkAppear","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/lightning_fireworks/marker/appear.ao",[],4,0,613943663
2024,"IncursionRunicMarkLoop","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/lightning_fireworks/marker/runic_marker.ao",[],4,0,1899647303
2025,"IncursionVaalMortarPhysicalImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/mortars/physical/vaal_physimpact.ao",[],4,60,-884269018
2026,"ColdBeamRetaliationBeam","Metadata/Effects/Spells/monsters_effects/harbinger_special_beam_cannon/cold_beam.ao",[],4,0,1892373013
2027,"DelayedTriggerSkillAoELightning","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/lightning_fireworks/marker/appear.ao",[],4,0,-64262116
2028,"VaalLightningStrikeOrb","Metadata/Effects/Spells/lightning_strike/vaalorb.ao",[],4,0,-653920772
2029,"VaalExpandingPulse1","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/point_blank_blast/cascade_explosion/vaal_blast_01.ao",[],4,217,1121562541
2030,"VaalExpandingPulse2","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/point_blank_blast/cascade_explosion/vaal_blast_02.ao",[],4,304,195471002
2031,"VaalExpandingPulse3","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/point_blank_blast/cascade_explosion/vaal_blast_03.ao",[],4,388,-421104512
2032,"VaalExpandingPulse4","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/point_blank_blast/cascade_explosion/vaal_blast_04.ao",[],4,472,-2901149
2033,"SawBladeVortex1","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/01.ao",[],4,0,1451183311
2034,"SawBladeVortex2","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/02.ao",[],4,0,-1421091283
2035,"SawBladeVortex3","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/03.ao",[],4,0,-255092332
2036,"SawBladeVortex4","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/04.ao",[],4,0,-1904253900
2037,"SawBladeVortex5","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/05.ao",[],4,0,354477841
2038,"SawBladeVortex6","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/06.ao",[],4,0,-1034514826
2039,"SawBladeVortex7","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/07.ao",[],4,0,2085860998
2040,"SawBladeVortex8","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/08.ao",[],4,0,-744647600
2041,"SawBladeVortex9","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/09.ao",[],4,0,-1058077139
2042,"SawBladeVortexSurge","Metadata/Effects/Microtransactions/Spells/blade_vortex/surge.ao",[],4,0,268582543
2043,"SawBladeVortexEPK","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/epk.ao",[],4,0,-2031437897
2044,"VaalIncursionChaosFireballImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/projectiles/chaos/chaosimpact.ao",[],4,50,2092932873
2045,"KitavaFlameWhip","Metadata/Effects/Spells/monsters_effects/act5/templar_slave_driver_kitava/kitava_whip.ao",[],4,0,1746322405
2046,"KitavaFlameWhipCast","Metadata/Effects/Spells/monsters_effects/act5/templar_slave_driver_kitava/kitava_whip_cast.ao",[],4,0,-1345871488
2047,"ChargedDashStrikeScaledSmall","Metadata/Effects/Spells/charged_dash/aoe_subtle.ao",[],4,0,240577800
2048,"ChargedDashDesertStrikeScaledSmall","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_aoe/Desert_AoE_subtle.ao",[],4,0,-441539881
2049,"VaalBlightArea","Metadata/Effects/Spells/vaal_skills/blight/vaal_blight_wave.ao",[],4,630,-408248012
2050,"VaalBlightAreaSunPrism","Metadata/Effects/Microtransactions/Spells/SunprismBlight/Vaal/vaal_blight_wave.ao",[],4,630,-1263818716
2051,"VaalBlightAreaProject","Metadata/Effects/Microtransactions/Spells/blight/project/vaal_blight_wave.ao",[],4,630,1740241164
2052,"VaalBlightAreaScientist","Metadata/Effects/Microtransactions/Spells/ScientistBlight/vaal/vaal_blight_wave.ao",[],4,630,-705772994
2053,"QuakeSlamCrackCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/marker_animations.ao",[],4,0,1444141237
2054,"QuakeSlamImpactCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/quakeslam_crystal.ao",[],4,0,1121566333
2055,"QuakeSlamImpactShockwaveCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/quakeslam_second.ao",[],4,250,440610455
2056,"QuakeSlamTimedShockwaveCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/quakeslamshockwave.ao",[],4,260,-873110086
2057,"QuakeSlam1Crystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/CrystalSpike_01.ao",[],4,0,106054442
2058,"QuakeSlam2Crystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/CrystalSpike_02.ao",[],4,0,-1789619872
2059,"QuakeSlam3Crystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/CrystalSpike_03.ao",[],4,0,1392920037
2060,"QuakeSlam4Crystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/CrystalSpike_04.ao",[],4,0,-1696665936
2061,"VaalGroundSlamSpiked","Metadata/Effects/Spells/ground_slam_vaal/largeslam.ao",[],4,150,1069771606
2062,"VaalIncursionLightningHurricane","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/lightning_hurricane/hurricane/lightning_hurricane.ao",[],4,190,4194164
2063,"VaalIncursionSpawnEffect","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/spawn_despawn/spawn/vaalspawn.ao",[],4,0,-114839872
2064,"VaalIncursionSwordImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/minion_swords_storm/aoe/swordblast.ao",[],4,95,594150167
2065,"ArchitectHealingTotemBeam","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/healing_totems/beam/healing_beam.ao",[],4,0,-1512807888
2066,"IncursionFireThrustAttack","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/melee_attacks/fire/fire_stab/firestab.ao",[],4,350,-149856109
2067,"IncursionChaosMeteor","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/chaos_meteor/chaos_meteor.ao",[],4,0,-457793936
2068,"IncursionChaosMeteorImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/chaos_meteor/impact_aoe.ao",[],4,150,900349720
2069,"IncursionChaosMeteorCascade1","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/chaos_meteor/upheaval_03.ao",[],4,100,-411103957
2070,"IncursionChaosMeteorCascade2","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/chaos_meteor/upheaval_04.ao",[],4,100,2097223122
