"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues"
6067,694,66,66,0,0,0,0,[1600620],[],[697],[],[1720],[1],[],[3],[24.73]
6068,694,67,67,0,0,0,0,[1757972],[],[697],[],[1720],[1],[],[3],[25.29]
6069,694,68,68,0,0,0,0,[1930266],[],[697],[],[1720],[1],[],[3],[25.86]
6070,694,69,69,0,0,0,0,[2118065],[],[697],[],[1720],[1],[],[3],[26.43]
6071,694,70,70,0,0,0,0,[2323541],[],[697],[],[1720],[1],[],[3],[27.01]
6072,694,71,71,0,0,0,0,[2548298],[],[697],[],[1720],[1],[],[3],[27.6]
6073,694,72,72,0,0,0,0,[2793090],[],[697],[],[1720],[1],[],[3],[28.19]
6074,694,73,73,0,0,0,0,[3060662],[],[697],[],[1720],[1],[],[3],[28.79]
6075,694,74,74,0,0,0,0,[3353062],[],[697],[],[1720],[1],[],[3],[29.4]
6076,694,75,75,0,0,0,0,[3671291],[],[697],[],[1720],[1],[],[3],[30.01]
6077,694,76,76,0,0,0,0,[4018815],[],[697],[],[1720],[1],[],[3],[30.63]
6078,694,77,77,0,0,0,0,[4396836],[],[697],[],[1720],[1],[],[3],[31.25]
6079,694,78,78,0,0,0,0,[4809391],[],[697],[],[1720],[1],[],[3],[31.88]
6080,694,79,79,0,0,0,0,[5257919],[],[697],[],[1720],[1],[],[3],[32.51]
6081,702,1,3,0,0,0,0,[671],[100],[705],[],[350],[1],[5750],"[3,1]",[1]
6082,702,2,44,0,0,0,0,[30769],[120],[705],[],[350],[1],[5750],"[3,1]",[1]
6083,702,3,64,0,0,0,0,[135376],[140],[705],[],[350],[1],[5750],"[3,1]",[1]
6084,703,1,82,0,0,0,0,[193170],[],[706],[],[350],[1],[],[3],[1]
6085,704,1,58,0,0,0,0,[37750],[],[707],[],[1955],[1],[],[3],[4.5]
6086,704,2,68,0,0,0,0,[44004],[],[707],[],[1955],[1],[],[3],[3.75]
6087,704,3,82,0,0,0,0,[68513],[],[707],[],[1955],[1],[],[3],[3.75]
6088,705,1,3,0,0,0,0,[556],[],[708],[],[1720],[1],[],[3],[1]
6089,706,1,1,0,0,0,0,[389],[],[709],[],[350],[1],[],[3],[1]
6090,707,1,1,0,0,0,0,[648],[],[710],[],[350],[1],[],[3],[1]
6091,708,1,1,0,0,0,0,[615],[],[711],[],[1949],[1],[],[3],[1]
6092,709,1,1,0,0,0,0,[389],[],[712],[],[350],[1],[],[3],[1]
6093,710,1,0,0,0,0,0,[295],[],[713],[],[1955],[1],[],[3],[4.5]
6094,711,1,0,0,0,0,0,[295],[],[714],[],[1955],[1],[],[3],[4.5]
6095,712,1,0,0,0,0,0,[382],[],[715],[],[1955],[1],[],[3],[4.5]
6096,713,1,0,0,0,0,0,[382],[],[716],[],[1955],[1],[],[3],[4.5]
6097,714,1,1,0,0,0,0,[651],[],[717],[],[350],[1],[],[3],[7.5]
6098,715,1,0,0,0,0,0,[294],[],[718],[],[16999],[1],[],[3],[5]
6099,716,1,0,0,0,0,0,[100],[],[719],[],[1949],[1],[],[3],[1]
6100,717,1,0,0,0,0,0,[100],[],[720],[],[1949],[1],[],[3],[1]
6101,687,1,3,0,0,0,0,[188],[],[690],[],[350],[1],[],[3],[1]
6102,683,1,30,0,0,0,0,[2185],[],[686],[],[350],[1],[],[3],[1]
6103,686,1,73,0,0,0,0,[37052],[],[689],[],[350],[1],[],[3],[1]
6104,684,1,1,0,0,0,0,[144],[],[687],[],[350],[1],[],[3],[1]
6105,685,1,1,0,0,0,0,[144],[],[688],[],[350],[1],[],[3],[1]
6106,688,1,3,0,0,0,0,[188],[],[691],[],[350],[1],[],[3],[1]
6107,689,1,3,0,0,0,0,[188],[],[692],[],[350],[1],[],[3],[1]
6108,690,1,3,0,0,0,0,[107],[],[693],[],[350],[1],[],[3],[1]
6109,691,1,1,0,0,0,0,[144],[],[694],[],[350],[1],[],[3],[1]
6110,718,1,5,0,0,0,0,[],"[20,0,4000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6111,718,2,6,0,0,0,0,[],"[25,0,4000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6112,718,3,9,0,0,0,0,[],"[30,0,4000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6113,718,4,12,0,0,0,0,[],"[35,0,4000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6114,718,5,16,0,0,0,0,[],"[40,0,5000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6115,718,6,21,0,0,0,0,[],"[45,0,5000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6116,718,7,29,0,0,0,0,[],"[50,0,5000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6117,718,8,36,0,0,0,0,[],"[55,0,5000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6118,718,9,44,0,0,0,0,[],"[60,0,6000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6119,718,10,50,0,0,0,0,[],"[65,10,6000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6120,718,11,50,0,0,0,0,[],"[70,10,6000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6121,718,12,50,0,0,0,0,[],"[70,15,6000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6122,718,13,50,0,0,0,0,[],"[75,15,7000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6123,718,14,50,0,0,0,0,[],"[75,20,7000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6124,718,15,50,0,0,0,0,[],"[80,20,7000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6125,718,16,50,0,0,0,0,[],"[80,25,7000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6126,718,17,50,0,0,0,0,[],"[85,25,8000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6127,718,18,50,0,0,0,0,[],"[85,30,8000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6128,718,19,50,0,0,0,0,[],"[90,30,8000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6129,718,20,50,0,0,0,0,[],"[90,35,8000]",[721],[],[],[],"[1099,446,356]","[1,1,1]",[]
6130,719,1,28,700,0,0,50000,"[69,206,110,165,110,165]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6131,719,2,31,700,0,0,50000,"[82,247,132,197,132,197]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6132,719,3,34,700,0,0,50000,"[98,295,157,236,157,236]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6133,719,4,37,700,0,0,50000,"[117,350,187,280,187,280]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6134,719,5,40,700,0,0,50000,"[138,414,221,331,221,331]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6135,719,6,42,700,0,0,50000,"[154,462,247,370,247,370]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6136,719,7,44,700,0,0,50000,"[172,516,275,412,275,412]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6137,719,8,46,700,0,0,50000,"[191,574,306,459,306,459]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6138,719,9,48,700,0,0,50000,"[213,638,340,510,340,510]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6139,719,10,50,700,0,0,50000,"[236,709,378,567,378,567]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6140,719,11,52,700,0,0,50000,"[262,786,419,629,419,629]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6141,719,12,54,700,0,0,50000,"[290,871,464,697,464,697]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6142,719,13,56,700,0,0,50000,"[321,964,514,771,514,771]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6143,719,14,58,700,0,0,50000,"[355,1066,569,853,569,853]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6144,719,15,60,700,0,0,50000,"[393,1178,628,942,628,942]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6145,719,16,62,700,0,0,50000,"[434,1301,694,1040,694,1040]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6146,719,17,64,700,0,0,50000,"[478,1435,765,1148,765,1148]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6147,719,18,66,700,0,0,50000,"[527,1582,844,1265,844,1265]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6148,719,19,68,700,0,0,50000,"[581,1742,929,1394,929,1394]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6149,719,20,70,700,0,0,50000,"[639,1918,1023,1535,1023,1535]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6150,719,21,72,700,0,0,50000,"[703,2110,1126,1688,1126,1688]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6151,719,22,74,700,0,0,50000,"[773,2320,1238,1856,1238,1856]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6152,719,23,76,700,0,0,50000,"[850,2550,1360,2040,1360,2040]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6153,719,24,78,700,0,0,50000,"[934,2801,1494,2241,1494,2241]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6154,719,25,80,700,0,0,50000,"[1025,3075,1640,2460,1640,2460]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6155,719,26,82,700,0,0,50000,"[1124,3373,1799,2699,1799,2699]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6156,719,27,84,700,0,0,50000,"[1233,3700,1973,2960,1973,2960]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6157,719,28,86,700,0,0,50000,"[1352,4055,2163,3244,2163,3244]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6158,719,29,88,700,0,0,50000,"[1481,4443,2370,3555,2370,3555]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6159,719,30,90,700,0,0,50000,"[1622,4867,2596,3893,2596,3893]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6160,719,31,91,700,0,0,50000,"[1697,5092,2716,4074,2716,4074]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6161,719,32,92,700,0,0,50000,"[1776,5328,2842,4262,2842,4262]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6162,719,33,93,700,0,0,50000,"[1858,5574,2973,4459,2973,4459]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6163,719,34,94,700,0,0,50000,"[1944,5831,3110,4665,3110,4665]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6164,719,35,95,700,0,0,50000,"[2033,6099,3253,4879,3253,4879]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6165,719,36,96,700,0,0,50000,"[2126,6379,3402,5103,3402,5103]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6166,719,37,97,700,0,0,50000,"[2224,6671,3558,5337,3558,5337]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6167,719,38,98,700,0,0,50000,"[2325,6976,3721,5581,3721,5581]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6168,719,39,99,700,0,0,50000,"[2431,7294,3890,5835,3890,5835]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6169,719,40,100,700,0,0,50000,"[2542,7626,4067,6101,4067,6101]",[],[722],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6170,720,1,28,700,0,0,11000,"[25,75,40,60,40,60]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6171,720,2,31,700,0,0,11000,"[30,90,48,72,48,72]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6172,720,3,34,700,0,0,11000,"[36,108,57,86,57,86]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6173,720,4,37,700,0,0,11000,"[43,128,68,102,68,102]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6174,720,5,40,700,0,0,11000,"[50,151,81,121,81,121]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6175,720,6,42,700,0,0,11000,"[56,169,90,135,90,135]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6176,720,7,44,700,0,0,11000,"[63,188,100,151,100,151]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6177,720,8,46,700,0,0,11000,"[70,210,112,168,112,168]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6178,720,9,48,700,0,0,11000,"[78,233,124,186,124,186]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6179,720,10,50,700,0,0,11000,"[86,259,138,207,138,207]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6180,720,11,52,700,0,0,11000,"[96,287,153,230,153,230]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6181,720,12,54,700,0,0,11000,"[106,318,170,254,170,254]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6182,720,13,56,700,0,0,11000,"[117,352,188,282,188,282]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6183,720,14,58,700,0,0,11000,"[130,389,208,312,208,312]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6184,720,15,60,700,0,0,11000,"[143,430,229,344,229,344]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6185,720,16,62,700,0,0,11000,"[158,475,253,380,253,380]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6186,720,17,64,700,0,0,11000,"[175,524,280,419,280,419]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6187,720,18,66,700,0,0,11000,"[193,578,308,462,308,462]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6188,720,19,68,700,0,0,11000,"[212,636,339,509,339,509]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6189,720,20,70,700,0,0,11000,"[234,701,374,561,374,561]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6190,720,21,72,700,0,0,11000,"[257,771,411,617,411,617]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6191,720,22,74,700,0,0,11000,"[283,848,452,678,452,678]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6192,720,23,76,700,0,0,11000,"[310,931,497,745,497,745]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6193,720,24,78,700,0,0,11000,"[341,1023,546,818,546,818]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6194,720,25,80,700,0,0,11000,"[374,1123,599,898,599,898]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6195,720,26,82,700,0,0,11000,"[411,1232,657,986,657,986]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6196,720,27,84,700,0,0,11000,"[450,1351,721,1081,721,1081]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6197,720,28,86,700,0,0,11000,"[494,1481,790,1185,790,1185]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6198,720,29,88,700,0,0,11000,"[541,1623,866,1298,866,1298]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6199,720,30,90,700,0,0,11000,"[593,1778,948,1422,948,1422]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6200,720,31,91,700,0,0,11000,"[620,1860,992,1488,992,1488]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6201,720,32,92,700,0,0,11000,"[649,1946,1038,1557,1038,1557]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6202,720,33,93,700,0,0,11000,"[679,2036,1086,1629,1086,1629]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6203,720,34,94,700,0,0,11000,"[710,2130,1136,1704,1136,1704]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6204,720,35,95,700,0,0,11000,"[743,2228,1188,1782,1188,1782]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6205,720,36,96,700,0,0,11000,"[777,2330,1243,1864,1243,1864]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6206,720,37,97,700,0,0,11000,"[812,2437,1300,1949,1300,1949]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6207,720,38,98,700,0,0,11000,"[849,2548,1359,2038,1359,2038]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6208,720,39,99,700,0,0,11000,"[888,2664,1421,2131,1421,2131]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6209,720,40,100,700,0,0,11000,"[929,2786,1486,2228,1486,2228]",[],[723],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6210,721,1,28,700,0,0,50000,"[69,206,110,165,110,165]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6211,721,2,31,700,0,0,50000,"[82,247,132,197,132,197]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6212,721,3,34,700,0,0,50000,"[98,295,157,236,157,236]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6213,721,4,37,700,0,0,50000,"[117,350,187,280,187,280]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6214,721,5,40,700,0,0,50000,"[138,414,221,331,221,331]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6215,721,6,42,700,0,0,50000,"[154,462,247,370,247,370]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6216,721,7,44,700,0,0,50000,"[172,516,275,412,275,412]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6217,721,8,46,700,0,0,50000,"[191,574,306,459,306,459]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6218,721,9,48,700,0,0,50000,"[213,638,340,510,340,510]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6219,721,10,50,700,0,0,50000,"[236,709,378,567,378,567]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6220,721,11,52,700,0,0,50000,"[262,786,419,629,419,629]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6221,721,12,54,700,0,0,50000,"[290,871,464,697,464,697]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
6222,721,13,56,700,0,0,50000,"[321,964,514,771,514,771]",[],[724],[],"[354,355,472,473,474,475]","[0,0,0,0,0,0]",[],"[3,3,3,3,3,3]","[0.5,1.5,0.8,1.2,0.8,1.2]"
