"rownum","Id","EffectVirtualPath","PreloadGroupsKeys","i32","i32","i32"
221,"DelveBombVoidite","Metadata/Monsters/RockGolem/Delve/VoiditeBomb",[],-281116486,4,-748598235
222,"DelveRewardMarkerDynamiteWallChance","Metadata/Terrain/Leagues/Delve/Objects/ChestLocators/WalledChestChance",[],221891086,4,-2089462230
223,"DelveDynamiteMarker","Metadata/Terrain/Leagues/Delve/Objects/DelveDynamiteMarker",[43],2120989560,4,1052591764
224,"ZanaRoseGround","Metadata/Monsters/Masters/ZanaGauntletRoseGround",[],1679136246,4,-1378404627
225,"ProtoVaalMapBossShield","Metadata/Monsters/ProtoVaal/ProtoVaalMapBossShield",[],1126862711,4,-779686276
226,"BannerGround","Metadata/Effects/Spells/banner/GroundBanner",[],-1606707029,4,1075114344
227,"WarBannerGround","Metadata/Effects/Spells/banner/WarBannerGround",[],-1198050692,4,304243901
228,"DreadBannerGround","Metadata/Effects/Spells/banner/DreadBannerGround",[],-810078763,4,-503600372
229,"ZanaRosePod","Metadata/Monsters/Masters/ZanaGauntletRosePod",[],1244064579,4,1075128042
230,"BetrayalEscortCart1","Metadata/Terrain/Leagues/Betrayal/Objects/BetrayalEscortCart",[44],-2025643978,4,1608724686
231,"BetrayalEscortCart2","Metadata/Terrain/Leagues/Betrayal/Objects/BetrayalEscortCart2",[44],1420575429,4,39278511
232,"ProtoVaalMapBossGeyser1","Metadata/Monsters/ProtoVaal/ProtoVaalMapBossGeyser",[],1691032206,4,-1062569654
233,"ProtoVaalMapBossGeyser2","Metadata/Monsters/ProtoVaal/ProtoVaalMapBossGeyser2",[],214836066,4,161208898
234,"ProtoVaalMapBossGeyser3","Metadata/Monsters/ProtoVaal/ProtoVaalMapBossGeyser3",[],232784022,4,150022351
235,"ProtoVaalMapBossGeyser4","Metadata/Monsters/ProtoVaal/ProtoVaalMapBossGeyser4",[],-1904933722,4,1576890750
236,"BetrayalBoneWallSegment","Metadata/Monsters/LeagueBetrayal/BetrayalBoneWall",[],-1173538889,4,-386029525
237,"BetrayalEscortGoal","Metadata/Terrain/Leagues/Betrayal/Objects/BetrayalEscortGoal",[44],1987391198,4,-266441185
238,"BetrayalJanusGeyser","Metadata/Monsters/LeagueBetrayal/BetrayalJanusGeyser",[],2037969155,4,-1236003292
239,"BetrayalCameriaIceSpike1","Metadata/Monsters/LeagueBetrayal/BetrayalCameriaIceSpike1",[],911497566,4,1189230212
240,"BetrayalCameriaIceSpike2","Metadata/Monsters/LeagueBetrayal/BetrayalCameriaIceSpike2",[],1297696052,4,-813529174
241,"BetrayalCameriaIceSpike3","Metadata/Monsters/LeagueBetrayal/BetrayalCameriaIceSpike3",[],1846165494,4,1945863664
242,"BetrayalCameriaIceSpike4","Metadata/Monsters/LeagueBetrayal/BetrayalCameriaIceSpike4",[],1709347062,4,1170331097
243,"BetrayalLeoHook","Metadata/Effects/Spells/monsters_effects/brute_chainhook/BruteHook",[],490192617,4,391403141
244,"BetrayalChoiceObject","Metadata/Terrain/Leagues/Betrayal/Objects/BetrayalMakeChoice",[44],-1149843210,4,938546200
245,"BetrayalMassSkeletonRainOfArrows","Metadata/Monsters/LeagueBetrayal/BetrayalMassSkeletonRoA",[],-837080945,4,-661613885
246,"BetrayalCatarinaStaff","Metadata/Monsters/LeagueBetrayal/CatarinaArenaObjects/StaffObject",[],1486302457,4,-1133581985
247,"BetrayalCatarinaStaffGroundEffect","Metadata/Monsters/LeagueBetrayal/CatarinaArenaObjects/StaffObjectGroundEffect",[],421435446,4,1645592435
248,"BetrayalAssassinSpawner","Metadata/Monsters/LeagueBetrayal/AssassinationSpawners/AssassinationEncounterTier1_1",[44],588479443,4,-1575620731
249,"BetrayalCartSpawner","Metadata/Monsters/LeagueBetrayal/CartSpawners/CartEncounterTier1_1",[44],2075986231,4,-605883007
250,"BetrayalSpreeObject","Metadata/MiscellaneousObjects/Betrayal/BetrayalSpreeObject",[],1782131695,4,6513870
251,"BetrayalBYOIObject","Metadata/MiscellaneousObjects/Betrayal/BetrayalBYOIObject",[],-226403134,4,-513060723
252,"BetrayalStealObject","Metadata/MiscellaneousObjects/Betrayal/BetrayalStealObject",[],1165837431,4,113505347
253,"BetrayalMapCraftingOptionObject","Metadata/MiscellaneousObjects/Betrayal/BetrayalMapCraftingOptionObject",[],-1172250154,4,-293326430
254,"BetrayalMapCraftingOptionObject2","Metadata/MiscellaneousObjects/Betrayal/BetrayalMapCraftingOptionObject2",[],-2032975176,4,-592116865
255,"BetrayalMapCraftingOptionObject3","Metadata/MiscellaneousObjects/Betrayal/BetrayalMapCraftingOptionObject3",[],-1778778715,4,1664862961
256,"BetrayalCatarinaVolatile","Metadata/Projectiles/BetrayalCatarinaVolatileObject",[46],2074933132,4,1095737824
257,"ToolGizmo","Metadata/MiscellaneousObjects/Gizmo",[],-1439949816,4,-2086885020
258,"ApparitionEffectCrucibleDemon","Metadata/Effects/Microtransactions/Aura/CrucibleDemon/CrucibleDemonApparition",[],382604397,4,2032165624
259,"ApparitionEffectAssassinDemon","Metadata/Effects/Microtransactions/Aura/AssassinDemon/AssassinDemonApparition",[],804187103,4,224465835
260,"ApparitionEffectVanguardDemon","Metadata/Effects/Microtransactions/Aura/VanguardDemon/VanguardDemonApparition",[],-2121887794,4,1113477834
261,"ApparitionEffectPitfighterDemon","Metadata/Effects/Microtransactions/Aura/PitfighterDemon/PitfighterDemonApparition",[],-897456734,4,-1459611117
262,"ApparitionEffectEmpyreanDemon","Metadata/Effects/Microtransactions/Aura/EmpyreanDemon/EmpyreanDemonApparition",[],-1368151767,4,1015759727
263,"CatarinaArrowPointer","Metadata/Monsters/LeagueBetrayal/CatarinaArenaObjects/Arrow",[46],110942204,4,1333900195
264,"SynthesisVoidsand","Metadata/Monsters/LeagueSynthesis/BossArenaObjects/VoidsandSpawner",[47],1642386367,4,599186284
265,"SynthesisBossBlackHole","Metadata/Monsters/LeagueSynthesis/SynthesisBossBlackhole",[],-961628565,4,661471971
266,"SynthesisMortarRectangleOrb","Metadata/Monsters/LeagueSynthesis/SynthesisBossSpinningOrb",[],-2106709415,4,2127721259
267,"SynthesisGolemVTurret","Metadata/Monsters/LeagueSynthesis/SynthesisGolemVTurret",[],-124431732,4,1727458664
268,"SynthesisColdCascade","Metadata/Monsters/LeagueSynthesis/SynthesisSoulstealerCascade",[],1069149787,4,1045504569
269,"SynthesisGuardian3Volatile1","Metadata/Projectiles/SynthesisGuardianProjectile1Object",[],-104655964,4,-1840703719
270,"SynthesisGuardian3Volatile2","Metadata/Projectiles/SynthesisGuardianProjectile1Object2",[],-695483941,4,1653416378
271,"SynthesisGuardian3Volatile3","Metadata/Projectiles/SynthesisGuardianProjectile1Object3",[],373580598,4,-134373151
272,"SynthesisBossDeviceButton","Metadata/Terrain/Leagues/Synthesis/Objects/BossPortalGenerator_Button",[],-1468666037,4,309360094
273,"SynthesisGolemGuardianPylon","Metadata/Monsters/LeagueSynthesis/SynthesisGolemGuardianPylon",[],-1175578745,4,-477496418
274,"SynthesisGlobalModInitiator","Metadata/Terrain/Leagues/Synthesis/Objects/SynthesisGlobalModInitiator",[],-924911427,4,1710516173
275,"SynthesisVoidsandNonSpawner","Metadata/Monsters/LeagueSynthesis/BossArenaObjects/Voidsand",[],-1848026013,4,-82238256
276,"MavenBrainVoidsand","Metadata/Monsters/TheCollector/Voidsand",[],968302665,4,181905077
277,"TestPortal","Metadata/MiscellaneousObjects/TestPortal",[],635005792,4,-1606407222
278,"TestPortal2","Metadata/MiscellaneousObjects/TestPortal2",[],1679157353,4,636235437
279,"ApparitionEffectLostSoul","Metadata/Effects/Microtransactions/Aura/LostSouls/LostSoulApparition",[],-1473183154,4,1405999864
280,"CadiroPerandusNPC","Metadata/NPC/League/Perandus/Cadiro",[],-915672006,4,-1276148505
281,"MicrotransactionSunstonePortal","Metadata/MiscellaneousObjects/SunstonePortal",[],-371148499,4,645008304
282,"LegionInitiator","Metadata/Terrain/Leagues/Legion/Objects/LegionInitiator",[48],-1003760242,4,-1595433174
283,"GoldenBearerBeacon","Metadata/Effects/Spells/monsters_effects/elemental_beacon_v2/phys/OTs/beacon",[],842180855,4,1774032750
284,"GoldenBearerBeaconAoE","Metadata/Effects/Spells/monsters_effects/elemental_beacon_v2/phys/OTs/beacon_aoe",[],-1133630930,4,-1045411911
285,"LegionKaruiArcherRockArrow","Metadata/Monsters/LegionLeague/Karui/MoltenRockArrow",[],-448428993,4,615486316
286,"LegionTemplarSergeantGeyserMarker","Metadata/Monsters/LegionLeague/Templar/LegionTemplarGroundMarker",[],106364721,4,-1862192159
287,"LegionTemplarGeneralShieldObject","Metadata/Monsters/LegionLeague/Templar/LegionTemplarShatterShield",[],-1848536796,4,-1705664857
288,"LegionKaruiHyrriWaterSpoutMarker","Metadata/Monsters/LegionLeague/Karui/LegionKaruiWaterSpoutMarker",[],-1189823434,4,-94668288
289,"LegionVaalViperWaveCombo","Metadata/Monsters/LegionLeague/Vaal/LegionVaalViperWaveCombo",[],-335032357,4,-1125577620
290,"LegionVaalViperWaveCombo2","Metadata/Monsters/LegionLeague/Vaal/LegionVaalViperWaveCombo2",[],58648696,4,-1402436072
291,"LegionLioneyeFlare","Metadata/Monsters/LegionLeague/EternalEmpire/LegionEternalEmpireGeneralFlare",[],-692576971,4,1985126748
292,"SanctumLioneyeFlare","Metadata/Monsters/LeagueSanctum/Guards/Objects/ArrowFlare",[],-1747611359,4,436931377
293,"LegionMortarRectangleOrb","Metadata/Monsters/LegionLeague/LegionMarakethBossSpinningOrb",[],-865765323,4,683380142
294,"LegionEndlessInitiator","Metadata/Terrain/Leagues/Legion/Objects/LegionEndlessInitiator",[48],-52702638,4,-1354307731
295,"LegionSergeantMortarObject","Metadata/Projectiles/LegionSergeantMortarObject",[],875712340,4,1167141226
296,"LegionLioneyeFireCircle","Metadata/Monsters/LegionLeague/EternalEmpire/LegionEternalEmpireGeneralFireCircle",[],990395459,4,-338900733
297,"MicrotransactionWranglerPortal","Metadata/MiscellaneousObjects/WranglerPortal",[],-96940798,4,-655205453
298,"LegionLioneyeBurningArrowFlames","Metadata/Monsters/LegionLeague/EternalEmpire/LegionEternalEmpireGeneralFireWake",[],-893343546,4,1467448883
299,"BlightPortal","Metadata/Terrain/Leagues/Blight/Objects/BlightPortal",[50],-1443666421,4,662602332
300,"BlightPathway","Metadata/Terrain/Leagues/Blight/Objects/BlightPathway",[50],-1362012276,4,1057629491
301,"BlightPump","Metadata/Terrain/Leagues/Blight/Objects/BlightPump",[50],-2092000448,4,1128982670
302,"ShatterSmall","Metadata/Effects/Spells/shatter/ShatterSmall",[],1713641240,3,610793864
303,"ShatterLarge","Metadata/Effects/Spells/shatter/ShatterLarge",[],-419376306,3,-1352847664
304,"ShatterEpic","Metadata/Effects/Spells/shatter/ShatterEpic",[],-1865831112,3,13473451
305,"BetrayalSpawnLegionChest1","Metadata/MiscellaneousObjects/Betrayal/BetrayalSpawnLegionChest1",[],1430124776,4,-1398954477
306,"BetrayalSpawnLegionChest2","Metadata/MiscellaneousObjects/Betrayal/BetrayalSpawnLegionChest2",[],-1049769566,4,1229622775
307,"BetrayalSpawnLegionChest3","Metadata/MiscellaneousObjects/Betrayal/BetrayalSpawnLegionChest3",[],1810063511,4,-1586431564
308,"BetrayalSpawnLegionChest4","Metadata/MiscellaneousObjects/Betrayal/BetrayalSpawnLegionChest4",[],1153418462,4,-1581981030
309,"MicrotransactionMiraclePortal","Metadata/MiscellaneousObjects/Portals/MiraclePortal",[],1708720309,4,-978860658
310,"BlightIceWallSegment","Metadata/Effects/Spells/monsters_effects/League_Blight/Tower_Skills/ice/ice_prison/FrostWall",[],-1528121303,4,-1304967513
311,"MicrotransactionRingmasterPortal","Metadata/MiscellaneousObjects/RingmasterPortal",[],-789532536,4,1325927642
312,"RemoteMineStr","Metadata/MiscellaneousObjects/RemoteMineStr",[],1909341616,4,-1818662414
313,"RemoteMineDex","Metadata/MiscellaneousObjects/RemoteMineDex",[],1982569652,4,-851450654
314,"RemoteMineInt","Metadata/MiscellaneousObjects/RemoteMineInt",[],125156087,4,-872947251
315,"RemoteMineCold","Metadata/MiscellaneousObjects/RemoteMineCold",[],1223672276,4,1959934848
316,"RemoteMindFire","Metadata/MiscellaneousObjects/RemoteMineFire",[],-703556257,4,-1321654846
317,"RemoteMineLightning","Metadata/MiscellaneousObjects/RemoteMineLightning",[],-112004198,4,355556765
318,"RemoteMineCorruptedEmperor","Metadata/MiscellaneousObjects/RemoteMineCorruptedEmperor",[],-448702401,4,-1790791862
319,"RemoteMineCorruptedEmperorStr","Metadata/MiscellaneousObjects/RemoteMineCorruptedEmperorStr",[],-2085336587,4,569282355
320,"RemoteMineCorruptedEmperorDex","Metadata/MiscellaneousObjects/RemoteMineCorruptedEmperorDex",[],-871944221,4,-1563606839
321,"RemoteMineCorruptedEmperorInt","Metadata/MiscellaneousObjects/RemoteMineCorruptedEmperorInt",[],-941960897,4,572807826
322,"RemoteMineCorruptedEmperorCold","Metadata/MiscellaneousObjects/RemoteMineCorruptedEmperorCold",[],1551198321,4,102220176
323,"RemoteMindCorruptedEmperorFire","Metadata/MiscellaneousObjects/RemoteMineCorruptedEmperorFire",[],1405919637,4,1964765315
324,"RemoteMineCorruptedEmperorLightning","Metadata/MiscellaneousObjects/RemoteMineCorruptedEmperorLightning",[],-789025879,4,-1528189257
325,"RemoteMineStygian","Metadata/MiscellaneousObjects/RemoteMineStygian",[],802512803,4,595021108
326,"MicrotransactionCorruptedEmperorPortal","Metadata/MiscellaneousObjects/CorruptedEmperorPortal",[],-922748283,4,-869755298
327,"FungalGrowthSpread1","Metadata/Terrain/Leagues/Blight/Objects/BlightDefeatFungal",[50],-959168644,4,-1848477205
328,"FungalGrowthSpread2","Metadata/Terrain/Leagues/Blight/Objects/BlightDefeatFungal2",[50],509064233,4,1231819340
329,"FungalGrowthSpread3","Metadata/Terrain/Leagues/Blight/Objects/BlightDefeatFungal3",[50],-1669891294,4,-587741007
330,"FungalGrowthSpread4","Metadata/Terrain/Leagues/Blight/Objects/BlightDefeatFungal4",[50],572321551,4,1526458387
331,"FungalGrowthSpread5","Metadata/Terrain/Leagues/Blight/Objects/BlightDefeatFungal5",[50],-1347315425,4,1211227855
332,"MicrotransactionCelestialSteamPoweredPortal","Metadata/MiscellaneousObjects/Portals/CelestialSteamPoweredPortal",[],531007203,4,1224452018
333,"MiracleMapDeviceButton","Metadata/MiscellaneousObjects/MiracleMapDeviceButton",[],1509120576,4,321180748
334,"MetamorphosisMarker","Metadata/MiscellaneousObjects/Metamorphosis/MetamorphosisMonsterMarker",[51],1072592601,4,-1897731387
335,"HellionBossRock","Metadata/Monsters/LeagueBlight/Fire/HellionBossRock",[],-1387756567,4,-321282040
336,"MetamorphosisVat","Metadata/MiscellaneousObjects/Metamorphosis/MetamorphosisVat",[51],723587947,4,-1453523729
337,"MetamorphosisBase","Metadata/MiscellaneousObjects/Metamorphosis/MetamorphosisBase",[51],-197694474,4,310282155
338,"CrusaderInfluenceBomb","Metadata/Monsters/AtlasExiles/CrusaderInfluenceMonsters/CrusaderMageguardBomb",[],1673102526,4,-1894872676
339,"ApparitionEffectEyrieDemon","Metadata/Effects/Microtransactions/Aura/EyrieDemon/EyrieApparition",[],84422266,3,184240864
340,"AtlasExileOrionBombObject","Metadata/Monsters/AtlasExiles/OrionArenaObjects/OrionVolatileObject",[],841775541,4,-257512546
341,"OrionGeyserObject","Metadata/Monsters/AtlasExiles/OrionArenaObjects/OrionGeyserObject",[],-1038981208,4,-1510762455
342,"AtlasExileOrionBlocking1","Metadata/Monsters/AtlasExiles/OrionArenaObjects/OrionBlockingWall1",[],951588034,4,1878404490
343,"AtlasExileOrionBlocking2","Metadata/Monsters/AtlasExiles/OrionArenaObjects/OrionBlockingWall2",[],1526070599,4,137876248
344,"AtlasExileOrionBlockingExplode1","Metadata/Monsters/AtlasExiles/OrionArenaObjects/OrionBlockingWallExpode1",[],-422448430,4,211367250
345,"AtlasExileOrionBlockingExplode2","Metadata/Monsters/AtlasExiles/OrionArenaObjects/OrionBlockingWallExpode2",[],1429773713,4,118144957
346,"WeaverWeb","Metadata/Effects/Spells/monsters_effects/vaalspiderboss_e/WeaverWeb",[],1752156416,4,804444796
347,"AtlasExileOrionCloneObject","Metadata/Monsters/AtlasExiles/OrionArenaObjects/OrionCloneObject",[],1325714634,4,91091849
348,"AtlasExileWarlordSlamGlove","Metadata/Monsters/AtlasExiles/ArenaMechanics/AtlasExile4SlamGlove",[],2069994505,4,-1850270884
349,"AtlasExileWarlordCascadeGlove","Metadata/Monsters/AtlasExiles/ArenaMechanics/AtlasExile4CascadeGloveR",[],-183663416,4,1230155600
350,"AtlasExileWarlordCascadeGloveL","Metadata/Monsters/AtlasExiles/ArenaMechanics/AtlasExile4CascadeGloveL",[],1307782985,4,861214904
351,"AtlasBasiliskRainOfArrowsPod","Metadata/Effects/Spells/monsters_effects/AtlasExiles/BasiliskMonsters/humanoid_ranged/toxic_rain/BloomPod",[],1992145460,4,-309892703
352,"AtlasExileEyrieCrystalObject","Metadata/Monsters/AtlasExiles/EyrieInfluenceMonsters/EyrieSeraphArcherCrystal",[],-990028456,4,-437099238
353,"MetamorphosisTriggerMarker","Metadata/MiscellaneousObjects/Metamorphosis/MetamorphosisTriggerMarker",[],-954686552,4,2084039573
354,"MicrotransactionMetamorphPortalEffect","Metadata/MiscellaneousObjects/MetamorphPortalEffect",[],-1082592768,4,745494644
355,"AtlasBasiliskWyvernSpawner","Metadata/Monsters/AtlasExiles/ArenaMechanics/AtlasExile3WyvernObject",[],-1053544390,4,-1743106759
356,"MicrotransactionOrionDemon","Metadata/Effects/Microtransactions/Aura/OrionDemon/OrionDemon",[],1705896123,3,-63806079
357,"MicrotransactionCrusaderDemon","Metadata/Effects/Microtransactions/Aura/CrusaderApp/CrusaderApparition",[],-154222137,3,2095987762
358,"MicrotransactionBasiliskDemon","Metadata/Effects/Microtransactions/Aura/BasiliskDemon/BasiliskDemon",[],464624771,3,-1105156018
359,"MicrotransactionJudicatorDemon","Metadata/Effects/Microtransactions/Aura/JudicatorDemon/JudicatorDemon",[],-2088639490,3,313469033
360,"MicrotransactionJudicatorGauntlet","Metadata/Effects/Microtransactions/Aura/Judicator/Judicator",[],-304379281,3,1247189657
361,"ProjectilePortal","Metadata/MiscellaneousObjects/ProjectilePortal",[],-1587342159,4,-456401367
362,"AfflictionInitiator","Metadata/MiscellaneousObjects/Affliction/AfflictionInitiator",[52],-1562094092,4,1753857363
363,"RunePaintGroundRune","Metadata/Effects/Spells/rune_paint/GroundRune",[],833953571,4,-392145257
364,"GroundBlade","Metadata/MiscellaneousObjects/GroundBlade",[],-688515235,4,-1262020487
365,"AfflictionColdDemonIceSpike","Metadata/Monsters/LeagueAffliction/AfflictionColdDemonIceSpikeObject",[],-1852749994,4,1486088762
366,"MicrotransactionFairgravesStash","Metadata/MiscellaneousObjects/StashSkins/FairgravesStash",[],-2092955449,4,1210892876
367,"AfflictionRotatingColdOrbs","Metadata/Monsters/LeagueAffliction/AfflictionMonsterSpinningOrb",[],261583288,4,-1480964951
368,"MicrotransactionFairgravesGuildStash","Metadata/MiscellaneousObjects/StashSkins/FairgravesGuildStash",[],1363245450,4,-955676451
369,"AfflictionDemonLightningGigaBallGround","Metadata/Monsters/LeagueAffliction/AfflictionLightningDemonGigaBallGround",[],2037192812,4,-1101951394
370,"RunePaintGroundRuneAlt","Metadata/Effects/Spells/rune_paint/GroundRuneAlt",[],-1652649047,4,1809895549
371,"CrusaderInfluenceBombSpectre","Metadata/Monsters/AtlasExiles/CrusaderInfluenceMonsters/CrusaderMageguardBombSpectre",[],1597467319,4,-287653416
372,"AfflictionBossLightningVolatile","Metadata/Monsters/LeagueAffliction/Demons/FinalBossDeathZones/LightningVolatileObject",[],571837573,4,-1944164188
373,"SimulacrumAbyssNode","Metadata/Terrain/Leagues/Affliction/Objects/LeagueAbyssNode",[],-1069187499,4,1807659532
374,"AfflictionWindDaemonServerMarker","Metadata/Monsters/Daemon/AfflictionFogWindDaemonServerMarker",[],-407556488,4,1378586881
375,"RunePaintGroundRuneGore","Metadata/Effects/Spells/rune_paint/GroundRuneGore",[],-869999456,4,1868789368
376,"HarvestMonsterSeed","Metadata/MiscellaneousObjects/Harvest/MonsterSeed",[],-1757200069,4,405654887
377,"HarvestExtractor","Metadata/MiscellaneousObjects/Harvest/Extractor",[],1090149058,4,-952455214
378,"HarvestIrrigator","Metadata/MiscellaneousObjects/Harvest/Irrigator",[],609926187,4,1188373607
379,"HarvestPole","Metadata/MiscellaneousObjects/Harvest/Pole",[],2065906538,4,-574291112
380,"HarvestStorageTank","Metadata/MiscellaneousObjects/Harvest/StorageTank",[],1601930133,4,538572629
381,"HarvestBlueExplodingPod","Metadata/Monsters/LeagueHarvest/Blue/Objects/HarvestBlueExplodingPod",[53],-928362375,4,479927485
382,"HarvestGreenExplodingPod","Metadata/Monsters/LeagueHarvest/Green/Objects/HarvestGreenExplodingPod",[53],-1303962856,4,1150002244
383,"HarvestRedExplodingPod","Metadata/Monsters/LeagueHarvest/Red/Objects/HarvestRedExplodingPod",[53],1926918228,4,1710720390
384,"SpikeSlamSpike","Metadata/Effects/Spells/spike_slam/spike",[],-1530785127,4,1865426240
385,"HarvestFluidRed","Metadata/MiscellaneousObjects/Harvest/PlantFluidRed",[53],-773798653,4,-1334311728
386,"HarvestFluidBlue","Metadata/MiscellaneousObjects/Harvest/PlantFluidBlue",[53],-1180973860,4,-249463211
387,"HarvestFluidGreen","Metadata/MiscellaneousObjects/Harvest/PlantFluidGreen",[53],-2115596576,4,678228941
388,"HarvestScatteredVines1","Metadata/MiscellaneousObjects/Harvest/VinesDoodadObject",[53],-1764076071,4,677962978
389,"HarvestPipe","Metadata/MiscellaneousObjects/Harvest/HarvestPipeBeamEffect",[],-1900619567,4,-212605355
390,"HarvestGrubHole","Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/scale/Grub/GrubHole",[],1748517582,4,2011692118
391,"HarvestBossVinePathGreen","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathGreen",[53],-1164217431,4,-1463745028
392,"HarvestBossVinePathRed","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathRed",[53],-1566788215,4,1118456245
393,"HarvestBossVinePathBlue","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathBlue",[53],-130358529,4,1666189427
394,"ServerOnlyGroundEffect","Metadata/Effects/Spells/ground_effects/ServerOnlyGroundEffect",[],1050403295,1,595206468
395,"FillGroundEffect","Metadata/Effects/Spells/ground_effects/FillGroundEffect",[],316014466,1,-166484780
396,"ClientGroundEffect","Metadata/Effects/Spells/ground_effects/ClientOnlyGroundEffect",[],-140464413,1,1986625798
397,"ServerGroundEffect","Metadata/Effects/Spells/ground_effects/VisibleServerGroundEffect",[],1773597000,1,-1846330856
398,"HarvestBearBossChargeVine","Metadata/Monsters/LeagueHarvest/Red/Objects/HarvestRedBossChargeVine",[],-1246516588,4,516948948
399,"HarvestCatBossProwlVine","Metadata/Monsters/LeagueHarvest/Green/Objects/HarvestGreenBossProwlVine",[],-1815273200,4,1182177421
400,"HarvestCatBossVineTrap","Metadata/Monsters/LeagueHarvest/Green/Objects/HarvestGreenBossVineTrap",[],-1067327712,4,-430242228
401,"HarvestRootPathOshabi","Metadata/MiscellaneousObjects/Harvest/RootPath/RootPathOshabi",[],-59885889,4,-1421699469
402,"HarvestInsectHole","Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/thorn/Insect/InsectHole",[],-1559653498,4,-887239099
403,"HarvestGreenExplodingPodDevourer","Metadata/Monsters/LeagueHarvest/Green/Objects/HarvestGreenExplodingPodDevourer",[],-140551084,4,823617577
404,"HarvestDevourerHole","Metadata/Effects/Spells/monsters_effects/LeagueHarvest/harvest_monsters/scale/Devourer/DevourerHole",[],155631833,4,1567713933
405,"CrownOfThornsGround","Metadata/Effects/Spells/ground_effects/crown_of_thorns/CrownOfThornsGround",[],471599983,4,-1113029786
406,"MicrotransactionDemonicPortal","Metadata/MiscellaneousObjects/DemonicPortal",[],5257519,4,-40493497
407,"MicrotransactionAngelicPortal","Metadata/MiscellaneousObjects/AngelicPortal",[],-1377749537,4,-1566377802
408,"MicrotransactionPandemoniumPortal","Metadata/MiscellaneousObjects/PandemoniumPortal",[],874107926,4,-318644584
409,"HarvestOshabiCrownOfThornsFaceMarker","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/OshabiCrownOfThornsFaceMarker",[],552412166,4,1685968532
410,"HarvestBlueExplodingPodOshabi","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/OshabiExplodingPodBlue",[53],-1167002836,4,281662304
411,"HarvestGreenExplodingPodOshabi","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/OshabiExplodingPodGreen",[53],299292286,4,-1535882824
412,"HarvestRedExplodingPodOshabi","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/OshabiExplodingPodRed",[53],1127210216,4,-386540048
413,"HeistCoinPortal","Metadata/Terrain/Leagues/Heist/Objects/CoinPortal",[54],-741990845,4,1654625465
414,"CrownOfThornsPodDoodadSpawn","Metadata/Monsters/LeagueHarvest/Oshabi/Objects/CrownOfThornsPod",[53],-1147357610,4,57179503
415,"BlackHoleEffect","Metadata/Monsters/Anomalies/BlackHole",[],-353935968,4,793269711
416,"FrostGlobeEffect","Metadata/Monsters/Anomalies/FrostGlobe",[],-646603346,4,272029099
417,"HeistDemolitionistBarrel","Metadata/MiscellaneousObjects/Heist/DemolitionistBarrel",[54],120948043,4,-1736409633
418,"CircleOfPowerEffect","Metadata/Monsters/Anomalies/CircleOfPower",[],-1989017005,4,860762157
419,"CircleOfPowerEffectDivine","Metadata/Effects/Microtransactions/Spells/circle_of_power/divine/Ao/CircleOfPowerDivine",[],931715647,4,-2137039800
420,"StagnationToxicGrowth1","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicGrowth1",[],1747675408,4,-1787264993
421,"StagnationToxicGrowth2","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicGrowth2",[],-1553817304,4,-783383068
422,"StagnationToxicSpike1","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicSpike1",[],-226455684,4,-621392482
423,"StagnationToxicSpike2","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicSpike2",[],-1484584986,4,-2081777498
424,"StagnationToxicPod1","Metadata/Terrain/EndGame/MapStagnation/Objects/ToxicPod1",[],1169273374,4,-327684678
425,"FirewallEffect","Metadata/Monsters/Anomalies/Firewall",[],233793866,4,-1819660325
426,"IceFissure","Metadata/Terrain/EndGame/MapColdRiver/Objects/IceFissure",[],1860262414,4,1620764425
427,"HeistLeverBasic","Metadata/Terrain/Leagues/Heist/Objects/Level/LeverAttachedTile",[54],1706237490,4,-1158390462
428,"BreachLightningOrbsNew","Metadata/Effects/Spells/fire_orbs/breach_lightning_orb",[],1731502682,4,798487032
429,"HeistScienceUndeadPortalSpawner","Metadata/Monsters/LeagueHeist/Science/Objects/UndeadPortalSpawner",[],1505620177,4,2033408175
430,"HeistScienceLightningVolatile","Metadata/Monsters/LeagueHeist/Science/Objects/LightningVolatileObject",[],296119327,4,252902529
431,"CurseZoneBase","Metadata/Monsters/CurseZones/CurseZoneBase",[],1713250123,4,-1385123371
432,"HeistDumpingPortal","Metadata/Monsters/LeagueHeist/Science/Objects/DumpingPortal",[],-1197408876,4,-1390194213
433,"HeistLightningWaterFall","Metadata/Monsters/LeagueHeist/Science/Objects/LightningWaterfall",[],768726429,4,618737672
434,"HeistGoldenShower","Metadata/Monsters/LeagueHeist/Science/Objects/GoldenShower",[],-1220330896,4,431352621
