"rownum","Id","rid","[rid]","Gem","BK2File"
546,"558",30,[70],6856,""
547,"559",0,[71],6379,""
548,"560",8,[71],6658,""
549,"561",7,[71],6148,""
550,"562",3,[71],6456,""
551,"564",2,[71],6478,""
552,"565",10,[71],6853,""
553,"566",13,[71],6394,""
554,"567",15,[71],6247,""
555,"568",18,[71],6263,""
556,"569",29,[71],6520,""
557,"570",30,[71],6542,""
558,"571",0,[72],6211,""
559,"572",8,[72],6471,""
560,"573",7,[72],6270,""
561,"574",3,[72],6438,""
562,"576",2,[72],6491,""
563,"577",10,[72],6170,""
564,"578",13,[72],6164,""
565,"579",15,[72],6449,""
566,"580",18,[72],6304,""
567,"581",24,[72],6450,""
568,"582",29,[72],6512,""
569,"575",0,[73],6211,""
570,"583",8,[73],6180,""
571,"584",7,[73],6419,""
572,"585",3,[73],6439,""
573,"586",4,[73],6548,""
574,"587",2,[73],6268,""
575,"588",10,[73],6660,""
576,"589",13,[73],6228,""
577,"590",15,[73],6459,""
578,"591",18,[73],6223,""
579,"592",30,[73],6682,""
580,"593",0,[74],6430,""
581,"594",8,[74],6872,""
582,"595",7,[74],6549,""
583,"596",3,[74],6571,""
584,"598",2,[74],6492,""
585,"599",10,[74],6256,""
586,"600",13,[74],6574,""
587,"601",15,[74],6247,""
588,"603",24,[74],6672,""
589,"605",30,[74],6682,""
590,"606",0,[75],6400,""
591,"607",8,[75],6183,""
592,"608",7,[75],6270,""
593,"609",3,[75],6292,""
594,"610",4,[75],6548,""
595,"611",2,[75],6479,""
596,"612",10,[75],6665,""
597,"613",13,[75],6398,""
598,"614",15,[75],6220,""
599,"615",18,[75],6305,""
600,"616",24,[75],6297,""
601,"618",30,[75],6440,""
602,"602",0,[76],6153,""
603,"604",8,[76],6658,""
604,"617",7,[76],6148,""
605,"619",3,[76],6456,""
606,"620",4,[76],6535,""
607,"621",2,[76],6478,""
608,"622",10,[76],6853,""
609,"623",13,[76],6394,""
610,"624",15,[76],6217,""
611,"625",18,[76],6416,""
612,"628",23,[76],6486,""
613,"626",24,[76],6554,""
614,"627",29,[76],6520,""
615,"629",0,[77],6173,""
616,"630",8,[77],6177,""
617,"631",7,[77],6549,""
618,"632",3,[77],6571,""
619,"634",2,[77],6205,""
620,"635",10,[77],6256,""
621,"636",13,[77],6574,""
622,"637",15,[77],6345,""
623,"638",18,[77],6262,""
624,"640",24,[77],6424,""
625,"641",29,[77],6176,""
626,"642",30,[77],6682,""
627,"639",0,[78],6211,""
628,"643",8,[78],6183,""
629,"644",7,[78],6419,""
630,"645",3,[78],6438,""
631,"646",4,[78],6548,""
632,"648",10,[78],6170,""
633,"649",13,[78],6164,""
634,"650",15,[78],6449,""
635,"651",18,[78],6304,""
636,"652",24,[78],6564,""
637,"653",29,[78],6512,""
638,"654",30,[78],6646,""
