"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
1247,6923,1,78,""
1248,6924,1,78,""
1249,6925,1,78,""
1250,6926,1,79,""
1251,6927,1,79,""
1252,6928,1,79,""
1253,6929,1,79,""
1254,6930,1,79,""
1255,6931,1,79,""
1256,6932,1,80,""
1257,6933,1,80,""
1258,6934,1,80,""
1259,6935,1,80,""
1260,6936,1,80,""
1261,6937,1,80,""
1262,6938,1,81,""
1263,6939,1,81,""
1264,6940,1,81,""
1265,6941,1,81,""
1266,6942,1,81,""
1267,6943,1,82,""
1268,6944,1,82,""
1269,6945,1,82,""
1270,6946,1,82,""
1271,6947,1,82,""
1272,6948,1,83,""
1273,6949,1,83,""
1274,6950,1,83,""
1275,6951,1,83,""
1276,6952,1,84,""
1277,6953,1,84,""
1278,6954,1,84,""
1279,6955,1,84,""
1280,6956,1,85,""
1281,6957,1,85,""
1282,6958,1,85,""
1283,6959,1,86,""
1284,6960,1,86,""
1285,6961,1,86,""
1286,6962,1,87,""
1287,6963,1,87,""
1288,6964,1,88,""
1289,6965,1,88,""
1290,6967,1,76,""
1291,6968,1,76,""
1292,6969,1,76,""
1293,6970,1,76,""
1294,6971,1,76,""
1295,6972,1,76,""
1296,6973,1,76,""
1297,6974,1,76,""
1298,6975,1,76,""
1299,6976,1,76,""
1300,6977,1,76,""
1301,6978,1,76,""
1302,6979,1,76,""
1303,6980,1,76,""
1304,6981,1,77,""
1305,6982,1,77,""
1306,6983,1,77,""
1307,6984,1,77,""
1308,6985,1,77,""
1309,6986,1,77,""
1310,6987,1,77,""
1311,6988,1,77,""
1312,6989,1,77,""
1313,6990,1,77,""
1314,6991,1,77,""
1315,6992,1,77,""
1316,6993,1,77,""
1317,6994,1,77,""
1318,6995,1,89,""
1319,6996,1,89,""
1320,6997,1,89,""
1321,6998,1,89,""
1322,6999,1,89,""
1323,7000,1,89,""
1324,7001,1,90,""
1325,7002,1,90,""
1326,7003,1,90,""
1327,7004,1,90,""
1328,7005,1,90,""
1329,7006,1,90,""
1330,7007,1,91,""
1331,7008,1,91,""
1332,7009,1,91,""
1333,7010,1,91,""
1334,7011,1,91,""
1335,7012,1,92,""
1336,7013,1,92,""
1337,7014,1,92,""
1338,7015,1,92,""
1339,7016,1,92,""
1340,7017,1,93,""
1341,7018,1,93,""
1342,7019,1,93,""
1343,7020,1,93,""
1344,7021,1,93,""
1345,7022,1,94,""
1346,7023,1,94,""
1347,7024,1,94,""
1348,7025,1,94,""
1349,7026,1,94,""
1350,7027,1,95,""
1351,7028,1,95,""
1352,7029,1,95,""
1353,7030,1,95,""
1354,7047,1,76,""
1355,7049,1,76,""
1356,7051,1,76,""
1357,7053,1,76,""
1358,7055,1,76,""
1359,7057,1,76,""
1360,7059,1,76,""
1361,7061,1,76,""
1362,7063,1,77,""
1363,7065,1,77,""
1364,7067,1,77,""
1365,7069,1,77,""
1366,7071,1,77,""
1367,7073,1,77,""
1368,7075,1,77,""
1369,7077,1,77,""
1370,7079,1,77,""
1371,7081,1,77,""
1372,7083,1,77,""
1373,7085,1,77,""
1374,7087,1,77,""
1375,7089,1,77,""
1376,7091,1,89,""
1377,7093,1,89,""
1378,7095,1,89,""
1379,7097,1,89,""
1380,7099,1,89,""
1381,7101,1,89,""
1382,7103,1,89,""
1383,7105,1,89,""
1384,7107,1,90,""
1385,7109,1,90,""
1386,7111,1,90,""
1387,7113,1,90,""
1388,7115,1,90,""
1389,7117,1,90,""
1390,7119,1,90,""
1391,7121,1,90,""
1392,7123,1,90,""
1393,7125,1,91,""
1394,7127,1,91,""
1395,7129,1,91,""
1396,7131,1,91,""
1397,7133,1,91,""
1398,7135,1,91,""
1399,7137,1,91,""
1400,7139,1,92,""
1401,7141,1,92,""
1402,7143,1,92,""
1403,7145,1,92,""
1404,7147,1,92,""
1405,7149,1,92,""
1406,7151,1,92,""
1407,7153,1,92,""
1408,7155,1,92,""
1409,7157,1,93,""
1410,7159,1,93,""
1411,7161,1,93,""
1412,7163,1,93,""
1413,7165,1,93,""
1414,7167,1,93,""
1415,7169,1,93,""
1416,7171,1,93,""
1417,7173,1,94,""
1418,7175,1,94,""
1419,7177,1,94,""
1420,7179,1,94,""
1421,7181,1,94,""
1422,7183,1,94,""
1423,7185,1,94,""
1424,7187,1,95,""
1425,7188,1,95,""
1426,7189,1,95,""
1427,7190,1,95,""
1428,7191,1,95,""
1429,7192,1,95,""
1430,7193,1,95,""
1431,7381,1,96,""
1432,9005,1,97,""
1433,9277,1,98,""
1434,9705,1,99,""
1435,9705,46,100,""
1436,9706,1,99,""
1437,9706,46,100,""
1438,9707,1,99,""
1439,9707,46,100,""
1440,9708,1,99,""
1441,9708,46,100,""
1442,9709,1,99,""
1443,9709,46,100,""
1444,9710,1,99,""
1445,9710,46,100,""
1446,9711,1,99,""
1447,9711,46,100,""
1448,9712,1,99,""
1449,9712,46,100,""
1450,9713,1,99,""
1451,9713,46,100,""
1452,9994,1,101,""
1453,9995,1,102,""
1454,9996,1,103,""
1455,9997,1,104,""
1456,9998,1,101,""
1457,9999,1,102,""
1458,10000,1,103,""
1459,10001,1,104,""
1460,10002,1,101,""
1461,10003,1,102,""
1462,10004,1,103,""
1463,10005,1,104,""
1464,9912,1,110,""
1465,1,1,138,""
