"rownum","Id","BaseItemTypesKey","HASH16","HASH32","i32","bool","bool","[rid]","rid","Skills","i32","bool","rid","bool"
243,"Metadata/Pet/BabyElephant/celestial/Celestial_BabyElephant",4794,31950,1730485227,10,"","",[1],22,[],0,"","",""
244,"Metadata/Pet/Corgi/Corgi",4795,59392,1854113411,8,"","",[1],3,[],0,"","",""
245,"Metadata/Pet/PomeranianDog/PomeranianDog",4796,41185,-232041782,8,"","",[1],3,[],0,"","",""
246,"Metadata/Pet/ThaumaturgyDogs/LabradorPet",4797,8889,-486293062,8,"","",[1],3,[],0,"","",""
247,"Metadata/Pet/Cat/TabbyCatPet",4798,28176,1406221761,8,"","",[1],3,[],0,"","",""
248,"Metadata/Pet/Cat/AmberCatPet",4799,2561,904478696,8,"","",[1],3,[],0,"","",""
249,"Metadata/Pet/Cat/CinnamonCatPet",4800,6729,-2110744455,8,"","",[1],3,[],0,"","",""
250,"Metadata/Pet/GoddessPet/GoddessPet",4801,5244,1273520020,8,1,"",[1],61,[],0,"","",""
251,"Metadata/Pet/GoddessPet/GoddessPetPremium",4802,45927,151108198,12,"",1,[1],61,[],0,"","",""
252,"Metadata/Pet/GoddessPet/GoddessPetPremiumExpired",4803,29780,-2027490446,12,1,"",[1],61,[],0,"","",""
253,"Metadata/Pet/Cat/HeistCalicoCatPet",4804,25867,1227500577,8,"","",[1],70,[],0,"","",""
254,"Metadata/Pet/Twilight_SunriseOrreyPet/SunriseOrreryPet",4805,51775,-474207869,8,"","",[1],112,[],0,"","",""
255,"Metadata/Pet/Wolf/SunriseWolf",4806,975,2037938871,10,"","",[1],112,[],0,"","",""
256,"Metadata/Pet/Twilight_NightfallCloud/NightfallCloud",4807,64490,-65730561,8,"","",[1],112,[],0,"","",""
257,"Metadata/Pet/Dragon/TwilightNightfallDragon",4808,60826,-938596972,15,1,"",[1],112,[],0,"","",""
258,"Metadata/Pet/Dragon/TwilightNightfallDragonPremium",4809,35405,-1577702469,15,"",1,[1],112,[],0,"","",""
259,"Metadata/Pet/Dragon/TwilightNightfallDragonPremiumExpired",4810,60414,1989254511,15,1,"",[1],112,[],0,"","",""
260,"Metadata/Pet/Duck/Mallard",4811,5615,-282002721,8,"","",[1],3,[],0,"","",""
261,"Metadata/Pet/Duck/ParadiseMale",4812,40886,-641120641,8,"","",[1],3,[],0,"","",""
262,"Metadata/Pet/Duck/ParadiseFemale",4813,64300,1633983048,8,"","",[1],3,[],0,"","",""
263,"Metadata/Pet/DancingSkeleton/DancingSkeleton",4814,41078,-125937656,8,"","",[2],65,[],0,"","",""
264,"Metadata/Pet/SurvivorHound/SurvivorHound",4815,28731,1436296615,8,"","",[1],3,[],0,"","",""
265,"Metadata/Pet/SurvivorHound/SurvivorPackHound",4816,62413,1031392948,8,"","",[1],3,[],0,"","",""
266,"Metadata/Pet/SurvivorHound/DemonicHound",4817,54768,722534112,8,"",1,[1],3,[],0,"","",""
267,"Metadata/Pet/SurvivorHound/DemonicHoundExpired",4818,49775,610788872,8,1,"",[1],3,[],0,"","",""
268,"Metadata/Pet/FreyaCompanion/Freya",4819,29408,384787471,10,1,"",[2],60,[],0,"","",""
269,"Metadata/Pet/FreyaCompanion/FreyaPremium",4820,49503,222415902,10,"",1,[2],60,[],0,"","",""
270,"Metadata/Pet/FreyaCompanion/FreyaPremiumExpired",4821,50810,516085944,10,1,"",[2],60,[],0,"","",""
271,"Metadata/Pet/FreyaCompanion/FreyaSummerPremium",4822,42690,1464725903,10,"",1,[2],60,[],0,"","",""
272,"Metadata/Pet/FreyaCompanion/FreyaSummerPremiumExpired",4823,1000,1806592070,10,1,"",[2],60,[],0,"","",""
273,"Metadata/Pet/ArcticFoxPet/ArcticFoxPet",4824,33967,-1453707787,8,"","",[1],8,[],0,"","",""
274,"Metadata/Pet/MiserySmall/MiserySmall",4825,31497,467099870,8,"","",[1],119,[],0,"","",""
275,"Metadata/Pet/GothicHorrorGhostChild/misery/MiseryHorrorGhostChild",4826,64634,1486464227,8,"","",[1],119,[],0,"","",""
276,"Metadata/Pet/Cockroach/CockroachWarlord",4827,59717,453308993,8,"","",[1],119,[],0,"","",""
277,"Metadata/Pet/SufferingSpiritPet/SufferingSpiritPet",4828,62568,1654167280,10,"","",[2],119,[],0,"","",""
278,"Metadata/Pet/Rabbit/TintOrangeRabbit",4829,1149,378409715,8,"","",[1],3,[],0,"","",""
279,"Metadata/Pet/Rabbit/BlackWhiteRabbit",4830,7044,330041384,8,"","",[1],3,[],0,"","",""
280,"Metadata/Pet/Rabbit/WoolyWhiteRabbit",4831,40686,890022882,8,"","",[1],3,[],0,"","",""
281,"Metadata/Pet/RenegadeImp/RenegadeImp",4832,63003,-1799134504,8,"","",[1],99,[],0,"","",""
282,"Metadata/Pet/GraspingHands/BreachSpawner",4833,49520,846852873,8,"","",[1],30,[],0,"","",""
283,"Metadata/Pet/Cherub/AbyssCherub/AbyssCherub",4834,18032,-1743724960,8,"","",[1],30,[],0,"","",""
284,"Metadata/Pet/TwilightHorsePet/TwilightSteedPet",4835,44417,-884709691,12,1,"",[1],112,[],0,"","",""
285,"Metadata/Pet/TwilightHorsePet/TwilightPegasus",4836,47043,-449555721,14,"",1,[1],112,[],0,"","",""
286,"Metadata/Pet/TwilightHorsePet/TwilightPegasusPremiumExpired",4837,52177,1174769108,14,1,"",[1],112,[],0,"","",""
287,"Metadata/Pet/VaalToucan/VaalToucan",4838,47609,589404888,8,"","",[1],114,[],0,"","",""
288,"Metadata/Pet/LightBringerCat/LightbringerCat",4839,48123,-1828771580,8,"","",[1],5,[],0,"","",""
289,"Metadata/Pet/GryffonPets/LightBringerGryffon",4840,30924,-1233662277,10,"","",[1],5,[],0,"","",""
290,"Metadata/Pet/DarkShardFalcon/DarkShardFalcon",4841,41330,-1586429949,8,"","",[1],5,[],0,"","",""
291,"Metadata/Pet/GryffonPets/DarkShardGryffon",4842,44614,852204685,10,"","",[1],5,[],0,"","",""
292,"Metadata/Pet/Hasina/Hasina01",4843,48515,-1825821009,10,1,"",[2],39,[],0,"","",""
293,"Metadata/Pet/Hasina/Hasina02",4844,58687,1343468844,10,"",1,[2],39,[],0,"","",""
294,"Metadata/Pet/Hasina/Hasina03",4845,50215,247843554,10,1,"",[2],39,[],0,"","",""
295,"Metadata/Pet/HasinaSpring/HasinaSpringPremium",4846,4721,1578847338,8,"",1,[2],39,[],0,"","",""
296,"Metadata/Pet/HasinaSpring/HasinaSpringPremiumExpired",4847,31636,238712238,8,1,"",[2],39,[],0,"","",""
297,"Metadata/Pet/ThaumaturgyDachshund/ThaumaturgyDachshund",4848,60005,388562253,8,"","",[1],111,[],0,"","",""
298,"Metadata/Pet/Cat/SoulkeeperCat",4849,16179,1306096362,8,"","",[1],49,[],0,"","",""
299,"Metadata/Pet/ScavengerBat/ScavengerBat",4850,64801,-1236710552,8,"","",[1],84,[],0,"","",""
300,"Metadata/Pet/ScavengerLargeRat/ScavengerLargeRat",4851,16929,1947809336,8,"","",[1],84,[],0,"","",""
301,"Metadata/Pet/OverseerSmallPet/OverseerSmallPet",4852,21479,-1076564941,8,"","",[1],84,[],0,"","",""
302,"Metadata/Pet/OverseerLargeOwl/OverseerLargeOwl",4853,39745,2026693517,10,"","",[1],84,[],0,"","",""
303,"Metadata/Pet/ParagonPet/ParagonPet",4854,7860,1538344197,8,"","",[1],86,[],0,"","",""
304,"Metadata/Pet/EthercraftTurtle/SavageEthercraftTurtle",4855,986,-672672707,8,"","",[1],46,[],0,"","",""
305,"Metadata/Pet/EthercraftTurtleEnraged/EnragedEthercraftTurtle",4856,11895,1698319181,8,"","",[1],46,[],0,"","",""
306,"Metadata/Pet/EthercraftTurtleTranquil/TranquilEthercraftTurtle",4857,60254,1792442760,8,"","",[1],46,[],0,"","",""
307,"Metadata/Pet/EthercraftTurtleChaotic/ChaoticEthercraftTurtle",4858,22730,-177558112,8,"","",[1],46,[],0,"","",""
308,"Metadata/Pet/DragonSerpent/DragonSerpent",4859,34863,1618798675,14,1,"",[1],12,[],0,"","",""
309,"Metadata/Pet/DragonSerpent/DragonSerpentPremium",4860,40417,594984599,14,"",1,[1],12,[],0,"","",""
310,"Metadata/Pet/DragonSerpent/DragonSerpentPremiumExpired",4861,28497,-1788872178,14,1,"",[1],12,[],0,"","",""
311,"Metadata/Pet/JingweiBabyCrane/JingweiBabyCrane",4862,59758,2005638885,8,1,"",[1],77,[],0,"","",""
312,"Metadata/Pet/JingweiCrane/JingweiCrane",4863,38119,-1691938880,14,"",1,[1],77,[],0,"","",""
313,"Metadata/Pet/JingweiCrane/JingweiCraneExpired",4864,6131,1202212955,14,1,"",[1],77,[],0,"","",""
314,"Metadata/Pet/BuccaneerPet/BuccaneerPet",4866,45357,2126630892,8,"","",[2],34,[],0,"","",""
315,"Metadata/Pet/IntrepidDeer/IntrepidDeer",4865,12606,-665851535,8,"","",[1],103,[],0,"","",""
316,"Metadata/Pet/Seagull/AtlantisSirenSeagull",4868,31305,899502036,8,"","",[1],10,[],0,"","",""
317,"Metadata/Pet/AtlantisSirenPegasus/AtlantisSirenPegasus",4869,62905,722919087,12,"","",[1],10,[],0,"","",""
318,"Metadata/Pet/Frog/Deepwater",4870,53606,-2039916785,8,"","",[1],10,[],0,"","",""
319,"Metadata/Pet/FishMine/FishMine",4871,12453,-1734367174,8,"","",[1],10,[],0,"","",""
320,"Metadata/Pet/HellscapePet/HellscapePet",4872,22214,-1592592428,10,"","",[1],103,[],0,"","",""
321,"Metadata/Pet/Skadi/Skadi",4873,28132,-526938765,10,1,"",[2],8,[],0,"","",""
322,"Metadata/Pet/Skadi/SkadiPremium",4874,47903,396340352,10,"",1,[2],8,[],0,"","",""
323,"Metadata/Pet/Skadi/SkadiPremiumExpired",4875,26442,1858079114,10,1,"",[2],8,[],0,"","",""
324,"Metadata/Pet/CelestialTurtle/CelestialTurtle",4879,51403,1548522631,8,"","",[1],22,[],0,"","",""
325,"Metadata/Pet/GryffonPets/DarkShardTencentGryffon",4876,28186,502821858,10,1,"",[1],86,[],0,"","",""
326,"Metadata/Pet/GryffonPets/DarkShardTencentGryffonPremium",4877,22433,-2043162218,10,"",1,[1],86,[],0,"","",""
327,"Metadata/Pet/GryffonPets/DarkShardTencentGryffonPremiumExpired",4878,40946,-1720777059,10,1,"",[1],86,[],0,"","",""
328,"Metadata/Pet/WyrmCall/WyrmCallPet",4867,44243,-2008603500,15,"","",[1],7,[],0,"","",""
329,"Metadata/Pet/Beetle/HeritageBeetle",4880,8812,-658965804,8,"","",[1],68,[],0,"","",""
330,"Metadata/Pet/HummingBird/HeritageHummingBird",4881,28721,417097965,8,"","",[1],68,[],0,"","",""
331,"Metadata/Pet/HeritagePeacock/HeritagePeacock",4882,5638,458362196,8,"","",[1],68,[],0,"","",""
332,"Metadata/Pet/Centipede/DivergenceCentipede",4883,14358,-911543876,8,"","",[1],68,[],0,"","",""
333,"Metadata/Pet/DivergenceAnglerFish/DivergenceAnglerFish",4884,3550,371268607,10,"","",[1],68,[],0,"","",""
334,"Metadata/Pet/SkadiWolfPup/SkadiWolfPup",4885,9600,150482296,8,1,"",[1],3,[],0,"","",""
335,"Metadata/Pet/SkadiWolfSpirit/SkadiWolfSpirit",4886,46611,-966627215,8,"",1,[1],3,[],0,"","",""
336,"Metadata/Pet/SkadiWolfSpirit/SkadiWolfSpiritExpired",4887,34052,1466749544,8,1,"",[1],3,[],0,"","",""
337,"Metadata/Pet/GodOfThunderBabyTiger/GodOfThunderBabyTiger",4888,15755,-316288850,8,1,"",[1],3,[],0,"","",""
338,"Metadata/Pet/Tiger/GodofThunderPet",4889,10092,-1325492334,8,"",1,[1],3,[],0,"","",""
339,"Metadata/Pet/Tiger/GodofThunderPremiumExpiredPet",4890,19470,318136056,8,1,"",[1],3,[],0,"","",""
340,"Metadata/Pet/Tiger/HarmoniousTigerPet",4891,53283,1853210198,8,"","",[1],67,[],0,"","",""
341,"Metadata/Pet/HummingBird/HummingBird",4892,38857,-2099505899,8,"","",[1],3,[],0,"","",""
342,"Metadata/Pet/FennecFox/FennecFox",4893,23252,173691022,8,"","",[1],3,[],0,"","",""
343,"Metadata/Pet/GiantHornet/GiantHornet",4894,61971,-1124708635,8,"","",[1],3,[],0,"","",""
344,"Metadata/Pet/Wolverine/Wolverine",4895,18642,423055845,8,"","",[1],3,[],0,"","",""
345,"Metadata/Pet/PoodleMoth/PoodleMoth",4896,39448,-807905856,8,"","",[1],3,[],0,"","",""
346,"Metadata/Pet/FaridunLizardPet/FaridunLizardPet",4897,56965,-1892068932,8,"","",[1],3,[],0,"","",""
347,"Metadata/Pet/FangtoothMoray/FangtoothMoray",4898,34645,-1870981330,8,"","",[1],3,[],0,"","",""
348,"Metadata/Pet/Raccoon/Raccoon",4899,44288,1511061264,10,"","",[1],3,[63361],0,"","",""
349,"Metadata/Pet/AyeAyePet/AyeAye",4900,44009,1780531657,8,"","",[1],3,[],0,"","",""
350,"Metadata/Pet/Cat/AristocratCat",4901,18801,633236687,8,"","",[1],3,[],0,"","",""
351,"Metadata/Pet/CultDarkness/Aristocrat/Aristocrat",4902,25862,493975671,10,"","",[1],3,[],0,"","",""
352,"Metadata/Pet/BladeSoul/BladeSoulSword",4903,6186,-653803219,10,1,"",[2],11,[],0,"","",""
353,"Metadata/Pet/BladeSoul/BladeSoulCompanion",4904,39792,1035904718,10,"",1,[2],11,[],0,"","",""
354,"Metadata/Pet/BladeSoul/BladeSoulCompanionExpired",4905,33631,-1160693362,10,1,"",[2],11,[],0,"","",""
355,"Metadata/Pet/TencentAristocratCat/TencentAristocratCat",4906,656,404691599,8,1,"",[1],3,[],0,"","",""
356,"Metadata/Pet/TencentAristocratCat/TencentAristocratCatPremium",4907,15830,-108805035,8,"",1,[1],3,[],0,"","",""
357,"Metadata/Pet/TencentAristocratCat/TencentAristocratCatPremiumExpired",4908,35821,627224207,8,1,"",[1],3,[],0,"","",""
358,"Metadata/Pet/Battery/Mana/ManaBatteryOrb",4909,3545,-1611361747,8,"","",[1],86,[],0,"","",""
359,"Metadata/Pet/Battery/Life/LifeBatteryOrb",4910,45428,-1137701564,8,"","",[1],86,[],0,"","",""
360,"Metadata/Pet/EmberkeepVulture/EmberkeepVulture",4913,15979,-1311469633,8,"",1,[1],3,[],0,"","",""
361,"Metadata/Pet/GolemBall/GolemBall",4911,44649,2025838294,8,"","",[1],86,[],0,"","",""
362,"Metadata/Pet/lightningbird/LightningBird",4914,32402,239759576,14,"","",[1],3,[],0,"","",""
363,"Metadata/Pet/lightningbird/LightningBirdAutomaton",4915,45597,-1185412283,14,"","",[1],3,[],0,"","",""
364,"Metadata/Pet/lightningbird/LightningBirdCelestial",4916,54570,1612952841,14,"","",[1],3,[],0,"","",""
365,"Metadata/Pet/lightningbird/LightningBirdDivine",4917,56526,-1285394516,14,"","",[1],3,[],0,"","",""
366,"Metadata/Pet/Arachnomorph/ArachnomorphPetBone",4918,11933,1146972864,14,"","",[1],3,[],0,"","",""
367,"Metadata/Pet/Arachnomorph/ArachnomorphPetBulb",4919,40440,1707866163,14,"","",[1],3,[],0,"","",""
368,"Metadata/Pet/Arachnomorph/ArachnomorphPetSabre",4920,37321,-1151784304,14,"","",[1],3,[],0,"","",""
369,"Metadata/Pet/Arachnomorph/ArachnomorphPetSpindly",4921,13753,-1367696445,14,"","",[1],3,[],0,"","",""
370,"Metadata/Pet/Arachnomorph/ArachnomorphPetPlated",4922,64759,-924765162,14,"","",[1],3,[],0,"","",""
371,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderFire",4923,25566,-868700186,1,"","",[1],3,[62303],1,"","",""
372,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderGold",4924,4934,266280089,1,"","",[1],3,[62303],1,"","",""
373,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderGreen",4925,23775,-1602356062,1,"","",[1],3,[62303],1,"","",""
374,"Metadata/Pet/Blob/Blob",4926,60529,963302683,12,"","",[1],86,[],0,"","",""
375,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion01",4927,54926,-1638774564,12,1,"",[2],86,[],0,"","",""
376,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion02",4928,22043,-1997086995,12,"",1,[2],86,[],0,"","",""
377,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion03",4929,54946,-1361217409,12,1,"",[2],86,[],0,"","",""
378,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion04",4930,33525,675392180,12,1,"",[2],86,[],0,"","",""
379,"Metadata/Pet/Demonling/DemonlingPetGalloping",4931,61132,-809492212,8,"","",[1],38,[],0,"","",""
380,"Metadata/Pet/Demonling/DemonlingPetHeadless",4932,10048,1165713979,8,"","",[1],38,[],0,"","",""
381,"Metadata/Pet/Demonling/DemonlingPetScuttling",4933,26635,334855166,12,"","",[1],38,[],0,"","",""
382,"Metadata/Pet/Demonling/DemonlingPetSpiky",4934,24809,1746667765,8,"","",[1],38,[],0,"","",""
383,"Metadata/Pet/Demonling/DemonlingPetWinged",4935,23773,1678915791,8,"","",[1],38,[],0,"","",""
384,"Metadata/Pet/BloodlordPet/Bloodlord",4936,60001,1912903781,14,"","",[1],38,[],0,"","",""
385,"Metadata/Pet/PetRock/PetRock",4937,52130,929823945,14,"","",[1],87,[],0,"","",""
386,"Metadata/Pet/PetRock/PetRockAzurite",4938,47248,128499512,14,"","",[1],87,[],0,"","",""
387,"Metadata/Pet/PetRock/PetRockGold",4939,15007,-1905543948,14,"","",[1],87,[],0,"","",""
388,"Metadata/Pet/PetRock/PetRockSandstone",4940,3696,1333018884,14,"","",[1],87,[],0,"","",""
389,"Metadata/Pet/PetRock/PetRockStatues",4941,62845,-306898744,14,"","",[1],87,[],0,"","",""
390,"Metadata/Pet/PetRock/PetRockSulphur",4942,19077,-1473912160,14,"","",[1],87,[],0,"","",""
391,"Metadata/Pet/PetRock/PetRockVaal",4943,20551,629306821,14,"","",[1],87,[],0,"","",""
392,"Metadata/Pet/GoblinBand/GoblinBandLeader",4944,2682,560802583,8,"","",[1],86,[],1,"","",1
393,"Metadata/Pet/ScarletMacawParrot/ScarletMacawParrot",4945,62023,1858575488,8,"","",[1],3,[],0,1,"",""
394,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitSmall",4946,11967,256778737,8,1,"",[1],3,[],0,"","",""
395,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitBig",4947,63061,224131854,12,"",1,[1],3,[],0,"","",""
396,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitBigExpired",4948,45541,-1587343226,12,1,"",[1],3,[],0,"","",""
397,"Metadata/Pet/SandWorm/SandWorm",4949,35834,-1679093743,12,"","",[1],3,[],0,"","",""
398,"Metadata/Pet/SandWorm/SandWormRed",4950,34949,1062975454,12,"","",[1],3,[],0,"","",""
399,"Metadata/Pet/SandWorm/SandWormBlue",4951,35440,-1143328342,12,"","",[1],3,[],0,"","",""
400,"Metadata/Pet/Bear/DelveBear",4952,22212,639856871,10,"","",[1],3,[],0,"","",""
401,"Metadata/Pet/PandemoniumSpider/BlackWidowSpider",4953,24804,-1189946890,8,"","",[1],3,[],0,"","",""
402,"Metadata/Pet/SurvivorHound/ArmouredHuntingDog",4954,17147,381768762,8,"","",[1],3,"[64229,64230,64231,64232]",0,"","",""
403,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_01",4955,36142,382770174,12,1,"",[2],86,[],0,"","",""
404,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_02",4956,34011,2123627080,12,"",1,[2],86,[],0,"","",""
405,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_03",4957,63090,1162064689,12,1,"",[2],86,[],0,"","",""
406,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_04",4958,59325,-780257597,12,"",1,[2],86,[],0,"","",""
407,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_05",4959,39255,-322800235,12,1,"",[2],86,[],0,"","",""
408,"Metadata/Pet/CurrencyOrbCompainion/ChaosOrb",4960,9369,-814552085,8,"","",[1],86,[],0,"","",""
409,"Metadata/Pet/CurrencyOrbCompainion/VaalOrb",4961,50398,-792325096,8,"","",[1],86,[],0,"","",""
410,"Metadata/Pet/CurrencyOrbCompainion/ExaltedOrb",4962,63031,-887931612,8,"","",[1],86,[],0,"","",""
411,"Metadata/Pet/Mimic/Mimic",10726,37985,-1705636297,20,"","",[1],86,[64274],0,"","",""
412,"Metadata/Pet/NecroticCat/NecroticCat",4963,39798,-630767343,8,1,"",[1],3,[],0,"","",""
413,"Metadata/Pet/NecroticCat/NecroticPremiumCat",4964,40944,-1564525233,8,"",1,[1],3,[],0,"","",""
414,"Metadata/Pet/NecroticCat/NecroticPremiumExpiredCat",4965,58288,567460450,8,1,"",[1],3,[],0,"","",""
415,"Metadata/Pet/FlyingMorphPets/MorphingBat",4966,102,-1353601225,12,"","",[1],3,[],0,"","",""
416,"Metadata/Pet/FlyingMorphPets/MorphingBeetle",4967,32315,-1599742306,12,"","",[1],3,[],0,"","",""
417,"Metadata/Pet/FlyingMorphPets/MorphingEyeball",4968,20391,1170868845,8,"","",[1],3,[],0,"","",""
418,"Metadata/Pet/FlyingMorphPets/MorphingFlyingToad",4969,55666,936898213,10,"","",[1],3,[],0,"","",""
419,"Metadata/Pet/FlyingMorphPets/MorphingJellyfish__",4970,55857,-710013025,14,"","",[1],3,[],0,"","",""
420,"Metadata/Pet/DragonSerpent/red_DragonSerpent",4971,16843,-2052733842,8,"","",[1],3,[],0,"","",""
