"rownum","BaseItemType","i32","i32"
1545,1976,0,0
1546,704,0,0
1547,700,0,0
1548,707,0,0
1549,703,0,0
1550,783,300,510
1551,472,250,338
1552,405,220,0
1553,1061,210,0
1554,638,150,97
1555,712,130,113
1556,714,80,65
1557,480,175,131
1558,2030,130,80
1559,2032,80,40
1560,2016,230,200
1561,2017,180,0
1562,2031,80,40
1563,2033,250,140
1564,713,80,65
1565,715,250,229
1566,594,120,131
1567,593,180,200
1568,1114,335,650
1569,451,95,131
1570,915,95,97
1571,901,70,97
1572,937,190,338
1573,900,320,480
1574,1559,160,165
1575,556,110,88
1576,919,30,97
1577,555,70,42
1578,1899,80,131
1579,554,70,42
1580,553,215,136
1581,1851,80,165
1582,4912,6,0
1583,1722,640,821
1584,1723,300,377
1585,1724,200,181
1586,1717,260,266
1587,1719,160,106
1588,1725,160,322
1589,1721,460,489
1590,1718,160,106
1591,1720,500,370
1592,387,65,97
1593,408,0,0
1594,588,160,131
1595,452,55,131
1596,1112,320,0
1597,1240,0,0
1598,1128,80,97
1599,1238,100,97
1600,1242,0,0
1601,1241,0,0
1602,1232,0,0
1603,1234,0,0
1604,1233,0,0
1605,1235,0,0
1606,609,0,166
1607,611,0,97
1608,610,0,97
1609,608,0,236
1610,605,0,166
1611,607,0,97
1612,606,0,97
1613,604,0,236
1614,601,0,132
1615,603,0,62
1616,602,0,62
1617,600,0,201
1618,597,0,132
1619,599,0,62
1620,598,0,62
1621,596,0,201
1622,9568,10,0
1623,9569,0,0
1624,4534,0,0
1625,9525,0,0
1626,9523,0,0
1627,9524,0,0
1628,9522,0,0
1629,9521,0,0
1630,9520,0,0
1631,9519,0,0
1632,9518,0,0
1633,333,0,0
1634,332,0,0
1635,331,0,0
1636,330,0,0
1637,353,1,0
1638,352,1,0
1639,359,0,0
1640,358,0,0
1641,357,0,0
1642,356,0,0
1643,355,0,0
1644,354,0,0
1645,351,0,0
1646,4533,0,0
1647,2223,210,355
1648,2200,210,355
1649,2261,210,441
1650,1693,210,441
1651,1981,0,0
1652,1989,0,0
1653,1163,0,0
1654,669,0,0
1655,1948,0,0
1656,1023,210,355
1657,1258,0,0
1658,1257,0,0
1659,1261,0,0
1660,1260,0,0
1661,1259,0,0
1662,1256,0,0
1663,1255,0,0
1664,1254,0,0
1665,1324,0,0
1666,1323,0,0
1667,1322,0,0
1668,1321,0,0
1669,1320,0,0
1670,1319,0,0
1671,1318,0,0
1672,1317,0,0
1673,1316,0,0
1674,1315,0,0
1675,1314,0,0
1676,1313,0,0
1677,1312,0,0
1678,1311,0,0
1679,1310,0,0
1680,1309,0,0
1681,1308,0,0
1682,1307,0,0
1683,1306,0,0
1684,1305,0,0
1685,1304,0,0
1686,1303,0,0
1687,1302,0,0
1688,1301,0,0
1689,1300,0,0
1690,1299,0,0
1691,1298,0,0
1692,1297,0,0
1693,1296,0,0
1694,1295,0,0
1695,1294,0,0
1696,1293,0,0
1697,1292,0,0
1698,1291,0,0
1699,1290,0,0
1700,1289,0,0
1701,1288,0,0
1702,1287,0,0
1703,1286,0,0
1704,1285,0,0
1705,1284,0,0
1706,1283,0,0
1707,1282,0,0
1708,1281,0,0
1709,1280,0,0
1710,1279,0,0
1711,1278,0,0
1712,1277,0,0
1713,1276,0,0
1714,1275,0,0
1715,1274,0,0
1716,1273,0,0
1717,1272,0,0
1718,1271,0,0
1719,1270,0,0
1720,1269,0,0
1721,1331,0,0
1722,1330,0,0
1723,1329,0,0
1724,1328,0,0
1725,1327,0,0
1726,1326,0,0
1727,1325,0,0
1728,1268,0,0
1729,1267,0,0
1730,1266,0,0
1731,1265,0,0
1732,1264,0,0
1733,1263,0,0
1734,1262,0,0
1735,1464,0,0
1736,1463,0,0
1737,1462,0,0
1738,1461,0,0
1739,1460,0,0
1740,1459,0,0
1741,1458,0,0
1742,1457,0,0
1743,1456,0,0
1744,1455,0,0
1745,1454,0,0
1746,1453,0,0
1747,1452,0,0
1748,1451,0,0
1749,1450,0,0
1750,1449,0,0
1751,1448,0,0
1752,1447,0,0
1753,1446,0,0
1754,1445,0,0
1755,1444,0,0
1756,1443,0,0
1757,1442,0,0
1758,1441,0,0
1759,1440,0,0
1760,1439,0,0
1761,1438,0,0
1762,1437,0,0
1763,1436,0,0
1764,1435,0,0
1765,1434,0,0
1766,1433,0,0
1767,1432,0,0
1768,1431,0,0
1769,1430,0,0
1770,1429,0,0
1771,1428,0,0
1772,1427,0,0
1773,1426,0,0
1774,1425,0,0
1775,1424,0,0
1776,1423,0,0
1777,1422,0,0
1778,1421,0,0
1779,1420,0,0
1780,1419,0,0
1781,1418,0,0
1782,1417,0,0
1783,1416,0,0
1784,1415,0,0
1785,1414,0,0
1786,1413,0,0
1787,1412,0,0
1788,1411,0,0
1789,1410,0,0
1790,1409,0,0
1791,1471,0,0
1792,1470,0,0
1793,1469,0,0
1794,1468,0,0
1795,1467,0,0
1796,1466,0,0
1797,1465,0,0
1798,1408,0,0
1799,1407,0,0
1800,1406,0,0
1801,1405,0,0
1802,1404,0,0
1803,1403,0,0
1804,1402,0,0
1805,2055,0,0
1806,2060,0,0
1807,1193,0,0
1808,856,190,338
1809,1820,0,0
1810,1939,420,0
1811,1956,0,0
1812,2378,0,441
1813,1567,210,355
1814,1821,0,0
1815,1124,250,441
1816,2300,0,0
1817,2306,0,0
1818,1170,0,0
1819,1177,0,0
1820,2317,210,355
1821,1613,0,0
1822,1185,0,0
1823,2147,190,441
1824,2049,275,0
1825,1748,210,0
1826,1020,210,355
1827,754,0,0
1828,913,0,0
1829,1065,0,0
1830,2182,210,0
1831,1963,0,0
1832,1971,0,0
1833,788,0,0
1834,1765,200,338
1835,947,0,0
1836,1907,210,355
1837,785,0,0
1838,1950,0,0
1839,1961,0,0
1840,2029,0,0
1841,2028,0,0
1842,2027,0,0
1843,2026,0,0
1844,2025,0,0
1845,2024,0,0
1846,1622,0,0
1847,1614,0,0
1848,2091,210,355
1849,667,0,0
1850,2149,265,0
1851,948,0,0
1852,2050,210,338
1853,1252,0,0
1854,2292,0,0
1855,949,0,0
1856,952,0,0
1857,1582,210,355
1858,857,250,441
1859,1158,210,355
1860,1253,0,0
1861,786,0,0
1862,2105,210,355
1863,665,0,0
1864,1669,0,0
1865,1620,0,0
1866,2340,210,355
1867,1064,0,0
1868,1066,0,0
1869,1039,0,0
1870,1674,0,0
1871,852,0,0
1872,1080,200,0
1873,859,250,0
1874,1812,0,0
1875,575,0,0
1876,570,0,0
1877,571,0,0
1878,572,0,0
1879,576,0,0
1880,574,0,0
1881,569,0,0
1882,1157,210,355
1883,1251,0,0
1884,1791,210,355
1885,1990,0,0
1886,1999,0,0
1887,950,0,0
1888,1764,210,338
1889,1813,0,0
1890,1865,210,443
1891,2067,0,0
1892,2062,0,0
1893,1201,0,0
1894,2163,0,0
1895,2165,0,0
1896,2000,0,0
1897,2009,0,0
1898,1668,0,0
1899,1671,0,0
1900,1922,210,355
1901,2371,210,441
1902,1673,0,0
1903,912,0,0
1904,899,0,0
1905,2401,0,0
1906,2389,0,0
1907,787,0,0
1908,1230,220,338
1909,851,0,0
1910,1063,125,0
1911,2171,0,0
1912,2178,0,0
1913,1790,210,355
1914,951,0,0
1915,841,90,0
1916,2298,0,0
1917,663,0,0
1918,674,0,0
1919,673,0,0
1920,672,0,0
1921,671,0,0
1922,1708,210,355
1923,1972,0,0
1924,1980,0,0
1925,699,0,0
1926,698,0,0
1927,697,0,0
1928,696,0,0
1929,2040,280,0
1930,858,250,441
1931,573,0,0
1932,860,260,441
1933,1623,0,0
1934,1621,0,0
1935,1222,0,0
1936,1221,0,0
1937,366,40,0
1938,365,40,0
1939,364,40,0
1940,367,40,0
1941,363,40,0
1942,362,40,0
1943,361,40,0
1944,8598,40,78
1945,8597,50,78
1946,8596,60,78
1947,8150,40,78
1948,8151,40,78
1949,8595,40,78
1950,8594,50,78
1951,8593,60,78
1952,8145,60,78
1953,8147,40,78
1954,8599,50,38
1955,8170,40,78
1956,8169,50,78
1957,8168,60,78
1958,7950,150,98
1959,7830,15,0
1960,8026,200,140
1961,8475,50,40
1962,8156,40,78
1963,8157,60,78
1964,7907,30,0
1965,8476,50,0
1966,7812,25,10
1967,7805,0,0
1968,7804,50,10
1969,8022,0,0
1970,7794,100,0
1971,7651,50,10
1972,8602,40,78
1973,8601,50,78
1974,8600,60,78
1975,8160,0,0
1976,8144,50,38
1977,8477,50,38
1978,7935,0,0
1979,7606,50,0
1980,8183,60,78
1981,8146,50,0
1982,8180,40,78
1983,8179,40,78
1984,8184,60,78
1985,8155,50,78
1986,8224,40,78
1987,8223,50,78
1988,8222,60,78
1989,8609,0,0
1990,8608,0,0
1991,8607,0,0
1992,8606,240,0
1993,8140,90,0
1994,8588,40,78
1995,8587,50,78
1996,8586,60,78
1997,8021,0,0
1998,8181,50,78
1999,8138,175,78
2000,7930,10,1
2001,7949,250,140
2002,8158,40,78
2003,8159,60,78
2004,7887,120,38
2005,8023,0,0
2006,8152,50,78
2007,8591,40,78
2008,8590,50,78
2009,8589,60,78
2010,8605,40,78
2011,8604,50,78
2012,8603,60,78
2013,8143,50,38
2014,8025,0,0
2015,8149,60,0
2016,7581,0,0
2017,7580,10,1
2018,7573,55,0
2019,7772,0,68
2020,7771,0,68
2021,7770,0,68
2022,7769,0,68
2023,8153,50,78
2024,7767,60,10
2025,7864,15,1
2026,8136,0,0
2027,8182,50,78
2028,8132,0,0
2029,7611,50,78
2030,8227,40,78
2031,8226,50,78
2032,8225,60,78
2033,8154,50,78
2034,7764,70,10
2035,8592,120,68
2036,7545,0,0
2037,8148,60,0
2038,8024,0,0
2039,8142,50,0
2040,8141,40,0
2041,8031,60,0
2042,8037,50,0
2043,8035,40,78
2044,7542,0,0
2045,7750,70,38
2046,8178,40,78
2047,8176,60,78
2048,8177,50,78
2049,8139,190,68
2050,7948,250,140
2051,8137,70,38
2052,348,0,17
2053,349,0,68
2054,350,0,171
2055,2381,0,166
2056,4750,0,234
2057,2376,0,338
2058,2374,0,97
2059,2375,0,97
2060,2373,0,166
2061,2377,0,303
2062,2363,0,234
2063,2379,0,200
2064,2380,0,338
2065,2487,0,114
2066,2488,0,78
2067,2489,0,45
2068,2490,0,45
2069,2491,0,159
2070,2492,0,352
2071,2493,0,210
2072,2494,0,186
2073,2495,0,186
2074,2496,0,162
2075,2497,0,138
2076,2498,0,233
2077,2499,0,233
2078,2500,0,305
2079,8610,0,78
2080,8611,0,78
2081,8612,0,78
2082,4612,0,90
2083,2501,0,114
2084,2502,0,78
2085,2503,0,45
2086,2504,0,45
2087,2505,0,159
2088,2506,0,352
2089,2507,0,210
2090,2508,0,186
2091,2509,0,186
2092,2510,0,162
2093,2511,0,138
2094,2512,0,305
2095,2513,0,233
2096,2514,0,233
2097,8613,0,78
2098,8614,0,78
2099,8615,0,78
2100,4763,0,90
2101,2546,0,333
2102,2547,0,132
2103,2548,0,132
2104,2549,0,463
2105,2550,0,1028
2106,2551,0,472
2107,2552,0,472
2108,2534,0,338
2109,2532,0,97
2110,2533,0,97
2111,2531,0,166
2112,2535,0,510
2113,2536,0,338
2114,2537,0,338
2115,2564,0,234
2116,2565,0,200
2117,2559,0,407
2118,2384,0,131
2119,2383,0,166
2120,2563,0,200
2121,1881,0,62
2122,2263,0,131
2123,2410,0,648
2124,2382,0,648
2125,2138,0,338
2126,2262,0,338
2127,2161,0,338
2128,1894,0,234
2129,2480,0,166
2130,2481,0,97
2131,1888,0,131
2132,1945,0,131
2133,1944,0,131
2134,2152,0,340
2135,2409,0,340
2136,2528,0,280
2137,2527,0,80
2138,2526,0,80
2139,2525,0,130
2140,515,0,234
2141,2561,0,441
2142,2560,0,131
2143,2562,0,200
2144,2486,0,131
2145,2154,0,269
2146,2153,0,200
2147,1883,0,200
2148,1884,0,270
2149,2566,0,648
2150,2529,0,238
2151,2530,0,238
2152,2622,0,159
2153,2623,0,352
2154,2624,0,210
2155,2626,0,186
2156,2631,0,162
2157,2625,0,233
2158,2630,0,233
2159,2629,0,305
2160,2619,0,114
2161,2618,0,78
2162,2620,0,45
2163,2621,0,45
2164,2627,0,186
2165,2628,0,138
2166,4769,0,90
2167,4770,0,90
2168,8616,0,78
2169,8617,0,78
2170,8618,0,78
2171,2603,0,159
2172,2604,0,352
2173,2605,0,210
2174,2607,0,186
2175,2612,0,162
2176,2606,0,233
2177,2611,0,233
2178,2610,0,305
2179,2600,0,114
2180,2599,0,78
2181,2601,0,45
2182,2602,0,45
2183,2608,0,186
2184,2609,0,138
2185,4771,0,90
2186,4772,0,90
2187,8619,0,78
2188,8620,0,78
2189,8621,0,78
2190,2575,0,670
2191,1746,0,653
2192,2665,0,167
2193,2668,0,340
2194,2667,0,97
2195,2666,0,97
2196,2669,0,514
2197,2670,0,340
2198,2671,0,444
2199,2672,0,236
2200,2659,0,271
2201,2662,0,271
2202,2661,0,271
2203,2660,0,271
2204,2656,0,132
2205,2658,0,201
2206,2657,0,132
2207,2649,0,167
2208,2652,0,340
2209,2651,0,97
2210,2650,0,97
2211,2653,0,514
2212,2655,0,236
2213,2654,0,271
2214,2137,0,236
2215,2613,0,271
2216,2820,0,271
2217,2685,0,236
2218,2544,0,271
2219,2542,0,271
2220,2543,0,271
2221,2648,0,271
2222,2735,0,159
2223,2737,0,352
2224,2736,0,210
2225,2744,0,186
2226,2743,0,162
2227,2738,0,233
2228,2741,0,233
2229,2740,0,305
2230,2731,0,114
2231,2732,0,78
2232,2733,0,45
2233,2734,0,45
2234,2745,0,186
2235,2742,0,138
2236,4785,0,90
2237,4784,0,90
2238,8676,0,78
2239,8677,0,78
2240,8678,0,78
2241,2719,0,159
2242,2721,0,352
2243,2720,0,210
2244,2729,0,186
2245,2728,0,162
2246,2722,0,233
2247,2726,0,233
2248,2725,0,305
2249,2715,0,114
2250,2716,0,78
2251,2717,0,45
2252,2718,0,45
2253,2730,0,186
2254,2727,0,138
2255,4783,0,90
2256,4782,0,90
2257,8673,0,78
2258,8674,0,78
2259,8675,0,78
2260,2686,0,479
2261,2541,0,444
2262,2788,0,236
2263,2540,0,340
2264,2663,0,201
2265,2632,0,271
2266,2524,0,271
2267,2693,0,220
2268,2694,0,280
2269,2692,0,330
2270,2690,0,280
2271,2687,0,130
2272,2689,0,80
2273,2688,0,80
2274,2691,0,530
2275,2545,0,201
2276,2698,0,410
2277,2699,0,340
2278,2704,0,340
2279,2703,0,97
2280,2702,0,97
2281,2701,0,167
2282,2705,0,340
2283,2707,0,653
2284,2713,0,340
2285,2712,0,97
2286,2711,0,97
2287,2710,0,167
2288,2714,0,340
2289,2396,0,0
2290,2397,0,0
2291,2400,0,0
2292,2390,0,0
2293,2392,0,0
2294,2398,0,0
2295,2395,0,0
2296,2391,0,0
2297,2393,0,0
2298,2394,0,0
2299,2399,0,0
2300,4744,0,0
2301,2794,0,0
2302,2790,0,0
2303,2792,0,0
2304,2793,0,0
2305,2799,0,0
2306,2797,0,0
2307,2798,0,0
2308,2800,0,0
2309,2806,0,0
2310,2803,0,0
2311,2804,0,0
2312,2805,0,0
2313,2809,0,0
2314,2807,0,0
2315,2808,0,0
2316,2810,0,0
2317,2795,0,0
2318,2796,0,0
2319,4801,0,0
2320,2801,0,0
2321,2678,0,280
2322,2677,0,80
2323,2676,0,80
2324,2675,0,130
2325,2683,0,190
2326,2681,0,280
2327,2680,0,280
2328,2679,0,420
2329,2772,0,250
2330,2695,0,220
2331,2833,0,220
2332,2696,0,220
2333,2858,0,358
2334,2863,0,280
2335,2862,0,80
2336,2861,0,80
2337,2860,0,130
2338,2865,0,358
2339,2870,0,280
2340,2869,0,80
2341,2868,0,80
2342,2867,0,130
2343,2897,0,280
2344,2899,0,420
2345,2898,0,250
2346,2905,0,220
2347,2904,0,190
2348,2900,0,280
2349,2902,0,280
2350,2901,0,360
2351,2893,0,130
2352,2894,0,130
2353,2895,0,80
2354,2896,0,80
2355,2906,0,220
2356,2903,0,160
2357,4807,0,570
2358,8689,0,80
2359,8690,0,80
2360,8691,0,80
2361,2883,0,280
2362,2885,0,420
2363,2884,0,250
2364,2891,0,220
2365,2890,0,190
2366,2886,0,280
2367,2888,0,280
2368,2887,0,360
2369,2879,0,130
2370,2880,0,130
2371,2881,0,80
2372,2882,0,80
2373,2892,0,220
2374,2889,0,160
2375,4806,0,340
2376,8686,0,80
2377,8687,0,80
2378,8688,0,80
2379,4805,0,340
2380,2781,0,340
2381,2780,0,340
2382,2368,0,620
2383,4779,0,190
2384,2664,0,220
2385,2819,0,220
2386,2776,0,280
2387,2774,0,280
2388,2786,0,250
2389,4780,0,280
2390,2647,0,140
2391,2673,0,160
2392,2777,0,190
2393,2674,0,160
2394,2763,0,80
2395,2762,0,80
2396,2815,0,110
2397,2814,0,110
2398,2813,0,110
2399,2812,0,110
2400,2761,0,130
2401,2854,0,220
2402,2992,0,220
2403,2957,0,220
2404,2953,0,220
2405,2952,0,220
2406,2951,0,220
2407,2950,0,220
2408,2949,0,220
2409,2832,0,220
2410,2954,0,140
2411,2835,0,280
2412,2821,0,280
2413,2834,0,280
2414,2764,0,280
2415,2770,0,280
2416,2779,0,330
2417,2769,0,330
2418,2023,0,360
2419,2993,0,360
2420,2837,0,390
2421,3040,0,160
2422,3041,0,160
2423,3042,0,110
2424,3043,0,110
2425,3044,0,310
2426,3045,0,480
2427,3046,0,250
2428,4833,0,190
2429,3048,0,160
2430,3049,0,160
2431,3050,0,110
2432,3051,0,110
2433,3052,0,330
2434,3053,0,480
2435,3054,0,250
2436,4834,0,280
2437,3056,0,160
2438,3057,0,160
2439,3058,0,110
2440,3059,0,110
2441,3060,0,360
2442,3061,0,590
2443,3062,0,480
2444,3063,0,280
2445,3065,0,160
2446,3066,0,160
2447,3067,0,110
2448,3068,0,110
2449,3069,0,390
2450,3072,0,480
2451,3073,0,480
2452,3074,0,280
2453,3102,0,280
2454,3104,0,390
2455,3103,0,280
2456,3110,0,220
2457,3108,0,190
2458,3105,0,280
2459,3106,0,280
2460,3107,0,360
2461,3099,0,130
2462,3098,0,130
2463,3100,0,80
2464,3101,0,80
2465,3111,0,220
2466,3109,0,160
2467,4826,0,280
2468,4825,0,280
2469,8695,0,80
2470,8696,0,80
2471,8697,0,80
2472,3087,0,280
2473,3089,0,390
2474,3088,0,280
2475,3095,0,220
2476,3093,0,190
2477,3090,0,280
2478,3091,0,280
2479,3092,0,360
2480,3084,0,130
2481,3083,0,130
2482,3085,0,80
2483,3086,0,80
2484,3096,0,220
2485,3094,0,160
2486,4828,0,280
2487,4827,0,5
2488,8692,0,80
2489,8693,0,80
2490,8694,0,80
2491,3014,0,280
2492,4832,0,280
2493,3016,0,130
2494,3017,0,80
2495,3018,0,80
2496,3019,0,280
2497,3020,0,250
2498,3022,0,280
2499,3023,0,360
2500,3025,0,130
2501,3026,0,80
2502,3027,0,80
2503,3028,0,280
2504,3029,0,220
2505,2782,0,130
2506,2958,0,220
2507,2991,0,220
2508,4830,0,110
2509,4831,0,110
2510,4829,0,110
2511,2824,0,130
2512,2785,0,190
2513,2784,0,190
2514,2783,0,190
2515,2823,0,190
2516,2827,0,190
2517,2826,0,190
2518,2825,0,190
2519,2822,0,190
2520,4777,0,110
2521,4776,0,110
2522,4775,0,110
2523,4774,0,110
2524,4773,0,110
2525,2684,0,160
2526,4797,0,190
2527,4778,0,190
2528,4788,0,390
2529,3125,0,160
2530,3153,0,420
2531,4787,0,280
2532,4781,0,280
2533,3161,0,220
2534,3146,0,420
2535,3145,0,360
2536,3136,0,220
2537,2836,0,280
2538,3148,0,190
2539,3147,0,280
2540,2644,0,280
2541,3141,0,280
2542,3140,0,80
2543,3139,0,80
2544,3138,0,130
2545,3137,0,130
2546,3144,0,220
2547,3143,0,280
2548,3080,0,130
2549,2974,0,540
2550,3131,0,590
2551,3129,0,280
2552,3128,0,80
2553,3127,0,80
2554,3126,0,130
2555,3134,0,190
2556,3133,0,220
2557,3132,0,280
2558,3130,0,280
2559,2857,0,220
2560,2856,0,220
2561,2955,0,220
2562,3135,0,250
2563,4824,0,190
2564,2944,0,250
2565,2943,0,250
2566,2942,0,250
2567,2941,0,250
2568,2940,0,360
2569,2939,0,360
2570,2938,0,360
2571,2937,0,360
2572,2936,0,280
2573,2935,0,80
2574,2934,0,80
2575,2933,0,130
2576,2932,0,280
2577,2931,0,80
2578,2930,0,80
2579,2929,0,130
2580,2928,0,280
2581,2927,0,80
2582,2926,0,80
2583,2925,0,130
2584,2924,0,280
2585,2923,0,80
2586,2922,0,80
2587,2921,0,130
2588,2948,0,220
2589,2947,0,220
2590,2946,0,220
2591,2945,0,220
2592,3160,0,220
2593,3159,0,220
2594,3158,0,220
2595,3157,0,160
2596,3156,0,220
2597,2818,0,160
2598,2817,0,140
2599,2816,0,160
2600,2986,0,250
2601,4786,0,190
2602,3154,0,420
2603,3142,0,280
2604,3124,0,130
2605,3349,0,220
2606,3348,0,220
2607,2996,0,220
2608,2998,0,130
2609,2999,0,80
2610,3000,0,80
2611,3001,0,280
2612,3002,0,130
2613,3003,0,280
2614,3005,0,190
2615,3010,0,280
2616,3009,0,80
2617,3008,0,80
2618,3007,0,130
2619,3011,0,130
2620,3012,0,280
2621,8698,0,80
2622,8699,0,80
2623,8700,0,80
2624,4840,0,280
2625,4839,0,280
2626,3178,0,220
2627,3177,0,220
2628,3176,0,190
2629,3175,0,160
2630,3174,0,360
2631,3173,0,280
2632,3172,0,280
2633,3171,0,130
2634,3170,0,280
2635,3169,0,390
2636,3168,0,280
2637,3167,0,80
2638,3166,0,80
2639,3165,0,130
2640,8701,0,80
2641,8702,0,80
2642,8703,0,80
2643,4842,0,280
2644,4841,0,280
2645,3194,0,220
2646,3193,0,220
2647,3192,0,190
2648,3191,0,160
2649,3190,0,360
2650,3189,0,280
2651,3188,0,280
2652,3187,0,130
2653,3186,0,280
2654,3185,0,390
2655,3184,0,280
2656,3183,0,80
2657,3182,0,80
2658,3181,0,130
2659,3236,0,0
2660,3233,0,0
2661,3234,0,0
2662,3235,0,0
2663,3243,0,0
2664,3240,0,0
2665,3244,0,0
2666,3237,0,0
2667,3238,0,0
2668,3239,0,0
2669,3241,0,0
2670,4862,0,0
2671,3242,0,0
2672,3264,0,220
2673,3263,0,190
2674,3262,0,280
2675,3261,0,280
2676,3260,0,280
2677,3259,0,80
2678,3258,0,80
2679,3257,0,130
2680,3256,0,220
2681,3254,0,160
2682,3255,0,160
2683,3253,0,360
2684,3251,0,280
2685,3252,0,280
2686,3250,0,280
2687,3249,0,280
2688,3248,0,80
2689,3247,0,80
2690,3246,0,130
2691,3211,0,330
2692,3210,0,120
2693,3209,0,120
2694,3208,0,180
2695,3212,0,540
2696,3229,0,190
2697,3214,0,220
2698,4812,0,110
2699,4813,0,110
2700,4811,0,110
2701,2771,0,220
2702,2983,0,220
2703,2539,0,160
2704,3284,0,280
2705,3286,0,130
2706,3287,0,80
2707,3288,0,80
2708,3289,0,280
2709,4849,0,280
2710,3291,0,190
2711,3292,0,280
2712,3294,0,280
2713,3296,0,130
2714,3297,0,80
2715,3298,0,80
2716,3299,0,280
2717,3300,0,540
2718,3302,0,190
2719,3303,0,280
2720,3327,0,280
2721,3328,0,540
2722,3329,0,280
2723,3336,0,220
2724,3333,0,190
2725,3330,0,280
2726,3331,0,280
2727,3332,0,360
2728,3323,0,130
2729,3324,0,130
2730,3325,0,80
2731,3326,0,80
2732,3335,0,220
2733,3334,0,160
2734,4853,0,250
2735,4852,0,250
2736,3313,0,280
2737,3315,0,280
2738,3314,0,540
2739,3322,0,220
2740,3319,0,190
2741,3316,0,280
2742,3317,0,280
2743,3318,0,360
2744,3309,0,130
2745,3310,0,130
2746,3311,0,80
2747,3312,0,80
2748,3321,0,220
2749,3320,0,160
2750,4851,0,250
2751,4850,0,250
2752,3271,0,280
2753,3272,0,540
2754,3269,0,220
2755,3280,0,220
2756,4848,0,190
2757,2126,0,540
2758,3283,0,220
2759,3282,0,220
2760,3281,0,280
2761,3278,0,220
2762,3275,0,220
2763,3277,0,220
2764,3276,0,220
2765,3273,0,220
2766,4796,0,190
2767,3270,0,220
2768,3268,0,220
2769,3267,0,140
2770,3266,0,140
2771,3265,0,140
2772,3123,0,220
2773,3152,0,160
2774,2985,0,160
2775,3279,0,160
2776,1727,0,220
2777,3122,0,280
2778,3400,0,540
2779,3402,0,280
2780,3356,0,220
2781,3438,0,220
2782,3388,0,280
2783,3387,0,280
2784,3380,0,280
2785,3379,0,280
2786,3378,0,280
2787,3377,0,280
2788,3372,0,280
2789,3371,0,80
2790,3370,0,80
2791,3369,0,130
2792,3368,0,280
2793,3367,0,80
2794,3366,0,80
2795,3365,0,130
2796,3364,0,280
2797,3363,0,80
2798,3362,0,80
2799,3361,0,130
2800,3360,0,280
2801,3359,0,80
2802,3358,0,80
2803,3357,0,130
2804,3355,0,140
2805,1728,0,140
2806,3354,0,140
2807,3396,0,130
2808,3397,0,80
2809,3398,0,80
2810,3399,0,280
2811,3401,0,360
2812,3403,0,250
2813,3393,0,220
2814,3392,0,220
2815,3432,0,140
2816,2682,0,360
2817,4854,0,280
2818,3440,0,140
2819,3427,0,540
2820,3426,0,220
2821,3423,0,280
2822,3416,0,360
2823,3422,0,140
2824,3421,0,140
2825,3420,0,140
2826,3419,0,140
2827,3394,0,220
2828,3428,0,540
2829,3564,0,220
2830,3437,0,140
2831,3433,0,130
2832,3434,0,80
2833,3435,0,80
2834,3436,0,280
2835,3441,0,280
2836,4858,0,220
2837,4857,0,220
2838,4856,0,220
2839,4855,0,220
2840,3439,0,360
2841,8725,0,80
2842,8726,0,80
2843,8727,0,80
2844,8722,0,80
2845,8723,0,80
2846,8724,0,80
2847,3424,0,280
2848,3425,0,280
2849,3485,0,280
2850,3486,0,420
2851,3487,0,280
2852,3493,0,220
2853,3492,0,190
2854,3488,0,280
2855,3489,0,280
2856,3490,0,360
2857,3481,0,130
2858,3482,0,130
2859,3483,0,80
2860,3484,0,80
2861,3494,0,220
2862,3491,0,160
2863,4869,0,190
2864,4868,0,190
2865,8751,0,80
2866,8752,0,80
2867,8753,0,80
2868,3499,0,280
2869,3500,0,420
2870,3501,0,280
2871,3507,0,220
2872,3506,0,190
2873,3502,0,280
2874,3503,0,280
2875,3504,0,360
2876,3495,0,130
2877,3496,0,130
2878,3497,0,80
2879,3498,0,80
2880,3508,0,220
2881,3505,0,160
2882,4871,0,190
2883,4870,0,190
2884,8754,0,80
2885,8755,0,80
2886,8756,0,80
2887,3449,0,280
2888,3460,0,280
2889,3470,0,130
2890,3451,0,130
2891,3462,0,130
2892,3458,0,130
2893,3453,0,80
2894,3464,0,80
2895,3468,0,190
2896,3456,0,190
2897,3454,0,280
2898,3465,0,280
2899,3452,0,80
2900,3463,0,80
2901,3469,0,280
2902,3457,0,280
2903,4865,0,280
2904,3466,0,540
2905,3542,0,540
2906,3541,0,280
2907,3540,0,80
2908,3539,0,80
2909,3538,0,130
2910,3545,0,220
2911,3544,0,280
2912,3546,0,220
2913,3543,0,280
2914,3534,0,540
2915,3533,0,280
2916,3532,0,80
2917,3531,0,80
2918,3530,0,130
2919,3529,0,130
2920,3528,0,120
2921,3222,0,250
2922,3223,0,250
2923,3224,0,250
2924,3225,0,250
2925,3215,0,250
2926,3216,0,250
2927,3217,0,250
2928,3218,0,250
2929,3535,0,280
2930,3536,0,280
2931,3213,0,250
2932,3526,0,280
2933,3525,0,280
2934,3524,0,80
2935,3523,0,80
2936,3522,0,130
2937,3418,0,140
2938,3527,0,280
2939,3480,0,360
2940,3578,0,250
2941,3417,0,140
2942,3431,0,140
2943,3695,0,0
2944,3696,0,0
2945,3697,0,0
2946,3698,0,0
2947,3699,0,0
2948,3700,0,0
2949,3701,0,0
2950,3702,0,0
2951,3703,0,0
2952,3704,0,0
2953,3705,0,0
