"rownum","Id","Text","StatsKeys1","CharacterPanelDescriptionModesKey","StatsKeys2","StatsKeys3","CharacterPanelTabsKey","bool","[i32]","i32","[rid]","bool","[rid]","bool"
245,"PhysicalDamageOverTimeArea","",[7622],12,[603],[2876],1,1,[],0,[],1,[],1
246,"FireDamageOverTimeArea","",[7626],12,[603],[2876],1,1,[],0,[],1,[],1
247,"ColdDamageOverTimeArea","",[7631],12,[603],[2876],1,1,[],0,[],1,[],1
248,"LightningDamageOverTimeArea","",[7635],12,[603],[2876],1,1,[],0,[],1,[],1
249,"ChaosDamageOverTimeArea","",[7639],12,[603],[2876],1,1,[],0,[],1,[],1
250,"AftershockChance","",[18939],12,[11224],[],1,1,[],0,[],1,[],1
251,"SlamAdditionalFissures","",[20567],12,[],[],1,1,[],0,[],1,[],1
252,"AttackTime","",[21112],12,[],"[424,1598,7715,20732]",2,1,[],0,[],1,[],1
253,"APS","",[657],12,[],"[424,1598,7715,20732,1953]",2,1,[],0,[],1,[],1
254,"CastTime","",[21113],12,[424],"[1598,7715,20732]",2,1,[],0,[],1,[],1
255,"CPS","",[661],12,[424],"[1598,7715,20732,1953]",2,1,[],0,[],1,[],1
256,"UseTime","",[21114],12,[],"[2840,424,7715,20732]",2,1,[],0,[],1,[],1
257,"Cooldown","",[21111],12,[],[20732],2,1,[],0,[],1,[],1
258,"CooldownCount","",[17642],12,[],[20732],2,1,[],0,[],1,[],1
259,"LifeLossOnSkilluse","",[20708],12,[],[],2,1,[],0,[],1,[],1
260,"TriggerGemMaximumEnergy","",[20762],12,[],[],2,1,[],0,[],1,[],1
261,"CastOnShockEnergy","",[18210],12,[],[],2,1,[],0,[],1,[],1
262,"CastOnFreezeEnergy","",[18211],12,[],[],2,1,[],0,[],1,[],1
263,"CastOnIgniteEnergy","",[18212],12,[],[],2,1,[],0,[],1,[],1
264,"CastOnMeleeKillEnergy","",[18213],12,[],[],2,1,[],0,[],1,[],1
265,"CastWhenStunnedEnergy","",[18215],12,[],[],2,1,[],0,[],1,[],1
266,"CastOnDamageTakenEnergy","",[18216],12,[],[],2,1,[],0,[],1,[],1
267,"CastOnCritEnergy","",[18217],12,[],[],2,1,[],0,[],1,[],1
268,"CastOnDodgeEnergy","",[18332],12,[],[],2,1,[],0,[],1,[],1
269,"CastOnMinionDeathEnergy","",[19105],12,[],[],2,1,[],0,[],1,[],1
270,"CastWhileChannellingEnergy","",[18336],12,[],[],2,1,[],0,[],1,[],1
271,"CastOnMeleeStunEnergy1","",[18338],12,[],[],2,1,[],0,[],1,[],1
272,"CastOnMeleeStunEnergy2","",[18339],12,[],[],2,1,[],0,[],1,[],1
273,"BarrierInvocationEnergy","",[18318],12,[],[],2,1,[],0,[],1,[],1
274,"ElementalInvocationEnergy1","",[20153],12,[],[],2,1,[],0,[],1,[],1
275,"ElementalInvocationEnergy2","",[20154],12,[],[],2,1,[],0,[],1,[],1
276,"ElementalInvocationEnergy3","",[20155],12,[],[],2,1,[],0,[],1,[],1
277,"MeleeKillInvocationEnergy","",[20364],12,[],[],2,1,[],0,[],1,[],1
278,"CastOnBlockEnergy","",[20517],12,[],[],2,1,[],0,[],1,[],1
279,"TriggerGemEnergyGainModifier","",[19469],12,[],[],2,1,[],0,[],1,[],1
280,"MH_CritChance","",[536],12,[7233],"[424,1598,20392,2876,2731]",5,1,[],0,[],1,[],1
281,"MH_CritMulti","",[592],12,"[7233,536]","[424,1598,20392,2876,2731]",5,1,[],0,[],1,[],1
282,"OH_CritChance","",[537],12,[7234],"[424,1598,20392,2876,2731]",5,1,[],0,[],1,[],1
283,"OH_CritMulti","",[593],12,"[7234,537]","[424,1598,20392,2876,2731]",5,1,[],0,[],1,[],1
284,"Spell_CritChance","",[538],12,[424],"[1598,20392,2876,2731]",5,1,[],0,[],1,[],1
285,"Spell_CritMulti","",[594],12,"[424,538]","[1598,20392,2876,2731]",5,1,[],0,[],1,[],1
286,"CritChance","",[696],12,[1598],"[20392,2876,2731]",5,1,[],0,[],1,[],1
287,"CritMulti","",[695],12,"[1598,696]","[20392,2876,2731]",5,1,[],0,[],1,[],1
288,"CritVsImmobilised","",[20720],12,[],"[20392,2876,2731]",5,1,[],0,[],1,[],1
289,"MH_Accuracy","",[282],12,[7233],"[424,1598,1161,20392,667]",1,1,[],0,[],1,[],1
290,"OH_Accuracy","",[283],12,[7234],"[424,1598,1161,20392,668]",1,1,[],0,[],1,[],1
291,"MH_HitChance","Estimated Main Hand chance to Hit within 2m",[655],1,"[7233,2840]",[1598],1,1,[],0,[],1,[],1
292,"OH_HitChance","Estimated Off Hand chance to Hit within 2m",[656],1,"[7234,2840]",[1598],1,1,[],0,[],1,[],1
293,"MH_BleedingChance","",[6125],12,[7233],"[424,2608,1598,20392]",7,1,[],0,[],1,[],1
294,"MH_BleedingDamage","","[20622,20623]",12,[7233],[],7,1,[],0,"[6125,20331,2289,2291]",1,[],1
295,"OH_BleedingChance","",[6126],12,[7234],"[424,2608,1598,20392]",7,1,[],0,[],1,[],1
296,"OH_BleedingDamage","","[20624,20625]",12,[7234],[],7,1,[],0,"[6126,20331,2289,2292]",1,[],1
297,"Spell_BleedingChance","",[6127],12,[424],"[1598,20392,2608]",7,1,[],0,[],1,[],1
298,"Spell_BleedingDamage","","[20626,20627]",12,[424],"[1598,20392,2608]",7,1,[],0,"[6127,20331]",1,[],1
299,"Secondary_BleedingChance","",[6128],12,[1598],"[20392,2608]",7,1,[],0,[],1,[],1
300,"Secondary_BleedingDamage","","[20628,20629]",12,[1598],"[20392,2608]",7,1,[],0,"[6128,20331]",1,[],1
301,"BleedingDuration","",[21095],12,[],"[20392,2608]",7,1,[],0,"[6125,6126,6127,6128,20331]",1,[],1
302,"MH_IgniteDamage","","[20638,20639]",12,[7233],"[424,1598,1161,20392,10314]",7,1,[],0,[],1,[],1
303,"OH_IgniteDamage","","[20640,20641]",12,[7234],"[424,1598,1161,20392,10314]",7,1,[],0,[],1,[],1
304,"Spell_IgniteDamage","","[20642,20643]",12,[424],"[1598,20392,10314]",7,1,[],0,[],1,[],1
305,"Secondary_IgniteDamage","","[20644,20645]",12,[1598],"[20392,10314]",7,1,[],0,[],1,[],1
306,"IgniteDuration","",[21096],12,[],"[20392,10314]",7,1,[],0,"[20639,20641,20643,20645]",1,[],1
307,"MH_ChanceToPoison","",[20662],12,[7233],"[424,1598,1161,20392,18098]",7,1,[],0,[],1,[],1
308,"MH_PoisonDamage","","[20654,20655]",12,[7233],"[424,1598,1161,20392,18098]",7,1,[],0,"[20662,14820,1102,21093]",1,[],1
309,"OH_ChanceToPoison","",[20663],12,[7234],"[424,1598,1161,20392,18098]",7,1,[],0,[],1,[],1
310,"OH_PoisonDamage","","[20656,20657]",12,[7234],"[424,1598,1161,20392,18098]",7,1,[],0,"[20663,14820,1103,21093]",1,[],1
311,"Spell_ChanceToPoison","",[20664],12,[424],"[1598,20392,18098]",7,1,[],0,[],1,[],1
312,"Spell_PoisonDamage","","[20658,20659]",12,[424],"[1598,20392,18098]",7,1,[],0,"[20664,14820,21093]",1,[],1
313,"Secondary_ChanceToPoison","",[20665],12,[1598],"[20392,18098]",7,1,[],0,[],1,[],1
314,"Secondary_PoisonDamage","","[20660,20661]",12,[1598],"[20392,18098]",7,1,[],0,"[20665,14820,21093]",1,[],1
315,"PoisonDuration","",[21098],12,[],"[20392,18098]",7,1,[],0,"[20662,20663,20664,20665,14820,21093]",1,[],1
316,"SkillCannotShock","",[10315],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
317,"SkillCannotIgnite","",[10314],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
318,"SkillCannotChill","",[8221],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
319,"SkillCannotFreeze","",[8220],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
320,"ChillEffect","",[19224],12,[],"[1161,8221]",7,1,[],0,[],1,[],1
321,"ChillDuration","",[21097],12,[],"[1161,8221]",7,1,[],0,[],1,[],1
322,"FreezeBuildup","",[18453],12,[],"[1161,8220]",7,1,[],0,[],1,[],1
323,"LightningElectrocutes","",[17746],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
324,"ElectrocutePrimed","",[18773],12,[],[20392],7,1,[],0,[],1,[],1
325,"IgniteProliferation","",[5766],12,[],[10314],7,1,[],0,[],1,[],1
326,"FireExposureOnIgnite","",[19336],12,[],[10314],7,1,[],0,[],1,[],1
327,"LightningExposureOnShock","",[19337],12,[],[10315],7,1,[],0,[],1,[],1
328,"ArmourBreakFromPoison","",[18781],12,[],[18098],7,1,[],0,[],1,[],1
329,"ColdExposureOnCrit","",[19338],12,[],[2731],8,1,[],0,[],1,[],1
330,"MH_LifeLeech","Main Hand Life Leech from Physical Attacks",[294],1,[7233],"[424,1598,20392]",8,1,[14],0,[],1,[],1
331,"OH_LifeLeech","Off Hand Life Leech from Physical Attack Damage",[295],1,[7234],"[424,1598,20392]",8,1,[14],0,[],1,[],1
332,"MH_ManaLeech","Main Hand Mana Leech from Physical Attacks",[296],1,[7233],"[424,1598,20392]",8,1,[14],0,[],1,[],1
333,"OH_ManaLeech","Off Hand Mana Leech from Physical Attack Damage",[297],1,[7234],"[424,1598,20392]",8,1,[14],0,[],1,[],1
334,"MH_ESLeech","Main Hand Energy Shield Leech from Physical Attacks",[19271],1,[7233],"[424,1598,20392]",8,1,[14],0,[],1,[],1
335,"OH_ESLeech","Off Hand Energy Shield Leech from Physical Attack Damage",[19272],1,[7234],"[424,1598,20392]",8,1,[14],0,[],1,[],1
336,"MH_Stun","",[18801],12,[7233],"[424,1598,20392,1161]",8,1,[],0,[],1,[],1
337,"MH_Blind","Main Hand chance to [Blind]",[941],1,[7233],"[424,1598,20392]",8,1,[],0,[],1,[],1
338,"MH_BlockReduce","Main Hand Enemy Block reduction",[275],1,[7233],"[424,1598,20392]",8,1,[],0,[],1,[],1
339,"OH_Stun","",[18802],12,[7234],"[424,1598,20392,1161]",8,1,[],0,[],1,[],1
340,"OH_Blind","Off Hand chance to [Blind]",[942],1,[7234],"[424,1598,20392]",8,1,[],0,[],1,[],1
341,"OH_BlockReduce","Off Hand Enemy Block reduction",[276],1,[7234],"[424,1598,20392]",8,1,[],0,[],1,[],1
342,"MH_Maim","Main Hand chance to [Maim]",[11056],1,[7233],[],8,1,[],0,[],1,[],1
343,"OH_Maim","Off Hand chance to [Maim]",[11057],1,[7234],[],8,1,[],0,[],1,[],1
344,"Spell_BlockReduce","Enemy Block reduction",[2202],12,[424],[20392],8,1,[],0,[],1,[],1
345,"Stun","",[18955],12,[],"[20392,1161,18801,18802]",8,1,[],0,[],1,[],1
346,"StunVsDazed","",[19828],12,[],"[20392,1161]",8,1,[],0,[],1,[],1
347,"Knockback","",[18542],12,[],"[2569,20392]",8,1,[],0,[],1,[],1
348,"KnockbackChance","",[2249],12,[],"[2569,20392,18542]",8,1,[],0,[],1,[],1
349,"KnockbackOnCrit","",[450],12,[],"[2569,20392,18542]",8,1,[],0,[],1,[],1
350,"KnockbackDistance","",[11480],12,[],"[2569,20392]",8,1,[],0,[],1,[],1
351,"Blind","Chance to Blind",[940],12,[424],[20392],8,1,[],0,[],1,[],1
352,"AttackStunDuration","Stun Duration modifier",[197],12,[],"[424,20392]",8,1,[],0,[],1,[],1
353,"SpellStunDuration","Stun Duration modifier",[333],12,[424],[20392],8,1,[],0,[],1,[],1
354,"PhysicalPinning","",[18965],12,[],[1161],8,1,[],0,[],1,[],1
355,"PinBuildup","",[18175],12,[],[1161],8,1,[],0,[],1,[],1
356,"BonusCombo","",[20719],12,[],[],8,1,[],0,[],1,[],1
357,"WitherOnHitChance","",[19063],12,[],[],8,1,[],0,[],1,[],1
358,"RageOnHit","",[8843],12,[],[],8,1,[],0,[],1,[],1
359,"NumProjectiles","",[703],12,[],[],3,1,[],0,[],1,[],1
360,"Split","",[9923],12,[703],[],3,1,[],0,[],1,[],1
361,"Pierce","","[5903,5909]",12,[703],[8182],3,1,[],0,[],1,[],1
362,"PierceChance","",[18942],12,[703],"[8182,5909]",3,1,[],0,[],1,[],1
363,"Fork","",[8170],12,[703],[8172],3,1,[],0,[],1,[],1
364,"Chain","",[3465],12,"[703,1437]",[8176],3,1,[],0,[],1,[],1
365,"ChainTerrainChance","",[13225],12,[],[8176],3,1,[],0,[],1,[],1
366,"ChainTerrainExtraChance","",[19397],12,[],[8176],3,1,[],0,[],1,[],1
367,"Return","",[1092],12,[703],[],3,1,[],0,[],1,[],1
368,"Shotgun","",[2722],12,[703],[],3,1,[],0,[],1,[],1
369,"AreaPrimary","",[17750],12,[17749],[],4,"",[],0,[],"",[17749],1
370,"AreaSecondary","",[17753],12,[17752],[],4,"",[],0,[],"",[17752],1
371,"AreaTertiary","",[17756],12,[17755],[],4,"",[],0,[],"",[17755],1
372,"AreaCloudGrowth","","[18439,18444]",12,[],[],4,1,[],0,[],1,[],1
373,"AreaProjected","",[20718],12,[],[],4,1,[],0,[],1,[],1
374,"DurationPrimary","",[350],12,[],[],4,1,[],0,[],1,[],1
375,"DurationSecondary","",[3071],12,[],[],4,1,[],0,[],1,[],1
376,"DurationTertiary","",[8455],12,[],[],4,1,[],0,[],1,[],1
377,"GroundEffectDuration","",[20586],12,[],[],4,1,[],0,[],1,[],1
378,"GroundEffectDurationSecondary","",[20587],12,[],[],4,1,[],0,[],1,[],1
379,"GroundEffectDurationLightningWarp","",[1855],12,[],[],4,1,[],0,[],1,[],1
380,"GroundEffectDurationIceSupport","",[17629],12,[],[],4,1,[],0,[],1,[],1
381,"GroundEffectDurationVortexSupport","",[17636],12,[],[],4,1,[],0,[],1,[],1
382,"GroundEffectDurationHolySupport","",[20591],12,[],[],4,1,[],0,[],1,[],1
383,"GroundEffectDurationJagged","",[16282],12,[],[],4,1,[],0,[],1,[],1
384,"WitherDuration","",[7890],12,[],[],4,1,[],0,[],1,[],1
385,"MH_ChanceToImpale","Chance to Impale with Main Hand hits",[8345],1,[7233],"[424,20392]",8,1,[],0,[],1,[],1
386,"OH_ChanceToImpale","Chance to Impale with Off Hand hits",[8346],1,[7234],"[424,20392]",8,1,[],0,[],1,[],1
387,"Spell_ChanceToImpale","Chance to Impale",[14725],12,[424],"[1598,1161,20392]",1,1,[],0,[],1,[],1
388,"Secondary_ChanceToImpale","Chance to Impale",[12297],12,[1598],"[1161,20392]",1,1,[],0,[],1,[],1
389,"BuffDuration","Buff Duration modifier",[162],12,[],[],13,1,[],0,[],1,[],1
390,"CurseEffect","Curse Effect modifier",[21071],12,[2407],[],13,1,[],0,[],1,[],1
391,"CurseDelay","",[19051],12,[],[11754],2,1,[],0,[],1,[],1
392,"MarkEffect","Mark Effect modifier",[12631],12,[12373],[],13,1,[],0,[],1,[],1
393,"ChainNonProjectile","",[3465],12,[],[1437],13,1,[],0,[],1,[],1
394,"SkipChargeConsumption","",[18778],12,[],[],13,1,[],0,[],1,[],1
395,"MH_LifeOnHit","Life gained on Main Hand Hit",[2982],12,[7233],"[424,20392]",8,1,[],0,[],1,[],1
396,"OH_LifeOnHit","Life gained on Off Hand Hit",[2983],12,[7234],"[424,20392]",8,1,[],0,[],1,[],1
397,"LifeOnSpellHit","Life gained on Hit",[1876],12,[424],[20392],8,1,[],0,[],1,[],1
398,"MH_ManaOnHit","Mana gained on Main Hand Hit",[2987],12,[7233],"[424,20392]",8,1,[],0,[],1,[],1
399,"OH_ManaOnHit","Mana gained on Off Hand Hit",[2988],12,[7234],"[424,20392]",8,1,[],0,[],1,[],1
400,"ManaOnSpellHit","Mana gained on Hit",[6659],12,[424],[20392],8,1,[],0,[],1,[],1
401,"ESOnSpellHit","Energy Shield gained on Hit",[6854],12,[424],[20392],8,1,[],0,[],1,[],1
402,"ESOnHit","Energy Shield gained on Hit",[2707],12,[],"[424,20392]",8,1,[],0,[],1,[],1
403,"RageOnMeleeHit","",[19582],12,[6285],[],8,1,[],0,[],1,[],1
404,"LifeOnKill","Life gained on Kill",[2221],12,[],[],9,1,[],0,[],1,[],1
405,"ManaOnKill","Mana gained on Kill",[2333],12,[],[],9,1,[],0,[],1,[],1
406,"ESonKill","Energy Shield gained on Kill",[2334],12,[],[],9,1,[],0,[],1,[],1
407,"LifeOnCull","",[12195],12,[],[],9,1,[],0,[],1,[],1
408,"ManaOnCull","",[19057],12,[],[],9,1,[],0,[],1,[],1
409,"MinionDamage","Minion Damage modifier",[2374],12,[],[],10,1,[],0,[],1,[],1
410,"MinionLife","Minion Life modifier",[153],12,[],[],10,1,[],0,[],1,[],1
411,"MinionMana","Minion Mana modifier",[3099],12,[],[],10,1,[],0,[],1,[],1
412,"MinionEnergyShield","Minion Energy Shield modifier",[3100],12,[],[],10,1,[],0,[],1,[],1
413,"ProjectileSpeed","Projectile Speed modifier",[1361],12,[],[],3,1,[],0,[],1,[],1
414,"IIQ","Increased Quantity of items dropped by slain monsters",[647],12,[],[],9,1,[],0,[],1,[],1
415,"IIR","Increased Rarity of items dropped by slain monsters",[648],12,[],[],9,1,[],0,[],1,[],1
416,"TotemLimit","",[1087],12,[],[],4,1,[],0,[],1,[],1
417,"TotemDuration","",[829],12,[],[],4,1,[],0,[],1,[],1
418,"TotemsSummoned","",[8167],12,[],[],4,1,[],0,[],1,[],1
419,"TotemLife","",[6751],12,[],[],11,1,[],0,[],1,[],1
420,"TotemES","",[13519],12,[],[],11,1,[],0,[],1,[],1
421,"TotemFireResistance","",[18547],12,[],[],11,1,[],0,[],1,[],1
422,"TotemColdResistance","",[18548],12,[],[],11,1,[],0,[],1,[],1
423,"TotemLightningResistance","",[18549],12,[],[],11,1,[],0,[],1,[],1
424,"FishingRange","Fishing Range modifier",[1696],12,[],[],15,1,[],0,[],1,[],1
425,"FishingLineStrength","Fishing Line Strength modifier",[1697],12,[],[],15,1,[],0,[],1,[],1
426,"IFQ","Quantity of Fish caught",[1698],12,[],[],15,1,[],0,[],1,[],1
427,"IFR","Rarity of Fish caught",[1699],12,[],[],15,1,[],0,[],1,[],1
428,"FishingPoolConsumption","Fishing Pool Consumption modifier",[1700],12,[],[],15,1,[],0,[],1,[],1
429,"ExoticFish","Can catch Exotic Fish",[2017],12,[],[],15,1,[],0,[],1,[],1
430,"CorruptedFish","Can catch Corrupted Fish",[2160],12,[],[],15,1,[],0,[],1,[],1
431,"FlaskRecoveryToAllies","",[20354],12,[],[],13,1,[],0,[],1,[],1
432,"AlchemistsBoonFlaskCharges","",[20694],12,[],[],13,1,[],0,[],1,[],1
433,"RampingDamageInPresence","","[20157,20158]",12,[],[],13,1,[],0,[],1,[],1
434,"AttritionCull","",[20159],12,[],[],13,1,[],0,[],1,[],1
435,"CriticalStrikeAura","",[19148],12,[],[],13,1,[],0,[],1,[],1
436,"BlazingClusterMaximum","",[19162],12,[],[],3,1,[],0,[],1,[],1
437,"BoneSpearRadius","",[20313],12,[],[],4,1,[],0,[],1,[],1
438,"BoneSpearChargeAoE","",[18999],12,[],[],4,1,[],0,[],1,[],1
439,"ChannelledSlamShockwaveAoE","",[18330],12,[],[],4,1,[],0,[],1,[],1
440,"ChargeMasteryConsume","",[20350],12,[],[],4,1,[],0,[],1,[],1
441,"ChargeMasteryPower","",[20607],12,[],[],13,1,[],0,[],1,[],1
442,"ChargeMasteryFrenzy","",[20606],12,[],[],13,1,[],0,[],1,[],1
443,"ChargeMasteryEndurance","",[20605],12,[],[],13,1,[],0,[],1,[],1
444,"DefianceBannerDefences","",[20102],12,[],[],13,1,[],0,[],1,[],1
445,"DefianceBannerSpeed","",[20235],12,[],[],13,1,[],0,[],1,[],1
446,"DreadBannerFlaskCharges","",[20244],12,[],[],13,1,[],0,[],1,[],1
447,"DreadBannerThreshold","",[20243],12,[],[],13,1,[],0,[],1,[],1
448,"ElementalConfluxDamage","",[20199],12,[],[],13,1,[],0,[],1,[],1
449,"EmergencyReloadDamage","",[20187],12,[],[],13,1,[],0,[],1,[],1
450,"EnfeebleDamagePenalty","",[633],12,[],[],13,1,[],0,[],1,[],1
451,"EnfeebleDamagePenaltyUnique","",[8647],12,[],[],13,1,[],0,[],1,[],1
452,"GrenadeSkillFuseDuration","",[20772],12,[],[],13,1,[],0,[],1,[],1
453,"OilGroundSlow","",[20170],12,[],[],13,1,[],0,[],1,[],1
454,"OilGroundExposure","",[18442],12,[],[],13,1,[],0,[],1,[],1
455,"CoverInOilSlow","",[18441],12,[],[],8,1,[],0,[],1,[],1
456,"CoverInOilExposure","",[18443],12,[],[],8,1,[],0,[],1,[],1
457,"FlameWallProjectileDamage","",[12365],12,[],[],1,1,[],0,[],1,[],1
458,"FlameWallIgniteDamage","",[11745],12,[],[],1,1,[],0,[],1,[],1
459,"FreezingMarkFreezeBuildup","",[19916],12,[],"[1161,8220]",13,1,[],0,[],1,[],1
460,"IceCrystalLife","",[21004],12,[],[],13,1,[],0,[],1,[],1
461,"ShieldWallLife","",[21088],12,[],[],13,1,[],0,[],1,[],1
462,"MetaEnergyRefund","",[19470],12,[],[],13,1,[],0,[],1,[],1
463,"GhostDanceShroudCap","",[8446],12,[],[],13,1,[],0,[],1,[],1
464,"GhostDanceRecovery","",[8452],12,[],[],13,1,[],0,[],1,[],1
465,"GlacialCascadeLength","",[17949],12,[],[],13,1,[],0,[],1,[],1
466,"GlacialCascadeSpikeCount","",[2059],12,[],[],13,1,[],0,[],1,[],1
467,"HeraldOfThunderBoltCount","",[18163],12,[],[],13,1,[],0,[],1,[],1
468,"ArmourBrokenStunDamage","",[18463],12,[],[],8,1,[],0,[],1,[],1
469,"LightningArrowExtraTargets","",[768],12,[],[],13,1,[],0,[],1,[],1
470,"ManaTempestDamage","",[18263],12,[],[],13,1,[],0,[],1,[],1
471,"ManaTempestChains","",[20831],12,[],[],13,1,[],0,[],1,[],1
472,"ManaTempestChainTargets","",[17573],12,[],[],13,1,[],0,[],1,[],1
473,"ManaTempestForks","",[17572],12,[],[],13,1,[],0,[],1,[],1
474,"ManaTempestCost","",[17577],12,[],[],13,1,[],0,[],1,[],1
475,"FallingThunderProjectiles","",[17613],12,[],[],3,1,[],0,[],1,[],1
476,"FallingThunderChargeDamage1","",[19674],12,[],[],1,1,[],0,[],1,[],1
477,"FallingThunderChargeDamage2","",[17611],12,[],[],1,1,[],0,[],1,[],1
478,"OrbOfStormsLimit","",[18844],12,[],[],2,1,[],0,[],1,[],1
479,"OverwhelmingPressureStunThreshold","",[20353],12,[],[],13,1,[],0,[],1,[],1
480,"OverwhelmingPressureAilmentThreshold","",[20355],12,[],[],13,1,[],0,[],1,[],1
481,"VineArrowStoredPoison","",[18755],12,[],[],7,1,[],0,[],1,[],1
482,"VineArrowSlow","",[18794],12,[18795],[],13,"",[],0,[],1,[18795],1
483,"RapidShotHeatGain","",[20257],12,[],[],13,1,[],0,[],1,[],1
484,"RapidShotChargeTime","",[21115],12,[],[],2,1,[],0,[],1,[],1
485,"RapidShotGrenadeDamage","",[20259],12,[],[],13,1,[],0,[],1,[],1
486,"IceShardMaximum","",[18541],12,[],[],2,1,[],0,[],1,[],1
487,"IceShardDelayedDamage","",[18539],12,[],[],4,1,[],0,[],1,[],1
488,"ShardDespoilerFrequency","",[20324],12,[],[],13,1,[],0,[],1,[],1
489,"CrossbowClipSize","",[19313],12,[1161],[],2,1,[],0,[],1,[],1
490,"CrossbowReloadTime","",[20094],12,"[20732,1161]",[],2,1,[],0,[],1,[],1
491,"StormblastBoltMaxBolts","",[20929],12,[],[],13,1,[],0,[],1,[],1
492,"CrossbowAmmoSaveChance","",[20780],12,[],[20732],2,1,[],0,[],1,[],1
493,"CrossbowReloadOnHeavyStun","",[20317],12,"[20732,1161]",[],2,1,[],0,[],1,[],1
494,"SnipersMarkCritMulti","",[11725],12,[],[],13,1,[],0,[],1,[],1
495,"SolarOrbLimit","",[18842],12,[],[],2,1,[],0,[],1,[],1
496,"VoltaicMarkShockChance","",[19921],12,[],[],13,1,[],0,[],1,[],1
497,"VoltaicMarkShockEffect","",[19918],12,[],[],13,1,[],0,[],1,[],1
498,"TimeOfNeedLifeGain","",[20141],12,[],[],13,1,[],0,[],1,[],1
499,"CursedGround","",[11754],12,[],[],13,1,[],0,[],1,[],1
500,"TornadoShotLimit","",[20292],12,[],[],2,1,[],0,[],1,[],1
501,"TornadoShotHitLimit","",[20452],12,[],[],2,1,[],0,[],1,[],1
502,"TornadoShotDamage","",[20286],12,[],[],3,1,[],0,[],1,[],1
503,"TornadoShotRange","",[20285],12,[],[],3,1,[],0,[],1,[],1
504,"WarBannerDamage","",[20098],12,[],[],13,1,[],0,[],1,[],1
505,"WarBannerAccuracy","",[20234],12,[],[],13,1,[],0,[],1,[],1
506,"ScavengedPlatingArmour","",[19128],12,[],[],13,1,[],0,[],1,[],1
507,"ScavengedPlatingThorns","","[19129,19130]",12,[],[],13,1,[],0,[],1,[],1
508,"ScavengedPlatingMaximum","",[19131],12,[],[],13,1,[],0,[],1,[],1
509,"MHArmourBreakOnHit","",[19629],12,[7233],[19872],8,1,[],0,[],1,[],1
510,"OHArmourBreakOnHit","",[19630],12,[7234],[19872],8,1,[],0,[],1,[],1
511,"CannotBreakArmour","",[19872],12,[],[],8,1,[],0,[],1,[],1
512,"BreakArmourOnHeavyStun","",[18281],12,[],[19872],8,1,[],0,[],1,[],1
513,"HeraldOfAshThreshold","",[17980],12,[],[],13,1,[],0,[],1,[],1
514,"HeraldOfAshDamage","",[6154],12,[],[],13,1,[],0,[],1,[],1
515,"WarcryEmpoweredAttacks","",[13675],12,[],[],13,1,[],0,[],1,[],1
516,"WarcryChargeConsumeEmpower","",[18758],12,[],[],13,1,[],0,[],1,[],1
517,"InfernalCryDamage","","[17989,17990]",12,[],[],13,1,[],0,[],1,[],1
518,"SuperchargedSlamDamagePerStage","",[17986],12,[],[],1,1,[],0,[],1,[],1
519,"SuperchargedSlamStages","",[17992],12,[],[],2,1,[],0,[],1,[],1
520,"TemporalChainsActionSpeed","",[3118],12,[],[],13,1,[],0,[],1,[],1
521,"TemporalChainsBuffExpiry","",[521],12,[],[],13,1,[],0,[],1,[],1
522,"FirestormFrequency","",[597],12,[],[],13,1,[],0,[],1,[],1
523,"FirestormLimit","",[19100],12,[],[],2,1,[],0,[],1,[],1
524,"ArcChainDamage","",[7483],12,[],[],1,1,[],0,[],1,[],1
525,"ArcticArmourStageGain","","[19750,17596]",12,[],[],13,1,[],0,[],1,[],1
526,"FlameblastRadius","",[7579],12,[],[],4,1,[],0,[],1,[],1
527,"FlameblastDamage","",[1957],12,[],[],1,1,[],0,[],1,[],1
528,"FlameblastMaxStages","",[12337],12,[],[],2,1,[],0,[],1,[],1
529,"OrbOfStormsBoltFrequency","",[7509],12,[],[],2,1,[],0,[],1,[],1
530,"OrbOfStormsMaximumBolts","",[15103],12,[],[],2,1,[],0,[],1,[],1
531,"LightningConduitShockDamage","",[15812],12,[],[],1,1,[],0,[],1,[],1
532,"SolarOrbPulseFrequency","",[18646],12,[],[],2,1,[],0,[],1,[],1
533,"ManaRemnantsRecovery","",[18675],12,[],[],13,1,[],0,[],1,[],1
534,"ManaRemnantsChance","",[20869],12,[],[],13,1,[],0,[],1,[],1
535,"ManaRemnantsInterval","",[19119],12,[],[],13,1,[],0,[],1,[],1
536,"EmberFusilladeDamage","",[20288],12,[],[],1,1,[],0,[],1,[],1
537,"DetonateDeadDamage","",[18828],12,[],[],1,1,[],0,[],1,[],1
538,"ContagionSpreadDamage","","[18633,18960]",12,[],[],1,1,[],0,[],1,[],1
539,"VulnerabilityArmourLoss","",[18451],12,[],[],13,1,[],0,[],1,[],1
540,"HexblastMaximumExplosions","",[18630],12,[],[],2,1,[],0,[],1,[],1
541,"PainOfferingSpeed","",[18498],12,[],[],13,1,[],0,[],1,[],1
542,"PainOfferingDamage","",[18561],12,[],[],13,1,[],0,[],1,[],1
