"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","i32"
794,"ParasiteLeapSlam","[617,1112]",[18291],[15],0,0,0
795,"AbyssVendigoLeapSlam","[617,1112]",[18291],[15],0,0,0
796,"AbyssMineBatLeapSlam","[617,1112]",[18291],[15],1,0,0
797,"BestiaryMarakethBirdSpiritBossLeapSlam","[617,1112]","[1919,18291]","[-38,15]",1,0,0
798,"IncursionLeapSlamChampion","[617,1112]",[18291],[15],1,0,0
799,"BetrayalLeapSlamChampion",[617],"[1919,18291]","[-50,15]",1,0,0
800,"DelveLeapSlamCaveDweller","[617,1112]","[1101,18291]","[50,15]",1,0,0
801,"BetrayalElreonLeapSlam",[617],"[1919,633,18291]","[-40,-90,15]",1,0,0
802,"SynthesisGolemLeapSlam",[617],"[1919,633,5750,18291]","[-44,100,75,15]",1,0,0
803,"AzmeriGolemLeapSlam","[617,12509]","[633,5750,18291]","[100,75,15]",1,0,0
804,"LegionKaruiMeleeLeapSlam","[617,1112]","[1099,18291]","[75,15]",1,0,0
805,"LegionMarakethRiderLeapSlam",[617],"[1919,18291]","[25,15]",1,0,0
806,"BoneGolemLeapSlam","[617,10373]","[5750,18291]","[30,15]",1,0,0
807,"HarvestHulkLeapSlam",[617],[18291],[15],1,0,0
808,"HarvestHulkLeapSlamEnraged",[617],[18291],[15],1,0,0
809,"HarvestBirddogLeapSlam","[617,1112]","[6497,11604]","[-9,15]",1,0,0
810,"HarvestTacoLeapSlam","[617,1112]",[18291],[15],0,0,0
811,"HarvestRhexLeapSlam","[617,1112]","[1101,18291]","[50,15]",1,0,0
812,"HarvestGoatmanLeapSlam","[617,1112]","[1101,18291]","[50,15]",1,0,0
813,"AfflictionPhysLeapSlam","[617,10373,1112,2968]","[11604,6497]","[20,-10]",1,0,0
814,"AfflictionBossPhysLeapSlam","[617,10373,1112]",[6497],[-25],1,0,0
815,"HeistPolearmDashStab","[617,10373,1112]",[6497],[-20],1,0,0
816,"HeistFreidrichLeapSlam","[617,10373,1112]",[6497],[-10],1,0,0
817,"SpikerBullLeapSlam","[617,1112]",[],[],0,0,0
818,"VaalGuardLeapSlam","[617,1112]",[659],[-55],0,0,0
819,"LSHellscapeSkyStab","[617,1112]","[6498,11604,6341,18291]","[100,10,-15,15]",1,0,0
820,"BloodChieftainSummonMonkeys",[],[],[],0,0,0
821,"BloodChieftainSummonParasiteMonkeys",[],"[4820,433]","[15,100]",0,0,0
822,"SkeletonProjectileFire","[498,4577,7078]","[659,610,5873]","[-40,50,33]",2.65,0,1023745720
823,"SkeletonMinionProjectileFire",[498],[],[],2.158,0,1026000578
824,"ExileShadowProjectileFireNova","[1776,498]","[659,173,214,216]","[-60,19,3,175]",0.8333,0,1025597925
825,"SkeletonProjectileFireIzaro",[498],[659],[-60],1.3333,0,1025597925
826,"SkeletonProjectileFireIzaroMultipleProjectiles",[498],[659],[-60],1,0,1025597925
827,"SkeletonProjectileFireInvasion","[498,4577,7078,498]",[659],[-60],0.8333,0,1025597925
828,"SkeletonProjectileFireProphecy",[498],[659],[-60],1.3333,0,1025597925
829,"SkeletonProjectileCold",[498],"[659,454]","[-60,15]",2.35,0,1023799407
830,"SkeletonMinionProjectileCold",[498],[],[],2.158,0,1026000578
831,"SkeletonProjectileColdIzaro",[498],[659],[-60],1.0909,0,1025597925
832,"SkeletonProjectileColdIzaroMultipleProjectiles",[498],[659],[-60],0.8182,0,1025597925
833,"SkeletonProjectileColdInvasion",[498],[659],[-60],0.8333,0,1025597925
834,"SkeletonProjectileColdProphecy",[498],[659],[-60],1.3333,0,1025597925
835,"SkeletonProjectileLightning",[498],"[659,658]","[-60,33]",2.85,0,1022739087
836,"SkeletonMinionProjectileLightning",[498],[],[],2.158,0,1026000578
837,"SkeletonProjectileLightningIzaro",[498],[659],[-60],1.5,0,1025597925
838,"SkeletonProjectileLightningIzaroMultipleProjectiles",[498],[659],[-60],1.125,0,1025597925
839,"SkeletonProjectileLightningInvasion",[498],[659],[-60],0.8333,0,1025597925
840,"SkeletonProjectileLightningProphecy",[498],[659],[-60],1.3333,0,1025597925
841,"SkeletonProjectileLightningBlight","[498,4577]",[],[],3.5,0,1026027422
842,"MonsterSpark",[498],"[356,173,175]","[2000,1,25]",1.5625,0,1024416809
843,"MonsterSparkAtAnimationSpeed","[12509,498]","[356,173,175]","[2000,1,25]",1.5625,0,1024416809
844,"MonsterSparkBlight",[498],"[173,356,175]","[2,3500,25]",2,0,1024416809
845,"ChestVaalSpark",[498],"[356,173,175]","[2000,1,25]",1.5625,0,1024416809
846,"BestiaryPitbullSandStormSpark","[1776,498]","[173,175]","[6,-46]",1.2,0,1024416809
847,"AvariusHolySpark","[498,5340]","[356,173,175]","[2000,4,25]",3.4,0,1022739087
848,"ElderSpark","[3512,4546,498]","[356,175,3516,3593]","[6000,-33,4500,1]",5.625,0,1022739087
849,"VaalIncursionCausticSpark","[4877,4546,498]","[356,3516,4586,4897,175]","[2000,4000,6,5,25]",2.6667,0,1022739087
850,"LegionVaalViperCausticSpark","[4877,4546,498]","[356,3516,4586,4897,175]","[500,2000,6,5,25]",2.6667,0,1022739087
851,"ElderSparkTriggered","[6817,1776,498]","[356,6815,173,6818,175]","[1500,1,4,45,25]",3.4,0,1022739087
852,"BestiaryGoatmanSparkTriggered","[1776,498]","[356,173,175,175]","[1200,6,-40,25]",2.1,0,1025758986
853,"IzaroDaemonSpark",[498],"[356,175]","[3500,25]",1.5625,0,1024416809
854,"WbSupportSpark",[498],"[356,175]","[3500,25]",0.8375,0,1020645291
855,"MonsterSparkGoatmanBoss",[498],"[356,175]","[1200,100]",0.8875,0,1024416809
856,"BossSparkTotem","[854,498]","[356,173,860,862,1721,175]","[1750,2,8000,80,1,25]",1.125,0,1022953836
857,"TotemMapBossSparkTotems","[854,498]","[356,173,860,862,1721,175]","[1750,2,8000,80,1,25]",2.5,0,1022953836
858,"BossSparkTotemInvasion","[854,498]","[356,173,860,862,175]","[1750,2,8000,80,25]",1.125,0,1022953836
859,"MonsterSparkLegends","[1113,1776,498]","[356,173,175]","[3000,14,25]",1.1646,0,1022953836
860,"BossSpark3xTotems","[854,498]","[356,173,860,862,1721,175]","[1750,1,8000,80,3,25]",0.875,0,1022953836
861,"TotemBossSparkDescent2","[1776,498]","[356,173,175]","[3500,8,25]",0.8625,0,1023960469
862,"SkeletonSpark",[498],"[356,173,175]","[3500,2,25]",0.75,0,1022953836
863,"NecropolisSpark",[498],"[356,173,175]","[1000,4,150]",0.75,0,1022953836
864,"AxisCasterSpark",[498],"[356,173,175]","[3500,2,25]",0.75,0,1022953836
865,"SkeletonSparkBlight",[498],"[173,356,175]","[2,3500,25]",2,0,1025490551
866,"ProphecySkeletonSpark",[498],"[356,173,175]","[3500,2,25]",0.75,0,1022953836
867,"KudukuSpark",[498],"[356,175]","[3500,25]",0.8625,0,1023960469
868,"KudukuSparkInvasion",[498],"[356,175]","[3500,25]",0.8625,0,1023960469
869,"KudukuSparkExtraProj",[498],"[356,173,175]","[3500,2,25]",0.8625,0,1023960469
870,"AzmeriKudukuSparkExtraProj","[498,12509]","[356,173,175]","[3500,3,30]",3,0,1025758986
871,"MonsterSparkBossStrMission","[1776,498]",[175],[25],0.8625,0,1023960469
872,"TalismanSpark","[1776,498]",[175],[25],0.8625,0,1023960469
873,"ExileSpark",[498],[175],[25],0.7875,0,1023987312
874,"DarkExileSpark","[1776,498]","[356,173,175]","[12000,15,25]",1.125,0,1023987312
875,"Spark","[498,19321]",[356],[2000],3.8399,0,1023906782
876,"SparkAltX","[498,19321,1776]","[356,18995]","[2000,4]",4.09,0,1023906782
877,"SparkAltY","[498,19321]",[356],[2500],3.8399,0,1023906782
878,"BookSpark","[498,4546]","[356,782,175]","[10000,1,-80]",0.65,0,1023450441
879,"BookSparkInvasion","[498,4546]","[356,782,175]","[10000,1,-80]",0.68,0,1023718877
880,"BookSparkTormentLibrarian","[498,4546]","[356,782,175]","[7000,1,-80]",1.3,0,1023450441
881,"BookSparkNovaTormentLibrarian","[498,1776,4546]","[356,782,175]","[7000,1,-80]",1.3,0,1023450441
882,"BookSparkMapBoss","[498,4546]","[356,782,175]","[10000,1,-80]",1.3,0,1023450441
883,"BookSparkOnDamageTaken","[498,4546,6535]","[356,782,1841,175,1842,2693]","[10000,1,100,-70,4000,-40]",0.7,0,1023450441
884,"CageSpiderSandSpark",[498],"[356,175,5213]","[2000,-11,100]",0.65,0,1023450441
885,"CageSpiderSandSparkAtlasUber",[498],"[356,175,5213]","[2000,-11,100]",0.65,0,1023450441
886,"UnholyTrioTempSpark",[498],"[356,782,175,173,1788]","[5000,1,-10,2,50]",1.875,0,1023450441
887,"BetrayalCatarinaStaffSpark","[498,1776]","[356,173,2693,175]","[2000,12,-40,25]",2,0,1024416809
888,"LegionMarakethGeneralSpark","[498,1776,4546,1927]","[356,972,1101,175]","[2500,25,50,-80]",0.8375,0,1020645291
889,"BlightCageSkeletonTriggeredSpark","[498,1776,1927]","[173,356,175]","[2,700,25]",1.1,0,1023611503
890,"HarvestHellionDeathSpark","[498,1776,4546,3512]","[175,3516,3593,6151,356]","[-20,2500,11,3,1500]",3,0,1022739087
891,"CrucibleDemonFireSpark","[498,4546,3512]","[175,3516,6151,356]","[6,2000,5,1500]",3,0,1024416809
892,"SupportStun",[],[],[],0,0,0
893,"SupportStunRoyale",[],[],[],0,0,0
894,"IceSpear","[498,19321]","[958,960,18995,8462]","[600,300,2,35]",2.4416,0,1024175217
895,"IceSpearAltX","[498,19321,10502,12864]",[960],[300],6.3,0,1024175217
896,"IceSpearAltY","[498,19321]","[958,960,18995,8462]","[600,300,2,35]",2.4416,0,1024175217
897,"IceSpearRoyale",[498],"[958,960,18995,8462]","[400,150,2,50]",4.503,0,1021128475
898,"IceSpearGemling","[498,10502,12864]",[1127],[5],2.4416,0,1028443341
899,"SynthesisIceSpear","[498,4577,7078]","[958,960,8462,317]","[600,1200,15,-50]",1.2,0,1024953680
900,"AtlasEyrieIceSpear","[498,4577,7078]","[958,960,8462,317]","[600,1200,15,-50]",1.5,0,1024953680
901,"SynthesisFinalBossIceSpear","[498,4577,7078]",[960],[1200],1.5,0,1027101164
902,"LegionKaruiArcherIceSpear","[498,4577,7078,6841,848]",[],[],1.25,0,1025758986
903,"MonsterMultiIceSpear",[498],"[6016,173]","[50,2]",1.5909,0,1025758986
904,"MonsterSplitIceSpear","[498,1113]",[6016],[50],1.5909,0,1025758986
905,"MonsterLesserMultiIceSpear",[498],"[6016,173]","[50,1]",1.5909,0,1025758986
906,"ExileIceSpear",[498],"[958,960,8462]","[600,100,60]",1.0909,0,1025758986
907,"ProphecyTriggeredIceSpearNova","[498,1776,4644]","[958,173,214]","[600,8,1]",1.8182,0,1026027422
908,"WestIceSpear","[498,1325,4577,7078,5824]","[15020,958,1210,173]","[98,5000,-20,2]",3.5,0,1024148374
909,"ExileRangerIceSpear","[498,1325,1776,4577]","[15020,958,173]","[98,5000,12]",3.6364,0,1020054733
910,"VaalSkitterbotIceSpear","[498,4577,7078,1776]","[958,960,173,8462,175]","[100,300,5,50,-40]",1.7789,0,1027799096
911,"CrucibleMonkeyIceSpear","[498,4577,7078]","[958,960,8462,317]","[600,1200,15,-50]",1.5,0,1024953680
912,"LegionKaruiSergeantIceSpear","[848,498,4577,7078,6841]","[960,1919,1099]","[1500,-55,75]",1,0,0
913,"SupportPierce",[],[],[],0,0,0
914,"SupportTrap","[1782,1198,1994,329,19376]","[867,14490]","[4000,-60]",0,0,0
915,"SupportTrapRoyale","[1782,1198,1994,329,19376]",[867],[15000],0,0,0
916,"RaiseSpectre",[18613],"[1094,1096,2093]","[55,-53,30]",0,0,0
917,"RaiseSpectreAltX",[20676],"[1094,1096,2093,11710,6836]","[55,-53,30,1000,30000]",0,0,0
918,"RaiseSpectreAltY",[18613],"[1094,1096,2093]","[55,-53,30]",0,0,0
919,"MonsterRaiseSpectre",[],"[164,649,648,727]","[10,10,-10,-10]",0,0,0
920,"TormentRaiseSpectre",[],"[649,648,727]","[10,-10,-10]",0,0,0
921,"TormentRaiseSpectrePlayer","[2495,4869]","[649,648,727]","[10,-10,-10]",0,0,0
922,"TormentRaiseMultipleSpectres",[],"[649,648,727]","[10,-10,-10]",0,0,0
923,"PerandusRaiseMultipleSpectres",[],"[648,216]","[-10,50]",1,0,0
924,"StrMissionRaiseSpectre",[],"[649,648,727]","[10,-10,-10]",0,0,0
925,"ExileInfernalBlow",[],"[1099,356,343,633]","[50,500,25,25]",0,0,0
926,"WbInfernalBlow",[],"[1099,356,633]","[50,500,25]",0,0,0
927,"GlacialHammer","[14258,19481]","[1100,454,12532,10211]","[100,25,35,1]",1,0,0
928,"GlacialHammerAltX","[19481,19281]","[1100,10211]","[100,1]",1,0,0
929,"GlacialHammerAltY","[14258,19481]","[1100,454,12532,10211]","[100,25,35,1]",1,0,0
930,"GlacialHammerRoyale",[14258],"[1100,454,12532,10211]","[60,10,35,1]",0.67,0,1019142052
931,"ExileGlacialHammer",[],"[1100,15020,633,2273]","[50,35,30,-20]",0,0,0
932,"CityStalkerGlacialHammer",[],"[1100,454,15020]","[50,10,50]",0,0,0
933,"GladiatorBossEliteGlacialHammer",[],"[1100,15020,633]","[50,15,10]",0,0,0
934,"WbGlacialHammer",[],"[1100,15020,633]","[50,15,10]",0,0,0
935,"SkeletonBossCrossroadsGlacialHammer",[],"[1100,15020,633]","[50,15,10]",0,0,0
936,"VaalGlacialHammer","[683,8014,9495,20447]","[1100,454,12532]","[100,25,35]",1,0,0
937,"ExileVaalGlacialHammer",[],"[1100,454,15020,26,633,356,5750]","[50,20,35,29,50,4000,35]",0,0,0
938,"WbVaalGlacialHammer",[],"[1100,454,15020,26,633,356,5750]","[50,20,35,29,30,7500,75]",0,0,0
939,"LionMapWolfColdBossVaalGlacialHammer",[],"[1100,454,15020,26,633,356,5750]","[50,20,35,29,50,7500,75]",0,0,0
940,"LionMapWolfColdBossVaalGlacialHammerAtlasUber",[],"[1100,454,15020,26,633,356,5750]","[50,20,35,29,50,5000,75]",0,0,0
941,"MonsterGlacialHammer",[],"[1100,454,633]","[50,25,25]",0,0,0
942,"ChattersIceCrash",[617],"[1100,2716,3049,454,5750,18291,18294,18297]","[100,-15,-30,25,-20,11,21,31]",0,0,0
943,"LieutenantBurningHammer",[],[1099],[50],0,0,0
944,"MonsterGlacialHammerInvasion",[],"[1100,454,633]","[50,25,20]",0,0,0
945,"HailrakeGlacialHammer",[12509],"[1100,454,633,15021]","[50,30,20,100]",0,0,0
946,"AzmeriHailrakeGlacialHammer",[12509],"[1100,454,633,15021]","[50,30,20,100]",0,0,0
947,"FrostWall","[1994,19493]",[508],[150],2,0,1024148374
948,"FrostWallAltX","[1994,19493]",[508],[150],2,0,1024148374
949,"FrostWallAltY","[1994,19493]",[508],[150],2,0,1024148374
950,"MonsterFrostWallLegends",[],"[356,508,509]","[4000,400,80]",0.3636,0,1015222895
951,"MonsterFrostWallInvasion",[],"[356,508,509]","[4000,400,80]",0.7273,0,1022739087
952,"ExileFrostWall",[],"[356,508,509]","[4000,400,80]",0.3636,0,1015222895
953,"WbFrostWall",[],[508],[150],0.3636,0,1015222895
954,"ProphecyFrostWall",[],[508],[150],0.3636,0,1015222895
955,"DarkSeawitchFrostwall",[],"[356,508,509]","[15000,750,100]",0.7273,0,1022739087
956,"HailrakeFrostWall",[],"[356,508,509]","[2500,150,24]",0.3636,0,1015222895
957,"ArchnemesisFrostWall",[],"[356,508,509,659]","[2500,150,48,40]",0.3636,0,1015222895
958,"ArchnemesisFrostWallMagic",[],"[356,508,509,659]","[2500,150,36,40]",0.3636,0,1015222895
959,"FreezingPulse","[498,4546,13130]",[],[],2.8482,0,1027369599
960,"FreezingPulseAltX","[498,4546,13130]",[],[],2.8482,0,1027369599
961,"FreezingPulseAltY","[498,4546,13130]",[],[],2.8482,0,1027369599
962,"FreezingPulseRoyale","[498,4546,13130]",[],[],1.97,0,1025222115
963,"MonsterFreezingPulseWhirlwind","[498,4546]",[],[],1.0455,0,1023960469
964,"MonsterFreezingPulseWhirlwindExpedition","[498,4546]",[],[],1.5,0,1023960469
965,"MonsterFreezingPulseWhirlwindBlight","[498,4546]",[],[],1.5,0,1023960469
966,"ProphecyFreezingPulseWhirlwindSpiral","[498,4546]","[2120,2118,2119,175]","[360,6,200,100]",1.0455,0,1025087898
967,"WestFreezingPulse","[498,4546,1325,4577,7078,5824]","[317,173]","[15,2]",2,0,1023960469
968,"FreezingPulseTrapSideAreaBoss","[498,1782,329,1776,4546,7926,2556]","[1178,867]","[9,3000]",1.5909,0,1025758986
969,"WbFreezingPulseTrap","[498,1782,329,1776,4546,7926]","[1178,867]","[4,10000]",2.1818,0,1025758986
970,"WbFreezingPulseMultiTrap","[498,1782,329,1776,4546,7926]","[1178,867]","[4,10000]",2.1818,0,1025758986
971,"MonsterFreezingPulse","[498,4546]",[175],[50],2.1818,0,1025758986
972,"MonsterFreezingPulseSideArea","[498,854,4546]","[860,862]","[20000,80]",1.3636,0,1025758986
973,"WbFreezingPulse","[498,4546]",[],[],1.3636,0,1025758986
974,"ProphecyOversoulFreezingPulse","[498,4546]","[175,216,214]","[120,-30,2]",2.1818,0,1025758986
975,"ShockNova",[617],"[12614,16451]","[100,10]",1.349,0,1028255436
976,"ShockNovaAltX",[617],"[12614,16451]","[100,10]",1.349,0,1028255436
977,"ShockNovaAltY",[617],"[12614,16451]","[100,10]",1.349,0,1028255436
978,"ShockNovaRoyale",[617],"[2715,658]","[-50,20]",1.21,0,1025758986
979,"TempestDaemonShockNova",[617],"[2715,658,5750]","[-50,15,-10]",3.75,0,1031127695
980,"MonsterShockNova",[617],"[2715,658,17310,5750]","[-50,50,20,5]",1.2375,0,1022953836
981,"MonsterShockNovaSideArea","[854,617]","[860,862]","[20000,80]",1.2375,0,1022953836
982,"MonsterShockNovaInvasion",[617],[5750],[33],1.2375,0,1022953836
983,"ProphecyTotemBossShockNova",[617],[5750],[33],1.2375,0,1022953836
984,"MonsterShockNovaTotem","[617,854,1784]","[860,862,5750]","[7000,160,50]",0.8125,0,1022953836
985,"MonsterMiniShockNova",[617],[],[],1.2375,0,1022953836
986,"MapBossMiniShockNova",[617],[],[],2.5,0,1022953836
987,"MonsterMiniShockNovaDescent",[617],[],[],1.2375,0,1022953836
988,"MonsterMiniShockNovaInvasion",[617],[],[],1.2375,0,1022953836
989,"MonsterMaxShockNova",[617],[5750],[65],1.2375,0,1022953836
990,"MapBossMaxShockNova",[617],[5750],[65],2.5,0,1022953836
991,"MonsterMaxShockNovaInvasion",[617],[5750],[65],1.2375,0,1022953836
992,"MonsterMaxShockNovaDescent",[617],[5750],[65],1.2375,0,1022953836
993,"ShrineShockNova",[617],"[1845,356,5750]","[5,4000,100]",1.5,0,1022953836
994,"ShrineShockNovaPlayer",[617],"[1845,356,5750]","[1,4000,-25]",1.5,0,1022953836
995,"EssenceDaemonShockNova","[617,854,1784]","[1845,356,860,881,5750]","[5,4000,10000,20,100]",1.5,0,1022953836
996,"WestShockNovaDaemon",[617],"[356,5750]","[2,15]",1.8,0,1022953836
997,"StrDexMissionShockNovaFire",[617],"[216,5750]","[100,170]",2.2222,0,1025758986
998,"StrMissionShockedGroundNovaDaemon",[617],"[1472,1473,1845,356,1210,5750]","[1,2,85,3000,170,25]",1.2,0,1025758986
999,"KudukuShockNova",[617],"[2715,658,5750]","[-75,100,65]",5,0,1025758986
1000,"AzmeriKudukuShockNova","[617,12509]","[2715,658,5750]","[-60,100,65]",5.25,0,1028443341
1001,"BlightTowerShockNova1","[617,1927]","[1845,658,356]","[5,10,1000]",2.5,0,1031127695
1002,"BlightTowerShockNova2","[617,1927]","[1845,658,356]","[5,20,1000]",4,0,1031127695
1003,"BlightTowerShockNova3","[617,1927]","[1845,658,356]","[5,30,1000]",5.5,0,1031127695
1004,"BlightTowerShockNova1_buff1","[617,1927]","[1845,658,3558,6458,356]","[5,10,20,25,1000]",2.5,0,1031127695
1005,"BlightTowerShockNova2_buff1","[617,1927]","[1845,658,3558,6458,356]","[5,20,20,25,1000]",4,0,1031127695
1006,"BlightTowerShockNova3_buff1","[617,1927]","[1845,658,3558,6458,356]","[5,30,20,25,1000]",5.5,0,1031127695
1007,"BlightTowerShockNova1_buff2","[617,1927]","[1845,658,3558,6458,356]","[5,10,30,30,1000]",2.5,0,1031127695
1008,"BlightTowerShockNova2_buff2","[617,1927]","[1845,658,3558,6458,356]","[5,20,30,30,1000]",4,0,1031127695
1009,"BlightTowerShockNova3_buff2","[617,1927]","[1845,658,3558,6458,356]","[5,30,30,30,1000]",5.5,0,1031127695
1010,"BlightTowerShockNova1_buff3","[617,1927]","[1845,658,3558,6458,356]","[5,10,40,35,1000]",2.5,0,1031127695
1011,"BlightTowerShockNova2_buff3","[617,1927]","[1845,658,3558,6458,356]","[5,20,40,35,1000]",4,0,1031127695
1012,"BlightTowerShockNova3_buff3","[617,1927]","[1845,658,3558,6458,356]","[5,30,40,35,1000]",5.5,0,1031127695
1013,"ViperStrike","[3679,1116,12383]","[1102,3364,356,10277,10278]","[60,60,4000,-20,-30]",1.5,0,1019142052
1014,"ViperStrikeAltX","[3679,1116,12383,19549,19566]","[1102,3364,356,19551]","[60,60,2000,200]",1.5,0,1019142052
1015,"ViperStrikeAltY","[3679,1116,12383]","[1102,3364,356,10277,10278]","[60,60,4000,-20,-30]",1.5,0,1019142052
1016,"ViperStrikeRoyale","[3679,1116,12383]","[1102,3364,356,10277,10278]","[60,60,4000,-20,-30]",1.5,0,1018980991
1017,"BanditLeaderViperStrikeMapBoss","[3679,12383]","[449,3364,356]","[25,100,8000]",1.48,0,1027047476
1018,"PhaseRunOld",[],"[356,359]","[2500,100]",0,0,0
1019,"PhaseRunKraityn",[],"[313,356]","[750,15000]",0,0,0
1020,"MonsterPhaseRun",[],"[177,313,356,634]","[25,750,10000,50]",0,0,0
1021,"MonkeyPhaseRun",[],"[177,313,356,634]","[50,750,10000,50]",0,0,0
1022,"WbPhaseRun",[],[356],[10000],0,0,0
1023,"MonsterPhaseRunAtAnimationSpeed",[12509],"[177,313,356,634]","[25,750,10000,50]",0,0,0
1024,"SupportMeleePhysicalDamage",[],[14532],[-10],0,0,0
1025,"SupportItemQuantity",[],[],[],0,0,0
1026,"UniqueItemQuantity",[],[526],[10],0,0,0
1027,"SupportItemRarity",[],[],[],0,0,0
1028,"SupportFasterCasting",[],[],[],0,0,0
1029,"SupportFasterCastingRoyale",[],[],[],0,0,0
1030,"ExplosiveArrow","[848,498,19409]","[545,10493,10501,10592,16400,11497,356]","[2,-5000,12,6,3,20,1000]",1.4859,0,1025839517
1031,"ExplosiveArrowAltX","[848,498,19409]","[545,10493,10501,10592,16400,11497,356]","[2,-5000,12,6,3,20,1000]",1.4859,0,1025839517
1032,"ExplosiveArrowAltY","[848,498,19409]","[545,10493,10501,10592,16400,11497,356]","[2,-5000,12,6,3,20,1000]",1.4859,0,1025839517
1033,"ExplosiveArrowRoyale","[848,498]","[545,10493,10501,10592,11497]","[3,-5000,12,20,10]",1.594,0,1025758986
1034,"BanditExplosiveArrow","[848,498]","[356,545]","[1000,2]",1.8667,0,1025222115
1035,"BanditExplosiveArrowAtAnimationSpeed","[12509,848,498]","[356,545]","[1000,2]",1.8667,0,1025222115
1036,"BanditExplosiveArrowChampion","[848,498]","[356,545]","[1000,2]",1.8667,0,1027101164
1037,"VaalGuardExplosiveArrowAtAnimationSpeed","[12509,848,498]","[356,545]","[1000,2]",1.8667,0,1025222115
1038,"ExplosiveArrowSideAreaBoss","[498,848]","[356,644]","[1000,-10]",1.8667,0,1025222115
1039,"DarkExileExplosiveArrow","[498,848]","[356,545,644,1919,214,173]","[2000,3,-10,150,6,5]",1.8667,0,1025222115
1040,"HeistThugRangedExplosiveArrow","[498,7078,4577,5824]","[545,10493,10501,10592,11497,5750,356]","[2,-5000,12,3,20,-40,2000]",1.5,0,1025222115
1041,"IncaBossExplosion","[617,692]","[1099,2693]","[50,-25]",1,0,0
1042,"AzmeriOversoulExplosion","[617,692,12509]","[1099,2693,659]","[50,-25,-80]",1,0,0
1043,"AzmeriOversoulExplosionIgnite","[617,692,12509]","[1099,2693,659,7799,610,202]","[50,-25,-80,500,50,100]",1,0,0
1044,"IncaBossExplosionAtziri","[617,692]","[1099,2693]","[50,-25]",1,0,0
1045,"IncaBossSummon","[617,4577,6841,498]","[835,1210]","[8,40]",0.61,0,1025222115
1046,"IncaBossSummonAtziri","[617,4577,6841,498]",[882],[1],0.61,0,1025222115
1047,"IncaBossSummonGauntlet","[617,4577,6841,498]","[882,835,1210]","[5,4,40]",0.61,0,1025222115
1048,"IncaBossLaser",[],"[214,658,15022]","[2,100,100]",2.8125,0,1028550715
1049,"AzmeriOversoulLaser",[12509],"[214,658,15022,659,216]","[2,100,100,-40,50]",4.5,0,1028443341
1050,"AzmeriOversoulLaserMaxShock",[12509],"[214,658,15022,659,216,16451]","[2,100,100,-40,50,20]",4.5,0,1028443341
1051,"IncaBossLaserAtziri",[],"[214,658,15022]","[2,100,100]",2.8125,0,1028550715
1052,"IncaBossLaser2",[],"[214,658,15022]","[2,100,100]",2.8125,0,1028550715
1053,"IncaBossTravel",[],[],[],0.77,0,0
1054,"IncaBossTravelAtziri",[],[],[],0.77,0,0
1055,"IncaBossSpray","[4577,6841,4546,498]",[356],[8000],0.9,0,0
1056,"AzmeriOversoulSpray","[4577,6841,4546,498,12509]","[356,659,216]","[8000,-50,100]",0.9,0,0
1057,"IncaBossSprayMaps","[4577,6841,4546,498]",[356],[8000],0.9,0,0
1058,"IncaBossColdSnapTriggered",[617],"[18291,18294,18297,356,5750]","[15,15,30,7000,-50]",2.726,0,1027208538
1059,"AzmeriOversoulColdSnapTriggered",[617],"[18291,18294,18297,356,5750]","[15,15,30,7000,-50]",2.75,0,1027369599
1060,"IncaBossRocks",[617],"[611,2693]","[200,-25]",1.46,0,1027262225
1061,"AzmeriOversoulRocks","[617,12509]","[611,2693,659]","[200,-25,-50]",1.5,0,1027369599
1062,"IncaBossRocksTriggered",[617],"[611,2693,1819,356,18291]","[300,-25,-50,900,10]",2,0,1025758986
1063,"AzmeriOversoulRocksTriggered",[617],"[611,2693,1819,356,18291]","[300,-25,-50,900,10]",2.25,0,1025758986
1064,"TemporalChains",[2968],"[531,11586]","[-25,-50]",0,0,0
1065,"SkeletonTemporalChains",[],"[356,3239,531,9102,5750]","[4000,-20,-25,-10,9]",0,0,0
1066,"AxisTemporalChains",[],"[356,3239,531,9102,5750]","[4000,-20,-25,-10,9]",0,0,0
1067,"SeawitchTemporalChains",[],"[356,3239,531,9102,5750]","[4000,-20,-25,-10,9]",0,0,0
1068,"TemporalChainsBossCurseAura",[2674],"[3239,531,9102,5750]","[-20,-25,-10,50]",0,0,0
1069,"TemporalChainsBossCurseTotemAura","[2674,854,1784]","[3239,531,862,881,860,1220,9102,5750]","[-20,-25,50,1,20000,5,-10,50]",0,0,0
1070,"NecromancerTemporalChains",[],"[356,3239,531,9102,5750]","[4000,-20,-25,-10,9]",0,0,0
1071,"SpinesnapTemporalChains",[],"[356,3239,531,9102,5750]","[3000,-20,-25,-10,9]",0,0,0
1072,"ExileTemporalChains",[],"[356,3239,531,9102,5750]","[4000,-20,-25,-10,9]",0,0,0
1073,"TempestTemporalChains",[],"[356,3239,531,9102]","[12000,-20,-25,-10]",0,0,0
1074,"BeyondDemonTemporalChains",[],"[356,3239,531,9102,5750]","[4000,-50,-25,-10,82]",0,0,0
1075,"DarkSeawitchTemporalChains",[6535],"[356,3239,531,1842,1841,9102,5750]","[4000,-20,-25,1,100,-10,45]",0,0,0
