"rownum","Metadata","AreaLevel","SpawnsMonsters","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32","i32","i32","i32","i32"
610,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",83,"[7749,7750,7751,7752]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
611,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_rock_golem_boss",1,[7754],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
612,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",1,[7753],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
613,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",4,[7753],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
614,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",9,[7753],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,8,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
615,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",13,[7753],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
616,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",25,[7753],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,14,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
617,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",40,[7753],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
618,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",55,[7753],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
619,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",68,[7753],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
620,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",73,[7753],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
621,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",78,[7753],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
622,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",80,[7753],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
623,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede",83,[7753],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
624,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",1,[7753],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
625,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",4,[7753],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
626,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",9,[7753],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
627,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",13,[7753],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
628,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",25,[7753],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
629,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",40,[7753],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
630,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",55,[7753],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
631,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",68,[7753],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
632,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",73,[7753],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
633,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",78,[7753],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
634,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",80,[7753],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
635,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede2",83,[7753],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
636,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",1,[7753],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
637,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",4,[7753],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
638,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",9,[7753],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
639,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",13,[7753],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
640,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",25,[7753],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
641,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",40,[7753],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
642,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",55,[7753],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
643,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",68,[7753],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
644,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",73,[7753],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
645,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",78,[7753],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
646,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",80,[7753],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
647,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_beast_stampede3",83,[7753],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
648,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",1,[7756],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
649,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",4,[7756],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
650,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",9,[7756],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,8,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
651,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",13,[7756],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
652,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",25,[7756],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,14,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
653,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",40,[7756],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
654,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",55,[7756],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
655,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",68,[7756],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
656,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",73,[7756],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
657,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",78,[7756],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
658,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",80,[7756],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
659,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat",83,[7756],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,10,10,1,1
660,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",1,[7756],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
661,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",4,[7756],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
662,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",9,[7756],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
663,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",13,[7756],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
664,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",25,[7756],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
665,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",40,[7756],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
666,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",55,[7756],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
667,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",68,[7756],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
668,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",73,[7756],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
669,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",78,[7756],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
670,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",80,[7756],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
671,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_bat2",83,[7756],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","","","","",[],0,0,0,0,16,16,1,1
672,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",1,[7708],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
673,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",4,[7708],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
674,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",9,[7708],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
675,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",13,[7708],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
676,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",25,[7708],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
677,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",40,[7708],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
678,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",55,[7708],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
679,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",68,[7708],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
680,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",73,[7708],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
681,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",78,[7708],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
682,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",80,[7708],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
683,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_slow",83,[7708],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
684,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",1,"[7709,7710,7711]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
685,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",4,"[7709,7710,7711]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
686,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",9,"[7709,7710,7711]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
687,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",13,"[7709,7710,7711]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
688,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",25,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
689,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",40,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
690,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",55,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
691,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",68,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
692,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",73,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
693,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",78,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
694,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",80,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
695,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed",83,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1]",0,0,0,0,15,15,1,1
696,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",1,"[7709,7710,7711]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
697,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",4,"[7709,7710,7711]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
698,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",9,"[7709,7710,7711]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
699,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",13,"[7709,7710,7711]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
700,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",25,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
701,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",40,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
702,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",55,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
703,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",68,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
704,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",73,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
705,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",78,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
706,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",80,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
707,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed2",83,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","","[3,3,1]",0,0,0,0,20,20,1,1
708,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",1,"[7709,7710,7711]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
709,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",4,"[7709,7710,7711]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
710,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",9,"[7709,7710,7711]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
711,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",13,"[7709,7710,7711]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
712,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",25,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
713,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",40,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
714,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",55,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
715,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",68,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
716,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",73,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
717,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",78,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
718,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",80,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
719,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed3",83,"[7709,7710,7711]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1]",0,0,0,0,25,25,1,1
720,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_mixed_boss",1,[7712],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
721,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_fast",1,[7715],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
722,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_fast",4,[7715],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
723,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_fast",9,[7715],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,8,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
724,"Metadata/Monsters/LeagueBlight/Spawners/FireEncounterWave_hellion_fast",13,[7715],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
