"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
816,26583,[3],"",[]
817,26584,[4],"",[]
818,26585,[2],"",[]
819,26586,[3],"",[]
820,26587,[4],"",[]
821,26588,[2],"",[]
822,26589,[3],"",[]
823,26590,[4],"",[]
824,26591,"[3,4]",8326,[]
825,26592,"[3,4]",8326,[]
826,26593,"[3,4]",8326,[]
827,26594,"[3,4]",8326,[]
828,26595,"[3,4]",8326,[]
829,26596,"[3,4]",8326,[]
830,26597,"[3,4]",8326,[]
831,26598,"[3,4]",8326,[]
832,26599,"[3,4]",8326,[]
833,26600,"[3,4]",8326,[]
834,26601,"[3,4]",8326,[]
835,26602,"[3,4]",8326,[]
836,26603,"[3,4]",8326,[]
837,26604,"[3,4]",8326,[]
838,26605,"[3,4]",8326,[]
839,26606,"[3,4]",8326,[]
840,26607,"[3,4]",8326,[]
841,26608,"[3,4]",8326,[]
842,26609,"[3,4]",8326,[]
843,26610,"[3,4]",8326,[]
844,26611,"[3,4]",8326,[]
845,26612,"[3,4]",8326,[]
846,26613,"[3,4]",8326,[]
847,26614,"[3,4]",8326,[]
848,26615,"[3,4]",8326,[]
849,26616,"[3,4]",8326,[]
850,26617,"[3,4]",8326,[]
851,26618,"[3,4]",8326,[]
852,26619,"[3,4]",8326,[]
853,26620,"[3,4]",8326,[]
854,26621,[1],"",[]
855,26622,[2],"",[]
856,26623,[3],"",[]
857,26624,[4],"",[]
858,26625,[1],"",[]
859,26626,[2],"",[]
860,26627,[3],"",[]
861,26628,[4],"",[]
862,26629,[1],"",[]
863,26630,[2],"",[]
864,26631,[3],"",[]
865,26632,[4],"",[]
866,26633,[1],"",[]
867,26634,[2],"",[]
868,26635,[3],"",[]
869,26636,[4],"",[]
870,26637,[1],"",[]
871,26638,[2],"",[]
872,26639,[3],"",[]
873,26640,[4],"",[]
874,26641,"[1,2,3,4]","",[]
875,26642,"[1,2,3,4]","",[]
876,26643,"[1,2,3,4]","",[]
877,26644,[1],"",[]
878,26645,[2],"",[]
879,26646,[3],"",[]
880,26647,[4],"",[]
881,26648,[1],"",[]
882,26649,[2],"",[]
883,26650,[3],"",[]
884,26651,[4],"",[]
885,26652,"[1,2,3,4]",8329,[]
886,26653,"[1,2,3,4]",8329,[]
887,26654,"[1,2,3,4]",8329,[]
888,26655,[1],"",[]
889,26656,[2],"",[]
890,26657,[3],"",[]
891,26658,[4],"",[]
892,26659,[1],"",[]
893,26660,[2],"",[]
894,26661,[3],"",[]
895,26662,[4],"",[]
896,26663,[1],"",[]
897,26664,[2],"",[]
898,26665,[3],"",[]
899,26666,[4],"",[]
900,26667,[1],"",[]
901,26668,[2],"",[]
902,26669,[3],"",[]
903,26670,[4],"",[]
904,26671,[1],"",[]
905,26672,[2],"",[]
906,26673,[3],"",[]
907,26674,[4],"",[]
908,26675,[1],"",[]
909,26676,[2],"",[]
910,26677,[3],"",[]
911,26678,[4],"",[]
912,26684,[1],"",[]
913,26685,[1],"",[]
914,26686,[1],"",[]
915,26687,[1],"",[]
916,26688,[1],"",[]
917,26689,[1],"",[]
918,26690,[1],"",[]
919,26691,[1],"",[]
920,26692,[1],"",[]
921,26693,[1],"",[]
922,26694,[1],"",[]
923,26695,[1],"",[]
924,26696,[1],"",[]
925,26697,[1],"",[]
926,26698,[1],"",[]
927,26699,[1],"",[]
928,26700,[1],"",[]
929,26701,[1],"",[]
930,26702,[1],"",[]
931,26703,[1],"",[]
932,26704,[1],"",[]
933,26705,[1],"",[]
934,26706,[1],"",[]
935,26707,[1],"",[]
936,26708,[1],"",[]
937,26709,[1],"",[]
938,26710,[1],"",[]
939,26711,[0],"",[]
940,26712,[1],"",[]
941,26713,[2],"",[]
942,26714,[3],"",[]
943,26715,[0],"",[]
944,26716,[1],"",[]
945,26717,[2],"",[]
946,26718,[3],"",[]
947,26719,[0],"",[]
948,26720,[1],"",[]
949,26721,[2],"",[]
950,26722,[3],"",[]
951,26723,"[2,3]","",[]
952,26724,"[2,3]","",[]
953,26725,"[2,3]","",[]
954,26726,[0],8328,[]
955,26727,[1],8328,[]
956,26728,[2],8328,[]
957,26729,[3],8328,[]
958,26730,[0],8328,[]
959,26731,[1],8328,[]
960,26732,[2],8328,[]
961,26733,[3],8328,[]
962,26734,[0],8328,[]
963,26735,[1],8328,[]
964,26736,[2],8328,[]
965,26737,[3],8328,[]
966,26738,[0],8328,[]
967,26739,[1],8328,[]
968,26740,[2],8328,[]
969,26741,[3],8328,[]
970,26742,[0],8328,[]
971,26743,[1],8328,[]
972,26744,[2],8328,[]
973,26745,[3],8328,[]
974,26746,[0],"",[]
975,26747,[1],"",[]
976,26748,[2],"",[]
977,26749,[3],"",[]
978,26750,[0],"",[]
979,26751,[1],"",[]
980,26752,[2],"",[]
981,26753,[3],"",[]
982,26754,[0],8327,[]
983,26755,[1],8327,[]
984,26756,[2],8327,[]
985,26757,[3],8327,[]
986,26758,[3],"",[]
987,26759,[2],"",[]
988,26760,[3],"",[]
989,26761,[3],8331,[]
990,26762,[3],"",[]
991,26763,[3],"",[]
992,26764,[3],"",[]
993,26765,[0],8327,[]
994,26766,[1],8327,[]
995,26767,[2],8327,[]
996,26768,[3],8327,[]
997,26769,[3],8328,[]
998,26770,[3],8328,[]
999,26771,[2],8328,[]
1000,26772,[3],8328,[]
1001,26773,[2],8328,[]
1002,26774,[3],8328,[]
1003,26775,[2],"",[]
1004,26776,[3],"",[]
1005,26777,[2],"",[]
1006,26778,[3],"",[]
1007,26779,[2],"",[]
1008,26780,[3],"",[]
1009,26781,[2],"",[]
1010,26782,[3],"",[]
1011,26783,[2],"",[]
1012,26784,[3],"",[]
1013,26785,[2],"",[]
1014,26786,[3],"",[]
1015,26787,[2],"",[]
1016,26788,[3],"",[]
1017,26789,[2],"",[]
1018,26790,[3],"",[]
1019,26791,[0],"",[]
1020,26792,[1],"",[]
1021,26793,[1],"",[]
1022,26794,[2],"",[]
1023,26795,[2],"",[]
1024,26796,[3],"",[]
1025,26797,[0],"",[]
1026,26798,[1],"",[]
1027,26799,[1],"",[]
1028,26800,[2],"",[]
1029,26801,[2],"",[]
1030,26802,[3],"",[]
1031,26803,[0],"",[]
1032,26804,[1],"",[]
1033,26805,[1],"",[]
1034,26806,[2],"",[]
1035,26807,[2],"",[]
1036,26808,[3],"",[]
1037,26809,[0],"",[]
1038,26810,[1],"",[]
1039,26811,[1],"",[]
1040,26812,[2],"",[]
1041,26813,[2],"",[]
1042,26814,[3],"",[]
1043,26815,[0],"",[]
1044,26816,[1],"",[]
1045,26817,[1],"",[]
1046,26818,[2],"",[]
1047,26819,[2],"",[]
1048,26820,[3],"",[]
1049,26821,[0],"",[]
1050,26822,[1],"",[]
1051,26823,[1],"",[]
1052,26824,[2],"",[]
1053,26825,[2],"",[]
1054,26826,[3],"",[]
1055,26827,[0],"",[]
1056,26828,[1],"",[]
1057,26829,[1],"",[]
1058,26830,[2],"",[]
1059,26831,[2],"",[]
1060,26832,[3],"",[]
1061,26833,[0],"",[]
1062,26834,[1],"",[]
1063,26835,[1],"",[]
1064,26836,[2],"",[]
1065,26837,[2],"",[]
1066,26838,[3],"",[]
1067,26839,[0],"",[]
1068,26840,[1],"",[]
1069,26841,[1],"",[]
1070,26842,[2],"",[]
1071,26843,[2],"",[]
1072,26844,[3],"",[]
1073,26845,[0],"",[]
1074,26846,[1],"",[]
1075,26847,[1],"",[]
1076,26848,[2],"",[]
1077,26849,[2],"",[]
1078,26850,[3],"",[]
1079,26851,[0],"",[]
1080,26852,[1],"",[]
1081,26853,[1],"",[]
1082,26854,[2],"",[]
1083,26855,[2],"",[]
1084,26856,[3],"",[]
1085,26857,[0],"",[]
1086,26858,[1],"",[]
1087,26859,[1],"",[]
1088,26860,[2],"",[]
1089,26861,[2],"",[]
1090,26862,[3],"",[]
1091,26863,[0],"",[]
1092,26864,[1],"",[]
1093,26865,[1],"",[]
1094,26866,[2],"",[]
1095,26867,[2],"",[]
1096,26868,[3],"",[]
1097,26869,[0],"",[]
1098,26870,[1],"",[]
1099,26871,[1],"",[]
1100,26872,[2],"",[]
1101,26873,[2],"",[]
1102,26874,[3],"",[]
1103,26875,[0],"",[]
1104,26876,[1],"",[]
1105,26877,[2],"",[]
1106,26878,[3],"",[]
1107,26879,[0],"",[]
1108,26880,[1],"",[]
1109,26881,[2],"",[]
1110,26882,[3],"",[]
1111,26883,[2],"",[]
1112,26884,[3],"",[]
1113,26885,[2],"",[]
1114,26886,[3],"",[]
1115,26887,[2],"",[]
1116,26888,[3],"",[]
1117,26889,[2],"",[]
1118,26890,[3],"",[]
1119,26891,[2],"",[]
1120,26892,[3],"",[]
1121,26893,[0],8421,[]
1122,26894,[1],8421,[]
1123,26895,[2],8421,[]
1124,26896,[3],8421,[]
1125,26897,[0],8421,[]
1126,26898,[1],8421,[]
1127,26899,[2],8421,[]
1128,26900,[3],8421,[]
1129,26901,[2],8421,[]
1130,26902,[3],8421,[]
1131,26903,[3],"",[]
1132,26904,[3],"",[]
1133,26905,[3],"",[]
1134,26906,[2],"",[]
1135,26907,[3],"",[]
1136,26908,[3],8329,[]
1137,26909,[3],8329,[]
1138,26910,[3],8329,[]
1139,26911,"[2,3]","",[]
1140,26912,"[2,3]","",[]
1141,26913,[0],"",[]
1142,26914,[1],"",[]
1143,26915,[2],"",[]
1144,26916,[3],"",[]
1145,26917,[0],"",[]
1146,26918,[1],"",[]
1147,26919,[2],"",[]
1148,26920,[3],"",[]
1149,26921,[2],"",[]
1150,26922,[3],"",[]
1151,26923,[0],8421,[]
1152,26924,[1],8421,[]
1153,26925,[2],8421,[]
1154,26926,[3],8421,[]
1155,26927,[3],"",[]
1156,26928,[0],"",[]
1157,26929,[1],"",[]
1158,26930,[2],"",[]
1159,26931,[2],"",[]
1160,26932,[3],"",[]
1161,26933,[3],"",[]
1162,26934,[0],"",[]
1163,26935,[1],"",[]
1164,26936,[1],"",[]
1165,26937,[1],"",[]
1166,26938,[1],"",[]
1167,26939,[2],"",[]
1168,26940,[2],"",[]
1169,26941,[3],"",[]
1170,26942,[3],"",[]
1171,26943,[3],"",[]
1172,26944,[3],"",[]
1173,26945,[2],"",[]
1174,26946,[3],"",[]
1175,26947,[2],"",[]
1176,26948,[3],"",[]
1177,26949,[2],"",[]
1178,26950,[3],"",[]
1179,26951,[2],"",[]
1180,26952,[3],"",[]
1181,26953,[3],"",[]
1182,26954,[3],"",[]
1183,26955,[3],"",[]
1184,26956,[3],"",[]
1185,26957,[3],"",[]
1186,26958,[3],"",[]
1187,26959,[3],"",[]
1188,26960,[3],"",[]
1189,26961,[3],"",[]
1190,26962,[3],"",[]
1191,26963,[3],"",[]
1192,26964,[3],"",[]
1193,26965,[3],"",[]
1194,26966,[3],"",[]
1195,26967,[2],"",[]
1196,26968,[3],"",[]
1197,26969,[2],"",[]
1198,26970,[3],"",[]
1199,26971,[2],"",[]
1200,26972,[3],"",[]
1201,26973,[2],"",[]
1202,26974,[3],"",[]
1203,26975,[2],"",[]
1204,26976,[3],"",[]
1205,26977,[2],"",[]
1206,26978,[3],"",[]
1207,26979,[2],"",[]
1208,26980,[3],"",[]
1209,26981,[2],"",[]
1210,26982,[3],"",[]
1211,26983,"[2,3]","",[]
1212,26984,"[2,3]","",[]
1213,26985,"[2,3]","",[]
1214,26986,"[2,3]","",[]
1215,26987,[2],"",[]
1216,26988,[3],"",[]
1217,26989,[2],"",[]
1218,26990,[3],"",[]
1219,26991,[2],"",[]
1220,26992,[3],"",[]
1221,26993,[2],"",[]
1222,26994,[3],"",[]
1223,26995,"[2,3]","",[]
1224,26996,[2],"",[]
1225,26997,[3],"",[]
1226,26998,[2],"",[]
1227,26999,[3],"",[]
1228,27000,[2],"",[]
1229,27001,[3],"",[]
1230,27002,[2],"",[]
1231,27003,[3],"",[]
1232,27004,[2],"",[]
1233,27005,[3],"",[]
1234,27006,[2],"",[]
1235,27007,[3],"",[]
1236,27008,[2],"",[]
1237,27009,[3],"",[]
1238,27010,[2],"",[]
1239,27011,[3],"",[]
1240,27012,"[2,3]","",[]
1241,27013,"[2,3]","",[]
1242,27014,"[2,3]","",[]
1243,27015,"[2,3]","",[]
1244,27016,[2],"",[]
1245,27017,[3],"",[]
1246,27018,[3],"",[]
1247,27019,[3],"",[]
1248,27020,[3],"",[]
1249,27021,[3],"",[]
1250,27022,[3],"",[]
1251,27023,[2],"",[]
1252,27024,[3],"",[]
1253,27025,[2],"",[]
1254,27026,[3],"",[]
1255,27027,[3],"",[]
1256,27028,[3],"",[]
1257,27029,[3],"",[]
1258,27030,[3],"",[]
1259,27031,"[0,1,2,3]",8332,[]
1260,27032,"[0,1,2,3]",8332,[]
1261,27033,"[0,1,2,3]",8332,[]
1262,27034,"[0,1,2,3]",8332,[]
1263,27035,"[0,1,2,3]",8332,[]
1264,27036,[3],"",[]
1265,27037,"[2,3]","",[]
1266,27038,[2],"",[]
1267,27039,[3],"",[]
1268,27045,[1],"",[]
1269,27046,[1],"",[]
1270,27047,[1],"",[]
1271,27048,[1],"",[]
1272,27049,[1],"",[]
1273,27050,[1],"",[]
1274,27051,[1],"",[]
1275,27052,[1],"",[]
1276,27053,[1],"",[]
1277,27054,[1],"",[]
1278,27055,[1],"",[]
1279,27056,[1],"",[]
1280,27057,[1],"",[]
1281,27058,[1],"",[]
1282,26679,"[1,2,3,4]","",[]
1283,26680,"[2,3,4]","",[]
1284,26681,"[1,2,3,4]","",[]
1285,26682,"[1,2,3,4]","",[]
1286,26683,"[3,4]","",[]
1287,27040,"[0,1,2,3]","",[]
1288,27041,"[2,3]","",[]
1289,27042,"[0,1,2,3]","",[]
1290,27043,"[0,1,2,3]","",[]
1291,27044,[3],"",[]
