"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string"
905,"1136",492,1,25,763,""
906,"1137",492,1,25,764,""
907,"1138",492,1,25,765,""
908,"1139",492,1,25,766,""
909,"1140",493,1,100,769,""
910,"1141",494,1,92,767,""
911,"1517",494,1,8,394,""
912,"1142",496,1,20,442,""
913,"1494",496,1,80,439,""
914,"1143",446,1,100,1337,""
915,"1144",447,1,100,1336,""
916,"1145",497,1,100,429,""
917,"1146",498,1,100,431,""
918,"1147",499,1,20,599,""
919,"1495",499,1,80,1338,""
920,"1149",500,1,50,1341,""
921,"1150",500,1,50,1343,""
922,"1151",501,1,100,1251,""
923,"1152",502,1,100,1250,""
924,"1153",503,1,100,1252,""
925,"1154",484,1,10,784,""
926,"1516",484,1,90,733,""
927,"1155",485,1,100,1367,""
928,"1156",486,1,100,786,""
929,"1157",495,1,15,771,""
930,"1158",495,1,5,773,""
931,"1518",495,1,20,763,""
932,"1519",495,1,20,764,""
933,"1521",495,1,20,765,""
934,"1520",495,1,20,766,""
935,"1159",555,1,33,796,""
936,"1160",555,1,33,797,""
937,"1161",555,1,34,798,""
938,"1162",556,1,100,827,""
939,"1504",557,1,33,796,""
940,"1503",557,1,34,797,""
941,"1502",557,1,33,798,""
942,"1164",558,1,30,806,""
943,"1165",558,1,35,807,""
944,"1166",558,1,35,808,""
945,"1167",559,1,25,860,""
946,"1501",559,1,75,873,""
947,"1168",560,1,100,1,""
948,"1169",561,1,50,871,""
949,"1170",561,1,50,867,""
950,"1171",562,1,4,836,""
951,"1706",562,1,24,856,""
952,"1707",562,1,24,857,""
953,"1709",562,1,24,858,""
954,"1708",562,1,24,859,""
955,"1172",563,1,100,903,""
956,"1173",564,1,40,898,""
957,"1537",564,1,15,848,""
958,"1540",564,1,15,849,""
959,"1539",564,1,15,850,""
960,"1538",564,1,15,851,""
961,"1174",565,1,25,848,""
962,"1175",565,1,25,849,""
963,"1176",565,1,25,850,""
964,"1177",565,1,25,851,""
965,"1178",566,1,100,358,""
966,"1179",567,1,100,874,""
967,"1180",568,1,45,817,""
968,"1723",568,1,45,815,""
969,"1720",568,1,10,821,""
970,"1181",569,1,60,822,""
971,"1724",569,1,40,837,""
972,"1182",570,1,100,837,""
973,"1183",571,1,100,817,""
974,"1184",572,1,60,814,""
975,"1185",572,1,40,815,""
976,"1186",573,1,100,813,""
977,"1187",574,1,20,824,""
978,"1506",574,1,40,815,""
979,"1505",574,1,40,814,""
980,"1188",575,1,50,840,""
981,"1189",575,1,50,841,""
982,"1190",576,1,35,842,""
983,"1191",576,1,65,841,""
984,"1192",577,1,35,843,""
985,"1193",577,1,65,840,""
986,"1194",578,1,100,931,""
987,"1195",579,1,100,830,""
988,"1196",580,1,100,920,""
989,"1197",581,1,100,922,""
990,"1198",582,1,75,935,""
991,"1722",582,1,25,936,""
992,"1199",583,1,75,937,""
993,"1721",583,1,25,936,""
994,"1200",584,1,100,936,""
995,"1202",585,1,50,867,""
996,"1203",504,1,50,866,""
997,"1496",504,1,50,873,""
998,"1204",505,1,100,868,""
999,"1205",506,1,100,870,""
1000,"1206",585,1,50,872,""
1001,"1207",508,1,100,873,""
1002,"1208",507,1,100,932,""
1003,"1209",509,1,0,1008,""
1004,"1210",509,1,70,1005,""
1005,"1211",509,1,30,1007,""
1006,"1212",510,1,70,1003,""
1007,"1213",510,1,30,1004,""
1008,"1214",511,1,100,1021,""
1009,"1215",513,1,50,1040,""
1010,"1216",513,1,50,1042,""
1011,"1217",514,1,75,1041,""
1012,"1218",514,1,25,1043,""
1013,"1219",512,1,25,1046,""
1014,"1220",512,1,25,1047,""
1015,"1221",512,1,25,1049,""
1016,"1222",512,1,25,1048,""
1017,"1223",515,1,8,917,""
1018,"1498",515,1,48,1047,""
1019,"1497",515,1,48,1049,""
1020,"1224",516,1,65,832,""
1021,"1225",516,1,35,945,""
1022,"1226",517,1,65,833,""
1023,"1227",517,1,35,946,""
1024,"1228",521,1,20,947,""
1025,"1500",521,1,40,833,""
1026,"1499",521,1,40,832,""
1027,"1229",519,1,100,903,""
1028,"1230",520,1,50,1050,""
1029,"1231",520,1,50,1051,""
1030,"1232",523,1,70,954,""
1031,"1233",523,1,30,953,""
1032,"1234",524,1,30,952,""
1033,"1235",524,1,70,953,""
1034,"1236",525,1,100,1010,""
1035,"1237",518,1,100,445,""
1036,"1238",522,1,100,1057,""
1037,"1239",526,1,49,958,""
1038,"1240",526,1,49,977,""
1039,"1553",526,1,2,1019,""
1040,"1552",527,1,2,1018,""
1041,"1241",527,1,49,990,""
1042,"1242",527,1,49,958,""
1043,"1243",528,1,49,972,""
1044,"1244",528,1,49,988,""
1045,"1555",528,1,2,1013,""
1046,"1554",529,1,2,1013,""
1047,"1245",529,1,49,1001,""
1048,"1246",529,1,49,972,""
1049,"1247",532,1,59,964,""
1050,"1248",532,1,39,982,""
1051,"1550",532,1,2,933,""
1052,"1551",533,1,2,933,""
1053,"1249",533,1,39,995,""
1054,"1250",533,1,59,964,""
1055,"1251",530,1,59,961,""
1056,"1252",530,1,39,979,""
1057,"1253",531,1,40,992,""
1058,"1254",531,1,60,961,""
1059,"1255",534,1,49,970,""
1060,"1256",534,1,49,986,""
1061,"1557",534,1,2,1078,""
1062,"1556",535,1,2,1078,""
1063,"1257",535,1,49,999,""
1064,"1258",535,1,49,970,""
1065,"1259",536,"",1,816,""
1066,"1260",536,"",5,838,""
1067,"1261",537,1,50,1076,""
1068,"1262",537,1,50,1070,""
1069,"1263",538,1,70,1067,""
1070,"1264",539,1,70,1074,""
1071,"1265",539,1,30,1068,""
1072,"1266",538,1,30,1072,""
1073,"1267",540,1,100,831,""
1074,"1269",541,1,100,1094,""
1075,"1270",542,1,100,1014,""
1076,"1271",546,1,25,943,""
1077,"1272",546,1,75,833,""
1078,"1273",547,1,20,944,""
1079,"1274",547,1,80,945,""
1080,"1275",543,1,5,941,""
1081,"1276",543,1,95,832,""
1082,"1277",544,1,5,834,""
1083,"1278",544,1,95,942,""
1084,"1279",545,1,6,1095,""
1085,"1561",545,1,47,833,""
1086,"1562",545,1,47,832,""
1087,"1280",548,1,100,1130,""
1088,"1281",549,1,100,1123,""
1089,"1282",550,1,100,1133,""
1090,"1283",551,1,100,1134,""
1091,"1284",552,1,70,1128,""
1092,"1285",552,1,30,1125,""
1093,"1286",553,1,80,1129,""
1094,"1287",553,1,20,1127,""
1095,"1524",419,1,4,325,""
1096,"1483",419,1,48,345,""
1097,"1523",419,1,48,342,""
1098,"1289",586,1,30,356,""
1099,"1290",586,1,35,342,""
1100,"1291",586,1,35,345,""
1101,"1292",587,1,30,354,""
1102,"1293",587,1,35,342,""
1103,"1294",587,1,35,345,""
1104,"1295",588,1,30,351,""
1105,"1296",588,1,35,342,""
1106,"1297",588,1,35,345,""
1107,"1298",589,1,20,317,""
1108,"1299",589,1,35,311,""
1109,"1300",589,1,35,287,""
1110,"1301",589,1,10,378,""
1111,"1302",590,1,15,395,""
1112,"1303",590,1,70,401,""
1113,"1304",590,1,15,397,""
1114,"1305",591,1,70,428,""
1115,"1306",591,1,15,420,""
1116,"1307",591,1,15,425,""
1117,"1308",592,1,50,973,""
1118,"1309",592,1,50,1002,""
1119,"1310",593,1,50,971,""
1120,"1311",593,1,50,987,""
1121,"1312",594,1,50,959,""
1122,"1313",594,1,50,991,""
1123,"1314",595,1,50,965,""
1124,"1315",595,1,50,983,""
1125,"1316",596,1,50,962,""
1126,"1317",596,1,50,993,""
1127,"1318",597,1,20,235,""
1128,"1319",597,1,80,230,""
1129,"1320",598,1,75,625,""
1130,"1321",598,1,25,629,""
1131,"1322",599,1,100,874,""
1132,"1323",600,1,85,143,""
1133,"1324",600,1,15,141,""
1134,"1325",601,1,85,142,""
1135,"1326",601,1,15,144,""
1136,"1327",602,1,30,146,""
1137,"1328",602,1,70,143,""
1138,"1329",603,1,100,771,""
1139,"1330",604,1,10,394,""
1140,"1331",604,1,90,767,""
1141,"1332",605,1,25,763,""
1142,"1333",605,1,25,764,""
1143,"1334",605,1,25,765,""
1144,"1335",605,1,25,766,""
1145,"1336",606,1,100,1130,""
1146,"1337",607,1,100,1123,""
1147,"1338",608,1,100,1133,""
1148,"1339",609,1,100,1128,""
1149,"1340",610,1,100,16,""
1150,"1341",611,1,100,368,""
1151,"1342",612,1,100,19,""
1152,"1343",613,1,40,643,""
1153,"1344",613,1,60,645,""
1154,"1345",614,1,40,190,""
1155,"1346",614,1,60,191,""
1156,"1347",615,1,100,368,""
1157,"1348",616,1,100,19,""
1158,"1349",617,1,100,16,""
1159,"1350",618,1,50,157,""
1160,"1351",618,1,50,158,""
1161,"1352",619,1,50,313,""
1162,"1353",619,1,15,315,""
1163,"1354",619,1,35,317,""
1164,"1355",620,1,100,1364,""
1165,"1356",621,1,100,1212,""
1166,"1357",622,1,100,770,""
1167,"1358",623,"",1,1263,""
1168,"1359",624,1,100,216,""
1169,"1360",625,1,100,1057,""
1170,"1361",626,1,45,1543,""
1171,"1362",626,1,45,1544,""
1172,"1363",626,1,10,1545,""
1173,"1364",627,1,100,1446,""
1174,"1365",628,1,100,1447,""
1175,"1366",629,1,100,1449,""
1176,"1367",630,1,100,1542,""
1177,"1368",631,1,100,1547,""
1178,"1548",632,1,45,1543,""
1179,"1547",632,1,45,1544,""
1180,"1546",632,1,10,1545,""
1181,"1545",633,1,100,1446,""
1182,"1544",634,1,100,1447,""
1183,"1543",635,1,100,1449,""
1184,"1542",636,1,100,1542,""
1185,"1541",637,1,100,1547,""
1186,"1467",638,1,100,1546,""
1187,"1369",639,1,98,1464,""
1188,"1558",639,1,2,1454,""
1189,"1678",640,1,98,1464,""
1190,"1661",640,1,2,1454,""
1191,"1371",641,1,98,1456,""
1192,"1559",641,1,2,1462,""
1193,"1680",642,1,98,1456,""
1194,"1679",642,1,2,1462,""
1195,"1373",643,1,98,1460,""
1196,"1560",643,1,2,1458,""
1197,"1704",644,1,98,1460,""
1198,"1681",644,1,2,1458,""
1199,"1375",645,1,100,1415,""
1200,"1376",646,1,100,1415,""
1201,"1377",647,1,100,1415,""
1202,"1378",648,1,100,1415,""
1203,"1379",649,1,100,1415,""
1204,"1380",663,1,100,1563,""
1205,"1382",664,1,100,1570,""
1206,"1384",665,"",1,1572,""
1207,"1387",666,1,76,1574,""
1208,"1453",666,1,12,1576,""
1209,"1454",666,1,12,1578,""
1210,"1451",667,"",1,1580,""
1211,"1391",668,1,100,1589,""
1212,"1393",669,1,100,1586,""
1213,"1395",670,1,100,1595,""
1214,"1452",671,1,100,1584,""
1215,"1450",674,1,50,1615,""
1216,"1449",674,1,50,1619,""
1217,"1448",672,1,75,1611,""
1218,"1447",672,1,25,1609,""
1219,"1446",673,1,33,1615,""
1220,"1445",673,1,33,1617,""
1221,"1444",673,1,34,1615,""
1222,"1443",675,1,100,1621,""
1223,"1400",676,1,40,1632,""
1224,"1401",676,1,60,1633,""
1225,"1402",677,1,50,1633,""
1226,"1403",677,1,50,1634,""
1227,"1404",678,1,40,1632,""
1228,"1405",678,1,60,1634,""
1229,"1406",679,1,50,1632,""
1230,"1407",679,1,50,1633,""
1231,"1408",680,1,50,1632,""
1232,"1409",680,1,50,1634,""
1233,"1701",681,1,50,1638,""
1234,"1700",681,1,50,1639,""
1235,"1699",682,1,50,1640,""
1236,"1698",682,1,50,1641,""
1237,"1697",683,1,50,1638,""
1238,"1696",683,1,50,1640,""
1239,"1695",684,1,50,1638,""
1240,"1694",684,1,50,1639,""
1241,"1702",685,1,50,1640,""
1242,"1693",685,1,50,1641,""
1243,"1692",686,1,50,1638,""
1244,"1703",686,1,50,1640,""
1245,"1691",687,1,50,1647,""
1246,"1690",687,1,50,1648,""
1247,"1689",688,1,50,1648,""
1248,"1688",688,1,50,1649,""
1249,"1687",689,1,50,1647,""
1250,"1686",689,1,50,1649,""
1251,"1685",690,1,50,1647,""
1252,"1684",690,1,50,1648,""
1253,"1683",691,1,50,1647,""
1254,"1682",691,1,50,1649,""
1255,"1417",692,1,40,344,""
1256,"1418",692,1,40,347,""
1257,"1419",692,1,20,350,""
1258,"1422",650,1,35,1653,""
1259,"1423",650,1,65,1663,""
1260,"1424",651,1,65,1673,""
1261,"1425",651,1,35,1653,""
1262,"1426",652,1,35,1661,""
1263,"1427",652,1,65,1671,""
1264,"1428",653,1,65,1681,""
1265,"1429",653,1,35,1661,""
1266,"1430",656,1,60,1657,""
1267,"1431",656,1,40,1667,""
1268,"1432",657,1,40,1677,""
1269,"1433",657,1,60,1657,""
1270,"1434",654,1,60,1655,""
1271,"1435",654,1,40,1665,""
1272,"1436",655,1,40,1675,""
1273,"1437",655,1,60,1655,""
1274,"1438",658,1,35,1659,""
1275,"1439",658,1,65,1669,""
1276,"1440",659,1,65,1679,""
1277,"1441",659,1,35,1659,""
1278,"1455",660,1,50,1701,""
1279,"1456",660,1,50,1695,""
1280,"1457",661,1,70,1691,""
1281,"1458",662,1,70,1699,""
1282,"1459",662,1,30,1693,""
1283,"1460",661,1,30,1697,""
1284,"1461",693,1,30,344,""
1285,"1462",693,1,50,341,""
1286,"1463",693,1,20,347,""
1287,"1464",694,1,30,1365,""
1288,"1466",696,1,100,353,""
1289,"1468",702,1,17,1757,""
1290,"1469",702,1,17,1758,""
1291,"1470",702,1,17,1759,""
1292,"1471",702,1,17,1760,""
1293,"1472",702,1,17,1761,""
1294,"1473",702,1,17,1762,""
1295,"1535",694,1,90,239,""
1296,"1536",695,1,35,312,""
1297,"1527",695,1,35,314,""
1298,"1528",695,1,15,316,""
1299,"1529",695,1,15,318,""
1300,"1530",697,1,100,357,""
1301,"1531",698,1,100,355,""
1302,"1532",699,1,100,248,""
1303,"1533",700,1,100,286,""
1304,"1534",701,1,100,231,""
1305,"1564",708,1,35,1654,""
1306,"1565",708,1,65,1664,""
1307,"1566",709,1,65,1674,""
1308,"1567",709,1,35,1654,""
1309,"1568",710,1,35,1662,""
1310,"1569",710,1,65,1672,""
1311,"1570",711,1,65,1682,""
1312,"1571",711,1,35,1662,""
1313,"1572",712,1,35,1658,""
1314,"1573",712,1,65,1668,""
1315,"1574",713,1,65,1678,""
1316,"1575",713,1,35,1658,""
1317,"1576",714,1,35,1656,""
1318,"1577",714,1,65,1666,""
1319,"1578",715,1,65,1676,""
1320,"1579",715,1,35,1656,""
1321,"1580",716,1,35,1660,""
1322,"1581",716,1,65,1670,""
1323,"1582",717,1,65,1680,""
1324,"1583",717,1,35,1660,""
1325,"1563",718,1,50,1702,""
1326,"1584",718,1,50,1696,""
1327,"1585",719,1,70,1692,""
1328,"1586",720,1,70,1700,""
1329,"1587",720,1,30,1694,""
1330,"1588",719,1,30,1698,""
1331,"1589",703,1,100,1416,""
1332,"1590",704,1,100,1416,""
1333,"1591",705,1,100,1416,""
1334,"1592",706,1,100,1416,""
1335,"1593",707,1,100,1416,""
1336,"1594",721,1,100,1565,""
1337,"1595",722,1,100,1571,""
1338,"1596",723,"",1,1573,""
1339,"1597",724,1,76,1575,""
1340,"1598",724,1,12,1577,""
1341,"1599",724,1,12,1579,""
1342,"1600",725,"",1,1581,""
1343,"1601",726,1,100,1590,""
1344,"1602",727,1,100,1587,""
1345,"1603",728,1,100,1594,""
1346,"1604",729,1,60,1585,""
1347,"1624",729,1,40,1583,""
1348,"1605",732,1,50,1616,""
1349,"1606",732,1,50,1620,""
1350,"1607",730,1,75,1612,""
1351,"1608",730,1,25,1610,""
1352,"1609",731,1,33,1616,""
1353,"1610",731,1,33,1618,""
1354,"1611",731,1,34,1616,""
1355,"1625",733,1,70,1616,""
1356,"1612",733,1,30,1622,""
1357,"1613",734,1,30,1162,""
1358,"1614",734,1,70,1160,""
1359,"1618",735,1,20,1815,""
1360,"1619",735,1,80,1818,""
1361,"1620",736,1,66,1817,""
1362,"1621",736,1,34,1814,""
1363,"1622",737,1,100,1819,""
1364,"1623",738,1,100,1816,""
1365,"1626",740,1,40,317,""
1366,"1627",740,1,40,311,""
1367,"1629",740,1,20,378,""
1368,"1634",741,1,100,230,""
1369,"1635",742,1,100,235,""
1370,"1630",743,1,50,209,""
1371,"1631",743,1,50,208,""
1372,"1628",744,1,100,572,""
1373,"1632",739,1,50,1820,""
1374,"1705",739,1,50,1821,""
1375,"1636",745,1,50,844,""
1376,"1637",745,1,50,845,""
1377,"1638",746,1,100,845,""
1378,"1639",747,1,25,847,""
1379,"1640",747,1,75,844,""
1380,"1633",748,1,34,938,""
1381,"1675",748,1,33,939,""
1382,"1677",748,1,33,940,""
1383,"1644",749,1,100,923,""
1384,"1645",750,1,100,927,""
1385,"1646",751,1,100,742,""
1386,"1647",752,1,15,772,""
1387,"1676",752,1,85,768,""
1388,"1649",753,1,100,430,""
1389,"1651",754,1,85,626,""
1390,"1652",754,1,15,630,""
1391,"1653",755,1,100,782,""
1392,"1654",756,1,20,1339,""
1393,"1655",756,1,40,1342,""
1394,"1656",756,1,40,1344,""
1395,"1657",757,1,10,300,""
1396,"1658",757,1,10,301,""
1397,"1659",757,1,10,302,""
1398,"1660",757,1,10,303,""
1399,"16661",757,1,10,304,""
1400,"1662",757,1,10,305,""
1401,"1663",757,1,10,306,""
1402,"1664",757,1,15,309,""
1403,"1665",757,1,15,310,""
1404,"1666",758,1,100,606,""
1405,"1667",759,1,100,165,""
1406,"1668",760,1,60,1356,""
1407,"1669",760,1,40,1359,""
1408,"1670",761,1,100,1368,""
1409,"1671",762,1,17,728,""
1410,"1672",762,1,33,730,""
1411,"1673",762,1,33,732,""
1412,"1674",762,1,17,734,""
