"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText","string"
740,"HUDGuildMemberDemotedMessage","{0} has been demoted from {1} to {2} within your guild.","","",2632044395,"",""
741,"HUDGuildMemberPromotedMessage","{0} has been promoted from {1} to {2} within your guild.","","",827735512,"",""
742,"HUDAchievementItemCompleteMessage","{0}: {1} (Complete)","","",387685994,"",""
743,"HUDAchievementItemFailedMessage","{0}: {1} (Failed)","","",892717924,"",""
744,"HUDDeathMessageExitButton","Exit","","",4110491585,"",""
745,"HUDDeathMessageExitButtonPopup","Exit to the character selection screen","","",525350018,"",""
746,"HUDDeathMessageResurrectButton","Resurrect","","",444462682,"",""
747,"HUDDeathMessageResurrectInTownButton","Resurrect in Town","","",3984443965,"",""
748,"HUDDeathMessageResurrectInHideoutButton","Resurrect in Hideout","","",4093614824,"",""
749,"HUDDeathMessageResurrectAtCheckpointButton","Resurrect at Checkpoint","","",1311435195,"",""
750,"HUDStreamDisconnected","Stream disconnected","","",3025654778,"",""
751,"HUDStreamConnected","Stream connected","","",3523036629,"",""
752,"WorldPanelPinPopupClickToTravel","Click to travel to {0}","{0} to travel to {1}","",3301516904,"",""
753,"WorldPanelPinPopupMonsterLevel","Monster level: {0}","","",2411231337,"",""
754,"WorldPanelPinPopupTown","Town","","",3145194779,"",""
755,"DailyDealLoading","Deal of the Day\r\nLoading...","","",3299041708,"",""
756,"HourlyDealLoading","Deal of the Hour\r\nLoading...","","",2062217196,"",""
757,"DailyDealBalance","Your Balance:","","",2330374040,"",""
758,"DailyDealShopButtonPopup","Click to open the shop in a web browser","","",4090715754,"",""
759,"DailyDealShopNow","Shop Now!","","",401556716,"",""
760,"DailyDealBuyNow","Buy Now!","","",914879778,"",""
761,"DailyDealPercentOff","{0} Off","","",2969167467,"",""
762,"HourlyDealPercentOff","Deal of the Hour\r\n{0} Off","","",2196689670,"",""
763,"DailyDealTodaysPrice","Today's Price:","","",3052799033,"",""
764,"DailyDealPrice","Price:","","",3296618354,"",""
765,"DailyDealBuyPointsNow","Buy Points Now!","","",3380386418,"",""
766,"InstanceChooserTitle","Instance Manager","","",3833991655,"",""
767,"InstanceChooserPlayersColumnHeading","Players","","",2732345579,"",""
768,"InstanceChooserPlayersColumnSubheading","in this instance","","",1827527974,"",""
769,"InstanceChooserTimeColumnHeading","Time Left","","",3510966861,"",""
770,"InstanceChooserTimeColumnSubheading","before instance closes","","",3735707832,"",""
771,"InstanceChooserCreatedColumnHeading","Created","","",2791991514,"",""
772,"InstanceChooserRealmColumnHeading","Realm","","",2601404586,"",""
773,"InstanceChooserLabel","You are about to enter {0}\r\nChoose an instance to enter below.","","",1393166404,"",""
774,"InstanceChooserLabelHeist","You are about to enter a Heist area\r\nChoose an instance to enter below.","","",2464993117,"",""
775,"InstanceChooserEnterButton","Enter","Enter Instance","",341589497,"",""
776,"InstanceChooserNewButton","New","New Instance","",3556050242,"",""
777,"InstanceChooserNewText","This option will put you in a new instance of {0}","","",2485085984,"",""
778,"InstanceChooserNewTimeText","Instances stay open for 8-15 minutes","","",4166881863,"",""
779,"InstanceChooserNoPlayers","None","No Players","",3763160216,"",""
780,"InstanceChooserCreateTimeSameDay","Today at ","Created: ","",2858057139,"",""
781,"InstanceChooserCreateTimeOtherDay","{0} at ","","",137570169,"",""
782,"InstanceChooserClosed","Closed","","",3113508938,"",""
783,"InstanceChooserTimeDay","day","","",507613037,"",""
784,"InstanceChooserTimeDays","days","","",3070304706,"",""
785,"InstanceChooserTimeHour","hour","","",3270800087,"",""
786,"InstanceChooserTimeHours","hours","","",12273902,"",""
787,"InstanceChooserTimeMinute","minute","","",2216057117,"",""
788,"InstanceChooserTimeMinutes","minutes","","",1088813553,"",""
789,"InstanceChooserHeistHeader","Heist Area","","",3010934038,"",""
790,"InstanceChooserHeistArea","{1}\r\nCreated by {0}","","",3539739242,"",""
791,"LootOptionFreeForAll","Free for All","","",96878833,"",""
792,"LootOptionFreeForAllDescription","Items can be picked up by any party member.","","",1178507007,"",""
793,"LootOptionShortAllocation","Short Allocation","","",3038709939,"",""
794,"LootOptionShortAllocationDescription","Certain item drops are allocated to a random nearby party member for a short duration.","","",3492811505,"",""
795,"LootOptionPermanentAllocation","Permanent Allocation","","",570535224,"",""
796,"LootOptionPermanentAllocationDescription","Certain item drops are allocated to a random nearby party member.","","",4051300761,"",""
797,"RewardWindowTitle","Reward","","",3831820441,"",""
798,"RewardWindowInfo","Select One Reward","","",1053748569,"",""
799,"RewardWindowClosePopup","Choose Later","","",3207446441,"",""
800,"ReportWindowTitle","Report","","",70651674,"",""
801,"ReportWindowChoose","Choose a type...","","",908936191,"",""
802,"ReportWindowHateSpeech","Hate Speech","","",3485203598,"",""
803,"ReportWindowOffensiveCharacterName","Offensive Character Name","","",3642039719,"",""
804,"ReportWindowHarassment","Harassment","","",1957561810,"",""
805,"ReportWindowSpam","Spam","","",3720417376,"",""
806,"ReportWindowDisclaimer","You can report another user for inappropriate behaviour. Please select one of the abuse types below and optionally provide a short explanation. We can not contact you about the result of reported abuse. Misuse of this reporting system will result in access to it being disabled for you, or even loss of access to Path of Exile entirely. Thank you for helping us keep chat clean!","","",4086110945,"",""
807,"ReportWindowCharacterLabel","Character:","","",2619107741,"",""
808,"ReportWindowMessageLabel","Message:","","",1786866092,"",""
809,"ReportWindowAbuseTypeLabel","Abuse Type:","","",690695137,"",""
810,"ReportWindowAdditionalInfoLabel","Additional info:","","",1079375957,"",""
811,"ReportWindowSubmitButtonText","Submit","","",2350676325,"",""
812,"ReportWindowReportSent","Report sent.","","",2706844418,"",""
813,"AchievementCompleteAchievement","Achievement Complete!","","",4184566812,"",""
814,"AchievementCompleteChallenge","Challenge Complete!","","",2384012173,"",""
815,"PlayerContextMenuWaitingForDetails","Waiting for player details...","","",2321348911,"",""
816,"PlayerContextMenuLeavePartyButton","Leave Party","","",3048220116,"",""
817,"PlayerContextMenuLeaveGuildButton","Leave Guild","","",2388418985,"",""
818,"PlayerContextMenuWhisper","Whisper this Player","Whisper","",3061211743,"",""
819,"PlayerContextMenuTrade","Trade","","",2120106600,"",""
820,"PlayerContextMenuEditNote","Edit Note","","",2464215173,"",""
821,"PlayerContextMenuUnfriend","Unfriend","","",1850944538,"",""
822,"PlayerContextMenuAddFriend","Add as Friend","","",2051697294,"",""
823,"PlayerContextMenuIgnore","Ignore","","",1395129139,"",""
824,"PlayerContextMenuUnignore","Unignore","","",1437099920,"",""
825,"PlayerContextMenuReport","Report","","",4019293955,"",""
826,"PlayerContextMenuPartyInvite","Invite to Party","","",3209430174,"",""
827,"PlayerContextMenuPartyKick","Kick from Party","","",3132828552,"",""
828,"PlayerContextMenuGuildInvite","Invite to Guild","","",3210518712,"",""
829,"PlayerContextMenuGuildInviteCancel","Cancel Guild Invite","","",3494270132,"",""
830,"PlayerContextMenuGuildKick","Kick from Guild","","",3349600959,"",""
831,"PlayerContextMenuGuildPromoteOfficer","Promote to Officer","","",3229314758,"",""
832,"PlayerContextMenuGuildPromoteLeader","Promote to Leader","","",1405255735,"",""
833,"PlayerContextMenuGuildDemoteFromOfficer","Demote from Officer","","",703262873,"",""
834,"PlayerContextMenuDuel","Challenge to Duel","","",2404876180,"",""
835,"PlayerContextMenuSectionModeration","Moderation","","",3795047877,"",""
836,"PlayerContextMenuCopyAccountName","Copy Account Name","","",3486581253,"",""
837,"PlayerContextMenuCopyCharacterName","Copy Character Name","","",3125625821,"",""
838,"PlayerContextMenuNoOptions","No options available.","","",1728808346,"",""
839,"PlayerContextMenuUnfriendConfirmation","Are you sure you want to remove {0} from your friends list?","","",1612069639,"",""
840,"PlayerContextMenuGuildKickConfirmation","Are you sure you want to kick {0} from the guild?","","",3889593648,"",""
841,"Promote","Promote","","",212055576,"",""
842,"PlayerContextMenuGuildPromoteLeaderComfirmation","Are you sure you want to promote {0} to leader of the guild, and become an officer?","","",1905270834,"",""
843,"ItemPopupRequirements","Requirements","","",4245323499,"",""
844,"TradeNoSpace","Not enough space to accept this trade","","",3384273027,"",""
845,"TradeMouseEachItem","Mouse over each item to enable accept","Inspect each Item to enable accept","",3804637908,"",""
846,"TradeWindowAccept","Accept","","",3537418594,"",""
847,"TradeWindowAccepted","Accepted!","","",903877936,"",""
848,"TradeWindowCancelAccept","Cancel Accept","","",4266041050,"",""
849,"TradeWindowYourOffer","Your Offer","","",1160872778,"",""
850,"TradeWindowOtherOffer","{0}'s Offer","","",2410238234,"",""
851,"TradeWindowPlaceItemsHere","Place items you want to trade here","","",3872522036,"",""
852,"SkillPopupNotEnoughSouls","[Not enough souls]","","",3131087723,"",""
853,"SkillPopupNotEnoughLife","[Not enough life]","","",3418170710,"",""
854,"SkillPopupNotEnoughMana","[Not enough mana]","","",1540868509,"",""
855,"SkillPopupSkillUnusable","[Skill can't be used]","","",2755275172,"",""
856,"SkillPopupDoesNotSatisfyUsageConditions","[Skill can't be used]","","",1660066211,"",""
857,"SkillPopupDisabledInTown","[Skills disabled in Town]","","",99416766,"",""
858,"SkillPopupDetonateMinesDescription","Detonate all the Remote Mines you have placed.","","",497524856,"",""
859,"SkillPopupClearThisSlot","Clear this slot","","",1090327853,"",""
860,"SkillPopupMoveOnly","Move only","","",1243346366,"",""
861,"ChatBoxChannelPopupGlobal","global","","",2320658423,"",""
862,"ChatBoxChannelPopupTrade","trade","","",1794849786,"",""
863,"ChatBoxChannelLabel","(#{0})","","",2772670955,"",""
864,"ChatBoxChannelLabelRealm","(#{1}) {0}","","",3359772821,"",""
865,"InGameStateCannotDestroyCosmetic","Items with cosmetic effects cannot be destroyed.","","",4096036728,"",""
866,"InGameStateCannotDropInTown","You cannot drop that item here. Destroy it instead?","","",2481898526,"",""
867,"InGameStateCannotDropCosmetic","Items with reclaimable cosmetic effects cannot be dropped.","","",3446097950,"",""
868,"InGameStateWarningDestroyItemWithGems","You will lose all gems socketed into this item.","","",4291413932,"",""
869,"InGameStateWarningDropItemWithGems","Drop item with gem in it?","","",1125464220,"",""
870,"InGameStateDrop","Drop","","",1340949838,"",""
871,"InGameStateDestroy","Destroy","","",3407613615,"",""
872,"InGameStateKeep","Keep","","",233050158,"",""
873,"ScreenshotSaved","Screenshot saved.","","",889243400,"",""
874,"DeathScreenTitle","You have Died","","",3362283625,"",""
875,"TooLowLevelToSendChatTrade","trade","","",153032070,"",""
876,"TooLowLevelToSendChatGlobal","global","","",3538268705,"",""
877,"ItemDescriptionFlask","Right click to drink. Can only hold charges while in belt. Refill at [Wells|Wells] or by killing monsters.","Bind [Flask|Flasks] to buttons to drink during combat to replenish Life or Mana. Refill at [Wells|Wells] or by killing monsters.","",4076253541,"",""
878,"ItemDescriptionFlaskUtility1","Used automatically when condition is met. Can only hold charges while in belt. Refill at [Wells|Wells] or by killing monsters.","","",40709501,"",""
879,"ItemDescriptionActiveSkillGem","Skills can be managed in the Skills Panel.","Skills can be managed in the Skills Panel.","",2979261288,"",""
880,"ItemDescriptionSupportSkillGem","Place into a Skill's Support Gem socket in the Skills Panel to apply its effects to that Skill. You cannot have multiple copies of the same Support Gem socketed at the same time.","Place into a Skill's Support Gem socket in the Skills Panel to apply its effects to that Skill. You cannot have multiple copies of the same Support Gem socketed at the same time.","",1040958487,"",""
881,"ItemDescriptionMapFragment","Can be used in a personal Map Device.","","",2840362154,"",""
882,"ItemDescriptionShovel","Necessary to dig at the proper site","","",1383758950,"",""
883,"ItemDescriptionPantheonVessel","Can be used in a personal Map Device, allowing you to capture the Soul of the Map's Boss. The Vessel containing the captured Soul can be retrieved from the Map Device. You must be in the Map when the boss is defeated.","","",1707122860,"",""
884,"ItemDescriptionPantheonSoul","A captured Soul. Give to Sin or Right-click to unlock a secondary Pantheon Power.","A captured Soul. Give to Sin or Use to unlock a secondary Pantheon Power.","",3176044581,"",""
885,"ItemDescriptionLabyrinthMapItem","Travel to the Aspirants' Plaza and spend this item to open the Eternal Labyrinth. You must have completed the six different Trials of Ascendancy found in Maps in order to access this area.","","",1044036449,"",""
886,"ItemDescriptionBreachMapItem","Travel to the Breachlord's Domain by using this item in a personal Map Device. Can only be used once.","","",3299702254,"",""
887,"ItemDescriptionBreachMapItemChaos","Travel to Chayula's Domain by using this item in a personal Map Device. Can only be used once.","","",1792183741,"",""
888,"ItemDescriptionBreachMapItemFire","Travel to Xoph's Domain by using this item in a personal Map Device. Can only be used once.","","",703477963,"",""
889,"ItemDescriptionBreachMapItemCold","Travel to Tul's Domain by using this item in a personal Map Device. Can only be used once.","","",3562872489,"",""
890,"ItemDescriptionBreachMapItemLightning","Travel to Esh's Domain by using this item in a personal Map Device. Can only be used once.","","",1684430343,"",""
891,"ItemDescriptionBreachMapItemPhysical","Travel to Uul-Netol's Domain by using this item in a personal Map Device. Can only be used once.","","",4182800998,"",""
892,"ItemDescriptionMap","Can be used in a Map Device, allowing you to enter a Map. Waystones can only be used once.","","",1395066711,"",""
893,"ItemDescriptionZanaMap","Activate a Map to begin Kirac's Mission.","","",2701489611,"",""
894,"ItemDescriptionBanditRespecAlira","A Book of Reform. Use to gain Alira's favour.","","",3991311387,"",""
895,"ItemDescriptionBanditRespecEramir","A Book of Reform. Use to gain Eramir's favour.","","",1924034461,"",""
896,"ItemDescriptionBanditRespecKraityn","A Book of Reform. Use to gain Kraityn's favour.","","",641553118,"",""
897,"ItemDescriptionBanditRespecOak","A Book of Reform. Use to gain Oak's favour.","","",1986498018,"",""
898,"ItemDescriptionBookPassivePoint","A Book of Skill. Right-click to gain a Passive Skill Point.","A Book of Skill. Use to gain a Passive Skill Point.","",3676648096,"",""
899,"ItemDescriptionBook2RespecPoints","A Book of Skill. Right-click to gain two Passive Respec Points.","A Book of Skill. Use to gain two Passive Respec Points.","",1739414216,"",""
900,"ItemDescriptionBookPassivePointAnd2RespecPoints","A Book of Skill. Right-click to gain a Passive Skill Point and two Passive Respec Points.","A Book of Skill. Use to gain a Passive Skill Point and two Passive Respec Points.","",3721004262,"",""
901,"ItemDescriptionBook2PassivePoints","A Book of Skill. Right-click to gain two Passive Skill Points.","A Book of Skill. Use to gain two Passive Skill Points.","",3441210768,"",""
902,"ItemDescriptionBookDelevel","A Book of Regression. Right-click to reduce your character level by one.","A Book of Regression. Use to reduce your character level by one.","",652377969,"",""
903,"ItemDescriptionAtlasSkillBook","A Book of Skill. Right-click to gain an Atlas Passive Skill Point and two Atlas Passive Respec Points.","A Book of Skill. Use to gain an Atlas Passive Skill Point and two Atlas Passive Respec Points.","",1082576681,"",""
904,"ItemDescriptionMavenAlteration","Right-click this item then left-click the Map Device in your Hideout to attach the Maven's Beacon.","Use this item on the Map Device in your Hideout to attach the Maven's Beacon.","",1872848573,"",""
905,"ItemFunctionMavenMap","Open portals to The Maven's Crucible by using this item in a personal Map Device.","","",295668964,"",""
906,"ItemFunctionMavenMapCraftable","Open portals to The Maven's Crucible by using this item in a personal Map Device.","","",3427607728,"",""
907,"ItemFunctionTangleMap","Open portals to Seething Chyme by using this item in a personal Map Device.","","",2498766727,"",""
908,"ItemFunctionCleansingFireMap","Open portals to Polaric Void by using this item in a personal Map Device.","","",3252608505,"",""
909,"ItemFunctionBanditRespecAlira","Gains Alira's favour.","","",924827316,"",""
910,"ItemFunctionBanditRespecEramir","Gains Eramir's favour.","","",1636596846,"",""
911,"ItemFunctionBanditRespecKraityn","Gains Kraityn's favour.","","",2587848441,"",""
912,"ItemFunctionBanditRespecOak","Gains Oak's favour.","","",479745734,"",""
913,"ItemFunctionPassivePoint","Grants a Passive Skill Point","","",2114255114,"",""
914,"ItemFunction2PassivePoints","Grants two Passive Skill Points","","",752357298,"",""
915,"ItemFunction2RespecPoints","Grants two Passive Respec Points","","",3876979331,"",""
916,"ItemFunctionPassivePointAnd2RespecPoints","Grants a Passive Skill Point and two Passive Respec Points","","",1883333709,"",""
917,"ItemFunctionAtlasPassivePointAnd2RespecPoints","Grants an Atlas Passive Skill Point and two Atlas Passive Respec Points","","",497472220,"",""
918,"ItemFunctionMavenAlteration","Allows you to call the Maven to a map from your Map Device.","","",1854274428,"",""
919,"ItemFunctionDelevel","Reduces your character level by one and resets your experience for that level to zero.","","",1328898077,"",""
920,"ItemFunctionBloodCrucible","Can be placed into an empty Vaal Implant slot in your inventory window.","","",719691148,"",""
921,"ItemFunctionDreamFurnace","Take this item to The Last to Die.","","",1172790536,"",""
922,"ItemFunctionVisceraCauldron","Take this item to The Last to Die.","","",4213448693,"",""
923,"ItemFunctionSentinelController","A device that allows you to control Sentinels. Right click to Equip.","A device that allows you to control Sentinels. Press <<xbox_button_a>> to Equip.","",3614572217,"",""
924,"ItemDescriptionManorGargoyleDrop","Right-click to receive the blessing of the Candlemass.","Use to receive the blessing of the Candlemass.","",696996834,"",""
925,"ItemFunctionSanctumQuestKey","Take this item to the Trial of the Sekhemas. Right-click to listen to Balbala.","Take this item to the Trial of the Sekhemas. Use to listen to Balbala.","",64816620,"",""
926,"ItemFunctionUltimatumQuestKey","Take this item to The Temple of Chaos to participate in a Trial of Chaos.","","",1444869499,"",""
927,"ItemDescriptionCroneDrop","Right-click to crush it, undoing the Crone's curse.","Use to crush it, undoing the Crone's curse.","",1189586954,"",""
928,"ItemFunctionCroneDrop","Grants +10% to Cold Resistance","","",1986629575,"",""
929,"ItemFunctionManorGargoyleDrop","Grants +20 to Maximum Life","","",193314318,"",""
930,"ItemFunctionManorGargoyleDropCruel","Grants 5% increased maximum Life","","",2517387828,"",""
931,"ItemDescriptionFinnPotion","Right-click to drink the Vagrant's Brew and gain some Life","Use to drink the Vagrant's Brew and gain some Life","",1151999722,"",""
932,"ItemFunctionFinnPotion","Grants +10 to Maximum Life","","",685645538,"",""
933,"ItemDescriptionCrowbellSkillBook","A Book of Specialisation. Right-click to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","A Book of Specialisation. Use to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","",3055355415,"",""
934,"ItemFunctionCrowbellSkillBook","Grants two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points]","","",1362577402,"",""
935,"ItemDescriptionUnaSkillBook","A Book of Specialisation. Right-click to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","A Book of Specialisation. Use to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","",4004935733,"",""
936,"ItemFunctionUnaSkillBook","Grants two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points]","","",2923451217,"",""
937,"ItemDescriptionScarecrowDrop","[DNT-UNUSED] Fill Me In","","",1639489465,"",""
938,"ItemFunctionScarecrowDrop","[DNT-UNUSED] Grants 10% increased Area of Effect","","",1175100741,"",""
939,"ItemDescriptionSpiritDraught1","Right-click to break the skull and release the energies within.","Use to break the skull and release the energies within.","",1649555953,"",""
940,"ItemFunctionSpiritDraught1","Grants +30 to Maximum Spirit","","",1063647905,"",""
941,"ItemDescriptionSpiritDraught2","Right-click to break the skull and release the energies within.","Use to break the skull and release the energies within.","",491804481,"",""
942,"ItemFunctionSpiritDraught2","Grants +30 to Maximum Spirit","","",1483876413,"",""
943,"ItemDescriptionSpiritDraught3","Right-click to break the skull and release the energies within.","Use to break the skull and release the energies within.","",4169158811,"",""
944,"ItemFunctionSpiritDraught3","Grants +40 to Maximum Spirit","","",2458988711,"",""
945,"ItemDescriptionGuillotineExecutionerDrop","[DNT-UNUSED] Fill Me In","","",2030928231,"",""
946,"ItemFunctionGuillotineExecutionerDrop","[DNT-UNUSED] Grants 10% increased Physical Damage","","",1156363335,"",""
947,"ItemDescriptionGargoyleGolemDrop","[DNT-UNUSED] Fill Me In","","",3799404446,"",""
948,"ItemFunctionGargoyleGolemDrop","[DNT-UNUSED] Grants 10% increased Light Radius","","",899303217,"",""
949,"ItemDescriptionSnakeLadyPotion","Right-click to drink the Venom Draught.","Use to drink the Venom Draught.","",549332697,"",""
950,"ItemFunctionSnakeLadyPotion","Grants 25% increased Stun Threshold","","",769522980,"",""
951,"ItemDescriptionSnakeLadyPotion2","Right-click to drink the Venom Draught.","Use to drink the Venom Draught.","",4274942484,"",""
952,"ItemFunctionSnakeLadyPotion2","Grants 30% increased Elemental Ailment Threshold","","",1261116016,"",""
953,"ItemDescriptionSnakeLadyPotion3","Right-click to drink the Venom Draught.","Use to drink the Venom Draught.","",2890581140,"",""
954,"ItemFunctionSnakeLadyPotion3","Grants 25% increased Mana Regeneration Rate","","",2254961383,"",""
955,"ItemDescriptionSnakeLadyPotion4","Right-click to drink the Venom Draught.","Use to drink the Venom Draught.","",2549985378,"",""
956,"ItemFunctionSnakeLadyPotion4","Grants +10% to Chaos Resistance","","",576875431,"",""
957,"ItemDescriptionSnakeLadyPotion5","Right-click to drink the Venom Draught.","Use to drink the Venom Draught.","",1744878611,"",""
958,"ItemFunctionSnakeLadyPotion5","Grants +5 to all Attributes","","",3107866583,"",""
959,"ItemDescriptionSnakeLadyPotion6","Right-click to drink the Venom Draught.","Use to drink the Venom Draught.","",3768780782,"",""
960,"ItemFunctionSnakeLadyPotion6","Grants 15% reduced Slowing Potency of Debuffs on You","","",3318436673,"",""
961,"ItemFunctionSoulCoreConsumable","Grants +10% to Fire Resistance","","",822642023,"",""
962,"ItemDescriptionSoulCoreConsumable","Right-click to shatter The Flame Core to release the captured souls.","Use to shatter The Flame Core to release the captured souls.","",73006278,"",""
963,"ItemDescriptionEelMonsterBossDrop","[DNT-UNUSED] Fill Me In","","",450925376,"",""
964,"ItemFunctionEelMonsterBossDrop","[DNT-UNUSED] Grants +10% to Lightning Resistance","","",125949472,"",""
965,"ItemDescriptionGoldIdol","Can be exchanged with Oswald in Ziggurat Encampment","","",1869685224,"",""
966,"ItemDescriptionAggoratDagger","Necessary to ritually sacrifice a Heart at the proper site","","",3958756587,"",""
967,"ItemFunctionAggoratDagger","Have this in your inventory when you undertake the ritual.","","",3484715159,"",""
968,"ItemDescriptionVaalSunWorshipperBossDrop","[DNT-UNUSED] Fill Me In","","",3484382964,"",""
969,"ItemFunctionVaalSunWorshipperBossDrop","[DNT-UNUSED] Grants +10% increased Rarity of Items found","","",1924320477,"",""
970,"ItemDescriptionViperNapuatziDrop","[DNT-UNUSED] Fill Me In","","",3966155264,"",""
971,"ItemFunctionViperNapuatziDrop","[DNT-UNUSED] Grants 10% increased Chaos Damage","","",3908056674,"",""
972,"ItemDescriptionSacrificialHeart","Sacrifice this Heart at the proper ritual site to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","","",3265595932,"",""
973,"ItemDescriptionVaalBloodPriestessBossDrop","[DNT-UNUSED] Fill Me In","","",57742357,"",""
974,"ItemFunctionVaalBloodPriestessBossDrop","[DNT-UNUSED] Grants Regenerate 25 Life per second","","",2724378166,"",""
975,"ItemDescriptionBlindBeastSkillBook","Right-click to read the Bile-soaked Tome.","Use to read the Bile-soaked Tome.","",1951374494,"",""
976,"ItemFunctionBlindBeastSkillBook","Gain +5 to all Attributes","","",3550967208,"",""
977,"ItemDescriptionDigestedSulphitePotion","Right-click to drink it.","Use to drink it.","",310632796,"",""
978,"ItemFunctionDigestedSulphitePotion","Grants +10% to Lightning Resistance","","",1359894026,"",""
979,"ItemDescriptionBalbalaCoin","[DNT-UNUSED] FILL ME IN","","",3313428183,"",""
980,"ItemFunctionBalbalaCoin","[DNT-UNUSED] FILL ME IN","","",3950878370,"",""
981,"ItemDescriptionBurningHeart","Right-click to shatter the Burning Heart.","Use to shatter the Burning Heart.","",1601972562,"",""
982,"ItemFunctionBurningHeart","Grants +10% to Fire Resistance","","",2710325324,"",""
983,"ItemDescriptionFinalLetterSkillBook","A Book of Specialisation. Right-click to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","A Book of Specialisation. Use to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","",932839801,"",""
984,"ItemFunctionFinalLetterSkillBook","Grants two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points]","","",331699946,"",""
985,"ItemDescriptionEyeOfTheTitan","Return this to Zarka to help recreate the Horn of the Vastiri.","","",1265739684,"",""
986,"ItemDescriptionEssenceOfTheWaterGod","Return this to Zarka to help recreate the Horn of the Vastiri.","","",4277619248,"",""
987,"ItemDescriptionMedallionSerpentClan","Notches in the side await a connection.","","",545322104,"",""
988,"ItemDescriptionMedallionHyenaClan","Notches in the side await a connection.","","",3076570713,"",""
989,"ItemDescriptionMedallionCombinedUsed","An altar in the Valley of the Titans awaits a sign.","","",2526762233,"",""
990,"ItemDescriptionAncientGateKey","Travel to the Sandstorm and sound this Horn to open the way.","","",3816199923,"",""
991,"ItemDescriptionSerpentClanCasterBossDrop","A Book of Specialisation. Right-click to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","A Book of Specialisation. Use to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","",1914111981,"",""
992,"ItemFunctionSerpentClanCasterBossDrop","Grants two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points]","","",725774814,"",""
993,"ItemDescriptionBoneCultistShieldBossDrop","[DNT-UNUSED] Fill Me In","","",3380953543,"",""
994,"ItemFunctionBoneCultistShieldBossDrop","[DNT-UNUSED] Grants 3% Chance to Block Attack Damage while holding a Shield","","",3455755788,"",""
995,"ItemDescriptionDredgeFiendShamanBossDrop","[DNT-UNUSED] Fill Me In","","",824673846,"",""
996,"ItemFunctionDredgeFiendShamanBossDrop","[DNT-UNUSED] Grants Minions deal 10% increased Damage","","",3240219074,"",""
997,"ItemDescriptionQuadrillaBossDrop","[DNT-UNUSED] Fill Me In","","",730260565,"",""
998,"ItemFunctionQuadrillaBossDrop","[DNT-UNUSED] Grants +10 to Strength","","",2838896677,"",""
999,"ItemDescriptionQuadrillaSkillBook","A Book of Specialisation. Right-click to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","A Book of Specialisation. Use to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","",692929864,"",""
1000,"ItemFunctionQuadrillaSkillBook","Grants two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points]","","",186851077,"",""
1001,"ItemDescriptionBogWitchSkillBook","A Book of Specialisation. Right-click to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","A Book of Specialisation. Use to gain two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points].","",284870724,"",""
1002,"ItemFunctionBogWitchSkillBook","Grants two [WeaponSetPassiveSkillPoints|Weapon Set Passive Skill Points]","","",2239077901,"",""
1003,"ItemDescriptionShipwreckBossDrop","[DNT-UNUSED] Fill Me In","","",2531092838,"",""
1004,"ItemFunctionShipwreckBossDrop","[DNT-UNUSED] Grants +10% increased Skill Effect Duration","","",4103515875,"",""
1005,"ItemDescriptionGreatWhiteOneDrop","[DNT-UNUSED] Fill Me In","","",3091673880,"",""
1006,"ItemFunctionGreatWhiteOneDrop","[DNT-UNUSED] Grants Attacks have 10% chance to cause Bleeding","","",1744750110,"",""
1007,"ItemDescriptionSudokuBossDrop","[DNT-UNUSED] Fill Me In","","",643325829,"",""
1008,"ItemFunctionSudokuBossDrop","[DNT-UNUSED] Grants Prevent +3% of Deflected Attack Damage","","",905318065,"",""
1009,"ItemDescriptionYamaBossDrop","[DNT-UNUSED] Fill Me In","","",2226480835,"",""
1010,"ItemFunctionYamaBossDrop","[DNT-UNUSED] Grants +4% to Chaos Damage over Time Multiplier","","",3657066743,"",""
1011,"ItemDescriptionChattersawDrop","[DNT-UNUSED] Fill Me In","","",2292250073,"",""
1012,"ItemFunctionChattersawDrop","[DNT-UNUSED] Grants +4% to Physical Damage over Time Multiplier","","",3450743915,"",""
1013,"ItemDescriptionTwilightOrderGuardBoss","[DNT-UNUSED] Fill Me In","","",310477770,"",""
