"rownum","Id","BaseItemTypesKey","HASH16","HASH32","i32","bool","bool","[rid]","rid","Skills","i32","bool","rid","bool"
243,"Metadata/Pet/BabyElephant/celestial/Celestial_BabyElephant",5148,31950,1730485227,10,"","",[1],22,[],0,"","",""
244,"Metadata/Pet/Corgi/Corgi",5149,59392,1854113411,8,"","",[1],3,[],0,"","",""
245,"Metadata/Pet/PomeranianDog/PomeranianDog",5150,41185,-232041782,8,"","",[1],3,[],0,"","",""
246,"Metadata/Pet/ThaumaturgyDogs/LabradorPet",5151,8889,-486293062,8,"","",[1],3,[],0,"","",""
247,"Metadata/Pet/Cat/TabbyCatPet",5152,28176,1406221761,8,"","",[1],3,[],0,"","",""
248,"Metadata/Pet/Cat/AmberCatPet",5153,2561,904478696,8,"","",[1],3,[],0,"","",""
249,"Metadata/Pet/Cat/CinnamonCatPet",5154,6729,-2110744455,8,"","",[1],3,[],0,"","",""
250,"Metadata/Pet/GoddessPet/GoddessPet",5155,5244,1273520020,8,1,"",[1],61,[],0,"","",""
251,"Metadata/Pet/GoddessPet/GoddessPetPremium",5156,45927,151108198,12,"",1,[1],61,[],0,"","",""
252,"Metadata/Pet/GoddessPet/GoddessPetPremiumExpired",5157,29780,-2027490446,12,1,"",[1],61,[],0,"","",""
253,"Metadata/Pet/Cat/HeistCalicoCatPet",5158,25867,1227500577,8,"","",[1],70,[],0,"","",""
254,"Metadata/Pet/Twilight_SunriseOrreyPet/SunriseOrreryPet",5159,51775,-474207869,8,"","",[1],112,[],0,"","",""
255,"Metadata/Pet/Wolf/SunriseWolf",5160,975,2037938871,10,"","",[1],112,[],0,"","",""
256,"Metadata/Pet/Twilight_NightfallCloud/NightfallCloud",5161,64490,-65730561,8,"","",[1],112,[],0,"","",""
257,"Metadata/Pet/Dragon/TwilightNightfallDragon",5162,60826,-938596972,15,1,"",[1],112,[],0,"","",""
258,"Metadata/Pet/Dragon/TwilightNightfallDragonPremium",5163,35405,-1577702469,15,"",1,[1],112,[],0,"","",""
259,"Metadata/Pet/Dragon/TwilightNightfallDragonPremiumExpired",5164,60414,1989254511,15,1,"",[1],112,[],0,"","",""
260,"Metadata/Pet/Duck/Mallard",5165,5615,-282002721,8,"","",[1],3,[],0,"","",""
261,"Metadata/Pet/Duck/ParadiseMale",5166,40886,-641120641,8,"","",[1],3,[],0,"","",""
262,"Metadata/Pet/Duck/ParadiseFemale",5167,64300,1633983048,8,"","",[1],3,[],0,"","",""
263,"Metadata/Pet/DancingSkeleton/DancingSkeleton",5168,41078,-125937656,8,"","",[2],65,[],0,"","",""
264,"Metadata/Pet/SurvivorHound/SurvivorHound",5169,28731,1436296615,8,"","",[1],3,[],0,"","",""
265,"Metadata/Pet/SurvivorHound/SurvivorPackHound",5170,62413,1031392948,8,"","",[1],3,[],0,"","",""
266,"Metadata/Pet/SurvivorHound/DemonicHound",5171,54768,722534112,8,"",1,[1],3,[],0,"","",""
267,"Metadata/Pet/SurvivorHound/DemonicHoundExpired",5172,49775,610788872,8,1,"",[1],3,[],0,"","",""
268,"Metadata/Pet/FreyaCompanion/Freya",5173,29408,384787471,10,1,"",[2],60,[],0,"","",""
269,"Metadata/Pet/FreyaCompanion/FreyaPremium",5174,49503,222415902,10,"",1,[2],60,[],0,"","",""
270,"Metadata/Pet/FreyaCompanion/FreyaPremiumExpired",5175,50810,516085944,10,1,"",[2],60,[],0,"","",""
271,"Metadata/Pet/FreyaCompanion/FreyaSummerPremium",5176,42690,1464725903,10,"",1,[2],60,[],0,"","",""
272,"Metadata/Pet/FreyaCompanion/FreyaSummerPremiumExpired",5177,1000,1806592070,10,1,"",[2],60,[],0,"","",""
273,"Metadata/Pet/ArcticFoxPet/ArcticFoxPet",5178,33967,-1453707787,8,"","",[1],8,[],0,"","",""
274,"Metadata/Pet/MiserySmall/MiserySmall",5179,31497,467099870,8,"","",[1],119,[],0,"","",""
275,"Metadata/Pet/GothicHorrorGhostChild/misery/MiseryHorrorGhostChild",5180,64634,1486464227,8,"","",[1],119,[],0,"","",""
276,"Metadata/Pet/Cockroach/CockroachWarlord",5181,59717,453308993,8,"","",[1],119,[],0,"","",""
277,"Metadata/Pet/SufferingSpiritPet/SufferingSpiritPet",5182,62568,1654167280,10,"","",[2],119,[],0,"","",""
278,"Metadata/Pet/Rabbit/TintOrangeRabbit",5183,1149,378409715,8,"","",[1],3,[],0,"","",""
279,"Metadata/Pet/Rabbit/BlackWhiteRabbit",5184,7044,330041384,8,"","",[1],3,[],0,"","",""
280,"Metadata/Pet/Rabbit/WoolyWhiteRabbit",5185,40686,890022882,8,"","",[1],3,[],0,"","",""
281,"Metadata/Pet/RenegadeImp/RenegadeImp",5186,63003,-1799134504,8,"","",[1],99,[],0,"","",""
282,"Metadata/Pet/GraspingHands/BreachSpawner",5187,49520,846852873,8,"","",[1],30,[],0,"","",""
283,"Metadata/Pet/Cherub/AbyssCherub/AbyssCherub",5188,18032,-1743724960,8,"","",[1],30,[],0,"","",""
284,"Metadata/Pet/TwilightHorsePet/TwilightSteedPet",5189,44417,-884709691,12,1,"",[1],112,[],0,"","",""
285,"Metadata/Pet/TwilightHorsePet/TwilightPegasus",5190,47043,-449555721,14,"",1,[1],112,[],0,"","",""
286,"Metadata/Pet/TwilightHorsePet/TwilightPegasusPremiumExpired",5191,52177,1174769108,14,1,"",[1],112,[],0,"","",""
287,"Metadata/Pet/VaalToucan/VaalToucan",5192,47609,589404888,8,"","",[1],114,[],0,"","",""
288,"Metadata/Pet/LightBringerCat/LightbringerCat",5193,48123,-1828771580,8,"","",[1],5,[],0,"","",""
289,"Metadata/Pet/GryffonPets/LightBringerGryffon",5194,30924,-1233662277,10,"","",[1],5,[],0,"","",""
290,"Metadata/Pet/DarkShardFalcon/DarkShardFalcon",5195,41330,-1586429949,8,"","",[1],5,[],0,"","",""
291,"Metadata/Pet/GryffonPets/DarkShardGryffon",5196,44614,852204685,10,"","",[1],5,[],0,"","",""
292,"Metadata/Pet/Hasina/Hasina01",5197,48515,-1825821009,10,1,"",[2],39,[],0,"","",""
293,"Metadata/Pet/Hasina/Hasina02",5198,58687,1343468844,10,"",1,[2],39,[],0,"","",""
294,"Metadata/Pet/Hasina/Hasina03",5199,50215,247843554,10,1,"",[2],39,[],0,"","",""
295,"Metadata/Pet/HasinaSpring/HasinaSpringPremium",5200,4721,1578847338,8,"",1,[2],39,[],0,"","",""
296,"Metadata/Pet/HasinaSpring/HasinaSpringPremiumExpired",5201,31636,238712238,8,1,"",[2],39,[],0,"","",""
297,"Metadata/Pet/ThaumaturgyDachshund/ThaumaturgyDachshund",5202,60005,388562253,8,"","",[1],111,[],0,"","",""
298,"Metadata/Pet/Cat/SoulkeeperCat",5203,16179,1306096362,8,"","",[1],49,[],0,"","",""
299,"Metadata/Pet/ScavengerBat/ScavengerBat",5204,64801,-1236710552,8,"","",[1],84,[],0,"","",""
300,"Metadata/Pet/ScavengerLargeRat/ScavengerLargeRat",5205,16929,1947809336,8,"","",[1],84,[],0,"","",""
301,"Metadata/Pet/OverseerSmallPet/OverseerSmallPet",5206,21479,-1076564941,8,"","",[1],84,[],0,"","",""
302,"Metadata/Pet/OverseerLargeOwl/OverseerLargeOwl",5207,39745,2026693517,10,"","",[1],84,[],0,"","",""
303,"Metadata/Pet/ParagonPet/ParagonPet",5208,7860,1538344197,8,"","",[1],86,[],0,"","",""
304,"Metadata/Pet/EthercraftTurtle/SavageEthercraftTurtle",5209,986,-672672707,8,"","",[1],46,[],0,"","",""
305,"Metadata/Pet/EthercraftTurtleEnraged/EnragedEthercraftTurtle",5210,11895,1698319181,8,"","",[1],46,[],0,"","",""
306,"Metadata/Pet/EthercraftTurtleTranquil/TranquilEthercraftTurtle",5211,60254,1792442760,8,"","",[1],46,[],0,"","",""
307,"Metadata/Pet/EthercraftTurtleChaotic/ChaoticEthercraftTurtle",5212,22730,-177558112,8,"","",[1],46,[],0,"","",""
308,"Metadata/Pet/DragonSerpent/DragonSerpent",5213,34863,1618798675,14,1,"",[1],12,[],0,"","",""
309,"Metadata/Pet/DragonSerpent/DragonSerpentPremium",5214,40417,594984599,14,"",1,[1],12,[],0,"","",""
310,"Metadata/Pet/DragonSerpent/DragonSerpentPremiumExpired",5215,28497,-1788872178,14,1,"",[1],12,[],0,"","",""
311,"Metadata/Pet/JingweiBabyCrane/JingweiBabyCrane",5216,59758,2005638885,8,1,"",[1],77,[],0,"","",""
312,"Metadata/Pet/JingweiCrane/JingweiCrane",5217,38119,-1691938880,14,"",1,[1],77,[],0,"","",""
313,"Metadata/Pet/JingweiCrane/JingweiCraneExpired",5218,6131,1202212955,14,1,"",[1],77,[],0,"","",""
314,"Metadata/Pet/BuccaneerPet/BuccaneerPet",5220,45357,2126630892,8,"","",[2],34,[],0,"","",""
315,"Metadata/Pet/IntrepidDeer/IntrepidDeer",5219,12606,-665851535,8,"","",[1],103,[],0,"","",""
316,"Metadata/Pet/Seagull/AtlantisSirenSeagull",5222,31305,899502036,8,"","",[1],10,[],0,"","",""
317,"Metadata/Pet/AtlantisSirenPegasus/AtlantisSirenPegasus",5223,62905,722919087,12,"","",[1],10,[],0,"","",""
318,"Metadata/Pet/Frog/Deepwater",5224,53606,-2039916785,8,"","",[1],10,[],0,"","",""
319,"Metadata/Pet/FishMine/FishMine",5225,12453,-1734367174,8,"","",[1],10,[],0,"","",""
320,"Metadata/Pet/HellscapePet/HellscapePet",5226,22214,-1592592428,10,"","",[1],103,[],0,"","",""
321,"Metadata/Pet/Skadi/Skadi",5227,28132,-526938765,10,1,"",[2],8,[],0,"","",""
322,"Metadata/Pet/Skadi/SkadiPremium",5228,47903,396340352,10,"",1,[2],8,[],0,"","",""
323,"Metadata/Pet/Skadi/SkadiPremiumExpired",5229,26442,1858079114,10,1,"",[2],8,[],0,"","",""
324,"Metadata/Pet/CelestialTurtle/CelestialTurtle",5233,51403,1548522631,8,"","",[1],22,[],0,"","",""
325,"Metadata/Pet/GryffonPets/DarkShardTencentGryffon",5230,28186,502821858,10,1,"",[1],86,[],0,"","",""
326,"Metadata/Pet/GryffonPets/DarkShardTencentGryffonPremium",5231,22433,-2043162218,10,"",1,[1],86,[],0,"","",""
327,"Metadata/Pet/GryffonPets/DarkShardTencentGryffonPremiumExpired",5232,40946,-1720777059,10,1,"",[1],86,[],0,"","",""
328,"Metadata/Pet/WyrmCall/WyrmCallPet",5221,44243,-2008603500,15,"","",[1],7,[],0,"","",""
329,"Metadata/Pet/Beetle/HeritageBeetle",5234,8812,-658965804,8,"","",[1],68,[],0,"","",""
330,"Metadata/Pet/HummingBird/HeritageHummingBird",5235,28721,417097965,8,"","",[1],68,[],0,"","",""
331,"Metadata/Pet/HeritagePeacock/HeritagePeacock",5236,5638,458362196,8,"","",[1],68,[],0,"","",""
332,"Metadata/Pet/Centipede/DivergenceCentipede",5237,14358,-911543876,8,"","",[1],68,[],0,"","",""
333,"Metadata/Pet/DivergenceAnglerFish/DivergenceAnglerFish",5238,3550,371268607,10,"","",[1],68,[],0,"","",""
334,"Metadata/Pet/SkadiWolfPup/SkadiWolfPup",5239,9600,150482296,8,1,"",[1],3,[],0,"","",""
335,"Metadata/Pet/SkadiWolfSpirit/SkadiWolfSpirit",5240,46611,-966627215,8,"",1,[1],3,[],0,"","",""
336,"Metadata/Pet/SkadiWolfSpirit/SkadiWolfSpiritExpired",5241,34052,1466749544,8,1,"",[1],3,[],0,"","",""
337,"Metadata/Pet/GodOfThunderBabyTiger/GodOfThunderBabyTiger",5242,15755,-316288850,8,1,"",[1],3,[],0,"","",""
338,"Metadata/Pet/Tiger/GodofThunderPet",5243,10092,-1325492334,8,"",1,[1],3,[],0,"","",""
339,"Metadata/Pet/Tiger/GodofThunderPremiumExpiredPet",5244,19470,318136056,8,1,"",[1],3,[],0,"","",""
340,"Metadata/Pet/Tiger/HarmoniousTigerPet",5248,53283,1853210198,8,"","",[1],67,[],0,"","",""
341,"Metadata/Pet/HummingBird/HummingBird",5249,38857,-2099505899,8,"","",[1],3,[],0,"","",""
342,"Metadata/Pet/FennecFox/FennecFox",5250,23252,173691022,8,"","",[1],3,[],0,"","",""
343,"Metadata/Pet/GiantHornet/GiantHornet",5251,61971,-1124708635,8,"","",[1],3,[],0,"","",""
344,"Metadata/Pet/Wolverine/Wolverine",5252,18642,423055845,8,"","",[1],3,[],0,"","",""
345,"Metadata/Pet/PoodleMoth/PoodleMoth",5253,39448,-807905856,8,"","",[1],3,[],0,"","",""
346,"Metadata/Pet/FaridunLizardPet/FaridunLizardPet",5254,56965,-1892068932,8,"","",[1],3,[],0,"","",""
347,"Metadata/Pet/FangtoothMoray/FangtoothMoray",5255,34645,-1870981330,8,"","",[1],3,[],0,"","",""
348,"Metadata/Pet/Raccoon/Raccoon",5256,44288,1511061264,10,"","",[1],3,[63799],0,"","",""
349,"Metadata/Pet/AyeAyePet/AyeAye",5257,44009,1780531657,8,"","",[1],3,[],0,"","",""
350,"Metadata/Pet/Cat/AristocratCat",5258,18801,633236687,8,"","",[1],3,[],0,"","",""
351,"Metadata/Pet/CultDarkness/Aristocrat/Aristocrat",5259,25862,493975671,10,"","",[1],3,[],0,"","",""
352,"Metadata/Pet/BladeSoul/BladeSoulSword",5260,6186,-653803219,10,1,"",[2],11,[],0,"","",""
353,"Metadata/Pet/BladeSoul/BladeSoulCompanion",5261,39792,1035904718,10,"",1,[2],11,[],0,"","",""
354,"Metadata/Pet/BladeSoul/BladeSoulCompanionExpired",5262,33631,-1160693362,10,1,"",[2],11,[],0,"","",""
355,"Metadata/Pet/TencentAristocratCat/TencentAristocratCat",5263,656,404691599,8,1,"",[1],3,[],0,"","",""
356,"Metadata/Pet/TencentAristocratCat/TencentAristocratCatPremium",5264,15830,-108805035,8,"",1,[1],3,[],0,"","",""
357,"Metadata/Pet/TencentAristocratCat/TencentAristocratCatPremiumExpired",5265,35821,627224207,8,1,"",[1],3,[],0,"","",""
358,"Metadata/Pet/Battery/Mana/ManaBatteryOrb",5266,3545,-1611361747,8,"","",[1],86,[],0,"","",""
359,"Metadata/Pet/Battery/Life/LifeBatteryOrb",5267,45428,-1137701564,8,"","",[1],86,[],0,"","",""
360,"Metadata/Pet/EmberkeepVulture/EmberkeepVulture",5270,15979,-1311469633,8,"",1,[1],3,[],0,"","",""
361,"Metadata/Pet/GolemBall/GolemBall",5268,44649,2025838294,8,"","",[1],86,[],0,"","",""
362,"Metadata/Pet/lightningbird/LightningBird",5271,32402,239759576,14,"","",[1],3,[],0,"","",""
363,"Metadata/Pet/lightningbird/LightningBirdAutomaton",5272,45597,-1185412283,14,"","",[1],3,[],0,"","",""
364,"Metadata/Pet/lightningbird/LightningBirdCelestial",5273,54570,1612952841,14,"","",[1],3,[],0,"","",""
365,"Metadata/Pet/lightningbird/LightningBirdDivine",5274,56526,-1285394516,14,"","",[1],3,[],0,"","",""
366,"Metadata/Pet/Arachnomorph/ArachnomorphPetBone",5275,11933,1146972864,14,"","",[1],3,[],0,"","",""
367,"Metadata/Pet/Arachnomorph/ArachnomorphPetBulb",5276,40440,1707866163,14,"","",[1],3,[],0,"","",""
368,"Metadata/Pet/Arachnomorph/ArachnomorphPetSabre",5277,37321,-1151784304,14,"","",[1],3,[],0,"","",""
369,"Metadata/Pet/Arachnomorph/ArachnomorphPetSpindly",5278,13753,-1367696445,14,"","",[1],3,[],0,"","",""
370,"Metadata/Pet/Arachnomorph/ArachnomorphPetPlated",5279,64759,-924765162,14,"","",[1],3,[],0,"","",""
371,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderFire",5280,25566,-868700186,1,"","",[1],3,[62740],1,"","",""
372,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderGold",5281,4934,266280089,1,"","",[1],3,[62740],1,"","",""
373,"Metadata/Pet/LineOfAnts/LineOfAntsLeaderGreen",5282,23775,-1602356062,1,"","",[1],3,[62740],1,"","",""
374,"Metadata/Pet/Blob/Blob",5283,60529,963302683,12,"","",[1],86,[],0,"","",""
375,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion01",5284,54926,-1638774564,12,1,"",[2],86,[],0,"","",""
376,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion02",5285,22043,-1997086995,12,"",1,[2],86,[],0,"","",""
377,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion03",5286,54946,-1361217409,12,1,"",[2],86,[],0,"","",""
378,"Metadata/Pet/AlchemistCompanion/AlchemistCompanion04",5287,33525,675392180,12,1,"",[2],86,[],0,"","",""
379,"Metadata/Pet/Demonling/DemonlingPetGalloping",5288,61132,-809492212,8,"","",[1],38,[],0,"","",""
380,"Metadata/Pet/Demonling/DemonlingPetHeadless",5289,10048,1165713979,8,"","",[1],38,[],0,"","",""
381,"Metadata/Pet/Demonling/DemonlingPetScuttling",5290,26635,334855166,12,"","",[1],38,[],0,"","",""
382,"Metadata/Pet/Demonling/DemonlingPetSpiky",5291,24809,1746667765,8,"","",[1],38,[],0,"","",""
383,"Metadata/Pet/Demonling/DemonlingPetWinged",5292,23773,1678915791,8,"","",[1],38,[],0,"","",""
384,"Metadata/Pet/BloodlordPet/Bloodlord",5293,60001,1912903781,14,"","",[1],38,[],0,"","",""
385,"Metadata/Pet/PetRock/PetRock",5294,52130,929823945,14,"","",[1],87,[],0,"","",""
386,"Metadata/Pet/PetRock/PetRockAzurite",5295,47248,128499512,14,"","",[1],87,[],0,"","",""
387,"Metadata/Pet/PetRock/PetRockGold",5296,15007,-1905543948,14,"","",[1],87,[],0,"","",""
388,"Metadata/Pet/PetRock/PetRockSandstone",5297,3696,1333018884,14,"","",[1],87,[],0,"","",""
389,"Metadata/Pet/PetRock/PetRockStatues",5298,62845,-306898744,14,"","",[1],87,[],0,"","",""
390,"Metadata/Pet/PetRock/PetRockSulphur",5299,19077,-1473912160,14,"","",[1],87,[],0,"","",""
391,"Metadata/Pet/PetRock/PetRockVaal",5300,20551,629306821,14,"","",[1],87,[],0,"","",""
392,"Metadata/Pet/GoblinBand/GoblinBandLeader",5301,2682,560802583,8,"","",[1],86,[],1,"","",1
393,"Metadata/Pet/ScarletMacawParrot/ScarletMacawParrot",5302,62023,1858575488,8,"","",[1],3,[],0,1,"",""
394,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitSmall",5303,11967,256778737,8,1,"",[1],3,[],0,"","",""
395,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitBig",5304,63061,224131854,12,"",1,[1],3,[],0,"","",""
396,"Metadata/Pet/TencentLunarRabbit/TencentLunarRabbitBigExpired",5305,45541,-1587343226,12,1,"",[1],3,[],0,"","",""
397,"Metadata/Pet/SandWorm/SandWorm",5306,35834,-1679093743,12,"","",[1],3,[],0,"","",""
398,"Metadata/Pet/SandWorm/SandWormRed",5307,34949,1062975454,12,"","",[1],3,[],0,"","",""
399,"Metadata/Pet/SandWorm/SandWormBlue",5308,35440,-1143328342,12,"","",[1],3,[],0,"","",""
400,"Metadata/Pet/Bear/DelveBear",5309,22212,639856871,10,"","",[1],3,[],0,"","",""
401,"Metadata/Pet/PandemoniumSpider/BlackWidowSpider",5310,24804,-1189946890,8,"","",[1],3,[],0,"","",""
402,"Metadata/Pet/SurvivorHound/ArmouredHuntingDog",5311,17147,381768762,8,"","",[1],3,"[65027,65028,65029,65030]",0,"","",""
403,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_01",5312,36142,382770174,12,1,"",[2],86,[],0,"","",""
404,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_02",5313,34011,2123627080,12,"",1,[2],86,[],0,"","",""
405,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_03",5314,63090,1162064689,12,1,"",[2],86,[],0,"","",""
406,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_04",5315,59325,-780257597,12,"",1,[2],86,[],0,"","",""
407,"Metadata/Pet/TencentGhostriderCompanion/TencentGhostriderCompanion_05",5316,39255,-322800235,12,1,"",[2],86,[],0,"","",""
408,"Metadata/Pet/CurrencyOrbCompainion/ChaosOrb",5317,9369,-814552085,8,"","",[1],86,[],0,"","",""
409,"Metadata/Pet/CurrencyOrbCompainion/VaalOrb",5318,50398,-792325096,8,"","",[1],86,[],0,"","",""
410,"Metadata/Pet/CurrencyOrbCompainion/ExaltedOrb",5319,63031,-887931612,8,"","",[1],86,[],0,"","",""
411,"Metadata/Pet/Mimic/Mimic",11399,37985,-1705636297,20,"","",[1],86,[65072],0,"","",""
412,"Metadata/Pet/NecroticCat/NecroticCat",5320,39798,-630767343,8,1,"",[1],3,[],0,"","",""
413,"Metadata/Pet/NecroticCat/NecroticPremiumCat",5321,40944,-1564525233,8,"",1,[1],3,[],0,"","",""
414,"Metadata/Pet/NecroticCat/NecroticPremiumExpiredCat",5322,58288,567460450,8,1,"",[1],3,[],0,"","",""
415,"Metadata/Pet/FlyingMorphPets/MorphingBat",5323,102,-1353601225,12,"","",[1],3,[],0,"","",""
416,"Metadata/Pet/FlyingMorphPets/MorphingBeetle",5324,32315,-1599742306,12,"","",[1],3,[],0,"","",""
417,"Metadata/Pet/FlyingMorphPets/MorphingEyeball",5325,20391,1170868845,8,"","",[1],3,[],0,"","",""
418,"Metadata/Pet/FlyingMorphPets/MorphingFlyingToad",5326,55666,936898213,10,"","",[1],3,[],0,"","",""
419,"Metadata/Pet/FlyingMorphPets/MorphingJellyfish__",5327,55857,-710013025,14,"","",[1],3,[],0,"","",""
420,"Metadata/Pet/OctopusParasite/OctopusParasiteCelestial",5328,9167,886576919,14,"","",[1],3,[],0,1,"",""
421,"Metadata/Pet/OctopusParasite/OctopusParasiteFlame",5329,24131,-5398034,14,"","",[1],3,[],0,1,"",""
422,"Metadata/Pet/OctopusParasite/OctopusParasiteWater",5330,11849,-2036750128,14,"","",[1],3,[],0,1,"",""
423,"Metadata/Pet/DragonSerpent/red_DragonSerpent",5331,16843,-2052733842,8,"","",[1],3,[],0,"","",""
424,"Metadata/Pet/GodOfThunderBabyTiger_blue/GodOfThunderBabyTiger",5245,46105,1023641882,8,1,"",[1],3,[],0,"","",""
425,"Metadata/Pet/Tiger/GodofThunderPet_blue",5246,21340,609384206,8,"",1,[1],3,[],0,"","",""
426,"Metadata/Pet/Tiger/GodofThunderPremiumExpiredPet_blue",5247,42547,751799036,8,1,"",[1],3,[],0,"","",""
427,"Metadata/Pet/DraconicCompanion/DraconicCompanion",5332,18229,-1391793601,16,1,"",[2],86,[],0,"","",""
428,"Metadata/Pet/DraconicCompanion/DraconicCompanionPremium",5333,22900,2028478876,16,"",1,[2],86,[],0,"","",""
429,"Metadata/Pet/DraconicCompanion/DraconicCompanionPremiumExpired",5334,26440,1910773420,16,1,"",[2],86,[],0,"","",""
430,"Metadata/Pet/BabyKitava/BabyKitava",5335,961,1731683574,8,"","",[2],86,[],0,"","",""
431,"Metadata/Pet/BabyBossesHumans/BabyBrutus/BabyBrutus",5336,55142,-1929880674,8,"","",[2],86,[],0,"","",""
432,"Metadata/Pet/BabyBossesHumans/BabyPiety/BabyPiety",5337,42456,782338937,8,"","",[2],86,[],0,"","",""
433,"Metadata/Pet/BabyBossesHumans/BabyDominus/BabyDominus",5338,25064,1093935324,8,"","",[2],86,[],0,"","",""
434,"Metadata/Pet/BabyBossesHumans/BabyHillock/BabyHillock",5339,16057,-95566604,8,"","",[2],86,[],0,"","",""
435,"Metadata/Pet/BabyVaalOversoul/BabyVaalOversoul",5340,1262,-1997501410,8,"","",[2],86,[],0,"","",""
436,"Metadata/Pet/LoyalCompanion/LoyalCompanion01",5341,53778,1187091667,8,"","",[2],86,[],0,"","",""
437,"Metadata/Pet/LoyalCompanion/LoyalCompanion02",5342,44768,-710509754,8,"","",[2],86,[],0,"","",""
438,"Metadata/Pet/LoyalCompanion/LoyalCompanion03",5343,57734,-272691655,8,"","",[2],86,[],0,"","",""
439,"Metadata/Pet/WuzhiqiWaterMonkey/WuzhiqiWaterMonkey",5344,45100,439265794,8,"","",[1],3,[],0,"","",""
440,"Metadata/Pet/WuzhiqiWaterMonkey/WuzhiqiWaterMonkeyPremium",5345,3395,1367563456,8,"","",[1],3,[],0,"","",""
441,"Metadata/Pet/WuzhiqiWaterMonkey/WuzhiqiWaterMonkeyPremiumExpired",5346,56799,429114444,8,"","",[1],3,[],0,"","",""
