"rownum","Id","rid","[rid]","Gem","BK2File"
546,"558",30,[70],6718,""
547,"559",0,[71],6240,""
548,"560",8,[71],6520,""
549,"561",7,[71],6008,""
550,"562",3,[71],6318,""
551,"564",2,[71],6340,""
552,"565",10,[71],6715,""
553,"566",13,[71],6256,""
554,"567",15,[71],6108,""
555,"568",18,[71],6124,""
556,"569",29,[71],6382,""
557,"570",30,[71],6404,""
558,"571",0,[72],6072,""
559,"572",8,[72],6333,""
560,"573",7,[72],6131,""
561,"574",3,[72],6300,""
562,"576",2,[72],6353,""
563,"577",10,[72],6031,""
564,"578",13,[72],6024,""
565,"579",15,[72],6311,""
566,"580",18,[72],6165,""
567,"581",24,[72],6312,""
568,"582",29,[72],6374,""
569,"575",0,[73],6072,""
570,"583",8,[73],6041,""
571,"584",7,[73],6281,""
572,"585",3,[73],6301,""
573,"586",4,[73],6410,""
574,"587",2,[73],6129,""
575,"588",10,[73],6522,""
576,"589",13,[73],6089,""
577,"590",15,[73],6321,""
578,"591",18,[73],6084,""
579,"592",30,[73],6544,""
580,"593",0,[74],6292,""
581,"594",8,[74],6734,""
582,"595",7,[74],6411,""
583,"596",3,[74],6433,""
584,"598",2,[74],6354,""
585,"599",10,[74],6117,""
586,"600",13,[74],6436,""
587,"601",15,[74],6108,""
588,"603",24,[74],6534,""
589,"605",30,[74],6544,""
590,"606",0,[75],6262,""
591,"607",8,[75],6044,""
592,"608",7,[75],6131,""
593,"609",3,[75],6153,""
594,"610",4,[75],6410,""
595,"611",2,[75],6341,""
596,"612",10,[75],6527,""
597,"613",13,[75],6260,""
598,"614",15,[75],6081,""
599,"615",18,[75],6166,""
600,"616",24,[75],6158,""
601,"618",30,[75],6302,""
