"rownum","Id","i32","i32","string","i32","i32","i32","i32","[rid]","bool","[i32]","[string]","[rid]","rid","i32","i32","rid","i32","bool","[string]","bool","bool","string","bool","bool","[rid]","[i32]"
521,"chaos-cenobiteleashpack",1,0,"",3,6,100,1,"[1021,1194]","",[1],[],"[1066,1069]",0,59530,0,"",0,1,[],1,"","",1,"","[902,1025,1023,1024,1019,1021,1022,1194]","[2,1,1,1,2,10,1,1]"
522,"chaos-cenobiteslampack",1,0,"",3,4,100,1,"[1022,1194]","",[1],[],"[1066,1069]",0,59786,0,"",0,1,[],1,"","",1,"","[902,1025,1023,1024,1019,1021,1022,1194]","[1,2,1,1,2,1,10,1]"
523,"chaos-vaalhumanoidpyracannons",1,0,"",2,3,100,1,[1211],"",[1],[],[1073],0,60024,0,"",0,1,[],1,"","",1,"","[1211,1097,1208,1218,1219]","[6,2,1,1,1]"
524,"chaos-vaalhumanoidbowcaster",1,0,"",2,4,100,1,[1097],"",[1],[],[1073],0,60230,0,"",0,1,[],1,"","",1,"","[1097,1208,1218,1219,1211]","[5,3,1,1,1]"
525,"chaos-vaalhumanoidbladehandcaster",1,0,"",2,4,100,1,[1097],"",[1],[],[1073],0,60448,0,"",0,1,[],1,"","",1,"","[1097,1208,1218,1219,1211]","[5,1,3,1,1]"
526,"chaos-vaalhumanoidstalker",1,0,"",3,6,0,0,[],"",[1],[],[1073],0,60634,0,"",0,1,[],1,"","",1,"","[1097,1208,1218,1219,1211]","[3,1,1,5,1]"
527,"chaos-vaalhumanoidmeleerocketfist",1,0,"",3,4,1,50,[1210],"",[1],[],[1073],0,60852,0,"",0,1,[],1,"","",1,"","[1213,1210]","[1,5]"
528,"chaos-vaalhumanoidcannonshield",1,0,"",3,5,0,0,[],"",[1],[],[1073],0,60988,0,"",0,1,[],1,"","",1,"","[1213,1210]","[1,5]"
529,"chaos-banesapling",1,0,"",1,3,0,0,[],"",[1],[],"[1067,1068]",0,61106,0,"",0,1,[],1,"","",1,"",[903],[1]
530,"chaos-dredgefiend",1,0,"",3,6,50,1,[868],"",[1],[],"[1069,1067]",0,61224,0,"",0,1,[],1,"","",1,"",[868],[1]
531,"chaos-swarmhost",1,0,"",8,13,0,0,[897],"",[1],[],"[1069,1067]",0,61338,0,"",0,1,[],1,"","",1,"",[897],[1]
532,"chaos-marshbruiser",1,0,"",3,4,100,1,[680],"",[1],[],"[1069,1067]",0,61458,0,"",0,1,[],1,"","",1,"",[862],[1]
533,"chaos-cannibal",1,0,"",3,5,100,1,[875],"",[1],[],"[1069,1067]",0,61570,0,"",0,1,[],1,"","",1,"","[875,872,873,874]","[5,1,1,1]"
534,"chaos-quadrilla",1,0,"",3,4,100,1,[936],"",[1],[],"[1067,1068,1066]",0,61764,0,"",0,1,[],1,"","",1,"",[936],[1]
535,"chaos-bloodape",1,0,"",4,8,66,2,[5],"",[1],[],"[1067,1068]",0,61876,0,"",0,1,[],1,"","",1,"",[5],[1]
536,"chaos-snakehusk",1,0,"",3,6,0,0,[],"",[1],[],"[1068,1067,1069]",0,61990,0,"",0,1,[],1,"","",1,"","[947,948]","[1,1]"
537,"chaos-armadillo",1,0,"",2,4,0,0,[],"",[1],[],"[1068,1067,1066]",0,62120,0,"",0,1,[],1,"","",1,"",[905],[1]
538,"chaos- taniwha",1,0,"",3,5,0,0,[],"",[1],[],"[1069,1065,1067]",0,62232,0,"",0,1,[],1,"","",1,"",[985],[1]
539,"chaos-tigerchimeral",1,0,"",3,7,0,0,[],"",[1],[],"[1069,1065,1067]",0,62354,0,"",0,1,[],1,"","",1,"",[984],[1]
540,"chaos-illfatedexplorer",1,0,"",3,9,0,0,[],"",[1],[],"[1069,1065,1067]",0,62482,0,"",0,1,[],1,"","",1,"",[950],[1]
541,"chaos-bloomserpent",1,0,"",4,7,0,0,[],"",[1],[],"[1069,1065,1067]",0,62602,0,"",0,1,[],1,"","",1,"",[425],[1]
542,"chaos-gorecharger",1,0,"",2,4,0,0,[],"",[1],[],"[1068,1067,1066,1070]",0,62736,0,"",0,1,[],1,"","",1,"",[950],[1]
543,"chaos-savagebrute",1,0,"",3,4,50,1,[891],"",[1],[],"[1069,1066,1070]",0,62870,0,"",0,1,[],1,"","",1,"",[891],[1]
544,"chaos-savagedelinquent",1,0,"",3,7,0,0,[],"",[1],[],"[1069,1066,1067]",0,62998,0,"",0,1,[],1,"","",1,"",[885],[1]
545,"chaos-chawmongrel",1,0,"",3,8,0,0,[],"",[1],[],"[1069,1066,1067]",0,63116,0,"",0,1,[],1,"","",1,"",[916],[1]
546,"chaos-savagedagger",1,0,"",3,5,100,1,[885],"",[1],[],"[1069,1066,1067]",0,63252,0,"",0,1,[],1,"","",1,"","[885,884]","[1,2]"
547,"chaos-savagespear",1,0,"",3,5,100,1,[885],"",[1],[],"[1069,1066,1067]",0,63402,0,"",0,1,[],1,"","",1,"","[885,881,873]","[1,2,2]"
548,"chaos-savagestalker",1,0,"",3,5,0,0,[],"",[1],[],"[1069,1066,1067]",0,63556,0,"",0,1,[],1,"","",1,"","[871,884,881,882,891]","[6,1,1,1,1]"
549,"chaos-savagegiant",1,0,"",3,4,100,1,[891],"",[1],[],"[1069,1066,1070]",0,63774,0,"",0,1,[],1,"","",1,"","[871,884,881,882,891]","[1,1,1,1,6]"
550,"chaos-bonerabblemelee",1,0,"",4,8,0,0,[],"",[1],[],"[1069,1066,1065,1074]",0,64000,0,"",0,1,[],1,"","",1,"","[921,922]","[1,1]"
551,"chaos-bonerabblecaster",1,0,"",4,6,100,1,[921],"",[1],[],"[1069,1066,1065,1074]",0,64176,0,"",0,1,[],1,"","",1,"",[921],[1]
552,"chaos-bonerabbleranger",1,0,"",4,6,100,1,[922],"",[1],[],"[1069,1066,1065,1074]",0,64336,0,"",0,1,[],1,"","",1,"",[922],[1]
553,"chaos-ratmonster",1,0,"",4,10,0,0,[],"",[1],[],"[1068,1067,1069]",0,64452,0,"",0,1,[],1,"","",1,"",[],[]
554,"chaos-bladestalkerpale",1,0,"",3,4,0,0,[],"",[1],[],"[1070,1066,1069]",0,64564,0,"",0,1,[],1,"","",1,"",[898],[1]
555,"chaos-constructpyramid",1,0,"",4,6,0,0,[],"",[1],[],[74],0,64660,0,"",0,1,[],1,"","",1,"",[1001],[1]
556,"chaos-constructgolemancient",1,0,"",4,6,0,0,[],"",[1],[],"[1066,1069]",0,64782,0,"",0,1,[],1,"","",1,"",[1005],[1]
557,"chaos-undeadvaalguard-dagger",1,0,"",4,6,0,0,[],"",[1],[],"[1066,1069]",0,64906,0,"",0,1,[],1,"","",1,"",[1016],[1]
558,"chaos-undeadvaalguard-spear",1,0,"",3,6,0,0,[],"",[1],[],"[1066,1069]",0,65028,0,"",0,1,[],1,"","",1,"",[1018],[1]
559,"chaos-undeadvaalguard-mortar",1,0,"",3,6,0,0,[],"",[1],[],"[1066,1069]",0,65152,0,"",0,1,[],1,"","",1,"",[1017],[1]
560,"chaos-prowlingshade",1,0,"",2,3,0,0,[],"",[1],[],"[1066,1069,1065,1074]",0,65290,0,"",0,1,[],1,"","",1,"",[1014],[1]
561,"chaos-constrictorcorpseranged",1,0,"",3,6,0,0,[],"",[1],[],"[1069,1067,1068]",0,65432,0,"",0,1,[],1,"","",1,"",[948],[1]
562,"mapmod-chaos-undead1",1,0,"",3,6,94,1,[187],"",[1],[],[],0,65524,0,"",0,1,[],1,"","",1,"","[187,728]","[5,1]"
563,"mapmod-chaos-undead2",1,0,"",3,6,100,1,[728],"",[1],[],[],0,65632,0,"",0,1,[],1,"","",1,"","[728,1498]","[3,1]"
564,"mapmod-chaos-undead3",1,0,"",3,6,100,1,[183],"",[1],[],[],0,65740,0,"",0,1,[],1,"","",1,"",[183],[1]
565,"mapmod-chaos-ezomyte1",1,0,"",3,6,100,1,[451],"",[1],[],[],0,65834,0,"",0,1,[],1,"","",1,"",[451],[1]
566,"mapmod-chaos-faridun1",1,0,"",3,6,100,1,[513],"",[1],[],[],0,65928,0,"",0,1,[],1,"","",1,"",[513],[1]
567,"mapmod-chaos-faridun2",1,0,"",3,5,100,1,[1489],"",[1],[],[],0,66022,0,"",0,1,[],1,"","",1,"",[1489],[1]
568,"mapmod-chaos-vaal1",1,0,"",4,5,100,1,"[1079,1066]","",[1],[],[],0,66126,0,"",0,1,[],1,"","",1,"","[1079,1066]","[1,1]"
569,"mapmod-chaos-vaal2",1,0,"",4,5,100,1,"[1064,1077]","",[1],[],[],0,66246,0,"",0,1,[],1,"","",1,"","[1064,1077]","[1,1]"
570,"mapmod-chaos-vaal3",1,0,"",4,5,100,1,"[1055,1068]","",[1],[],[],0,66366,0,"",0,1,[],1,"","",1,"","[1055,1068]","[1,1]"
571,"mapmod-chaos-vaal4",1,0,"",4,5,100,1,"[1060,1073]","",[1],[],[],0,66486,0,"",0,1,[],1,"","",1,"","[1060,1073]","[1,1]"
572,"mapmod-chaos-vaal5",1,0,"",4,5,100,1,"[1057,1070]","",[1],[],[],0,66606,0,"",0,1,[],1,"","",1,"","[1057,1070]","[1,1]"
573,"mapmod-chaos-beasts1",1,0,"",3,5,100,1,[291],"",[1],[],[],0,66714,0,"",0,1,[],1,"","",1,"",[291],[1]
574,"mapmod-chaos-beasts2",1,0,"",3,4,100,1,[702],"",[1],[],[],0,66806,0,"",0,1,[],1,"","",1,"",[702],[1]
575,"mapmod-chaos-beasts3",1,0,"",2,3,100,1,[950],"",[1],[],[],0,66898,0,"",0,1,[],1,"","",1,"",[950],[1]
576,"mapmod-chaos-baron1",1,0,"",3,5,70,1,[192],"",[1],[],[],0,66988,0,"",0,1,[],1,"","",1,"",[192],[1]
577,"mapmod-chaos-baron2",1,0,"",3,4,60,1,[195],"",[1],[],[],0,67078,0,"",0,1,[],1,"","",1,"",[195],[1]
578,"mapmod-chaos-baron3",1,0,"",3,5,50,1,[197],"",[1],[],[],0,67168,0,"",0,1,[],1,"","",1,"",[197],[1]
579,"mapmod-chaos-perennial1",1,0,"",2,4,0,0,[],"",[1],[],[],0,67250,0,"",0,1,[],1,"","",1,"",[840],[1]
580,"mapmod-chaos-perennial2",1,0,"",5,10,100,1,[463],"",[1],[],[],0,67348,0,"",0,1,[],1,"","",1,"",[463],[1]
581,"mapmod-chaos-perennial3",1,0,"",5,7,0,0,[],"",[1],[],[],0,67430,0,"",0,1,[],1,"","",1,"",[],[]
582,"mapmod-chaos-doryani1",1,0,"",2,3,100,1,[1211],"",[1],[],[],0,67508,0,"",0,1,[],1,"","",1,"","[1211,1097,1208,1218,1219]","[6,2,1,1,1]"
583,"mapmod-chaos-doryani2",1,0,"",2,4,90,1,[1097],"",[1],[],[],0,67666,0,"",0,1,[],1,"","",1,"","[1097,1208,1218,1219,1211]","[5,3,1,1,1]"
584,"mapmod-chaos-doryani3",1,0,"",2,4,78,1,[1097],"",[1],[],[],0,67824,0,"",0,1,[],1,"","",1,"","[1097,1208,1218,1219,1211]","[5,1,3,1,1]"
585,"mapmod-chaos-doryani4",1,0,"",3,4,65,1,[1210],"",[1],[],[],0,67982,0,"",0,1,[],1,"","",1,"",[1210],[1]
586,"mapmod-chaos-bramble1",1,0,"",2,3,0,0,[],"",[1],[],[],0,68060,0,"",0,1,[],1,"","",1,"",[25],[1]
587,"mapmod-chaos-bramble2",1,0,"",4,6,100,1,[333],"",[1],[],[],0,68154,0,"",0,1,[],1,"","",1,"",[333],[1]
588,"mapmod-chaos-bramble3",1,0,"",3,6,0,0,[],"",[1],[],[],0,68232,0,"",0,1,[],1,"","",1,"",[29],[1]
589,"unique-chaos-untainted-shellmonster",1,0,"Ř",3,4,1,20,[715],"",[1],[],[],0,68354,0,"",0,1,[],1,"","",1,"",[715],[1]
590,"unique-chaos-untainted-quillcrab",1,0,"Ř",4,6,1,20,[237],"",[1],[],[],0,68470,0,"",0,1,[],1,"","",1,"",[237],[1]
591,"unique-chaos-untainted-bramblemonke",1,0,"Ř",4,6,1,100,[333],"",[1],[],[],0,68592,0,"",0,1,[],1,"","",1,"",[333],[1]
592,"unique-chaos-untainted-bramblerhoas",1,0,"Ř",2,4,1,10,[29],"",[1],[],[],0,68714,0,"",0,1,[],1,"","",1,"",[29],[1]
593,"unique-chaos-untainted-brambleburrowers",1,0,"Ř",1,2,0,0,[],"",[1],[],[],0,68828,0,"",0,1,[],1,"","",1,"",[25],[1]
594,"CG1-fungalmancer",1,0,"¥",2,4,100,1,[208],"",[5],[],[],0,68912,0,"",0,1,[],1,"","",1,"",[208],[1]
595,"CG1-RisenArbalest",1,0,"¦",2,4,100,1,[451],"",[5],[],[],0,68998,0,"",0,1,[],1,"","",1,"",[451],[1]
596,"CG1-vale-reaper",1,0,"¦",1,2,0,0,[],"",[3],[],[],0,69064,0,"",0,1,[],"","","",1,"",[1482],[1]
597,"CG1-branchmonster",1,0,"¥",2,3,100,1,[1317],"",[5],[],[],0,69150,0,"",0,1,[],1,"","",1,"",[1317],[1]
598,"CG1-plaguenymph",1,0,"¤",2,4,0,0,[],"",[2],[],[],0,69216,0,"",0,1,[],1,"","",1,"",[839],[1]
599,"CG1-wormsking",1,0,"",0,0,0,0,[],"",[2],[],[],0,69278,0,"",0,1,[],"","","",1,"",[1384],[1]
600,"CG1-Trenchhag",1,0,"¢",1,1,0,0,[],"",[3],[],[],0,69340,0,"",0,1,[],1,"","",1,"",[268],[1]
601,"CG1-DrownedCrawler",1,0,"¢",1,3,0,0,[],"",[2],[],[],0,69412,0,"",0,1,[],1,"","",1,"",[1149],[1]
602,"breach-neutral",1,0,"",2,3,0,0,[],"",[15],[],[],0,69480,0,"",0,1,[],1,"","",1,"",[1706],[1]
603,"breach-chaos",1,0,"",1,2,50,1,[1563],"",[1],[],[],0,69556,0,"",0,1,[],1,"","",1,"",[1563],[1]
604,"breach-physical",1,0,"",1,2,50,1,[1564],"",[1],[],[],0,69638,0,"",0,1,[],1,"","",1,"",[1564],[1]
605,"breach-cold",1,0,"",2,3,50,1,[1567],"",[1],[],[],0,69712,0,"",0,1,[],1,"","",1,"",[1567],[1]
606,"breach-fire",1,0,"",1,2,50,1,[1701],"",[1],[],[],0,69786,0,"",0,1,[],1,"","",1,"",[1701],[1]
607,"breach-lightning",1,0,"",2,3,50,1,[1709],"",[1],[],[],0,69870,0,"",0,1,[],1,"","",1,"",[1709],[1]
608,"breach-neutral-endgame",1,0,"ź",2,4,0,0,[],"",[15],[],[],0,69950,0,"",0,1,[],1,"","",1,"",[1706],[1]
609,"breach-chaos-endgame",1,0,"ź",1,3,100,1,[1563],"",[1],[],[],0,70042,0,"",0,1,[],1,"","",1,"",[1563],[1]
610,"breach-physical-endgame",1,0,"ź",1,3,100,1,[1564],"",[1],[],[],0,70140,0,"",0,1,[],1,"","",1,"",[1564],[1]
611,"breach-cold-endgame",1,0,"ź",2,4,100,1,[1567],"",[1],[],[],0,70230,0,"",0,1,[],1,"","",1,"",[1567],[1]
612,"breach-fire-endgame",1,0,"ź",1,3,100,1,[1701],"",[1],[],[],0,70320,0,"",0,1,[],1,"","",1,"",[1701],[1]
613,"breach-lightning-endgame",1,0,"ź",2,3,100,1,[1709],"",[1],[],[],0,70420,0,"",0,1,[],1,"","",1,"",[1709],[1]
614,"breach-bat-emerge",1,0,"ź",2,4,0,0,[],"",[10],[],[],0,70490,0,"",0,1,[],1,"","",1,"",[1706],[1]
615,"deliriumdemonpack1-bigclaws",1,0,"",2,4,100,1,[1573],"",[0],[],[],0,70596,0,"",0,1,[],1,"","deli_pack",1,"",[1573],[1]
616,"deliriumdemonpack2-bigranged",1,0,"",1,3,100,1,[1577],"",[0],[],[],0,70726,0,"",0,1,[],1,"","deli_pack",1,"",[1577],[1]
617,"deliriumdemonpack3-tankspikes",1,0,"",2,3,100,1,[1575],"",[0],[],[],0,70836,0,"",0,1,[],1,"","deli_pack",1,"",[1575],[1]
618,"ultimatum-jaguar",1,0,"",3,4,66,1,[1539],"",[1],[],[],0,70920,0,"",0,1,[],1,"","",1,"",[1539],[1]
619,"ultimatum-triheadbat",1,0,"",3,4,66,1,[1540],"",[1],[],[],0,71012,0,"",0,1,[],1,"","",1,"",[1540],[1]
620,"ultimatum-gorilla",1,0,"",3,4,66,1,[1541],"",[1],[],[],0,71098,0,"",0,1,[],1,"","",1,"",[1541],[1]
621,"ultimatum-triceratops",1,0,"",3,4,66,1,[1542],"",[1],[],[],0,71192,0,"",0,1,[],1,"","",1,"",[1542],[1]
622,"ultimatum-triheadlizard",1,0,"",3,4,66,1,[1721],"",[1],[],[],0,71290,0,"",0,1,[],1,"","",1,"",[1721],[1]
623,"ultimatum-VaalZealotsAtziriMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,71390,0,"",0,1,[],1,"","",1,"","[1791,1796,1801,1791]","[3,3,1,1]"
624,"ultimatum-VaalZealotsAtziriCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,71540,0,"",0,1,[],1,"","",1,"","[1791,1796,1801,1791]","[1,1,3,3]"
625,"ultimatum-VaalZealotsLightningMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,71694,0,"",0,1,[],1,"","",1,"","[1795,1800,1805,1795]","[1,1,3,3]"
626,"ultimatum-VaalZealotsLightningCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,71850,0,"",0,1,[],1,"","",1,"","[1795,1800,1805,1795]","[3,3,1,1]"
627,"ultimatum-VaalZealotsSerpentMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,72000,0,"",0,1,[],1,"","",1,"","[1792,1797,1802,1792]","[1,1,3,3]"
628,"ultimatum-VaalZealotsSerpentCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,72152,0,"",0,1,[],1,"","",1,"","[1792,1797,1802,1792]","[3,3,1,1]"
629,"ultimatum-VaalZealotsMonkeyMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,72300,0,"",0,1,[],1,"","",1,"","[1793,1798,1803,1793]","[1,1,3,3]"
630,"ultimatum-VaalZealotsMonkeyCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,72450,0,"",0,1,[],1,"","",1,"","[1793,1798,1803,1793]","[3,3,1,1]"
631,"ultimatum-VaalZealotsSunMelee",1,0,"",3,4,0,0,[],"",[1],[],[],0,72592,0,"",0,1,[],1,"","",1,"","[1794,1799,1804,1794]","[1,1,3,3]"
632,"ultimatum-VaalZealotsSunCaster",1,0,"",3,4,0,0,[],"",[1],[],[],0,72736,0,"",0,1,[],1,"","",1,"","[1794,1799,1804,1794]","[3,3,1,1]"
633,"ultimatum-bloodbatherswordshield",1,0,"",2,3,75,1,[1816],"",[1],[],[],0,72900,0,"",0,1,[],1,"","",1,"",[1816],[1]
634,"ultimatum-bloodbatherdualwieldflail",1,0,"",2,3,75,1,[1816],"",[1],[],[],0,73022,0,"",0,1,[],1,"","",1,"",[1816],[1]
635,"ultimatum-bloodbatherspearsmace",1,0,"",2,3,75,1,[1816],"",[1],[],[],0,73136,0,"",0,1,[],1,"","",1,"",[1816],[1]
636,"ritual-dryads-funguszombies",1,0,"",3,5,100,1,[1725],"",[1],[],[],0,73242,0,"",0,1,[],1,"","",1,"",[1725],[1]
637,"ritual-dryads-splithooks",1,0,"",2,5,100,1,[1726],"",[1],[],[],0,73342,0,"",0,1,[],1,"","",1,"",[1726],[1]
638,"ritual-dryads-twigmonsters-behemoth",1,0,"",0,0,0,0,[],"",[1],[],[],0,73448,0,"",0,1,[],"","","",1,"",[1728],[1]
639,"ritual-dryads-twigmonsters",1,0,"",2,4,0,0,[],"",[1],[],[],0,73536,0,"",0,1,[],1,"","",1,"","[1730,1731]","[1,1]"
640,"ritual-dryads-stag",1,0,"",0,0,0,0,[],"",[1],[],[],0,73624,0,"",0,1,[],"","","",1,"",[1732],[1]
641,"ritual-demons-rats",1,0,"",3,6,50,1,[1738],"",[1],[],[],0,73712,0,"",0,1,[],1,"","",1,"",[1738],[1]
642,"ritual-demons-rhoa",1,0,"",2,3,50,1,[1738],"",[1],[],[],0,73800,0,"",0,1,[],1,"","",1,"","[1738,1735]","[1,1]"
643,"ritual-demons-hulk",1,0,"",3,6,100,1,[1739],"",[1],[],[],0,73904,0,"",0,1,[],1,"","",1,"",[1739],[1]
644,"ritual-demons-dweller",1,0,"",2,3,100,1,[1733],"",[1],[],[],0,73998,0,"",0,1,[],1,"","",1,"","[1733,1734]","[3,1]"
645,"ritual-canopy-bow",1,0,"",2,3,100,1,[1755],"",[1],[],[],0,74100,0,"",0,1,[],1,"","",1,"",[1755],[1]
646,"ritual-canopy-melee",1,0,"",3,5,0,0,[],"",[1],[],[],0,74174,0,"",0,1,[],1,"","",1,"",[1753],[1]
647,"ritual-canopy-staff",1,0,"",3,6,0,0,[],"",[1],[],[],0,74248,0,"",0,1,[],1,"","",1,"","[1760,1755,1753]","[1,1,1]"
648,"ritual-canopy-elite",1,0,"",1,3,0,0,[],"",[1],[],[],0,74354,0,"",0,1,[],1,"","",1,"","[1760,1755,1753]","[1,1,1]"
649,"beyond-demon-fodder1",1,0,"",2,4,0,0,[],"",[1],[],[],0,74462,0,"",0,1,[],1,"","",1,"",[],[]
650,"beyond-demon-fodder2",1,0,"",2,4,0,0,[],"",[1],[],[],0,74522,0,"",0,1,[],1,"","",1,"",[],[]
651,"beyond-demon-fodder3",1,0,"",2,4,0,0,[],"",[1],[],[],0,74582,0,"",0,1,[],1,"","",1,"",[],[]
652,"beyond-demon-elite1",1,0,"",2,4,100,1,[1774],"",[1],[],[],0,74656,0,"",0,1,[],1,"","",1,"",[1774],[1]
653,"beyond-demon-elite2",1,0,"",2,4,100,1,[1775],"",[1],[],[],0,74746,0,"",0,1,[],1,"","",1,"",[1775],[1]
654,"strongbox-graveskeletonmixed",1,0,"",2,6,62,1,[391],"",[1],[],[],0,74854,0,"",0,1,[],1,"","",1,"",[391],[1]
655,"strongbox-skeletalknight",1,0,"",3,5,0,0,[1481],"",[1],[],[],0,74954,0,"",0,1,[],1,"","",1,"",[1481],[1]
656,"strongbox-skeletalreaper",1,0,"",3,5,0,0,[],"",[1],[],[],0,75038,0,"",0,1,[],1,"","",1,"",[1483],[1]
657,"strongbox-deathknightgrave",1,0,"",3,5,100,1,[311],"",[1],[],[],0,75142,0,"",0,1,[],1,"","",1,"",[314],[1]
658,"strongbox-coldwraithgrave",1,0,"",2,4,100,1,[185],"",[1],[],[],0,75244,0,"",0,1,[],1,"","",1,"",[185],[1]
659,"strongbox-lightningwraithgrave",1,0,"",2,4,100,1,[188],"",[1],[],[],0,75356,0,"",0,1,[],1,"","",1,"",[188],[1]
660,"strongbox-golemancer",1,0,"",2,4,100,1,[729],"",[1],[],[],0,75448,0,"",0,1,[],1,"","",1,"",[729],[1]
661,"strongbox-bloodcretincourtesan",1,0,"",3,6,100,1,[302],"",[1],[],[],0,75560,0,"",0,1,[],1,"","",1,"",[302],[1]
662,"strongbox-ghoulcommander",1,0,"",2,4,100,1,[335],"",[1],[],[],0,75660,0,"",0,1,[],1,"","",1,"",[335],[1]
663,"strongbox-werewolfprowler",1,0,"",2,5,100,1,[292],"",[1],[],[],0,75762,0,"",0,1,[],1,"","",1,"",[292],[1]
664,"encases-logbook-monsters",1,0,"Ŭ",3,4,0,0,[],"",[1],[],[],0,75846,0,"",60,1,[],1,"","",1,"",[],[]
