"rownum","Id","Text","SoundFile","ParrotSoundFile","i32","i32"
2090,"Str4b_KillRare_05_02","You were no Warrior!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_RareKill_05_02.ogg","",10000,20000
2091,"Str4b_KillRare_05_03","You were no Warrior!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_RareKill_05_03.ogg","",10000,20000
2092,"Str4b_KillRare_05_04","You were no Warrior!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_RareKill_05_04.ogg","",10000,20000
2093,"Str4b_KillRare_05_05","You were no Warrior!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_RareKill_05_05.ogg","",10000,20000
2094,"Str4b_KillRare_05_06","You were no Warrior!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Wild/Warrior_Wild_RareKill_05_06.ogg","",10000,20000
2095,"Str4b_GeneralEngage_01_01","Steel yourself!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_01_01.ogg","",10000,200000
2096,"Str4b_GeneralEngage_01_02","Steel yourself!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_01_02.ogg","",10000,200000
2097,"Str4b_GeneralEngage_01_03","Steel yourself!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_01_03.ogg","",10000,200000
2098,"Str4b_GeneralEngage_02_01","Feel my wrath!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_02_01.ogg","",10000,200000
2099,"Str4b_GeneralEngage_02_02","Feel my wrath!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_02_02.ogg","",10000,200000
2100,"Str4b_GeneralEngage_02_03","Feel my wrath!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_02_03.ogg","",10000,200000
2101,"Str4b_GeneralEngage_03_01","Cower!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_03_01.ogg","",10000,200000
2102,"Str4b_GeneralEngage_03_02","Cower!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_03_02.ogg","",10000,200000
2103,"Str4b_GeneralEngage_03_03","Cower!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_03_03.ogg","",10000,200000
2104,"Str4b_GeneralEngage_04_01","Face me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_04_01.ogg","",10000,200000
2105,"Str4b_GeneralEngage_04_02","Face me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_04_02.ogg","",10000,200000
2106,"Str4b_GeneralEngage_04_03","Face me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_04_03.ogg","",10000,200000
2107,"Str4b_GeneralEngage_05_01","Fear will best you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_05_01.ogg","",10000,200000
2108,"Str4b_GeneralEngage_05_02","Fear will best you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_05_02.ogg","",10000,200000
2109,"Str4b_GeneralEngage_05_03","Fear will best you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Wild_Engage_05_03.ogg","",10000,200000
2110,"Str4b_ChargedSlam_01","Out of my way!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ChargedSlam_01_01.ogg","",10000,100000
2111,"Str4b_ChargedSlam_02","Out of my way!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ChargedSlam_01_02.ogg","",10000,100000
2112,"Str4b_ChargedSlam_03","Out of my way!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ChargedSlam_01_03.ogg","",10000,100000
2113,"Str4b_ChargedSlam_04","Out of my way!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ChargedSlam_01_04.ogg","",10000,100000
2114,"Str4b_ChargedSlam_05","Stand still!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ChargedSlam_02_01.ogg","",10000,100000
2115,"Str4b_ChargedSlam_06","Stand still!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ChargedSlam_02_02.ogg","",10000,100000
2116,"Str4b_ChargedSlam_07","Stand still!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ChargedSlam_02_03.ogg","",10000,100000
2117,"Str4b_ChargedSlam_08","Stand still!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_ChargedSlam_02_04.ogg","",10000,100000
2118,"Str4b_DoubleSlam_01","Hammer and anvil!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_DoubleSlam_01_01.ogg","",10000,100000
2119,"Str4b_DoubleSlam_02","Hammer and anvil!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_DoubleSlam_01_02.ogg","",10000,100000
2120,"Str4b_DoubleSlam_03","Hammer and anvil!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_DoubleSlam_01_03.ogg","",10000,100000
2121,"Str4b_DoubleSlam_04","Hammer and anvil!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_DoubleSlam_01_04.ogg","",10000,100000
2122,"Str4b_DoubleSlam_05","Dodge this!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_DoubleSlam_02_01.ogg","",10000,100000
2123,"Str4b_DoubleSlam_06","Dodge this!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_DoubleSlam_02_02.ogg","",10000,100000
2124,"Str4b_DoubleSlam_07","Dodge this!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_DoubleSlam_02_03.ogg","",10000,100000
2125,"Str4b_GroundSlam_01","Enough!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_GroundSlam_01_01.ogg","",10000,100000
2126,"Str4b_GroundSlam_02","Enough!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_GroundSlam_01_02.ogg","",10000,100000
2127,"Str4b_GroundSlam_03","Enough!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_GroundSlam_01_03.ogg","",10000,100000
2128,"Str4b_GroundSlam_04","Enough!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_GroundSlam_01_04.ogg","",10000,100000
2129,"Str4b_GroundSlam_05","Enough!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_GroundSlam_01_05.ogg","",10000,100000
2130,"Str4b_HeraldOfAsh_01","Tempered by flame!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_HeraldOfAsh_01_01.ogg","",10000,500000
2131,"Str4b_HeraldOfAsh_02","Tempered by flame!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_HeraldOfAsh_01_02.ogg","",10000,500000
2132,"Str4b_HeraldOfAsh_03","Tempered by flame!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_HeraldOfAsh_01_03.ogg","",10000,500000
2133,"Str4b_HeraldOfAsh_04","Flame of the forge!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_HeraldOfAsh_02_01.ogg","",10000,500000
2134,"Str4b_HeraldOfAsh_05","Flame of the forge!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_HeraldOfAsh_02_02.ogg","",10000,500000
2135,"Str4b_HeraldOfAsh_06","Flame of the forge!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_HeraldOfAsh_02_03.ogg","",10000,500000
2136,"Str4b_Sunder_01","I will crush you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Sunder_01_01.ogg","",10000,100000
2137,"Str4b_Sunder_02","I will crush you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Sunder_01_02.ogg","",10000,100000
2138,"Str4b_Sunder_03","I will crush you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Sunder_01_03.ogg","",10000,100000
2139,"Str4b_Sunder_04","I will crush you!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Sunder_01_04.ogg","",10000,100000
2140,"Str4b_Sunder_05","Flee before me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Sunder_02_01.ogg","",10000,100000
2141,"Str4b_Sunder_06","Flee before me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Sunder_02_02.ogg","",10000,100000
2142,"Str4b_Sunder_07","Flee before me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Sunder_02_03.ogg","",10000,100000
2143,"Str4b_Sunder_08","Flee before me!","Audio/Dialogue/4.0/Characters/Str/Warrior/Warrior_Skills/Warrior_Skills_Sunder_02_04.ogg","",10000,100000
2144,"StrInt4b_Gameplay_A3_01","The Jungle has reclaimed what the Vaal sought to conquer.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A3_01.ogg","",10000,0
2145,"StrInt4b_Gameplay_A3_02","A monument to the hubris of the Vaal. They violated the natural order, their destruction was assured.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A3_02.ogg","",10000,0
2146,"StrInt4b_Gameplay_A3_03","They're alive!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A3_03.ogg","",10000,0
2147,"StrInt4b_Gameplay_A3_04","I dunna ken this wretched technology. Alva would know what to do here.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A3_04.ogg","",10000,0
2148,"StrInt4b_Gameplay_A3_05","I can hear ... a screaming coming from inside this vessel. The Vaal used this to power doors?","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A3_05.ogg","",10000,0
2149,"StrInt4b_Gameplay_A3_06","I'm glad to be rid of this thing.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A3_06.ogg","",10000,0
2150,"StrInt4b_Gameplay_A3_07","I'll need another one of those cursed soul cores to get through here.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A3_07.ogg","",10000,0
2151,"StrInt4b_Gameplay_A3_08","Constructed might. It's no match for real strength.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A3_08.ogg","",10000,0
2152,"StrInt4b_Gameplay_A3_09","I think this is what Alva was looking for.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A3_09.ogg","",10000,0
2153,"StrInt4b_Gameplay_A4_01","These Kalguurans. They cover the land as if they own it. The Draíocht here feel dulled, as if the very life of this place is diminished.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_01.ogg","",10000,0
2154,"StrInt4b_Gameplay_A4_02","You will not find a willing sheep here, priest.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_02.ogg","",10000,0
2155,"StrInt4b_Gameplay_A4_03","To think that the services of a boat can be procured with the say so of this paper. These Kalguurans are strange indeed.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_03.ogg","",10000,0
2156,"StrInt4b_Gameplay_A4_04","These.. goblins attack the very land. There is something angry beneath the surface here, I can feel it.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_04.ogg","",10000,0
2157,"StrInt4b_Gameplay_A4_05","What have they done to this creature!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_05.ogg","",10000,0
2158,"StrInt4b_Gameplay_A4_06","Your suffering ends here. Shameful.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_06.ogg","",10000,0
2159,"StrInt4b_Gameplay_A4_07","The earth's fury. I know it better than most.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_07.ogg","",10000,0
2160,"StrInt4b_Gameplay_A4_08","By the first ones! It's ruddy boilin' in here!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_08.ogg","",10000,0
2161,"StrInt4b_Gameplay_A4_09_01_01","Stomp! Stomp! Stomp! Just stop already!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_09_01_01.ogg","",10000,0
2162,"StrInt4b_Gameplay_A4_09_01_02","Stomp! Stomp! Stomp! Just stop already!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_09_01_02.ogg","",10000,0
2163,"StrInt4b_Gameplay_A4_09_02_01","Enough with the stompin'!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_09_02_01.ogg","",10000,0
2164,"StrInt4b_Gameplay_A4_09_02_02","Enough with the stompin'!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_09_02_02.ogg","",10000,0
2165,"StrInt4b_Gameplay_A4_10","The mountain... the anger... it recedes. ","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_10.ogg","",10000,0
2166,"StrInt4b_Gameplay_A4_11","The Karui test their strength against this place. I can respect that.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_11.ogg","",10000,0
2167,"StrInt4b_Gameplay_A4_12","You are no natural creature!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_12.ogg","",10000,0
2168,"StrInt4b_Gameplay_A4_13_01","Urgh, what is wrong with you!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_13_01.ogg","",10000,0
2169,"StrInt4b_Gameplay_A4_13_02","Urgh, what is wrong with you!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_13_02.ogg","",10000,0
2170,"StrInt4b_Gameplay_A4_14","The skies are free of you!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_14.ogg","",10000,0
2171,"StrInt4b_Gameplay_A4_15","This is what the Kalguurans get for their arrogance. Death.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_15.ogg","",10000,0
2172,"StrInt4b_Gameplay_A4_16","Someone still alive? Here?","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_16.ogg","",10000,0
2173,"StrInt4b_Gameplay_A4_17","I will find the metal of which she speaks. I would see these Kalguuran weirds for myself.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_17.ogg","",10000,0
2174,"StrInt4b_Gameplay_A4_18","This substance makes me uneasy. The Draíocht retreat at its very presence.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_18.ogg","",10000,0
2175,"StrInt4b_Gameplay_A4_19","These runes. They are similar to Ezomyte script... how is this possible?","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_19.ogg","",10000,0
2176,"StrInt4b_Gameplay_A4_20","There are supposed to be Karui here, but this place feels wild. Untamed. Free.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_20.ogg","",10000,0
2177,"StrInt4b_Gameplay_A4_21","Nature has long reclaimed this place. But there is something... wrong here.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_21.ogg","",10000,0
2178,"StrInt4b_Gameplay_A4_22","Another long dead settlement. Men do not abandon such places willingly.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_22.ogg","",10000,0
2179,"StrInt4b_Gameplay_A4_23","Aoife..? She... calls to me? She has been dead for years....","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_23.ogg","",10000,0
2180,"StrInt4b_Gameplay_A4_24","You... How dare you use her voice! I will tear it out of your throat!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_24.ogg","",10000,0
2181,"StrInt4b_Gameplay_A4_25","Silence. But will I ever hear Aoife's voice again?","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_25.ogg","",10000,0
2182,"StrInt4b_Gameplay_A4_26","This folly of the Eternal Empire. Locking men away to satiate their conscience. There is no justice here.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_26.ogg","",10000,0
2183,"StrInt4b_Gameplay_A4_27","There is some mechanism to unlock this, no doubt.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_27.ogg","",10000,0
2184,"StrInt4b_Gameplay_A4_28","And here it is.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_28.ogg","",10000,0
2185,"StrInt4b_Gameplay_A4_29","What purpose did this torture serve? These men should have been exiled, not caged.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_29.ogg","",10000,0
2186,"StrInt4b_Gameplay_A4_30","Out of the water!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_30.ogg","",10000,0
2187,"StrInt4b_Gameplay_A4_31","There is something truly odious behind these doors.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_31.ogg","",10000,0
2188,"StrInt4b_Gameplay_A4_32_01_01","The lever! While he's down!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_32_01_01.ogg","",10000,0
2189,"StrInt4b_Gameplay_A4_32_01_02","The lever! While he's down!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_32_01_02.ogg","",10000,0
2190,"StrInt4b_Gameplay_A4_32_01_03","The lever! While he's down!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_32_01_03.ogg","",10000,0
2191,"StrInt4b_Gameplay_A4_32_02_01","He's down again!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_32_02_01.ogg","",10000,0
2192,"StrInt4b_Gameplay_A4_32_02_02","He's down again!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_32_02_02.ogg","",10000,0
2193,"StrInt4b_Gameplay_A4_32_03_01","One more time!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_32_03_01.ogg","",10000,0
2194,"StrInt4b_Gameplay_A4_32_03_02","One more time!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_32_03_02.ogg","",10000,0
2195,"StrInt4b_Gameplay_A4_32_03_03","One more time!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_32_03_03.ogg","",10000,0
2196,"StrInt4b_Gameplay_A4_33_01_01","Not while he's moving!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_33_01_01.ogg","",10000,0
2197,"StrInt4b_Gameplay_A4_33_01_02","Not while he's moving!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_33_01_02.ogg","",10000,0
2198,"StrInt4b_Gameplay_A4_34","Death must be a relief after what he suffered...","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Gameplay/Druid_Gameplay_A4_34.ogg","",10000,0
2199,"StrInt4b_Cooldown_Combat_01","I'm not ready yet!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_Combat_01_01.ogg","",10000,5000
2200,"StrInt4b_Cooldown_Combat_02","I'm not ready yet!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_Combat_01_02.ogg","",10000,5000
2201,"StrInt4b_Cooldown_Combat_03","I'm not ready yet!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_Combat_01_03.ogg","",10000,5000
2202,"StrInt4b_Cooldown_Combat_04","I need more time for that!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_Combat_02_01.ogg","",10000,5000
2203,"StrInt4b_Cooldown_Combat_05","I need more time for that!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_Combat_02_02.ogg","",10000,5000
2204,"StrInt4b_Cooldown_Combat_06","I need more time for that!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_Combat_02_03.ogg","",10000,5000
2205,"StrInt4b_Cooldown_NoCombat_01","I'm not ready yet.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_NoCombat_01_01.ogg","",10000,5000
2206,"StrInt4b_Cooldown_NoCombat_02","I'm not ready yet.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_NoCombat_01_02.ogg","",10000,5000
2207,"StrInt4b_Cooldown_NoCombat_03","I'm not ready yet.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_NoCombat_01_03.ogg","",10000,5000
2208,"StrInt4b_Cooldown_NoCombat_04","I need more time for that.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_NoCombat_02_01.ogg","",10000,5000
2209,"StrInt4b_Cooldown_NoCombat_05","I need more time for that.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_NoCombat_02_02.ogg","",10000,5000
2210,"StrInt4b_Cooldown_NoCombat_06","I need more time for that.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_Cooldown_NoCombat_02_03.ogg","",10000,5000
2211,"StrInt4b_EmptyFlask_Combat_01","It's empty!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_Combat_01_01.ogg","",10000,5000
2212,"StrInt4b_EmptyFlask_Combat_02","It's empty!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_Combat_01_02.ogg","",10000,5000
2213,"StrInt4b_EmptyFlask_Combat_03","It's empty!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_Combat_01_03.ogg","",10000,5000
2214,"StrInt4b_EmptyFlask_Combat_04","Nothing left!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_Combat_02_01.ogg","",10000,5000
2215,"StrInt4b_EmptyFlask_Combat_05","Nothing left!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_Combat_02_02.ogg","",10000,5000
2216,"StrInt4b_EmptyFlask_Combat_06","Nothing left!","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_Combat_02_03.ogg","",10000,5000
2217,"StrInt4b_EmptyFlask_NoCombat_01","It's empty.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_NoCombat_01_01.ogg","",10000,5000
2218,"StrInt4b_EmptyFlask_NoCombat_02","It's empty.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_NoCombat_01_02.ogg","",10000,5000
2219,"StrInt4b_EmptyFlask_NoCombat_03","It's empty.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_NoCombat_01_03.ogg","",10000,5000
2220,"StrInt4b_EmptyFlask_NoCombat_04","Nothing left.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_NoCombat_02_01.ogg","",10000,5000
2221,"StrInt4b_EmptyFlask_NoCombat_05","Nothing left.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_NoCombat_02_02.ogg","",10000,5000
2222,"StrInt4b_EmptyFlask_NoCombat_06","Nothing left.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_EmptyFlask_NoCombat_02_03.ogg","",10000,5000
2223,"StrInt4b_InventoryFull_01","A Druid usually travels light.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_InventoryFull_01.ogg","",10000,5000
2224,"StrInt4b_LevelUp_01","The Draíocht have a use for me yet.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_LevelUp_01.ogg","",10000,0
2225,"StrInt4b_LevelUp_02","I am starting to understand.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_LevelUp_02.ogg","",10000,0
2226,"StrInt4b_LevelUp_03","I may yet find the power to heal this land.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_LevelUp_03.ogg","",10000,0
2227,"StrInt4b_LevelUp_04","I will be the one to put right the natural order.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_LevelUp_04.ogg","",10000,0
2228,"StrInt4b_LowDex_01","I've not the finesse for that.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_LowDexterity_01_01.ogg","",10000,5000
2229,"StrInt4b_LowDex_02","I've not the finesse for that.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_LowDexterity_01_02.ogg","",10000,5000
2230,"StrInt4b_LowDex_03","I'm not deft enough for that.","Audio/Dialogue/4.0/Characters/StrInt/Druid/Druid_Wild/Druid_Wild_LowDexterity_02_01.ogg","",10000,5000
