"rownum","BaseItemTypesKey","VirtualFile","Influences"
431,9660,"Art/2DItems/Divination/Images/TheReturnOfTheRat",[]
432,9661,"Art/2DItems/Divination/Images/TheFinishingTouch",[]
433,11041,"Art/2DItems/Divination/Images/BrotherGift",[]
434,11042,"Art/2DItems/Divination/Images/SoulQuenched",[]
435,11043,"Art/2DItems/Divination/Images/PoisonedFaith",[]
436,11044,"Art/2DItems/Divination/Images/AChillingWind",[]
437,11045,"Art/2DItems/Divination/Images/Matryoshka",[]
438,11180,"Art/2DItems/Divination/Images/TheFortunate",[]
439,11181,"Art/2DItems/Divination/Images/FireOfUnknownOrigin",[]
440,11182,"Art/2DItems/Divination/Images/HisJudgement",[]
441,11318,"Art/2DItems/Divination/Images/WhoAsked",[]
442,11319,"Art/2DItems/Divination/Images/EldritchPerfection",[]
443,11320,"Art/2DItems/Divination/Images/AssassinsGift",[]
444,11321,"Art/2DItems/Divination/Images/ISeeBrothers",[]
