"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
469,"ExpeditionOlrothReviveBeam1",5736,1145569280,[],4
470,"ExpeditionOlrothRelicSearedGroundBeam",5742,1148846080,[],4
471,"ExpeditionOlrothReviveBeam2",5744,1145569280,[],4
472,"ExpeditionOlrothSingleLaserBeam",5752,1148846080,[],4
473,"OlrothRelicJewelActivationBeam",5759,1145569280,[],4
474,"HellscapePaleEliteCasterBeam",5787,1140457472,[],4
475,"HellscapeFleshFodderArcBeam",5801,1129447424,[],4
476,"HellscapeDemonFodderFaceLaser",5805,1137180672,[],4
477,"CelestialBrandAttachBeam",5815,1140457472,[],4
478,"CelestialStormBrandBeamEffect",5819,1140457472,[],4
479,"CelestialPenanceBrandChargeBeam",5830,1140457472,[],4
480,"CelestialWinterBrandChargeBeam",5835,1128792064,[],4
481,"DivineCryWeaponCelestial",5984,1120403456,[],4
482,"SoulLinkBeam",6024,1148846080,[],4
483,"FlameLinkBeam",6029,1148846080,[],4
484,"RemoraLinkBeam",6032,1148846080,[],4
485,"BulwarkLinkBeam",6035,1148846080,[],4
486,"TriggerLinkBeam",6038,1148846080,[],4
487,"CriticalLinkBeam",6041,1148846080,[],4
488,"BrandSurgeCastBeamUNUSED",4314,1133903872,[],4
489,"BrandSurgeCastBeamCelestial",4314,1133903872,[],4
490,"DisintegrateBeamCelestial",6128,1134755840,[],4
491,"DisintegrateFinalBeamCelestial",6131,1149452288,[],4
492,"AtlasInvadersConsumeFodder1ScreechBeam",6166,1148846080,[],4
493,"AtlasInvadersConsumeFodder2Arc",6170,1137180672,[],4
494,"TempestShieldBeamCelestial",6174,1140733051,[],4
495,"ArchnemesisUnionOfSoulsBeam",6221,1148846080,[60],4
496,"ArchnemesisStatueChain",6235,1137180672,[60],4
497,"ToxicRainVineAuspicious",6257,1133903872,[],4
498,"ArchnemesisVoodooDollBeam",6275,1148846080,[60],4
499,"BlackStarLaserSpearLaser",6304,1141473280,[],4
500,"ArchnemesisLivingCrystalBeam",6307,1148846080,[60],4
501,"BloodTendrilsBeamMercurial",6324,1140457472,[],4
502,"BloodTendrilsBeamLiteMercurial",6325,1140457472,[],4
503,"CleansingBossMavenZap",6334,1153138688,[],4
504,"InfiniteHungerMudBeam",6336,1137180672,[],4
505,"ToxicRainVineVulcan",6342,1133903872,[],4
506,"MavenTangleOrbBeam",6371,1153138688,[],4
507,"ConsumeBossDoomLaserBeam",6373,1148846080,[],4
508,"ConsumeBossDoomLaserPulseBeam",6374,1148846080,[],4
509,"UniqueBootsGraspingVine",6380,1133903872,[],3
510,"SentinelBeamLaserRed",6427,1141473280,[],4
511,"SentinelBeamLaserBlue",6498,1141473280,[],4
512,"SentinelBeamLaserGold",6499,1141473280,[],4
513,"GolemBallHealingBeam",6518,1140457472,[],4
514,"MagebloodPipe",6532,1128792064,[],4
515,"GalvanicFieldBeam",6593,1140457472,[],4
516,"CelestialGalvanicFieldBeam",6620,1140457472,[],4
517,"AutomatonLightningTendrilsChannelledBeam",6627,1149452288,[],4
518,"AutomatonGalvanicFieldBeam",6668,1140457472,[],4
519,"StarfallBloodScytheBeam",6711,1137180672,[],4
520,"CatPolymorphWandBeam",6721,1148846080,[],4
521,"SanctumWallLaserBeam",6723,1148846080,[],4
522,"SanctumPaleEliteCasterBeam",6747,1140457472,[],4
523,"MTXJellyfishSwarmBeam",6750,1125515264,[],4
524,"MTXJellyfishSwarmBigBeam",6751,1125515264,[],4
525,"MTXJellyfishSwarmProjectBeam",6752,1120403456,[],4
526,"MTXJellyfishSwarmProjectBigBeam",6753,1120403456,[],4
527,"MTXJellyfishSwarmSirenBeam",6754,1120403456,[],4
528,"MTXJellyfishSwarmSirenBigBeam",6755,1120403456,[],4
529,"MTXJellyfishSwarmVoidEmperorBeam",6756,1120403456,[],4
530,"MTXJellyfishSwarmVoidEmperorBigBeam",6757,1120403456,[],4
531,"SanctumLyciaTrackingBeam",6782,1140457472,[],4
532,"MTXMasqueradePortalLaser1",6797,1134559232,[],4
533,"MTXMasqueradePortalLaser2",6798,1134559232,[],4
534,"MTXMasqueradePortalLaser3",6799,1134559232,[],4
535,"MTXMasqueradePortalLaser4",6800,1134559232,[],4
536,"SanctumGuardAzureBeam",6823,1140457472,[],4
537,"SanctumFireBeam",6844,1140457472,[],4
538,"MtxAtlasHideoutConnectorBeam",6873,1140457472,[],4
539,"MTXTormentedArmourBeam",6872,1139638272,[],4
540,"MTXPoltergeistPortalBeam",6878,1127153664,[],4
541,"CrucibleSquidNoodleBeam1",4253,1140457472,[],4
542,"CrucibleSquidNoodleBeam2",4254,1140457472,[],4
543,"CrucibleSquidNoodleBeam3",4255,1140457472,[],4
544,"CrucibleSquidNoodleBeam4",4256,1140457472,[],4
545,"MTXPuppetMasterHandBeam",7002,1142292480,[],4
546,"MTXClockworkItemPrinterBackAttachment",7013,1128792064,[],4
547,"VaalRejuvenationTotemBeam",7041,1139638272,[],4
548,"BloodGolemMaceBeam",7049,1139638272,[],4
549,"VineBloodScytheBeam",7058,1137180672,[],4
550,"AncestralLightningBeamCharge1",7083,1138819072,[],4
551,"StygianWaypointChain",7088,1137180672,[],4
552,"DemonCraftingBenchChain",7089,1137180672,[],4
553,"ElderDiamondFlaskLaser",7101,1143111680,[],4
554,"TawhanukuSoulrendBeam",7104,1133084672,[],4
555,"DemonCraftingBenchCraftLaser",7106,1141063680,[],4
556,"HinekoraHairBeam",7114,1137180672,[],4
557,"AncestralBeamOut",7129,1120403456,[],4
558,"AncestralBeamIn",7130,1120403456,[],4
559,"SanctumTotemHolySkyBeamBeam",6849,1140457472,[],4
560,"RustKingsWeapon",7153,1139802112,[],4
561,"AncestralTrialTotemChannelBeam",7163,1140457472,[],4
562,"RustKingsWeaponGold",7154,1139802112,[],4
563,"RustKingsWeaponSilver",7155,1139802112,[],4
564,"RustKingsWeaponDark",7156,1139802112,[],4
565,"AncestralTrialDruidHeal",7181,1120403456,[],4
566,"AncestralFieldItemSingleTotemReviveBeam",7194,1149861888,[],4
567,"AncestralDeathProphetWarpBeam",7210,1137180672,[],4
568,"MTXSprayPaintBeamCelestial",7219,1140457472,[],4
569,"MTXSprayPaintBeamMolten",7220,1140457472,[],4
570,"MTXSprayPaintBeamBlood",7221,1140457472,[],4
571,"MTXHarbingerInspectBeam",7222,1143930880,[],4
572,"MTXHarbingerInspectBeamStarfall",7225,1143930880,[],4
573,"MTXHarbingerInspectBeamSunprism",7226,1143930880,[],4
574,"MTXHarbingerInspectBeamVoidEmperor",7227,1143930880,[],4
575,"MtxSacrificialLifeFlaskBeam",7287,1154367488,[],4
576,"AzmeriDustInfuseWarden",7293,1133903872,[],4
577,"AzmeriDustInfuseVoodoo",7294,1133903872,[],4
578,"AzmeriDustInfusePrimalist",7295,1133903872,[],4
579,"AzmeriTwigPodSummonBeam",7308,1140457472,[],4
580,"AzmeriPictEffigyLinkBeam",7376,1148846080,[],4
581,"MicrotransactionScourgeHeraldBeam",7309,1143930880,[],4
582,"VoodooKingSoulRendDummyBeam",7327,1133084672,[],4
583,"MicrotransactionKalguuranCraftingBeam",7369,1143930880,[],4
584,"MtxKaruiAncestorPortalBeam",7377,1140457472,[],4
585,"MtxSandwraithBeam",7380,1133903872,[],4
586,"AzmeriDustBeamWarden",7382,1133903872,[],4
587,"AzmeriDustBeamVoodoo",7383,1133903872,[],4
588,"AzmeriDustBeamPrimal",7384,1133903872,[],4
589,"MtxLyciaSoulBeam",7386,1143930880,[],4
590,"MTXVoodooKingCurseToImpBeam",7397,1128792064,[],4
591,"MTXVoodooKingImpToEntityBeam",7398,1128792064,[],4
592,"TempestShieldBeamFungal",7442,1140733051,[],4
593,"NecropolisCraftBeam",7447,1140457472,[70],4
594,"MtxConsecrateBeam",7465,1140457472,[],4
