"rownum","Id","Name","GrantedEffect","GrantedEffectHardmode","GrantedEffect2","GrantedEffect2Hardmode","SupportText","SupportName","GemTags","Consumed_ModsKey","ItemColor"
284,"FireTrapAltX","Fire Trap of Blasting",1972,"","","","","","[20,10,25,4,15,14,0]","",1
285,"FireTrapAltY","[DNT] FireTrapAltY",1973,"","","","","","[20,10,25,4,15,14,0]","",2
286,"VaalFireTrap","",1975,"","","","","","[20,10,25,4,15,14,24,0]","",3
287,"DecoyTotem","",2031,"","","","","","[19,9,25,4,14]","",3
288,"DevouringTotem","",2032,"","","","","","[19,9,25,4]","",3
289,"EtherealKnives","",2079,"","","","","","[10,25,4,5,33]","",3
290,"EtherealKnivesAltX","Ethereal Knives of Lingering Blades",2080,"","","","","","[10,25,4,5,33,15]","",1
291,"EtherealKnivesAltY","Ethereal Knives of the Massacre",2081,"","","","","","[10,25,4,5,33]","",2
292,"BlindSupport","",2112,"","","","Supports any skill that hits enemies.","","[10,16]",13787,3
293,"IceShot","",2114,"","","","","","[10,25,13,5,14,1,6]","",3
294,"IceShotAltX","[DNT] IceShotAltX",2115,"","","","","","[10,25,13,5,14,1,6]","",1
295,"IceShotAltY","[DNT] IceShotAltY",2116,"","","","","","[10,25,13,5,14,1,6]","",2
296,"ArcticBreath","",2128,"","","","","","[11,25,4,5,15,14,1]","",3
297,"ArcticBreathAltX","[DNT] ArcticBreathAltX",2129,"","","","","","[11,25,4,5,15,14,1]","",1
298,"ArcticBreathAltY","[DNT] ArcticBreathAltY",2130,"","","","","","[11,25,4,5,15,14,1]","",2
299,"Arc","",2154,"","","","","","[11,25,4,18,2]","",3
300,"ArcAltX","Arc of Surging",2155,"","","","","","[11,25,4,2]","",1
301,"ArcAltY","Arc of Oscillating",2156,"","","","","","[11,25,4,18,2]","",2
302,"VaalArc","",3167,"",2154,"","","","[11,25,4,18,24,2,15]","",3
303,"VaalArcAltX","Vaal Arc",3167,"",2155,"","","","[11,25,4,18,24,2,15]","",1
304,"VaalArcAltY","Vaal Arc",3167,"",2156,"","","","[11,25,4,18,24,2,15]","",2
305,"NewArcticArmour","",2181,"","","","","","[10,25,4,15,1]","",3
306,"ArcticArmour","",2181,"","","","","","[10,25,4,15,1]","",3
307,"VaalArcticArmour","",11204,"",2181,"","","","[10,25,4,15,1,24]","",3
308,"FlameTotem","",2193,"","","","","","[19,9,25,4,5,0,30,33]","",3
309,"FlameTotemAltX","Holy Flame Totem of Ire",2194,"","","","","","[19,9,25,4,5,0,30,33]","",1
310,"FlameTotemAltY","[DNT] FlameTotemAltY",2195,"","","","","","[19,9,25,4,5,0,30,33]","",2
311,"RangedAttackTotemSupport","",2236,"","","","Supports any bow or wand attack skill, causing it to summon a ballista totem that uses the skill for you.","","[6,5,9,16,19]",13808,3
312,"FirePenetrationSupport","",2239,"","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.","","[0,9,16]",13809,3
313,"ColdPenetrationSupport","",2240,"","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.","","[1,10,16]",13758,3
314,"LightningPenetrationSupport","",2241,"","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.","","[2,11,16]",13810,3
315,"ElementalPenetrationSupport","",2242,"","","","Supports any skill that hits enemies, making those hits penetrate enemy elemental resistances.","","[11,16]",13932,3
316,"ChainSupport","",2243,"","","","Supports projectile skills, and any other skills that chain.","","[10,16,18,5]",13811,3
317,"SplitSupport","",2245,"","","","","","[10,16,5]","",3
318,"ForkSupport","",2246,"","","","Supports projectile skills, making their projectiles fork into two projectiles the first time they hit an enemy and don't pierce it.","","[10,16,5]",13765,3
319,"ReturningProjectilesSupport","",2247,"","","","Supports projectile skills.","","[10,16,5]",13948,3
320,"Flammability","",2248,"","","","","","[11,25,4,14,15,0,17,42]","",3
321,"Frostbite","",2261,"","","","","","[11,25,4,14,15,1,17,42]","",3
322,"Conductivity","",2269,"","","","","","[11,25,4,14,15,2,17,42]","",3
323,"StormBurst","",9545,"","","","","","[14,11,25,4,2,30,15,33]","",3
324,"StormBurstAltX","[DNT] StormBurstAltX",9546,"","","","","","[14,11,25,4,2,30,15,33]","",1
325,"StormBurstAltY","[DNT] StormBurstAltY",9547,"","","","","","[14,11,25,4,2,30,15,33]","",2
326,"Incinerate","",8688,"","","","","","[11,25,4,0,30,14]","",3
327,"IncinerateAltX","[DNT] Incinerate of Expanse",8689,"","","","","","[11,25,4,0,30,14]","",1
328,"IncinerateAltY","[DNT] Incinerate of Venting",8690,"","","","","","[11,25,4,0,30,14]","",2
329,"Cyclone","",2364,"","","","","","[10,25,13,14,22,30,33,7]","",3
330,"CycloneAltX","Cyclone of Tumult",2365,"","","","","","[10,25,13,14,22,30,33,7]","",1
331,"CycloneAltY","[DNT] CycloneAltY",2366,"","","","","","[10,25,13,14,22,30,33,7]","",2
332,"VaalCyclone","",2376,"",2364,"","","","[10,25,13,14,15,24,7,22,30,33]","",3
333,"VaalCycloneAltX","Vaal Cyclone",2376,"",2365,"","","","[10,25,13,14,15,24,7,22,30,33]","",1
334,"VaalCycloneAltY","Vaal Cyclone",2376,"",2366,"","","","[10,25,13,14,15,24,7,22,30,33]","",2
335,"MultistrikeSupport","",2422,"","","","Supports melee attack skills, making them repeat twice when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.","","[13,7,9,16]",13771,3
336,"MulticastSupport","",2424,"","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, blink skills, or skills with a reservation.","","[4,11,16]",13812,3
337,"MeleeSplashSupport","",2427,"","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.","","[9,16,7,13,36,14]",13770,3
338,"PowerChargeOnCritSupport","",2429,"","","","Supports any skill that hits enemies.","","[47,11,16]",13813,3
339,"SearingBond","",2430,"","","","","","[9,25,4,19,0]","",3
340,"SearingBondAltX","[DNT] SearingBondAltX",2431,"","","","","","[9,25,4,19,0]","",1
341,"SearingBondAltY","[DNT] SearingBondAltY",2432,"","","","","","[9,25,4,19,0]","",2
342,"IncreasedBurningDamageSupport","",2443,"","","","Supports any skill that hits enemies, or can deal burning damage directly.","","[0,9,16]",13814,3
343,"SummonElementalResistanceSupport","",2444,"","","","Supports skills which create Minions.","","[11,16,8]",13815,3
344,"CurseOnHitSupport","",2452,"",2453,"","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.","","[11,16,42,26]",13816,3
345,"Reave","",2489,"","","","","","[10,25,13,14,7]","",3
346,"ReaveAltX","Reave of Refraction",2490,"","","","","","[10,25,13,14,7]","",1
347,"ReaveAltY","[DNT] ReaveAltY",2491,"","","","","","[10,25,13,14,7]","",2
348,"VaalReave","",2492,"",2489,"","","","[10,25,13,14,24,7]","",3
349,"VaalReaveAltX","Vaal Reave",2492,"",2490,"","","","[10,25,13,14,24,7]","",1
350,"VaalReaveAltY","Vaal Reave",2492,"",2491,"","","","[10,25,13,14,24,7]","",2
351,"CastOnCritSupport","",2564,"",2565,"","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[47,10,16,4,26]",13776,3
352,"CastOnKillSupport","",2566,"",2567,"","Must support both a melee attack skill and a spell skill to work. The attack skill will trigger a spell when it kills an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[9,16,7,13,4,26]",13817,3
353,"MultiTrapSupport","",2568,"","","","Supports traps skills, making them throw extra traps in a line.","","[10,16,20]",13818,3
354,"AdditionalLevelSupport","",2569,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the level of supported gems. Cannot support skills that don't come from gems.","","[29,48,9,16]",13819,3
355,"LightningTrap","",2584,"","","","","","[20,47,11,25,4,5,2]","",3
356,"LightningTrapAltX","Lightning Trap of Sparking",2585,"","","","","","[20,47,11,25,4,5,2]","",1
357,"LightningTrapAltY","[DNT] LightningTrapAltY",2586,"","","","","","[20,47,11,25,4,5,2]","",2
358,"VaalLightningTrap","",2588,"",2584,"","","","[20,47,11,25,4,5,15,24,2]","",3
359,"VaalLightningTrapAltX","Vaal Lightning Trap",2588,"",2585,"","","","[20,47,11,25,4,5,15,24,2]","",1
360,"VaalLightningTrapAltY","Vaal Lightning Trap",2588,"",2586,"","","","[20,47,11,25,4,5,15,24,2]","",2
361,"SmokeMine","",2628,2629,"","","","","[21,10,25,4,14,15,22,35,37]","",3
362,"EnduranceChargeOnMeleeStunSupport","",2651,"","","","Supports melee attack skills.","","[9,16,7,13]",13788,3
363,"AnimateArmour","",2679,"","","","","","[9,25,4,8]","",3
364,"AnimateArmourAltX","Animate Guardian of Smiting",2680,"","","","","","[9,25,4,8,2]","",1
365,"AnimateArmourAltY","[DNT] AnimateArmourAltY",2681,"","","","","","[9,25,4,8]","",2
366,"ThrownShieldProjectile","",5826,"","","","","","[10,25,13,5,33]","",3
367,"ThrownShieldProjectileAltX","Spectral Shield Throw of Shattering",5827,"","","","","","[10,25,13,5,1]","",1
368,"ThrownShieldProjectileAltY","[DNT] ThrownShieldProjectileAltY",5828,"","","","","","[10,25,13,5,33]","",2
369,"ThrownWeapon","",2683,"","","","","","[10,25,13,5]","",3
370,"ThrownWeaponAltX","Spectral Throw of Materialising",2684,"","","","","","[10,25,13,5]","",1
371,"ThrownWeaponAltY","[DNT] ThrownWeaponAltY",2685,"","","","","","[10,25,13,5]","",2
372,"VaalThrownWeapon","",2692,"",2683,"","","","[10,25,13,5,24]","",3
373,"VaalThrownWeaponAltX","Vaal Spectral Throw",2692,"",2684,"","","","[10,25,13,5,24]","",1
374,"VaalThrownWeaponAltY","Vaal Spectral Throw",2692,"",2685,"","","","[10,25,13,5,24]","",2
375,"SlowerProjectilesSupport","",2756,"","","","Supports projectile skills.","","[10,16,5]",13820,3
376,"ReducedDurationSupport","",2757,"","","","Supports any skill that has a duration.","","[9,16,15]",13821,3
377,"CastOnDeathSupport","",2760,"","","","Each supported spell skill will be triggered when you die. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[10,16,4,26]",13859,3
378,"CastOnDamageTakenSupport","",2762,"","","","Each supported spell skill will track damage you take, and be triggered when the total damage taken reaches a threshold. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[9,16,4,26]",13822,3
379,"CastOnStunnedSupport","",2763,"","","","Each supported spell skill will have a chance to be triggered when you are stunned. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.","","[11,16,4,26]",13777,3
380,"AnimateWeapon","",2770,"","","","","","[10,25,15,8,4,33]","",3
381,"AnimateWeaponAltX","Animate Weapon of Self Reflection",2771,"","","","","","[10,25,15,8,4]","",1
382,"AnimateWeaponAltY","Animate Weapon of Ranged Arms",2772,"","","","","","[10,25,15,8,4,33]","",2
383,"AdditionalQualitySupport","",2830,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the quality of supported gems. Cannot support skills that don't come from gems.","","[29,48,10,16]",13823,3
384,"FireResistAura","",2832,"","","","","","[12,9,25,4,14,0]","",3
385,"VaalFireResistAura","",8173,"",2832,"","","","[12,9,25,4,14,15,24,0]","",3
386,"ColdResistAura","",2836,"","","","","","[12,10,25,4,14,1]","",3
387,"VaalColdResistAura","",8174,"",2836,"","","","[12,10,25,4,14,15,24,1]","",3
388,"LightningResistAura","",2840,"","","","","","[12,11,25,4,14,2]","",3
389,"VaalLightningResistAura","",8175,"",2840,"","","","[12,11,25,4,14,15,24,2]","",3
390,"StormCall","",2844,"","","","","","[11,25,4,14,15,2]","",3
391,"StormCallAltX","[DNT] StormCallAltX",2845,"","","","","","[11,25,4,14,15,2]","",1
392,"StormCallAltY","[DNT] StormCallAltY",2846,"","","","","","[11,25,4,14,15,2]","",2
393,"VaalStormCall","",2857,"",2844,"","","","[11,25,4,14,15,24,2]","",3
394,"VaalStormCallAltX","Vaal Storm Call",2857,"",2845,"","","","[11,25,4,14,15,24,2]","",1
395,"VaalStormCallAltY","Vaal Storm Call",2857,"",2846,"","","","[11,25,4,14,15,24,2]","",2
396,"Flameblast","",2917,"","","","","","[11,25,4,14,0,30]","",3
397,"FlameblastAltX","Flameblast of Celerity",2918,"","","","","","[11,25,4,14,0,30]","",1
398,"FlameblastAltY","Flameblast of Contraction",2919,"","","","","","[11,25,4,14,0,30]","",2
399,"VaalFlameblast","",2920,"",2917,"","","","[11,25,4,14,24,0,30]","",3
400,"VaalFlameblastAltX","Vaal Flameblast",2920,"",2918,"","","","[11,25,4,14,24,0,30]","",1
401,"VaalFlameblastAltY","Vaal Flameblast",2920,"",2919,"","","","[11,25,4,14,24,0,30]","",2
402,"Barrage","",2969,"","","","","","[10,25,13,5,6]","",3
403,"BarrageAltX","Barrage of Volley Fire",2970,"","","","","","[10,25,13,5,6]","",1
404,"BarrageAltY","[DNT] BarrageAltY",2971,"","","","","","[10,25,13,5,6]","",2
405,"BallLightning","",2295,"","","","","","[11,25,4,5,14,2]","",3
406,"BallLightningAltX","Ball Lightning of Orbiting",2296,"","","","","","[11,25,4,5,14,2]","",1
407,"BallLightningAltY","Ball Lightning of Static",2297,"","","","","","[11,25,4,14,2,44]","",2
408,"VortexMine","",2991,"","","","","","[21,10,25,4,14,15]","",3
409,"InfernalSwarm","",2992,"","","","","","[11,25,4,18,14,0]","",3
410,"PhysicalProjectileAttackDamageSupport","",2993,"","","","Supports projectile attack skills.","","[5,13,33,3,10,16]",13824,3
411,"SummonRagingSpirit","",2994,"","","","","","[11,25,4,8,15,0]","",3
412,"SummonRagingSpiritAltX","Summon Raging Spirit of Enormity",2995,"","","","","","[11,25,4,8,15,0]","",1
413,"SummonRagingSpiritAltY","[DNT] SummonRagingSpiritAltY",2996,"","","","","","[11,25,4,8,15,0]","",2
414,"FlameWhip","",3029,"","","","","","[11,25,4,14,0,15]","",3
415,"FlameWhipAltX","Flame Surge of Combusting",3030,"","","","","","[11,25,4,14,0,15]","",1
416,"FlameWhipAltY","[DNT] FlameWhipAltY",3031,"","","","","","[11,25,4,14,0,15]","",2
417,"AdditionalXPSupport","",3051,"","","","Supports any skill gem. Once this gem reaches level 2 or above, will apply a cost & reservation multiplier to supported gems. Cannot support skills that don't come from gems.","","[29,48,11,16]",13825,3
418,"Desecrate","",3059,"","","","","","[10,25,4,14,15,3]","",3
419,"FleshOffering","",3092,"","","","","","[8,11,25,4,15]","",3
420,"BoneOffering","",3101,"","","","","","[8,11,25,4,15]","",3
421,"SpiritOffering","",5456,"","","","","","[8,11,25,4,15]","",3
422,"GlacialCascade","",3106,"","","","","","[11,25,4,14,1,33]","",3
423,"GlacialCascadeAltX","Glacial Cascade of the Fissure",3107,"","","","","","[11,25,4,14,1,33]","",1
424,"GlacialCascadeAltY","[DNT] GlacialCascadeAltY",3108,"","","","","","[11,25,4,14,1,33]","",2
425,"BlockChanceReductionSupport","",3482,"","","","Supports any skill that hits enemies.","","[10,16,15]",13862,3
426,"MoltenStrike","",3483,"","","","","","[9,25,13,5,14,7,36,0]","",3
427,"MoltenStrikeAltX","Molten Strike of the Zenith",3484,"","","","","","[9,25,13,5,14,7,36,0]","",1
428,"MoltenStrikeAltY","[DNT] MoltenStrikeAltY",3485,"","","","","","[9,25,13,5,14,7,36,0]","",2
429,"Convocation","",3513,"","","","","","[8,11,25,4,15]","",3
430,"ComboStrike","",3517,"","","","","","[9,25,13,7,36]","",3
431,"FireNovaMine","",9850,"","","","","","[21,11,25,4,5,0,14,12,38]","",3
432,"FireNovaMineAltX","Pyroclast Mine of Sabotage",9851,"","","","","","[21,11,25,4,5,0,14,12,38]","",1
433,"FireNovaMineAltY","[DNT] FireNovaMineAltY",9852,"","","","","","[21,11,25,4,5,0,14,12,38]","",2
434,"TornadoShot","",3682,"","","","","","[10,25,13,5,6]","",3
435,"TornadoShotAltX","Tornado Shot of Cloudburst",3683,"","","","","","[10,25,13,5,6]","",1
436,"TornadoShotAltY","[DNT] TornadoShotAltY",3684,"","","","","","[10,25,13,5,6]","",2
437,"GenerositySupport","",3717,"","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems. Cannot modify the skills of minions.","","[9,16,12]",13854,3
438,"HeraldOfAsh","",3718,"","","","","","[9,25,4,14,0,31,15]","",3
439,"HeraldOfIce","",3719,"","","","","","[10,25,4,14,1,31]","",3
440,"HeraldOfThunder","",3720,"","","","","","[11,25,4,14,15,2,31]","",3
441,"HeraldOfAgony","",3721,"","","","","","[10,25,4,31,8,3,33]","",3
442,"HeraldOfPurity","",3722,"","","","","","[9,25,4,31,8,15,33]","",3
443,"PoachersMark","",3730,"","","","","","[33,10,25,4,17,43]","",3
444,"LightningTendrils","",3934,"","","","","","[47,11,25,4,14,2,30]","",3
445,"LightningTendrilsAltX","Lightning Tendrils of Eccentricity",3935,"","","","","","[47,11,25,4,14,2,30]","",1
446,"LightningTendrilsAltY","Lightning Tendrils of Escalation",3936,"","","","","","[11,25,4,14,2,30]","",2
447,"LightningTendrilsChannelled","",3934,"","","","","","[11,25,4,14,2,30]","",3
448,"LightningCircle","",3985,"","","","","","[11,25,4,14,2]","",3
449,"LightningChannel","",4032,"","","","","","[11,25,4,14,2]","",3
450,"KineticBlast","",4255,"","","","","","[11,25,13,5,14]","",3
451,"KineticBlastAltX","[DNT] KineticBlastAltX",4256,"","","","","","[11,25,13,5,14]","",1
452,"KineticBlastAltY","[DNT] KineticBlastAltY",4257,"","","","","","[11,25,13,5,14]","",2
453,"TouchOfGod","",2512,"","","","","","[9,25,13,14,2,40,7]","",3
454,"BlinkArrow","",4267,4271,"","","","","[10,25,13,8,15,22,35,6]","",3
455,"BlinkArrowAltX","Blink Arrow of Bombarding Clones",4268,"","","","","","[10,25,13,8,15,22,35,6]","",1
456,"BlinkArrowAltY","Blink Arrow of Prismatic Clones",4269,"","","","","","[10,25,13,8,15,22,35,45,6]","",2
457,"MirrorArrow","",4273,"","","","","","[10,25,13,8,15,22,35,6]","",3
458,"MirrorArrowAltX","Mirror Arrow of Bombarding Clones",4274,"","","","","","[10,25,13,8,15,22,35,6]","",1
459,"MirrorArrowAltY","Mirror Arrow of Prismatic Clones",4275,"","","","","","[10,25,13,8,15,22,35,45,6]","",2
460,"Riposte","",4366,"","","","","","[26,10,25,13,7,36,33]","",3
461,"Reckoning","",4368,"","","","","","[26,9,25,13,14,33,7]","",3
462,"StaticStrike","",4370,"","","","","","[9,25,13,7,36,14,15,2,18]","",3
463,"StaticStrikeAltX","[DNT] StaticStrikeAltX",4371,"","","","","","[9,25,13,7,36,14,15,2,18]","",1
464,"StaticStrikeAltY","[DNT] StaticStrikeAltY",4372,"","","","","","[9,25,13,7,36,14,15,2,18]","",2
465,"PhysicalToLightningSupport","",4382,"","","","Supports any skill that hits enemies.","","[2,33,11,16]",13826,3
466,"Vengeance","",4391,"","","","","","[26,9,25,13,14,33,7]","",3
467,"SummonChaosGolem","",4399,"","","","","","[11,25,3,8,4,28]","",3
468,"SummonChaosGolemAltX","Summon Chaos Golem of Hordes",4400,"","","","","","[11,25,3,8,4,28]","",1
469,"SummonChaosGolemAltY","Summon Chaos Golem of the Maelström",4401,"","","","","","[11,25,3,8,4,28]","",2
470,"SummonIceGolem","",4404,"","","","","","[47,10,25,1,8,4,28]","",3
471,"SummonIceGolemAltX","Summon Ice Golem of Hordes",4405,"","","","","","[10,25,1,8,4,28]","",1
472,"SummonIceGolemAltY","Summon Ice Golem of Shattering",4406,"","","","","","[10,25,1,8,4,28]","",2
473,"SummonFlameGolem","",4409,"","","","","","[9,25,0,8,4,28]","",3
474,"SummonFlameGolemAltX","Summon Flame Golem of Hordes",4410,"","","","","","[9,25,0,8,4,28]","",1
475,"SummonFlameGolemAltY","Summon Flame Golem of the Meteor",4411,"","","","","","[9,25,0,8,4,28]","",2
476,"SummonLightningGolem","",5480,"","","","","","[11,25,2,8,4,28]","",3
477,"SummonLightningGolemAltX","Summon Lightning Golem of Hordes",5481,"","","","","","[11,25,2,8,4,28]","",1
478,"SummonLightningGolemAltY","[DNT] SummonLightningGolemAltY",5482,"","","","","","[11,25,2,8,4,28]","",2
479,"BlasphemySupport","",4450,"","","","Supports hex curse skills, turning them into auras that will apply their effect to all enemies in an area around you.","","[11,16,42,12]",13789,3
480,"IceCrash","",4452,"","","","","","[9,25,13,14,1,40,7]","",3
481,"IceCrashAltX","Ice Crash of Cadence",4453,"","","","","","[9,25,13,14,1,40,7]","",1
482,"IceCrashAltY","[DNT] IceCrashAltY",4454,"","","","","","[9,25,13,14,1,40,7]","",2
483,"RallyingCry","",4471,"","","","","","[27,9,25,14,15]","",3
484,"AbyssalCry","",4522,"",10259,"","","","[27,9,25,14,15,0,13,26,7]","",3
485,"FlameDash","",4609,4612,"","","","","[11,25,4,22,15,0,35,37]","",3
486,"FlameDashAltX","[DNT] Flame Dash of Incinerating",4610,4612,"","","","","[11,25,4,22,15,0,35,37]","",1
487,"FlameDashAltY","Flame Dash of Return",4611,"","","","","","[11,25,4,22,15,0]","",2
488,"VigilantStrike","",4656,"","","","","","[13,9,25,7,36]","",3
489,"VigilantStrikeAltX","[DNT] VigilantStrikeAltX",4657,"","","","","","[13,9,25,7,36]","",1
490,"VigilantStrikeAltY","[DNT] VigilantStrikeAltY",4658,"","","","","","[13,9,25,7,36]","",2
491,"FortifySupport","",4659,"","","","Supports melee attack skills that are not triggered.","","[13,9,16,7]",13855,3
492,"FrostBlades","",4678,"","","","","","[10,25,13,5,7,36,1]","",3
493,"FrostBladesAltX","Frost Blades of Katabasis",4679,"","","","","","[10,25,13,7,36,1,14,15]","",1
494,"FrostBladesAltY","[DNT] FrostBladesAltY",4680,"","","","","","[10,25,13,5,7,36,1]","",2
495,"FrenzyChargeOnSlayingFrozenEnemySupport","",4728,"","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.","","[1,10,16]",13759,3
496,"DamageAgainstChilledSupport","",4729,"","","","Supports any skill that deals damage.","","[1,10,16]",13768,3
497,"OnslaughtOnSlayingShockedEnemySupport","",4730,"","","","Supports any skill you use to hit enemies yourself. Cannot support skills used by totems, traps, or mines.","","[2,11,16,15]",13766,3
498,"MagmaOrb","",4732,"","","","","","[11,25,4,14,0,5,18]","",3
499,"MagmaOrbAltX","[DNT] MagmaOrbAltX",4733,"","","","","","[11,25,4,14,0,5,18]","",1
500,"MagmaOrbAltY","[DNT] MagmaOrbAltY",4734,"","","","","","[11,25,4,14,0,5,18]","",2
501,"TrapAndMineDamageSupport","",4773,"","","","Supports skills which throw Traps or Mines.","","[10,16,20,21]",13827,3
502,"WildStrike","",4796,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",3
503,"WildStrikeAltX","Wild Strike of Extremes",4797,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",1
504,"WildStrikeAltY","[DNT] WildStrikeAltY",4798,"","","","","","[10,25,13,7,36,2,1,0,5,14,18,45]","",2
505,"IceTrap","",4805,"","","","","","[20,10,25,4,14,1]","",3
506,"IceTrapAltX","Ice Trap of Hollowness",4806,"","","","","","[20,10,25,4,14,1]","",1
507,"IceTrapAltY","[DNT] IceTrapAltY",4807,"","","","","","[20,10,25,4,14,1]","",2
508,"BlastRain","",4894,"","","","","","[0,10,25,13,14,5,6]","",3
509,"BlastRainAltX","[DNT] BlastRainAltX",4895,"","","","","","[0,10,25,13,14,5,6]","",1
510,"BlastRainAltY","[DNT] BlastRainAltY",4896,"","","","","","[0,10,25,13,14,5,6]","",2
511,"ShrapnelShot","",4916,"","","","","","[2,10,25,13,5,14,6]","",3
512,"ShrapnelShotAltX","Galvanic Arrow of Energy",4917,"","","","","","[2,10,25,13,14,6]","",1
513,"ShrapnelShotAltY","Galvanic Arrow of Surging",4918,"","","","","","[2,10,25,13,5,14,6]","",2
514,"StaticTether","",4924,"","","","","","[11,25,4,5,14,15]","",3
515,"Bladefall","",4926,"","","","","","[10,25,4,14,33,15]","",3
516,"BladefallAltX","Bladefall of Volleys",4927,"","","","","","[47,10,25,4,14,33]","",1
517,"BladefallAltY","Bladefall of Impaling",4928,"","","","","","[47,10,25,4,14,33]","",2
518,"BladeVortex","",4940,"","","","","","[10,25,4,14,15,33]","",3
519,"BladeVortexAltX","Blade Vortex of the Scythe",4941,"","","","","","[10,25,4,14,15,33]","",1
520,"BladeVortexAltY","[DNT] BladeVortexAltY",4942,"","","","","","[10,25,4,14,15,33]","",2
521,"VaalBladeVortex","",8683,"",4940,"","","","[47,10,25,4,14,15,24,33]","",3
522,"VaalBladeVortexAltX","Vaal Blade Vortex",8683,"",4941,"","","","[47,10,25,4,14,15,24,33]","",1
523,"VaalBladeVortexAltY","Vaal Blade Vortex",8683,"",4942,"","","","[47,10,25,4,14,15,24,33]","",2
524,"NewBladeVortex","",5825,"","","","","","[47,10,25,4,14,15,33]","",3
525,"FrostBomb","",4964,"","","","","","[11,25,4,14,15,1,44]","",3
526,"FrostBombAltX","Frost Bomb of Instability",4965,"","","","","","[11,25,4,14,15,1]","",1
527,"FrostBombAltY","Frost Bomb of Forthcoming",4966,"","","","","","[11,25,4,14,15,1]","",2
528,"SiegeBallista","",4789,"","","","","","[10,25,13,5,19,6]","",3
529,"SiegeBallistaAltX","Siege Ballista of Splintering",4790,"","","","","","[10,25,13,5,19,6]","",1
530,"SiegeBallistaAltY","[DNT] SiegeBallistaAltY",4791,"","","","","","[10,25,13,5,19,6]","",2
531,"OrbOfStorms","",4994,"","","","","","[2,11,25,4,14,18,44]","",3
532,"OrbOfStormsAltX","[DNT] OrbOfStormsAltX",4995,"","","","","","[2,11,25,4,14,18,44]","",1
533,"OrbOfStormsAltY","[DNT] OrbOfStormsAltY",4996,"","","","","","[2,11,25,4,14,18,44]","",2
534,"SummonRockGolem","",5038,"","","","","","[9,25,8,4,28,33]","",3
535,"SummonRockGolemAltX","Summon Stone Golem of Hordes",5039,"","","","","","[9,25,8,4,28,33]","",1
536,"SummonRockGolemAltY","Summon Stone Golem of Safeguarding",5040,"","","","","","[9,25,8,4,28,33]","",2
537,"RighteousLightning","",5071,"","","","","","[11,25,4,14,2]","",3
538,"Earthquake","",5074,"","","","","","[9,25,13,14,15,40,7]","",3
539,"EarthquakeAltX","Earthquake of Amplification",5075,"","","","","","[9,25,13,14,15,40,7]","",1
540,"EarthquakeAltY","[DNT] EarthquakeAltY",5076,"","","","","","[9,25,13,14,15,40,7]","",2
541,"PoisonSupport","",5105,"","","","Supports any skill that hits enemies.","","[47,10,16]",13828,3
542,"Contagion","",5107,"","","","","","[11,25,4,14,15,3]","",3
543,"ContagionAltX","Contagion of Subsiding",5108,"","","","","","[11,25,4,14,15,3]","",1
544,"ContagionAltY","Contagion of Transference",5109,"","","","","","[11,25,4,14,15,3]","",2
545,"Wither","",5112,"","","","","","[11,25,4,14,15,3,30]","",3
546,"Blight","",5423,"","","","","","[11,25,4,3,14,30,15]","",3
547,"BlightAltX","Blight of Contagion",5424,"","","","","","[11,25,4,3,14,30,15]","",1
548,"BlightAltY","Blight of Atrophy",5425,"","","","","","[11,25,4,3,14,30,15]","",2
549,"EssenceDrain","",5120,"","","","","","[11,25,4,5,15,3,14]","",3
550,"EssenceDrainAltX","Essence Drain of Desperation",5121,"","","","","","[11,25,4,5,15,3,14]","",1
551,"EssenceDrainAltY","Essence Drain of Wickedness",5122,"","","","","","[11,25,4,5,15,3,14]","",2
552,"ShadowBlades","",5134,"","","","","","[10,25,4,5]","",3
