"rownum","GrantedEffectsKey","StatsKeys","StatsValuesPermille","[rid]","[rid]"
814,11127,[14194],[500],[],[]
815,11128,[14194],[500],[],[]
816,11123,[14179],[100],[],[]
817,11124,[14179],[100],[],[]
818,11125,[14179],[100],[],[]
819,11115,[12845],[2000],[],[]
820,11116,[19250],[2500],[],[]
821,11117,[12845],[2000],[],[]
822,11382,[12845],[2000],[],[]
823,11105,[15161],[50],[],[]
824,11106,[15161],[50],[],[]
825,11107,[15161],[50],[],[]
826,11138,[19184],[500],[],[]
827,11139,[19184],[500],[],[]
828,11140,[19184],[500],[],[]
829,11129,"[867,14252]","[50000,5000]",[],[]
830,11130,[356],[25000],[],[]
831,11131,[6034],[1000],[],[]
832,11162,[737],[-750],[],[]
833,11163,[737],[-750],[],[]
834,11164,[737],[-750],[],[]
835,11195,[14332],[100],[],[]
836,11196,[14332],[100],[],[]
837,11197,[12988],[750],[],[]
838,11147,[2611],[1000],[],[]
839,11104,[356],[100000],[],[]
840,11108,[14157],[250],[],[]
841,11109,[18291],[100],[],[]
842,11110,[14157],[250],[],[]
843,11132,[14370],[50],[],[]
844,11133,[14370],[50],[],[]
845,11134,[14370],[100],[],[]
846,11135,[19537],[500],[],[]
847,11136,[14585],[2000],[],[]
848,11137,[19537],[500],[],[]
849,11148,[14249],[50],[],[]
850,11149,[20395],[250],[],[]
851,11150,[14246],[250],[],[]
852,11141,[1786],[500],[],[]
853,11114,[1786],[500],[],[]
854,11142,[3625],[1000],[],[]
855,11143,[616],[2000],[],[]
856,11144,[3625],[1000],[],[]
857,11122,[14227],[50000],[],[]
858,11232,[9731],[1000],[],[]
859,11233,[9731],[1000],[],[]
860,11234,[9731],[1000],[],[]
861,11236,[6331],[1000],[],[]
862,11238,[14921],[1000],[],[]
863,11239,[14921],[1000],[],[]
864,11240,[14921],[2000],[],[]
865,11243,[14773],[250],[],[]
866,11245,[356],[75000],[],[]
867,11246,[356],[75000],[],[]
868,11249,[356],[75000],[],[]
869,11250,[461],[0],[],[]
870,11248,[356],[75000],[],[]
871,11251,[356],[75000],[],[]
872,11247,[356],[75000],[],[]
873,9792,[1931],[250],[],[]
874,11252,[13288],[250],[],[]
875,11253,[1931],[250],[],[]
876,2594,[231],[5000],[],[]
877,3078,[231],[5000],[],[]
878,2855,[231],[5000],[],[]
879,11312,[200],[1000],[],[]
880,11320,[13288],[500],[],[]
881,11317,[8080],[1000],[],[]
882,11318,[8080],[1000],[],[]
883,11319,[8080],[1000],[],[]
884,11313,[16449],[200],[],[]
885,11314,[19067],[200],[],[]
886,11315,[16449],[200],[],[]
887,11338,[461],[0],[],[]
888,11335,[3335],[1000],[],[]
889,11336,[3335],[1000],[],[]
890,11337,[3335],[1000],[],[]
891,11340,[18995],[100],[],[]
892,11341,[17306],[50],[],[]
893,11342,[18995],[100],[],[]
894,11344,[18995],[100],[],[]
895,11348,[2071],[500],[],[]
896,11349,[17395],[200],[],[]
897,7806,[18154],[25000],[],[]
898,11401,[461],[0],[],[]
899,11402,[485],[1000],[],[]
900,10237,[10907],[50],[],[]
901,10238,[461],[0],[],[]
902,11400,[3335],[500],[],[]
903,11403,[18465],[1],[],[]
904,11360,[18518],[100000],[],[]
905,11354,[166],[500],[],[]
906,11410,[461],[0],[],[]
907,11362,[1972],[500],[],[]
908,11352,[4751],[4000],[],[]
909,11361,[1837],[500],[],[]
910,11363,[610],[500],[],[]
911,11364,[24],[500],[],[]
912,11356,[610],[500],[],[]
913,11353,[11710],[1000],[],[]
914,11359,[63],[500],[],[]
915,11357,[1931],[250],[],[]
916,11358,[461],[250],[],[]
917,11351,[25],[500],[],[]
918,11350,[108],[500],[],[]
919,11355,[433],[500],[],[]
920,11365,[3335],[250],[],[]
921,11367,[3335],[500],[],[]
922,11369,[2602],[500],[],[]
923,11370,[12034],[1000],[],[]
924,11371,[20504],[500],[],[]
925,11372,[553],[1000],[],[]
926,11503,[24],[500],[],[]
927,11504,[3335],[1000],[],[]
928,11505,[3335],[1000],[],[]
929,11506,[3335],[1000],[],[]
930,11507,[3335],[2000],[],[]
931,11508,[3335],[1000],[],[]
932,11509,[3335],[1000],[],[]
