"rownum","GrantedEffect","Level","PlayerLevelReq","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32_52","SoulGainPreventionDuration","AttackSpeedMultiplier","i32_64","CostAmounts","CostTypes","ManaReservationFlat","ManaReservationPercent","LifeReservationFlat","LifeReservationPercent","AttackTime"
17958,2012,4,7,100,0,0,4,0,0,36,0,0,-25,0,[8],[0],0,0,0,0,0
17959,2012,5,11,100,0,0,4,0,0,36,0,0,-25,0,[8],[0],0,0,0,0,0
17960,2012,6,16,100,0,0,4,0,0,36,0,0,-25,0,[8],[0],0,0,0,0,0
17961,2012,7,20,100,0,0,4,0,0,36,0,0,-25,0,[9],[0],0,0,0,0,0
17962,2012,8,24,100,0,0,4,0,0,36,0,0,-25,0,[9],[0],0,0,0,0,0
17963,2012,9,28,100,0,0,4,0,0,36,0,0,-25,0,[9],[0],0,0,0,0,0
17964,2012,10,32,100,0,0,4,0,0,36,0,0,-25,0,[10],[0],0,0,0,0,0
17965,2012,11,36,100,0,0,4,0,0,36,0,0,-25,0,[10],[0],0,0,0,0,0
17966,2012,12,40,100,0,0,4,0,0,36,0,0,-25,0,[11],[0],0,0,0,0,0
17967,2012,13,44,100,0,0,4,0,0,36,0,0,-25,0,[11],[0],0,0,0,0,0
17968,2012,14,48,100,0,0,4,0,0,36,0,0,-25,0,[11],[0],0,0,0,0,0
17969,2012,15,52,100,0,0,4,0,0,36,0,0,-25,0,[12],[0],0,0,0,0,0
17970,2012,16,56,100,0,0,4,0,0,36,0,0,-25,0,[12],[0],0,0,0,0,0
17971,2012,17,60,100,0,0,4,0,0,36,0,0,-25,0,[12],[0],0,0,0,0,0
17972,2012,18,64,100,0,0,4,0,0,36,0,0,-25,0,[13],[0],0,0,0,0,0
17973,2012,19,67,100,0,0,4,0,0,36,0,0,-25,0,[13],[0],0,0,0,0,0
17974,2012,20,70,100,0,0,4,0,0,36,0,0,-25,0,[13],[0],0,0,0,0,0
17975,2012,21,72,100,0,0,4,0,0,36,0,0,-25,0,[14],[0],0,0,0,0,0
17976,2012,22,74,100,0,0,4,0,0,36,0,0,-25,0,[14],[0],0,0,0,0,0
17977,2012,23,76,100,0,0,4,0,0,36,0,0,-25,0,[14],[0],0,0,0,0,0
17978,2012,24,78,100,0,0,4,0,0,36,0,0,-25,0,[14],[0],0,0,0,0,0
17979,2012,25,80,100,0,0,4,0,0,36,0,0,-25,0,[14],[0],0,0,0,0,0
17980,2012,26,82,100,0,0,4,0,0,36,0,0,-25,0,[14],[0],0,0,0,0,0
17981,2012,27,84,100,0,0,4,0,0,36,0,0,-25,0,[15],[0],0,0,0,0,0
17982,2012,28,86,100,0,0,4,0,0,36,0,0,-25,0,[15],[0],0,0,0,0,0
17983,2012,29,88,100,0,0,4,0,0,36,0,0,-25,0,[15],[0],0,0,0,0,0
17984,2012,30,90,100,0,0,4,0,0,36,0,0,-25,0,[15],[0],0,0,0,0,0
17985,2012,31,91,100,0,0,4,0,0,36,0,0,-25,0,[15],[0],0,0,0,0,0
17986,2012,32,92,100,0,0,4,0,0,36,0,0,-25,0,[15],[0],0,0,0,0,0
17987,2012,33,93,100,0,0,4,0,0,36,0,0,-25,0,[15],[0],0,0,0,0,0
17988,2012,34,94,100,0,0,4,0,0,36,0,0,-25,0,[16],[0],0,0,0,0,0
17989,2012,35,95,100,0,0,4,0,0,36,0,0,-25,0,[16],[0],0,0,0,0,0
17990,2012,36,96,100,0,0,4,0,0,36,0,0,-25,0,[16],[0],0,0,0,0,0
17991,2012,37,97,100,0,0,4,0,0,36,0,0,-25,0,[16],[0],0,0,0,0,0
17992,2012,38,98,100,0,0,4,0,0,36,0,0,-25,0,[16],[0],0,0,0,0,0
17993,2012,39,99,100,0,0,4,0,0,36,0,0,-25,0,[16],[0],0,0,0,0,0
17994,2012,40,100,100,0,0,4,0,0,36,0,0,-25,0,[16],[0],0,0,0,0,0
17995,2013,1,1,100,0,0,4,0,0,36,0,0,-30,0,[8],[0],0,0,0,0,0
17996,2013,2,2,100,0,0,4,0,0,36,0,0,-30,0,[8],[0],0,0,0,0,0
17997,2013,3,4,100,0,0,4,0,0,36,0,0,-30,0,[8],[0],0,0,0,0,0
17998,2013,4,7,100,0,0,4,0,0,36,0,0,-30,0,[9],[0],0,0,0,0,0
17999,2013,5,11,100,0,0,4,0,0,36,0,0,-30,0,[9],[0],0,0,0,0,0
18000,2013,6,16,100,0,0,4,0,0,36,0,0,-30,0,[9],[0],0,0,0,0,0
18001,2013,7,20,100,0,0,4,0,0,36,0,0,-30,0,[10],[0],0,0,0,0,0
18002,2013,8,24,100,0,0,4,0,0,36,0,0,-30,0,[10],[0],0,0,0,0,0
18003,2013,9,28,100,0,0,4,0,0,36,0,0,-30,0,[10],[0],0,0,0,0,0
18004,2013,10,32,100,0,0,4,0,0,36,0,0,-30,0,[11],[0],0,0,0,0,0
18005,2013,11,36,100,0,0,4,0,0,36,0,0,-30,0,[11],[0],0,0,0,0,0
18006,2013,12,40,100,0,0,4,0,0,36,0,0,-30,0,[12],[0],0,0,0,0,0
18007,2013,13,44,100,0,0,4,0,0,36,0,0,-30,0,[12],[0],0,0,0,0,0
18008,2013,14,48,100,0,0,4,0,0,36,0,0,-30,0,[12],[0],0,0,0,0,0
18009,2013,15,52,100,0,0,4,0,0,36,0,0,-30,0,[13],[0],0,0,0,0,0
18010,2013,16,56,100,0,0,4,0,0,36,0,0,-30,0,[13],[0],0,0,0,0,0
18011,2013,17,60,100,0,0,4,0,0,36,0,0,-30,0,[13],[0],0,0,0,0,0
18012,2013,18,64,100,0,0,4,0,0,36,0,0,-30,0,[14],[0],0,0,0,0,0
18013,2013,19,67,100,0,0,4,0,0,36,0,0,-30,0,[14],[0],0,0,0,0,0
18014,2013,20,70,100,0,0,4,0,0,36,0,0,-30,0,[14],[0],0,0,0,0,0
18015,2013,21,72,100,0,0,4,0,0,36,0,0,-30,0,[15],[0],0,0,0,0,0
18016,2013,22,74,100,0,0,4,0,0,36,0,0,-30,0,[15],[0],0,0,0,0,0
18017,2013,23,76,100,0,0,4,0,0,36,0,0,-30,0,[15],[0],0,0,0,0,0
18018,2013,24,78,100,0,0,4,0,0,36,0,0,-30,0,[15],[0],0,0,0,0,0
18019,2013,25,80,100,0,0,4,0,0,36,0,0,-30,0,[15],[0],0,0,0,0,0
18020,2013,26,82,100,0,0,4,0,0,36,0,0,-30,0,[15],[0],0,0,0,0,0
18021,2013,27,84,100,0,0,4,0,0,36,0,0,-30,0,[16],[0],0,0,0,0,0
18022,2013,28,86,100,0,0,4,0,0,36,0,0,-30,0,[16],[0],0,0,0,0,0
18023,2013,29,88,100,0,0,4,0,0,36,0,0,-30,0,[16],[0],0,0,0,0,0
18024,2013,30,90,100,0,0,4,0,0,36,0,0,-30,0,[16],[0],0,0,0,0,0
18025,2013,31,91,100,0,0,4,0,0,36,0,0,-30,0,[16],[0],0,0,0,0,0
18026,2013,32,92,100,0,0,4,0,0,36,0,0,-30,0,[16],[0],0,0,0,0,0
18027,2013,33,93,100,0,0,4,0,0,36,0,0,-30,0,[16],[0],0,0,0,0,0
18028,2013,34,94,100,0,0,4,0,0,36,0,0,-30,0,[17],[0],0,0,0,0,0
18029,2013,35,95,100,0,0,4,0,0,36,0,0,-30,0,[17],[0],0,0,0,0,0
18030,2013,36,96,100,0,0,4,0,0,36,0,0,-30,0,[17],[0],0,0,0,0,0
18031,2013,37,97,100,0,0,4,0,0,36,0,0,-30,0,[17],[0],0,0,0,0,0
18032,2013,38,98,100,0,0,4,0,0,36,0,0,-30,0,[17],[0],0,0,0,0,0
18033,2013,39,99,100,0,0,4,0,0,36,0,0,-30,0,[17],[0],0,0,0,0,0
18034,2013,40,100,100,0,0,4,0,0,36,0,0,-30,0,[17],[0],0,0,0,0,0
18035,2014,1,1,100,0,0,4,0,0,36,-45,0,0,0,[5],[0],0,0,0,0,0
18036,2014,2,2,100,0,0,4,0,0,36,-45,0,0,0,[5],[0],0,0,0,0,0
18037,2014,3,4,100,0,0,4,0,0,36,-45,0,0,0,[5],[0],0,0,0,0,0
18038,2014,4,7,100,0,0,4,0,0,36,-45,0,0,0,[5],[0],0,0,0,0,0
18039,2014,5,11,100,0,0,4,0,0,36,-45,0,0,0,[5],[0],0,0,0,0,0
18040,2014,6,16,100,0,0,4,0,0,36,-45,0,0,0,[6],[0],0,0,0,0,0
18041,2014,7,20,100,0,0,4,0,0,36,-45,0,0,0,[6],[0],0,0,0,0,0
18042,2014,8,24,100,0,0,4,0,0,36,-45,0,0,0,[6],[0],0,0,0,0,0
18043,2014,9,28,100,0,0,4,0,0,36,-45,0,0,0,[6],[0],0,0,0,0,0
18044,2014,10,32,100,0,0,4,0,0,36,-45,0,0,0,[6],[0],0,0,0,0,0
18045,2015,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18046,2015,2,45,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18047,2016,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18048,2017,1,1,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18049,2018,1,1,100,4,500,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
18050,2019,1,1,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18051,2019,2,2,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18052,2019,3,4,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18053,2019,4,7,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18054,2019,5,11,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18055,2019,6,16,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18056,2019,7,20,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18057,2019,8,24,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18058,2019,9,28,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18059,2019,10,32,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18060,2019,11,36,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18061,2019,12,40,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18062,2019,13,44,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18063,2019,14,48,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18064,2019,15,52,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18065,2019,16,56,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18066,2019,17,60,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18067,2019,18,64,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18068,2019,19,67,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18069,2019,20,70,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18070,2019,21,72,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18071,2019,22,74,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18072,2019,23,76,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18073,2019,24,78,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18074,2019,25,80,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18075,2019,26,82,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18076,2019,27,84,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18077,2019,28,86,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18078,2019,29,88,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18079,2019,30,90,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18080,2019,31,91,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18081,2019,32,92,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18082,2019,33,93,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18083,2019,34,94,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18084,2019,35,95,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18085,2019,36,96,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18086,2019,37,97,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18087,2019,38,98,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18088,2019,39,99,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18089,2019,40,100,110,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18090,2020,1,31,220,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18091,2020,2,34,219,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18092,2020,3,36,218,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18093,2020,4,38,217,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18094,2020,5,40,216,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18095,2020,6,42,215,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18096,2020,7,44,214,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18097,2020,8,46,213,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18098,2020,9,48,212,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18099,2020,10,50,211,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18100,2020,11,52,210,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18101,2020,12,54,209,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18102,2020,13,56,208,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18103,2020,14,58,207,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18104,2020,15,60,206,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18105,2020,16,62,205,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18106,2020,17,64,204,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18107,2020,18,66,203,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18108,2020,19,68,202,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18109,2020,20,70,201,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18110,2020,21,72,200,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18111,2020,22,74,199,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18112,2020,23,76,198,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18113,2020,24,78,197,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18114,2020,25,80,196,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18115,2020,26,82,195,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18116,2020,27,84,194,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18117,2020,28,86,193,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18118,2020,29,88,192,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18119,2020,30,90,191,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18120,2020,31,91,191,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18121,2020,32,92,190,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18122,2020,33,93,190,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18123,2020,34,94,189,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18124,2020,35,95,189,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18125,2020,36,96,188,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18126,2020,37,97,188,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18127,2020,38,98,187,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18128,2020,39,99,187,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18129,2020,40,100,186,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18130,2021,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18131,2361,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18132,2362,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18133,2363,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18134,2364,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18135,2022,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18136,2023,1,0,96,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18137,2023,2,0,94,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18138,2023,3,0,92,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18139,2024,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18140,2024,2,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18141,2365,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18142,2025,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18143,2026,1,10,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18144,2026,2,13,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18145,2026,3,17,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18146,2026,4,21,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18147,2026,5,25,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18148,2026,6,29,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18149,2026,7,33,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18150,2026,8,36,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18151,2026,9,39,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18152,2026,10,42,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18153,2026,11,45,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18154,2026,12,48,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18155,2026,13,51,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18156,2026,14,54,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18157,2026,15,57,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18158,2026,16,60,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18159,2026,17,63,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18160,2026,18,66,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18161,2026,19,68,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18162,2026,20,70,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18163,2026,21,72,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18164,2026,22,74,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18165,2026,23,76,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18166,2026,24,78,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18167,2026,25,80,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18168,2026,26,82,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18169,2026,27,84,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18170,2026,28,86,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18171,2026,29,88,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18172,2026,30,90,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18173,2026,31,91,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18174,2026,32,92,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18175,2026,33,93,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18176,2026,34,94,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18177,2026,35,95,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18178,2026,36,96,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18179,2026,37,97,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18180,2026,38,98,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18181,2026,39,99,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18182,2026,40,100,100,1,1200,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18183,2027,1,10,100,1,1200,4,0,0,36,0,0,0,0,[],[],34,0,0,0,0
18184,2027,2,13,100,1,1200,4,0,0,36,0,0,0,0,[],[],48,0,0,0,0
18185,2027,3,17,100,1,1200,4,0,0,36,0,0,0,0,[],[],61,0,0,0,0
18186,2027,4,21,100,1,1200,4,0,0,36,0,0,0,0,[],[],76,0,0,0,0
18187,2027,5,25,100,1,1200,4,0,0,36,0,0,0,0,[],[],89,0,0,0,0
18188,2027,6,29,100,1,1200,4,0,0,36,0,0,0,0,[],[],102,0,0,0,0
18189,2027,7,33,100,1,1200,4,0,0,36,0,0,0,0,[],[],115,0,0,0,0
18190,2027,8,36,100,1,1200,4,0,0,36,0,0,0,0,[],[],129,0,0,0,0
18191,2027,9,39,100,1,1200,4,0,0,36,0,0,0,0,[],[],141,0,0,0,0
18192,2027,10,42,100,1,1200,4,0,0,36,0,0,0,0,[],[],154,0,0,0,0
18193,2027,11,45,100,1,1200,4,0,0,36,0,0,0,0,[],[],166,0,0,0,0
18194,2027,12,48,100,1,1200,4,0,0,36,0,0,0,0,[],[],178,0,0,0,0
18195,2027,13,51,100,1,1200,4,0,0,36,0,0,0,0,[],[],190,0,0,0,0
18196,2027,14,54,100,1,1200,4,0,0,36,0,0,0,0,[],[],203,0,0,0,0
18197,2027,15,57,100,1,1200,4,0,0,36,0,0,0,0,[],[],214,0,0,0,0
18198,2027,16,60,100,1,1200,4,0,0,36,0,0,0,0,[],[],227,0,0,0,0
18199,2027,17,63,100,1,1200,4,0,0,36,0,0,0,0,[],[],239,0,0,0,0
18200,2027,18,66,100,1,1200,4,0,0,36,0,0,0,0,[],[],251,0,0,0,0
18201,2027,19,68,100,1,1200,4,0,0,36,0,0,0,0,[],[],265,0,0,0,0
18202,2027,20,70,100,1,1200,4,0,0,36,0,0,0,0,[],[],279,0,0,0,0
18203,2027,21,72,100,1,1200,4,0,0,36,0,0,0,0,[],[],293,0,0,0,0
18204,2027,22,74,100,1,1200,4,0,0,36,0,0,0,0,[],[],303,0,0,0,0
18205,2027,23,76,100,1,1200,4,0,0,36,0,0,0,0,[],[],313,0,0,0,0
18206,2027,24,78,100,1,1200,4,0,0,36,0,0,0,0,[],[],323,0,0,0,0
18207,2027,25,80,100,1,1200,4,0,0,36,0,0,0,0,[],[],333,0,0,0,0
18208,2027,26,82,100,1,1200,4,0,0,36,0,0,0,0,[],[],343,0,0,0,0
18209,2027,27,84,100,1,1200,4,0,0,36,0,0,0,0,[],[],353,0,0,0,0
18210,2027,28,86,100,1,1200,4,0,0,36,0,0,0,0,[],[],363,0,0,0,0
18211,2027,29,88,100,1,1200,4,0,0,36,0,0,0,0,[],[],373,0,0,0,0
18212,2027,30,90,100,1,1200,4,0,0,36,0,0,0,0,[],[],383,0,0,0,0
18213,2027,31,91,100,1,1200,4,0,0,36,0,0,0,0,[],[],406,0,0,0,0
18214,2027,32,92,100,1,1200,4,0,0,36,0,0,0,0,[],[],418,0,0,0,0
18215,2027,33,93,100,1,1200,4,0,0,36,0,0,0,0,[],[],430,0,0,0,0
18216,2027,34,94,100,1,1200,4,0,0,36,0,0,0,0,[],[],442,0,0,0,0
18217,2027,35,95,100,1,1200,4,0,0,36,0,0,0,0,[],[],455,0,0,0,0
18218,2027,36,96,100,1,1200,4,0,0,36,0,0,0,0,[],[],467,0,0,0,0
18219,2027,37,97,100,1,1200,4,0,0,36,0,0,0,0,[],[],479,0,0,0,0
18220,2027,38,98,100,1,1200,4,0,0,36,0,0,0,0,[],[],491,0,0,0,0
18221,2027,39,99,100,1,1200,4,0,0,36,0,0,0,0,[],[],503,0,0,0,0
18222,2027,40,100,100,1,1200,4,0,0,36,0,0,0,0,[],[],515,0,0,0,0
18223,2028,1,1,100,1,1200,4,0,0,36,-30,0,0,0,[],[],46,0,0,0,0
18224,2028,2,2,100,1,1200,4,0,0,36,-30,0,0,0,[],[],57,0,0,0,0
18225,2028,3,4,100,1,1200,4,0,0,36,-30,0,0,0,[],[],70,0,0,0,0
18226,2028,4,7,100,1,1200,4,0,0,36,-30,0,0,0,[],[],88,0,0,0,0
18227,2028,5,11,100,1,1200,4,0,0,36,-30,0,0,0,[],[],110,0,0,0,0
18228,2028,6,16,100,1,1200,4,0,0,36,-30,0,0,0,[],[],136,0,0,0,0
18229,2028,7,20,100,1,1200,4,0,0,36,-30,0,0,0,[],[],169,0,0,0,0
18230,2028,8,24,100,1,1200,4,0,0,36,-30,0,0,0,[],[],211,0,0,0,0
18231,2028,9,28,100,1,1200,4,0,0,36,-30,0,0,0,[],[],264,0,0,0,0
18232,2028,10,32,100,1,1200,4,0,0,36,-30,0,0,0,[],[],330,0,0,0,0
18233,2029,1,0,100,0,0,4,0,0,36,0,0,0,0,[],[],0,0,0,0,0
18234,2030,1,10,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18235,2030,2,13,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18236,2030,3,17,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18237,2030,4,21,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18238,2030,5,25,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18239,2030,6,29,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18240,2030,7,33,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18241,2030,8,36,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18242,2030,9,39,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18243,2030,10,42,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18244,2030,11,45,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18245,2030,12,48,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18246,2030,13,51,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18247,2030,14,54,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18248,2030,15,57,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
18249,2030,16,60,100,1,500,4,50,1,36,0,14000,0,0,[],[],0,0,0,0,0
