"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32_48","i32_52","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
535,737,12758,16,74,0,0,0,1,1,"","",""
536,738,12759,6,56,0,2,3,1,1,"","",""
537,707,12760,0,15,0,0,0,1,1,"","",""
538,739,12761,11,20,0,0,0,1,1,"","",""
539,740,12762,13,58,0,0,0,1,1,"","",""
540,741,12763,15,84,0,0,0,1,1,"","",""
541,744,12766,3,24,0,0,0,1,1,"","",""
542,746,12768,6,58,0,2,3,1,1,"","",""
543,747,12944,6,60,0,1,4,1,1,"","",""
544,748,12769,17,64,0,0,0,1,1,"","",""
545,816,12945,19,84,0,0,0,1,1,"","",""
546,749,12927,16,76,0,0,0,1,1,"","",""
547,750,12928,16,78,0,0,0,1,1,"","",""
548,755,12770,15,86,0,0,0,1,1,"","",""
549,756,12775,1,33,0,0,0,1,1,"","",""
550,757,12776,11,22,0,0,0,1,1,"","",""
551,759,12778,13,60,0,0,0,1,1,"","",""
552,761,12780,0,16,0,0,0,1,1,"","",""
553,762,12781,15,88,0,0,0,1,1,"","",""
554,763,12782,14,60,0,0,0,1,1,"","",""
555,764,12783,9,30,0,0,0,1,1,"","",""
556,765,12784,8,64,0,2,3,1,1,"","",""
557,788,12788,2,40,0,0,0,1,1,"","",""
558,789,12798,6,62,0,0,0,1,1,"","",""
559,790,12799,2,41,0,0,0,1,1,"","",""
560,791,12800,15,90,0,0,0,1,1,"","",""
561,792,12801,8,66,0,0,0,1,1,"","",""
562,793,12802,6,64,0,2,3,1,1,"","",""
563,794,12803,1,34,0,0,0,1,1,"","",""
564,175,9945,18,12,0,0,0,1,1,"","",""
565,795,12917,9,32,0,0,0,1,1,"","",""
566,796,12918,16,80,0,0,0,1,1,"","",""
567,797,12919,2,42,0,0,0,1,1,"","",""
568,798,12920,3,26,0,0,0,1,1,"","",""
569,799,12921,6,66,0,1,4,1,1,"","",""
570,800,12925,6,68,0,2,4,1,1,"","",""
571,801,12926,19,85,0,0,0,1,1,"","",""
572,802,12929,14,62,0,0,0,1,1,"","",""
573,804,12931,13,62,0,0,0,1,1,"","",""
574,805,12932,2,43,0,0,0,1,1,"","",""
575,806,12933,0,17,0,0,0,1,1,"","",""
576,807,12934,0,18,0,0,0,1,1,"","",""
577,810,12936,18,13,0,0,0,1,1,"","",""
578,812,12949,19,86,0,0,0,1,1,"","",""
579,813,12946,19,87,0,0,0,1,1,"","",""
580,815,12948,19,88,0,0,0,1,1,"","",""
581,817,12950,15,92,0,0,0,1,1,"","",""
582,818,12804,1,35,0,0,0,1,1,"","",""
583,819,12963,15,94,0,0,0,1,1,"","",""
584,821,12964,9,34,0,0,0,1,1,"","",""
585,820,12965,9,36,0,0,0,1,1,"","",""
586,822,12966,16,82,0,0,0,1,1,"","",""
587,823,12967,16,84,0,0,0,1,1,"","",""
588,824,12968,1,36,0,0,0,1,1,"","",""
589,825,12969,1,37,0,0,0,1,1,"",588,""
590,826,12970,5,13,0,0,0,1,1,"","",""
591,827,12971,5,14,0,0,0,1,1,"","",""
592,829,12973,15,96,0,0,0,1,1,"","",""
593,830,12974,15,98,0,0,0,1,1,"",592,""
594,832,12976,1,38,0,0,0,1,1,"","",""
595,833,12977,1,39,0,0,0,1,1,"",594,""
596,834,12978,3,28,0,0,0,1,1,"","",""
597,835,12979,3,30,0,0,0,1,1,"","",""
598,836,12980,17,66,0,0,0,1,1,"","",""
599,837,12981,17,68,0,0,0,1,1,"","",""
600,838,12982,1,40,0,0,0,1,1,"","",""
601,839,12983,1,41,0,0,0,1,1,"",600,""
602,840,12984,14,64,0,0,0,1,1,"","",""
603,841,12985,14,66,0,0,0,1,1,"","",""
604,843,12987,7,38,0,0,0,1,1,"","",""
605,844,12988,7,40,0,0,0,1,1,"",604,""
606,845,12989,17,70,0,0,0,1,1,"","",""
607,846,12990,17,72,0,0,0,1,1,"",606,""
608,847,12991,6,70,0,1,3,1,1,"","",""
609,848,12992,6,72,0,1,3,1,1,"",608,""
610,849,12993,15,100,0,0,0,1,1,"","",""
611,850,12994,15,102,0,0,0,1,1,"",610,""
612,851,12995,19,89,0,0,0,1,1,"","",""
613,852,12996,19,90,0,0,0,1,1,"","",""
614,853,12997,19,91,0,0,0,1,1,"","",""
615,854,12998,19,92,0,0,0,1,1,"","",""
616,855,12999,19,93,0,0,0,1,1,"","",""
617,856,13000,19,94,0,0,0,1,1,"","",""
618,859,13001,12,42,0,0,0,1,1,"","",""
619,857,13003,17,74,0,0,0,1,1,"","",""
620,861,13005,2,44,0,0,0,"","","","",""
621,862,13006,13,64,0,0,0,1,1,"","",""
622,863,13007,16,86,0,0,0,1,1,"","",""
623,864,13008,17,76,0,0,0,1,1,"","",""
624,865,13011,5,15,0,0,0,1,1,"","",""
625,867,13018,16,88,0,0,0,1,1,"","",""
626,868,13019,0,19,0,0,0,1,1,"","",""
627,869,13028,17,78,0,0,0,1,1,"","",""
628,870,13029,7,42,0,0,0,1,1,"","",""
629,871,13048,10,36,0,0,0,1,1,"","",""
630,873,13050,12,44,0,0,0,1,1,"","",""
631,874,13051,4,10,0,0,0,1,1,"","",""
632,875,13052,15,104,0,0,0,1,1,"","",""
633,876,13054,1,42,0,0,0,1,1,"",24,""
634,891,13061,12,46,0,0,0,1,1,"","",""
635,878,13069,19,95,0,0,0,"","","","",""
636,879,13070,19,96,0,0,0,"","","","",""
637,880,13071,19,97,0,0,0,"","","","",""
638,881,13072,19,98,0,0,0,"","","","",""
639,882,13073,19,99,0,0,0,"","","","",""
640,883,13074,19,100,0,0,0,"","","","",""
641,884,13075,19,101,0,0,0,"","","","",""
642,885,13076,19,102,0,0,0,"","","","",""
643,886,13077,19,103,0,0,0,"","","","",""
644,887,13078,19,104,0,0,0,"","","","",""
645,889,13080,19,105,0,0,0,"","","","",""
646,890,13081,19,106,0,0,0,"","","","",""
647,892,13082,19,107,0,0,0,"","","","",""
648,897,13083,19,108,0,0,0,"","","","",""
649,898,13084,19,109,0,0,0,"","","","",""
650,893,13062,14,68,0,0,0,1,1,"","",""
651,895,13064,7,44,0,0,0,1,1,"","",""
652,896,13065,0,20,0,0,0,1,1,"","",""
653,899,13068,8,68,0,0,0,1,1,"","",""
654,900,13089,10,38,0,0,0,1,1,"","",""
655,901,13091,15,106,0,0,0,1,1,"","",""
656,916,13112,12,48,0,0,0,1,1,"","",""
657,57,8254,10,40,0,0,0,1,1,"","",""
658,917,13133,16,90,0,0,0,1,1,"","",""
659,918,13134,16,92,0,0,0,1,1,"","",""
660,919,13135,6,74,0,2,3,1,1,"","",""
661,920,13160,14,70,0,0,0,1,1,"","",""
662,922,13162,13,66,0,0,0,1,1,"","",""
663,922,13163,13,68,0,0,0,1,1,"","",""
664,922,13164,13,70,0,0,0,1,1,"","",""
665,343,10175,8,0,0,1,4,"","",216,"",""
666,924,13166,15,108,0,0,0,1,1,"","",""
667,925,13167,16,94,0,0,0,1,1,"","",""
668,939,13314,19,110,0,0,0,"","","","",""
669,929,13308,8,70,0,2,3,1,1,"","",""
670,930,13136,6,76,0,2,3,"","","","",""
671,931,13137,12,50,0,0,0,"","","","",""
672,932,13138,17,80,0,0,0,"","","","",""
673,937,13157,11,24,0,0,0,"","","","",""
674,938,13158,16,96,0,0,0,"","","","",""
675,948,13159,10,42,0,0,0,"","","","",""
676,941,13168,3,32,0,0,0,1,1,"","",""
677,942,13169,4,11,0,0,0,1,1,"","",""
678,943,13170,1,43,0,0,0,1,1,"","",""
679,944,13171,15,110,0,0,0,1,1,"","",""
680,945,13172,13,72,0,0,0,1,1,"","",""
681,946,13173,13,74,0,0,0,1,1,"","",""
682,963,13175,18,14,0,0,0,"","","","",""
683,963,13176,18,15,0,0,0,"","","","",""
684,963,13177,18,16,0,0,0,"","","","",""
685,964,13183,15,112,0,0,0,1,1,"","",""
686,966,13184,17,82,0,0,0,1,1,"","",""
687,967,13185,17,84,0,0,0,1,1,"","",""
688,983,13087,19,111,0,0,0,"","","","",""
689,968,13433,14,72,0,0,0,1,1,"","",""
690,968,13434,14,74,0,0,0,1,1,"","",""
691,968,13435,14,76,0,0,0,1,1,"","",""
692,970,13186,15,114,0,0,0,1,1,"","",""
693,971,13187,13,76,0,0,0,1,1,"","",""
694,975,13188,14,78,0,0,0,1,1,"","",""
695,976,13189,13,78,0,0,0,1,1,"","",""
696,977,13190,16,98,0,0,0,1,1,"","",""
697,978,13191,10,44,0,0,0,1,1,"","",""
698,979,13320,14,80,0,0,0,1,1,"","",""
699,120,8822,18,17,0,0,0,1,1,"","",""
700,808,12935,18,18,0,0,0,1,1,"","",""
701,965,13179,18,19,0,0,0,1,1,"","",""
702,969,13180,18,20,0,0,0,1,1,"","",""
703,973,13181,18,21,0,0,0,1,1,"","",""
704,980,13324,2,45,0,0,0,1,1,"","",""
705,981,13321,5,16,0,0,0,1,1,"","",""
706,982,13322,0,21,0,0,0,1,1,"","",""
707,984,13353,19,112,0,0,0,1,1,"","",""
708,986,13192,13,80,0,0,0,1,1,"","",""
709,987,13356,19,113,0,0,0,1,1,"","",""
710,989,13357,19,114,0,0,0,1,1,"","",""
711,990,13088,19,115,0,0,0,"","","","",""
712,991,11804,6,78,0,2,3,1,1,"","",""
713,992,13323,16,100,0,0,0,1,1,"","",""
714,993,13329,12,52,0,0,0,1,1,"","",""
715,994,13330,17,86,0,0,0,1,1,"","",""
716,995,13331,17,88,0,0,0,1,1,"","",""
717,996,13332,1,44,0,0,0,1,1,"","",""
718,996,13333,1,45,0,0,0,1,1,"","",""
719,996,13334,1,46,0,0,0,1,1,"","",""
720,996,13335,1,47,0,0,0,1,1,"","",""
721,996,13336,1,48,0,0,0,1,1,"","",""
722,997,13338,15,116,0,0,0,"","","","",""
723,998,13339,14,82,0,0,0,1,1,"","",""
724,998,13340,14,0,0,0,0,1,1,723,"",""
725,999,13341,4,12,0,0,0,1,1,"","",""
726,1000,13342,9,38,0,0,0,1,1,"","",""
727,1001,13343,1,49,0,0,0,1,1,"","",""
728,1002,13344,16,102,0,0,0,1,1,"","",""
729,1003,13345,13,82,0,0,0,1,1,"","",""
730,1003,13346,13,0,0,0,0,1,1,729,"",""
731,1004,13347,12,54,0,0,0,1,1,"","",""
732,1005,13348,16,104,0,0,0,1,1,"","",""
733,1005,13349,16,0,0,0,0,1,1,732,"",""
734,1006,13350,15,118,0,0,0,1,1,"","",""
735,1006,13351,15,0,0,0,0,"","",734,"",""
736,1008,13358,19,116,0,0,0,1,1,"","",""
737,1009,13359,13,84,0,0,0,1,1,"","",""
738,1010,13360,8,72,0,2,3,1,1,"","",""
739,1011,13361,9,40,0,0,0,1,1,"","",""
740,1012,13362,5,17,0,0,0,1,1,"","",""
741,1013,13363,6,80,0,2,3,1,1,"","",""
742,1014,13364,6,82,0,2,3,1,1,"","",""
743,1015,13365,4,13,0,0,0,1,1,"","",""
744,1016,13366,8,74,0,2,3,1,1,"","",""
745,1017,13367,1,50,0,0,0,1,1,"","",""
746,1018,13373,2,46,0,0,0,1,1,"","",""
747,1019,13374,2,47,0,0,0,1,1,"","",""
748,1020,13375,16,106,0,0,0,1,1,"","",""
749,1021,13376,10,46,0,0,0,1,1,"","",""
750,1022,12925,6,84,0,2,4,1,1,"","",""
751,1023,13377,11,26,0,0,0,1,1,"","",""
752,1024,13379,16,108,0,0,0,1,1,"","",""
753,1025,13380,10,48,0,0,0,1,1,"","",""
754,1026,13381,7,46,0,0,0,1,1,"","",""
755,1027,13382,13,86,0,0,0,1,1,"","",""
756,1028,13383,15,120,0,0,0,1,1,"","",""
757,1029,13384,14,84,0,0,0,1,1,"","",""
758,1030,13385,16,110,0,0,0,1,1,"","",""
759,1031,13386,15,122,0,0,0,1,1,"","",""
760,1032,13387,16,112,0,0,0,1,1,"","",""
761,1033,13388,13,88,0,0,0,1,1,"","",""
762,1034,13389,14,86,0,0,0,1,1,"","",""
763,1035,13390,15,124,0,0,0,1,1,"","",""
764,1037,13392,16,114,0,0,0,1,1,"","",""
765,1038,13393,13,90,0,0,0,1,1,"","",""
766,1039,13394,14,88,0,0,0,1,1,"","",""
767,1040,13395,15,126,0,0,0,1,1,"","",""
768,1041,13396,16,116,0,0,0,1,1,"","",""
769,1042,13397,13,92,0,0,0,1,1,"","",""
770,1043,13398,14,90,0,0,0,1,1,"","",""
771,1044,13399,15,128,0,0,0,1,1,"","",""
772,1046,13401,17,90,0,0,0,1,1,"","",""
773,1047,13402,2,48,0,0,0,1,1,"","",""
774,1048,13403,12,56,0,0,0,1,1,"","",""
775,1081,13404,15,130,0,0,0,1,1,"","",""
776,1082,13406,13,94,0,0,0,1,1,"","",""
777,1083,13407,13,96,0,0,0,1,1,"",776,""
778,1084,13408,16,118,0,0,0,1,1,"","",""
779,1085,13409,16,120,0,0,0,1,1,"","",""
780,1086,13410,17,92,0,0,0,1,1,"","",""
781,1087,13411,17,94,0,0,0,1,1,"","",""
782,1088,13412,15,132,0,0,0,1,1,"","",""
783,1089,13413,1,51,0,0,0,1,1,"","",""
784,1090,13414,1,52,0,0,0,1,1,"",783,""
785,1091,13415,19,117,0,0,0,1,1,"","",""
786,1092,13416,19,118,0,0,0,1,1,"","",""
787,1093,13417,19,119,0,0,0,1,1,"","",""
788,1094,13418,19,120,0,0,0,1,1,"",785,""
789,1095,13419,19,121,0,0,0,1,1,"",786,""
790,1096,13420,19,122,0,0,0,1,1,"",787,""
791,1097,13421,0,22,0,0,0,1,1,"","",""
792,1098,13422,0,23,0,0,0,1,1,"","",""
793,1099,13423,12,58,0,0,0,1,1,"","",""
794,1100,13424,14,92,0,0,0,1,1,"","",""
795,1101,13425,14,94,0,0,0,1,1,"",794,""
796,1102,13426,12,60,0,0,0,1,1,"","",""
797,1103,13427,12,62,0,0,0,1,1,"","",""
798,1104,13428,6,86,0,1,3,1,1,"","",""
799,1105,13429,6,88,0,1,3,1,1,"",798,""
800,1106,13430,17,96,0,0,0,1,1,"","",""
801,1107,13431,8,76,0,2,3,1,1,"","",""
802,1109,13436,19,123,0,0,0,1,1,"","",""
803,1109,13437,19,124,0,0,0,1,1,"","",""
804,1109,13438,19,125,0,0,0,1,1,"","",""
805,1111,13494,19,126,0,0,0,1,1,"","",""
806,1113,13496,2,49,0,0,0,1,1,"","",""
807,1114,13497,10,50,0,0,0,1,1,"","",""
808,1115,13498,1,53,0,0,0,1,1,"","",""
809,1117,13500,17,98,0,0,0,1,1,"","",""
810,1118,13501,1,54,0,0,0,1,1,"","",""
811,1119,13502,13,98,0,0,0,1,1,"","",""
812,1120,13503,13,100,0,0,0,1,1,"","",""
813,1121,13504,16,122,0,0,0,1,1,"","",""
814,1122,13505,8,78,0,2,3,1,1,"","",""
815,1123,13506,16,124,0,0,0,1,1,"","",""
816,1124,13507,16,126,0,0,0,1,1,"","",""
817,1125,13508,2,50,0,0,0,1,1,"","",""
818,1126,13509,2,51,0,0,0,1,1,"","",""
819,1127,13510,2,52,0,0,0,1,1,"","",""
820,1128,13511,2,53,0,0,0,1,1,"","",""
821,1129,13512,2,54,0,0,0,1,1,"","",""
822,1130,13513,2,55,0,0,0,1,1,"","",""
823,1131,13514,2,56,0,0,0,1,1,"","",""
824,1132,13515,2,57,0,0,0,1,1,"","",""
825,1133,13516,2,58,0,0,0,1,1,"","",""
826,1134,13517,2,59,0,0,0,1,1,"","",""
827,1134,13518,2,60,0,0,0,1,1,"","",""
828,1134,13519,2,61,0,0,0,1,1,"","",""
829,1134,13520,2,62,0,0,0,1,1,"","",""
830,1134,13521,2,63,0,0,0,1,1,"","",""
831,1134,13522,2,64,0,0,0,1,1,"","",""
832,1134,13523,2,65,0,0,0,1,1,"","",""
833,1135,13524,1,55,0,0,0,1,1,"","",""
834,1142,13543,13,102,0,0,0,"","","","",""
835,1144,13545,16,128,0,0,0,1,1,"","",""
836,1145,13546,16,130,0,0,0,1,1,"","",""
837,1146,13547,16,132,0,0,0,1,1,"","",""
838,1149,13550,1,56,0,0,0,1,1,"","",""
839,1150,13551,2,66,0,0,0,1,1,"","",""
840,1151,13552,9,42,0,0,0,1,1,"","",""
841,1152,13553,6,90,0,1,4,1,1,"","",""
842,1154,13555,12,64,0,0,0,1,1,"","",""
843,1155,13556,15,134,0,0,0,1,1,"","",""
844,1156,13557,0,24,0,0,0,1,1,"","",""
845,1157,13558,16,134,0,0,0,1,1,"","",""
846,1158,13559,17,100,0,0,0,1,1,"","",""
847,1147,13548,15,136,0,0,0,1,1,"","",""
848,1116,13499,13,104,0,0,0,1,1,"","",""
849,1167,13751,2,67,0,0,0,1,1,"","",""
850,1168,13752,2,68,0,0,0,1,1,"","",""
851,1169,13753,2,69,0,0,0,1,1,"","",""
852,1170,13754,2,70,0,0,0,1,1,"","",""
853,1171,13755,2,71,0,0,0,1,1,"","",""
854,1160,13744,8,80,0,0,0,1,1,"","",""
855,1162,13746,0,25,0,0,0,1,1,"","",""
856,1163,13747,13,106,0,0,0,1,1,"","",""
857,1164,13748,15,138,0,0,0,1,1,"","",""
858,1165,13749,13,108,0,0,0,1,1,"","",""
859,1166,13750,16,136,0,0,0,1,1,"","",""
860,1172,13756,1,57,0,0,0,1,1,"","",""
861,1174,13758,17,102,0,0,0,1,1,"","",""
862,1175,13759,14,96,0,0,0,1,1,"","",""
863,1176,13760,11,28,0,0,0,1,1,"","",""
864,783,11201,5,18,0,0,0,"","","",282,""
865,1064,8275,16,138,0,0,0,"","","",30,""
866,1059,9331,17,104,0,0,0,1,1,"","",""
867,1076,11801,8,82,0,0,0,1,1,"",316,""
868,1136,9991,8,84,0,0,0,"","","",120,""
869,1079,12517,5,19,0,0,0,"","","",472,""
870,767,11176,11,30,0,0,0,"","","",269,""
871,1049,10001,15,140,0,0,0,"","","",129,""
872,754,8253,9,44,0,0,0,"","","",14,""
873,773,10023,16,140,0,0,0,"","","",139,""
874,1056,8296,13,110,0,0,0,"","","",50,""
875,779,10415,9,46,0,0,0,"","","",244,""
876,1077,8240,6,92,0,0,0,"","","",1,""
877,1073,11970,7,48,0,0,0,"","","",405,""
878,1054,10142,14,98,0,0,0,"","","",178,""
879,772,8252,16,142,0,0,0,"","","",13,""
880,1063,9322,15,142,0,0,0,"","","",99,""
881,1057,8273,16,144,0,0,0,"","","",28,""
882,1075,8256,8,86,0,0,0,"","","",16,""
883,1138,8280,16,146,0,0,0,"","","",35,""
884,1050,8282,14,100,0,0,0,"","","",37,""
885,770,8291,13,112,0,0,0,"","","",45,""
886,782,8255,8,88,0,0,0,"","","",15,""
887,1072,10412,11,32,0,0,0,"","","",243,""
888,776,8842,17,106,0,0,0,"","","",61,""
889,787,8243,2,72,0,0,0,"","","",4,""
890,751,8266,1,58,0,0,0,"","","",23,""
891,1066,8251,16,148,0,0,0,"","","",12,""
892,771,8274,16,150,0,0,0,"","","",29,""
893,1061,10272,10,52,0,0,0,"","","",213,""
894,769,8281,1,59,0,0,0,"","","",36,""
895,1060,10145,8,90,0,0,0,"","","",180,""
896,785,9330,6,94,0,0,0,"","","",107,""
897,784,11967,10,54,0,0,0,"","","",402,""
898,1074,11963,4,14,0,0,0,"","","",399,""
899,753,8288,14,102,0,0,0,"","","",42,""
900,780,8249,9,48,0,0,0,"","","",10,""
901,1052,8289,14,104,0,0,0,"","","",43,""
902,778,9308,7,50,0,0,0,"","","",87,""
903,1078,12510,6,96,0,0,0,"","","",465,""
904,1068,8834,1,60,0,0,0,"","","",53,""
905,777,10268,7,52,0,0,0,"","","",212,""
906,1080,13338,15,144,0,0,0,1,1,"",722,""
907,1070,8837,12,66,0,0,0,"","","",56,""
908,775,9292,17,108,0,0,0,"","","",74,""
909,768,8263,11,34,0,0,0,"","","",238,""
910,1062,11977,10,56,0,0,0,"","","",412,""
911,1069,8837,12,68,0,0,0,"","","",56,""
912,781,9836,9,50,0,0,0,"","","",110,""
913,774,10262,17,110,0,0,0,"","","",210,""
914,1058,11745,2,73,0,0,0,"","","",290,""
915,766,8242,2,74,0,0,0,"","","",3,""
916,752,9314,15,146,0,0,0,"","","",92,""
917,1159,9923,17,112,0,0,0,"","","",112,""
918,1051,10172,15,148,0,0,0,"","","",184,""
919,1053,8290,14,106,0,0,0,"","","",44,""
920,1071,11746,2,75,0,0,0,1,1,"",291,""
921,422,7835,1,61,0,0,0,"","","","",1
922,42,9929,6,98,0,0,0,"","","","",1
923,157,9930,16,152,0,0,0,"","","","",1
924,127,9931,13,114,0,0,0,"","","","",1
925,89,9932,14,108,0,0,0,"","","","",1
926,97,9933,13,116,0,0,0,"","","","",1
927,164,9934,17,114,0,0,0,"","","","",1
928,47,9935,2,76,0,0,0,"","","","",1
929,68,9936,1,62,0,0,0,"","","","",1
930,61,9937,6,100,0,0,0,"","","","",1
931,137,9938,9,52,0,0,0,"","","","",1
932,56,9940,9,54,0,0,0,"","","","",1
933,124,9941,1,63,0,0,0,"","","","",1
934,187,9942,15,150,0,0,0,"","","","",1
935,102,9943,1,64,0,0,0,"","","","",1
936,44,10126,2,77,0,0,0,"","","","",1
937,128,10127,14,110,0,0,0,"","","","",1
938,90,10128,14,112,0,0,0,"","","","",1
939,70,10130,1,65,0,0,0,"","","","",1
940,91,10131,14,114,0,0,0,"","","","",1
941,112,10132,7,54,0,0,0,"","","","",1
942,92,10133,14,116,0,0,0,"","","","",1
943,186,10134,14,118,0,0,0,"","","","",1
944,156,10135,10,58,0,0,0,"","","","",1
945,215,10181,1,66,0,0,0,"","","","",1
946,101,10182,1,67,0,0,0,"","","","",1
947,172,10183,15,152,0,0,0,"","","","",1
948,149,10184,15,154,0,0,0,"","","","",1
949,75,10185,16,154,0,0,0,"","","","",1
950,79,10186,16,156,0,0,0,"","","","",1
951,135,10188,8,92,0,0,0,"","","","",1
952,57,10189,10,60,0,0,0,"","","","",1
953,51,10190,4,15,0,0,0,"","","","",1
954,45,10237,2,78,0,0,0,"","","","",1
955,166,10238,9,56,0,0,0,"","","","",1
956,74,10239,16,158,0,0,0,"","","","",1
957,242,10241,2,79,0,0,0,"","","","",1
958,256,10242,0,26,0,0,0,"","","","",1
959,173,10243,2,80,0,0,0,"","","","",1
960,163,10244,6,102,0,2,4,"","","","",1
961,254,10245,2,81,0,0,0,"","","","",1
962,246,10246,12,70,0,0,0,"","","","",1
963,239,10249,1,68,0,0,0,"","","","",1
964,252,10250,1,69,0,0,0,"","","","",1
965,266,10251,16,160,0,0,0,"","","","",1
966,64,10253,2,82,0,0,0,"","","","",1
967,130,10254,4,16,0,0,0,"","","","",1
968,105,10279,12,72,0,0,0,"","","","",1
969,205,10280,6,104,0,0,0,"","","","",1
970,132,10281,14,120,0,0,0,"","","","",1
971,244,10283,2,83,0,0,0,"","","","",1
972,47,10284,2,84,0,0,0,"","","","",1
973,106,10285,12,74,0,0,0,"","","","",1
974,67,10286,1,70,0,0,0,"","","","",1
975,293,10287,2,85,0,0,0,"","","","",1
976,222,10288,5,20,0,0,0,"","","","",1
977,323,10290,13,118,0,0,0,"","","","",1
978,103,10394,12,76,0,0,0,"","","","",1
979,65,10395,11,36,0,0,0,"","","","",1
980,184,10396,15,156,0,0,0,"","","","",1
981,290,10398,6,106,0,0,0,"","","","",1
982,304,10399,0,27,0,0,0,"","","","",1
983,206,10400,2,86,0,0,0,"","","","",1
984,43,10401,1,71,0,0,0,"","","","",1
985,178,10402,16,162,0,0,0,"","","","",1
986,307,10403,12,78,0,0,0,"","","","",1
987,369,10404,12,80,0,0,0,"","","","",1
988,322,10427,5,21,0,0,0,"","","","",1
989,189,10428,10,62,0,0,0,"","","","",1
990,299,10429,2,87,0,0,0,"","","","",1
991,344,10431,16,164,0,0,0,"","","","",1
992,310,10432,12,82,0,0,0,"","","","",1
993,64,10433,2,88,0,0,0,"","","","",1
994,300,10434,2,89,0,0,0,"","","","",1
995,117,10435,17,116,0,0,0,"","","","",1
996,301,10436,2,90,0,0,0,"","","","",1
997,302,10437,2,91,0,0,0,"","","","",1
998,338,11187,10,64,0,0,0,"","","","",1
999,255,11189,2,92,0,0,0,"","","","",1
1000,393,11190,0,28,0,0,0,"","","","",1
1001,218,11191,16,166,0,0,0,"","","","",1
1002,240,11192,1,72,0,0,0,"","","","",1
1003,419,11193,2,93,0,0,0,"","","","",1
1004,43,11757,1,73,0,0,0,"","","","",1
1005,289,11759,3,34,0,0,0,"","","","",1
1006,62,11760,2,94,0,0,0,"","","","",1
1007,181,11761,16,168,0,0,0,"","","","",1
1008,450,11762,0,29,0,0,0,"","","","",1
1009,391,11774,2,95,0,0,0,"","","","",1
1010,94,11776,13,120,0,0,0,"","","","",1
1011,411,11777,2,96,0,0,0,"","","","",1
1012,340,11778,4,17,0,0,0,"","","","",1
1013,452,11779,1,74,0,0,0,"","","","",1
1014,89,11788,14,122,0,0,0,"","","","",1
1015,59,11790,8,94,0,0,0,"","","","",1
1016,430,11791,2,97,0,0,0,"","","","",1
1017,106,11792,12,84,0,0,0,"","","","",1
1018,215,11793,1,75,0,0,0,"","","","",1
1019,587,11873,17,118,0,0,0,"","","","",1
1020,432,11874,1,76,0,0,0,"","","","",1
1021,407,11876,6,108,0,0,0,"","","","",1
1022,442,11877,1,77,0,0,0,"","","","",1
1023,108,11878,17,120,0,0,0,"","","","",1
1024,595,11879,2,98,0,0,0,"","","","",1
1025,670,11960,15,158,0,0,0,"","","","",1
1026,423,12480,10,66,0,0,0,"","","","",1
1027,244,12482,2,99,0,0,0,"","","","",1
1028,248,12483,14,124,0,0,0,"","","","",1
1029,404,12484,13,122,0,0,0,"","","","",1
1030,615,12485,1,78,0,0,0,"","","","",1
1031,575,12524,6,110,0,0,0,"","","","",1
1032,110,12526,17,122,0,0,0,"","","","",1
1033,304,12527,0,30,0,0,0,"","","","",1
1034,235,12528,7,56,0,0,0,"","","","",1
1035,655,12529,12,86,0,0,0,"","","","",1
1036,371,12553,11,38,0,0,0,"","","","",1
1037,486,12555,10,68,0,0,0,"","","","",1
1038,467,12556,12,88,0,0,0,"","","","",1
1039,555,12557,2,100,0,0,0,"","","","",1
1040,668,12558,1,79,0,0,0,"","","","",1
1041,769,12790,1,80,0,0,0,"","","",36,1
1042,656,12791,1,81,0,0,0,"","","","",1
1043,487,12792,1,82,0,0,0,"","","","",1
1044,241,12793,1,83,0,0,0,"","","","",1
1045,660,12794,1,84,0,0,0,"","","","",1
1046,240,12795,1,85,0,0,0,"","","","",1
1047,1184,7953,16,170,0,0,0,"","","","",""
1048,1184,7954,16,172,0,0,0,"","","","",1
1049,1178,13762,13,124,0,0,0,1,1,"","",""
1050,1179,13763,16,174,0,0,0,1,1,"","",""
1051,1180,13764,1,86,0,0,0,1,1,"","",""
1052,1186,13767,8,96,0,0,0,1,1,"","",""
1053,1185,13766,16,176,0,0,0,1,1,"","",""
1054,1187,13769,19,127,0,0,0,1,1,"","",""
1055,1188,13770,19,128,0,0,0,1,1,"","",""
1056,1189,13771,19,129,0,0,0,1,1,"","",""
1057,1190,13772,19,130,0,0,0,1,1,"","",""
1058,1191,13773,19,131,0,0,0,1,1,"","",""
1059,1181,13765,16,178,0,0,0,1,1,"","",""
1060,1192,13774,19,132,0,0,0,1,1,"","",""
1061,1199,13819,13,126,0,0,0,1,1,"","",""
1062,1200,13820,2,101,0,0,0,1,1,"","",""
1063,1201,13821,2,102,0,0,0,1,1,"","",""
1064,1202,13822,15,160,0,0,0,"","","","",""
1065,1203,13823,1,87,0,0,0,1,1,"","",""
1066,1204,13824,12,90,0,0,0,1,1,"","",""
1067,1206,13826,14,126,0,0,0,1,1,"","",""
1068,1207,13827,13,128,0,0,0,1,1,"","",""
1069,1210,13828,4,18,0,0,0,1,1,"","",""
1070,1208,11907,19,133,0,0,0,1,1,"","",""
1071,1209,11905,19,134,0,0,0,1,1,"","",""
