"rownum","Item","Category","SubCategory","bool_48","EnabledInChallengeLeague","GoldPurchaseFee","bool_54","bool_55"
739,3467,68,73,"",1,175,"",1
740,3212,68,73,"",1,70,"",1
741,3476,68,73,"",1,275,"",1
742,3186,68,73,"",1,110,"",1
743,3277,68,73,"",1,125,"",1
744,3263,68,73,"",1,200,"",1
745,3195,68,73,"",1,80,"",1
746,3511,68,73,"",1,250,"",1
747,3359,68,73,"",1,30,"",1
748,3228,68,73,"",1,55,"",1
749,3489,68,73,"",1,250,"",1
750,3337,68,73,"",1,125,"",1
751,3171,68,73,"",1,150,"",1
752,3510,68,73,"",1,250,"",1
753,3216,68,73,"",1,55,"",1
754,3441,68,73,"",1,275,"",1
755,3369,68,73,"",1,200,"",1
756,3301,68,73,"",1,200,"",1
757,3388,68,73,"",1,175,"",1
758,3390,68,73,"",1,250,"",1
759,3147,68,73,"",1,200,"",1
760,3139,68,73,"",1,85,"",1
761,3364,68,73,"",1,1150,"",1
762,5409,68,73,"",1,1150,"",1
763,3449,68,73,"",1,375,"",1
764,3315,68,73,"",1,175,"",1
765,3309,68,73,"",1,400,"",1
766,5410,68,73,"",1,700,"",1
767,3182,68,73,"",1,125,"",1
768,3150,68,73,"",1,115,"",1
769,3317,68,73,"",1,275,"",1
770,3370,68,73,"",1,150,"",1
771,3213,68,73,"",1,225,"",1
772,3406,68,73,"",1,200,"",1
773,3214,68,74,"",1,175,"",1
774,5441,68,74,"",1,1000,"",1
775,3372,68,74,"",1,775,"",1
776,3367,68,74,"",1,775,"",1
777,3208,68,74,"",1,110,"",1
778,3106,68,74,"",1,150,"",1
779,3104,68,74,"",1,250,"",1
780,3389,68,74,"",1,725,"",1
781,3440,68,74,"",1,425,"",1
782,3184,68,74,"",1,125,"",1
783,3289,68,74,"",1,40,"",1
784,3518,68,75,"",1,325,"",1
785,3336,68,75,"",1,100,"",1
786,3329,68,75,"",1,250,"",1
787,3513,68,75,"",1,1150,"",1
788,3371,68,75,"",1,275,"",1
789,3316,68,75,"",1,225,"",1
790,3435,68,75,"",1,250,"",1
791,3461,68,75,"",1,350,"",1
792,3453,68,75,"",1,275,"",1
793,3391,68,75,"",1,350,"",1
794,5312,68,75,"",1,1350,"",1
795,3146,68,75,"",1,50,"",1
796,5083,68,75,"",1,575,"",1
797,3421,68,75,"",1,1150,"",1
798,3416,68,75,"",1,225,"",1
799,3135,68,75,"",1,125,"",1
800,3481,68,75,"",1,575,"",1
801,3439,68,75,"",1,150,"",1
802,5244,68,75,"",1,525,"",1
803,3296,68,75,"",1,175,"",1
804,3178,68,75,"",1,120,"",1
805,3470,68,75,"",1,925,"",1
806,3283,68,75,"",1,350,"",1
807,3247,68,75,"",1,125,"",1
808,3284,68,75,"",1,425,"",1
809,5404,68,75,"",1,775,"",1
810,3490,68,75,"",1,200,"",1
811,3112,68,75,"",1,125,"",1
812,3304,68,75,"",1,650,"",1
813,3221,68,75,"",1,825,"",1
814,3504,68,75,"",1,775,"",1
815,3207,68,75,"",1,125,"",1
816,3326,68,75,"",1,300,"",1
817,3325,68,75,"",1,300,"",1
818,3321,68,75,"",1,450,"",1
819,3427,68,75,"",1,225,"",1
820,3295,68,75,"",1,200,"",1
821,3248,68,75,"",1,125,"",1
822,3229,68,75,"",1,125,"",1
823,3245,68,75,"",1,125,"",1
824,3118,68,75,"",1,105,"",1
825,83,63,23,"",1,75,"",1
826,69,63,23,"",1,75,"",1
827,70,63,23,"",1,75,"",1
828,72,63,23,"",1,75,"",1
829,66,63,23,"",1,100,"",1
830,89,63,23,1,"",250,"",1
831,82,63,23,"",1,150,"",1
832,71,63,23,"",1,175,"",1
833,77,63,23,"",1,175,"",1
834,67,63,23,"",1,175,"",1
835,68,63,23,"",1,225,"",1
836,73,63,23,"","",225,"",1
837,76,63,23,"",1,225,"",1
838,78,63,23,"",1,225,"",1
839,80,63,23,"","",225,"",1
840,86,63,23,"","",225,"",1
841,87,63,23,"",1,225,"",1
842,74,63,23,"","",75,"",1
843,79,63,23,"",1,250,"",1
844,84,63,23,"","",75,"",1
845,85,63,23,"","",75,"",1
846,88,63,23,"","",75,"",1
847,3065,63,63,1,1,250,"",1
848,229,63,63,1,1,1,"",1
849,90,63,63,"","",500,"",1
850,3055,54,55,1,1,500,"",1
851,3056,54,57,1,1,750,"",1
852,3057,54,56,1,1,500,"",1
853,3058,54,58,1,1,750,"",1
854,3059,54,59,1,1,500,"",1
855,224,54,55,1,1,5,"",1
856,225,54,57,1,1,8,"",1
857,226,54,56,1,1,5,"",1
858,227,54,58,1,1,8,"",1
859,228,54,59,1,1,5,"",1
860,5393,54,62,1,1,1000,"",1
861,5394,54,62,1,1,1000,"",1
862,5395,54,62,1,1,1000,"",1
863,5396,54,62,1,1,1000,"",1
864,5397,54,62,1,1,1000,"",1
865,2997,8,9,1,1,15,"",1
866,2996,8,9,1,1,30,"",1
867,2994,8,9,1,1,75,"",1
868,2995,8,9,1,1,20,"",1
869,3002,8,9,1,1,40,"",1
870,3001,8,9,1,1,75,"",1
871,2999,8,9,1,1,190,"",1
872,3000,8,9,1,1,50,"",1
873,3009,8,10,1,1,250,"",1
874,3010,8,10,1,1,250,"",1
875,3011,8,10,1,1,250,"",1
876,3012,8,10,1,1,250,"",1
877,3014,8,11,1,1,250,"",1
878,3015,8,11,1,1,250,"",1
879,3016,8,11,1,1,250,"",1
880,3017,8,11,1,1,250,"",1
881,3019,8,11,1,1,500,"",1
882,3020,8,11,1,1,500,"",1
883,3021,8,11,1,1,500,"",1
884,3022,8,11,1,1,500,"",1
885,3024,8,12,1,1,250,"",1
886,3025,8,12,1,1,250,"",1
887,3026,8,12,1,1,250,"",1
888,3027,8,12,1,1,250,"",1
889,3066,8,13,1,1,30,"",1
890,3067,8,13,"",1,180,"",1
891,3068,8,13,"",1,180,"",1
892,3069,8,13,"",1,180,"",1
893,4177,8,14,1,1,1000,"",1
894,4178,8,14,1,1,100,"",1
895,4179,8,16,1,1,500,"",1
896,4180,8,16,1,1,500,"",1
897,4181,8,16,1,1,500,"",1
898,4182,8,16,1,1,500,"",1
899,4183,8,16,1,1,500,"",1
900,4184,8,16,1,1,500,"",1
901,4185,8,16,1,1,500,"",1
902,5354,8,16,1,1,500,"",1
903,5355,8,16,1,1,500,"",1
904,5356,8,16,1,1,500,"",1
905,331,8,15,1,1,2,"",1
906,332,8,15,1,1,250,"",1
907,5242,8,15,1,1,250,"",1
908,5248,8,17,1,1,250,"",1
909,4212,8,18,1,1,250,"",1
910,4686,8,19,1,1,500,"",1
911,4682,8,19,1,1,500,"",1
912,4684,8,19,1,1,500,"",1
913,4213,8,20,1,1,500,"",1
914,4214,8,21,"","",500,"",1
915,3860,104,104,1,1,25,"",1
916,3861,104,104,1,1,25,"",1
917,3862,104,104,1,1,25,"",1
918,3863,104,104,1,1,50,"",1
919,3864,104,104,1,1,50,"",1
920,3865,104,104,1,1,50,"",1
921,3866,104,104,1,1,75,"",1
922,3867,104,104,1,1,75,"",1
923,3868,104,104,1,1,75,"",1
924,3869,104,104,1,1,100,"",1
925,3870,104,104,1,1,125,"",1
926,3871,104,104,1,1,125,"",1
927,3872,104,104,1,1,125,"",1
928,3857,104,104,1,1,500,"",1
929,3858,104,104,1,1,500,"",1
930,3859,104,104,1,1,500,"",1
931,316,105,105,1,1,25,"",1
932,310,105,105,1,1,25,"",1
933,311,105,105,1,1,25,"",1
934,312,105,105,1,1,25,"",1
935,317,105,105,1,1,25,"",1
936,313,105,105,1,1,50,"",1
937,314,105,105,1,1,50,"",1
938,315,105,105,1,1,50,"",1
939,318,105,105,1,1,50,"",1
940,319,105,105,1,1,50,"",1
941,320,105,105,1,1,150,"",1
942,321,105,105,"","",150,"",1
943,322,105,105,"","",150,"",1
944,4826,108,108,1,1,25,"",1
945,4827,108,108,1,1,25,"",1
946,4828,108,108,1,1,25,"",1
947,4829,108,108,1,1,25,"",1
948,4838,108,108,1,1,25,"",1
949,4839,108,108,1,1,50,"",1
950,4840,108,108,1,1,50,"",1
951,4825,108,108,1,1,50,"",1
952,4832,108,108,1,1,50,"",1
953,4834,108,108,1,1,50,"",1
954,4833,108,108,1,1,125,"",1
955,4831,108,108,1,1,125,"",1
956,4876,109,110,1,1,25,"",1
957,4877,109,110,1,1,25,"",1
958,4878,109,110,1,1,25,"",1
959,4879,109,112,1,1,50,"",1
960,4880,109,112,1,1,50,"",1
961,4881,109,110,"","",100,"",1
962,4882,109,110,"","",100,"",1
963,4883,109,110,1,1,25,"",1
964,4884,109,110,1,1,25,"",1
965,4885,109,110,1,1,25,"",1
966,4886,109,110,1,1,50,"",1
967,4887,109,110,1,1,50,"",1
968,4888,109,110,"","",100,"",1
969,4889,109,110,"","",100,"",1
970,4890,109,112,1,1,25,"",1
971,4891,109,112,1,1,25,"",1
972,4892,109,112,1,1,25,"",1
973,4893,109,112,1,1,50,"",1
974,4894,109,112,1,1,50,"",1
975,4895,109,112,"","",100,"",1
976,4896,109,112,"","",100,"",1
977,4897,109,110,1,1,25,"",1
978,4898,109,110,1,1,25,"",1
979,4899,109,112,1,1,25,"",1
980,4900,109,110,1,1,50,"",1
981,4901,109,112,1,1,50,"",1
982,4902,109,112,"","",100,"",1
983,4903,109,110,"","",100,"",1
984,4841,109,111,1,1,25,"",1
985,4842,109,111,1,1,25,"",1
986,4843,109,111,1,1,25,"",1
987,4844,109,111,1,1,50,"",1
988,4845,109,111,1,1,50,"",1
989,4846,109,111,"","",100,"",1
990,4847,109,111,"","",100,"",1
991,4862,109,111,1,1,25,"",1
992,4863,109,111,1,1,25,"",1
993,4864,109,111,1,1,25,"",1
994,4865,109,112,1,1,50,"",1
995,4866,109,111,1,1,50,"",1
996,4867,109,111,"","",100,"",1
997,4868,109,111,"","",100,"",1
998,4869,109,111,1,1,25,"",1
999,4870,109,110,1,1,25,"",1
1000,4871,109,112,1,1,25,"",1
1001,4872,109,110,1,1,50,"",1
1002,4873,109,110,1,1,50,"",1
1003,4874,109,110,"","",100,"",1
1004,4875,109,112,"","",100,"",1
1005,4848,109,111,1,1,25,"",1
1006,4849,109,111,1,1,25,"",1
1007,4850,109,111,1,1,25,"",1
1008,4851,109,112,1,1,50,"",1
1009,4852,109,111,1,1,50,"",1
1010,4853,109,111,"","",100,"",1
1011,4854,109,111,"","",100,"",1
1012,4855,109,111,1,1,25,"",1
1013,4856,109,111,1,1,25,"",1
1014,4857,109,111,1,1,25,"",1
1015,4858,109,111,1,1,50,"",1
1016,4859,109,111,1,1,50,"",1
1017,4860,109,111,"","",100,"",1
1018,4861,109,111,"","",100,"",1
1019,4904,109,112,1,1,25,"",1
1020,4905,109,112,1,1,25,"",1
1021,4906,109,112,1,1,25,"",1
1022,4907,109,111,1,1,50,"",1
1023,4908,109,112,1,1,50,"",1
1024,4909,109,112,"","",100,"",1
1025,4910,109,112,"","",100,"",1
1026,4911,109,113,"","",125,"",1
1027,4912,109,113,"","",125,"",1
1028,4913,109,113,"","",125,"",1
1029,4914,109,113,"","",125,"",1
1030,4915,109,113,"","",125,"",1
1031,4916,109,113,"","",125,"",1
1032,4917,109,113,"","",125,"",1
1033,4918,109,113,"","",125,"",1
1034,4919,109,113,"","",125,"",1
1035,4920,109,113,"","",125,"",1
1036,4921,109,113,"","",125,"",1
1037,4922,109,113,"","",125,"",1
1038,4923,109,113,"","",125,"",1
1039,4924,109,113,"","",125,"",1
1040,4925,109,113,"","",125,"",1
1041,4926,109,113,"","",125,"",1
1042,4927,109,113,"","",125,"",1
1043,4928,109,113,"","",125,"",1
1044,4929,109,113,"","",125,"",1
1045,4930,109,113,1,1,125,"",1
1046,4931,109,113,1,1,125,"",1
1047,4932,109,113,1,1,125,"",1
1048,4933,109,113,"","",125,"",1
1049,4934,109,113,"","",125,"",""
1050,4935,109,113,"","",125,"",""
1051,4936,109,113,"","",125,"",""
1052,4937,109,113,"","",125,"",""
1053,4938,109,113,"","",125,"",""
1054,4939,109,113,"","",125,"",""
1055,4940,109,113,"","",125,"",""
1056,4218,106,106,1,1,25,"",1
1057,4219,106,106,1,1,25,"",1
1058,4220,106,106,1,1,25,"",1
1059,4221,106,106,1,1,50,"",1
1060,4762,107,107,1,1,8,1,1
1061,4763,107,107,1,1,8,1,1
1062,4764,107,107,1,1,8,1,1
1063,4765,107,107,1,1,125,"",1
1064,4766,107,107,1,1,125,"",1
1065,5250,116,116,1,1,500,"",1
1066,5251,116,116,1,1,500,"",1
1067,5252,116,116,1,1,500,"",1
1068,5253,116,116,1,1,500,"",1
1069,5254,116,116,1,1,500,"",1
1070,5255,116,116,1,1,500,"",1
1071,5256,116,116,1,1,500,"",1
1072,5257,116,116,1,1,500,"",1
1073,5258,116,116,1,1,500,"",1
1074,5259,116,116,1,1,500,"",1
1075,5263,116,116,1,1,500,"",1
1076,5264,116,116,1,1,500,"",1
1077,5265,116,116,1,1,500,"",1
1078,5266,116,116,1,1,500,"",1
1079,5267,116,116,1,1,500,"",1
1080,5268,116,116,1,1,500,"",1
1081,5269,116,116,1,1,500,"",1
1082,5270,116,116,1,1,500,"",1
1083,5271,116,116,1,1,500,"",1
1084,5272,116,116,1,1,500,"",1
1085,5274,116,116,1,1,5000,"",1
1086,5275,116,116,1,1,500,"",1
1087,5276,116,116,1,1,500,"",1
1088,5277,116,116,1,1,500,"",1
1089,5278,116,116,1,1,500,"",1
1090,5279,116,116,1,1,500,"",1
1091,5280,116,116,1,1,500,"",1
1092,5281,116,116,1,1,500,"",1
1093,5282,116,116,1,1,500,"",1
1094,5283,116,116,1,1,500,"",1
1095,5284,116,116,1,1,500,"",1
1096,5286,123,120,1,1,500,"",1
1097,5287,123,120,1,1,500,"",1
1098,5288,123,120,1,1,500,"",1
1099,5289,123,120,1,1,500,"",1
1100,5290,123,120,1,1,350,"",1
1101,5291,123,120,1,1,350,"",1
1102,5292,123,120,1,1,350,"",1
1103,5293,123,120,1,1,350,"",1
1104,5294,0,121,"","",500,"",1
1105,5295,0,121,"","",500,"",1
1106,5296,0,121,"","",1000,"",1
1107,5297,0,121,"","",1000,"",1
1108,5298,0,121,"","",1000,"",1
1109,5421,123,123,1,1,1000,1,""
1110,5418,123,122,1,1,500,"",""
1111,5419,123,122,1,1,500,"",""
1112,5433,123,122,1,1,500,"",""
1113,5431,123,123,1,1,1000,"",""
1114,5434,123,122,1,1,500,"",""
1115,5435,123,122,1,1,500,"",""
1116,5439,123,122,1,1,500,"",""
1117,5432,123,122,1,1,500,"",""
1118,5436,123,122,1,1,500,"",""
1119,5437,123,122,1,1,500,"",""
1120,5438,123,122,1,1,500,"",""
1121,5440,123,122,1,1,500,"",""
1122,5422,8,22,1,1,500,"",1
1123,5423,8,22,1,1,500,"",1
1124,5424,8,22,1,1,500,"",1
1125,5425,8,22,1,1,500,"",1
