"rownum","Id","BaseItem","UniqueCraft","bool_40","i32_41","CraftItemType","Name","Name (French)","Name (German)","Name (Japanese)","Name (Korean)","Name (Portuguese)","Name (Russian)","Name (Spanish)","Name (Thai)","Name (Traditional Chinese)","CraftTag","bool_85"
263,"Metadata/Items/Armours/Gloves/GlovesStr6",1262,"","",1,2,"","","","","","","","","","","",""
264,"Metadata/Items/Armours/Gloves/GlovesStr7",1263,"","",1,2,"","","","","","","","","","","",""
265,"Metadata/Items/Armours/Gloves/GlovesStr8",1264,"","",1,2,"","","","","","","","","","","",""
266,"Metadata/Items/Armours/Gloves/GlovesStr9",1265,"","",1,2,"","","","","","","","","","","",""
267,"Metadata/Items/Armours/Gloves/GlovesDex1",1271,"","",2,2,"","","","","","","","","","","",""
268,"Metadata/Items/Armours/Gloves/GlovesDex2",1272,"","",2,2,"","","","","","","","","","","",""
269,"Metadata/Items/Armours/Gloves/GlovesDex3",1273,"","",2,2,"","","","","","","","","","","",""
270,"Metadata/Items/Armours/Gloves/GlovesDex4",1274,"","",2,2,"","","","","","","","","","","",""
271,"Metadata/Items/Armours/Gloves/GlovesDex5",1275,"","",2,2,"","","","","","","","","","","",""
272,"Metadata/Items/Armours/Gloves/GlovesDex6",1276,"","",2,2,"","","","","","","","","","","",""
273,"Metadata/Items/Armours/Gloves/GlovesDex7",1277,"","",2,2,"","","","","","","","","","","",""
274,"Metadata/Items/Armours/Gloves/GlovesDex8",1278,"","",2,2,"","","","","","","","","","","",""
275,"Metadata/Items/Armours/Gloves/GlovesDex9",1279,"","",2,2,"","","","","","","","","","","",""
276,"Metadata/Items/Armours/Gloves/GlovesInt1",1285,"","",3,2,"","","","","","","","","","","",""
277,"Metadata/Items/Armours/Gloves/GlovesInt2",1286,"","",3,2,"","","","","","","","","","","",""
278,"Metadata/Items/Armours/Gloves/GlovesInt3",1287,"","",3,2,"","","","","","","","","","","",""
279,"Metadata/Items/Armours/Gloves/GlovesInt4",1288,"","",3,2,"","","","","","","","","","","",""
280,"Metadata/Items/Armours/Gloves/GlovesInt5",1289,"","",3,2,"","","","","","","","","","","",""
281,"Metadata/Items/Armours/Gloves/GlovesInt6",1290,"","",3,2,"","","","","","","","","","","",""
282,"Metadata/Items/Armours/Gloves/GlovesInt7",1291,"","",3,2,"","","","","","","","","","","",""
283,"Metadata/Items/Armours/Gloves/GlovesInt8",1292,"","",3,2,"","","","","","","","","","","",""
284,"Metadata/Items/Armours/Gloves/GlovesInt9",1293,"","",3,2,"","","","","","","","","","","",""
285,"Metadata/Items/Armours/Gloves/GlovesStrDex1",1299,"","",4,2,"","","","","","","","","","","",""
286,"Metadata/Items/Armours/Gloves/GlovesStrDex2",1300,"","",4,2,"","","","","","","","","","","",""
287,"Metadata/Items/Armours/Gloves/GlovesStrDex3",1301,"","",4,2,"","","","","","","","","","","",""
288,"Metadata/Items/Armours/Gloves/GlovesStrDex4",1302,"","",4,2,"","","","","","","","","","","",""
289,"Metadata/Items/Armours/Gloves/GlovesStrDex5",1303,"","",4,2,"","","","","","","","","","","",""
290,"Metadata/Items/Armours/Gloves/GlovesStrDex6",1304,"","",4,2,"","","","","","","","","","","",""
291,"Metadata/Items/Armours/Gloves/GlovesStrDex7",1305,"","",4,2,"","","","","","","","","","","",""
292,"Metadata/Items/Armours/Gloves/GlovesStrDex8",1306,"","",4,2,"","","","","","","","","","","",""
293,"Metadata/Items/Armours/Gloves/GlovesStrInt1",1309,"","",6,2,"","","","","","","","","","","",""
294,"Metadata/Items/Armours/Gloves/GlovesStrInt2",1310,"","",6,2,"","","","","","","","","","","",""
295,"Metadata/Items/Armours/Gloves/GlovesStrInt3",1311,"","",6,2,"","","","","","","","","","","",""
296,"Metadata/Items/Armours/Gloves/GlovesStrInt4",1312,"","",6,2,"","","","","","","","","","","",""
297,"Metadata/Items/Armours/Gloves/GlovesStrInt5",1313,"","",6,2,"","","","","","","","","","","",""
298,"Metadata/Items/Armours/Gloves/GlovesStrInt6",1314,"","",6,2,"","","","","","","","","","","",""
299,"Metadata/Items/Armours/Gloves/GlovesStrInt7",1315,"","",6,2,"","","","","","","","","","","",""
300,"Metadata/Items/Armours/Gloves/GlovesStrInt8",1316,"","",6,2,"","","","","","","","","","","",""
301,"Metadata/Items/Armours/Gloves/GlovesDexInt1",1319,"","",5,2,"","","","","","","","","","","",""
302,"Metadata/Items/Armours/Gloves/GlovesDexInt2",1320,"","",5,2,"","","","","","","","","","","",""
303,"Metadata/Items/Armours/Gloves/GlovesDexInt3",1321,"","",5,2,"","","","","","","","","","","",""
304,"Metadata/Items/Armours/Gloves/GlovesDexInt4",1322,"","",5,2,"","","","","","","","","","","",""
305,"Metadata/Items/Armours/Gloves/GlovesDexInt5",1323,"","",5,2,"","","","","","","","","","","",""
306,"Metadata/Items/Armours/Gloves/GlovesDexInt6",1324,"","",5,2,"","","","","","","","","","","",""
307,"Metadata/Items/Armours/Gloves/GlovesDexInt7",1325,"","",5,2,"","","","","","","","","","","",""
308,"Metadata/Items/Armours/Gloves/GlovesDexInt8",1326,"","",5,2,"","","","","","","","","","","",""
309,"Metadata/Items/Armours/Boots/BootsStr1",1174,"","",1,3,"","","","","","","","","","","",""
310,"Metadata/Items/Armours/Boots/BootsStr2",1175,"","",1,3,"","","","","","","","","","","",""
311,"Metadata/Items/Armours/Boots/BootsStr3",1176,"","",1,3,"","","","","","","","","","","",""
312,"Metadata/Items/Armours/Boots/BootsStr4",1177,"","",1,3,"","","","","","","","","","","",""
313,"Metadata/Items/Armours/Boots/BootsStr5",1178,"","",1,3,"","","","","","","","","","","",""
314,"Metadata/Items/Armours/Boots/BootsStr6",1179,"","",1,3,"","","","","","","","","","","",""
315,"Metadata/Items/Armours/Boots/BootsStr7",1180,"","",1,3,"","","","","","","","","","","",""
316,"Metadata/Items/Armours/Boots/BootsStr8",1181,"","",1,3,"","","","","","","","","","","",""
317,"Metadata/Items/Armours/Boots/BootsStr9",1182,"","",1,3,"","","","","","","","","","","",""
318,"Metadata/Items/Armours/Boots/BootsDex1",1189,"","",2,3,"","","","","","","","","","","",""
319,"Metadata/Items/Armours/Boots/BootsDex2",1190,"","",2,3,"","","","","","","","","","","",""
320,"Metadata/Items/Armours/Boots/BootsDex3",1191,"","",2,3,"","","","","","","","","","","",""
321,"Metadata/Items/Armours/Boots/BootsDex4",1192,"","",2,3,"","","","","","","","","","","",""
322,"Metadata/Items/Armours/Boots/BootsDex5",1193,"","",2,3,"","","","","","","","","","","",""
323,"Metadata/Items/Armours/Boots/BootsDex6",1194,"","",2,3,"","","","","","","","","","","",""
324,"Metadata/Items/Armours/Boots/BootsDex7",1195,"","",2,3,"","","","","","","","","","","",""
325,"Metadata/Items/Armours/Boots/BootsDex8",1196,"","",2,3,"","","","","","","","","","","",""
326,"Metadata/Items/Armours/Boots/BootsDex9",1197,"","",2,3,"","","","","","","","","","","",""
327,"Metadata/Items/Armours/Boots/BootsInt1",1203,"","",3,3,"","","","","","","","","","","",""
328,"Metadata/Items/Armours/Boots/BootsInt2",1204,"","",3,3,"","","","","","","","","","","",""
329,"Metadata/Items/Armours/Boots/BootsInt3",1205,"","",3,3,"","","","","","","","","","","",""
330,"Metadata/Items/Armours/Boots/BootsInt4",1206,"","",3,3,"","","","","","","","","","","",""
331,"Metadata/Items/Armours/Boots/BootsInt5",1207,"","",3,3,"","","","","","","","","","","",""
332,"Metadata/Items/Armours/Boots/BootsInt6",1208,"","",3,3,"","","","","","","","","","","",""
333,"Metadata/Items/Armours/Boots/BootsInt7",1209,"","",3,3,"","","","","","","","","","","",""
334,"Metadata/Items/Armours/Boots/BootsInt8",1210,"","",3,3,"","","","","","","","","","","",""
335,"Metadata/Items/Armours/Boots/BootsInt9",1211,"","",3,3,"","","","","","","","","","","",""
336,"Metadata/Items/Armours/Boots/BootsStrDex1",1217,"","",4,3,"","","","","","","","","","","",""
337,"Metadata/Items/Armours/Boots/BootsStrDex2",1218,"","",4,3,"","","","","","","","","","","",""
338,"Metadata/Items/Armours/Boots/BootsStrDex3",1219,"","",4,3,"","","","","","","","","","","",""
339,"Metadata/Items/Armours/Boots/BootsStrDex4",1220,"","",4,3,"","","","","","","","","","","",""
340,"Metadata/Items/Armours/Boots/BootsStrDex5",1221,"","",4,3,"","","","","","","","","","","",""
341,"Metadata/Items/Armours/Boots/BootsStrDex6",1222,"","",4,3,"","","","","","","","","","","",""
342,"Metadata/Items/Armours/Boots/BootsStrDex7",1223,"","",4,3,"","","","","","","","","","","",""
343,"Metadata/Items/Armours/Boots/BootsStrDex8",1224,"","",4,3,"","","","","","","","","","","",""
344,"Metadata/Items/Armours/Boots/BootsStrInt1",1227,"","",6,3,"","","","","","","","","","","",""
345,"Metadata/Items/Armours/Boots/BootsStrInt2",1228,"","",6,3,"","","","","","","","","","","",""
346,"Metadata/Items/Armours/Boots/BootsStrInt3",1229,"","",6,3,"","","","","","","","","","","",""
347,"Metadata/Items/Armours/Boots/BootsStrInt4",1230,"","",6,3,"","","","","","","","","","","",""
348,"Metadata/Items/Armours/Boots/BootsStrInt5",1231,"","",6,3,"","","","","","","","","","","",""
349,"Metadata/Items/Armours/Boots/BootsStrInt6",1232,"","",6,3,"","","","","","","","","","","",""
350,"Metadata/Items/Armours/Boots/BootsStrInt7",1233,"","",6,3,"","","","","","","","","","","",""
351,"Metadata/Items/Armours/Boots/BootsStrInt8",1234,"","",6,3,"","","","","","","","","","","",""
352,"Metadata/Items/Armours/Boots/BootsDexInt1",1237,"","",5,3,"","","","","","","","","","","",""
353,"Metadata/Items/Armours/Boots/BootsDexInt2",1238,"","",5,3,"","","","","","","","","","","",""
354,"Metadata/Items/Armours/Boots/BootsDexInt3",1239,"","",5,3,"","","","","","","","","","","",""
355,"Metadata/Items/Armours/Boots/BootsDexInt4",1240,"","",5,3,"","","","","","","","","","","",""
356,"Metadata/Items/Armours/Boots/BootsDexInt5",1241,"","",5,3,"","","","","","","","","","","",""
357,"Metadata/Items/Armours/Boots/BootsDexInt6",1242,"","",5,3,"","","","","","","","","","","",""
358,"Metadata/Items/Armours/Boots/BootsDexInt7",1243,"","",5,3,"","","","","","","","","","","",""
359,"Metadata/Items/Armours/Boots/BootsDexInt8",1244,"","",5,3,"","","","","","","","","","","",""
360,"Metadata/Items/Armours/Boots/BootsDexInt9",1245,"","",5,3,"","","","","","","","","","","",""
361,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand1",376,"","",0,22,"","","","","","","","","","","",""
362,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand2",377,"","",0,22,"","","","","","","","","","","",""
363,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand3",378,"","",0,22,"","","","","","","","","","","",""
364,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand4",379,"","",0,22,"","","","","","","","","","","",""
365,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand5",380,"","",0,22,"","","","","","","","","","","",""
366,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand6",381,"","",0,22,"","","","","","","","","","","",""
367,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM1",382,"","",0,22,"","","","","","","","","","","",""
368,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand7",383,"","",0,22,"","","","","","","","","","","",""
369,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand8",384,"","",0,22,"","","","","","","","","","","",""
370,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand9",385,"","",0,22,"","","","","","","","","","","",""
371,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand10",386,"","",0,22,"","","","","","","","","","","",""
372,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand11",387,"","",0,22,"","","","","","","","","","","",""
373,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM2",388,"","",0,22,"","","","","","","","","","","",""
374,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand12",389,"","",0,22,"","","","","","","","","","","",""
375,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand13",390,"","",0,22,"","","","","","","","","","","",""
376,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand14",391,"","",0,22,"","","","","","","","","","","",""
377,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand15",392,"","",0,22,"","","","","","","","","","","",""
378,"Metadata/Items/Weapons/OneHandWeapons/Wands/Wand16",393,"","",0,22,"","","","","","","","","","","",""
379,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandM3",394,"","",0,22,"","","","","","","","","","","",""
380,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandMinion1",401,"","",0,22,"","","","","","","","","","","",""
381,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandMinion2",402,"","",0,22,"","","","","","","","","","","",""
382,"Metadata/Items/Weapons/OneHandWeapons/Wands/WandAtlas1",403,"","",0,22,"","","","","","","","","","","",""
383,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger1",405,"","",0,8,"","","","","","","","","","","",""
384,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger2",406,"","",0,8,"","","","","","","","","","","",""
385,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger3",407,"","",0,9,"","","","","","","","","","","",""
386,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger4",408,"","",0,8,"","","","","","","","","","","",""
387,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger5",409,"","",0,9,"","","","","","","","","","","",""
388,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger6",410,"","",0,9,"","","","","","","","","","","",""
389,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger7",411,"","",0,9,"","","","","","","","","","","",""
390,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger8",412,"","",0,9,"","","","","","","","","","","",""
391,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM1",413,"","",0,8,"","","","","","","","","","","",""
392,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger9",414,"","",0,8,"","","","","","","","","","","",""
393,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger10",415,"","",0,9,"","","","","","","","","","","",""
394,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger11",416,"","",0,8,"","","","","","","","","","","",""
395,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger12",417,"","",0,9,"","","","","","","","","","","",""
396,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger13",418,"","",0,9,"","","","","","","","","","","",""
397,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger14",419,"","",0,9,"","","","","","","","","","","",""
398,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger15",420,"","",0,9,"","","","","","","","","","","",""
399,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM2",421,"","",0,8,"","","","","","","","","","","",""
400,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger16",422,"","",0,8,"","","","","","","","","","","",""
401,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger17",423,"","",0,9,"","","","","","","","","","","",""
402,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger18",424,"","",0,8,"","","","","","","","","","","",""
403,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger19",425,"","",0,9,"","","","","","","","","","","",""
404,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger20",426,"","",0,9,"","","","","","","","","","","",""
405,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger21",427,"","",0,9,"","","","","","","","","","","",""
406,"Metadata/Items/Weapons/OneHandWeapons/Daggers/Dagger22",428,"","",0,9,"","","","","","","","","","","",""
407,"Metadata/Items/Weapons/OneHandWeapons/Daggers/DaggerM3",429,"","",0,8,"","","","","","","","","","","",""
408,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw1",436,"","",0,21,"","","","","","","","","","","",""
409,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw2",437,"","",0,21,"","","","","","","","","","","",""
410,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw3",438,"","",0,21,"","","","","","","","","","","",""
411,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw4",439,"","",0,21,"","","","","","","","","","","",""
412,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw5",440,"","",0,21,"","","","","","","","","","","",""
413,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw6",441,"","",0,21,"","","","","","","","","","","",""
414,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw7",442,"","",0,21,"","","","","","","","","","","",""
415,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw8",443,"","",0,21,"","","","","","","","","","","",""
416,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM1",444,"","",0,21,"","","","","","","","","","","",""
417,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw9",445,"","",0,21,"","","","","","","","","","","",""
418,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw10",446,"","",0,21,"","","","","","","","","","","",""
419,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw11",447,"","",0,21,"","","","","","","","","","","",""
420,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw12",448,"","",0,21,"","","","","","","","","","","",""
421,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw13",449,"","",0,21,"","","","","","","","","","","",""
422,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw14",450,"","",0,21,"","","","","","","","","","","",""
423,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw15",451,"","",0,21,"","","","","","","","","","","",""
424,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM2",452,"","",0,21,"","","","","","","","","","","",""
425,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw16",453,"","",0,21,"","","","","","","","","","","",""
426,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw17",454,"","",0,21,"","","","","","","","","","","",""
427,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw18",455,"","",0,21,"","","","","","","","","","","",""
428,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw19",456,"","",0,21,"","","","","","","","","","","",""
429,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw20",457,"","",0,21,"","","","","","","","","","","",""
430,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw21",458,"","",0,21,"","","","","","","","","","","",""
431,"Metadata/Items/Weapons/OneHandWeapons/Claws/Claw22",459,"","",0,21,"","","","","","","","","","","",""
432,"Metadata/Items/Weapons/OneHandWeapons/Claws/ClawM3",460,"","",0,21,"","","","","","","","","","","",""
433,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe1",464,"","",0,15,"","","","","","","","","","","",""
434,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe2",465,"","",0,15,"","","","","","","","","","","",""
435,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe3",466,"","",0,15,"","","","","","","","","","","",""
436,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe4",467,"","",0,15,"","","","","","","","","","","",""
437,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe5",468,"","",0,15,"","","","","","","","","","","",""
438,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe6",469,"","",0,15,"","","","","","","","","","","",""
439,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe7",470,"","",0,15,"","","","","","","","","","","",""
440,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe8",471,"","",0,15,"","","","","","","","","","","",""
441,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM1",472,"","",0,15,"","","","","","","","","","","",""
442,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe9",473,"","",0,15,"","","","","","","","","","","",""
443,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe10",474,"","",0,15,"","","","","","","","","","","",""
444,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe11",475,"","",0,15,"","","","","","","","","","","",""
445,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe12",476,"","",0,15,"","","","","","","","","","","",""
446,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe13",477,"","",0,15,"","","","","","","","","","","",""
447,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe14",478,"","",0,15,"","","","","","","","","","","",""
448,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe15",479,"","",0,15,"","","","","","","","","","","",""
449,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM2",480,"","",0,15,"","","","","","","","","","","",""
450,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe16",481,"","",0,15,"","","","","","","","","","","",""
451,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe17",482,"","",0,15,"","","","","","","","","","","",""
452,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe18",483,"","",0,15,"","","","","","","","","","","",""
453,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe19",484,"","",0,15,"","","","","","","","","","","",""
454,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe20",485,"","",0,15,"","","","","","","","","","","",""
455,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe21",486,"","",0,15,"","","","","","","","","","","",""
456,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxe22",487,"","",0,15,"","","","","","","","","","","",""
457,"Metadata/Items/Weapons/OneHandWeapons/OneHandAxes/OneHandAxeM3",488,"","",0,15,"","","","","","","","","","","",""
458,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword1",494,"","",0,17,"","","","","","","","","","","",""
459,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword2",495,"","",0,17,"","","","","","","","","","","",""
460,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword3",496,"","",0,17,"","","","","","","","","","","",""
461,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword4",497,"","",0,17,"","","","","","","","","","","",""
462,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword5",498,"","",0,17,"","","","","","","","","","","",""
463,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword6",499,"","",0,17,"","","","","","","","","","","",""
464,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword7",500,"","",0,17,"","","","","","","","","","","",""
465,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword8",501,"","",0,17,"","","","","","","","","","","",""
466,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM1",502,"","",0,17,"","","","","","","","","","","",""
467,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword9",503,"","",0,17,"","","","","","","","","","","",""
468,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword10",504,"","",0,17,"","","","","","","","","","","",""
469,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword11",505,"","",0,17,"","","","","","","","","","","",""
470,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword12",506,"","",0,17,"","","","","","","","","","","",""
471,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword13",507,"","",0,17,"","","","","","","","","","","",""
472,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword14",508,"","",0,17,"","","","","","","","","","","",""
473,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword15",509,"","",0,17,"","","","","","","","","","","",""
474,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM2",510,"","",0,17,"","","","","","","","","","","",""
475,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword16",511,"","",0,17,"","","","","","","","","","","",""
476,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword17",512,"","",0,17,"","","","","","","","","","","",""
477,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword18",513,"","",0,17,"","","","","","","","","","","",""
478,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword19",514,"","",0,17,"","","","","","","","","","","",""
479,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword20",515,"","",0,17,"","","","","","","","","","","",""
480,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword21",516,"","",0,17,"","","","","","","","","","","",""
481,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSword22",517,"","",0,17,"","","","","","","","","","","",""
482,"Metadata/Items/Weapons/OneHandWeapons/OneHandSwords/OneHandSwordM3",518,"","",0,17,"","","","","","","","","","","",""
483,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier1",522,"","",0,17,"","","","","","","","","","","",""
484,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier2",523,"","",0,17,"","","","","","","","","","","",""
485,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier3",524,"","",0,17,"","","","","","","","","","","",""
486,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier4",525,"","",0,17,"","","","","","","","","","","",""
487,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier5",526,"","",0,17,"","","","","","","","","","","",""
488,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier6",527,"","",0,17,"","","","","","","","","","","",""
489,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier7",528,"","",0,17,"","","","","","","","","","","",""
490,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier8",529,"","",0,17,"","","","","","","","","","","",""
491,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM1",530,"","",0,17,"","","","","","","","","","","",""
492,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier9",531,"","",0,17,"","","","","","","","","","","",""
493,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier10",532,"","",0,17,"","","","","","","","","","","",""
494,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier11",533,"","",0,17,"","","","","","","","","","","",""
495,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier12",534,"","",0,17,"","","","","","","","","","","",""
496,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier13",535,"","",0,17,"","","","","","","","","","","",""
497,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier14",536,"","",0,17,"","","","","","","","","","","",""
498,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier15",537,"","",0,17,"","","","","","","","","","","",""
499,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/RapierM2",538,"","",0,17,"","","","","","","","","","","",""
500,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier16",539,"","",0,17,"","","","","","","","","","","",""
501,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier17",540,"","",0,17,"","","","","","","","","","","",""
502,"Metadata/Items/Weapons/OneHandWeapons/OneHandThrustingSwords/Rapier18",541,"","",0,17,"","","","","","","","","","","",""
