"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
816,27058,[3],"",[]
817,27059,[4],"",[]
818,27060,[2],"",[]
819,27061,[3],"",[]
820,27062,[4],"",[]
821,27063,[2],"",[]
822,27064,[3],"",[]
823,27065,[4],"",[]
824,27066,"[3,4]",8326,[]
825,27067,"[3,4]",8326,[]
826,27068,"[3,4]",8326,[]
827,27069,"[3,4]",8326,[]
828,27070,"[3,4]",8326,[]
829,27071,"[3,4]",8326,[]
830,27072,"[3,4]",8326,[]
831,27073,"[3,4]",8326,[]
832,27074,"[3,4]",8326,[]
833,27075,"[3,4]",8326,[]
834,27076,"[3,4]",8326,[]
835,27077,"[3,4]",8326,[]
836,27078,"[3,4]",8326,[]
837,27079,"[3,4]",8326,[]
838,27080,"[3,4]",8326,[]
839,27081,"[3,4]",8326,[]
840,27082,"[3,4]",8326,[]
841,27083,"[3,4]",8326,[]
842,27084,"[3,4]",8326,[]
843,27085,"[3,4]",8326,[]
844,27086,"[3,4]",8326,[]
845,27087,"[3,4]",8326,[]
846,27088,"[3,4]",8326,[]
847,27089,"[3,4]",8326,[]
848,27090,"[3,4]",8326,[]
849,27091,"[3,4]",8326,[]
850,27092,"[3,4]",8326,[]
851,27093,"[3,4]",8326,[]
852,27094,"[3,4]",8326,[]
853,27095,"[3,4]",8326,[]
854,27096,[1],"",[]
855,27097,[2],"",[]
856,27098,[3],"",[]
857,27099,[4],"",[]
858,27100,[1],"",[]
859,27101,[2],"",[]
860,27102,[3],"",[]
861,27103,[4],"",[]
862,27104,[1],"",[]
863,27105,[2],"",[]
864,27106,[3],"",[]
865,27107,[4],"",[]
866,27108,[1],"",[]
867,27109,[2],"",[]
868,27110,[3],"",[]
869,27111,[4],"",[]
870,27112,[1],"",[]
871,27113,[2],"",[]
872,27114,[3],"",[]
873,27115,[4],"",[]
874,27116,"[1,2,3,4]","",[]
875,27117,"[1,2,3,4]","",[]
876,27118,"[1,2,3,4]","",[]
877,27119,[1],"",[]
878,27120,[2],"",[]
879,27121,[3],"",[]
880,27122,[4],"",[]
881,27123,[1],"",[]
882,27124,[2],"",[]
883,27125,[3],"",[]
884,27126,[4],"",[]
885,27127,"[1,2,3,4]",8329,[]
886,27128,"[1,2,3,4]",8329,[]
887,27129,"[1,2,3,4]",8329,[]
888,27130,[1],"",[]
889,27131,[2],"",[]
890,27132,[3],"",[]
891,27133,[4],"",[]
892,27134,[1],"",[]
893,27135,[2],"",[]
894,27136,[3],"",[]
895,27137,[4],"",[]
896,27138,[1],"",[]
897,27139,[2],"",[]
898,27140,[3],"",[]
899,27141,[4],"",[]
900,27142,[1],"",[]
901,27143,[2],"",[]
902,27144,[3],"",[]
903,27145,[4],"",[]
904,27146,[1],"",[]
905,27147,[2],"",[]
906,27148,[3],"",[]
907,27149,[4],"",[]
908,27150,[1],"",[]
909,27151,[2],"",[]
910,27152,[3],"",[]
911,27153,[4],"",[]
912,27159,[1],"",[]
913,27160,[1],"",[]
914,27161,[1],"",[]
915,27162,[1],"",[]
916,27163,[1],"",[]
917,27164,[1],"",[]
918,27165,[1],"",[]
919,27166,[1],"",[]
920,27167,[1],"",[]
921,27168,[1],"",[]
922,27169,[1],"",[]
923,27170,[1],"",[]
924,27171,[1],"",[]
925,27172,[1],"",[]
926,27173,[1],"",[]
927,27174,[1],"",[]
928,27175,[1],"",[]
929,27176,[1],"",[]
930,27177,[1],"",[]
931,27178,[1],"",[]
932,27179,[1],"",[]
933,27180,[1],"",[]
934,27181,[1],"",[]
935,27182,[1],"",[]
936,27183,[1],"",[]
937,27184,[1],"",[]
938,27185,[1],"",[]
939,27186,[0],"",[]
940,27187,[1],"",[]
941,27188,[2],"",[]
942,27189,[3],"",[]
943,27190,[0],"",[]
944,27191,[1],"",[]
945,27192,[2],"",[]
946,27193,[3],"",[]
947,27194,[0],"",[]
948,27195,[1],"",[]
949,27196,[2],"",[]
950,27197,[3],"",[]
951,27198,"[2,3]","",[]
952,27199,"[2,3]","",[]
953,27200,"[2,3]","",[]
954,27201,[0],8328,[]
955,27202,[1],8328,[]
956,27203,[2],8328,[]
957,27204,[3],8328,[]
958,27205,[0],8328,[]
959,27206,[1],8328,[]
960,27207,[2],8328,[]
961,27208,[3],8328,[]
962,27209,[0],8328,[]
963,27210,[1],8328,[]
964,27211,[2],8328,[]
965,27212,[3],8328,[]
966,27213,[0],8328,[]
967,27214,[1],8328,[]
968,27215,[2],8328,[]
969,27216,[3],8328,[]
970,27217,[0],8328,[]
971,27218,[1],8328,[]
972,27219,[2],8328,[]
973,27220,[3],8328,[]
974,27221,[0],"",[]
975,27222,[1],"",[]
976,27223,[2],"",[]
977,27224,[3],"",[]
978,27225,[0],"",[]
979,27226,[1],"",[]
980,27227,[2],"",[]
981,27228,[3],"",[]
982,27229,[0],8327,[]
983,27230,[1],8327,[]
984,27231,[2],8327,[]
985,27232,[3],8327,[]
986,27233,[3],"",[]
987,27234,[2],"",[]
988,27235,[3],"",[]
989,27236,[3],8331,[]
990,27237,[3],"",[]
991,27238,[3],"",[]
992,27239,[3],"",[]
993,27240,[0],8327,[]
994,27241,[1],8327,[]
995,27242,[2],8327,[]
996,27243,[3],8327,[]
997,27244,[3],8328,[]
998,27245,[3],8328,[]
999,27246,[2],8328,[]
1000,27247,[3],8328,[]
1001,27248,[2],8328,[]
1002,27249,[3],8328,[]
1003,27250,[2],"",[]
1004,27251,[3],"",[]
1005,27252,[2],"",[]
1006,27253,[3],"",[]
1007,27254,[2],"",[]
1008,27255,[3],"",[]
1009,27256,[2],"",[]
1010,27257,[3],"",[]
1011,27258,[2],"",[]
1012,27259,[3],"",[]
1013,27260,[2],"",[]
1014,27261,[3],"",[]
1015,27262,[2],"",[]
1016,27263,[3],"",[]
1017,27264,[2],"",[]
1018,27265,[3],"",[]
1019,27266,[0],"",[]
1020,27267,[1],"",[]
1021,27268,[1],"",[]
1022,27269,[2],"",[]
1023,27270,[2],"",[]
1024,27271,[3],"",[]
1025,27272,[0],"",[]
1026,27273,[1],"",[]
1027,27274,[1],"",[]
1028,27275,[2],"",[]
1029,27276,[2],"",[]
1030,27277,[3],"",[]
1031,27278,[0],"",[]
1032,27279,[1],"",[]
1033,27280,[1],"",[]
1034,27281,[2],"",[]
1035,27282,[2],"",[]
1036,27283,[3],"",[]
1037,27284,[0],"",[]
1038,27285,[1],"",[]
1039,27286,[1],"",[]
1040,27287,[2],"",[]
1041,27288,[2],"",[]
1042,27289,[3],"",[]
1043,27290,[0],"",[]
1044,27291,[1],"",[]
1045,27292,[1],"",[]
1046,27293,[2],"",[]
1047,27294,[2],"",[]
1048,27295,[3],"",[]
1049,27296,[0],"",[]
1050,27297,[1],"",[]
1051,27298,[1],"",[]
1052,27299,[2],"",[]
1053,27300,[2],"",[]
1054,27301,[3],"",[]
1055,27302,[0],"",[]
1056,27303,[1],"",[]
1057,27304,[1],"",[]
1058,27305,[2],"",[]
1059,27306,[2],"",[]
1060,27307,[3],"",[]
1061,27308,[0],"",[]
1062,27309,[1],"",[]
1063,27310,[1],"",[]
1064,27311,[2],"",[]
1065,27312,[2],"",[]
1066,27313,[3],"",[]
1067,27314,[0],"",[]
1068,27315,[1],"",[]
1069,27316,[1],"",[]
1070,27317,[2],"",[]
1071,27318,[2],"",[]
1072,27319,[3],"",[]
1073,27320,[0],"",[]
1074,27321,[1],"",[]
1075,27322,[1],"",[]
1076,27323,[2],"",[]
1077,27324,[2],"",[]
1078,27325,[3],"",[]
1079,27326,[0],"",[]
1080,27327,[1],"",[]
1081,27328,[1],"",[]
1082,27329,[2],"",[]
1083,27330,[2],"",[]
1084,27331,[3],"",[]
1085,27332,[0],"",[]
1086,27333,[1],"",[]
1087,27334,[1],"",[]
1088,27335,[2],"",[]
1089,27336,[2],"",[]
1090,27337,[3],"",[]
1091,27338,[0],"",[]
1092,27339,[1],"",[]
1093,27340,[1],"",[]
1094,27341,[2],"",[]
1095,27342,[2],"",[]
1096,27343,[3],"",[]
1097,27344,[0],"",[]
1098,27345,[1],"",[]
1099,27346,[1],"",[]
1100,27347,[2],"",[]
1101,27348,[2],"",[]
1102,27349,[3],"",[]
1103,27350,[0],"",[]
1104,27351,[1],"",[]
1105,27352,[2],"",[]
1106,27353,[3],"",[]
1107,27354,[0],"",[]
1108,27355,[1],"",[]
1109,27356,[2],"",[]
1110,27357,[3],"",[]
1111,27358,[2],"",[]
1112,27359,[3],"",[]
1113,27360,[2],"",[]
1114,27361,[3],"",[]
1115,27362,[2],"",[]
1116,27363,[3],"",[]
1117,27364,[2],"",[]
1118,27365,[3],"",[]
1119,27366,[2],"",[]
1120,27367,[3],"",[]
1121,27368,[0],8421,[]
1122,27369,[1],8421,[]
1123,27370,[2],8421,[]
1124,27371,[3],8421,[]
1125,27372,[0],8421,[]
1126,27373,[1],8421,[]
1127,27374,[2],8421,[]
1128,27375,[3],8421,[]
1129,27376,[2],8421,[]
1130,27377,[3],8421,[]
1131,27378,[3],"",[]
1132,27379,[3],"",[]
1133,27380,[3],"",[]
1134,27381,[2],"",[]
1135,27382,[3],"",[]
1136,27383,[3],8329,[]
1137,27384,[3],8329,[]
1138,27385,[3],8329,[]
1139,27386,"[2,3]","",[]
1140,27387,"[2,3]","",[]
1141,27388,[0],"",[]
1142,27389,[1],"",[]
1143,27390,[2],"",[]
1144,27391,[3],"",[]
1145,27392,[0],"",[]
1146,27393,[1],"",[]
1147,27394,[2],"",[]
1148,27395,[3],"",[]
1149,27396,[2],"",[]
1150,27397,[3],"",[]
1151,27398,[0],8421,[]
1152,27399,[1],8421,[]
1153,27400,[2],8421,[]
1154,27401,[3],8421,[]
1155,27402,[3],"",[]
1156,27403,[0],"",[]
1157,27404,[1],"",[]
1158,27405,[2],"",[]
1159,27406,[2],"",[]
1160,27407,[3],"",[]
1161,27408,[3],"",[]
1162,27409,[0],"",[]
1163,27410,[1],"",[]
1164,27411,[1],"",[]
1165,27412,[1],"",[]
1166,27413,[1],"",[]
1167,27414,[2],"",[]
1168,27415,[2],"",[]
1169,27416,[3],"",[]
1170,27417,[3],"",[]
1171,27418,[3],"",[]
1172,27419,[3],"",[]
1173,27420,[2],"",[]
1174,27421,[3],"",[]
1175,27422,[2],"",[]
1176,27423,[3],"",[]
1177,27424,[2],"",[]
1178,27425,[3],"",[]
1179,27426,[2],"",[]
1180,27427,[3],"",[]
1181,27428,[3],"",[]
1182,27429,[3],"",[]
1183,27430,[3],"",[]
1184,27431,[3],"",[]
1185,27432,[3],"",[]
1186,27433,[3],"",[]
1187,27434,[3],"",[]
1188,27435,[3],"",[]
1189,27436,[3],"",[]
1190,27437,[3],"",[]
1191,27438,[3],"",[]
1192,27439,[3],"",[]
1193,27440,[3],"",[]
1194,27441,[3],"",[]
1195,27442,[2],"",[]
1196,27443,[3],"",[]
1197,27444,[2],"",[]
1198,27445,[3],"",[]
1199,27446,[2],"",[]
1200,27447,[3],"",[]
1201,27448,[2],"",[]
1202,27449,[3],"",[]
1203,27450,[2],"",[]
1204,27451,[3],"",[]
1205,27452,[2],"",[]
1206,27453,[3],"",[]
1207,27454,[2],"",[]
1208,27455,[3],"",[]
1209,27456,[2],"",[]
1210,27457,[3],"",[]
1211,27458,"[2,3]","",[]
1212,27459,"[2,3]","",[]
1213,27460,"[2,3]","",[]
1214,27461,"[2,3]","",[]
1215,27462,[2],"",[]
1216,27463,[3],"",[]
1217,27464,[2],"",[]
1218,27465,[3],"",[]
1219,27466,[2],"",[]
1220,27467,[3],"",[]
1221,27468,[2],"",[]
1222,27469,[3],"",[]
1223,27470,"[2,3]","",[]
1224,27471,[2],"",[]
1225,27472,[3],"",[]
1226,27473,[2],"",[]
1227,27474,[3],"",[]
1228,27475,[2],"",[]
1229,27476,[3],"",[]
1230,27477,[2],"",[]
1231,27478,[3],"",[]
1232,27479,[2],"",[]
1233,27480,[3],"",[]
1234,27481,[2],"",[]
1235,27482,[3],"",[]
1236,27483,[2],"",[]
1237,27484,[3],"",[]
1238,27485,[2],"",[]
1239,27486,[3],"",[]
1240,27487,"[2,3]","",[]
1241,27488,"[2,3]","",[]
1242,27489,"[2,3]","",[]
1243,27490,"[2,3]","",[]
1244,27491,[2],"",[]
1245,27492,[3],"",[]
1246,27493,[3],"",[]
1247,27494,[3],"",[]
1248,27495,[3],"",[]
1249,27496,[3],"",[]
1250,27497,[3],"",[]
1251,27498,[2],"",[]
1252,27499,[3],"",[]
1253,27500,[2],"",[]
1254,27501,[3],"",[]
1255,27502,[3],"",[]
1256,27503,[3],"",[]
1257,27504,[3],"",[]
1258,27505,[3],"",[]
1259,27506,"[0,1,2,3]",8332,[]
1260,27507,"[0,1,2,3]",8332,[]
1261,27508,"[0,1,2,3]",8332,[]
1262,27509,"[0,1,2,3]",8332,[]
1263,27510,"[0,1,2,3]",8332,[]
1264,27511,[3],"",[]
1265,27512,"[2,3]","",[]
1266,27513,[2],"",[]
1267,27514,[3],"",[]
1268,27520,[1],"",[]
1269,27521,[1],"",[]
1270,27522,[1],"",[]
1271,27523,[1],"",[]
1272,27524,[1],"",[]
1273,27525,[1],"",[]
1274,27526,[1],"",[]
1275,27527,[1],"",[]
1276,27528,[1],"",[]
1277,27529,[1],"",[]
1278,27530,[1],"",[]
1279,27531,[1],"",[]
1280,27532,[1],"",[]
1281,27533,[1],"",[]
1282,27154,"[1,2,3,4]","",[]
1283,27155,"[2,3,4]","",[]
1284,27156,"[1,2,3,4]","",[]
1285,27157,"[1,2,3,4]","",[]
1286,27158,"[3,4]","",[]
1287,27515,"[0,1,2,3]","",[]
1288,27516,"[2,3]","",[]
1289,27517,"[0,1,2,3]","",[]
1290,27518,"[0,1,2,3]","",[]
1291,27519,[3],"",[]
