"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
624,3121,[717],[100],"Infested Ursa"
625,3980,[],[],"The Dreadstone"
626,5676,[],[],"Gruthkul, Mother of Despair"
627,275,[717],[75],"Ancient Sentry Apparatus"
628,793,[717],[50],"Vaal Fallen"
629,800,[],[],"Vaal Gargantuan"
630,867,[717],[50],"Serpentine Construct"
631,871,"[485,717]","[30,50]","Spine Construct"
632,938,[717],[50],"Arakaali's Daughter"
633,939,[717],[50],"Arakaali's Daughter"
634,940,[717],[50],"Arakaali's Daughter"
635,941,[717],[50],"Arakaali's Daughter"
636,803,[],[],"Blightblade"
637,804,[717],[50],"Vaal Frost Guardian"
638,953,[717],[50],"Corrupted Spitter"
639,5363,[717],[50],"Plagued Arachnid"
640,277,[717],[75],"Cairn Annihilator"
641,806,[717],[50],"Vaal Frost Guardian"
642,819,[717],[50],"Vaal Slayer"
643,4214,[717],[75],"Volatile Poison"
644,4216,[717],[75],"Volatile Poison"
645,5366,[717],[50],"Plagued Arachnid"
646,5396,[],[],"Arakaali, Spinner of Shadows"
647,137,[],[],"Forest Beast"
648,1530,[717],[100],"Carrion Swarmer"
649,1531,[717],[100],"Carrion Burrower"
650,2053,[717],[50],"Undying Ravager"
651,3874,[717],[75],"Sand Leaper"
652,880,"[485,717]","[30,100]","Acid Slitherer"
653,1108,[717],[50],"Lingering Aberration"
654,1207,[717],[50],"Sutured Aberration"
655,1209,[717],[50],"Sutured Aberration"
656,1211,[717],[50],"Sutured Aberration"
657,1459,[717],[50],"Filth Maw"
658,1535,[717],[100],"Scum Crawler"
659,1881,[717],[50],"Mephitic Maiden"
660,1882,[717],[50],"Noxious Maiden"
661,3042,[717],[50],"Sewer Drifter"
662,3956,[717],[0],"Sewer Goliath"
663,3842,[717],[25],"Muck Vortex"
664,5203,[],[],"Doedre the Vile"
665,1942,[717],[50],"Undying Socialite"
666,1977,[717],[50],"Undying Socialite"
667,3767,[717],[50],"Pale Blackguard"
668,3769,[717],[50],"Pale Commander"
669,5621,"[1085,9546,717]","[20,10,50]","Spectral Soldier"
670,5623,[717],[50],"Spectral Officer"
671,5625,[717],[50],"Spectral Legionnaire"
672,5628,[717],[50],"Spectral Tactician"
673,5631,[],[],"Ondar, the Betrayer"
674,1469,[717],[50],"Plumed Chimeral"
675,1472,[717],[50],"Chrome-touched Chimeral"
676,1473,[717],[50],"Chrome-infused Chimeral"
677,1483,[717],[50],"Chimeric Croaker"
678,1485,[717],[50],"Chrome-touched Croaker"
679,1487,[717],[50],"Chrome-infused Croaker"
680,1634,[717],[25],"Porcupine Goliath"
681,1638,[717],[25],"Chrome-touched Goliath"
682,1642,[717],[25],"Chrome-infused Goliath"
683,1944,[717],[50],"Undying Initiate"
684,1946,[717],[50],"Undying Patrician"
685,1979,[717],[50],"Undying Initiate"
686,1981,[717],[50],"Undying Patrician"
687,4750,[717],[50],"Chromatic Gargoyle"
688,4752,[717],[50],"Chrometouched Gargoyle"
689,5689,[],[],"Yugul, Reflection of Terror"
690,678,"[1085,9546,717]","[20,10,50]","Brittle Gladiator"
691,680,[717],[50],"Risen Gladiator"
692,1078,[717],[50],"Bubbling Wave"
693,1080,"[483,717]","[80,50]","Crashing Wave"
694,3855,[717],[25],"Vortex"
695,5716,"[1085,9546]","[20,10]","Hector Titucius, Eternal Servant"
696,1258,"[2089,9546,717]","[20,10,50]","Lunarsworn Wintermage"
697,1283,[717],[50],"Lunaris Elite"
698,1324,"[1085,9546,717]","[20,10,50]","Lunar Scout"
699,1336,"[1085,9546]","[20,10]","Nightbringer Lucius"
700,1389,[717],[50],"Lunar Miscreation"
701,1400,[717],[50],"Moontouched Miscreation"
702,1419,[717],[50],"Night Horror"
703,1422,[717],[50],"Dusk Horror"
704,1439,"[483,717]","[50,50]","Lunaris Concubine"
705,1508,[717],[50],"Rime Sentinel"
706,1509,[717],[50],"Frost Sentinel"
707,1510,[717],[50],"Assault Ribbon"
708,1263,"[2089,9546,717]","[20,10,50]","Lunarsworn Archmage"
709,1288,[717],[50],"Lunaris Champion"
710,2683,[717],[50],"Lunaris Zealot"
711,2685,[717],[50],"Moontouched Zealot"
712,2691,[717],[50],"Lunar Devotee"
713,2725,[717],[50],"Lunaris Zealot"
714,5319,[],[],"Dusk, Harbinger of Lunaris"
715,318,[717],[50],"Ruins Hellion"
716,523,[717],[50],"Brittle Lookout"
717,1158,[],[],"Tolman"
718,1904,[717],[50],"Undying Engineer"
719,1925,[717],[50],"Undying Degenerate"
720,1962,[717],[50],"Undying Dreg"
721,1995,[717],[50],"Undying Degenerate"
722,2061,[717],[50],"Labourer Wraith"
723,2063,[717],[50],"Foreman"
724,4031,[717],[50],"Vicious Hound"
725,4055,[717],[50],"Feral Fowl"
726,4387,[],[],"Gemling Legionnaire"
727,4391,[],[],"Gemling Legionnaire"
728,4395,[],[],"Gemling Legionnaire"
729,4399,[],[],"Gemling Captain"
730,4717,[717],[150],"Swarming Rat"
731,4718,[717],[100],"Overgrown Rat"
732,852,"[1085,9546,717]","[20,10,50]","Crow Keeper"
733,858,[],[],"Effigy of Fear"
734,1499,[717],[50],"Infernal Sentinel"
735,1850,[717],[50],"Auric Lion"
736,1854,[717],[50],"Molten Lion"
737,2631,"[717,6907]","[25,1]","Devourer"
738,3872,"[484,717]","[80,75]","Lowlands Hopper"
739,4074,[],[],"Grazing Taurus"
740,1255,"[2089,9546,717]","[20,10,50]","Solarsworn Infernomage"
741,1260,"[2089,9546,717]","[20,10,50]","Solarsworn Archmage"
742,1280,[717],[50],"Solaris Elite"
743,1285,[717],[50],"Solaris Champion"
744,1327,"[1085,9546,717]","[30,15,50]","Solar Scout"
745,1333,[],[],"Regulus, Sun's Herald"
746,5272,[717],[50],"Solar Elemental"
747,5274,[717],[50],"Solar Elemental"
748,5276,[717],[50],"Solar Guard"
749,5343,"[1085,2089,9546]","[15,15,15]","Dawn, Harbinger of Solaris"
750,1257,"[2089,9546,717]","[20,10,50]","Solarsworn Infernomage"
751,1262,"[2089,9546,717]","[20,10,50]","Solarsworn Archmage"
752,1265,"[2089,9546,717]","[20,10,50]","Lunarsworn Archmage"
753,1266,"[2089,9546,717]","[20,10,50]","Lunarsworn Wintermage"
754,1282,[717],[50],"Solaris Elite"
755,1287,[717],[50],"Solaris Champion"
756,1290,[717],[50],"Lunaris Champion"
757,1291,[717],[50],"Lunaris Elite"
758,1326,"[1085,9546,717]","[30,15,50]","Lunar Scout"
759,1329,"[1085,9546,717]","[30,15,50]","Solar Scout"
760,1425,[717],[50],"Night Horror"
761,1426,[717],[50],"Dusk Horror"
762,1442,"[483,717]","[50,50]","Lunaris Concubine"
763,1498,[717],[50],"Flame Sentinel"
764,1501,[717],[50],"Infernal Sentinel"
765,1504,[717],[50],"Assault Ribbon"
766,1511,[717],[50],"Rime Sentinel"
767,1512,[717],[50],"Frost Sentinel"
768,1513,[717],[50],"Assault Ribbon"
769,1853,[717],[50],"Auric Lion"
770,1857,[717],[50],"Molten Lion"
771,2694,[717],[50],"Lunaris Zealot"
772,2695,[717],[50],"Moontouched Zealot"
773,2696,[717],[50],"Lunar Devotee"
774,5281,[717],[50],"Solar Elemental"
775,5282,[717],[50],"Solar Elemental"
776,5283,[717],[50],"Solar Guard"
777,5304,[],[],"Lunaris, Eternal Moon"
778,5328,[],[],"Solaris, Eternal Sun"
779,566,[717],[50],"Bloodstained Archer"
780,568,[717],[50],"Bloodstained Archer"
781,724,[717],[50],"Bloodstained Warrior"
782,726,[717],[50],"Bloodstained Warrior"
783,1869,[717],[50],"Fevered Clot"
784,3802,[717],[50],"Bloodstained Fallen"
785,3814,"[1085,9546,717]","[20,10,50]","Bloodstained Fallen"
786,3816,"[1085,9546,717]","[20,10,50]","Bloodsoaked Fallen"
787,3820,[717],[50],"Bloodstained Archer"
788,3828,[717],[50],"Bloodstained Vanguard"
789,3830,[717],[50],"Bloodsoaked Vanguard"
790,3843,[717],[25],"Blood Vortex"
791,4411,[717],[25],"Escaped Revenant"
792,231,[717],[50],"Alpine Devil"
793,270,[717],[50],"Alpine Shaman"
794,272,[717],[50],"Colossus Crusher"
795,294,[717],[50],"Snow Wolf"
796,295,[717],[50],"Freezing Wolf"
797,386,[717],[25],"Frozen Titan"
798,4163,[717],[75],"Brittle Shard"
799,4165,[717],[75],"Brittle Shard"
800,5174,[],[],"Vendigo"
801,5182,[717],[50],"Risen Jaeger"
802,5861,[717],[50],"Mountain Lynx"
803,1231,[717],[50],"Dessicated Maraketh"
804,1234,[717],[50],"Dessicated Maraketh"
805,1630,"[485,717]","[30,50]","Sand Serpent"
806,3873,"[484,717]","[80,75]","Sand Skitterer"
807,5200,[717],[25],"Sandworn Slaves"
808,5722,[717],[50],"Wild Rhex"
809,5724,[717],[50],"Maternal Rhex"
810,5725,[717],[50],"Adolescent Rhex"
811,5726,[717],[50],"Escaped Rhex"
812,5763,[717],[50],"Black Scorpion"
813,5767,[717],[50],"Sand Scorpion"
814,5770,[717],[50],"Predatory Scorpion"
815,5868,[717],[50],"Rhexback Raider"
816,5869,[717],[50],"Rhexback Spearman"
817,529,[717],[50],"Sandy Lookout"
818,673,[717],[50],"Sandy Guardian"
819,1471,[717],[50],"Feral Chimeral"
820,1484,[717],[50],"Vaulting Croaker"
821,5883,[],[],"Shakari, Queen of the Sands"
822,5886,[],[],"Shakari, Queen of the Sands"
823,271,[717],[50],"Hill Devil"
824,293,[717],[50],"Arctic Wolf"
825,388,[717],[25],"Mountain Fragment"
826,3772,[717],[50],"Rotting Vulture"
827,4073,[],[],"Avalanche Rider"
828,4079,[],[],"Boulderback"
829,4476,[717],[125],"Hill Shard"
830,4478,[717],[125],"Hill Fragment"
831,4480,[717],[125],"Hill Remnant"
832,502,[717],[50],"Bleached Crustacean"
833,1085,[717],[50],"Sulphuric Strider"
834,3800,[717],[50],"Sun Bleached Fallen"
835,3812,"[1085,9546,717]","[20,10,50]","Sun Bleached Fallen"
836,3826,[717],[50],"Sun Bleached Vanguard"
837,3883,[],[],"Bleached Horror"
838,4258,[717],[100],"Bleached Crawler"
839,4259,[717],[75],"Bleached Crawler"
840,4260,[717],[50],"Bleached Crawler"
841,5172,[],[],"Sulphurspawn"
842,5638,[717],[50],"Waste Lurcher"
843,5766,[717],[50],"Sulphuric Scorpion"
844,5774,[],[],"The Basilisk"
845,970,[717],[50],"Buried Tarantula"
846,3798,[717],[50],"Crystallised Fallen"
847,3810,"[1085,9546,717]","[20,10,50]","Crystallised Fallen"
848,3824,[717],[50],"Crystallised Sentry"
849,3907,[717],[50],"Screecher"
850,3910,[717],[50],"Pocked Mason"
851,3922,[717],[50],"Pocked Mason"
852,3933,[717],[50],"Pocked Flamebringer"
853,3943,[717],[50],"Crawler"
854,3952,[717],[0],"Pocked Giant"
855,3966,[717],[50],"Chaos Guardian"
856,5364,[717],[50],"Diseased Arachnid"
857,5727,[],[],"Garukhan, Queen of the Winds"
858,675,[717],[50],"Ancient Worker"
859,1913,[717],[50],"Undying Labourer"
860,1915,[717],[50],"Undying Labourer"
861,1917,[717],[50],"Undying Operator"
862,1919,[717],[50],"Undying Operator"
863,2038,[717],[50],"Undying Grappler"
864,2042,[717],[50],"Undying Grappler"
865,5828,"[1085,9546]","[20,10]","General Adus"
866,5833,[717],[50],"Refinery Construct"
867,4096,[717],[100],"Wandering Eye"
868,4107,[717],[50],"Eye Hatchery"
869,4117,[717],[50],"Gut Flayer"
870,4122,[717],[50],"Gut Spiker"
871,4126,[717],[50],"Noisome Ophidian"
872,5923,[],[],"Droolmaw"
873,971,[717],[50],"Maligaro's Inspiration"
874,1412,[717],[50],"Shavronne's Legacy"
875,1564,[717],[50],"Maligaro's Passion"
876,1565,[717],[50],"Maligaro's Cruelty"
877,1872,[717],[50],"Doedre's Ichor"
878,1874,[717],[50],"Doedre's Ichor"
879,1999,[717],[50],"Shavronne's Envy"
880,2001,[717],[50],"Shavronne's Greed"
881,3664,[717],[50],"Doedre's Suffering"
882,3666,[717],[50],"Doedre's Torment"
883,5367,[717],[50],"Maligaro's Muse"
884,5782,[],[],"Doedre, Darksoul"
885,5791,[],[],"Shavronne, Unbound"
886,5796,[],[],"Maligaro, The Broken"
887,5812,[],[],"The Depraved Trinity"
888,5835,[717],[50],"Shavronne's Vision"
889,2148,[717],[50],"Desecrated Thrall"
890,5187,[],[],"Kitava's Herald"
891,5612,[717],[50],"Feast Attendant"
892,5652,[717],[50],"Shrieking Witch"
893,5654,[717],[50],"Shrieking Witch"
894,4870,[717],[50],"Purge Hound"
895,4876,[],[],"Wicker Man"
896,4920,[717],[25],"Warped Regurgitator"
897,4922,[717],[25],"Warped Regurgitator"
898,5011,[],[],"The Rotten Matriarch"
899,5012,[717],[50],"Kiln Mother"
900,5269,[717],[50],"Handmaiden"
901,5300,[717],[50],"Enthralled Enforcer"
902,5302,"[1085,9546,717]","[20,10,50]","Depraved Enforcer"
903,5599,[717],[50],"Kitava Zealot"
904,5601,[717],[50],"Kitava Zealot"
905,5603,[717],[50],"Kitava Zealot"
906,4167,[717],[75],"Window Shard"
907,5143,[],[],"Avarius, Reassembled"
908,5605,[717],[50],"Feast Attendant"
909,5409,[],[],"Kitava, the Insatiable"
910,4899,[717],[50],"Crazed Driver"
911,5225,[717],[50],"Experimented Dead"
912,5227,[717],[50],"Experimented Dead"
913,5229,[717],[50],"Experimented Dead"
914,5231,[717],[50],"Experimented Dead"
915,5244,[717],[50],"Experimented Dead"
916,5246,[717],[50],"Experimented Dead"
917,5248,[717],[50],"Experimented Dead"
918,5250,[717],[50],"Experimented Dead"
919,5253,[717],[50],"Deformed Slave"
920,5255,[717],[50],"Defiled Extractor"
921,5257,[717],[50],"Corrupted Extractor"
922,6262,[],[],"Vilenta"
923,7884,[717],[50],"Orphaned Zealot"
924,7885,[717],[50],"Orphaned Zealot"
925,7886,[717],[50],"Orphaned Zealot"
926,7887,[717],[50],"Orphaned Adjudicator"
927,7888,"[1085,9546,717]","[20,10,50]","Orphaned Ward"
928,7889,[717],[50],"Orphaned Guardian"
929,7890,"[1085,9546,717]","[20,10,50]","Orphaned Ward"
930,4,[717],[50],"Callow Sniper"
931,7,[717],[50],"Kraityn's Sentry"
932,10,[717],[50],"Alira's Deadeye"
933,55,"[1085,9546,717]","[20,10,50]","Highwayman"
934,60,[717],[50],"Oak's Brute"
935,122,[],[],"Skeletal Beast"
936,126,[],[],"Corrupted Beast"
937,155,[717],[50],"Spectral Corsair"
938,157,"[484,717]","[50,50]","Spectral Scoundrel"
939,163,"[484,717]","[50,50]","Spectral Swashbuckler"
940,170,[717],[50],"Cursed Mariner"
941,173,[717],[50],"Ashen Buccaneer"
942,177,[717],[50],"Spectral Bowman"
943,180,[717],[50],"Phantom Occultist"
944,232,[717],[50],"Bearded Devil"
945,268,[717],[50],"Bearded Skycaller"
946,292,[717],[50],"Wolf"
947,317,[717],[50],"Dune Hellion"
948,333,[717],[50],"Shackled Hellion"
949,343,[717],[100],"Dread Primate"
950,373,[717],[25],"Hulking Titan"
951,380,[717],[25],"Churning Titan"
952,399,[717],[25],"Sin Master"
953,436,[717],[50],"Corrupted Rhoa"
954,452,[717],[100],"Granite Eater"
955,453,[717],[100],"Rock Spitter"
956,461,[717],[100],"Obsidian Eater"
957,465,[717],[100],"Crustacean Sniper"
958,476,[717],[50],"Merveil's Favoured"
959,483,[717],[100],"Merveil's Chosen"
960,484,[717],[50],"Merveil's Retainer"
961,490,[717],[50],"Merveil's Blessed"
962,499,[717],[50],"Deep Crustacean"
963,536,[717],[50],"Vault Hunter"
964,545,[717],[50],"Plagued Bowman"
965,559,[717],[50],"Vexing Archer"
966,593,[717],[50],"Frost Harbinger"
967,606,[717],[50],"Brittle Arsonist"
968,616,[717],[50],"Flame Harbinger"
969,636,[717],[50],"Thunder Champion"
970,667,[717],[50],"Angered Remains"
971,744,[717],[50],"Frost Guardian"
972,755,[717],[50],"Flame Guardian"
973,775,"[484,717]","[50,50]","Bone Warden"
974,799,[717],[50],"Colossal Vaal Fallen"
975,808,[717],[50],"Vaal Frost Guardian"
976,810,[717],[50],"Vaal Frost Guardian"
977,812,[717],[50],"Vaal Flame Guardian"
978,814,[717],[50],"Vaal Flame Guardian"
979,816,[717],[50],"Vaal Bone Warden"
980,818,[717],[50],"Vaal Bone Warden"
981,823,[717],[50],"Vaal Frostguard"
982,824,[717],[50],"Vaal Thunderguard"
983,881,[717],[50],"Crypt Stalker"
984,914,[717],[100],"Venomous Spawn"
985,933,[717],[50],"Noxious Tarantula"
986,942,[717],[50],"Webbed Spider"
987,943,[717],[50],"Virulent Spider"
988,1047,"[483,717]","[80,50]","Seething Brine"
989,1051,"[483,717]","[80,50]","Seething Brine"
990,1052,"[483,717]","[80,50]","Crashing Brine"
991,1056,"[483,717]","[80,50]","Tide Strider"
992,1058,"[483,717]","[80,50]","Tide Strider"
993,1059,"[483,717]","[80,50]","Flood Strider"
994,1063,"[483,717]","[80,50]","Seething Brine"
995,1065,"[483,717]","[80,50]","Seething Brine"
996,1068,"[483,717]","[80,50]","Boiling Ambusher"
997,1070,"[483,717]","[80,50]","Boiling Strider"
998,1087,[717],[50],"Sulphuric Strider"
999,1136,[717],[50],"Drowned"
1000,1138,[717],[50],"Drowned"
1001,1140,[717],[50],"Drowned"
1002,1198,[717],[50],"Shambling Cadaver"
1003,1199,[717],[50],"Shambling Cadaver"
1004,1200,[717],[50],"Shambling Cadaver"
1005,1222,[717],[50],"Withered Husk"
1006,1223,[717],[50],"Withered Husk"
1007,1224,[717],[50],"Withered Husk"
1008,1225,[717],[50],"Fetid Shambler"
1009,1251,"[2089,9546,717]","[20,10,50]","Blackguard Mage"
1010,1274,"[2089,9546,717]","[20,10,50]","Blackguard Firemage"
1011,1383,[717],[50],"Miscreation"
1012,1392,[717],[50],"Slashed Miscreation"
1013,1488,[717],[50],"Chimeric Croaker"
1014,1514,[717],[50],"Rime Sentinel"
1015,1516,[717],[50],"Frost Sentinel"
1016,1518,[],[],"Assault Ribbon"
1017,1534,[717],[100],"Scum Crawler"
1018,1604,[717],[100],"Sewage Crawler"
1019,1605,"[485,717]","[50,100]","Toxic Crawler"
1020,1611,[717],[50],"Restless Archer"
1021,1614,[717],[50],"Scorched Guard"
1022,1618,[717],[50],"Incinerated Mage"
1023,1622,[717],[50],"Bleak Aspirant"
1024,1629,"[485,717]","[30,50]","Barb Serpent"
1025,1644,[717],[25],"Chrome-infused Goliath"
1026,1646,[717],[25],"Porcupine Goliath"
1027,1864,[717],[50],"Crimson Ichor"
1028,1867,[717],[50],"Blood Elemental"
1029,1868,[717],[50],"Coagulated Elemental"
1030,1896,[717],[50],"Undying Untouchable"
1031,1965,[717],[50],"Undying Untouchable"
1032,1994,[717],[50],"Undying Cultist"
1033,2012,[717],[50],"Void Remnant"
1034,2013,[717],[50],"Void Remnant"
1035,2636,"[717,6907]","[25,1]","Devourer"
1036,2644,"[717,6907]","[25,1]","Devourer"
1037,3124,[717],[100],"Plummeting Ursa"
1038,3128,[717],[100],"Plummeting Ursa"
1039,3773,[717],[50],"Mindless Scavenger"
1040,3865,[717],[75],"Dust Scrabbler"
1041,3881,[],[],"Tangled Remains"
1042,3921,[717],[50],"Pocked Miner"
1043,4044,[717],[50],"Talon Archer"
1044,4198,[717],[75],"Volcanic Golem"
1045,4238,[717],[100],"Savage Crab"
1046,4243,[717],[75],"Savage Crab"
1047,4250,[717],[50],"Savage Crab"
1048,4811,[],[],"Plated Parasite"
1049,4815,[],[],"Spitting Parasite"
1050,4819,[],[],"Vicious Parasite"
1051,4893,[717],[50],"Twisted Effigy"
1052,5917,[],[],"Reliquarian"
1053,4153,[],[],"Eater of Souls"
1054,5191,[1230],[6],"The Grey Plague"
1055,5644,[],[],"Mephod, the Earth Scorcher"
1056,2948,[],[],"The Steel Soul"
1057,4890,[],[],"Guardian of the Chimera"
1058,4883,[],[],"Guardian of the Hydra"
1059,4887,[],[],"Guardian of the Minotaur"
1060,4878,[],[],"Guardian of the Phoenix"
1061,5150,[],[],"The Cleansing Light"
1062,5145,[],[],"Woad, Mockery of Man"
1063,1269,"[2089,9546]","[20,10]","Oriath's Virtue"
1064,1296,[],[],"Oriath's Vengeance"
1065,1299,"[1085,9546]","[20,10]","Oriath's Vigil"
1066,1362,[],[],"Legius Garhall"
1067,1371,[],[],"Barthol, the Corruptor"
1068,2472,"[1085,9546]","[20,10]","Warmonger"
1069,2475,"[1085,9546]","[20,10]","Tyrant"
1070,2448,[],[],"Blackguard Avenger"
1071,2451,"[2089,9546]","[20,10]","Blackguard Tempest"
1072,2481,[],[],"Piety the Empyrean"
1073,1349,[],[],"Nightmare Manifest"
1074,2381,[717],[50],"Master of the Blade"
1075,2394,"[1085,9546]","[20,10]","Massier"
1076,2384,[717],[50],"Leif, the Swift-Handed"
1077,2336,"[2089,9546]","[20,10]","Enticer of Rot"
1078,2339,"[2089,9546]","[20,10]","Witch of the Cauldron"
1079,2409,[717],[50],"Oak the Mighty"
1080,2412,[717],[50],"Aulen Greychain"
1081,73,[717],[50],"Sumter the Twisted"
1082,2391,[717],[50],"Lord of the Ashen Arrow"
1083,5656,[],[],"The Sanguine Siren"
1084,2321,[],[],"Beast of the Pits"
1085,4915,"[1085,9546]","[30,15]","Executioner Bloodwing"
1086,5422,[],[],"Calderus"
1087,2427,[],[],"Blood Progenitor"
1088,2430,[],[],"The Primal One"
1089,5167,[],[],"Nassar, Lion of the Seas"
1090,2295,[],[],"Penitentiary Incarcerator"
1091,3969,[],[],"Void Anomaly"
1092,3972,[],[],"Avatar of Undoing"
1093,4088,[],[],"Ambrius, Legion Slayer"
1094,3208,[],[],"K'aj Q'ura"
1095,3211,[],[],"K'aj Y'ara'az"
1096,3214,[],[],"K'aj A'alai"
1097,2468,[],[],"Lady Stormflay"
1098,1396,[],[],"The Broken Prince"
1099,1433,[],[],"The Fallen Queen"
1100,1449,[482],[50],"The Hollow Lady"
1101,5678,[],[],"Erebix, Light's Bane"
1102,4139,[],[],"Erythrophagia"
1103,5205,[],[],"Portentia, the Foul"
1104,5788,[],[],"Doedre the Defiler"
1105,5784,[],[],"Doedre the Defiler"
1106,3125,[],[],"It That Fell"
1107,2574,[],[],"Bolt Brownfur, Earth Churner"
1108,2540,"[1085,9546]","[40,20]","Thena Moga, the Crimson Storm"
1109,2588,[],[],"Ion Darkshroud, the Hungering Blade"
1110,2536,[],[],"Orra Greengate"
1111,2548,[],[],"Torr Olgosso"
1112,2567,[],[],"Damoi Tui"
1113,2580,"[1085,9546]","[30,15]","Eoin Greyfur"
1114,2594,"[2089,9546]","[30,15]","Wilorin Demontamer"
1115,2600,[],[],"Augustina Solaria"
1116,2559,[],[],"Igna Phoenix"
1117,5718,"[1085,9546]","[20,10]","The Forgotten Soldier"
1118,5691,[],[],"Varhesh, Shimmering Aberration"
1119,4459,[],[],"Hephaeus, The Hammer"
1120,5729,[],[],"Stalker of the Endless Dunes"
1121,4401,[],[],"Captain Tanner Lightfoot"
1122,4389,[],[],"Ironclad Arsonist"
1123,4393,[],[],"Ironclad Demolisher"
1124,4397,[],[],"Ironclad Decimator"
1125,5776,[],[],"The Gorgon"
1126,1477,[],[],"Sallazzang"
1127,1479,[],[],"Sallazzang"
1128,5830,"[1085,9546]","[20,10]","Pesquin, the Mad Baron"
1129,188,[],[],"Telvar, the Inebriated"
1130,4494,[],[],"Pirate Treasure"
1131,4426,[],[],"Avatar of the Huntress"
1132,4429,"[1085,9546]","[30,15]","Avatar of the Skies"
1133,4432,"[1085,9546]","[20,10]","Avatar of the Forge"
1134,250,[],[],"Rek'tar, the Breaker"
1135,5321,[],[],"Sebbert, Crescent's Point"
1136,5345,"[1085,2089,9546]","[15,15,15]","Jorus, Sky's Edge"
1137,2439,[],[],"Herald of Ashes"
1138,2442,[],[],"Herald of Thunder"
1139,4169,[],[],"Fragment of Winter"
1140,2416,[],[],"Shadow of the Vaal"
1141,1524,[485],[50],"Gorulis, Will-Thief"
1142,4025,[],[],"The Infernal King"
1143,5747,[],[],"Preethi, Eye-Pecker"
1144,5403,[],[],"Lord of the Grey"
1145,5411,[],[],"Kitava, The Destroyer"
1146,4532,[],[],"The Goddess"
1147,4536,[],[],"Vision of Justice"
1148,4230,[],[],"Stone of the Currents"
1149,4082,[],[],"Shredder of Gladiators"
1150,4076,[],[],"Crusher of Gladiators"
1151,4068,[],[],"Bringer of Blood"
1152,4158,[],[],"Eater of Souls"
1153,4155,[],[],"Nightmare's Omen"
1154,5356,[],[],"Visceris"
1155,4132,[],[],"He of Many Pieces"
1156,5798,[],[],"Maligaro the Mutilator"
1157,3894,[],[],"Unravelling Horror"
1158,3902,[],[],"Shrieker Eihal"
1159,3947,[],[],"Breaker Toruul"
1160,3917,[],[],"Lord of the Hollows"
1161,3938,[],[],"Messenger of the Hollows"
1162,3959,[],[],"Champion of the Hollows"
1163,2314,[],[],"Titan of the Grove"
1164,2343,[],[],"Xixic, High Necromancer"
1165,4781,[],[],"Platinia"
1166,4784,[],[],"Auriot"
1167,4787,[],[],"Rhodion"
1168,4790,[],[],"Pallias"
1169,4793,[],[],"Argient"
1170,4796,[],[],"Rheniot"
1171,4033,[],[],"Gnar, Eater of Carrion"
1172,4046,[],[],"Stonebeak, Battle Fowl"
1173,1588,[],[],"The High Templar"
1174,1598,[],[],"The Hallowed Husk"
1175,7065,[],[],"High Lithomancer"
1176,5382,"[1085,9546]","[20,10]","Drek, Apex Hunter"
1177,4414,[],[],"Thraxia"
1178,2311,[717],[50],"Drought-Maddened Rhoa"
1179,2435,[],[],"Skullbeak"
1180,4488,[],[],"The Eroding One"
1181,4491,[],[],"Guardian of the Vault"
1182,2653,[6907],[1],"Tunneltrap"
1183,2351,[],[],"Glace"
1184,2318,[],[],"Megaera"
1185,2301,[],[],"Fire and Fury"
1186,2346,[],[],"Shock and Horror"
1187,2366,[],[],"Merveil, the Reflection"
1188,2374,[],[],"Merveil, the Returned"
1189,5888,[],[],"Terror of the Infinite Drifts"
1190,4147,[],[],"Gisale, Thought Thief"
1191,5793,[],[],"Shavronne the Sickening"
1192,5157,[],[],"Bazur"
1193,2330,[],[],"Thunderskull"
1194,2324,[],[],"Steelpoint the Avenger"
1195,2327,"[1085,9546,717]","[20,10,50]","Champion of Frost"
1196,2333,[],[],"Belcer, the Pirate Lord"
1197,2289,"[1085,9546,717]","[20,10,50]","Pagan Bishop of Agony"
1198,2292,"[1085,9546,717]","[20,10,50]","Litanius, the Black Prayer"
1199,3384,[],[],"Burtok, Conjurer of Bones"
1200,3835,[],[],"Mirage of Bones"
1201,2489,[],[],"Arachnoxia"
1202,2492,[],[],"Hybrid Widow"
1203,2401,[485],[50],"Spinner of False Hope"
1204,2405,[],[],"Queen of the Great Tangle"
1205,988,[],[],"Suncaller Asha"
1206,4894,[],[],"Carius, the Unnatural"
1207,5004,[],[],"Pileah, Corpse Burner"
1208,5008,[],[],"Pileah, Burning Corpse"
1209,4619,[],[],"The Cursed King"
1210,4623,[],[],"Lycius, Midnight's Howl"
1211,4904,[],[],"Arwyn, the Houndmaster"
1212,4002,[],[],"Forest of Flames"
1213,1021,[],[],"Puruna, the Challenger"
1214,1025,[],[],"Puruna, the Challenger"
1215,1028,[],[],"Poporo, the Highest Spire"
1216,5434,[],[],"Tahsin, Warmaker"
1217,1986,[],[],"Excellis Aurafix"
1218,2003,[],[],"Riftwalker"
1219,1937,[],[],"The Arbiter of Knowledge"
1220,1905,[],[],"Ancient Sculptor"
1221,1908,[],[],"Ancient Architect"
1222,2445,[],[],"The Reaver"
1223,5814,[],[],"Amalgam of Nightmares"
1224,5398,[],[],"Armala, the Widow"
1225,4058,[],[],"Tore, Towering Ancient"
1226,4061,[],[],"Olof, Son of the Headsman"
