"rownum","Id","Tier","Mod","[i32]","[rid]","Icon","Type","Achievements"
486,"SpellAddedChaosLowPoisonChance",3,32580,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
487,"SpellAddedChaosLowPoisonChance",4,32581,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
488,"SpellAddedChaosLowPoisonChance",5,32582,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
489,"SpellAddedChaos2hLowPoisonChance",1,32583,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
490,"SpellAddedChaos2hLowPoisonChance",2,32584,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
491,"SpellAddedChaos2hLowPoisonChance",3,32585,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
492,"SpellAddedChaos2hLowPoisonChance",4,32586,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
493,"SpellAddedChaos2hLowPoisonChance",5,32587,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
494,"SpellAddedChaosLowWitheredEffect",1,32588,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
495,"SpellAddedChaosLowWitheredEffect",2,32589,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
496,"SpellAddedChaosLowWitheredEffect",3,32590,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
497,"SpellAddedChaosLowWitheredEffect",4,32591,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
498,"SpellAddedChaosLowWitheredEffect",5,32592,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
499,"SpellAddedChaos2hLowWitheredEffect",1,32593,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
500,"SpellAddedChaos2hLowWitheredEffect",2,32594,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
501,"SpellAddedChaos2hLowWitheredEffect",3,32595,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
502,"SpellAddedChaos2hLowWitheredEffect",4,32596,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
503,"SpellAddedChaos2hLowWitheredEffect",5,32597,[1],[4],"Art/2DArt/SkillIcons/passives/HeartofChaos.dds",0,[]
504,"SpellDamageHighReducedSpellCriticalStrikeChance",1,32598,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
505,"SpellDamageHighReducedSpellCriticalStrikeChance",2,32599,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
506,"SpellDamageHighReducedSpellCriticalStrikeChance",3,32600,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
507,"SpellDamageHighReducedSpellCriticalStrikeChance",4,32601,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
508,"SpellDamageHighReducedSpellCriticalStrikeChance",5,32602,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
509,"SpellDamage2hHighReducedSpellCriticalStrikeChance",1,32603,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
510,"SpellDamage2hHighReducedSpellCriticalStrikeChance",2,32604,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
511,"SpellDamage2hHighReducedSpellCriticalStrikeChance",3,32605,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
512,"SpellDamage2hHighReducedSpellCriticalStrikeChance",4,32606,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
513,"SpellDamage2hHighReducedSpellCriticalStrikeChance",5,32607,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
514,"SpellDamage",1,2283,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
515,"SpellDamage",2,2284,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
516,"SpellDamage",3,2285,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
517,"SpellDamage",4,2286,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
518,"SpellDamage",5,2287,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
519,"SpellDamage2h",1,32613,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
520,"SpellDamage2h",2,32614,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
521,"SpellDamage2h",3,32615,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
522,"SpellDamage2h",4,32616,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
523,"SpellDamage2h",5,32617,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
524,"SpellDamageLowMana",1,32618,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
525,"SpellDamageLowMana",2,32619,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
526,"SpellDamageLowMana",3,32620,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
527,"SpellDamageLowMana",4,32621,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
528,"SpellDamageLowMana",5,32622,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
529,"SpellDamage2hLowMana",1,32623,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
530,"SpellDamage2hLowMana",2,32624,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
531,"SpellDamage2hLowMana",3,32625,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
532,"SpellDamage2hLowMana",4,32626,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
533,"SpellDamage2hLowMana",5,32627,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
534,"SpellDamageLowEnergyShield",1,32628,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
535,"SpellDamageLowEnergyShield",2,32629,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
536,"SpellDamageLowEnergyShield",3,32630,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
537,"SpellDamageLowEnergyShield",4,32631,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
538,"SpellDamageLowEnergyShield",5,32632,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
539,"SpellDamage2hLowEnergyShield",1,32633,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
540,"SpellDamage2hLowEnergyShield",2,32634,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
541,"SpellDamage2hLowEnergyShield",3,32635,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
542,"SpellDamage2hLowEnergyShield",4,32636,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
543,"SpellDamage2hLowEnergyShield",5,32637,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[]
544,"DamageOverTimeHighLifeRecoveryRate",1,32638,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
545,"DamageOverTimeHighLifeRecoveryRate",2,32639,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
546,"DamageOverTimeHighLifeRecoveryRate",3,32640,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
547,"DamageOverTimeHighLifeRecoveryRate",4,32641,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
548,"DamageOverTimeHighLifeRecoveryRate",5,32642,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
549,"DamageOverTime2hHighLifeRecoveryRate",1,32643,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
550,"DamageOverTime2hHighLifeRecoveryRate",2,32644,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
551,"DamageOverTime2hHighLifeRecoveryRate",3,32645,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
552,"DamageOverTime2hHighLifeRecoveryRate",4,32646,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
553,"DamageOverTime2hHighLifeRecoveryRate",5,32647,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
554,"DamageOverTime",1,32648,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
555,"DamageOverTime",2,32649,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
556,"DamageOverTime",3,32650,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
557,"DamageOverTime",4,32651,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
558,"DamageOverTime",5,32652,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
559,"DamageOverTime2h",1,32653,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
560,"DamageOverTime2h",2,32654,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
561,"DamageOverTime2h",3,32655,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
562,"DamageOverTime2h",4,32656,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
563,"DamageOverTime2h",5,32657,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
564,"DamageOverTimeLowSkillEffectDuration",1,32658,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
565,"DamageOverTimeLowSkillEffectDuration",2,32659,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
566,"DamageOverTimeLowSkillEffectDuration",3,32660,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
567,"DamageOverTimeLowSkillEffectDuration",4,32661,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
568,"DamageOverTimeLowSkillEffectDuration",5,32662,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
569,"DamageOverTime2hLowSkillEffectDuration",1,32663,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
570,"DamageOverTime2hLowSkillEffectDuration",2,32664,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
571,"DamageOverTime2hLowSkillEffectDuration",3,32665,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
572,"DamageOverTime2hLowSkillEffectDuration",4,32666,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
573,"DamageOverTime2hLowSkillEffectDuration",5,32667,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
574,"DamageOverTimeLowAilmentDurationOnYou",1,32668,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
575,"DamageOverTimeLowAilmentDurationOnYou",2,32669,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
576,"DamageOverTimeLowAilmentDurationOnYou",3,32670,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
577,"DamageOverTimeLowAilmentDurationOnYou",4,32671,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
578,"DamageOverTimeLowAilmentDurationOnYou",5,32672,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
579,"DamageOverTime2hLowAilmentDurationOnYou",1,32673,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
580,"DamageOverTime2hLowAilmentDurationOnYou",2,32674,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
581,"DamageOverTime2hLowAilmentDurationOnYou",3,32675,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
582,"DamageOverTime2hLowAilmentDurationOnYou",4,32676,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
583,"DamageOverTime2hLowAilmentDurationOnYou",5,32677,[1],[4],"Art/2DArt/SkillIcons/passives/GrowthandDecay.dds",0,[]
584,"MinionAddedPhysicalHighMinionReducedAttackAndCastSpeed",1,32678,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
585,"MinionAddedPhysicalHighMinionReducedAttackAndCastSpeed",2,32679,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
586,"MinionAddedPhysicalHighMinionReducedAttackAndCastSpeed",3,32680,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
587,"MinionAddedPhysicalHighMinionReducedAttackAndCastSpeed",4,32681,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
588,"MinionAddedPhysicalHighMinionReducedAttackAndCastSpeed",5,32682,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
589,"MinionAddedPhysical2hHighMinionReducedAttackAndCastSpeed",1,32683,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
590,"MinionAddedPhysical2hHighMinionReducedAttackAndCastSpeed",2,32684,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
591,"MinionAddedPhysical2hHighMinionReducedAttackAndCastSpeed",3,32685,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
592,"MinionAddedPhysical2hHighMinionReducedAttackAndCastSpeed",4,32686,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
593,"MinionAddedPhysical2hHighMinionReducedAttackAndCastSpeed",5,32687,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
594,"MinionAddedPhysical",1,32688,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
595,"MinionAddedPhysical",2,32689,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
596,"MinionAddedPhysical",3,32690,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
597,"MinionAddedPhysical",4,32691,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
598,"MinionAddedPhysical",5,32692,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
599,"MinionAddedPhysical2h",1,32693,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
600,"MinionAddedPhysical2h",2,32694,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
601,"MinionAddedPhysical2h",3,32695,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
602,"MinionAddedPhysical2h",4,32696,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
603,"MinionAddedPhysical2h",5,32697,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
604,"MinionAddedPhysicalLowMinionFireConversion",1,32698,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
605,"MinionAddedPhysicalLowMinionFireConversion",2,32699,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
606,"MinionAddedPhysicalLowMinionFireConversion",3,32700,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
607,"MinionAddedPhysicalLowMinionFireConversion",4,32701,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
608,"MinionAddedPhysicalLowMinionFireConversion",5,32702,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
609,"MinionAddedPhysical2hLowMinionFireConversion",1,32703,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
610,"MinionAddedPhysical2hLowMinionFireConversion",2,32704,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
611,"MinionAddedPhysical2hLowMinionFireConversion",3,32705,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
612,"MinionAddedPhysical2hLowMinionFireConversion",4,32706,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
613,"MinionAddedPhysical2hLowMinionFireConversion",5,32707,[1],"[2,0]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
614,"MinionAddedPhysicalLowMinionColdConversion",1,32708,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
615,"MinionAddedPhysicalLowMinionColdConversion",2,32709,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
616,"MinionAddedPhysicalLowMinionColdConversion",3,32710,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
617,"MinionAddedPhysicalLowMinionColdConversion",4,32711,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
618,"MinionAddedPhysicalLowMinionColdConversion",5,32712,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
619,"MinionAddedPhysical2hLowMinionColdConversion",1,32713,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
620,"MinionAddedPhysical2hLowMinionColdConversion",2,32714,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
621,"MinionAddedPhysical2hLowMinionColdConversion",3,32715,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
622,"MinionAddedPhysical2hLowMinionColdConversion",4,32716,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
623,"MinionAddedPhysical2hLowMinionColdConversion",5,32717,[1],"[2,1]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
624,"MinionAddedPhysicalLowMinionLightningConversion",1,32718,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
625,"MinionAddedPhysicalLowMinionLightningConversion",2,32719,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
626,"MinionAddedPhysicalLowMinionLightningConversion",3,32720,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
627,"MinionAddedPhysicalLowMinionLightningConversion",4,32721,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
628,"MinionAddedPhysicalLowMinionLightningConversion",5,32722,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
629,"MinionAddedPhysical2hLowMinionLightningConversion",1,32723,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
630,"MinionAddedPhysical2hLowMinionLightningConversion",2,32724,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
631,"MinionAddedPhysical2hLowMinionLightningConversion",3,32725,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
632,"MinionAddedPhysical2hLowMinionLightningConversion",4,32726,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
633,"MinionAddedPhysical2hLowMinionLightningConversion",5,32727,[1],"[2,3]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
634,"MinionAddedPhysicalLowMinionChaosConversion",1,32728,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
635,"MinionAddedPhysicalLowMinionChaosConversion",2,32729,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
636,"MinionAddedPhysicalLowMinionChaosConversion",3,32730,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
637,"MinionAddedPhysicalLowMinionChaosConversion",4,32731,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
638,"MinionAddedPhysicalLowMinionChaosConversion",5,32732,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
639,"MinionAddedPhysical2hLowMinionChaosConversion",1,32733,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
640,"MinionAddedPhysical2hLowMinionChaosConversion",2,32734,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
641,"MinionAddedPhysical2hLowMinionChaosConversion",3,32735,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
642,"MinionAddedPhysical2hLowMinionChaosConversion",4,32736,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
643,"MinionAddedPhysical2hLowMinionChaosConversion",5,32737,[1],"[2,4]","Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
644,"MinionAddedPhysicalLowMinionOverwhelm",1,32738,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
645,"MinionAddedPhysicalLowMinionOverwhelm",2,32739,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
646,"MinionAddedPhysicalLowMinionOverwhelm",3,32740,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
647,"MinionAddedPhysicalLowMinionOverwhelm",4,32741,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
648,"MinionAddedPhysicalLowMinionOverwhelm",5,32742,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
649,"MinionAddedPhysical2hLowMinionOverwhelm",1,32743,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
650,"MinionAddedPhysical2hLowMinionOverwhelm",2,32744,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
651,"MinionAddedPhysical2hLowMinionOverwhelm",3,32745,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
652,"MinionAddedPhysical2hLowMinionOverwhelm",4,32746,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
653,"MinionAddedPhysical2hLowMinionOverwhelm",5,32747,[1],[2],"Art/2DArt/SkillIcons/passives/Redemption.dds",0,[]
654,"MinionAddedFireHighMinionReducedAttackAndCastSpeed",1,32748,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
655,"MinionAddedFireHighMinionReducedAttackAndCastSpeed",2,32749,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
656,"MinionAddedFireHighMinionReducedAttackAndCastSpeed",3,32750,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
657,"MinionAddedFireHighMinionReducedAttackAndCastSpeed",4,32751,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
658,"MinionAddedFireHighMinionReducedAttackAndCastSpeed",5,32752,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
659,"MinionAddedFire2hHighMinionReducedAttackAndCastSpeed",1,32753,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
660,"MinionAddedFire2hHighMinionReducedAttackAndCastSpeed",2,32754,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
661,"MinionAddedFire2hHighMinionReducedAttackAndCastSpeed",3,32755,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
662,"MinionAddedFire2hHighMinionReducedAttackAndCastSpeed",4,32756,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
663,"MinionAddedFire2hHighMinionReducedAttackAndCastSpeed",5,32757,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
664,"MinionAddedFire",1,32758,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
665,"MinionAddedFire",2,32759,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
666,"MinionAddedFire",3,32760,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
667,"MinionAddedFire",4,32761,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
668,"MinionAddedFire",5,32762,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
669,"MinionAddedFire2h",1,32763,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
670,"MinionAddedFire2h",2,32764,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
671,"MinionAddedFire2h",3,32765,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
672,"MinionAddedFire2h",4,32766,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
673,"MinionAddedFire2h",5,32767,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
674,"MinionAddedFireLowMinionIgniteChance",1,32768,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
675,"MinionAddedFireLowMinionIgniteChance",2,32769,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
676,"MinionAddedFireLowMinionIgniteChance",3,32770,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
677,"MinionAddedFireLowMinionIgniteChance",4,32771,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
678,"MinionAddedFireLowMinionIgniteChance",5,32772,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
679,"MinionAddedFire2hLowMinionIgniteChance",1,32773,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
680,"MinionAddedFire2hLowMinionIgniteChance",2,32774,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
681,"MinionAddedFire2hLowMinionIgniteChance",3,32775,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
682,"MinionAddedFire2hLowMinionIgniteChance",4,32776,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
683,"MinionAddedFire2hLowMinionIgniteChance",5,32777,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
684,"MinionAddedFireLowImplicitEffect",1,32778,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
685,"MinionAddedFireLowImplicitEffect",2,32779,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
686,"MinionAddedFireLowImplicitEffect",3,32780,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
687,"MinionAddedFireLowImplicitEffect",4,32781,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
688,"MinionAddedFireLowImplicitEffect",5,32782,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
689,"MinionAddedFire2hLowImplicitEffect",1,32783,[1],[0],"Art/2DArt/SkillIcons/passives/BreathofFlames2.dds",0,[]
