"rownum","Id","Text","StatsKeys1","CharacterPanelDescriptionModesKey","StatsKeys2","StatsKeys3","CharacterPanelTabsKey","bool","[i32]","i32","[rid]","bool","[rid]","bool"
245,"PhysicalDamageOverTimeArea","",[7623],12,[603],[2876],1,1,[],0,[],1,[],1
246,"FireDamageOverTimeArea","",[7627],12,[603],[2876],1,1,[],0,[],1,[],1
247,"ColdDamageOverTimeArea","",[7632],12,[603],[2876],1,1,[],0,[],1,[],1
248,"LightningDamageOverTimeArea","",[7636],12,[603],[2876],1,1,[],0,[],1,[],1
249,"ChaosDamageOverTimeArea","",[7640],12,[603],[2876],1,1,[],0,[],1,[],1
250,"AftershockChance","",[18939],12,[11225],[],1,1,[],0,[],1,[],1
251,"SlamAdditionalFissures","",[20567],12,[],[],1,1,[],0,[],1,[],1
252,"APS","",[657],12,[],"[424,1598,7716,20732]",2,1,[],0,[],1,[],1
253,"CPS","",[661],12,[424],"[1598,7716,20732]",2,1,[],0,[],1,[],1
254,"CooldownCount","",[17642],12,[],[20732],2,1,[],0,[],1,[],1
255,"CooldownRecovery","",[3220],12,[17642],[20732],2,1,[],0,[],1,[],1
256,"LifeLossOnSkilluse","",[20708],12,[],[],2,1,[],0,[],1,[],1
257,"TriggerGemMaximumEnergy","",[20762],12,[],[],2,1,[],0,[],1,[],1
258,"CastOnShockEnergy","",[18210],12,[],[],2,1,[],0,[],1,[],1
259,"CastOnFreezeEnergy","",[18211],12,[],[],2,1,[],0,[],1,[],1
260,"CastOnIgniteEnergy","",[18212],12,[],[],2,1,[],0,[],1,[],1
261,"CastOnMeleeKillEnergy","",[18213],12,[],[],2,1,[],0,[],1,[],1
262,"CastWhenStunnedEnergy","",[18215],12,[],[],2,1,[],0,[],1,[],1
263,"CastOnDamageTakenEnergy","",[18216],12,[],[],2,1,[],0,[],1,[],1
264,"CastOnCritEnergy","",[18217],12,[],[],2,1,[],0,[],1,[],1
265,"CastOnDodgeEnergy","",[18332],12,[],[],2,1,[],0,[],1,[],1
266,"CastOnMinionDeathEnergy","",[19105],12,[],[],2,1,[],0,[],1,[],1
267,"CastWhileChannellingEnergy","",[18336],12,[],[],2,1,[],0,[],1,[],1
268,"CastOnMeleeStunEnergy1","",[18338],12,[],[],2,1,[],0,[],1,[],1
269,"CastOnMeleeStunEnergy2","",[18339],12,[],[],2,1,[],0,[],1,[],1
270,"BarrierInvocationEnergy","",[18318],12,[],[],2,1,[],0,[],1,[],1
271,"ElementalInvocationEnergy1","",[20153],12,[],[],2,1,[],0,[],1,[],1
272,"ElementalInvocationEnergy2","",[20154],12,[],[],2,1,[],0,[],1,[],1
273,"ElementalInvocationEnergy3","",[20155],12,[],[],2,1,[],0,[],1,[],1
274,"MeleeKillInvocationEnergy","",[20364],12,[],[],2,1,[],0,[],1,[],1
275,"CastOnBlockEnergy","",[20517],12,[],[],2,1,[],0,[],1,[],1
276,"TriggerGemEnergyGainModifier","",[19469],12,[],[],2,1,[],0,[],1,[],1
277,"MH_CritChance","",[536],12,[7234],"[424,1598,20392,2876,2731]",5,1,[],0,[],1,[],1
278,"MH_CritMulti","",[592],12,"[7234,536]","[424,1598,20392,2876,2731]",5,1,[],0,[],1,[],1
279,"OH_CritChance","",[537],12,[7235],"[424,1598,20392,2876,2731]",5,1,[],0,[],1,[],1
280,"OH_CritMulti","",[593],12,"[7235,537]","[424,1598,20392,2876,2731]",5,1,[],0,[],1,[],1
281,"Spell_CritChance","",[538],12,[424],"[1598,20392,2876,2731]",5,1,[],0,[],1,[],1
282,"Spell_CritMulti","",[594],12,"[424,538]","[1598,20392,2876,2731]",5,1,[],0,[],1,[],1
283,"CritChance","",[696],12,[1598],"[20392,2876,2731]",5,1,[],0,[],1,[],1
284,"CritMulti","",[695],12,"[1598,696]","[20392,2876,2731]",5,1,[],0,[],1,[],1
285,"CritVsImmobilised","",[20720],12,[],"[20392,2876,2731]",5,1,[],0,[],1,[],1
286,"MH_Accuracy","",[282],12,[7234],"[424,1598,1161,20392,667]",1,1,[],0,[],1,[],1
287,"OH_Accuracy","",[283],12,[7235],"[424,1598,1161,20392,668]",1,1,[],0,[],1,[],1
288,"MH_HitChance","Estimated Main Hand chance to Hit within 2m",[655],1,[7234],"[424,1598]",1,1,[],0,[],1,[],1
289,"OH_HitChance","Estimated Off Hand chance to Hit within 2m",[656],1,[7235],"[424,1598]",1,1,[],0,[],1,[],1
290,"MH_BleedingChance","",[6126],12,[7234],"[424,2608,1598,20392]",7,1,[],0,[],1,[],1
291,"MH_BleedingDamage","","[20622,20623]",12,[7234],[],7,1,[],0,"[6126,20331,2289,2291]",1,[],1
292,"OH_BleedingChance","",[6127],12,[7235],"[424,2608,1598,20392]",7,1,[],0,[],1,[],1
293,"OH_BleedingDamage","","[20624,20625]",12,[7235],[],7,1,[],0,"[6127,20331,2289,2292]",1,[],1
294,"Spell_BleedingChance","",[6128],12,[424],"[1598,20392,2608]",7,1,[],0,[],1,[],1
295,"Spell_BleedingDamage","","[20626,20627]",12,[424],"[1598,20392,2608]",7,1,[],0,"[6128,20331]",1,[],1
296,"Secondary_BleedingChance","",[6129],12,[1598],"[20392,2608]",7,1,[],0,[],1,[],1
297,"Secondary_BleedingDamage","","[20628,20629]",12,[1598],"[20392,2608]",7,1,[],0,"[6129,20331]",1,[],1
298,"BleedingDuration","",[21095],12,[],"[20392,2608]",7,1,[],0,"[6126,6127,6128,6129,20331]",1,[],1
299,"MH_IgniteDamage","","[20638,20639]",12,[7234],"[424,1598,1161,20392,10315]",7,1,[],0,[],1,[],1
300,"OH_IgniteDamage","","[20640,20641]",12,[7235],"[424,1598,1161,20392,10315]",7,1,[],0,[],1,[],1
301,"Spell_IgniteDamage","","[20642,20643]",12,[424],"[1598,20392,10315]",7,1,[],0,[],1,[],1
302,"Secondary_IgniteDamage","","[20644,20645]",12,[1598],"[20392,10315]",7,1,[],0,[],1,[],1
303,"IgniteDuration","",[21096],12,[],"[20392,10315]",7,1,[],0,"[20639,20641,20643,20645]",1,[],1
304,"MH_ChanceToPoison","",[20662],12,[7234],"[424,1598,1161,20392,18098]",7,1,[],0,[],1,[],1
305,"MH_PoisonDamage","","[20654,20655]",12,[7234],"[424,1598,1161,20392,18098]",7,1,[],0,"[20662,14821,1102,21093]",1,[],1
306,"OH_ChanceToPoison","",[20663],12,[7235],"[424,1598,1161,20392,18098]",7,1,[],0,[],1,[],1
307,"OH_PoisonDamage","","[20656,20657]",12,[7235],"[424,1598,1161,20392,18098]",7,1,[],0,"[20663,14821,1103,21093]",1,[],1
308,"Spell_ChanceToPoison","",[20664],12,[424],"[1598,20392,18098]",7,1,[],0,[],1,[],1
309,"Spell_PoisonDamage","","[20658,20659]",12,[424],"[1598,20392,18098]",7,1,[],0,"[20664,14821,21093]",1,[],1
310,"Secondary_ChanceToPoison","",[20665],12,[1598],"[20392,18098]",7,1,[],0,[],1,[],1
311,"Secondary_PoisonDamage","","[20660,20661]",12,[1598],"[20392,18098]",7,1,[],0,"[20665,14821,21093]",1,[],1
312,"PoisonDuration","",[21098],12,[],"[20392,18098]",7,1,[],0,"[20662,20663,20664,20665,14821,21093]",1,[],1
313,"SkillCannotShock","",[10316],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
314,"SkillCannotIgnite","",[10315],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
315,"SkillCannotChill","",[8222],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
316,"SkillCannotFreeze","",[8221],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
317,"ChillEffect","",[19224],12,[],"[1161,8222]",7,1,[],0,[],1,[],1
318,"ChillDuration","",[21097],12,[],"[1161,8222]",7,1,[],0,[],1,[],1
319,"FreezeBuildup","",[18453],12,[],"[1161,8221]",7,1,[],0,[],1,[],1
320,"LightningElectrocutes","",[17746],12,[],"[20392,1161]",7,1,[],0,[],1,[],1
321,"ElectrocutePrimed","",[18773],12,[],[20392],7,1,[],0,[],1,[],1
322,"IgniteProliferation","",[5767],12,[],[10315],7,1,[],0,[],1,[],1
323,"FireExposureOnIgnite","",[19336],12,[],[10315],7,1,[],0,[],1,[],1
324,"LightningExposureOnShock","",[19337],12,[],[10316],7,1,[],0,[],1,[],1
325,"ArmourBreakFromPoison","",[18781],12,[],[18098],7,1,[],0,[],1,[],1
326,"ColdExposureOnCrit","",[19338],12,[],[2731],8,1,[],0,[],1,[],1
327,"MH_LifeLeech","Main Hand Life Leech from Physical Attacks",[294],1,[7234],"[424,1598,20392]",8,1,[14],0,[],1,[],1
328,"OH_LifeLeech","Off Hand Life Leech from Physical Attack Damage",[295],1,[7235],"[424,1598,20392]",8,1,[14],0,[],1,[],1
329,"MH_ManaLeech","Main Hand Mana Leech from Physical Attacks",[296],1,[7234],"[424,1598,20392]",8,1,[14],0,[],1,[],1
330,"OH_ManaLeech","Off Hand Mana Leech from Physical Attack Damage",[297],1,[7235],"[424,1598,20392]",8,1,[14],0,[],1,[],1
331,"MH_ESLeech","Main Hand Energy Shield Leech from Physical Attacks",[19271],1,[7234],"[424,1598,20392]",8,1,[14],0,[],1,[],1
332,"OH_ESLeech","Off Hand Energy Shield Leech from Physical Attack Damage",[19272],1,[7235],"[424,1598,20392]",8,1,[14],0,[],1,[],1
333,"MH_Stun","",[18801],12,[7234],"[424,1598,20392,1161]",8,1,[],0,[],1,[],1
334,"MH_Blind","Main Hand chance to [Blind]",[941],1,[7234],"[424,1598,20392]",8,1,[],0,[],1,[],1
335,"MH_BlockReduce","Main Hand Enemy Block reduction",[275],1,[7234],"[424,1598,20392]",8,1,[],0,[],1,[],1
336,"OH_Stun","",[18802],12,[7235],"[424,1598,20392,1161]",8,1,[],0,[],1,[],1
337,"OH_Blind","Off Hand chance to [Blind]",[942],1,[7235],"[424,1598,20392]",8,1,[],0,[],1,[],1
338,"OH_BlockReduce","Off Hand Enemy Block reduction",[276],1,[7235],"[424,1598,20392]",8,1,[],0,[],1,[],1
339,"MH_Maim","Main Hand chance to [Maim]",[11057],1,[7234],[],8,1,[],0,[],1,[],1
340,"OH_Maim","Off Hand chance to [Maim]",[11058],1,[7235],[],8,1,[],0,[],1,[],1
341,"Spell_BlockReduce","Enemy Block reduction",[2202],12,[424],[20392],8,1,[],0,[],1,[],1
342,"Stun","",[18955],12,[],"[20392,1161,18801,18802]",8,1,[],0,[],1,[],1
343,"StunVsDazed","",[19828],12,[],"[20392,1161]",8,1,[],0,[],1,[],1
344,"Knockback","",[18542],12,[],"[2569,20392]",8,1,[],0,[],1,[],1
345,"KnockbackChance","",[2249],12,[],"[2569,20392,18542]",8,1,[],0,[],1,[],1
346,"KnockbackOnCrit","",[450],12,[],"[2569,20392,18542]",8,1,[],0,[],1,[],1
347,"KnockbackDistance","",[11481],12,[],"[2569,20392]",8,1,[],0,[],1,[],1
348,"Blind","Chance to Blind",[940],12,[424],[20392],8,1,[],0,[],1,[],1
349,"AttackStunDuration","Stun Duration modifier",[197],12,[],"[424,20392]",8,1,[],0,[],1,[],1
350,"SpellStunDuration","Stun Duration modifier",[333],12,[424],[20392],8,1,[],0,[],1,[],1
351,"PhysicalPinning","",[18965],12,[],[1161],8,1,[],0,[],1,[],1
352,"PinBuildup","",[18175],12,[],[1161],8,1,[],0,[],1,[],1
353,"BonusCombo","",[20719],12,[],[],8,1,[],0,[],1,[],1
354,"WitherOnHitChance","",[19063],12,[],[],8,1,[],0,[],1,[],1
355,"RageOnHit","",[8844],12,[],[],8,1,[],0,[],1,[],1
356,"NumProjectiles","",[703],12,[],[],3,1,[],0,[],1,[],1
357,"Split","",[9924],12,[703],[],3,1,[],0,[],1,[],1
358,"Pierce","","[5904,5910]",12,[703],[8183],3,1,[],0,[],1,[],1
359,"PierceChance","",[18942],12,[703],"[8183,5910]",3,1,[],0,[],1,[],1
360,"Fork","",[8171],12,[703],[8173],3,1,[],0,[],1,[],1
361,"Chain","",[3465],12,"[703,1437]",[8177],3,1,[],0,[],1,[],1
362,"ChainTerrainChance","",[13226],12,[],[8177],3,1,[],0,[],1,[],1
363,"ChainTerrainExtraChance","",[19397],12,[],[8177],3,1,[],0,[],1,[],1
364,"Return","",[1092],12,[703],[],3,1,[],0,[],1,[],1
365,"Shotgun","",[2722],12,[703],[],3,1,[],0,[],1,[],1
366,"AreaPrimary","",[17750],12,[17749],[],4,"",[],0,[],"",[17749],1
367,"AreaSecondary","",[17753],12,[17752],[],4,"",[],0,[],"",[17752],1
368,"AreaTertiary","",[17756],12,[17755],[],4,"",[],0,[],"",[17755],1
369,"AreaCloudGrowth","","[18439,18444]",12,[],[],4,1,[],0,[],1,[],1
370,"AreaProjected","",[20718],12,[],[],4,1,[],0,[],1,[],1
371,"DurationPrimary","",[350],12,[],[],4,1,[],0,[],1,[],1
372,"DurationSecondary","",[3071],12,[],[],4,1,[],0,[],1,[],1
373,"DurationTertiary","",[8456],12,[],[],4,1,[],0,[],1,[],1
374,"GroundEffectDuration","",[20586],12,[],[],4,1,[],0,[],1,[],1
375,"GroundEffectDurationSecondary","",[20587],12,[],[],4,1,[],0,[],1,[],1
376,"GroundEffectDurationLightningWarp","",[1855],12,[],[],4,1,[],0,[],1,[],1
377,"GroundEffectDurationIceSupport","",[17629],12,[],[],4,1,[],0,[],1,[],1
378,"GroundEffectDurationVortexSupport","",[17636],12,[],[],4,1,[],0,[],1,[],1
379,"GroundEffectDurationHolySupport","",[20591],12,[],[],4,1,[],0,[],1,[],1
380,"GroundEffectDurationJagged","",[16282],12,[],[],4,1,[],0,[],1,[],1
381,"WitherDuration","",[7891],12,[],[],4,1,[],0,[],1,[],1
382,"MH_ChanceToImpale","Chance to Impale with Main Hand hits",[8346],1,[7234],"[424,20392]",8,1,[],0,[],1,[],1
383,"OH_ChanceToImpale","Chance to Impale with Off Hand hits",[8347],1,[7235],"[424,20392]",8,1,[],0,[],1,[],1
384,"Spell_ChanceToImpale","Chance to Impale",[14726],12,[424],"[1598,1161,20392]",1,1,[],0,[],1,[],1
385,"Secondary_ChanceToImpale","Chance to Impale",[12298],12,[1598],"[1161,20392]",1,1,[],0,[],1,[],1
386,"BuffDuration","Buff Duration modifier",[162],12,[],[],13,1,[],0,[],1,[],1
387,"CurseEffect","Curse Effect modifier",[21071],12,[2407],[],13,1,[],0,[],1,[],1
388,"CurseDelay","",[19051],12,[],[11755],2,1,[],0,[],1,[],1
389,"MarkEffect","Mark Effect modifier",[12632],12,[12374],[],13,1,[],0,[],1,[],1
390,"ChainNonProjectile","",[3465],12,[],[1437],13,1,[],0,[],1,[],1
391,"SkipChargeConsumption","",[18778],12,[],[],13,1,[],0,[],1,[],1
392,"MH_LifeOnHit","Life gained on Main Hand Hit",[2982],12,[7234],"[424,20392]",8,1,[],0,[],1,[],1
393,"OH_LifeOnHit","Life gained on Off Hand Hit",[2983],12,[7235],"[424,20392]",8,1,[],0,[],1,[],1
394,"LifeOnSpellHit","Life gained on Hit",[1876],12,[424],[20392],8,1,[],0,[],1,[],1
395,"MH_ManaOnHit","Mana gained on Main Hand Hit",[2987],12,[7234],"[424,20392]",8,1,[],0,[],1,[],1
396,"OH_ManaOnHit","Mana gained on Off Hand Hit",[2988],12,[7235],"[424,20392]",8,1,[],0,[],1,[],1
397,"ManaOnSpellHit","Mana gained on Hit",[6660],12,[424],[20392],8,1,[],0,[],1,[],1
398,"ESOnSpellHit","Energy Shield gained on Hit",[6855],12,[424],[20392],8,1,[],0,[],1,[],1
399,"ESOnHit","Energy Shield gained on Hit",[2707],12,[],"[424,20392]",8,1,[],0,[],1,[],1
400,"RageOnMeleeHit","",[19582],12,[6286],[],8,1,[],0,[],1,[],1
401,"LifeOnKill","Life gained on Kill",[2221],12,[],[],9,1,[],0,[],1,[],1
402,"ManaOnKill","Mana gained on Kill",[2333],12,[],[],9,1,[],0,[],1,[],1
403,"ESonKill","Energy Shield gained on Kill",[2334],12,[],[],9,1,[],0,[],1,[],1
404,"LifeOnCull","",[12196],12,[],[],9,1,[],0,[],1,[],1
405,"ManaOnCull","",[19057],12,[],[],9,1,[],0,[],1,[],1
406,"MinionDamage","Minion Damage modifier",[2374],12,[],[],10,1,[],0,[],1,[],1
407,"MinionLife","Minion Life modifier",[153],12,[],[],10,1,[],0,[],1,[],1
408,"MinionMana","Minion Mana modifier",[3099],12,[],[],10,1,[],0,[],1,[],1
409,"MinionEnergyShield","Minion Energy Shield modifier",[3100],12,[],[],10,1,[],0,[],1,[],1
410,"ProjectileSpeed","Projectile Speed modifier",[1361],12,[],[],3,1,[],0,[],1,[],1
411,"IIQ","Increased Quantity of items dropped by slain monsters",[647],12,[],[],9,1,[],0,[],1,[],1
412,"IIR","Increased Rarity of items dropped by slain monsters",[648],12,[],[],9,1,[],0,[],1,[],1
413,"TotemLimit","",[1087],12,[],[],4,1,[],0,[],1,[],1
414,"TotemDuration","",[829],12,[],[],4,1,[],0,[],1,[],1
415,"TotemsSummoned","",[8168],12,[],[],4,1,[],0,[],1,[],1
416,"TotemLife","",[6752],12,[],[],11,1,[],0,[],1,[],1
417,"TotemES","",[13520],12,[],[],11,1,[],0,[],1,[],1
418,"TotemFireResistance","",[18547],12,[],[],11,1,[],0,[],1,[],1
419,"TotemColdResistance","",[18548],12,[],[],11,1,[],0,[],1,[],1
420,"TotemLightningResistance","",[18549],12,[],[],11,1,[],0,[],1,[],1
421,"FishingRange","Fishing Range modifier",[1696],12,[],[],15,1,[],0,[],1,[],1
422,"FishingLineStrength","Fishing Line Strength modifier",[1697],12,[],[],15,1,[],0,[],1,[],1
423,"IFQ","Quantity of Fish caught",[1698],12,[],[],15,1,[],0,[],1,[],1
424,"IFR","Rarity of Fish caught",[1699],12,[],[],15,1,[],0,[],1,[],1
425,"FishingPoolConsumption","Fishing Pool Consumption modifier",[1700],12,[],[],15,1,[],0,[],1,[],1
426,"ExoticFish","Can catch Exotic Fish",[2017],12,[],[],15,1,[],0,[],1,[],1
427,"CorruptedFish","Can catch Corrupted Fish",[2160],12,[],[],15,1,[],0,[],1,[],1
428,"FlaskRecoveryToAllies","",[20354],12,[],[],13,1,[],0,[],1,[],1
429,"AlchemistsBoonFlaskCharges","",[20694],12,[],[],13,1,[],0,[],1,[],1
430,"RampingDamageInPresence","","[20157,20158]",12,[],[],13,1,[],0,[],1,[],1
431,"AttritionCull","",[20159],12,[],[],13,1,[],0,[],1,[],1
432,"CriticalStrikeAura","",[19148],12,[],[],13,1,[],0,[],1,[],1
433,"BlazingClusterMaximum","",[19162],12,[],[],3,1,[],0,[],1,[],1
434,"BoneSpearRadius","",[20313],12,[],[],4,1,[],0,[],1,[],1
435,"BoneSpearChargeAoE","",[18999],12,[],[],4,1,[],0,[],1,[],1
436,"ChannelledSlamShockwaveAoE","",[18330],12,[],[],4,1,[],0,[],1,[],1
437,"ChargeMasteryConsume","",[20350],12,[],[],4,1,[],0,[],1,[],1
438,"ChargeMasteryPower","",[20607],12,[],[],13,1,[],0,[],1,[],1
439,"ChargeMasteryFrenzy","",[20606],12,[],[],13,1,[],0,[],1,[],1
440,"ChargeMasteryEndurance","",[20605],12,[],[],13,1,[],0,[],1,[],1
441,"DefianceBannerDefences","",[20102],12,[],[],13,1,[],0,[],1,[],1
442,"DefianceBannerSpeed","",[20235],12,[],[],13,1,[],0,[],1,[],1
443,"DreadBannerFlaskCharges","",[20244],12,[],[],13,1,[],0,[],1,[],1
444,"DreadBannerThreshold","",[20243],12,[],[],13,1,[],0,[],1,[],1
445,"ElementalConfluxDamage","",[20199],12,[],[],13,1,[],0,[],1,[],1
446,"EmergencyReloadDamage","",[20187],12,[],[],13,1,[],0,[],1,[],1
447,"EnfeebleDamagePenalty","",[633],12,[],[],13,1,[],0,[],1,[],1
448,"EnfeebleDamagePenaltyUnique","",[8648],12,[],[],13,1,[],0,[],1,[],1
449,"GrenadeSkillFuseDuration","",[20772],12,[],[],13,1,[],0,[],1,[],1
450,"OilGroundSlow","",[20170],12,[],[],13,1,[],0,[],1,[],1
451,"OilGroundExposure","",[18442],12,[],[],13,1,[],0,[],1,[],1
452,"CoverInOilSlow","",[18441],12,[],[],8,1,[],0,[],1,[],1
453,"CoverInOilExposure","",[18443],12,[],[],8,1,[],0,[],1,[],1
454,"FlameWallProjectileDamage","",[12366],12,[],[],1,1,[],0,[],1,[],1
455,"FlameWallIgniteDamage","",[11746],12,[],[],1,1,[],0,[],1,[],1
456,"FreezingMarkFreezeBuildup","",[19916],12,[],"[1161,8221]",13,1,[],0,[],1,[],1
457,"IceCrystalLife","",[21004],12,[],[],13,1,[],0,[],1,[],1
458,"ShieldWallLife","",[21088],12,[],[],13,1,[],0,[],1,[],1
459,"MetaEnergyRefund","",[19470],12,[],[],13,1,[],0,[],1,[],1
460,"GhostDanceShroudCap","",[8447],12,[],[],13,1,[],0,[],1,[],1
461,"GhostDanceRecovery","",[8453],12,[],[],13,1,[],0,[],1,[],1
462,"GlacialCascadeLength","",[17949],12,[],[],13,1,[],0,[],1,[],1
463,"GlacialCascadeSpikeCount","",[2059],12,[],[],13,1,[],0,[],1,[],1
464,"HeraldOfThunderBoltCount","",[18163],12,[],[],13,1,[],0,[],1,[],1
465,"ArmourBrokenStunDamage","",[18463],12,[],[],8,1,[],0,[],1,[],1
466,"LightningArrowExtraTargets","",[768],12,[],[],13,1,[],0,[],1,[],1
467,"ManaTempestDamage","",[18263],12,[],[],13,1,[],0,[],1,[],1
468,"ManaTempestChains","",[20831],12,[],[],13,1,[],0,[],1,[],1
469,"ManaTempestChainTargets","",[17573],12,[],[],13,1,[],0,[],1,[],1
470,"ManaTempestForks","",[17572],12,[],[],13,1,[],0,[],1,[],1
471,"ManaTempestCost","",[17577],12,[],[],13,1,[],0,[],1,[],1
472,"FallingThunderProjectiles","",[17613],12,[],[],3,1,[],0,[],1,[],1
473,"FallingThunderChargeDamage1","",[19674],12,[],[],1,1,[],0,[],1,[],1
474,"FallingThunderChargeDamage2","",[17611],12,[],[],1,1,[],0,[],1,[],1
475,"OrbOfStormsLimit","",[18844],12,[],[],2,1,[],0,[],1,[],1
476,"OverwhelmingPressureStunThreshold","",[20353],12,[],[],13,1,[],0,[],1,[],1
477,"OverwhelmingPressureAilmentThreshold","",[20355],12,[],[],13,1,[],0,[],1,[],1
478,"VineArrowStoredPoison","",[18755],12,[],[],7,1,[],0,[],1,[],1
479,"VineArrowSlow","",[18794],12,[18795],[],13,"",[],0,[],1,[18795],1
480,"RapidShotHeatGain","",[20257],12,[],[],13,1,[],0,[],1,[],1
481,"RapidShotHeatDamage","",[20256],12,[],[],1,1,[],0,[],1,[],1
482,"RapidShotGrenadeDamage","",[20259],12,[],[],13,1,[],0,[],1,[],1
483,"IceShardMaximum","",[18541],12,[],[],2,1,[],0,[],1,[],1
484,"IceShardDelayedDamage","",[18539],12,[],[],4,1,[],0,[],1,[],1
485,"ShardDespoilerFrequency","",[20324],12,[],[],13,1,[],0,[],1,[],1
486,"CrossbowClipSize","",[19313],12,[1161],[],2,1,[],0,[],1,[],1
487,"CrossbowReloadTime","",[20094],12,"[20732,1161]",[],2,1,[],0,[],1,[],1
488,"StormblastBoltMaxBolts","",[20929],12,[],[],13,1,[],0,[],1,[],1
489,"CrossbowAmmoSaveChance","",[20780],12,[],[20732],2,1,[],0,[],1,[],1
490,"CrossbowReloadOnHeavyStun","",[20317],12,"[20732,1161]",[],2,1,[],0,[],1,[],1
491,"SnipersMarkCritMulti","",[11726],12,[],[],13,1,[],0,[],1,[],1
492,"SolarOrbLimit","",[18842],12,[],[],2,1,[],0,[],1,[],1
493,"VoltaicMarkShockChance","",[19921],12,[],[],13,1,[],0,[],1,[],1
494,"VoltaicMarkShockEffect","",[19918],12,[],[],13,1,[],0,[],1,[],1
495,"TimeOfNeedLifeGain","",[20141],12,[],[],13,1,[],0,[],1,[],1
496,"CursedGround","",[11755],12,[],[],13,1,[],0,[],1,[],1
497,"TornadoShotLimit","",[20292],12,[],[],2,1,[],0,[],1,[],1
498,"TornadoShotHitLimit","",[20452],12,[],[],2,1,[],0,[],1,[],1
499,"TornadoShotDamage","",[20286],12,[],[],3,1,[],0,[],1,[],1
500,"TornadoShotRange","",[20285],12,[],[],3,1,[],0,[],1,[],1
501,"WarBannerDamage","",[20098],12,[],[],13,1,[],0,[],1,[],1
502,"WarBannerAccuracy","",[20234],12,[],[],13,1,[],0,[],1,[],1
503,"ScavengedPlatingArmour","",[19128],12,[],[],13,1,[],0,[],1,[],1
504,"ScavengedPlatingThorns","","[19129,19130]",12,[],[],13,1,[],0,[],1,[],1
505,"ScavengedPlatingMaximum","",[19131],12,[],[],13,1,[],0,[],1,[],1
506,"MHArmourBreakOnHit","",[19629],12,[7234],[19872],8,1,[],0,[],1,[],1
507,"OHArmourBreakOnHit","",[19630],12,[7235],[19872],8,1,[],0,[],1,[],1
508,"CannotBreakArmour","",[19872],12,[],[],8,1,[],0,[],1,[],1
509,"BreakArmourOnHeavyStun","",[18281],12,[],[19872],8,1,[],0,[],1,[],1
510,"HeraldOfAshThreshold","",[17980],12,[],[],13,1,[],0,[],1,[],1
511,"HeraldOfAshDamage","",[6155],12,[],[],13,1,[],0,[],1,[],1
512,"WarcryEmpoweredAttacks","",[13676],12,[],[],13,1,[],0,[],1,[],1
513,"WarcryChargeConsumeEmpower","",[18758],12,[],[],13,1,[],0,[],1,[],1
514,"InfernalCryDamage","","[17989,17990]",12,[],[],13,1,[],0,[],1,[],1
515,"SuperchargedSlamDamagePerStage","",[17986],12,[],[],1,1,[],0,[],1,[],1
516,"SuperchargedSlamStages","",[17992],12,[],[],2,1,[],0,[],1,[],1
517,"TemporalChainsActionSpeed","",[3118],12,[],[],13,1,[],0,[],1,[],1
518,"TemporalChainsBuffExpiry","",[521],12,[],[],13,1,[],0,[],1,[],1
519,"FirestormFrequency","",[597],12,[],[],13,1,[],0,[],1,[],1
520,"FirestormLimit","",[19100],12,[],[],2,1,[],0,[],1,[],1
521,"ArcChainDamage","",[7484],12,[],[],1,1,[],0,[],1,[],1
522,"ArcticArmourStageGain","","[19750,17596]",12,[],[],13,1,[],0,[],1,[],1
523,"FlameblastRadius","",[7580],12,[],[],4,1,[],0,[],1,[],1
524,"FlameblastDamage","",[1957],12,[],[],1,1,[],0,[],1,[],1
525,"FlameblastMaxStages","",[12338],12,[],[],2,1,[],0,[],1,[],1
526,"OrbOfStormsBoltFrequency","",[7510],12,[],[],2,1,[],0,[],1,[],1
527,"OrbOfStormsMaximumBolts","",[15104],12,[],[],2,1,[],0,[],1,[],1
528,"LightningConduitShockDamage","",[15812],12,[],[],1,1,[],0,[],1,[],1
529,"SolarOrbPulseFrequency","",[18646],12,[],[],2,1,[],0,[],1,[],1
530,"ManaRemnantsRecovery","",[18675],12,[],[],13,1,[],0,[],1,[],1
531,"ManaRemnantsChance","",[20869],12,[],[],13,1,[],0,[],1,[],1
532,"ManaRemnantsInterval","",[19119],12,[],[],13,1,[],0,[],1,[],1
533,"EmberFusilladeDamage","",[20288],12,[],[],1,1,[],0,[],1,[],1
534,"DetonateDeadDamage","",[18828],12,[],[],1,1,[],0,[],1,[],1
535,"ContagionSpreadDamage","","[18633,18960]",12,[],[],1,1,[],0,[],1,[],1
536,"VulnerabilityArmourLoss","",[18451],12,[],[],13,1,[],0,[],1,[],1
537,"HexblastMaximumExplosions","",[18630],12,[],[],2,1,[],0,[],1,[],1
538,"PainOfferingSpeed","",[18498],12,[],[],13,1,[],0,[],1,[],1
539,"PainOfferingDamage","",[18561],12,[],[],13,1,[],0,[],1,[],1
540,"UnearthBoneConstructLimit","",[19098],12,[],[],2,1,[],0,[],1,[],1
541,"RitualofPowerLimit","",[19103],12,[],[],2,1,[],0,[],1,[],1
542,"GrimFeastRecovery","",[19073],12,[],[],13,1,[],0,[],1,[],1
