"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","string"
900,"1180",543,1,100,888,""
901,"1181",544,1,100,889,""
902,"1182",545,1,100,916,""
903,"1183",546,1,100,884,""
904,"1184",547,1,60,881,""
905,"1185",547,1,40,882,""
906,"1186",548,1,100,880,""
907,"1187",549,1,20,891,""
908,"1506",549,1,40,882,""
909,"1505",549,1,40,881,""
910,"1188",550,1,50,919,""
911,"1189",550,1,50,920,""
912,"1190",551,1,35,921,""
913,"1191",551,1,65,920,""
914,"1192",552,1,35,922,""
915,"1193",552,1,65,919,""
916,"1194",553,1,100,1012,""
917,"1195",554,1,100,898,""
918,"1196",555,1,100,1003,""
919,"1197",556,1,100,1005,""
920,"1198",557,1,100,1016,""
921,"1199",558,1,100,1018,""
922,"1200",559,1,100,1017,""
923,"1201",560,1,100,1014,""
924,"1202",561,1,50,943,""
925,"1203",478,1,50,942,""
926,"1496",478,1,50,949,""
927,"1204",479,1,100,944,""
928,"1205",480,1,100,946,""
929,"1206",561,1,50,948,""
930,"1207",482,1,100,949,""
931,"1208",481,1,100,1013,""
932,"1209",483,1,0,1090,""
933,"1210",483,1,50,1087,""
934,"1211",483,1,50,1085,""
935,"1212",484,1,60,1089,""
936,"1213",484,1,40,1086,""
937,"1214",485,1,100,1105,""
938,"1215",487,1,50,1126,""
939,"1216",487,1,50,1129,""
940,"1217",488,1,75,1128,""
941,"1218",488,1,25,1130,""
942,"1219",486,1,25,1134,""
943,"1220",486,1,25,1135,""
944,"1221",486,1,25,1138,""
945,"1222",486,1,25,1137,""
946,"1223",489,1,8,999,""
947,"1498",489,1,48,1135,""
948,"1497",489,1,48,1138,""
949,"1224",490,1,65,900,""
950,"1225",490,1,35,1023,""
951,"1226",491,1,65,901,""
952,"1227",491,1,35,1024,""
953,"1228",495,1,20,1025,""
954,"1500",495,1,40,901,""
955,"1499",495,1,40,900,""
956,"1229",493,1,100,989,""
957,"1230",494,1,50,1140,""
958,"1231",494,1,50,1141,""
959,"1232",497,1,70,1032,""
960,"1233",497,1,30,1031,""
961,"1234",498,1,30,1030,""
962,"1235",498,1,70,1031,""
963,"1236",499,1,100,1092,""
964,"1237",492,1,100,520,""
965,"1238",496,1,100,1149,""
966,"1239",500,1,35,1036,""
967,"1240",500,1,65,1054,""
968,"1241",501,1,65,1067,""
969,"1242",501,1,35,1036,""
970,"1243",502,1,35,1050,""
971,"1244",502,1,65,1065,""
972,"1245",503,1,65,1078,""
973,"1246",503,1,35,1050,""
974,"1247",506,1,35,1042,""
975,"1248",506,1,65,1059,""
976,"1249",507,1,65,1072,""
977,"1250",507,1,35,1042,""
978,"1251",504,1,35,1039,""
979,"1252",504,1,65,1056,""
980,"1253",505,1,65,1069,""
981,"1254",505,1,35,1039,""
982,"1255",508,1,35,1048,""
983,"1256",508,1,65,1063,""
984,"1257",509,1,65,1076,""
985,"1258",509,1,35,1048,""
986,"1259",510,"",1,883,""
987,"1260",510,"",5,917,""
988,"1261",511,1,50,1172,""
989,"1262",511,1,50,1166,""
990,"1263",512,1,70,1162,""
991,"1264",513,1,70,1170,""
992,"1265",513,1,30,1164,""
993,"1266",512,1,30,1168,""
994,"1267",514,1,100,899,""
995,"1268",515,1,100,1174,""
996,"1269",516,1,100,1191,""
997,"1270",517,1,100,1098,""
998,"1271",521,1,25,1021,""
999,"1272",521,1,75,901,""
1000,"1273",522,1,20,1022,""
1001,"1274",522,1,80,1023,""
1002,"1275",518,1,5,1019,""
1003,"1276",518,1,95,900,""
1004,"1277",519,1,5,902,""
1005,"1278",519,1,95,1020,""
1006,"1279",520,1,100,1194,""
1007,"1280",523,1,100,1215,""
1008,"1281",524,1,100,1208,""
1009,"1282",525,1,100,1218,""
1010,"1283",526,1,100,1219,""
1011,"1284",527,1,70,1213,""
1012,"1285",527,1,30,1210,""
1013,"1286",528,1,80,1214,""
1014,"1287",528,1,20,1212,""
1015,"1524",392,1,4,389,""
1016,"1483",392,1,48,412,""
1017,"1523",392,1,48,409,""
1018,"1289",562,1,30,423,""
1019,"1290",562,1,35,409,""
1020,"1291",562,1,35,412,""
1021,"1292",563,1,30,421,""
1022,"1293",563,1,35,409,""
1023,"1294",563,1,35,412,""
1024,"1295",564,1,30,418,""
1025,"1296",564,1,35,409,""
1026,"1297",564,1,35,412,""
1027,"1298",565,1,20,380,""
1028,"1299",565,1,35,374,""
1029,"1300",565,1,35,357,""
1030,"1301",565,1,10,451,""
1031,"1302",566,1,15,464,""
1032,"1303",566,1,70,472,""
1033,"1304",566,1,15,466,""
1034,"1305",567,1,70,500,""
1035,"1306",567,1,15,491,""
1036,"1307",567,1,15,497,""
1037,"1308",568,1,50,1051,""
1038,"1309",568,1,50,1079,""
1039,"1310",569,1,50,1049,""
1040,"1311",569,1,50,1064,""
1041,"1312",570,1,50,1037,""
1042,"1313",570,1,50,1068,""
1043,"1314",571,1,50,1043,""
1044,"1315",571,1,50,1060,""
1045,"1316",572,1,50,1040,""
1046,"1317",572,1,50,1070,""
1047,"1318",573,1,20,291,""
1048,"1319",573,1,80,285,""
1049,"1320",574,1,75,699,""
1050,"1321",574,1,25,702,""
1051,"1322",575,1,100,950,""
1052,"1323",576,1,85,194,""
1053,"1324",576,1,15,192,""
1054,"1325",577,1,85,193,""
1055,"1326",577,1,15,195,""
1056,"1327",578,1,30,197,""
1057,"1328",578,1,70,194,""
1058,"1329",579,1,100,840,""
1059,"1330",580,1,10,463,""
1060,"1331",580,1,90,837,""
1061,"1332",581,1,25,833,""
1062,"1333",581,1,25,834,""
1063,"1334",581,1,25,835,""
1064,"1335",581,1,25,836,""
1065,"1336",582,1,100,1215,""
1066,"1337",583,1,100,1208,""
1067,"1338",584,1,100,1218,""
1068,"1339",585,1,100,1213,""
1069,"1340",586,1,100,25,""
1070,"1341",587,1,100,440,""
1071,"1342",588,1,100,29,""
1072,"1343",589,1,40,715,""
1073,"1344",589,1,60,717,""
1074,"1345",590,1,40,236,""
1075,"1346",590,1,60,237,""
1076,"1347",591,1,100,440,""
1077,"1348",592,1,100,29,""
1078,"1349",593,1,100,25,""
1079,"1350",594,1,50,206,""
1080,"1351",594,1,50,207,""
1081,"1352",595,1,50,376,""
1082,"1353",595,1,15,378,""
1083,"1354",595,1,35,380,""
1084,"1355",596,1,100,1482,""
1085,"1356",597,1,100,1318,""
1086,"1357",598,1,100,839,""
1087,"1358",599,"",1,1384,""
1088,"1359",600,1,100,268,""
1089,"1360",601,1,100,1149,""
1090,"1361",602,1,45,1704,""
1091,"1362",602,1,45,1705,""
1092,"1363",602,1,10,1706,""
1093,"1364",603,1,100,1565,""
1094,"1365",604,1,100,1566,""
1095,"1366",605,1,100,1568,""
1096,"1367",606,1,100,1702,""
1097,"1368",607,1,100,1708,""
1098,"1467",608,1,100,1707,""
1099,"1369",609,1,100,1578,""
1100,"1371",610,1,100,1574,""
1101,"1373",611,1,100,1576,""
1102,"1375",612,1,100,1538,""
1103,"1376",613,1,100,1538,""
1104,"1377",614,1,100,1538,""
1105,"1378",615,1,100,1538,""
1106,"1379",616,1,100,1538,""
1107,"1380",630,1,100,1724,""
1108,"1382",631,1,100,1727,""
1109,"1384",632,"",1,1728,""
1110,"1387",633,1,76,1729,""
1111,"1453",633,1,12,1730,""
1112,"1454",633,1,12,1731,""
1113,"1451",634,"",1,1732,""
1114,"1391",635,1,100,1737,""
1115,"1393",636,1,100,1735,""
1116,"1395",637,1,100,1740,""
1117,"1452",638,1,100,1734,""
1118,"1450",641,1,50,1756,""
1119,"1449",641,1,50,1759,""
1120,"1448",639,1,75,1754,""
1121,"1447",639,1,25,1753,""
1122,"1446",640,1,33,1756,""
1123,"1445",640,1,33,1758,""
1124,"1444",640,1,34,1756,""
1125,"1443",642,1,100,1760,""
1126,"1400",643,1,35,1771,""
1127,"1401",643,1,65,1772,""
1128,"1402",644,1,50,1772,""
1129,"1403",644,1,50,1773,""
1130,"1404",645,1,35,1771,""
1131,"1405",645,1,65,1773,""
1132,"1406",646,1,35,1771,""
1133,"1407",646,1,65,1772,""
1134,"1408",647,1,50,1772,""
1135,"1409",647,1,50,1773,""
1136,"1417",648,1,40,411,""
1137,"1418",648,1,40,414,""
1138,"1419",648,1,20,417,""
1139,"1422",617,1,35,1791,""
1140,"1423",617,1,65,1796,""
1141,"1424",618,1,65,1801,""
1142,"1425",618,1,35,1791,""
1143,"1426",619,1,35,1795,""
1144,"1427",619,1,65,1800,""
1145,"1428",620,1,65,1805,""
1146,"1429",620,1,35,1795,""
1147,"1430",623,1,35,1793,""
1148,"1431",623,1,65,1798,""
1149,"1432",624,1,65,1803,""
1150,"1433",624,1,35,1793,""
1151,"1434",621,1,35,1792,""
1152,"1435",621,1,65,1797,""
1153,"1436",622,1,65,1802,""
1154,"1437",622,1,35,1792,""
1155,"1438",625,1,35,1794,""
1156,"1439",625,1,65,1799,""
1157,"1440",626,1,65,1804,""
1158,"1441",626,1,35,1794,""
1159,"1455",627,1,50,1815,""
1160,"1456",627,1,50,1812,""
1161,"1457",628,1,70,1810,""
1162,"1458",629,1,70,1814,""
1163,"1459",629,1,30,1811,""
1164,"1460",628,1,30,1813,""
1165,"1461",649,1,30,411,""
1166,"1462",649,1,50,408,""
1167,"1463",649,1,20,414,""
1168,"1464",650,1,30,1483,""
1169,"1466",652,1,100,420,""
1170,"1468",658,1,17,1863,""
1171,"1469",658,1,17,1864,""
1172,"1470",658,1,17,1865,""
1173,"1471",658,1,17,1866,""
1174,"1472",658,1,17,1867,""
1175,"1473",658,1,17,1868,""
1176,"1535",650,1,90,295,""
1177,"1536",651,1,35,375,""
1178,"1527",651,1,35,377,""
1179,"1528",651,1,15,379,""
1180,"1529",651,1,15,381,""
1181,"1530",653,1,100,424,""
1182,"1531",654,1,100,422,""
1183,"1532",655,1,100,306,""
1184,"1533",656,1,100,352,""
1185,"1534",657,1,100,286,""
