"rownum","Id","[rid]","[i32]","[i32]","[i32]","Variants","[rid]","[i32]","[rid]","rid","[i32]","[rid]","[i32]"
124,"storm_blade","[1093,1095]",[],[],[],"[""Default"",""Celestial""]",[429],"[18079,27572]",[],347,[],[1377],[]
125,"flame_link","[1097,1098]",[52],[154],[],"[""Default""]","[430,431]",[18079],[],347,[],[1379],[]
126,"remora_link","[1099,1100]",[53],[155],[],"[""Default""]","[432,433]",[18079],[],347,[],[1380],[]
127,"bulwark_link","[1101,1102]",[54],[156],[],"[""Default""]","[434,435]",[18079],[],347,[],[1381],[]
128,"trigger_link","[1103,1104]",[55],[157],[],"[""Default""]","[436,437]",[18079],[],347,[],[1382],[]
129,"critical_link","[1105,1106]",[56],[158],[],"[""Default""]","[438,439]",[18079],[],347,[],[1383],[]
130,"brand_surge","[1107,1108,1109,1110,1111,1112]",[57],[],[],"[""Default"",""UNUSED"",""Celestial""]",[],"[18079,64124,27572]",[],347,[],[1281],[]
131,"lightning_arrow","[1125,1132]",[],[],[],"[""Default"",""Blood"",""Divine"",""DarkTempest"",""VoidEmperor"",""Divergence""]",[],"[18079,50511,29263,49207,48015,58468]",[138],347,[],[150],[]
132,"tornado_shot_bow","[1141,1146]",[],[149],[],"[""Default"",""MTX"",""Chaos"",""Celestial""]",[],"[18079,35902,38322,27572]","[145,150]",347,[],[338],[]
133,"tornado_shot_wand","[1141,1146]",[],[149],[],"[""Default"",""MTX"",""Chaos"",""Celestial""]",[],"[18079,35902,38322,27572]","[155,156]",347,[],[338],[]
134,"fireball","[1171,1191]",[],[],[],"[""Default"",""Golden"",""Dragon"",""Pyro"",""PyroPoison"",""Phoenix"",""AvariusCasticus"",""Holy"",""AbberathMinion"",""HolyMiner"",""Gemling"",""GemlingUpgraded"",""AvariusWickerman"",""BestiaryHellion"",""IncursionFireball"",""IncursionFireballLightning"",""IncursionFireballChaos"",""DelveTaowu"",""DelveTaowuLarge"",""BlightFire"",""Celestial"",""FlameSentinel"",""Stygian"",""ExpeditionRelic"",""Direblade"",""Oblivion"",""OnyxOblivion"",""Demonic""]",[],"[18079,51154,25624,34029,17715,28085,35646,27667,5363,45614,25069,719,31455,20203,30073,32830,24662,31460,11595,50741,27572,23584,39541,51001,11723,116,38576,61278]",[164],347,[],"[52,53,1419]",[]
135,"expanding_fire_cone","[1192,1193,1194,1195,1196,1197]",[],[159],[],"[""Default"",""BlueFlame"",""Direblade""]",[],"[18079,61200,11723]",[],347,[],[220],[]
136,"crackling_lance","[1209,1209,1212,1215]","[60,0]","[160,0,0,0,163]",[],"[""Default"",""Automaton"",""Celestial""]",[],"[18079,3488,27572]",[],347,[],[1298],[]
137,"ice_shot","[1221,1222,1223]",[],[],[],"[""Default"",""Piety"",""Monster"",""VaalOrb"",""Skadi""]",[],"[18079,56950,1567,3918,31535]",[192],347,[],"[197,199]",[]
138,"expanding_rain_of_arrows","[1236,1247,1257]",[],[],[],"[""Default"",""Forsaken"",""Spine"",""Lightning"",""LegionCombo"",""LegionEternal"",""Celestial"",""Oblivion"",""OnyxOblivion"",""Demonic"",""Ahuana""]",[],"[18079,41689,16476,41050,52615,48335,27572,116,38576,61278,41358]",[],347,[],"[129,130,131]",[]
139,"toxic_rain","[1267,1275,1282,1290,1298]",[66],[],[11],"[""Default"",""BlackLotus"",""AtlasBasilisk"",""Suffering"",""Celestial"",""Oblivion"",""Auspicious""]",[],"[18079,33766,54962,2790,27572,116,45563]",[],347,[],"[1111,1112]",[]
140,"bubble_shield","[1306,1307]",[],[176],[],"[""Default""]",[444],[18079],[],347,[],[1387],[]
141,"molten_shell","[1308,1315,1322]",[],[175],[],"[""Default"",""Monster"",""AlwaysTrigger"",""Stygian"",""Viper"",""Divine"",""Mercurial""]",[],"[18079,1567,17608,39541,43950,29263,25270]",[],347,[],"[140,141,142,143]",[]
142,"hydrosphere","[1329,1331,1333,1335,1337,1339,1341,1343,1345,1347,1349,1351,1353,1355]",[],[177],[19],"[""Default"",""Harmonious""]",[],"[18079,57521]",[],347,[],"[1321,1322]",[]
143,"attached_projectile_effect_mtx",[],[],"[73,0,0,0,79,0,0,0]",[],"[""EMPTY"",""Firewall"",""Stygian"",""Oblivion"",""Transcendence"",""ArchnemesisDyingSun""]",[],"[34066,35806,39541,116,28088,41657]",[],15570,[],[],[]
144,"storm_call","[1357,1376,1395,1414]",[],[],[],"[""DefaultStormCall"",""TribalStormCall"",""MonsterStormCall"",""ColdStormCall"",""FireStormCall"",""PhysicalStormCall"",""EyeSpawnerStormCall"",""EarthquakeStormCall"",""TemplarStormCall"",""KitavaStormCall"",""ShavronneStormCall"",""AvatarSkyBeamStormCall"",""ArcaneStormCall"",""Divine"",""MonsterLowStormCall"",""KitavaCultistStormCall"",""KudukuStormCall"",""OldPlayerStormCall"",""XenozakStormCall""]",[],"[28396,40011,54157,25980,9831,37405,18695,14469,11050,57497,32959,7205,34630,29263,6439,29295,6978,57638,43328]",[],347,[],"[269,270,271,272,273]",[]
145,"explosive_arrow",[1433],[],[],[],"[""Default"",""Revenant"",""HeistThug"",""Twilight"",""Pandemonium""]",[],"[18079,39939,30612,65406,26494]",[197],347,[],[92],[]
146,"sentinel_tag_beam",[],[74],[],[],"[""Default""]",[],[18079],[],347,[],[1393],[]
147,"fire_storm","[1478,1502,1509,1518,1438]",[],[],[],"[""DefaultVariation"",""BallistaVariation"",""PietyLightningVariation"",""MapBossVariation"",""IceVariation"",""SpineVariation"",""ChaosFireVariation"",""IncaRockVariation"",""MeteorVariation"",""DivineCallVariation"",""CliffBomb"",""Blades"",""BladesUp"",""Reliquary"",""HolyGuardian"",""ShaperInfluence"",""BestiaryRavens"",""BestiaryCrabCharge"",""VaalIncursion"",""VaalIncursionChaos"",""VaalIncursionArmour"",""DelveAbyssLaser"",""BetrayalGravicius"",""SynthesisSpiker"",""VaalIncursionLegion"",""BlightFire"",""BlightLightning"",""BlightNPCFirestorm"",""GraviciusHellfire"",""AfflictionMod"",""ReworkedVariation"",""Stygian"",""Celestial"",""UltimatumLightning"",""HellscapeMeteor"",""HellscapeLightning"",""MeteorShower"",""SanctumPurifier"",""SanctumReliquary"",""AncestralIkiaho"",""SanctumMeteor""]",[],"[48358,17341,12877,52192,42588,18133,6990,22715,29052,51663,39218,52291,1874,61506,2238,14052,2391,61176,45534,61751,47684,25524,12065,49893,26495,50741,11101,43433,34120,837,32907,39541,27572,14591,28583,51989,64137,30046,12052,38263,9742]",[],347,[],"[132,133,135,134]",[]
148,"fire_storm_lite","[1521,1525,1529]",[],[],[],"[""DefaultVariation"",""BallistaVariation"",""PietyLightningVariation"",""MapBossVariation"",""IceVariation"",""SpineVariation"",""ChaosFireVariation"",""IncaRockVariation"",""MeteorVariation"",""DivineCallVariation"",""CliffBomb"",""Blades"",""BladesUp"",""Reliquary"",""HolyGuardian"",""ShaperInfluence"",""BestiaryRavens"",""BestiaryCrabCharge"",""VaalIncursion"",""VaalIncursionChaos"",""VaalIncursionArmour"",""DelveAbyssLaser"",""BetrayalGravicius"",""SynthesisSpiker"",""VaalIncursionLegion"",""BlightFire"",""BlightLightning"",""BlightNPCFirestorm"",""GraviciusHellfire"",""AfflictionMod"",""ReworkedVariation"",""Stygian"",""Celestial"",""UltimatumLightning"",""HellscapeMeteor"",""HellscapeLightning"",""MeteorShower"",""SanctumPurifier"",""SanctumReliquary"",""AncestralIkiaho"",""SanctumMeteor""]",[],"[48358,17341,12877,52192,42588,18133,6990,22715,29052,51663,39218,52291,1874,61506,2238,14052,2391,61176,45534,61751,47684,25524,12065,49893,26495,50741,11101,43433,34120,837,32907,39541,27572,14591,28583,51989,64137,30046,12052,38263,9742]",[],347,[],"[132,133,135,134]",[]
149,"summon_raging_spirit",[],[],[],[],"[""Default"",""Ghostflame"",""Raven"",""BloodRaven"",""Bees"",""Celestial"",""Eyes"",""ArcaneEye"",""Oblivion"",""OnyxOblivion"",""Demonic""]",[],"[18079,894,44096,26577,48674,27572,1784,34681,116,38576,61278]",[],347,[83],"[288,289]",[]
150,"summon_raging_spirit_monster",[],[],[],[],"[""Default"",""Ghostflame"",""Raven"",""BloodRaven"",""Bees"",""Celestial"",""Eyes"",""ArcaneEye"",""Oblivion"",""OnyxOblivion"",""Demonic""]",[],"[18079,894,44096,26577,48674,27572,1784,34681,116,38576,61278]",[],347,[94],[290],[]
151,"flask_effects",[1615],[],[],[],"[""Default"",""LifeMTX"",""ManaMTX"",""HybridMTX"",""UtilityMTX"",""Rumis"",""FlamingQuicksilver"",""IchorMana"",""RaincallerLife"",""RaincallerBloodLife"",""RaincallerVerdantLife""]",[445],"[18079,20358,21146,65450,37992,50728,29305,58425,46620,42964,61160]",[],16118,[],[],[]
152,"triggered_summon_spider_monster",[1533],[],[],[],"[""Default"",""Demonic""]",[],"[18079,61278]",[],16491,[81],[813],[]
153,"cast_on_damage_taken",[1535],[],[],[],"[""Default"",""Madcap""]",[],"[18079,59045]",[],16132,[],[],[2623]
154,"shockwave_support",[1536],[],[],[],"[""Default"",""Gore"",""Apollyon""]",[],"[18079,63064,43700]",[],16180,[],"[1213,1214]",[]
155,"viper_strike",[1539],[],[],[],"[""Default"",""Quiet"",""DemonicSpider"",""Demonic""]",[],"[18079,61089,17869,61278]",[],347,[],[89],[]
156,"vaal_ground_slam_spiked","[1543,1550,1560,1564]",[],[],[],"[""DefaultClusters"",""Blood"",""Molten"",""Bones"",""BrutusLightning"",""BrineShieldCrab"",""DefaultSpikes"",""Celestial"",""UNUSED"",""Oblivion"",""OnyxOblivion""]",[],"[63412,50511,19877,5799,30086,20384,21898,27572,64124,116,38576]",[],347,[],[5],[]
157,"corrupting_fever",[],[],[],[],"[""Default"",""Heritage""]","[467,469]","[18079,8972]",[],347,[],[1338],[]
158,"feast_of_flesh","[1570,1572]",[],[],[],"[""Default"",""Alternate""]",[],"[18079,25075]",[],16162,[],[1149],[]
159,"phys_cascade_trap","[1574,1577,1580]",[],[],[],"[""Default"",""Blight"",""Stygian""]",[],"[18079,7333,39541]",[],347,[],[1082],[]
160,"slither","[1583,1585,1587]",[],[179],[],"[""Default"",""Demonic""]","[471,472,473]","[18079,61278]",[],347,[],[1230],[]
161,"ice_spear",[1589],[],[],[],"[""Default"",""Fish"",""MTX1"",""ArtProjectilesSpreadOverAnimation"",""Synthesis"",""SynthesisFinalBoss"",""FrostSentinel"",""AtlasEyrie"",""VoidEmperor""]",[],"[18079,45988,30450,187,11050,9615,16782,13264,48015]",[202],347,[],[79],[]
162,"laser_spears","[1591,1592,1593]",[77],[181],[],"[""Default""]",[],[18079],[],347,[],[1392],[]
163,"ball_lightning",[],"[78,0]",[],[],"[""Default"",""Monster"",""EyeBallLightning"",""Templar"",""Celestial"",""Synthesis"",""AtlasCrusader"",""AfflictionMinion"",""HarvestSquid"",""HeistTemplarCaster"",""Automaton""]",[],"[18079,1567,49739,51326,27572,11050,55894,33406,47707,39763,3488]",[211],347,[],"[212,213]",[]
164,"monster_dd_area","[1594,1598,1602]",[],[],[],"[""Default"",""Chaos"",""HeistFreidrich"",""Archnemesis""]","[474,478]","[18079,38322,4741,36858]",[],347,[],[1045],[]
165,"monster_soulrend",[1606],[100],[],[],"[""Cold"",""Blood"",""Chaos""]","[479,482]","[13381,50511,38322]",[222],347,[],[1193],[]
166,"galvanic_field",[1609],[103],[],[],"[""Default"",""Celestial""]","[494,497]","[18079,27572]",[],347,[],[1396],[]
167,"arcane_surge",[],[],[],[],"[""Default"",""Madcap""]",[485],"[18079,59045]",[],16573,[],[],[]
168,"phasing",[],[],[],[],"[""Default"",""Sunprism""]",[487],"[18079,52008]",[],16752,[],[],[]
169,"fortify",[],[],[],[],"[""Default"",""Myrmidon""]",[489],"[18079,27566]",[],16754,[],[],[]
170,"onslaught",[],[],[],[],"[""Default"",""Void Emperor""]",[491],"[18079,30711]",[],16756,[],[],[]
171,"aspect_cat",[],[],[],[],"[""Default"",""MTXPredatory""]",[],"[18079,35405]",[],347,[],[1046],[]
172,"lightning_conduit","[1616,1619,1622,1625]",[],[],[],"[""Default"",""Automaton"",""Celestial""]","[500,503]","[18079,3488,27572]",[],347,[],[1394],[]
173,"lightning_tendrils","[1628,1631,1634]",[106],[],[],"[""Default"",""LightningElder"",""Automaton""]",[],"[18079,37016,3488]",[],347,[],[377],[]
174,"alchemists_mark","[1637,1639]",[],[],[],"[""Default"",""Sunprism""]",[506],"[18079,52008]",[],347,[],[1397],[]
175,"cobra_lash",[],[],[183],[],"[""Default"",""Illusionist""]",[],"[18079,54759]","[225,227]",347,[],[71],[]
176,"righteous_fire","[1641,1650]",[],[],[],"[""Default"",""NoRing"",""White"",""White2"",""White3"",""Celestial"",""CelestialNoHands"",""Harbinger"",""Lightbringer"",""Transcendence""]","[508,516,524]","[18079,39102,15971,17012,17013,27572,36336,41619,55723,28088]",[],347,[],"[57,58]",[]
177,"venom_gyre","[1660,1665,1667]",[],[185],[],"[""Default"",""Illusionist""]",[],"[18079,54759]","[229,231]",347,[],"[1244,1245]",[]
178,"whirling_blades",[1669],[],"[187,0]",[],"[""Default"",""Purple"",""Ice"",""Phantasmal"",""Faith"",""Carnival"",""Hasina"",""Illusionist""]",[],"[18079,19343,16329,1789,8635,1057,63953,54759]",[],347,[],"[27,28]",[]
179,"caustic_arrow",[1677],[],[],[],"[""Default"",""Tentacles"",""Celestial"",""HeistSkeleton"",""Oblivion""]",[],"[18079,26679,27572,16483,116]",[235],347,[],[30],[]
180,"kinetic_blast","[1683,1686]",[],[189],[],"[""Default"",""Celestial"",""Heritage""]",[],"[18079,27572,8972]",[241],347,[],[405],[]
181,"reap",[1689],[109],[],[],"[""Default"",""Starfall"",""Vine""]","[533,536]","[18079,3450,41440]",[],347,[],[1342],[]
182,"ring_of_ice","[1692,1693]",[],"[192,0]",[21],"[""Default""]",[],[18079],[],347,[],"[1402,1403]",[]
183,"volcanic_slam","[1661,1662,1663,1694,1695]",[],[],[],"[""Default""]",[],[18079],"[232,233]",347,[],"[1404,1405]",[]
184,"vaal_caustic_arrow",[],[],[],[],"[""Default""]",[],[18079],[244],347,[],[31],[]
185,"vaal_cleave","[763,751,753,756,767]",[],[],[],"[""Default"",""DemonCleave""]",[],"[18079,34274]",[],347,[],[1401],[]
186,"charged_attack","[1696,1699,1702,1705,1708,1711,1714,1717]",[],[],[],"[""Default"",""Gloom"",""Demonic""]",[],"[18079,57905,61278]",[],347,[],[639],[]
187,"vaal_charged_attack","[1714,1717,1720,1705,1708]",[],[],[],"[""Default"",""Gloom"",""Demonic""]",[539],"[18079,57905,61278]",[],347,[],[640],[]
188,"flicker_strike",[],[],"[194,0,0]",[],"[""Default"",""Vapor"",""Necro"",""Demonic""]",[],"[18079,15193,18701,61278]",[],347,[],"[38,39]",[]
189,"vaal_reap","[1723,1726]",[],[],[],"[""Default"",""Starfall""]","[533,536]","[18079,3450]",[],347,[],[1343],[]
190,"triggerbots",[],[],[],[],"[""Default""]",[],[18079],[],347,[103],[1407],[]
191,"vaal_arctic_armour",[1729],[],[],[],"[""Default""]",[551],[18079],[],347,[],[482],[]
192,"vaal_lightning_arrow","[1125,1132]",[],[],[],"[""Default"",""Blood"",""Divine"",""DarkTempest"",""VoidEmperor"",""Divergence""]",[],"[18079,50511,29263,49207,48015,58468]",[250],347,[],[151],[]
193,"dominating_blow","[1731,1733,1735]",[],[],[],"[""Default"",""Celestial""]","[542,544,546]","[18079,27572]",[],347,"[104,0]",[123],[]
194,"vaal_ice_shot","[1221,1222,1223,1737]",[],[],[],"[""Default"",""Piety"",""Monster"",""VaalOrb"",""Skadi""]",[548],"[18079,56950,1567,3918,31535]",[192],347,[],[198],[]
195,"mtx_coin_flip","[1740,1741]",[],[],[],"[""Innocence"",""Sin"",""Silver"",""Perandus""]",[],"[51245,48611,56408,1811]",[],347,[],[1408],[]
196,"split_arrow",[],[],[],[],"[""Default"",""Blood"",""BlueGreen"",""Verdant""]",[],"[18079,50511,22116,22421]","[256,260]",347,[],"[42,43]",[]
197,"wave_of_conviction","[1748,1749]",[],[],[],"[""Default"",""Stygian"",""Celestial"",""RollingStorm""]",[],"[18079,39541,27572,48193]",[],347,[],[1183],[]
198,"covered_in_ash",[],[],[],[],"[""Default"",""MTXPolaricDevastation""]",[553],"[18079,58359]",[],18366,[],[],[]
199,"covered_in_frost",[],[],[],[],"[""Default"",""MTXPolaricDevastation""]",[555],"[18079,58359]",[],18367,[],[],[]
200,"arctic_breath","[1756,1761,1764,1765]",[],[],[],"[""Default""]",[],[18079],"[261,264,269,270]",347,[],[200],[]
201,"smite","[1766,1770,1774]",[],[209],[],"[""Default"",""Valkyrie"",""Unholy"",""Annihilation""]","[557,559]","[18079,14117,40595,28443]",[],347,[],"[1102,1103]",[]
202,"frigid_bond",[],[],[212],[],"[""Default""]",[560],[18079],[],18649,[],[],[10669]
203,"summon_radiant_sentinel",[],[],[],[],"[""Default""]",[],[18079],[],347,[111],[1415],[]
204,"summon_guardian_relic",[],[],[],[],"[""Default""]",[],[18079],[],347,"[108,0,0]",[1416],[]
205,"devour_support",[],[],[],[],"[""Default""]",[562],[18079],[],18820,[],[],[10661]
206,"flamewood_support","[1775,1776,1777,1778]",[],[],[],"[""Default""]",[564],[18079],[],18881,[],[1417],[10663]
207,"hexblast","[1779,1783,1787]",[],[213],[],"[""Default"",""Magmatic"",""Oblivion""]",[],"[18079,52549,116]",[],347,[],[1313],[]
208,"doom_blast",[1791],[],[],[],"[""Default"",""Magmatic"",""Oblivion""]",[],"[18079,52549,116]",[],347,[],[1306],[]
209,"artillery_ballista_totem","[1794,1799,1804]",[],[],[],"[""Default"",""VoidEmperor"",""Divergence"",""DarkTempest""]",[],"[18079,48015,58468,49207]",[],18998,[],[1250],[]
210,"spray_paint",[1809],[112],[217],[],"[""Celestial"",""Magmatic"",""Blood""]",[],"[27572,52549,50511]",[],347,[],"[1435,1436,1437]",[]
