"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","row"
635,"ProxyKey48",332,1,40,4007,34
636,"ProxyKey50",332,"",2,4026,34
637,"ProxyKey75",333,1,100,3997,34
638,"ProxyKey77",333,"",2,4026,34
639,"ProxyKey51",334,1,100,3975,34
640,"ProxyKey52",335,1,40,4057,34
641,"ProxyKey53",335,1,30,4059,34
642,"ProxyKey54",335,1,30,4060,34
643,"ProxyKey73",335,"",1,4088,34
644,"ProxyKey55",336,1,30,4057,34
645,"ProxyKey56",336,1,50,4066,34
646,"ProxyKey71",336,1,20,4061,34
647,"ProxyKey36",337,1,30,4057,34
648,"ProxyKey1107",337,1,70,4066,34
649,"ProxyKey1108",337,"",1,4274,34
650,"ProxyKey2255",338,1,20,4062,34
651,"ProxyKey2256",338,1,40,4063,34
652,"ProxyKey2257",338,1,40,4064,34
653,"ProxyKey2258",338,"",1,4065,34
654,"ProxyKey57",339,1,100,4072,34
655,"ProxyKey59",339,"",1,4076,34
656,"ProxyKey60",340,1,100,4066,34
657,"ProxyKey61",340,"",1,4088,34
658,"ProxyKey62",341,1,50,4105,34
659,"ProxyKey65",341,1,50,4117,34
660,"ProxyKey67",342,1,50,4143,34
661,"ProxyKey68",342,1,50,4147,34
662,"ProxyKey69",343,1,100,4148,34
663,"ProxyKey70",344,1,100,335,34
664,"ProxyKey1816",345,1,60,4117,34
665,"ProxyKey1817",345,1,40,4120,34
666,"ProxyKey10524",346,1,100,4171,34
667,"ProxyKey10525",346,"",1,4182,34
668,"ProxyKey10526",347,1,50,444,34
669,"ProxyKey10527",347,1,50,128,34
670,"ProxyKey10528",347,"",1,4485,34
671,"ProxyKey10529",348,1,50,575,34
672,"ProxyKey10530",348,1,50,739,34
673,"ProxyKey10531",348,"",1,4485,34
674,"ProxyKey1148",349,1,50,4196,34
675,"ProxyKey1149",349,1,50,4188,34
676,"ProxyKey1150",350,1,30,4196,34
677,"ProxyKey1151",350,1,40,4188,34
678,"ProxyKey1152",350,1,30,4201,34
679,"ProxyKey1153",351,1,40,4201,34
680,"ProxyKey1154",351,1,30,573,34
681,"ProxyKey1155",351,1,30,736,34
682,"ProxyKey2456",352,1,25,579,34
683,"ProxyKey2457",352,1,25,581,34
684,"ProxyKey2458",352,1,25,741,34
685,"ProxyKey2459",352,1,25,743,34
686,"ProxyKey2460",352,"",1,4487,34
687,"ProxyKey1161",353,"",1,4326,34
688,"ProxyKey1162",353,1,50,4319,34
689,"ProxyKey1163",353,1,50,4314,34
690,"ProxyKey2259",354,"",1,4330,34
691,"ProxyKey2260",354,1,100,4321,34
692,"ProxyKey2261",354,"",2,4317,34
693,"ProxyKey2262",355,1,20,4327,34
694,"ProxyKey2263",355,"",2,4324,34
695,"ProxyKey2264",355,1,80,4321,34
696,"ProxyKey2265",356,1,20,1701,34
697,"ProxyKey2266",356,1,40,1703,34
698,"ProxyKey2267",356,1,40,1699,34
699,"ProxyKey2268",357,1,25,3056,34
700,"ProxyKey2269",357,1,25,3058,34
701,"ProxyKey2270",357,1,25,3060,34
702,"ProxyKey2271",357,1,25,3062,34
703,"ProxyKey2273",358,"",1,5268,34
704,"ProxyKey2274",358,1,50,5680,34
705,"ProxyKey2275",358,1,50,5684,34
706,"ProxyKey2276",359,"",1,4974,34
707,"ProxyKey2277",359,1,50,5684,34
708,"ProxyKey2278",359,1,50,5682,34
709,"ProxyKey2279",360,"",1,5268,34
710,"ProxyKey2280",360,1,50,5680,34
711,"ProxyKey2281",360,1,50,5682,34
712,"ProxyKey1105",361,1,80,5684,34
713,"ProxyKey2282",361,1,20,5377,34
714,"ProxyKey2283",361,"",1,5106,34
715,"ProxyKey2284",361,"",1,5110,34
716,"ProxyKey2285",362,1,50,1392,34
717,"ProxyKey2286",362,1,50,5100,34
718,"ProxyKey2328",363,"",2,5737,34
719,"ProxyKey2336",363,1,33,5680,34
720,"ProxyKey2337",363,1,33,5684,34
721,"ProxyKey2338",363,1,34,5682,34
722,"ProxyKey2288",364,1,100,5356,34
723,"ProxyKey2289",365,1,15,5747,34
724,"ProxyKey2730",365,1,15,5751,34
725,"ProxyKey2290",365,1,15,5749,34
726,"ProxyKey2731",365,1,15,5753,34
727,"ProxyKey2291",365,1,10,5755,34
728,"ProxyKey2732",365,1,10,5759,34
729,"ProxyKey2292",365,1,10,5757,34
730,"ProxyKey2733",365,1,10,5761,34
731,"ProxyKey2293",366,1,70,5458,34
732,"ProxyKey2545",366,1,30,5459,34
733,"ProxyKey2294",367,1,70,4903,34
734,"ProxyKey2618",367,1,30,4904,34
735,"ProxyKey2699",368,1,70,4903,34
736,"ProxyKey2700",368,1,30,4558,34
737,"ProxyKey2295",369,"",2,4949,34
738,"ProxyKey2296",369,1,50,5381,34
739,"ProxyKey2297",369,1,50,5383,34
740,"ProxyKey1106",370,1,30,5381,34
741,"ProxyKey2298",370,1,70,5383,34
742,"ProxyKey2299",370,"",1,5102,34
743,"ProxyKey2300",370,"",1,5104,34
744,"ProxyKey2301",371,1,70,4988,34
745,"ProxyKey2302",371,"",2,5102,34
746,"ProxyKey2303",371,1,30,5374,34
747,"ProxyKey2304",372,1,40,5097,34
748,"ProxyKey2305",372,1,40,5085,34
749,"ProxyKey2306",372,1,20,1384,34
750,"ProxyKey2307",373,1,20,4979,34
751,"ProxyKey2308",373,1,40,4999,34
752,"ProxyKey2309",373,1,40,5000,34
753,"ProxyKey2310",374,1,20,5005,34
754,"ProxyKey2311",374,1,40,4999,34
755,"ProxyKey2312",374,1,40,5000,34
756,"ProxyKey2313",375,1,60,5260,34
757,"ProxyKey2314",375,1,40,5262,34
758,"ProxyKey2315",376,1,40,5339,34
759,"ProxyKey2316",376,1,60,5337,34
760,"ProxyKey1759",377,1,100,4066,34
761,"ProxyKey1760",378,1,100,294,34
762,"ProxyKey2357",379,1,30,1904,34
763,"ProxyKey2358",379,1,70,1905,34
764,"ProxyKey2359",379,"",1,4032,34
765,"ProxyKey2360",380,1,30,1904,34
766,"ProxyKey2361",380,1,70,1905,34
767,"ProxyKey2362",380,"",1,3918,34
768,"ProxyKey2363",381,1,70,5708,34
769,"ProxyKey2364",381,1,30,5710,34
770,"ProxyKey2365",381,"",2,5715,34
771,"ProxyKey2366",382,1,70,5708,34
772,"ProxyKey2367",382,1,30,5712,34
773,"ProxyKey2368",382,"",2,5715,34
774,"ProxyKey2369",383,1,100,3844,34
775,"ProxyKey2370",383,"",1,3846,34
776,"ProxyKey2371",384,1,70,1508,34
777,"ProxyKey2372",384,1,30,1510,34
778,"ProxyKey2373",385,1,70,1493,34
779,"ProxyKey2374",385,1,30,1494,34
780,"ProxyKey2375",386,1,50,1661,34
781,"ProxyKey2318",386,1,50,1667,34
782,"ProxyKey2376",387,1,35,1967,34
783,"ProxyKey2377",387,1,15,1969,34
784,"ProxyKey2378",387,1,35,2002,34
785,"ProxyKey2379",387,1,15,2004,34
786,"ProxyKey2380",388,1,50,4831,34
787,"ProxyKey2319",388,1,50,4833,34
788,"ProxyKey2381",389,1,20,1276,34
789,"ProxyKey2382",389,1,40,1301,34
790,"ProxyKey2383",389,1,40,1343,34
791,"ProxyKey2384",390,"",1,1281,34
792,"ProxyKey2385",390,1,20,1276,34
793,"ProxyKey2386",390,1,80,1343,34
794,"ProxyKey2387",391,"",1,1306,34
795,"ProxyKey2388",391,1,70,1301,34
796,"ProxyKey2389",391,1,30,1276,34
797,"ProxyKey2390",392,1,30,1301,34
798,"ProxyKey2391",392,"",1,1306,34
799,"ProxyKey2392",392,1,70,1343,34
800,"ProxyKey2393",397,1,50,1438,34
801,"ProxyKey2394",397,1,50,1458,34
802,"ProxyKey2395",397,"",1,1441,34
803,"ProxyKey2396",398,1,70,1408,34
804,"ProxyKey2397",398,1,30,1419,34
805,"ProxyKey2399",399,1,100,1458,34
806,"ProxyKey2398",400,1,70,2741,34
807,"ProxyKey2400",400,1,30,2743,34
808,"ProxyKey2401",400,"",1,2749,34
809,"ProxyKey2402",401,1,40,2783,34
810,"ProxyKey2403",401,1,40,2741,34
811,"ProxyKey2404",401,1,20,2743,34
812,"ProxyKey2405",402,1,30,4799,34
813,"ProxyKey2406",402,1,70,4798,34
814,"ProxyKey2407",403,1,15,858,34
815,"ProxyKey2408",403,1,15,860,34
816,"ProxyKey2409",403,1,15,862,34
817,"ProxyKey2410",403,1,15,864,34
818,"ProxyKey2411",403,1,15,866,34
819,"ProxyKey268656",403,1,25,870,34
820,"ProxyKey2412",404,1,20,716,34
821,"ProxyKey2413",404,1,20,718,34
822,"ProxyKey2414",404,1,20,720,34
823,"ProxyKey2415",404,1,20,722,34
824,"ProxyKey2416",404,1,20,724,34
825,"ProxyKey2417",404,"",1,870,34
826,"ProxyKey2418",405,1,80,5357,34
827,"ProxyKey2419",405,1,20,5359,34
828,"ProxyKey2421",406,1,80,5357,34
829,"ProxyKey2420",406,1,20,5361,34
830,"ProxyKey2425",407,1,20,1522,34
831,"ProxyKey2427",407,1,80,1525,34
832,"ProxyKey2426",393,1,20,1273,34
833,"ProxyKey2428",393,1,40,1298,34
834,"ProxyKey2429",393,1,40,1346,34
835,"ProxyKey2430",394,"",1,1278,34
836,"ProxyKey2431",394,1,20,1273,34
837,"ProxyKey2432",394,1,80,1346,34
838,"ProxyKey2433",395,"",1,1303,34
839,"ProxyKey2434",395,1,70,1298,34
840,"ProxyKey2435",395,1,30,1273,34
841,"ProxyKey2436",396,1,30,1298,34
842,"ProxyKey2437",396,"",1,1303,34
843,"ProxyKey2438",396,1,70,1346,34
844,"ProxyKey2439",408,1,70,695,34
845,"ProxyKey2440",408,1,30,697,34
846,"ProxyKey2441",409,1,100,898,34
847,"ProxyKey2287",410,1,70,1873,34
848,"ProxyKey2317",410,1,30,1877,34
849,"ProxyKey2452",411,1,80,296,34
850,"ProxyKey2453",411,1,20,297,34
851,"ProxyKey2461",412,1,20,5285,34
852,"ProxyKey2462",412,1,80,1252,34
853,"ProxyKey2463",413,1,50,5810,34
854,"ProxyKey2464",413,1,50,5814,34
855,"ProxyKey2465",414,1,100,5813,34
856,"ProxyKey2466",414,"",1,5812,34
857,"ProxyKey2467",415,1,40,5855,34
858,"ProxyKey2468",415,1,40,5851,34
859,"ProxyKey2469",415,1,20,5858,34
860,"ProxyKey2496",416,1,100,5854,34
861,"ProxyKey2470",417,1,50,1507,34
862,"ProxyKey2471",417,1,50,1492,34
863,"ProxyKey2472",418,1,100,4149,34
864,"ProxyKey2477",419,"",1,5725,34
865,"ProxyKey2478",419,1,100,5256,34
866,"ProxyKey2489",420,1,50,391,34
867,"ProxyKey2490",420,1,25,4239,34
868,"ProxyKey2523",420,1,25,4241,34
869,"ProxyKey2491",421,1,100,5949,34
870,"ProxyKey2492",422,1,25,393,34
871,"ProxyKey2493",422,1,25,4552,34
872,"ProxyKey2494",422,1,25,4554,34
873,"ProxyKey2495",422,1,25,4556,34
874,"ProxyKey2497",423,1,100,3725,34
875,"ProxyKey2505",424,1,30,5770,34
876,"ProxyKey2506",424,1,30,5772,34
877,"ProxyKey2507",424,1,40,5774,34
878,"ProxyKey2508",425,1,25,5001,34
879,"ProxyKey2509",425,1,25,5003,34
880,"ProxyKey2510",425,1,50,5354,34
881,"ProxyKey2511",426,1,50,4990,34
882,"ProxyKey2646",426,1,50,4992,34
883,"ProxyKey2647",427,1,30,5385,34
884,"ProxyKey2648",427,1,70,5387,34
885,"ProxyKey2649",428,1,30,5007,34
886,"ProxyKey2650",428,1,70,5009,34
887,"ProxyKey2512",429,1,20,5096,34
888,"ProxyKey2513",429,1,30,5680,34
889,"ProxyKey2514",429,1,30,5682,34
890,"ProxyKey2515",429,1,20,5684,34
891,"ProxyKey2517",430,1,20,4957,34
892,"ProxyKey2518",430,1,30,5680,34
893,"ProxyKey2519",430,1,30,5682,34
894,"ProxyKey2520",430,1,20,5684,34
895,"ProxyKey2522",431,1,50,5956,34
896,"ProxyKey2531",431,1,50,5957,34
897,"ProxyKey2615",432,1,100,4243,34
898,"ProxyKey2619",433,1,100,6005,34
899,"ProxyKey2625",434,1,25,1927,34
900,"ProxyKey2627",434,1,75,1934,34
901,"ProxyKey2628",435,1,50,2078,34
902,"ProxyKey2629",435,1,50,2082,34
903,"ProxyKey2630",435,"",1,2086,34
904,"ProxyKey2640",436,"",1,3157,34
905,"ProxyKey2641",436,"",1,3159,34
906,"ProxyKey2642",436,1,50,3161,34
907,"ProxyKey2643",436,1,50,3166,34
908,"ProxyKey2651",437,1,20,5800,34
909,"ProxyKey2652",437,1,40,662,34
910,"ProxyKey2653",437,1,40,664,34
911,"ProxyKey2654",438,1,80,617,34
912,"ProxyKey2655",438,1,20,5912,34
913,"ProxyKey2656",439,1,50,615,34
914,"ProxyKey2657",439,1,50,685,34
915,"ProxyKey2660",440,1,75,3727,34
916,"ProxyKey2661",440,1,25,3729,34
917,"ProxyKey2662",441,1,30,1587,34
918,"ProxyKey2663",441,1,70,1588,34
919,"ProxyKey2664",442,1,30,2024,34
920,"ProxyKey2665",442,1,70,2022,34
921,"ProxyKey2687",442,"",1,5923,34
922,"ProxyKey2666",443,1,70,1936,34
923,"ProxyKey2667",443,1,30,1938,34
924,"ProxyKey2668",444,1,70,1940,34
925,"ProxyKey2669",444,1,30,1942,34
926,"ProxyKey2670",445,1,50,882,34
927,"ProxyKey2671",445,1,50,883,34
928,"ProxyKey174",446,1,40,4892,34
929,"ProxyKey2550",446,1,30,4896,34
930,"ProxyKey2672",446,1,30,4900,34
931,"ProxyKey746",447,1,30,4980,34
932,"ProxyKey789",447,1,70,5338,34
933,"ProxyKey790",448,1,30,5340,34
934,"ProxyKey791",448,1,70,5342,34
935,"ProxyKey618",630,"",1,543,34
936,"ProxyKey620",630,"",3,771,34
937,"ProxyKey621",631,"",1,654,34
938,"ProxyKey623",631,"",3,657,34
939,"ProxyKey624",632,"",3,813,34
940,"ProxyKey625",632,"",1,558,34
941,"ProxyKey626",633,"",3,421,34
942,"ProxyKey627",633,"",1,431,34
943,"ProxyKey628",634,"",2,455,34
944,"ProxyKey629",634,"",1,1160,34
945,"ProxyKey1421",634,"",1,1162,34
946,"ProxyKey1422",634,"",1,1164,34
947,"ProxyKey630",635,"",3,51,34
948,"ProxyKey632",635,"",1,9,34
949,"ProxyKey631",636,"",3,2755,34
950,"ProxyKey633",636,"",1,2718,34
951,"ProxyKey634",637,"",1,105,34
952,"ProxyKey635",637,"",3,972,34
953,"ProxyKey636",638,"",3,217,34
954,"ProxyKey637",638,"",1,258,34
955,"ProxyKey638",639,"",1,499,34
956,"ProxyKey639",639,"",4,904,34
957,"ProxyKey640",640,"",2,373,34
958,"ProxyKey2613",449,1,50,5846,34
959,"ProxyKey2614",449,1,50,5847,34
960,"ProxyKey2571",450,1,30,1520,34
961,"ProxyKey2572",450,1,70,1526,34
962,"ProxyKey2597",451,1,30,1540,34
963,"ProxyKey2598",451,1,70,1542,34
964,"ProxyKey2599",452,1,30,1538,34
965,"ProxyKey2600",452,1,70,1542,34
966,"ProxyKey2573",453,1,20,1277,34
967,"ProxyKey2574",453,1,40,1302,34
968,"ProxyKey2575",453,1,40,1344,34
969,"ProxyKey2576",454,"",1,1282,34
970,"ProxyKey2577",454,1,20,1277,34
971,"ProxyKey2578",454,1,80,1344,34
972,"ProxyKey2579",455,"",1,1307,34
973,"ProxyKey2580",455,1,70,1302,34
974,"ProxyKey2581",455,1,30,1277,34
975,"ProxyKey2582",456,1,30,1302,34
976,"ProxyKey2583",456,"",1,1307,34
977,"ProxyKey2584",456,1,70,1344,34
978,"ProxyKey2585",461,1,50,1440,34
979,"ProxyKey2586",461,1,50,1460,34
980,"ProxyKey2587",461,"",1,1443,34
981,"ProxyKey2588",462,1,70,1410,34
982,"ProxyKey2589",462,1,30,1421,34
983,"ProxyKey2590",463,1,100,1460,34
984,"ProxyKey2591",464,1,70,2742,34
985,"ProxyKey2592",464,1,30,2744,34
986,"ProxyKey2593",464,"",1,2750,34
987,"ProxyKey2594",465,1,40,2784,34
988,"ProxyKey2595",465,1,40,2742,34
989,"ProxyKey2596",465,1,20,2744,34
990,"ProxyKey2563",466,1,80,5363,34
991,"ProxyKey2564",466,1,20,5364,34
992,"ProxyKey2565",467,1,80,5363,34
993,"ProxyKey2566",467,1,20,5365,34
994,"ProxyKey2567",468,1,20,1523,34
995,"ProxyKey2568",468,1,80,1526,34
996,"ProxyKey2551",457,1,20,1274,34
997,"ProxyKey2552",457,1,40,1299,34
998,"ProxyKey2553",457,1,40,1347,34
999,"ProxyKey2554",458,"",1,1279,34
1000,"ProxyKey2555",458,1,20,1274,34
1001,"ProxyKey2556",458,1,80,1347,34
1002,"ProxyKey2557",459,"",1,1304,34
1003,"ProxyKey2558",459,1,70,1299,34
1004,"ProxyKey2559",459,1,30,1274,34
1005,"ProxyKey2560",460,1,30,1299,34
1006,"ProxyKey2561",460,"",1,1304,34
1007,"ProxyKey2562",460,1,70,1347,34
1008,"ProxyKey2569",469,1,70,1875,34
1009,"ProxyKey2570",469,1,30,1879,34
1010,"ProxyKey481",470,"",2,1243,34
1011,"ProxyKey736",470,"",1,1642,34
1012,"ProxyKey737",470,"",1,558,34
1013,"ProxyKey482",471,"",2,447,34
1014,"ProxyKey738",471,"",1,549,34
1015,"ProxyKey739",471,"",1,776,34
1016,"ProxyKey483",472,"",1,529,34
1017,"ProxyKey527",472,"",1,543,34
1018,"ProxyKey719",472,"",1,548,34
1019,"ProxyKey720",472,"",1,549,34
1020,"ProxyKey721",472,"",1,552,34
1021,"ProxyKey722",472,"",1,558,34
1022,"ProxyKey723",472,"",1,559,34
1023,"ProxyKey484",473,"",1,552,34
1024,"ProxyKey724",473,"",2,638,34
1025,"ProxyKey725",473,"",2,652,34
1026,"ProxyKey726",473,"",2,654,34
1027,"ProxyKey727",473,"",3,793,34
1028,"ProxyKey728",473,"",3,802,34
1029,"ProxyKey485",474,"",1,620,34
1030,"ProxyKey730",474,"",1,631,34
1031,"ProxyKey731",474,"",1,771,34
1032,"ProxyKey732",474,"",1,776,34
1033,"ProxyKey487",475,"",1,592,34
1034,"ProxyKey729",475,"",1,607,34
1035,"ProxyKey733",475,"",1,762,34
1036,"ProxyKey734",475,"",1,765,34
1037,"ProxyKey18",476,"",2,1243,34
1038,"ProxyKey19",476,"",1,1642,34
1039,"ProxyKey97",476,"",1,558,34
1040,"ProxyKey98",477,"",2,447,34
1041,"ProxyKey99",477,"",1,549,34
1042,"ProxyKey101",477,"",1,776,34
1043,"ProxyKey102",478,"",1,529,34
1044,"ProxyKey103",478,"",1,543,34
1045,"ProxyKey105",478,"",1,548,34
1046,"ProxyKey106",478,"",1,549,34
1047,"ProxyKey107",478,"",1,552,34
1048,"ProxyKey108",478,"",1,558,34
1049,"ProxyKey109",478,"",1,559,34
1050,"ProxyKey110",479,"",1,552,34
1051,"ProxyKey111",479,"",2,638,34
1052,"ProxyKey112",479,"",2,652,34
1053,"ProxyKey113",479,"",2,654,34
1054,"ProxyKey114",479,"",3,793,34
1055,"ProxyKey115",479,"",3,802,34
1056,"ProxyKey116",480,"",1,620,34
1057,"ProxyKey117",480,"",1,631,34
1058,"ProxyKey118",480,"",1,771,34
1059,"ProxyKey119",480,"",1,776,34
1060,"ProxyKey120",481,"",1,592,34
1061,"ProxyKey121",481,"",1,607,34
1062,"ProxyKey122",481,"",1,762,34
1063,"ProxyKey123",481,"",1,765,34
1064,"ProxyKey476",482,"",6,1638,34
1065,"ProxyKey478",483,"",6,549,34
1066,"ProxyKey124",484,"",6,1638,34
1067,"ProxyKey125",485,"",6,549,34
1068,"ProxyKey709",486,1,60,208,34
1069,"ProxyKey711",486,1,40,209,34
1070,"ProxyKey757",487,1,100,208,34
1071,"ProxyKey759",488,1,40,207,34
1072,"ProxyKey761",488,1,60,209,34
1073,"ProxyKey762",489,1,100,207,34
1074,"ProxyKey126",490,1,60,208,34
1075,"ProxyKey127",490,1,40,209,34
1076,"ProxyKey128",491,1,100,208,34
1077,"ProxyKey129",492,1,40,207,34
1078,"ProxyKey132",492,1,60,209,34
1079,"ProxyKey133",493,1,100,207,34
1080,"ProxyKey767",494,1,33,1129,34
1081,"ProxyKey1228",494,1,33,1131,34
1082,"ProxyKey1229",494,1,34,1133,34
1083,"ProxyKey768",495,1,50,657,34
1084,"ProxyKey770",495,1,50,620,34
1085,"ProxyKey771",496,1,50,493,34
1086,"ProxyKey772",496,1,50,904,34
1087,"ProxyKey773",497,1,50,11,34
1088,"ProxyKey774",497,1,50,50,34
1089,"ProxyKey775",498,1,50,5,34
1090,"ProxyKey776",498,1,50,57,34
1091,"ProxyKey777",499,1,100,59,34
1092,"ProxyKey779",500,1,50,276,34
1093,"ProxyKey780",500,1,25,813,34
1094,"ProxyKey921",500,1,25,809,34
1095,"ProxyKey781",501,1,50,1337,34
1096,"ProxyKey782",501,1,50,1269,34
1097,"ProxyKey783",502,1,50,1326,34
1098,"ProxyKey784",502,1,50,1271,34
1099,"ProxyKey785",503,1,50,1455,34
1100,"ProxyKey786",503,1,50,1404,34
1101,"ProxyKey787",504,1,50,1934,34
1102,"ProxyKey788",504,1,50,2021,34
1103,"ProxyKey1000",505,"",1,1287,34
1104,"ProxyKey1001",505,"",1,1314,34
1105,"ProxyKey1002",505,"",1,1317,34
1106,"ProxyKey134",506,1,33,1129,34
1107,"ProxyKey135",506,1,33,1131,34
1108,"ProxyKey136",506,1,34,1133,34
1109,"ProxyKey137",507,1,50,657,34
1110,"ProxyKey138",507,1,50,620,34
1111,"ProxyKey139",508,1,50,493,34
1112,"ProxyKey140",508,1,50,904,34
1113,"ProxyKey141",509,1,50,11,34
1114,"ProxyKey142",509,1,50,50,34
1115,"ProxyKey143",510,1,50,5,34
1116,"ProxyKey144",510,1,50,57,34
1117,"ProxyKey145",511,1,100,59,34
1118,"ProxyKey146",512,1,50,276,34
1119,"ProxyKey147",512,1,25,813,34
1120,"ProxyKey148",512,1,25,809,34
1121,"ProxyKey149",513,1,50,1337,34
1122,"ProxyKey150",513,1,50,1269,34
1123,"ProxyKey152",514,1,50,1326,34
1124,"ProxyKey153",514,1,50,1271,34
1125,"ProxyKey154",515,1,50,1455,34
1126,"ProxyKey155",515,1,50,1404,34
1127,"ProxyKey156",516,1,50,1934,34
1128,"ProxyKey157",516,1,50,2021,34
1129,"ProxyKey158",517,"",1,1287,34
1130,"ProxyKey159",517,"",1,1314,34
1131,"ProxyKey160",517,"",1,1317,34
1132,"ProxyKey161",518,1,100,657,34
1133,"ProxyKey162",519,1,100,657,34
1134,"ProxyKey163",520,1,100,657,34
1135,"ProxyKey164",521,1,100,657,34
1136,"ProxyKey167",522,1,100,657,34
1137,"ProxyKey169",523,1,100,592,34
1138,"ProxyKey171",523,"",1,1642,34
1139,"ProxyKey172",524,1,100,1944,34
1140,"ProxyKey173",525,1,50,1504,34
1141,"ProxyKey175",525,1,50,1762,34
1142,"ProxyKey176",526,1,100,1063,34
1143,"ProxyKey179",527,"",1,1602,34
1144,"ProxyKey192",527,1,100,1643,34
1145,"ProxyKey193",528,1,100,620,34
1146,"ProxyKey205",528,"",1,1639,34
1147,"ProxyKey206",529,1,20,258,34
1148,"80",529,1,80,217,34
1149,"ProxyKey209",530,1,100,315,34
1150,"ProxyKey210",533,1,100,776,34
1151,"ProxyKey213",531,1,80,1606,34
1152,"ProxyKey214",531,1,20,1589,34
1153,"ProxyKey215",532,"",1,405,34
1154,"ProxyKey217",532,1,100,776,34
1155,"ProxyKey219",534,1,100,638,34
1156,"ProxyKey221",534,"",1,652,34
1157,"ProxyKey224",535,1,30,654,34
1158,"ProxyKey225",535,1,70,793,34
1159,"ProxyKey227",536,1,70,231,34
1160,"ProxyKey240",536,1,30,269,34
1161,"ProxyKey247",537,1,60,1425,34
1162,"ProxyKey248",537,1,40,1517,34
1163,"ProxyKey250",538,"",1,405,34
1164,"ProxyKey251",538,1,100,793,34
1165,"ProxyKey256",539,1,60,50,34
1166,"ProxyKey257",539,1,40,10,34
1167,"ProxyKey263",540,1,100,891,34
1168,"ProxyKey265",541,1,100,1608,34
1169,"ProxyKey266",542,1,100,1628,34
1170,"ProxyKey267",543,1,100,281,34
1171,"ProxyKey269",544,1,40,592,34
1172,"ProxyKey270",544,1,60,1643,34
1173,"ProxyKey271",545,1,40,620,34
1174,"ProxyKey273",545,1,60,776,34
1175,"ProxyKey274",546,1,100,638,34
1176,"ProxyKey275",546,"",1,793,34
1177,"ProxyKey276",547,1,30,281,34
1178,"ProxyKey277",547,1,20,1608,34
1179,"ProxyKey278",547,1,50,50,34
1180,"ProxyKey279",548,1,25,762,34
1181,"ProxyKey280",548,"",1,592,34
1182,"ProxyKey287",548,1,25,793,34
1183,"ProxyKey293",548,"",1,638,34
1184,"ProxyKey294",548,1,25,771,34
1185,"ProxyKey305",548,"",1,620,34
1186,"ProxyKey307",548,1,25,50,34
1187,"ProxyKey313",548,"",1,1608,34
1188,"ProxyKey747",549,1,50,1269,34
1189,"ProxyKey752",549,1,50,1326,34
1190,"ProxyKey748",550,1,30,1271,34
1191,"ProxyKey753",550,1,70,1340,34
1192,"ProxyKey749",551,1,40,1326,34
1193,"ProxyKey814",551,1,60,1340,34
1194,"ProxyKey750",552,1,30,1334,34
1195,"ProxyKey815",552,1,70,1326,34
1196,"ProxyKey751",553,1,50,1295,34
1197,"ProxyKey816",553,1,50,1337,34
1198,"ProxyKey314",554,1,50,1269,34
1199,"ProxyKey319",554,1,50,1326,34
1200,"ProxyKey321",555,1,30,1271,34
1201,"ProxyKey327",555,1,70,1340,34
1202,"ProxyKey330",556,1,40,1326,34
1203,"ProxyKey332",556,1,60,1340,34
1204,"ProxyKey333",557,1,30,1334,34
1205,"ProxyKey334",557,1,70,1326,34
1206,"ProxyKey339",558,1,50,1295,34
1207,"ProxyKey340",558,1,50,1337,34
1208,"ProxyKey913",559,1,40,1334,34
1209,"ProxyKey924",559,1,60,1404,34
1210,"ProxyKey925",560,1,50,1335,34
1211,"ProxyKey926",560,1,50,1435,34
1212,"ProxyKey927",561,1,30,1336,34
1213,"ProxyKey932",561,1,70,1418,34
1214,"ProxyKey931",562,1,40,1455,34
1215,"ProxyKey930",562,1,60,1424,34
1216,"ProxyKey928",563,1,30,1435,34
1217,"ProxyKey929",563,1,70,1425,34
1218,"ProxyKey342",564,1,40,1334,34
1219,"ProxyKey345",564,1,60,1404,34
1220,"ProxyKey349",565,1,50,1335,34
1221,"ProxyKey351",565,1,50,1435,34
1222,"ProxyKey352",566,1,30,1336,34
1223,"ProxyKey370",566,1,70,1418,34
1224,"ProxyKey387",567,1,40,1455,34
1225,"ProxyKey438",567,1,60,1424,34
1226,"ProxyKey453",568,1,30,1435,34
1227,"ProxyKey461",568,1,70,1425,34
1228,"ProxyKey519",569,1,100,108,34
1229,"ProxyKey812",570,1,100,1495,34
1230,"ProxyKey994",571,1,100,425,34
1231,"ProxyKey995",572,1,100,2702,34
1232,"ProxyKey996",573,1,100,1480,34
1233,"ProxyKey997",574,1,100,456,34
1234,"ProxyKey998",575,1,30,360,34
1235,"ProxyKey999",575,1,70,371,34
1236,"ProxyKey472",576,1,100,108,34
1237,"ProxyKey479",577,1,100,1495,34
1238,"ProxyKey497",578,1,100,425,34
1239,"ProxyKey518",579,1,100,2702,34
1240,"ProxyKey563",580,1,100,1480,34
1241,"ProxyKey565",581,1,100,456,34
1242,"ProxyKey567",582,1,30,360,34
1243,"4897",583,1,100,108,34
1244,"4896",584,1,100,1495,34
1245,"4895",585,1,100,425,34
1246,"4894",586,1,100,2702,34
1247,"4893",587,1,100,1480,34
1248,"4892",588,1,100,456,34
1249,"4891",589,1,30,360,34
1250,"ProxyKey569",582,1,70,371,34
1251,"ProxyKey710",600,"",1,776,34
1252,"ProxyKey760",600,"",1,620,34
