"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
816,26100,[3],"",[]
817,26101,[4],"",[]
818,26102,[2],"",[]
819,26103,[3],"",[]
820,26104,[4],"",[]
821,26105,[2],"",[]
822,26106,[3],"",[]
823,26107,[4],"",[]
824,26108,"[3,4]",8326,[]
825,26109,"[3,4]",8326,[]
826,26110,"[3,4]",8326,[]
827,26111,"[3,4]",8326,[]
828,26112,"[3,4]",8326,[]
829,26113,"[3,4]",8326,[]
830,26114,"[3,4]",8326,[]
831,26115,"[3,4]",8326,[]
832,26116,"[3,4]",8326,[]
833,26117,"[3,4]",8326,[]
834,26118,"[3,4]",8326,[]
835,26119,"[3,4]",8326,[]
836,26120,"[3,4]",8326,[]
837,26121,"[3,4]",8326,[]
838,26122,"[3,4]",8326,[]
839,26123,"[3,4]",8326,[]
840,26124,"[3,4]",8326,[]
841,26125,"[3,4]",8326,[]
842,26126,"[3,4]",8326,[]
843,26127,"[3,4]",8326,[]
844,26128,"[3,4]",8326,[]
845,26129,"[3,4]",8326,[]
846,26130,"[3,4]",8326,[]
847,26131,"[3,4]",8326,[]
848,26132,"[3,4]",8326,[]
849,26133,"[3,4]",8326,[]
850,26134,"[3,4]",8326,[]
851,26135,"[3,4]",8326,[]
852,26136,"[3,4]",8326,[]
853,26137,"[3,4]",8326,[]
854,26138,[1],"",[]
855,26139,[2],"",[]
856,26140,[3],"",[]
857,26141,[4],"",[]
858,26142,[1],"",[]
859,26143,[2],"",[]
860,26144,[3],"",[]
861,26145,[4],"",[]
862,26146,[1],"",[]
863,26147,[2],"",[]
864,26148,[3],"",[]
865,26149,[4],"",[]
866,26150,[1],"",[]
867,26151,[2],"",[]
868,26152,[3],"",[]
869,26153,[4],"",[]
870,26154,[1],"",[]
871,26155,[2],"",[]
872,26156,[3],"",[]
873,26157,[4],"",[]
874,26158,"[1,2,3,4]","",[]
875,26159,"[1,2,3,4]","",[]
876,26160,"[1,2,3,4]","",[]
877,26161,[1],"",[]
878,26162,[2],"",[]
879,26163,[3],"",[]
880,26164,[4],"",[]
881,26165,[1],"",[]
882,26166,[2],"",[]
883,26167,[3],"",[]
884,26168,[4],"",[]
885,26169,"[1,2,3,4]",8329,[]
886,26170,"[1,2,3,4]",8329,[]
887,26171,"[1,2,3,4]",8329,[]
888,26172,[1],"",[]
889,26173,[2],"",[]
890,26174,[3],"",[]
891,26175,[4],"",[]
892,26176,[1],"",[]
893,26177,[2],"",[]
894,26178,[3],"",[]
895,26179,[4],"",[]
896,26180,[1],"",[]
897,26181,[2],"",[]
898,26182,[3],"",[]
899,26183,[4],"",[]
900,26184,[1],"",[]
901,26185,[2],"",[]
902,26186,[3],"",[]
903,26187,[4],"",[]
904,26188,[1],"",[]
905,26189,[2],"",[]
906,26190,[3],"",[]
907,26191,[4],"",[]
908,26192,[1],"",[]
909,26193,[2],"",[]
910,26194,[3],"",[]
911,26195,[4],"",[]
912,26201,[1],"",[]
913,26202,[1],"",[]
914,26203,[1],"",[]
915,26204,[1],"",[]
916,26205,[1],"",[]
917,26206,[1],"",[]
918,26207,[1],"",[]
919,26208,[1],"",[]
920,26209,[1],"",[]
921,26210,[1],"",[]
922,26211,[1],"",[]
923,26212,[1],"",[]
924,26213,[1],"",[]
925,26214,[1],"",[]
926,26215,[1],"",[]
927,26216,[1],"",[]
928,26217,[1],"",[]
929,26218,[1],"",[]
930,26219,[1],"",[]
931,26220,[1],"",[]
932,26221,[1],"",[]
933,26222,[1],"",[]
934,26223,[1],"",[]
935,26224,[1],"",[]
936,26225,[1],"",[]
937,26226,[1],"",[]
938,26227,[1],"",[]
939,26228,[0],"",[]
940,26229,[1],"",[]
941,26230,[2],"",[]
942,26231,[3],"",[]
943,26232,[0],"",[]
944,26233,[1],"",[]
945,26234,[2],"",[]
946,26235,[3],"",[]
947,26236,[0],"",[]
948,26237,[1],"",[]
949,26238,[2],"",[]
950,26239,[3],"",[]
951,26240,"[2,3]","",[]
952,26241,"[2,3]","",[]
953,26242,"[2,3]","",[]
954,26243,[0],8328,[]
955,26244,[1],8328,[]
956,26245,[2],8328,[]
957,26246,[3],8328,[]
958,26247,[0],8328,[]
959,26248,[1],8328,[]
960,26249,[2],8328,[]
961,26250,[3],8328,[]
962,26251,[0],8328,[]
963,26252,[1],8328,[]
964,26253,[2],8328,[]
965,26254,[3],8328,[]
966,26255,[0],8328,[]
967,26256,[1],8328,[]
968,26257,[2],8328,[]
969,26258,[3],8328,[]
970,26259,[0],8328,[]
971,26260,[1],8328,[]
972,26261,[2],8328,[]
973,26262,[3],8328,[]
974,26263,[0],"",[]
975,26264,[1],"",[]
976,26265,[2],"",[]
977,26266,[3],"",[]
978,26267,[0],"",[]
979,26268,[1],"",[]
980,26269,[2],"",[]
981,26270,[3],"",[]
982,26271,[0],8327,[]
983,26272,[1],8327,[]
984,26273,[2],8327,[]
985,26274,[3],8327,[]
986,26275,[3],"",[]
987,26276,[2],"",[]
988,26277,[3],"",[]
989,26278,[3],8331,[]
990,26279,[3],"",[]
991,26280,[3],"",[]
992,26281,[3],"",[]
993,26282,[0],8327,[]
994,26283,[1],8327,[]
995,26284,[2],8327,[]
996,26285,[3],8327,[]
997,26286,[3],8328,[]
998,26287,[3],8328,[]
999,26288,[2],8328,[]
1000,26289,[3],8328,[]
1001,26290,[2],8328,[]
1002,26291,[3],8328,[]
1003,26292,[2],"",[]
1004,26293,[3],"",[]
1005,26294,[2],"",[]
1006,26295,[3],"",[]
1007,26296,[2],"",[]
1008,26297,[3],"",[]
1009,26298,[2],"",[]
1010,26299,[3],"",[]
1011,26300,[2],"",[]
1012,26301,[3],"",[]
1013,26302,[2],"",[]
1014,26303,[3],"",[]
1015,26304,[2],"",[]
1016,26305,[3],"",[]
1017,26306,[2],"",[]
1018,26307,[3],"",[]
1019,26308,[0],"",[]
1020,26309,[1],"",[]
1021,26310,[1],"",[]
1022,26311,[2],"",[]
1023,26312,[2],"",[]
1024,26313,[3],"",[]
1025,26314,[0],"",[]
1026,26315,[1],"",[]
1027,26316,[1],"",[]
1028,26317,[2],"",[]
1029,26318,[2],"",[]
1030,26319,[3],"",[]
1031,26320,[0],"",[]
1032,26321,[1],"",[]
1033,26322,[1],"",[]
1034,26323,[2],"",[]
1035,26324,[2],"",[]
1036,26325,[3],"",[]
1037,26326,[0],"",[]
1038,26327,[1],"",[]
1039,26328,[1],"",[]
1040,26329,[2],"",[]
1041,26330,[2],"",[]
1042,26331,[3],"",[]
1043,26332,[0],"",[]
1044,26333,[1],"",[]
1045,26334,[1],"",[]
1046,26335,[2],"",[]
1047,26336,[2],"",[]
1048,26337,[3],"",[]
1049,26338,[0],"",[]
1050,26339,[1],"",[]
1051,26340,[1],"",[]
1052,26341,[2],"",[]
1053,26342,[2],"",[]
1054,26343,[3],"",[]
1055,26344,[0],"",[]
1056,26345,[1],"",[]
1057,26346,[1],"",[]
1058,26347,[2],"",[]
1059,26348,[2],"",[]
1060,26349,[3],"",[]
1061,26350,[0],"",[]
1062,26351,[1],"",[]
1063,26352,[1],"",[]
1064,26353,[2],"",[]
1065,26354,[2],"",[]
1066,26355,[3],"",[]
1067,26356,[0],"",[]
1068,26357,[1],"",[]
1069,26358,[1],"",[]
1070,26359,[2],"",[]
1071,26360,[2],"",[]
1072,26361,[3],"",[]
1073,26362,[0],"",[]
1074,26363,[1],"",[]
1075,26364,[1],"",[]
1076,26365,[2],"",[]
1077,26366,[2],"",[]
1078,26367,[3],"",[]
1079,26368,[0],"",[]
1080,26369,[1],"",[]
1081,26370,[1],"",[]
1082,26371,[2],"",[]
1083,26372,[2],"",[]
1084,26373,[3],"",[]
1085,26374,[0],"",[]
1086,26375,[1],"",[]
1087,26376,[1],"",[]
1088,26377,[2],"",[]
1089,26378,[2],"",[]
1090,26379,[3],"",[]
1091,26380,[0],"",[]
1092,26381,[1],"",[]
1093,26382,[1],"",[]
1094,26383,[2],"",[]
1095,26384,[2],"",[]
1096,26385,[3],"",[]
1097,26386,[0],"",[]
1098,26387,[1],"",[]
1099,26388,[1],"",[]
1100,26389,[2],"",[]
1101,26390,[2],"",[]
1102,26391,[3],"",[]
1103,26392,[0],"",[]
1104,26393,[1],"",[]
1105,26394,[2],"",[]
1106,26395,[3],"",[]
1107,26396,[0],"",[]
1108,26397,[1],"",[]
1109,26398,[2],"",[]
1110,26399,[3],"",[]
1111,26400,[2],"",[]
1112,26401,[3],"",[]
1113,26402,[2],"",[]
1114,26403,[3],"",[]
1115,26404,[2],"",[]
1116,26405,[3],"",[]
1117,26406,[2],"",[]
1118,26407,[3],"",[]
1119,26408,[2],"",[]
1120,26409,[3],"",[]
1121,26410,[0],8421,[]
1122,26411,[1],8421,[]
1123,26412,[2],8421,[]
1124,26413,[3],8421,[]
1125,26414,[0],8421,[]
1126,26415,[1],8421,[]
1127,26416,[2],8421,[]
1128,26417,[3],8421,[]
1129,26418,[2],8421,[]
1130,26419,[3],8421,[]
1131,26420,[3],"",[]
1132,26421,[3],"",[]
1133,26422,[3],"",[]
1134,26423,[2],"",[]
1135,26424,[3],"",[]
1136,26425,[3],8329,[]
1137,26426,[3],8329,[]
1138,26427,[3],8329,[]
1139,26428,"[2,3]","",[]
1140,26429,"[2,3]","",[]
1141,26430,[0],"",[]
1142,26431,[1],"",[]
1143,26432,[2],"",[]
1144,26433,[3],"",[]
1145,26434,[0],"",[]
1146,26435,[1],"",[]
1147,26436,[2],"",[]
1148,26437,[3],"",[]
1149,26438,[2],"",[]
1150,26439,[3],"",[]
1151,26440,[0],8421,[]
1152,26441,[1],8421,[]
1153,26442,[2],8421,[]
1154,26443,[3],8421,[]
1155,26444,[3],"",[]
1156,26445,[0],"",[]
1157,26446,[1],"",[]
1158,26447,[2],"",[]
1159,26448,[2],"",[]
1160,26449,[3],"",[]
1161,26450,[3],"",[]
1162,26451,[0],"",[]
1163,26452,[1],"",[]
1164,26453,[1],"",[]
1165,26454,[1],"",[]
1166,26455,[1],"",[]
1167,26456,[2],"",[]
1168,26457,[2],"",[]
1169,26458,[3],"",[]
1170,26459,[3],"",[]
1171,26460,[3],"",[]
1172,26461,[3],"",[]
1173,26462,[2],"",[]
1174,26463,[3],"",[]
1175,26464,[2],"",[]
1176,26465,[3],"",[]
1177,26466,[2],"",[]
1178,26467,[3],"",[]
1179,26468,[2],"",[]
1180,26469,[3],"",[]
1181,26470,[3],"",[]
1182,26471,[3],"",[]
1183,26472,[3],"",[]
1184,26473,[3],"",[]
1185,26474,[3],"",[]
1186,26475,[3],"",[]
1187,26476,[3],"",[]
1188,26477,[3],"",[]
1189,26478,[3],"",[]
1190,26479,[3],"",[]
1191,26480,[3],"",[]
1192,26481,[3],"",[]
1193,26482,[3],"",[]
1194,26483,[3],"",[]
1195,26484,[2],"",[]
1196,26485,[3],"",[]
1197,26486,[2],"",[]
1198,26487,[3],"",[]
1199,26488,[2],"",[]
1200,26489,[3],"",[]
1201,26490,[2],"",[]
1202,26491,[3],"",[]
1203,26492,[2],"",[]
1204,26493,[3],"",[]
1205,26494,[2],"",[]
1206,26495,[3],"",[]
1207,26496,[2],"",[]
1208,26497,[3],"",[]
1209,26498,[2],"",[]
1210,26499,[3],"",[]
1211,26500,"[2,3]","",[]
1212,26501,"[2,3]","",[]
1213,26502,"[2,3]","",[]
1214,26503,"[2,3]","",[]
1215,26504,[2],"",[]
1216,26505,[3],"",[]
1217,26506,[2],"",[]
1218,26507,[3],"",[]
1219,26508,[2],"",[]
1220,26509,[3],"",[]
1221,26510,[2],"",[]
1222,26511,[3],"",[]
1223,26512,"[2,3]","",[]
1224,26513,[2],"",[]
1225,26514,[3],"",[]
1226,26515,[2],"",[]
1227,26516,[3],"",[]
1228,26517,[2],"",[]
1229,26518,[3],"",[]
1230,26519,[2],"",[]
1231,26520,[3],"",[]
1232,26521,[2],"",[]
1233,26522,[3],"",[]
1234,26523,[2],"",[]
1235,26524,[3],"",[]
1236,26525,[2],"",[]
1237,26526,[3],"",[]
1238,26527,[2],"",[]
1239,26528,[3],"",[]
1240,26529,"[2,3]","",[]
1241,26530,"[2,3]","",[]
1242,26531,"[2,3]","",[]
1243,26532,"[2,3]","",[]
1244,26533,[2],"",[]
1245,26534,[3],"",[]
1246,26535,[3],"",[]
1247,26536,[3],"",[]
1248,26537,[3],"",[]
1249,26538,[3],"",[]
1250,26539,[3],"",[]
1251,26540,[2],"",[]
1252,26541,[3],"",[]
1253,26542,[2],"",[]
1254,26543,[3],"",[]
1255,26544,[3],"",[]
1256,26545,[3],"",[]
1257,26546,[3],"",[]
1258,26547,[3],"",[]
1259,26548,"[0,1,2,3]",8332,[]
1260,26549,"[0,1,2,3]",8332,[]
1261,26550,"[0,1,2,3]",8332,[]
1262,26551,"[0,1,2,3]",8332,[]
1263,26552,"[0,1,2,3]",8332,[]
1264,26553,[3],"",[]
1265,26554,"[2,3]","",[]
1266,26555,[2],"",[]
1267,26556,[3],"",[]
1268,26562,[1],"",[]
1269,26563,[1],"",[]
1270,26564,[1],"",[]
1271,26565,[1],"",[]
1272,26566,[1],"",[]
1273,26567,[1],"",[]
1274,26568,[1],"",[]
1275,26569,[1],"",[]
1276,26570,[1],"",[]
1277,26571,[1],"",[]
1278,26572,[1],"",[]
1279,26573,[1],"",[]
1280,26574,[1],"",[]
1281,26575,[1],"",[]
1282,26196,"[1,2,3,4]","",[]
1283,26197,"[2,3,4]","",[]
1284,26198,"[1,2,3,4]","",[]
1285,26199,"[1,2,3,4]","",[]
1286,26200,"[3,4]","",[]
1287,26557,"[0,1,2,3]","",[]
1288,26558,"[2,3]","",[]
1289,26559,"[0,1,2,3]","",[]
1290,26560,"[0,1,2,3]","",[]
1291,26561,[3],"",[]
