"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
469,"ExpeditionOlrothReviveBeam1",5710,1145569280,[],4
470,"ExpeditionOlrothRelicSearedGroundBeam",5716,1148846080,[],4
471,"ExpeditionOlrothReviveBeam2",5718,1145569280,[],4
472,"ExpeditionOlrothSingleLaserBeam",5726,1148846080,[],4
473,"OlrothRelicJewelActivationBeam",5733,1145569280,[],4
474,"HellscapePaleEliteCasterBeam",5761,1140457472,[],4
475,"HellscapeFleshFodderArcBeam",5775,1129447424,[],4
476,"HellscapeDemonFodderFaceLaser",5779,1137180672,[],4
477,"CelestialBrandAttachBeam",5789,1140457472,[],4
478,"CelestialStormBrandBeamEffect",5793,1140457472,[],4
479,"CelestialPenanceBrandChargeBeam",5804,1140457472,[],4
480,"CelestialWinterBrandChargeBeam",5809,1128792064,[],4
481,"DivineCryWeaponCelestial",5958,1120403456,[],4
482,"SoulLinkBeam",5998,1148846080,[],4
483,"FlameLinkBeam",6003,1148846080,[],4
484,"RemoraLinkBeam",6006,1148846080,[],4
485,"BulwarkLinkBeam",6009,1148846080,[],4
486,"TriggerLinkBeam",6012,1148846080,[],4
487,"CriticalLinkBeam",6015,1148846080,[],4
488,"BrandSurgeCastBeamUNUSED",4292,1133903872,[],4
489,"BrandSurgeCastBeamCelestial",4292,1133903872,[],4
490,"DisintegrateBeamCelestial",6099,1134755840,[],4
491,"DisintegrateFinalBeamCelestial",6102,1149452288,[],4
492,"AtlasInvadersConsumeFodder1ScreechBeam",6137,1148846080,[],4
493,"AtlasInvadersConsumeFodder2Arc",6141,1137180672,[],4
494,"TempestShieldBeamCelestial",6145,1140733051,[],4
495,"ArchnemesisUnionOfSoulsBeam",6192,1148846080,[60],4
496,"ArchnemesisStatueChain",6206,1137180672,[60],4
497,"ToxicRainVineAuspicious",6228,1133903872,[],4
498,"ArchnemesisVoodooDollBeam",6246,1148846080,[60],4
499,"BlackStarLaserSpearLaser",6275,1141473280,[],4
500,"ArchnemesisLivingCrystalBeam",6278,1148846080,[60],4
501,"BloodTendrilsBeamMercurial",6295,1140457472,[],4
502,"BloodTendrilsBeamLiteMercurial",6296,1140457472,[],4
503,"CleansingBossMavenZap",6305,1153138688,[],4
504,"InfiniteHungerMudBeam",6307,1137180672,[],4
505,"ToxicRainVineVulcan",6313,1133903872,[],4
506,"MavenTangleOrbBeam",6342,1153138688,[],4
507,"ConsumeBossDoomLaserBeam",6344,1148846080,[],4
508,"ConsumeBossDoomLaserPulseBeam",6345,1148846080,[],4
509,"UniqueBootsGraspingVine",6351,1133903872,[],3
510,"SentinelBeamLaserRed",6398,1141473280,[],4
511,"SentinelBeamLaserBlue",6469,1141473280,[],4
512,"SentinelBeamLaserGold",6470,1141473280,[],4
513,"GolemBallHealingBeam",6489,1140457472,[],4
514,"MagebloodPipe",6503,1128792064,[],4
515,"GalvanicFieldBeam",6563,1140457472,[],4
516,"CelestialGalvanicFieldBeam",6590,1140457472,[],4
517,"AutomatonLightningTendrilsChannelledBeam",6597,1149452288,[],4
518,"AutomatonGalvanicFieldBeam",6638,1140457472,[],4
519,"StarfallBloodScytheBeam",6681,1137180672,[],4
520,"CatPolymorphWandBeam",6691,1148846080,[],4
521,"SanctumWallLaserBeam",6693,1148846080,[],4
522,"SanctumPaleEliteCasterBeam",6717,1140457472,[],4
523,"MTXJellyfishSwarmBeam",6720,1125515264,[],4
524,"MTXJellyfishSwarmBigBeam",6721,1125515264,[],4
525,"MTXJellyfishSwarmProjectBeam",6722,1120403456,[],4
526,"MTXJellyfishSwarmProjectBigBeam",6723,1120403456,[],4
527,"MTXJellyfishSwarmSirenBeam",6724,1120403456,[],4
528,"MTXJellyfishSwarmSirenBigBeam",6725,1120403456,[],4
529,"MTXJellyfishSwarmVoidEmperorBeam",6726,1120403456,[],4
530,"MTXJellyfishSwarmVoidEmperorBigBeam",6727,1120403456,[],4
531,"SanctumLyciaTrackingBeam",6752,1140457472,[],4
532,"MTXMasqueradePortalLaser1",6767,1134559232,[],4
533,"MTXMasqueradePortalLaser2",6768,1134559232,[],4
534,"MTXMasqueradePortalLaser3",6769,1134559232,[],4
535,"MTXMasqueradePortalLaser4",6770,1134559232,[],4
536,"SanctumGuardAzureBeam",6793,1140457472,[],4
537,"SanctumFireBeam",6814,1140457472,[],4
538,"MtxAtlasHideoutConnectorBeam",6843,1140457472,[],4
539,"MTXTormentedArmourBeam",6842,1139638272,[],4
540,"MTXPoltergeistPortalBeam",6848,1127153664,[],4
541,"CrucibleSquidNoodleBeam1",4231,1140457472,[],4
542,"CrucibleSquidNoodleBeam2",4232,1140457472,[],4
543,"CrucibleSquidNoodleBeam3",4233,1140457472,[],4
544,"CrucibleSquidNoodleBeam4",4234,1140457472,[],4
545,"MTXPuppetMasterHandBeam",6972,1142292480,[],4
546,"MTXClockworkItemPrinterBackAttachment",6983,1128792064,[],4
547,"VaalRejuvenationTotemBeam",7008,1139638272,[],4
548,"BloodGolemMaceBeam",7016,1139638272,[],4
549,"VineBloodScytheBeam",7025,1137180672,[],4
550,"AncestralLightningBeamCharge1",7050,1138819072,[],4
551,"StygianWaypointChain",7055,1137180672,[],4
552,"DemonCraftingBenchChain",7056,1137180672,[],4
553,"ElderDiamondFlaskLaser",7068,1143111680,[],4
554,"TawhanukuSoulrendBeam",7071,1133084672,[],4
555,"DemonCraftingBenchCraftLaser",7073,1141063680,[],4
556,"HinekoraHairBeam",7081,1137180672,[],4
557,"AncestralBeamOut",7096,1120403456,[],4
558,"AncestralBeamIn",7097,1120403456,[],4
559,"SanctumTotemHolySkyBeamBeam",6819,1140457472,[],4
560,"RustKingsWeapon",7120,1139802112,[],4
561,"AncestralTrialTotemChannelBeam",7130,1140457472,[],4
562,"RustKingsWeaponGold",7121,1139802112,[],4
563,"RustKingsWeaponSilver",7122,1139802112,[],4
564,"RustKingsWeaponDark",7123,1139802112,[],4
565,"AncestralTrialDruidHeal",7148,1120403456,[],4
566,"AncestralFieldItemSingleTotemReviveBeam",7161,1149861888,[],4
567,"AncestralDeathProphetWarpBeam",7177,1137180672,[],4
568,"MTXSprayPaintBeamCelestial",7186,1140457472,[],4
569,"MTXSprayPaintBeamMolten",7187,1140457472,[],4
570,"MTXSprayPaintBeamBlood",7188,1140457472,[],4
571,"MTXHarbingerInspectBeam",7189,1143930880,[],4
572,"MTXHarbingerInspectBeamStarfall",7192,1143930880,[],4
573,"MTXHarbingerInspectBeamSunprism",7193,1143930880,[],4
574,"MTXHarbingerInspectBeamVoidEmperor",7194,1143930880,[],4
