"rownum","Id","Text","SoundFile","string","i32"
174,"Witch19","A moment to catch my breath.","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_01.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_01_Parrot.ogg",1800
175,"Witch20","I need more mana.","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_02.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_02_Parrot.ogg",1350
176,"Witch21","Too. Much. Clutter.","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_03.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_03_Parrot.ogg",1550
177,"Witch22","Ah, satisfying indeed.","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_04.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_04_Parrot.ogg",2600
178,"Witch23","Life is fleeting!","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_05.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_05_Parrot.ogg",1750
179,"Witch24","I've not the muscle for that.","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_06.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_06_Parrot.ogg",1650
180,"Witch25","I'm perplexed about that one.","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_07.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_07_Parrot.ogg",1700
181,"Witch26","I'll need to be more lithe for that.","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_08.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_08_Parrot.ogg",2100
182,"Witch27","This item whispers of destiny.","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_09.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_09_Parrot.ogg",2030
183,"Witch28","That would just make life complicated.","Audio/Dialogue/Character/Int/Gameplay/Witch_Com_10.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Com_10_Parrot.ogg",2450
184,"Witch29","And I thought I'd be a dead woman by now.","Audio/Dialogue/Character/Int/Gameplay/Witch_Level_01.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Level_01_Parrot.ogg",2500
185,"Witch30","To learn is to live.","Audio/Dialogue/Character/Int/Gameplay/Witch_Level_02.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Level_02_Parrot.ogg",1900
186,"Witch31","I think this Wraeclast will serve.","Audio/Dialogue/Character/Int/Gameplay/Witch_Level_03.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Level_03_Parrot.ogg",2185
187,"Witch32","Fate smiles with sharp teeth.","Audio/Dialogue/Character/Int/Gameplay/Witch_Level_04.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Level_04_Parrot.ogg",2400
188,"Witch33","I barely recognise myself.","Audio/Dialogue/Character/Int/Gameplay/Witch_Level_05.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Level_05_Parrot.ogg",2260
189,"Witch34","The very land learns to heed my demands.","Audio/Dialogue/Character/Int/Gameplay/Witch_Level_06.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Level_06_Parrot.ogg",3210
190,"Witch35","I no longer need fear. Destiny has seen to that.","Audio/Dialogue/Character/Int/Gameplay/Witch_Level_07.ogg","Audio/Dialogue/NPC/ParrotInt/Witch_Level_07_Parrot.ogg",3700
191,"Witch36","I know that stench. Just like my sisters... upon the pyre. ","Audio/Dialogue/Character/Int/Event/W_04b_EnterCannibalBay.ogg","",10000
192,"Witch37","It's nice to see there's still some life in this twitching corpse of a continent.","Audio/Dialogue/Character/Int/Event/W_08_EnterForest.ogg","",10000
193,"Witch38","Sarn, the city that gave birth to an empire. Oh, you have so much to answer for.","Audio/Dialogue/Character/Int/Event/W_14b_EnterSarn.ogg","",10000
194,"Witch39","When you build something like this, you make persecution a way of life.","Audio/Dialogue/Character/Int/Event/W_15b_EnterCrematorium.ogg","",10000
195,"Witch40","Poor sailor boy. Doomed to go wherever the winds blow him.","Audio/Dialogue/Character/Int/Event/W_16b_AfterFairgraves.ogg","",10000
196,"Witch41","Remember, Dominus. What goes up, must come down.","Audio/Dialogue/Character/Int/Event/W_19b_EnterSceptre.ogg","",10000
197,"Witch42","That water just reeks of corruption. Let's see where it comes from.","Audio/Dialogue/Character/Int/Event/W_23_EnterAqueduct.ogg","",10000
198,"Witch43","How do I keep ending up in such lovely places?","Audio/Dialogue/Character/Int/Event/W_24_EnterDriedLake.ogg","",10000
199,"Witch44","Thaumaturgy just keeps getting the better of you, doesn't it Voll?","Audio/Dialogue/Character/Int/Event/W_25_KillVoll.ogg","",10000
200,"Witch45","Yes, little mountain. I'm pleased to see you too!","Audio/Dialogue/Character/Int/Event/W_26_EnterMines01.ogg","",10000
201,"Witch46","I think it likes me.","Audio/Dialogue/Character/Int/Event/W_27_EnterMines2.ogg","",10000
202,"Witch47","There are so many more trapped spirits in this place. I can feel them.","Audio/Dialogue/Character/Int/Event/W_28_FreeDeshret.ogg","",10000
203,"Witch48","Don't be frightened little mountain. It'll all be over soon.","Audio/Dialogue/Character/Int/Event/W_29_EnterMines3.ogg","",10000
204,"Witch49","I'm sorry to have to break this to you, Daresso, but... she's not real.","Audio/Dialogue/Character/Int/Event/W_30_KillDaresso.ogg","",10000
205,"Witch50","So this is what the inside of a Karui king's head looks like. I hope they're not all like this.","Audio/Dialogue/Character/Int/Event/W_31_EnterKaom.ogg","",10000
206,"Witch51","Now that's what you get for losing your temper, Kaom.","Audio/Dialogue/Character/Int/Event/W_32-KillKaom.ogg","",10000
207,"Witch52","It's not every day you get to walk into a living, breathing nightmare.","Audio/Dialogue/Character/Int/Event/W_33_EnterBelly.ogg","",10000
208,"Witch53","It seems I've underestimated Piety. Good! I like surprises.","Audio/Dialogue/Character/Int/Event/W_34_EnterHarvest.ogg","",10000
209,"Witch54","I hate to be critical, but... I've seen better.","Audio/Dialogue/Character/Int/Event/W_35_KillMaligaro.ogg","",10000
210,"Witch55","After Brutus, I'm glad I won't be seeing any more of your work.","Audio/Dialogue/Character/Int/Event/W_36_KillShav.ogg","",10000
211,"Witch56","Oh, Doedre. We witches have to have some standards.","Audio/Dialogue/Character/Int/Event/W_37_KillDoedre.ogg","",10000
212,"Witch57","I hope he doesn't listen, Piety. That'll make it even more fun!","Audio/Dialogue/Character/Int/Event/W_38_AfterPiety.ogg","",10000
213,"Witch58","Poor Malachai, you were so frightened of Death, weren't you? Now the two of you can get better acquainted. It's really not so bad once you get to know it.","Audio/Dialogue/Character/Int/Event/W_39_KillMalachai.ogg","",10000
214,"Witch59","When I'm ready and not before.","Audio/Dialogue/Character/Int/Gameplay/W_21_CoolDown_01.ogg","Audio/Dialogue/NPC/ParrotInt/W_21_CoolDown_01_Parrot.ogg",2150
215,"Witch60","When I'm ready and not before.","Audio/Dialogue/Character/Int/Gameplay/W_21_CoolDown_02.ogg","Audio/Dialogue/NPC/ParrotInt/W_21_CoolDown_01_Parrot.ogg",2300
216,"Witch61","Life is short. Deal with it.","Audio/Dialogue/Character/Int/Gameplay/W_21_RareKill_01.ogg","Audio/Dialogue/NPC/ParrotInt/W_21_RareKill_01_Parrot.ogg",2700
217,"Witch62","Oops! Clumsy me.","Audio/Dialogue/Character/Int/Gameplay/W_21_RareKill_02.ogg","Audio/Dialogue/NPC/ParrotInt/W_21_RareKill_02_Parrot.ogg",2050
218,"Witch63","Everything dies.","Audio/Dialogue/Character/Int/Gameplay/W_21_RareKill_03.ogg","Audio/Dialogue/NPC/ParrotInt/W_21_RareKill_03_Parrot.ogg",2050
219,"Witch64","I like you better this way.","Audio/Dialogue/Character/Int/Gameplay/W_21_RareKill_04.ogg","Audio/Dialogue/NPC/ParrotInt/W_21_RareKill_04_Parrot.ogg",2050
220,"Witch65","Life is too precious to waste on you.","Audio/Dialogue/Character/Int/Gameplay/W_21_RareKill_05.ogg","Audio/Dialogue/NPC/ParrotInt/W_21_RareKill_05_Parrot.ogg",2600
221,"Witch66","You either master Nightmare, or it masters you.","Audio/Dialogue/Character/Int/Event/W17_EnterLunaris.ogg","",2000
222,"Duelist1","Not the most pleasant of arenas, but it'll have to do, for now.","Audio/Dialogue/Character/StrDex/Event/D02.ogg","",10000
223,"Duelist2","Even the dead rise to challenge me here.","Audio/Dialogue/Character/StrDex/Event/D03.ogg","",10000
224,"Duelist3","It's to be a cage fight then. I can live with that.","Audio/Dialogue/Character/StrDex/Event/D04.ogg","",10000
225,"Duelist4","Skill beats size, every time.","Audio/Dialogue/Character/StrDex/Event/D05.ogg","",10000
226,"Duelist5","We stand at death's door. Ladies first, fair Merveil.","Audio/Dialogue/Character/StrDex/Event/D06.ogg","",10000
227,"Duelist6","I almost feel sorry for these doomed sea dogs.","Audio/Dialogue/Character/StrDex/Event/D07.ogg","",10000
228,"Duelist7","It's not everyday that I get to duel with a legend. Thank you, Fairgraves.","Audio/Dialogue/Character/StrDex/Event/D08.ogg","",10000
229,"Duelist8","Well fought, Oak. A shame we have only the trees for audience.","Audio/Dialogue/Character/StrDex/Event/D09.ogg","",10000
230,"Duelist9","A pity your mind wasn't as swift as your blades, bridge rat.","Audio/Dialogue/Character/StrDex/Event/D10.ogg","",10000
231,"Duelist10","It's hard to cast a spell with a blade in your throat, isn't it, witch?","Audio/Dialogue/Character/StrDex/Event/D11.ogg","",10000
232,"Duelist11","A place of soiled dreams. I'll have to tread carefully here.","Audio/Dialogue/Character/StrDex/Event/D12.ogg","",10000
233,"Duelist12","This can't be good.","Audio/Dialogue/Character/StrDex/Event/D13.ogg","",10000
234,"Duelist13","A duel like no other. I think I'm starting to like this Wraeclast.","Audio/Dialogue/Character/StrDex/Event/D14.ogg","",10000
235,"Duelist14","I favour a fair fight. I doubt I'll get one in this place.","Audio/Dialogue/Character/StrDex/Event/D15.ogg","",10000
236,"Duelist15","It's seems there's glory in the old empire yet.","Audio/Dialogue/Character/StrDex/Event/D16.ogg","",10000
237,"Duelist16","Piety's home away from home. Let's see if the sick witch is in.","Audio/Dialogue/Character/StrDex/Event/D17.ogg","",10000
238,"Duelist17","Dying in battle... the only honourable thing you've ever done, Gravicius.","Audio/Dialogue/Character/StrDex/Event/D18.ogg","",10000
239,"Duelist18","Sorry, beautiful, but someone had to put a stop to all this ugliness.","Audio/Dialogue/Character/StrDex/Event/D19.ogg","",10000
240,"Duelist19","Climb the tower, kill the mad king. Just like the stories my mum used to read to me.","Audio/Dialogue/Character/StrDex/Event/D20.ogg","",10000
241,"Duelist20","A just death to address an unjust exile. I think we're even now, High Templar.","Audio/Dialogue/Character/StrDex/Event/D21.ogg","",10000
242,"Duelist21","A stroll along a picturesque canal. Some time in the mountains. What could be more relaxing? ","Audio/Dialogue/Character/StrDex/Event/D24.ogg","",10000
243,"Duelist22","Now this is... grim.","Audio/Dialogue/Character/StrDex/Event/D25.ogg","",10000
244,"Duelist23","It seemed to me, Voll, that I just did you a favour.","Audio/Dialogue/Character/StrDex/Event/D26.ogg","",10000
245,"Duelist24","There's nothing like making a ground-shaking entrance.","Audio/Dialogue/Character/StrDex/Event/D27.ogg","",10000
246,"Duelist25","Actually, I'm really not sure I like the sound of that.","Audio/Dialogue/Character/StrDex/Event/D28.ogg","",10000
247,"Duelist26","Always happy to help a damsel in distress.","Audio/Dialogue/Character/StrDex/Event/D29.ogg","",10000
248,"Duelist27","Buried under tons of rock? Not a good way to end this tale of mine.","Audio/Dialogue/Character/StrDex/Event/D30.ogg","",10000
249,"Duelist28","Damn me, it's good to be back in the arena!","Audio/Dialogue/Character/StrDex/Event/D31.ogg","",10000
250,"Duelist29","Your glory will be remembered in song forever, Daresso. I promise you that.","Audio/Dialogue/Character/StrDex/Event/D32.ogg","",10000
251,"Duelist30","I once heard a Karui mention their 'island of the dead'. Perhaps this is it.","Audio/Dialogue/Character/StrDex/Event/D33.ogg","",10000
252,"Duelist31","Just be happy that you got a warrior's death, Kaom.","Audio/Dialogue/Character/StrDex/Event/D34.ogg","",10000
253,"Duelist32","I'm inside it... the Beast itself!","Audio/Dialogue/Character/StrDex/Event/D35.ogg","",10000
254,"Duelist33","This thing gets more twisted with every step I take.","Audio/Dialogue/Character/StrDex/Event/D36.ogg","",10000
255,"Duelist34","Take comfort, Maligaro. An artist's work is always worth more when he's dead.","Audio/Dialogue/Character/StrDex/Event/D37.ogg","",10000
256,"Duelist35","Flattery will get you nowhere with me, m'lady.","Audio/Dialogue/Character/StrDex/Event/D38.ogg","",10000
257,"Duelist36","I didn't catch a word of what you said, Doedre. That's probably a good thing.","Audio/Dialogue/Character/StrDex/Event/D39.ogg","",10000
258,"Duelist37","Oh, well, far be it from me to deny a lady's final wish.","Audio/Dialogue/Character/StrDex/Event/D40.ogg","",10000
259,"Duelist38","It's a strange feeling, when the fighting is done. I've won. The nightmare is ended. ","Audio/Dialogue/Character/StrDex/Event/D41.ogg","",10000
260,"Duelist39","I think this'll come in handy at some point.","Audio/Dialogue/Character/StrDex/Gameplay/D22_DestroyQuestItem_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_DestroyQuestItem_01_Parrot.ogg",2020
261,"Duelist40","I think this'll come in handy at some point.","Audio/Dialogue/Character/StrDex/Gameplay/D22_DestroyQuestItem_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_DestroyQuestItem_02_Parrot.ogg",2300
262,"Duelist41","Need to be a little more deft to use this.","Audio/Dialogue/Character/StrDex/Gameplay/D22_DexStatLow_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_DexStatLow_01_Parrot.ogg",2100
263,"Duelist42","Need to be a little more deft to use this.","Audio/Dialogue/Character/StrDex/Gameplay/D22_DexStatLow_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_DexStatLow_01_Parrot.ogg",2100
264,"Duelist43","Ah... that hit the spot.","Audio/Dialogue/Character/StrDex/Gameplay/D22_HeathFlaskOnLow_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_HeathFlaskOnLow_01_Parrot.ogg",2670
265,"Duelist44","Ah... that hit the spot.","Audio/Dialogue/Character/StrDex/Gameplay/D22_HeathFlaskOnLow_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_HeathFlaskOnLow_01_Parrot.ogg",2100
266,"Duelist45","Can't quite get my head around this one.","Audio/Dialogue/Character/StrDex/Gameplay/D22_IntStatLow_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_IntStatLow_01_Parrot.ogg",2000
267,"Duelist46","Can't quite get my head around this one.","Audio/Dialogue/Character/StrDex/Gameplay/D22_IntStatLow_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_IntStatLow_01_Parrot.ogg",2100
268,"Duelist47","I believe in travelling light.","Audio/Dialogue/Character/StrDex/Gameplay/D22_InvFull_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_InvFull_01_Parrot.ogg",1460
269,"Duelist48","I believe in travelling light.","Audio/Dialogue/Character/StrDex/Gameplay/D22_InvFull_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_InvFull_01_Parrot.ogg",1600
270,"Duelist49","A worthy opponent!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV1_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV1_01_Parrot.ogg",1600
271,"Duelist50","A worthy opponent!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV1_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV1_01_Parrot.ogg",1700
272,"Duelist51","You die rather well!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV2_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV2_01_Parrot.ogg",1800
273,"Duelist52","You die rather well!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV2_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV2_01_Parrot.ogg",1850
274,"Duelist53","Didn't even break a sweat!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV3_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV3_01_Parrot.ogg",1600
275,"Duelist54","Didn't even break a sweat!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV3_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV3_01_Parrot.ogg",1600
276,"Duelist55","Practice makes perfect!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV4_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV4_01_Parrot.ogg",1600
277,"Duelist56","Practice makes perfect!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV4_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV4_01_Parrot.ogg",1600
278,"Duelist57","I do love the stink of victory!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV5_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV5_01_Parrot.ogg",2300
279,"Duelist58","I do love the stink of victory!","Audio/Dialogue/Character/StrDex/Gameplay/D22_MonsterKillV5_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_MonsterKillV5_01_Parrot.ogg",2300
280,"Duelist59","My spirit is spent.","Audio/Dialogue/Character/StrDex/Gameplay/D22_OutOfMana_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_OutOfMana_01_Parrot.ogg",1450
281,"Duelist60","My spirit is spent.","Audio/Dialogue/Character/StrDex/Gameplay/D22_OutOfMana_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_OutOfMana_01_Parrot.ogg",1600
282,"Duelist61","I can't do this just yet.","Audio/Dialogue/Character/StrDex/Gameplay/D22_SkillCooldown_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_SkillCooldown_01_Parrot.ogg",1600
283,"Duelist62","I can't do this just yet.","Audio/Dialogue/Character/StrDex/Gameplay/D22_SkillCooldown_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_SkillCooldown_01_Parrot.ogg",1500
284,"Duelist63","I'll need to build up some muscle for this one.","Audio/Dialogue/Character/StrDex/Gameplay/D22_StrStatLow_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_StrStatLow_01_Parrot.ogg",2000
285,"Duelist64","I'll need to build up some muscle for this one.","Audio/Dialogue/Character/StrDex/Gameplay/D22_StrStatLow_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_StrStatLow_01_Parrot.ogg",2200
286,"Duelist65","There'll be time for that soon enough.","Audio/Dialogue/Character/StrDex/Gameplay/D22_UseSkillInTown_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_UseSkillInTown_01_Parrot.ogg",1700
287,"Duelist66","There'll be time for that soon enough.","Audio/Dialogue/Character/StrDex/Gameplay/D22_UseSkillInTown_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D22_UseSkillInTown_01_Parrot.ogg",1700
288,"Duelist67","It's nice not to be dead, yet.","Audio/Dialogue/Character/StrDex/Gameplay/D23_LevelUp_01.ogg","Audio/Dialogue/NPC/ParrotStrDex/D23_LevelUp_01_Parrot.ogg",1900
289,"Duelist68","It seems this new arena suits me.","Audio/Dialogue/Character/StrDex/Gameplay/D23_LevelUp_02.ogg","Audio/Dialogue/NPC/ParrotStrDex/D23_LevelUp_02_Parrot.ogg",1870
290,"Duelist69","Couldn't ask for a better training ground than Wraeclast.","Audio/Dialogue/Character/StrDex/Gameplay/D23_LevelUp_03.ogg","Audio/Dialogue/NPC/ParrotStrDex/D23_LevelUp_03_Parrot.ogg",2670
291,"Duelist70","My fans in Oriath will barely recognise me.","Audio/Dialogue/Character/StrDex/Gameplay/D23_LevelUp_04.ogg","Audio/Dialogue/NPC/ParrotStrDex/D23_LevelUp_04_Parrot.ogg",3600
292,"Duelist71","I'm starting to think there's more to life than prize or perish.","Audio/Dialogue/Character/StrDex/Gameplay/D23_LevelUp_05.ogg","Audio/Dialogue/NPC/ParrotStrDex/D23_LevelUp_05_Parrot.ogg",3240
293,"Duelist72","I believe I could give the great Daresso a run for his money, now.","Audio/Dialogue/Character/StrDex/Gameplay/D23_LevelUp_06.ogg","Audio/Dialogue/NPC/ParrotStrDex/D23_LevelUp_06_Parrot.ogg",2930
294,"Duelist73","I think it's time to shed the dream of home. It's a little tight around the collar.","Audio/Dialogue/Character/StrDex/Gameplay/D23_LevelUp_07.ogg","Audio/Dialogue/NPC/ParrotStrDex/D23_LevelUp_07_Parrot.ogg",4400
295,"Shadow1","Theopolis Prison's a child's playhouse compared to this. They sure don't make them like they used to.","Audio/Dialogue/Character/DexInt/Event/Shadow_02.ogg","",10000
296,"Shadow2","I'm usually the one making the ghosts. Someone's been busy.","Audio/Dialogue/Character/DexInt/Event/Shadow_03.ogg","",10000
297,"Shadow3","I've seen some dark places in my line of work, but this is something else.","Audio/Dialogue/Character/DexInt/Event/Shadow_04.ogg","",10000
298,"Shadow4","Treat life and death with equal grace, it said. If I were Death, I'd take offense at this place.","Audio/Dialogue/Character/DexInt/Event/Shadow_05.ogg","",10000
299,"Shadow5","Not a speck of dust or brick out of place. Someone's got too much time on their hands.","Audio/Dialogue/Character/DexInt/Event/Shadow_06.ogg","",10000
300,"Shadow6","Downed a bad vial of Lethe milk once. It felt just like this place.","Audio/Dialogue/Character/DexInt/Event/Shadow_07.ogg","",10000
301,"Shadow7","\""Big\"" just means \""more places to stick a blade\"".","Audio/Dialogue/Character/DexInt/Event/Shadow_08.ogg","",10000
302,"Shadow8","I almost feel sorry for you, Fairgraves. Dying twice... can't be fun.","Audio/Dialogue/Character/DexInt/Event/Shadow_09.ogg","",10000
303,"Shadow9","My first dance with a lady of quality. Pity she let herself go like that.","Audio/Dialogue/Character/DexInt/Event/Shadow_10.ogg","",10000
304,"Shadow10","Now that's what you get for bringing a stick to a knife-fight.","Audio/Dialogue/Character/DexInt/Event/Shadow_11.ogg","",10000
305,"Shadow11","All that flashy sword swinging, when all you need is one good stab.","Audio/Dialogue/Character/DexInt/Event/Shadow_12.ogg","",10000
306,"Shadow12","Did the earth move for you, baby? Probably. You hit the ground quite hard.","Audio/Dialogue/Character/DexInt/Event/Shadow_13.ogg","",10000
307,"Shadow13","I like darkness as much as the next assassin, but that was overdoing it.","Audio/Dialogue/Character/DexInt/Event/Shadow_14.ogg","",10000
308,"Shadow14","Had I killed you back in Oriath, I'd have been showered in gold. Where's the justice, eh?","Audio/Dialogue/Character/DexInt/Event/Shadow_15.ogg","",10000
309,"Shadow15","I try not to take my work personally, but you, Piety, were a satisfying exception.","Audio/Dialogue/Character/DexInt/Event/Shadow_16.ogg","",10000
310,"Shadow16","It's funny, your grace. I always thought you'd be taller.","Audio/Dialogue/Character/DexInt/Event/Shadow_17.ogg","",10000
311,"Shadow17","Ah, nothing like a brisk dip to start the day. Now, where on God's arse am I?","Audio/Dialogue/Character/DexInt/Event/Shadow_01.ogg","",10000
312,"Shadow18","This Shadow is starting to feel a little inadequate.","Audio/Dialogue/Character/DexInt/Event/Shadow_18.ogg","",10000
313,"Shadow19","Low on mana!","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Com_01.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Com_01_Parrot.ogg",1100
314,"Shadow20","I need more pockets.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Com_02.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Com_02_Parrot.ogg",1700
315,"Shadow21","That feels better!","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Com_04.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Com_04_Parrot.ogg",1550
316,"Shadow22","I'm not strong enough for that.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Com_05.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Com_05_Parrot.ogg",1950
317,"Shadow23","I'm not smart enough for that. Yet.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Com_06.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Com_06_Parrot.ogg",1900
318,"Shadow24","A bit too fiddly, even for me.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Com_07.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Com_07_Parrot.ogg",2560
319,"Shadow25","I should save that for later.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Com_08.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Com_08_Parrot.ogg",2100
320,"Shadow26","I don't think I need to be doing that right now.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Com_09.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Com_09_Parrot.ogg",2500
321,"Shadow27","It's nice not being dead yet.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Level_01.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Level_01_Parrot.ogg",1980
322,"Shadow28","I'm impressed by how much this place wants me dead.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Level_02.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Level_02_Parrot.ogg",3065
323,"Shadow29","With every death, I live a little bit more.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Level_03.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Level_03_Parrot.ogg",2700
324,"Shadow30","I'm so good at this, I scare myself.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Level_04.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Level_04_Parrot.ogg",3550
325,"Shadow31","I'm a gardener, clearing the weeds so that the crops may grow.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Level_05.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Level_05_Parrot.ogg",3800
326,"Shadow32","No point in looking back now, there's just death... and a lot of it.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Level_06.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Level_06_Parrot.ogg",4650
327,"Shadow33","I'd question what I've become, if I felt the need. I don't.","Audio/Dialogue/Character/DexInt/Gameplay/Shadow_Level_07.ogg","Audio/Dialogue/NPC/ParrotDexInt/Shadow_Level_07_Parrot.ogg",4950
328,"Shadow34","Poor Fairgraves. Your plans just don't end well, do they.","Audio/Dialogue/Character/DexInt/Event/SH_AfterFairgraves.ogg","",10000
329,"Shadow35","Now there's a contract I'll most happily fulfill, Piety.","Audio/Dialogue/Character/DexInt/Event/SH_AfterPiety.ogg","",10000
330,"Shadow36","All this water and not a single working boat in sight. More walking and killing for me then.","Audio/Dialogue/Character/DexInt/Event/SH_EnterAqueduct_01.ogg","",10000
331,"Shadow37","An amazing creature, this Beast. Almost a shame to kill it.","Audio/Dialogue/Character/DexInt/Event/SH_EnterBeast.ogg","",10000
332,"Shadow38","I'm inside the Blackguard stronghold... like a fox in a henhouse.","Audio/Dialogue/Character/DexInt/Event/SH_EnterBlackguard.ogg","",10000
333,"Shadow39","The furnace down at the slaughterhouse... yes, that's what this place smells like.","Audio/Dialogue/Character/DexInt/Event/SH_EnterCoast.ogg","",10000
334,"Shadow40","Forest. Death has too many damned places to hide in a forest. ","Audio/Dialogue/Character/DexInt/Event/SH_EnterForest.ogg","",10000
335,"Shadow41","I'm working with Piety. That sounds even stranger when I say it out loud.","Audio/Dialogue/Character/DexInt/Event/SH_EnterHarvest.ogg","",10000
336,"Shadow42","I was once off my tits for three days after taking bad lethe-drops. Felt just like this place.","Audio/Dialogue/Character/DexInt/Event/SH_EnterLunaris.ogg","",10000
337,"Shadow43","Swallowed by the darkness, and I seem to be causing it a little indigestion.","Audio/Dialogue/Character/DexInt/Event/SH_EnterMines1.ogg","",10000
