"rownum","Id","i32","i32","rid"
688,"perforate_sand_centre_impact",1,0,""
689,"perforate_blood_centre_impact",1,0,""
690,"perforate_blood_spike_ancestral",1,0,11885
691,"perforate_blood_impact_ancestral",1,0,11885
692,"perforate_sand_spike_ancestral",1,0,11885
693,"perforate_sand_centre_impact_ancestral",1,0,11885
694,"perforate_blood_centre_impact_ancestral",1,0,11885
695,"sunder_pulse",3,0,""
696,"sunder_pulse",3,1,""
697,"sunder_pulse",3,5,""
698,"sunder_pulse",3,6,""
699,"sunder_cascade",1,0,""
700,"sunder_cascade",1,1,""
701,"sunder_cascade",1,5,""
702,"sunder_cascade",1,6,""
703,"sunder_start",1,0,""
704,"sunder_start",1,1,""
705,"sunder_start",1,5,""
706,"sunder_start",1,6,""
707,"sunder_pulse_ancestral",3,0,""
708,"sunder_pulse_ancestral",3,1,""
709,"sunder_pulse_ancestral",3,5,""
710,"sunder_pulse_ancestral",3,6,""
711,"sunder_cascade_ancestral",1,0,""
712,"sunder_cascade_ancestral",1,1,""
713,"sunder_cascade_ancestral",1,5,""
714,"sunder_cascade_ancestral",1,6,""
715,"sunder_start_ancestral",1,0,""
716,"sunder_start_ancestral",1,1,""
717,"sunder_start_ancestral",1,5,""
718,"sunder_start_ancestral",1,6,""
719,"tectonic_slam_core",1,0,""
720,"tectonic_slam_core",1,1,""
721,"tectonic_slam_core",1,2,""
722,"tectonic_slam_core",1,3,""
723,"tectonic_slam_edge_crack",1,0,""
724,"tectonic_slam_edge_crack",1,1,""
725,"tectonic_slam_edge_crack",1,2,""
726,"tectonic_slam_edge_crack",1,3,""
727,"tectonic_slam_explosion",1,0,""
728,"tectonic_slam_explosion",1,1,""
729,"tectonic_slam_explosion",1,2,""
730,"tectonic_slam_explosion",1,3,""
731,"tectonic_slam_shockwave",1,0,""
732,"tectonic_slam_shockwave",1,1,""
733,"tectonic_slam_shockwave",1,2,""
734,"tectonic_slam_shockwave",1,3,""
735,"tectonic_slam_core_ancestral",1,0,""
736,"tectonic_slam_core_ancestral",1,3,""
737,"tectonic_slam_edge_crack_ancestral",1,0,""
738,"tectonic_slam_edge_crack_ancestral",1,3,""
739,"tectonic_slam_explosion_ancestral",1,0,""
740,"tectonic_slam_explosion_ancestral",1,3,""
741,"tectonic_slam_core_lite",1,0,""
742,"tectonic_slam_core_lite",1,3,""
743,"tectonic_slam_edge_crack_lite",1,0,""
744,"tectonic_slam_edge_crack_lite",1,3,""
745,"tectonic_slam_explosion_lite",1,0,""
746,"tectonic_slam_explosion_lite",1,3,""
747,"cleave_slash",1,0,""
748,"cleave_slash",1,1,""
749,"cleave_slash",1,5,""
750,"cleave_slash",1,6,""
751,"cleave_impact",1,0,""
752,"cleave_impact",1,6,""
753,"cleave_effect",1,1,""
754,"cleave_effect",1,2,""
755,"cleave_effect",1,4,""
756,"cleave_sound",1,0,""
757,"cleave_sound",1,1,""
758,"cleave_sound",1,2,""
759,"cleave_sound",1,3,""
760,"cleave_sound",1,4,""
761,"cleave_sound",1,5,""
762,"cleave_sound",1,6,""
763,"vaal_cleave_slash",1,0,""
764,"vaal_cleave_slash",1,1,""
765,"vaal_cleave_slash",1,5,""
766,"vaal_cleave_slash",1,6,""
767,"vaal_cleave_reaper",1,0,""
768,"vaal_cleave_reaper",1,1,""
769,"blade_flurry_sound",1,0,""
770,"blade_flurry_sound",1,1,""
771,"blade_flurry_sound",1,3,""
772,"piety_reverse_cleave_sound",1,0,""
773,"piety_reverse_cleave_sound",1,1,""
774,"purge_hound_whirling_blades_sound",1,0,""
775,"purge_hound_whirling_blades_sound",1,1,""
776,"whirling_leap_sound",1,0,""
777,"whirling_leap_sound",1,1,""
778,"maligaro_blade_flurry_sound",1,0,""
779,"maligaro_blade_flurry_sound",1,1,""
780,"mortar_barrage_mine_explode",1,0,""
781,"mortar_barrage_mine_explode",1,1,""
782,"mortar_barrage_mine_explode",1,2,""
783,"mortar_barrage_mine_impact",1,0,""
784,"mortar_barrage_mine_impact",1,1,""
785,"mortar_barrage_mine_impact",1,2,""
786,"mine_lightning_explosion",1,0,""
787,"mine_lightning_explosion",1,1,""
788,"mine_lightning_explosion",1,2,""
789,"cold_projectile_mine_cast_effect",1,0,""
790,"cold_projectile_mine_cast_effect",1,1,""
791,"cold_projectile_mine_cast_effect",1,2,""
792,"poisonous_concoction_explode_base",1,0,""
793,"poisonous_concoction_explode_base_wall",1,0,""
794,"poisonous_concoction_explode_base_lite",1,0,""
795,"poisonous_concoction_explode_base_wall_lite",1,0,""
796,"poisonous_concoction_explode_base",1,1,""
797,"poisonous_concoction_explode_base_wall",1,1,""
798,"poisonous_concoction_explode_base_lite",1,1,""
799,"poisonous_concoction_explode_base_wall_lite",1,1,""
800,"poisonous_concoction_flask",1,0,""
801,"poisonous_concoction_flask",1,1,""
802,"poisonous_concoction_debris",1,0,""
803,"poisonous_concoction_debris",1,1,""
804,"poisonous_concoction_explode_base",1,2,""
805,"poisonous_concoction_explode_base_wall",1,2,""
806,"poisonous_concoction_explode_base_lite",1,2,""
807,"poisonous_concoction_explode_base_wall_lite",1,2,""
808,"poisonous_concoction_flask",1,2,""
809,"poisonous_concoction_debris",1,2,""
810,"glacial_cascade_effect",1,0,""
811,"glacial_cascade_effect",1,1,""
812,"glacial_cascade_effect",1,12,""
813,"glacial_cascade_effect",1,13,""
814,"glacial_cascade_final_effect",1,0,""
815,"glacial_cascade_final_effect",1,1,""
816,"glacial_cascade_final_effect",1,12,""
817,"glacial_cascade_final_effect",1,13,""
818,"glacial_cascade_lite_effect",1,0,""
819,"glacial_cascade_lite_final_effect",1,0,""
820,"glacial_cascade_old_animation",1,0,""
821,"glacial_cascade_old_animation",1,1,""
822,"glacial_cascade_old_animation",1,2,""
823,"glacial_cascade_old_animation",1,3,""
824,"glacial_cascade_old_animation",1,4,""
825,"glacial_cascade_old_animation",1,5,""
826,"glacial_cascade_old_animation",1,6,""
827,"glacial_cascade_old_animation",1,7,""
828,"glacial_cascade_old_animation",1,8,""
829,"glacial_cascade_old_animation",1,9,""
830,"glacial_cascade_old_animation",1,10,""
831,"glacial_cascade_old_animation",1,11,""
832,"glacial_cascade_old_animation",1,12,""
833,"glacial_cascade_old_animation",1,13,""
834,"glacial_cascade_old_animation",1,14,""
835,"arc_hit",1,0,""
836,"arc_hit",1,1,""
837,"arc_hit",1,2,""
838,"arc_hit",1,3,""
839,"arc_hit",1,4,""
840,"arc_hit",1,5,""
841,"arc_hit",1,6,""
842,"arc_hit",1,7,""
843,"arc_hit",1,9,""
844,"arc_hit",1,11,""
845,"arc_hit",1,12,""
846,"arc_hit",1,13,""
847,"arc_hand",1,0,""
848,"arc_hand",1,10,""
849,"arc_ground_hit",1,0,""
850,"arc_ground_hit",1,1,""
851,"arc_ground_hit",1,2,""
852,"arc_ground_hit",1,3,""
853,"arc_ground_hit",1,4,""
854,"arc_ground_hit",1,5,""
855,"arc_ground_hit",1,6,""
856,"arc_ground_hit",1,7,""
857,"arc_ground_hit",1,9,""
858,"arc_ground_hit",1,10,""
859,"arc_ground_hit",1,11,""
860,"chronomancer_warp_out",1,0,""
861,"chronomancer_warp_in",1,0,""
862,"chronomancer_surge",1,0,""
863,"flame_wall_cast",1,0,""
864,"flame_wall_cast",1,1,""
865,"flame_wall_cast",1,2,""
866,"flame_wall_cast",1,3,""
867,"flame_wall_projectile_buff",1,0,""
868,"flame_wall_projectile_buff",1,1,""
869,"flame_wall_projectile_buff",1,2,""
870,"flame_wall_projectile_buff",1,3,""
871,"plague_bearer_aura_start",3,0,""
872,"plague_bearer_aura_start",3,1,""
873,"plague_bearer_aura_start",3,2,""
874,"plague_bearer_aura_radius",3,0,""
875,"plague_bearer_aura_radius",3,1,""
876,"plague_bearer_aura_radius",3,2,""
877,"plague_bearer_max_poison",3,0,""
878,"plague_bearer_max_poison",3,1,""
879,"plague_bearer_max_poison",3,2,""
880,"plague_bearer_apply",3,0,""
881,"plague_bearer_apply",3,1,""
882,"plague_bearer_apply",3,2,""
883,"storm_brand_attached",3,0,""
884,"storm_brand_attached",3,1,""
885,"storm_brand_attached",3,2,""
886,"storm_brand_detached",3,0,""
887,"storm_brand_detached",3,1,""
888,"storm_brand_detached",3,2,""
889,"storm_brand_recall",3,0,""
890,"storm_brand_recall",3,1,""
891,"storm_brand_recall",3,2,""
892,"storm_brand_activation",3,0,""
893,"storm_brand_activation",3,1,""
894,"storm_brand_activation",3,2,""
895,"storm_brand_impact",3,0,""
896,"storm_brand_impact",3,1,""
897,"storm_brand_impact",3,2,""
898,"armageddon_brand_attached",3,0,""
899,"armageddon_brand_attached",3,2,""
900,"armageddon_brand_detached",3,0,""
901,"armageddon_brand_detached",3,2,""
902,"armageddon_brand_recall",3,0,""
903,"armageddon_brand_recall",3,2,""
904,"armageddon_brand_activation",3,0,""
905,"armageddon_brand_activation",3,2,""
906,"armageddon_brand_meteor",3,0,""
907,"armageddon_brand_meteor",3,2,""
908,"armageddon_brand_impact",3,0,""
909,"armageddon_brand_impact",3,2,""
910,"arcanist_brand_attached",3,0,""
911,"arcanist_brand_attached",3,2,""
912,"arcanist_brand_detached",3,0,""
913,"arcanist_brand_detached",3,2,""
914,"arcanist_brand_recall",3,0,""
915,"arcanist_brand_recall",3,2,""
916,"arcanist_brand_activation",3,0,""
917,"arcanist_brand_activation",3,2,""
918,"penance_brand_attached",3,0,""
919,"penance_brand_attached",3,2,""
920,"penance_brand_detached",3,0,""
921,"penance_brand_detached",3,2,""
922,"penance_brand_recall",3,0,""
923,"penance_brand_recall",3,2,""
924,"penance_brand_activation",3,0,""
925,"penance_brand_activation",3,2,""
926,"penance_brand_explosion",3,0,""
927,"penance_brand_explosion",3,2,""
928,"penance_brand_explosion_big",3,0,""
929,"penance_brand_explosion_big",3,2,""
930,"winter_brand_attached",3,0,""
931,"winter_brand_attached",3,2,""
932,"winter_brand_detached",3,0,""
933,"winter_brand_detached",3,2,""
934,"winter_brand_recall",3,0,""
935,"winter_brand_recall",3,2,""
936,"winter_brand_nova",3,0,""
937,"winter_brand_nova",3,2,""
938,"winter_brand_orb",3,0,""
939,"winter_brand_orb",3,2,""
940,"shield_charge_charge",1,0,""
941,"shield_charge_charge",1,2,""
942,"shield_charge_charge",1,3,""
943,"shield_charge_charge",1,4,""
944,"shield_charge_charge",1,5,""
945,"shield_charge_impact",1,0,""
946,"shield_charge_impact",1,2,""
947,"shield_charge_impact",1,3,""
948,"shield_charge_impact",1,4,""
949,"shield_charge_impact",1,5,""
950,"shield_charge_shield_impact",1,0,""
951,"shield_charge_shield_impact",1,2,""
952,"shield_charge_shield_impact",1,3,""
953,"shield_charge_shield_impact",1,4,""
954,"shield_charge_shield_impact",1,5,""
955,"shield_charge_ground",1,0,""
956,"shield_charge_ground",1,2,""
957,"shield_charge_ground",1,3,""
958,"shield_charge_ground",1,4,""
959,"shield_charge_ground",1,5,""
960,"shield_charge_final_nova",1,0,""
961,"shield_charge_final_nova",1,2,""
962,"shield_charge_final_nova",1,3,""
963,"shield_charge_final_nova",1,4,""
964,"shield_charge_final_nova",1,5,""
965,"shield_charge_kickup",1,0,""
966,"shield_charge_kickup",1,3,""
967,"shield_charge_kickup",1,4,""
968,"shield_charge_kickup",1,5,""
969,"shield_charge_no_charge_audio",1,0,""
970,"shield_charge_no_charge_audio",1,2,""
971,"shield_charge_no_charge_audio",1,3,""
972,"shield_charge_no_charge_audio",1,4,""
973,"shield_charge_no_charge_audio",1,5,""
974,"shield_charge_shield_override",1,4,""
975,"shield_charge_shield_override",1,5,""
976,"barrage_bow",1,0,""
977,"barrage_bow",1,1,""
978,"barrage_bow",1,2,""
979,"barrage_bow",1,3,""
980,"barrage_wand",1,0,""
981,"barrage_wand",1,1,""
982,"barrage_wand",1,2,""
983,"barrage_wand",1,3,""
984,"barrage_fire_bow",1,0,""
985,"barrage_fire_bow",1,1,""
986,"barrage_fire_bow",1,2,""
987,"barrage_fire_bow",1,3,""
988,"barrage_fire_wand",1,0,""
989,"barrage_fire_wand",1,1,""
990,"barrage_fire_wand",1,2,""
991,"barrage_fire_wand",1,3,""
992,"barrage_pierce_bow",1,0,""
993,"barrage_pierce_wand",1,0,""
994,"flame_dash",1,0,""
995,"flame_dash",1,1,""
996,"flame_dash",1,2,""
997,"flame_dash",1,3,""
998,"flame_dash",1,4,""
999,"flame_dash",1,5,""
1000,"flame_dash",1,6,""
1001,"flame_dash",1,7,""
1002,"flame_dash",1,8,""
1003,"flame_dash",1,9,""
1004,"flame_dash",1,10,""
1005,"flame_dash",1,11,""
1006,"flame_dash",1,12,""
1007,"flame_dash",1,13,""
1008,"flame_dash_ghost_effect",1,7,""
1009,"virulent_arrow_bloom",3,0,""
1010,"virulent_arrow_bloom",3,1,""
1011,"virulent_arrow_bloom",3,2,""
1012,"virulent_arrow_bloom",3,3,""
1013,"virulent_arrow_release",1,0,""
1014,"virulent_arrow_release",1,1,""
1015,"virulent_arrow_release",1,2,""
1016,"virulent_arrow_release",1,3,""
1017,"virulent_arrow_on_max_charges",1,0,""
1018,"virulent_arrow_on_max_charges",1,1,""
1019,"virulent_arrow_on_max_charges",1,2,""
1020,"virulent_arrow_on_max_charges",1,3,""
1021,"virulent_arrow_base",1,0,""
1022,"virulent_arrow_base",1,1,""
1023,"virulent_arrow_base",1,2,""
1024,"virulent_arrow_base",1,3,""
1025,"virulent_arrow_pierce_main",1,0,""
1026,"virulent_arrow_pierce_main",1,1,""
1027,"virulent_arrow_pierce_main",1,2,""
1028,"virulent_arrow_pierce_main",1,3,""
1029,"virulent_arrow_pierce_not_main",1,0,""
1030,"virulent_arrow_pierce_not_main",1,1,""
1031,"virulent_arrow_pierce_not_main",1,2,""
1032,"virulent_arrow_pierce_not_main",1,3,""
1033,"virulent_arrow_roots",1,0,""
1034,"virulent_arrow_roots",1,1,""
1035,"virulent_arrow_roots",1,2,""
1036,"virulent_arrow_roots",1,3,""
1037,"virulent_arrow_on_max_charges_sound",1,0,""
1038,"virulent_arrow_on_max_charges_sound",1,1,""
1039,"virulent_arrow_on_max_charges_sound",1,2,""
1040,"virulent_arrow_on_max_charges_sound",1,3,""
1041,"virulent_arrow_channel_effect",1,0,""
1042,"virulent_arrow_channel_effect",1,1,""
1043,"virulent_arrow_channel_effect",1,2,""
1044,"virulent_arrow_channel_effect",1,3,""
1045,"blight_channel_cone",1,0,""
1046,"blight_channel_cone",1,1,""
1047,"blight_channel_cone",1,2,""
1048,"blight_channel_cone",1,3,""
1049,"blight_channel_cone",1,4,""
1050,"blight_channel_cone_attach",1,1,""
1051,"blight_channel_hand",1,0,""
1052,"blight_channel_hand",1,2,""
1053,"blight_channel_hand",1,3,""
1054,"blight_channel_hand",1,4,""
1055,"blight_channel_particles",1,0,""
1056,"blight_channel_particles",1,2,""
1057,"blight_channel_particles",1,3,""
1058,"blight_channel_particles",1,4,""
1059,"blight_channel_horror",3,0,""
1060,"blight_channel_horror",3,1,""
1061,"blight_channel_horror",3,2,""
1062,"blight_channel_horror",3,3,""
1063,"blight_channel_horror",3,4,""
1064,"vaal_blight_area",1,0,""
1065,"vaal_blight_area",1,1,""
1066,"vaal_blight_area",1,2,""
1067,"vaal_blight_area",1,3,""
1068,"vaal_blight_area",1,4,""
1069,"tempest_shield_start_sound",1,0,""
1070,"tempest_shield_start_sound",1,1,""
1071,"tempest_shield_beam_hit_sound",1,0,""
1072,"tempest_shield_beam_hit_sound",1,1,""
1073,"tempest_shield_beam_hit",1,0,""
1074,"tempest_shield_beam_hit",1,1,""
1075,"tempest_shield_shield_for_snake_MTX",1,0,""
1076,"tempest_shield_shield_for_snake_MTX",1,1,""
1077,"wither_channelled",1,0,""
1078,"wither_channelled",1,1,""
1079,"wither_channelled",1,2,""
1080,"wither_channelled",1,3,""
1081,"wither_channelled",1,4,""
1082,"wither_channelled",1,5,""
1083,"wither_channelled",1,6,""
1084,"wither_channelled_surge",1,0,""
1085,"wither_channelled_surge",1,1,""
1086,"wither_channelled_surge",1,2,""
1087,"wither_channelled_surge",1,3,""
1088,"wither_channelled_surge",1,4,""
1089,"wither_channelled_surge",1,5,""
1090,"wither_channelled_surge",1,6,""
1091,"soul_link_broken_source",1,0,""
1092,"soul_link_broken_target",1,0,""
1093,"storm_blade_turn_off_one_hand",1,0,""
1094,"storm_blade_turn_off_one_hand",1,1,""
1095,"storm_blade_turn_off_two_hand",1,0,""
1096,"storm_blade_turn_off_two_hand",1,1,""
1097,"flame_link_broken_source",1,0,""
1098,"flame_link_broken_target",1,0,""
1099,"remora_link_broken_source",1,0,""
1100,"remora_link_broken_target",1,0,""
1101,"bulwark_link_broken_source",1,0,""
1102,"bulwark_link_broken_target",1,0,""
1103,"trigger_link_broken_source",1,0,""
1104,"trigger_link_broken_target",1,0,""
1105,"critical_link_broken_source",1,0,""
1106,"critical_link_broken_target",1,0,""
1107,"brand_surge_nova",1,0,""
1108,"brand_surge_detonate_fire",1,0,""
1109,"brand_surge_detonate_cold",1,0,""
1110,"brand_surge_detonate_lightning",1,0,""
1111,"brand_surge_detonate_chaos",1,0,""
1112,"brand_surge_detonate_physical",1,0,""
1113,"brand_surge_nova",1,1,""
1114,"brand_surge_detonate_fire",1,1,""
1115,"brand_surge_detonate_cold",1,1,""
1116,"brand_surge_detonate_lightning",1,1,""
1117,"brand_surge_detonate_chaos",1,1,""
1118,"brand_surge_detonate_physical",1,1,""
1119,"brand_surge_nova",1,2,""
1120,"brand_surge_detonate_fire",1,2,""
1121,"brand_surge_detonate_cold",1,2,""
1122,"brand_surge_detonate_lightning",1,2,""
1123,"brand_surge_detonate_chaos",1,2,""
1124,"brand_surge_detonate_physical",1,2,""
1125,"lightning_arrow_beam",1,0,""
1126,"lightning_arrow_beam",1,1,""
1127,"lightning_arrow_beam",1,2,""
1128,"lightning_arrow_beam",1,3,""
1129,"lightning_arrow_hit",1,0,""
1130,"lightning_arrow_hit",1,1,""
1131,"lightning_arrow_hit",1,2,""
1132,"lightning_arrow_hit",1,3,""
1133,"tornado",3,0,""
1134,"tornado",3,1,""
1135,"tornado_shot_impact",1,0,""
1136,"tornado_shot_impact",1,1,""
1137,"tornado_shot_impact",1,2,""
1138,"tornado_shot_impact",1,3,""
1139,"tornado_shot_impact",1,4,""
1140,"tornado_shot_impact_lite",1,0,""
1141,"tornado_shot_impact_lite",1,1,""
1142,"tornado_shot_impact_lite",1,2,""
1143,"tornado_shot_impact_lite",1,3,""
1144,"tornado_shot_impact_lite",1,4,""
1145,"tornado_absorption_end",3,0,""
1146,"tornado_absorption_end",3,1,""
1147,"tornado_absorption_end_cold",3,0,""
1148,"tornado_absorption_end_cold",3,1,""
1149,"tornado_absorption_end_fire",3,0,""
1150,"tornado_absorption_end_fire",3,1,""
1151,"tornado_absorption_end_lightning",3,0,""
1152,"tornado_absorption_end_lightning",3,1,""
1153,"tornado_absorption_end_chaos",3,0,""
1154,"tornado_absorption_end_chaos",3,1,""
1155,"tornado_hit_phys",1,0,""
1156,"tornado_hit_phys",1,1,""
1157,"tornado_hit_fire",1,0,""
1158,"tornado_hit_fire",1,1,""
1159,"tornado_hit_cold",1,0,""
1160,"tornado_hit_cold",1,1,""
1161,"tornado_hit_lightning",1,0,""
1162,"tornado_hit_lightning",1,1,""
1163,"tornado_hit_chaos",1,0,""
1164,"tornado_hit_chaos",1,1,""
1165,"fireball_standard",1,0,""
1166,"fireball_standard",1,2,""
1167,"fireball_standard",1,5,""
1168,"fireball_standard",1,9,""
1169,"fireball_standard",1,10,""
1170,"fireball_standard",1,11,""
1171,"fireball_standard",1,14,""
1172,"fireball_standard",1,15,""
1173,"fireball_standard",1,16,""
1174,"fireball_standard",1,17,""
1175,"fireball_standard",1,18,""
1176,"fireball_standard",1,19,""
1177,"fireball_standard",1,20,""
1178,"fireball_standard",1,21,""
1179,"fireball_standard",1,22,""
1180,"fireball_standard",1,23,""
1181,"fireball_standard",1,24,""
1182,"fireball_standard",1,25,""
1183,"fireball_standard",1,26,""
1184,"fireball_standard",1,27,""
1185,"fireball_large",1,0,""
1186,"expanding_fire_cone_long",1,0,""
1187,"expanding_fire_cone_wide",1,0,""
1188,"expanding_fire_cone_wave",1,0,""
1189,"expanding_fire_cone_stage_4",1,0,""
1190,"expanding_fire_cone_stage_8",1,0,""
1191,"expanding_fire_cone_hand",1,0,""
1192,"expanding_fire_cone_long",1,1,""
1193,"expanding_fire_cone_wide",1,1,""
1194,"expanding_fire_cone_wave",1,1,""
1195,"expanding_fire_cone_stage_4",1,1,""
1196,"expanding_fire_cone_stage_8",1,1,""
1197,"expanding_fire_cone_long",1,2,""
1198,"expanding_fire_cone_wide",1,2,""
1199,"expanding_fire_cone_wave",1,2,""
1200,"expanding_fire_cone_stage_4",1,2,""
1201,"expanding_fire_cone_stage_8",1,2,""
1202,"expanding_fire_cone_hand",1,2,""
1203,"crackling_lance_beam_hit_wall",1,0,""
1204,"crackling_lance_beam_hit_wall",1,1,""
1205,"crackling_lance_beam_hit_wall",1,2,""
1206,"crackling_lance_final_beam_character",1,0,""
1207,"crackling_lance_final_beam_character",1,1,""
1208,"crackling_lance_final_beam_character",1,2,""
1209,"crackling_lance_final_beam_hit_wall",1,0,""
1210,"crackling_lance_final_beam_hit_wall",1,1,""
1211,"crackling_lance_final_beam_hit_wall",1,2,""
1212,"crackling_lance_sparkle_hands",1,0,""
1213,"crackling_lance_sparkle_hands",1,1,""
1214,"crackling_lance_sparkle_hands",1,2,""
1215,"ice_shot_hit",1,0,""
1216,"ice_shot_wide",1,0,""
1217,"ice_shot_very_wide",1,0,""
1218,"ice_shot_hit",1,1,""
1219,"ice_shot_wide",1,1,""
1220,"ice_shot_very_wide",1,1,""
1221,"ice_shot_hit",1,2,""
1222,"ice_shot_wide",1,2,""
1223,"ice_shot_very_wide",1,2,""
1224,"ice_shot_hit",1,3,""
1225,"ice_shot_wide",1,3,""
1226,"ice_shot_very_wide",1,3,""
1227,"ice_shot_hit",1,4,""
1228,"ice_shot_wide",1,4,""
1229,"ice_shot_very_wide",1,4,""
1230,"expanding_rain_of_arrows_arrow",1,0,""
1231,"expanding_rain_of_arrows_arrow",1,1,""
1232,"expanding_rain_of_arrows_arrow",1,2,""
1233,"expanding_rain_of_arrows_arrow",1,3,""
1234,"expanding_rain_of_arrows_arrow",1,4,""
1235,"expanding_rain_of_arrows_arrow",1,5,""
1236,"expanding_rain_of_arrows_arrow",1,6,""
1237,"expanding_rain_of_arrows_arrow",1,7,""
1238,"expanding_rain_of_arrows_arrow",1,8,""
1239,"expanding_rain_of_arrows_arrow",1,9,""
1240,"expanding_rain_of_arrows_arrow",1,10,""
1241,"expanding_rain_of_arrows_explosion",1,0,""
1242,"expanding_rain_of_arrows_explosion",1,1,""
1243,"expanding_rain_of_arrows_explosion",1,2,""
1244,"expanding_rain_of_arrows_explosion",1,3,""
1245,"expanding_rain_of_arrows_explosion",1,5,""
1246,"expanding_rain_of_arrows_explosion",1,6,""
1247,"expanding_rain_of_arrows_explosion",1,7,""
1248,"expanding_rain_of_arrows_explosion",1,8,""
1249,"expanding_rain_of_arrows_explosion",1,9,""
1250,"expanding_rain_of_arrows_explosion",1,10,""
1251,"expanding_rain_of_arrows_up",1,0,""
1252,"expanding_rain_of_arrows_up",1,1,""
1253,"expanding_rain_of_arrows_up",1,3,""
1254,"expanding_rain_of_arrows_up",1,4,""
1255,"expanding_rain_of_arrows_up",1,5,""
1256,"expanding_rain_of_arrows_up",1,6,""
1257,"expanding_rain_of_arrows_up",1,7,""
1258,"expanding_rain_of_arrows_up",1,8,""
1259,"expanding_rain_of_arrows_up",1,9,""
1260,"expanding_rain_of_arrows_up",1,10,""
1261,"toxic_rain_explode",3,0,""
1262,"toxic_rain_explode",3,1,""
1263,"toxic_rain_explode",3,2,""
1264,"toxic_rain_explode",3,3,""
1265,"toxic_rain_explode",3,4,""
1266,"toxic_rain_explode",3,5,""
1267,"toxic_rain_explode",3,6,""
1268,"toxic_rain_explode",3,7,""
1269,"toxic_rain_place",1,0,""
1270,"toxic_rain_place",1,1,""
1271,"toxic_rain_place",1,2,""
1272,"toxic_rain_place",1,3,""
1273,"toxic_rain_place",1,5,""
1274,"toxic_rain_place",1,6,""
1275,"toxic_rain_place",1,7,""
1276,"toxic_rain_projectile",1,0,""
1277,"toxic_rain_projectile",1,1,""
1278,"toxic_rain_projectile",1,2,""
1279,"toxic_rain_projectile",1,3,""
1280,"toxic_rain_projectile",1,4,""
1281,"toxic_rain_projectile",1,5,""
1282,"toxic_rain_projectile",1,6,""
1283,"toxic_rain_projectile",1,7,""
1284,"toxic_rain_arrow_up",1,0,""
1285,"toxic_rain_arrow_up",1,1,""
1286,"toxic_rain_arrow_up",1,2,""
1287,"toxic_rain_arrow_up",1,3,""
1288,"toxic_rain_arrow_up",1,4,""
1289,"toxic_rain_arrow_up",1,5,""
1290,"toxic_rain_arrow_up",1,6,""
1291,"toxic_rain_arrow_up",1,7,""
1292,"toxic_rain_arrow_down",1,0,""
1293,"toxic_rain_arrow_down",1,1,""
1294,"toxic_rain_arrow_down",1,2,""
1295,"toxic_rain_arrow_down",1,3,""
1296,"toxic_rain_arrow_down",1,4,""
1297,"toxic_rain_arrow_down",1,5,""
1298,"toxic_rain_arrow_down",1,6,""
1299,"toxic_rain_arrow_down",1,7,""
1300,"bubble_shield_shield",1,0,""
1301,"bubble_shield_explode",1,0,""
1302,"molten_shell",1,0,""
1303,"molten_shell",1,1,""
1304,"molten_shell",1,2,""
1305,"molten_shell",1,3,""
1306,"molten_shell",1,4,""
1307,"molten_shell",1,5,""
1308,"molten_shell",1,6,""
1309,"molten_shell_explode",3,0,""
1310,"molten_shell_explode",3,1,""
1311,"molten_shell_explode",3,2,""
1312,"molten_shell_explode",3,3,""
1313,"molten_shell_explode",3,4,""
1314,"molten_shell_explode",3,5,""
1315,"molten_shell_explode",3,6,""
1316,"vaal_molten_shell",1,0,2112
1317,"vaal_molten_shell",1,1,2112
1318,"vaal_molten_shell",1,2,2112
1319,"vaal_molten_shell",1,3,2112
1320,"vaal_molten_shell",1,4,2112
1321,"vaal_molten_shell",1,5,2112
1322,"vaal_molten_shell",1,6,2112
1323,"hydrosphere_nova_shock",1,0,""
1324,"hydrosphere_nova_shock",1,1,""
1325,"hydrosphere_nova_ice",1,0,""
1326,"hydrosphere_nova_ice",1,1,""
1327,"hydrosphere_nova_water",1,0,""
1328,"hydrosphere_nova_water",1,1,""
1329,"hydrosphere_nova_interpolated",1,0,""
1330,"hydrosphere_nova_interpolated",1,1,""
1331,"hydrosphere_nova_combined",1,0,""
1332,"hydrosphere_nova_combined",1,1,""
1333,"hydrosphere_nova_shock_lite",1,0,""
1334,"hydrosphere_nova_shock_lite",1,1,""
1335,"hydrosphere_nova_ice_lite",1,0,""
1336,"hydrosphere_nova_ice_lite",1,1,""
1337,"hydrosphere_nova_combined_lite",1,0,""
1338,"hydrosphere_nova_combined_lite",1,1,""
1339,"hydrosphere_impact_lightning",1,0,""
1340,"hydrosphere_impact_lightning",1,1,""
1341,"hydrosphere_impact_ice",1,0,""
1342,"hydrosphere_impact_ice",1,1,""
1343,"hydrosphere_impact_water",1,0,""
1344,"hydrosphere_impact_water",1,1,""
1345,"hydrosphere_travel_beam",1,0,""
1346,"hydrosphere_travel_beam",1,1,""
1347,"hydrosphere_travel_pulse",1,0,""
1348,"hydrosphere_travel_pulse",1,1,""
1349,"hydrosphere_water_aura",1,0,""
1350,"hydrosphere_water_aura",1,1,""
1351,"storm_call_loop",1,0,""
1352,"storm_call_loop",1,1,""
1353,"storm_call_loop",1,2,""
1354,"storm_call_loop",1,3,""
1355,"storm_call_loop",1,4,""
1356,"storm_call_loop",1,5,""
1357,"storm_call_loop",1,6,""
1358,"storm_call_loop",1,7,""
1359,"storm_call_loop",1,8,""
