"rownum","Monster","SkillType","rid","[rid]","[i32]","rid","Animation","Stats","StatsValues","i32","rid","GrantedEffects","i32","rid","Script1","Script2","Mods","Name","i32","[rid]","i32","i32","[i32]","[rid]","[rid]","[rid]","MiscAnimations","bool"
918,5003,1,5923,[],[],9409,"",[173],[2],0,"",[],0,"","","",[],"Magma Wave",0,[],0,0,[],[],[],[],[],""
919,5003,2,5923,[],[],9410,"","[1777,173]","[1,9]",0,"",[],0,"","","",[],"Magma Nova",0,[],0,0,[],[],[],[],[],""
920,5003,4,5923,[],[],9411,"","[1777,173,172,175]","[1,9,10,-50]",0,"",[],0,"","","",[],"Lurching Magma",0,[],0,0,[],[],[],[],[],""
921,5018,0,349,[],[],9471,"",[],[],0,"",[],10,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
922,5018,1,2607,[],[],9409,"",[173],[4],0,"",[],10,"","","",[],"Spectral Arsenal",0,[],0,0,[],[],[],[],[],""
923,5018,2,218,[],[],9464,"",[347],[6],0,"",[5059],10,"","","on_event_triggerground_for_NewShieldCharge = \""TriggerSkill(MetamorphosisCastBurningGround);\""",[],"Charge Forward",0,[],0,0,[],[],[],[],[],""
924,5018,3,2607,[],[],9411,"","[173,1777]","[4,1]",0,2608,[],10,"","","",[],"Spiralling Arsenal",0,[],0,0,[],[],[],[],[],""
925,5020,0,349,[],[],9471,"",[],[],0,"",[],10,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
926,5020,1,2607,[],[],9409,"",[173],[4],0,"",[],10,"","","",[],"Spectral Arsenal",0,[],0,0,[],[],[],[],[],""
927,5020,3,2607,[],[],9411,"","[173,1777]","[4,1]",0,2608,[],10,"","","",[],"Spiralling Arsenal",0,[],0,0,[],[],[],[],[],""
928,5020,4,2520,[],[],2520,22,"[5751,357]","[200,6000]",0,"",[],10,"","","",[],"Divine Protection",0,[],0,0,[],[],[],[],[],""
929,1373,1,49,[],[],9409,"",[195],[1],0,"",[],0,"","","",[],"Corrupted Fireball",0,[],30,0,[],[],[],[],[],""
930,1373,3,49,[],[],9411,"",[1211],[-40],0,50,[],0,"","on_start_Fireball = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Corrupted Fireball Nova",0,[],30,0,[],[],[],[],[3603],""
931,4926,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
932,4926,2,7708,[],[],9410,"",[173],[2],0,"",[6147],0,"","","",[],"Explosive Shot",0,[],0,0,[],[],[],[],[],""
933,4926,4,4624,[],[],9433,20,"[173,2501,357,6152]","[0,5,4000,1]",0,"",[],0,"","","",[],"Crowd Catcher",51,[],0,0,[],[],[],[],[],""
934,4928,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
935,4928,4,4624,[],[],9433,20,"[173,2501,357,6152]","[0,5,4000,1]",0,"",[],0,"","","",[],"Crowd Catcher",51,[],0,0,[],[],[],[],[],""
936,5007,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
937,5007,2,5928,[],[],9491,28,"[173,2501]","[4,25]",0,"",[],0,"","","",[],"Magma Cascade",81,[],0,0,[],[],[],[],[],""
938,5007,1,5928,[],[],9409,"",[173],[4],0,"",[],0,"","","",[],"Magma Wave",0,[],0,0,[],[],[],[],[],""
939,5007,4,5928,[],[],9411,"","[1777,173,172,175]","[1,9,10,-50]",0,"",[],0,"","","",[],"Lurching Magma",0,[],0,0,[],[],[],[],[],""
940,5022,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
941,5022,1,2611,[],[],9409,"",[173],[2],0,"",[],0,"","","",[],"Spectral Arsenal",0,[],0,0,[],[],[],[],[],""
942,5022,4,2611,[],[],9411,"","[173,1777,347]","[6,1,10]",0,2608,[],0,"","","",[],"Spiralling Arsenal",0,[],0,0,[],[],[],[],[],""
943,5022,2,219,[],[],9464,"",[347],[6],0,"",[5059],0,"","","on_event_triggerground_for_NewShieldCharge = \""TriggerSkill(MetamorphosisCastBurningGround);\""",[],"Shield Bash",0,[],0,0,[],[],[],[],[],""
944,5024,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
945,5024,1,219,[],[],9463,"",[],[],0,"",[],0,"","","",[],"Shield Bash",0,[],0,0,[],[],[],[],[],""
946,5026,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
947,5026,1,2611,[],[],9409,"",[173],[2],0,"",[],0,"","","",[],"Spectral Arsenal",0,[],0,0,[],[],[],[],[],""
948,5026,4,2611,[],[],9411,"","[173,1777,347]","[6,1,10]",0,2608,[],0,"","","",[],"Spiralling Arsenal",0,[],0,0,[],[],[],[],[],""
949,5026,3,2520,[],[],2520,"","[5751,357]","[120,6000]",0,"",[],0,"","","",[],"Divine Protection",0,[],0,0,[],[],[],[],[],""
950,5292,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
951,5292,2,2731,[],[],9479,"","[357,3881,1211]","[2000,-33,100]",0,"",[],0,"","","",[],"Storm Strike",83,[],0,0,[],[],[],[],[],""
952,5292,3,2731,[],[],9449,"","[357,3881]","[2000,-33]",0,"",[],0,"","","",[],"Storm Fall",84,[],0,0,[],[],[],[],[],""
953,5292,4,2731,[],[],9433,"",[357],[2000],0,"",[],0,"","","",[],"Storm Cage",51,[],100,0,[],[],[],[],[],""
954,5421,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],-20,0,[],[],[],[],[],""
955,5421,1,6049,[],[],9409,"",[173],[2],0,"",[],0,"","","",[],"Animated Swords",0,[],0,0,[],[],[],[],[],""
956,5421,2,6043,[],[],9410,"","[1920,482]","[-60,50]",0,"",[],0,"","","",[],"Volcanic Slam",0,[],0,0,[],[],[],[],[],""
957,5421,3,6051,[],[],9411,"",[173],[6],0,"",[],0,"","","",[],"Mass Animated Swords",0,[],0,0,[],[],[],[],[],""
958,5421,4,5608,[],[],9421,"","[2501,318,6152]","[25,150,5]",0,"",[],0,"","","",[],"Volcanic Barrage",0,[],-50,0,[],[],[],[],[],""
959,5593,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
960,5593,1,349,[],[],9472,"","[214,70]","[2,100]",0,2360,[],0,"","","",[],"Cultist Reave",0,[],-30,0,[],[],[],[],[],""
961,5595,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
962,5595,2,349,[],[],9473,1,[1920],[-40],0,8683,[],0,"","on_start_LancingSteel = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Cultist Lancing Steel",0,[],0,0,[],[],[],[],[3603],""
963,5597,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
964,5597,2,349,[],[],9473,1,[1920],[-40],0,8683,[],0,"","on_start_LancingSteel = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Cultist Lancing Steel",0,[],0,0,[],[],[],[],[3603],""
965,4907,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
966,5289,1,2180,[],[],9409,"",[173],[2],0,"",[],0,"","","",[],"Hallowed Ball Lightning",0,[],0,0,[],[],[],[],[],""
967,5289,2,2180,[],[],9479,"",[1789],[40],0,"",[],0,"","","",[],"Scattered Ball Lightning",83,[],0,0,[],[],[],[],[],""
968,5289,3,2730,[],[],9449,"","[357,3881]","[2000,-33]",0,"",[],0,"","","",[],"Storm Fall",84,[],0,0,[],[],[],[],[],""
969,5289,4,2730,[],[],9433,"",[357],[2000],0,"",[],0,"","","",[],"Storm Cage",51,[],100,0,[],[],[],[],[],""
970,1367,1,19,[],[],9409,"","[173,195]","[4,1]",0,"",[],0,"","","",[],"Divine Fireball",0,[],50,0,[],[],[],[],[],""
971,1367,2,2232,[],[],9410,"",[214],[1],0,"",[],0,"","","",[],"Divine Incinerate",0,[],0,0,[],[],[],[],[],""
972,1367,4,3676,[],[],9421,"",[],[],0,"",[],0,"","","",[],"Divine Flares",0,[],0,0,[],[],[],[],[],""
973,4909,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
974,4909,1,4175,[],[],9472,"",[],[],0,"",[],0,"","","",[],"Unrighteous Strike",0,[],0,0,[],[],[],[],[],""
975,4911,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
976,5016,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
977,5016,2,4534,[],[],9491,32,"[173,2501]","[4,25]",0,"",[],0,"","","",[],"Magma Cascade",81,[],0,0,[],[],[],[],[],""
978,5016,1,4534,[],[],9409,"",[173],[4],0,"",[],0,"","","",[],"Magma Wave",0,[],0,0,[],[],[],[],[],""
979,5016,4,4534,[],[],9434,32,"[1777,6152,172,175]","[1,2,10,-50]",0,"",[],0,"","","",[],"Ring of Fire",85,[],-80,0,[],[],[],[],[],""
980,5013,1,4531,[],[],9409,"",[173],[4],0,"",[],0,"","","",[],"Magma Wave",0,[],0,0,[],[],[],[],[],""
981,5013,2,4531,[],[],9410,"","[1777,173]","[1,7]",0,"",[],0,"","","",[],"Magma Nova",0,[],0,0,[],[],[],[],[],""
982,5013,3,4531,[],[],9411,28,[173],[1],0,4610,[],0,"","","",[],"Ember Toss",0,[],0,0,[],[],[],[],[],""
983,5013,4,5543,[],[],9434,32,[],[],0,4611,[5054],0,"","","",[],"Ring of Fire",85,[],0,0,[],[],[],[],[],""
984,5148,0,349,[],[],9471,"",[],[],0,5560,[],0,5140,"","",[],"Lunging Cleave",0,[5140],0,0,[],[],[],[],[],""
985,5148,1,5562,[],[],9409,"",[],[],0,5589,[],0,5140,"","",[],"Scattered Light",0,[5140],0,0,[],[],[],[],[],""
986,5148,2,5837,[],[],9410,"",[],[],0,"",[],0,"","","",[],"Weight of Divinity",0,[5140],0,0,[],[],[],[],[],""
987,5148,3,5831,[],[],5831,22,[],[],0,"",[],0,"","","",[],"Purifying Light",0,[5140],0,0,[],[],[],[],[],""
988,5148,4,5569,[],[],5569,"",[],[],0,"",[],0,"","","",[],"Purging Orb",0,[5140],-70,0,[],[],[],[],[],""
989,5271,1,10,[],[],9409,24,[173],[4],0,"",[],0,"","","",[],"Fireball Wave",0,[],0,0,[],[],[],[],[],""
990,5271,2,10,[],[],9437,24,[],[],0,"",[],0,"","","",[],"Rapid Fireball",56,[],0,0,[],[],[],[],[],""
991,5271,3,10,[],[],9439,24,[1211],[300],0,"",[],0,"","","",[],"Focused Fireball",52,[],0,0,[],[],[],[],[],""
992,603,0,2485,[],[],9408,20,[173],[4],0,"",[],0,"","","",[],"Desecrated Blast",0,[],0,0,[],[],[],[],[],""
993,603,1,2485,[],[],9480,20,"[173,1789]","[2,40]",0,"",[],0,"","","",[],"Desecrated Spray",124,[],0,0,[],[],[],[],[],""
994,603,2,2485,[],[],9410,20,"[1777,2119,2120,2121,175,2469,1789]","[1,15,500,120,100,-60,50]",0,"",[],0,"","on_event_metafx_for_MonsterProjectileSpell = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Desecrated Wave",0,[],0,0,[],[],[],[],[3507],""
995,603,4,2485,[],[],9421,114,[1211],[-75],0,9524,[3788],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( PhysicalBeacon );\""",[],"Thorn Spheres",0,[],150,150,"[3000,-25,50]","[357,434,2477]",[],[],[3507],""
996,645,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
997,647,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
998,737,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],-20,0,[],[],[],[],[],""
999,737,3,349,[],[],9474,13,[1920],[-53],0,9523,"[9529,6287]",0,"","","on_event_contact_for_EmptyActionAttack = \""TriggerSkill( MetamorphGeometryMiniEarthquake );\""",[],"Quake Slam",0,[],80,0,[],[],[],[],[],""
1000,737,4,349,[],[],9477,115,"[883,2154,4768]","[6,1,0]",0,9500,[9508],6,"","","on_event_contact_for_GeometryTrigger = \""TriggerSkill( MetamorphosisTriggerCircleGA2 );\""",[],"Unmaking Volatiles",71,[],0,-66,[100],[3881],[],[],[],""
1001,5683,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1002,5685,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1003,5687,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1004,5713,0,4287,[],[],9408,"",[],[],0,"",[],0,"","","",[],"Bone Cannon",0,[],0,0,[],[],[],[],[],""
1005,5713,1,4287,[],[],9409,"",[173],[2],0,"",[],0,"","","",[],"Bone Cannon Multishot",0,[],0,0,[],[],[],[],[],""
1006,5713,2,4287,[],[],9492,20,"[6152,10852]","[1,-15]",0,"",[],0,"","","",[],"Bone Cannon Barrage",136,[],-20,0,[],[],[],[],[],""
1007,5713,3,5611,[],[],9411,"",[173],[5],0,"",[5649],0,"","","on_event_contact_for_MortarInCone = \""Delay( 2, { TriggerSkill( BreachBoneNova, ContactPoint ); SetTimeUntilDeathForType( Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/bone_effects/bone_wall/BoneWall_, 0.2, 0, 1 ); } );\""",[],"Wall of Bones",0,[],0,-30,[1],[2359],[],[],[],""
1008,5824,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Slash",0,[],0,0,[],[],[],[],[],""
1009,5824,2,5241,[],[],9473,"",[],[],0,"",[],0,"","","",[],"Bone Slash",0,[],-50,0,[],[],[],[],[],""
1010,5824,4,4864,[],[],9475,"","[434,214]","[150,3]",0,"",[],0,"","","",[],"Bonequake",0,[],0,0,[],[],[],[],[],""
1011,601,0,2484,[],[],9408,20,[173],[4],0,"",[],0,"","","",[],"Gleaming Projectile",0,[],0,0,[],[],[],[],[],""
1012,601,1,2484,[],[],9480,20,"[173,1789]","[2,40]",0,"",[],0,"","","",[],"Gleaming Spray",124,[],0,0,[],[],[],[],[],""
1013,601,2,2484,[],[],9410,20,"[1777,2119,2120,2121,175,2469,1789]","[1,15,500,180,100,-90,50]",0,"",[],0,"","on_event_metafx_for_MonsterProjectileSpell = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Gleaming Wave",0,[],0,0,[],[],[],[],[3507],""
1014,601,4,2484,[],[],9421,114,[1211],[-75],0,9524,[9158],0,"","on_event_metafx_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\"" on_event_contact_for_EmptyActionSpell = \""PlayEffect( MetamorphosisSurge );\""","on_event_contact_for_EmptyActionSpell = \""TriggerSkill( TormentBearerGoldBeacon );\""",[],"Unholy Beacons",0,[],200,0,"[3000,-25,50]","[357,434,2477]",[],[],[3507],""
1015,668,0,350,[],[],9471,"",[],[],0,357,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1016,668,4,350,[],[],9477,115,"[883,2154,4768]","[6,1,0]",0,9500,[9508],6,"","","on_event_contact_for_GeometryTrigger = \""TriggerSkill( MetamorphosisTriggerCircleGA2 );\""",[],"Unmaking Volatiles",71,[],0,-66,[100],[3881],[],[],[],""
1017,5918,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1018,5918,1,52,[],[],9409,24,[173],[4],0,"",[],0,"","","",[],"Holy Fireball",0,[],0,0,[],[],[],[],[],""
1019,5918,2,52,[],[],9437,24,[],[],0,"",[],0,"","","",[],"Holy Fireball Spray",56,[],0,0,[],[],[],[],[],""
1020,5918,3,1302,[],[],9448,32,"[1820,612]","[20,1000]",0,"",[],0,"","","",[],"Gilded Rain",55,[],-50,0,[],[],[],[],[],""
1021,5918,4,1302,[],[],9527,"",[],[],0,"",[],0,"","","",[],"Gilded Torrent",120,[],0,0,[],[],[],[],[],""
1022,2998,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1023,2998,2,209,[],[],9464,"",[],[],0,"",[2938],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1024,2998,1,349,[],[],9409,1,[],[],0,9502,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1025,3000,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1026,3000,2,209,[],[],9464,"",[],[],0,"",[2938],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1027,3000,1,349,[],[],9409,1,[],[],0,9502,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1028,3002,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1029,3002,2,209,[],[],9464,"",[],[],0,"",[2938],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1030,3002,1,349,[],[],9409,1,[],[],0,9502,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1031,3004,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1032,3004,2,209,[],[],9464,"",[],[],0,"",[2938],0,"","","on_event_contact_for_NewShieldCharge = \""TriggerSkill(MetamorphosisDesecrate);\""",[],"Desecrated Charge",0,[],0,100,"[100,200]","[215,434]",[],[],[],""
1033,3004,1,349,[],[],9409,1,[],[],0,9502,[],0,"","","",[],"Animate Weapon",0,[],0,0,[],[],[],[],[],""
1034,5660,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1035,5662,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1036,5664,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1037,5666,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1038,5668,0,349,[],[],9408,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1039,5668,1,349,[],[],9409,"",[173],[4],0,4067,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1040,5668,3,349,[],[],9411,1,"[1777,2119,2120,2121,175,2469,2506,1920,1789]","[1,15,500,180,100,-90,4,-50,50]",0,4067,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3507],""
1041,5670,0,349,[],[],9408,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1042,5670,1,349,[],[],9409,"",[173],[4],0,4067,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1043,5670,3,349,[],[],9411,1,"[1777,2119,2120,2121,175,2469,2506,1920,1789]","[1,15,500,180,100,-90,4,-50,50]",0,4067,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3507],""
1044,5672,0,349,[],[],9408,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1045,5672,1,349,[],[],9409,"",[173],[4],0,4067,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1046,5672,3,349,[],[],9411,1,"[1777,2119,2120,2121,175,2469,2506,1920,1789]","[1,15,500,180,100,-90,4,-50,50]",0,4067,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3507],""
1047,5674,0,349,[],[],9408,"",[],[],0,"",[],0,"","","",[],"Spectral Shot",0,[],0,0,[],[],[],[],[],""
1048,5674,1,349,[],[],9409,"",[173],[4],0,4067,[],0,"","","",[],"Kinetic Blast",0,[],0,0,[],[],[],[],[],""
1049,5674,3,349,[],[],9411,1,"[1777,2119,2120,2121,175,2469,2506,1920,1789]","[1,15,500,180,100,-90,4,-50,50]",0,4067,[],0,"","on_event_metafx_for_ClusterBurst = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Kinetic Burst",0,[],0,0,[],[],[],[],[3507],""
1050,5184,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1051,5184,1,178,[],[],9472,"",[434],[100],0,"",[],0,"","","",[],"Demonic Cleave",0,[],0,0,[],[],[],[],[],""
1052,5184,2,716,[],[],9464,"",[434],[100],0,"",[],0,"","","",[],"Demonic Leap",0,[],0,0,[],[],[],[],[],""
1053,5184,3,5661,[],[],9434,"",[6152],[1],0,"",[],0,"","","",[],"Diabolical Ring",85,[],-50,0,[],[],[],[],[],""
1054,5184,4,5661,[],[],9494,"","[6152,1211]","[1,-20]",0,"",[],0,"","","",[],"Diabolical Carnage",82,[],-50,0,[],[],[],[],[],""
1055,5650,1,3818,[],[],9409,"",[2222],[15],0,"",[],0,"","","",[],"Hexing Screech",0,[],0,0,[],[],[],[],[],""
1056,5650,3,3818,[],[],9441,"","[173,2222]","[2,15]",0,"",[],0,"","","",[],"Empowered Hexing Screech",93,[],-50,0,[],[],[],[],[],""
1057,5650,4,3818,[],[],9421,"",[434],[90],0,7296,[5720],0,"","","",[],"Blood Boil",0,[],80,0,[],[],[],[],[],""
1058,5208,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1059,5208,1,4598,[],[],9409,1,"[173,1777,3208]","[5,1,20]",0,4600,[],0,"","","",[],"Soul Nova",0,[],-80,0,[],[],[],[],[],""
1060,5216,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1061,5216,2,4598,[],[],9433,1,[6152],[1],0,4600,[],0,"","","",[],"Soul Bombardment",51,[],-80,0,[],[],[],[],[],""
1062,5218,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1063,5218,1,4598,[],[],9435,1,[6152],[1],0,4600,[],0,"","","",[],"Soul Barrage",56,[],-80,0,[],[],[],[],[],""
1064,5220,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1065,5220,3,4598,[],[],9434,1,[6152],[1],0,4600,[],0,"","","",[],"Soul Eruption",85,[],-80,0,[],[],[],[],[],""
1066,5222,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1067,5222,3,4599,[],[],9493,1,[6152],[1],0,4600,[],0,"","","",[],"Soul Seeker",82,[],-80,0,[],[],[],[],[],""
1068,5233,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1069,5233,1,4598,[],[],9409,1,"[173,1777,3208]","[5,1,20]",0,4600,[],0,"","","",[],"Soul Nova",0,[],-80,0,[],[],[],[],[],""
1070,5238,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1071,5238,2,4598,[],[],9433,1,[6152],[1],0,4600,[],0,"","","",[],"Soul Bombardment",51,[],-80,0,[],[],[],[],[],""
1072,5240,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1073,5240,1,4598,[],[],9435,1,[6152],[1],0,4600,[],0,"","","",[],"Soul Barrage",56,[],-80,0,[],[],[],[],[],""
1074,5242,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1075,5242,3,4598,[],[],9434,1,[6152],[1],0,4600,[],0,"","","",[],"Soul Eruption",85,[],-80,0,[],[],[],[],[],""
1076,454,0,525,[10552],[1],9408,"",[],[],0,511,[],4,"","","",[],"Stone Shot",0,[],0,0,[],[],[],[],[],""
1077,454,1,525,[10552],[1],9435,1,[],[],0,511,[],4,"","","",[],"Stone Shot",56,[],0,0,[],[],[],[],[],""
1078,454,2,525,[10552],[1],9446,1,"[175,318,4547]","[200,400,1]",0,511,[],0,"","","",[],"Stone Snipe",53,[],150,0,[],[],[],[],[],""
1079,454,3,525,"[10552,1211]","[1,200]",9439,1,[],[],0,511,[],0,"","","",[],"Stone Shot",52,[],0,0,[],[],[],[],[],""
1080,454,4,531,[],[],9421,"",[],[],0,"",[],0,"","","",[],"Stone Barrage",0,[],0,0,[],[],[],[],[],""
1081,3986,0,4218,[],[],9408,"",[],[],0,"",[],0,"","","",[],"Karui Shot",0,[],0,0,[],[],[],[],[],""
1082,3986,1,4218,[],[],9435,20,[],[],0,"",[],0,"","","",[],"Karui Shot",56,[],0,0,[],[],[],[],[],""
1083,3986,2,4683,[],[],9410,"",[174],[5],0,"",[],0,"","","",[],"Karui Blast",0,[],0,0,[],[],[],[],[],""
1084,3986,3,4683,[],[],9411,"","[4718,174,434]","[500,5,-50]",0,"",[],0,"","","",[],"Karui Blast",0,[],200,0,[],[],[],[],[],""
1085,3987,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1086,3987,1,4948,[],[],9400,"",[],[],0,"",[],0,"","","",[],"Ancestral Slam",0,[],0,0,[],[],[],[],[],""
1087,3988,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1088,3988,1,4948,[],[],9400,"",[],[],0,"",[],0,"","","",[],"Ancestral Slam",0,[],0,0,[],[],[],[],[],""
1089,3989,0,349,[],[],9471,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
1090,3989,2,5347,[],[],9410,"","[953,8524]","[1,1]",0,"",[],0,"","","","[12986,12987,13397]","Flame Totem",0,[],0,0,[],[],[],[],[],""
1091,3989,4,5347,[],[],9421,"","[953,1722]","[2,3]",0,"",[],0,"","","","[12986,12987,13397]","Flame Totem Formation",0,[],0,0,[],[],[],[],[],""
