"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","string"
635,"ProxyKey48",332,1,40,3931,""
636,"ProxyKey50",332,"",2,3950,""
637,"ProxyKey75",333,1,100,3921,""
638,"ProxyKey77",333,"",2,3950,""
639,"ProxyKey51",334,1,100,3899,""
640,"ProxyKey52",335,1,40,3981,""
641,"ProxyKey53",335,1,30,3983,""
642,"ProxyKey54",335,1,30,3984,""
643,"ProxyKey73",335,"",1,4012,""
644,"ProxyKey55",336,1,30,3981,""
645,"ProxyKey56",336,1,50,3990,""
646,"ProxyKey71",336,1,20,3985,""
647,"ProxyKey36",337,1,30,3981,""
648,"ProxyKey1107",337,1,70,3990,""
649,"ProxyKey1108",337,"",1,4198,""
650,"ProxyKey2255",338,1,20,3986,""
651,"ProxyKey2256",338,1,40,3987,""
652,"ProxyKey2257",338,1,40,3988,""
653,"ProxyKey2258",338,"",1,3989,""
654,"ProxyKey57",339,1,100,3996,""
655,"ProxyKey59",339,"",1,4000,""
656,"ProxyKey60",340,1,100,3990,""
657,"ProxyKey61",340,"",1,4012,""
658,"ProxyKey62",341,1,50,4029,""
659,"ProxyKey65",341,1,50,4041,""
660,"ProxyKey67",342,1,50,4067,""
661,"ProxyKey68",342,1,50,4071,""
662,"ProxyKey69",343,1,100,4072,""
663,"ProxyKey70",344,1,100,333,""
664,"ProxyKey1816",345,1,60,4041,""
665,"ProxyKey1817",345,1,40,4044,""
666,"ProxyKey10524",346,1,100,4095,""
667,"ProxyKey10525",346,"",1,4106,""
668,"ProxyKey10526",347,1,50,436,""
669,"ProxyKey10527",347,1,50,126,""
670,"ProxyKey10528",347,"",1,4409,""
671,"ProxyKey10529",348,1,50,562,""
672,"ProxyKey10530",348,1,50,722,""
673,"ProxyKey10531",348,"",1,4409,""
674,"ProxyKey1148",349,1,50,4120,""
675,"ProxyKey1149",349,1,50,4112,""
676,"ProxyKey1150",350,1,30,4120,""
677,"ProxyKey1151",350,1,40,4112,""
678,"ProxyKey1152",350,1,30,4125,""
679,"ProxyKey1153",351,1,40,4125,""
680,"ProxyKey1154",351,1,30,560,""
681,"ProxyKey1155",351,1,30,719,""
682,"ProxyKey2456",352,1,25,566,""
683,"ProxyKey2457",352,1,25,568,""
684,"ProxyKey2458",352,1,25,724,""
685,"ProxyKey2459",352,1,25,726,""
686,"ProxyKey2460",352,"",1,4411,""
687,"ProxyKey1161",353,"",1,4250,""
688,"ProxyKey1162",353,1,50,4243,""
689,"ProxyKey1163",353,1,50,4238,""
690,"ProxyKey2259",354,"",1,4254,""
691,"ProxyKey2260",354,1,100,4245,""
692,"ProxyKey2261",354,"",2,4241,""
693,"ProxyKey2262",355,1,20,4251,""
694,"ProxyKey2263",355,"",2,4248,""
695,"ProxyKey2264",355,1,80,4245,""
696,"ProxyKey2265",356,1,20,1678,""
697,"ProxyKey2266",356,1,40,1680,""
698,"ProxyKey2267",356,1,40,1676,""
699,"ProxyKey2268",357,1,25,2998,""
700,"ProxyKey2269",357,1,25,3000,""
701,"ProxyKey2270",357,1,25,3002,""
702,"ProxyKey2271",357,1,25,3004,""
703,"ProxyKey2273",358,"",1,5184,""
704,"ProxyKey2274",358,1,50,5593,""
705,"ProxyKey2275",358,1,50,5597,""
706,"ProxyKey2276",359,"",1,4893,""
707,"ProxyKey2277",359,1,50,5597,""
708,"ProxyKey2278",359,1,50,5595,""
709,"ProxyKey2279",360,"",1,5184,""
710,"ProxyKey2280",360,1,50,5593,""
711,"ProxyKey2281",360,1,50,5595,""
712,"ProxyKey1105",361,1,80,5597,""
713,"ProxyKey2282",361,1,20,5292,""
714,"ProxyKey2283",361,"",1,5022,""
715,"ProxyKey2284",361,"",1,5026,""
716,"ProxyKey2285",362,1,50,1373,""
717,"ProxyKey2286",362,1,50,5016,""
718,"ProxyKey2328",363,"",2,5650,""
719,"ProxyKey2336",363,1,33,5593,""
720,"ProxyKey2337",363,1,33,5597,""
721,"ProxyKey2338",363,1,34,5595,""
722,"ProxyKey2288",364,1,100,5271,""
723,"ProxyKey2289",365,1,15,5660,""
724,"ProxyKey2730",365,1,15,5664,""
725,"ProxyKey2290",365,1,15,5662,""
726,"ProxyKey2731",365,1,15,5666,""
727,"ProxyKey2291",365,1,10,5668,""
728,"ProxyKey2732",365,1,10,5672,""
729,"ProxyKey2292",365,1,10,5670,""
730,"ProxyKey2733",365,1,10,5674,""
731,"ProxyKey2293",366,1,70,5373,""
732,"ProxyKey2545",366,1,30,5374,""
733,"ProxyKey2294",367,1,70,4822,""
734,"ProxyKey2618",367,1,30,4823,""
735,"ProxyKey2699",368,1,70,4822,""
736,"ProxyKey2700",368,1,30,4482,""
737,"ProxyKey2295",369,"",2,4868,""
738,"ProxyKey2296",369,1,50,5296,""
739,"ProxyKey2297",369,1,50,5298,""
740,"ProxyKey1106",370,1,30,5296,""
741,"ProxyKey2298",370,1,70,5298,""
742,"ProxyKey2299",370,"",1,5018,""
743,"ProxyKey2300",370,"",1,5020,""
744,"ProxyKey2301",371,1,70,4907,""
745,"ProxyKey2302",371,"",2,5018,""
746,"ProxyKey2303",371,1,30,5289,""
747,"ProxyKey2304",372,1,40,5013,""
748,"ProxyKey2305",372,1,40,5001,""
749,"ProxyKey2306",372,1,20,1365,""
750,"ProxyKey2307",373,1,20,4898,""
751,"ProxyKey2308",373,1,40,4918,""
752,"ProxyKey2309",373,1,40,4919,""
753,"ProxyKey2310",374,1,20,4924,""
754,"ProxyKey2311",374,1,40,4918,""
755,"ProxyKey2312",374,1,40,4919,""
756,"ProxyKey2313",375,1,60,5176,""
757,"ProxyKey2314",375,1,40,5178,""
758,"ProxyKey2315",376,1,40,5254,""
759,"ProxyKey2316",376,1,60,5252,""
760,"ProxyKey1759",377,1,100,3990,""
761,"ProxyKey1760",378,1,100,292,""
762,"ProxyKey2357",379,1,30,1881,""
763,"ProxyKey2358",379,1,70,1882,""
764,"ProxyKey2359",379,"",1,3956,""
765,"ProxyKey2360",380,1,30,1881,""
766,"ProxyKey2361",380,1,70,1882,""
767,"ProxyKey2362",380,"",1,3842,""
768,"ProxyKey2363",381,1,70,5621,""
769,"ProxyKey2364",381,1,30,5623,""
770,"ProxyKey2365",381,"",2,5628,""
771,"ProxyKey2366",382,1,70,5621,""
772,"ProxyKey2367",382,1,30,5625,""
773,"ProxyKey2368",382,"",2,5628,""
774,"ProxyKey2369",383,1,100,3767,""
775,"ProxyKey2370",383,"",1,3769,""
776,"ProxyKey2371",384,1,70,1485,""
777,"ProxyKey2372",384,1,30,1487,""
778,"ProxyKey2373",385,1,70,1472,""
779,"ProxyKey2374",385,1,30,1473,""
780,"ProxyKey2375",386,1,50,1638,""
781,"ProxyKey2318",386,1,50,1644,""
782,"ProxyKey2376",387,1,35,1944,""
783,"ProxyKey2377",387,1,15,1946,""
784,"ProxyKey2378",387,1,35,1979,""
785,"ProxyKey2379",387,1,15,1981,""
786,"ProxyKey2380",388,1,50,4750,""
787,"ProxyKey2319",388,1,50,4752,""
788,"ProxyKey2381",389,1,20,1258,""
789,"ProxyKey2382",389,1,40,1283,""
790,"ProxyKey2383",389,1,40,1324,""
791,"ProxyKey2384",390,"",1,1263,""
792,"ProxyKey2385",390,1,20,1258,""
793,"ProxyKey2386",390,1,80,1324,""
794,"ProxyKey2387",391,"",1,1288,""
795,"ProxyKey2388",391,1,70,1283,""
796,"ProxyKey2389",391,1,30,1258,""
797,"ProxyKey2390",392,1,30,1283,""
798,"ProxyKey2391",392,"",1,1288,""
799,"ProxyKey2392",392,1,70,1324,""
800,"ProxyKey2393",397,1,50,1419,""
801,"ProxyKey2394",397,1,50,1439,""
802,"ProxyKey2395",397,"",1,1422,""
803,"ProxyKey2396",398,1,70,1389,""
804,"ProxyKey2397",398,1,30,1400,""
805,"ProxyKey2399",399,1,100,1439,""
806,"ProxyKey2398",400,1,70,2683,""
807,"ProxyKey2400",400,1,30,2685,""
808,"ProxyKey2401",400,"",1,2691,""
809,"ProxyKey2402",401,1,40,2725,""
810,"ProxyKey2403",401,1,40,2683,""
811,"ProxyKey2404",401,1,20,2685,""
812,"ProxyKey2405",402,1,30,4718,""
813,"ProxyKey2406",402,1,70,4717,""
814,"ProxyKey2407",403,1,15,840,""
815,"ProxyKey2408",403,1,15,842,""
816,"ProxyKey2409",403,1,15,844,""
817,"ProxyKey2410",403,1,15,846,""
818,"ProxyKey2411",403,1,15,848,""
819,"ProxyKey268656",403,1,25,852,""
820,"ProxyKey2412",404,1,20,699,""
821,"ProxyKey2413",404,1,20,701,""
822,"ProxyKey2414",404,1,20,703,""
823,"ProxyKey2415",404,1,20,705,""
824,"ProxyKey2416",404,1,20,707,""
825,"ProxyKey2417",404,"",1,852,""
826,"ProxyKey2418",405,1,80,5272,""
827,"ProxyKey2419",405,1,20,5274,""
828,"ProxyKey2421",406,1,80,5272,""
829,"ProxyKey2420",406,1,20,5276,""
830,"ProxyKey2425",407,1,20,1499,""
831,"ProxyKey2427",407,1,80,1502,""
832,"ProxyKey2426",393,1,20,1255,""
833,"ProxyKey2428",393,1,40,1280,""
834,"ProxyKey2429",393,1,40,1327,""
835,"ProxyKey2430",394,"",1,1260,""
836,"ProxyKey2431",394,1,20,1255,""
837,"ProxyKey2432",394,1,80,1327,""
838,"ProxyKey2433",395,"",1,1285,""
839,"ProxyKey2434",395,1,70,1280,""
840,"ProxyKey2435",395,1,30,1255,""
841,"ProxyKey2436",396,1,30,1280,""
842,"ProxyKey2437",396,"",1,1285,""
843,"ProxyKey2438",396,1,70,1327,""
844,"ProxyKey2439",408,1,70,678,""
845,"ProxyKey2440",408,1,30,680,""
846,"ProxyKey2441",409,1,100,880,""
847,"ProxyKey2287",410,1,70,1850,""
848,"ProxyKey2317",410,1,30,1854,""
849,"ProxyKey2452",411,1,80,294,""
850,"ProxyKey2453",411,1,20,295,""
851,"ProxyKey2461",412,1,20,5200,""
852,"ProxyKey2462",412,1,80,1234,""
853,"ProxyKey2463",413,1,50,5722,""
854,"ProxyKey2464",413,1,50,5726,""
855,"ProxyKey2465",414,1,100,5725,""
856,"ProxyKey2466",414,"",1,5724,""
857,"ProxyKey2467",415,1,40,5767,""
858,"ProxyKey2468",415,1,40,5763,""
859,"ProxyKey2469",415,1,20,5770,""
860,"ProxyKey2496",416,1,100,5766,""
861,"ProxyKey2470",417,1,50,1484,""
862,"ProxyKey2471",417,1,50,1471,""
863,"ProxyKey2472",418,1,100,4073,""
864,"ProxyKey2477",419,"",1,5638,""
865,"ProxyKey2478",419,1,100,5172,""
866,"ProxyKey2489",420,1,50,386,""
867,"ProxyKey2490",420,1,25,4163,""
868,"ProxyKey2523",420,1,25,4165,""
869,"ProxyKey2491",421,1,100,5861,""
870,"ProxyKey2492",422,1,25,388,""
871,"ProxyKey2493",422,1,25,4476,""
872,"ProxyKey2494",422,1,25,4478,""
873,"ProxyKey2495",422,1,25,4480,""
874,"ProxyKey2497",423,1,100,3662,""
875,"ProxyKey2505",424,1,30,5683,""
876,"ProxyKey2506",424,1,30,5685,""
877,"ProxyKey2507",424,1,40,5687,""
878,"ProxyKey2508",425,1,25,4920,""
879,"ProxyKey2509",425,1,25,4922,""
880,"ProxyKey2510",425,1,50,5269,""
881,"ProxyKey2511",426,1,50,4909,""
882,"ProxyKey2646",426,1,50,4911,""
883,"ProxyKey2647",427,1,30,5300,""
884,"ProxyKey2648",427,1,70,5302,""
885,"ProxyKey2649",428,1,30,4926,""
886,"ProxyKey2650",428,1,70,4928,""
887,"ProxyKey2512",429,1,20,5012,""
888,"ProxyKey2513",429,1,30,5593,""
889,"ProxyKey2514",429,1,30,5595,""
890,"ProxyKey2515",429,1,20,5597,""
891,"ProxyKey2517",430,1,20,4876,""
892,"ProxyKey2518",430,1,30,5593,""
893,"ProxyKey2519",430,1,30,5595,""
894,"ProxyKey2520",430,1,20,5597,""
895,"ProxyKey2522",431,1,50,5868,""
896,"ProxyKey2531",431,1,50,5869,""
897,"ProxyKey2615",432,1,100,4167,""
898,"ProxyKey2619",433,1,100,5917,""
899,"ProxyKey2625",434,1,25,1904,""
900,"ProxyKey2627",434,1,75,1911,""
901,"ProxyKey2628",435,1,50,2055,""
902,"ProxyKey2629",435,1,50,2059,""
903,"ProxyKey2630",435,"",1,2063,""
904,"ProxyKey2640",436,"",1,3102,""
905,"ProxyKey2641",436,"",1,3104,""
906,"ProxyKey2642",436,1,50,3106,""
907,"ProxyKey2643",436,1,50,3111,""
908,"ProxyKey2651",437,1,20,5713,""
909,"ProxyKey2652",437,1,40,645,""
910,"ProxyKey2653",437,1,40,647,""
911,"ProxyKey2654",438,1,80,603,""
912,"ProxyKey2655",438,1,20,5824,""
913,"ProxyKey2656",439,1,50,601,""
914,"ProxyKey2657",439,1,50,668,""
915,"ProxyKey2660",440,1,75,3664,""
916,"ProxyKey2661",440,1,25,3666,""
917,"ProxyKey2662",441,1,30,1564,""
918,"ProxyKey2663",441,1,70,1565,""
919,"ProxyKey2664",442,1,30,2001,""
920,"ProxyKey2665",442,1,70,1999,""
921,"ProxyKey2687",442,"",1,5835,""
922,"ProxyKey2666",443,1,70,1913,""
923,"ProxyKey2667",443,1,30,1915,""
924,"ProxyKey2668",444,1,70,1917,""
925,"ProxyKey2669",444,1,30,1919,""
926,"ProxyKey2670",445,1,50,864,""
927,"ProxyKey2671",445,1,50,865,""
928,"ProxyKey174",446,1,40,4811,""
929,"ProxyKey2550",446,1,30,4815,""
930,"ProxyKey2672",446,1,30,4819,""
931,"ProxyKey746",447,1,30,4899,""
932,"ProxyKey789",447,1,70,5253,""
933,"ProxyKey790",448,1,30,5255,""
934,"ProxyKey791",448,1,70,5257,""
935,"ProxyKey618",630,"",1,532,""
936,"ProxyKey620",630,"",3,753,""
937,"ProxyKey621",631,"",1,638,""
938,"ProxyKey623",631,"",3,641,""
939,"ProxyKey624",632,"",3,795,""
940,"ProxyKey625",632,"",1,545,""
941,"ProxyKey626",633,"",3,416,""
942,"ProxyKey627",633,"",1,424,""
943,"ProxyKey628",634,"",2,446,""
944,"ProxyKey629",634,"",1,1142,""
945,"ProxyKey1421",634,"",1,1144,""
946,"ProxyKey1422",634,"",1,1146,""
947,"ProxyKey630",635,"",3,51,""
948,"ProxyKey632",635,"",1,9,""
949,"ProxyKey631",636,"",3,2697,""
950,"ProxyKey633",636,"",1,2660,""
951,"ProxyKey634",637,"",1,105,""
952,"ProxyKey635",637,"",3,954,""
953,"ProxyKey636",638,"",3,215,""
954,"ProxyKey637",638,"",1,256,""
955,"ProxyKey638",639,"",1,488,""
956,"ProxyKey639",639,"",4,886,""
957,"ProxyKey640",640,"",2,368,""
958,"ProxyKey2613",449,1,50,5758,""
959,"ProxyKey2614",449,1,50,5759,""
960,"ProxyKey2571",450,1,30,1497,""
961,"ProxyKey2572",450,1,70,1503,""
962,"ProxyKey2597",451,1,30,1517,""
963,"ProxyKey2598",451,1,70,1519,""
964,"ProxyKey2599",452,1,30,1515,""
965,"ProxyKey2600",452,1,70,1519,""
966,"ProxyKey2573",453,1,20,1259,""
967,"ProxyKey2574",453,1,40,1284,""
968,"ProxyKey2575",453,1,40,1325,""
969,"ProxyKey2576",454,"",1,1264,""
970,"ProxyKey2577",454,1,20,1259,""
971,"ProxyKey2578",454,1,80,1325,""
972,"ProxyKey2579",455,"",1,1289,""
973,"ProxyKey2580",455,1,70,1284,""
974,"ProxyKey2581",455,1,30,1259,""
975,"ProxyKey2582",456,1,30,1284,""
976,"ProxyKey2583",456,"",1,1289,""
977,"ProxyKey2584",456,1,70,1325,""
978,"ProxyKey2585",461,1,50,1421,""
979,"ProxyKey2586",461,1,50,1441,""
980,"ProxyKey2587",461,"",1,1424,""
981,"ProxyKey2588",462,1,70,1391,""
982,"ProxyKey2589",462,1,30,1402,""
983,"ProxyKey2590",463,1,100,1441,""
984,"ProxyKey2591",464,1,70,2684,""
985,"ProxyKey2592",464,1,30,2686,""
986,"ProxyKey2593",464,"",1,2692,""
987,"ProxyKey2594",465,1,40,2726,""
988,"ProxyKey2595",465,1,40,2684,""
989,"ProxyKey2596",465,1,20,2686,""
990,"ProxyKey2563",466,1,80,5278,""
991,"ProxyKey2564",466,1,20,5279,""
992,"ProxyKey2565",467,1,80,5278,""
993,"ProxyKey2566",467,1,20,5280,""
994,"ProxyKey2567",468,1,20,1500,""
995,"ProxyKey2568",468,1,80,1503,""
996,"ProxyKey2551",457,1,20,1256,""
997,"ProxyKey2552",457,1,40,1281,""
998,"ProxyKey2553",457,1,40,1328,""
999,"ProxyKey2554",458,"",1,1261,""
1000,"ProxyKey2555",458,1,20,1256,""
1001,"ProxyKey2556",458,1,80,1328,""
1002,"ProxyKey2557",459,"",1,1286,""
1003,"ProxyKey2558",459,1,70,1281,""
1004,"ProxyKey2559",459,1,30,1256,""
1005,"ProxyKey2560",460,1,30,1281,""
1006,"ProxyKey2561",460,"",1,1286,""
1007,"ProxyKey2562",460,1,70,1328,""
1008,"ProxyKey2569",469,1,70,1852,""
1009,"ProxyKey2570",469,1,30,1856,""
1010,"ProxyKey481",470,"",2,1225,""
1011,"ProxyKey736",470,"",1,1619,""
1012,"ProxyKey737",470,"",1,545,""
1013,"ProxyKey482",471,"",2,439,""
1014,"ProxyKey738",471,"",1,537,""
1015,"ProxyKey739",471,"",1,758,""
1016,"ProxyKey483",472,"",1,519,""
1017,"ProxyKey527",472,"",1,532,""
1018,"ProxyKey719",472,"",1,536,""
1019,"ProxyKey720",472,"",1,537,""
1020,"ProxyKey721",472,"",1,539,""
1021,"ProxyKey722",472,"",1,545,""
1022,"ProxyKey723",472,"",1,546,""
1023,"ProxyKey484",473,"",1,539,""
1024,"ProxyKey724",473,"",2,623,""
1025,"ProxyKey725",473,"",2,636,""
1026,"ProxyKey726",473,"",2,638,""
1027,"ProxyKey727",473,"",3,775,""
1028,"ProxyKey728",473,"",3,784,""
1029,"ProxyKey485",474,"",1,606,""
1030,"ProxyKey730",474,"",1,616,""
1031,"ProxyKey731",474,"",1,753,""
1032,"ProxyKey732",474,"",1,758,""
1033,"ProxyKey487",475,"",1,579,""
1034,"ProxyKey729",475,"",1,593,""
1035,"ProxyKey733",475,"",1,744,""
1036,"ProxyKey734",475,"",1,747,""
1037,"ProxyKey18",476,"",2,1225,""
1038,"ProxyKey19",476,"",1,1619,""
1039,"ProxyKey97",476,"",1,545,""
1040,"ProxyKey98",477,"",2,439,""
1041,"ProxyKey99",477,"",1,537,""
1042,"ProxyKey101",477,"",1,758,""
1043,"ProxyKey102",478,"",1,519,""
1044,"ProxyKey103",478,"",1,532,""
1045,"ProxyKey105",478,"",1,536,""
1046,"ProxyKey106",478,"",1,537,""
1047,"ProxyKey107",478,"",1,539,""
1048,"ProxyKey108",478,"",1,545,""
1049,"ProxyKey109",478,"",1,546,""
1050,"ProxyKey110",479,"",1,539,""
1051,"ProxyKey111",479,"",2,623,""
1052,"ProxyKey112",479,"",2,636,""
1053,"ProxyKey113",479,"",2,638,""
1054,"ProxyKey114",479,"",3,775,""
1055,"ProxyKey115",479,"",3,784,""
1056,"ProxyKey116",480,"",1,606,""
1057,"ProxyKey117",480,"",1,616,""
1058,"ProxyKey118",480,"",1,753,""
1059,"ProxyKey119",480,"",1,758,""
1060,"ProxyKey120",481,"",1,579,""
1061,"ProxyKey121",481,"",1,593,""
1062,"ProxyKey122",481,"",1,744,""
1063,"ProxyKey123",481,"",1,747,""
1064,"ProxyKey476",482,"",6,1615,""
1065,"ProxyKey478",483,"",6,537,""
1066,"ProxyKey124",484,"",6,1615,""
1067,"ProxyKey125",485,"",6,537,""
1068,"ProxyKey709",486,1,60,206,""
1069,"ProxyKey711",486,1,40,207,""
1070,"ProxyKey757",487,1,100,206,""
1071,"ProxyKey759",488,1,40,205,""
1072,"ProxyKey761",488,1,60,207,""
1073,"ProxyKey762",489,1,100,205,""
1074,"ProxyKey126",490,1,60,206,""
1075,"ProxyKey127",490,1,40,207,""
1076,"ProxyKey128",491,1,100,206,""
1077,"ProxyKey129",492,1,40,205,""
1078,"ProxyKey132",492,1,60,207,""
1079,"ProxyKey133",493,1,100,205,""
1080,"ProxyKey767",494,1,33,1111,""
1081,"ProxyKey1228",494,1,33,1113,""
1082,"ProxyKey1229",494,1,34,1115,""
1083,"ProxyKey768",495,1,50,641,""
1084,"ProxyKey770",495,1,50,606,""
1085,"ProxyKey771",496,1,50,482,""
1086,"ProxyKey772",496,1,50,886,""
1087,"ProxyKey773",497,1,50,11,""
1088,"ProxyKey774",497,1,50,50,""
1089,"ProxyKey775",498,1,50,5,""
1090,"ProxyKey776",498,1,50,57,""
1091,"ProxyKey777",499,1,100,59,""
1092,"ProxyKey779",500,1,50,274,""
1093,"ProxyKey780",500,1,25,795,""
1094,"ProxyKey921",500,1,25,791,""
1095,"ProxyKey781",501,1,50,1318,""
1096,"ProxyKey782",501,1,50,1251,""
1097,"ProxyKey783",502,1,50,1308,""
1098,"ProxyKey784",502,1,50,1253,""
1099,"ProxyKey785",503,1,50,1436,""
1100,"ProxyKey786",503,1,50,1385,""
1101,"ProxyKey787",504,1,50,1911,""
1102,"ProxyKey788",504,1,50,1998,""
1103,"ProxyKey1000",505,"",1,1269,""
1104,"ProxyKey1001",505,"",1,1296,""
1105,"ProxyKey1002",505,"",1,1299,""
1106,"ProxyKey134",506,1,33,1111,""
1107,"ProxyKey135",506,1,33,1113,""
1108,"ProxyKey136",506,1,34,1115,""
1109,"ProxyKey137",507,1,50,641,""
1110,"ProxyKey138",507,1,50,606,""
1111,"ProxyKey139",508,1,50,482,""
1112,"ProxyKey140",508,1,50,886,""
1113,"ProxyKey141",509,1,50,11,""
1114,"ProxyKey142",509,1,50,50,""
1115,"ProxyKey143",510,1,50,5,""
1116,"ProxyKey144",510,1,50,57,""
1117,"ProxyKey145",511,1,100,59,""
1118,"ProxyKey146",512,1,50,274,""
1119,"ProxyKey147",512,1,25,795,""
1120,"ProxyKey148",512,1,25,791,""
1121,"ProxyKey149",513,1,50,1318,""
1122,"ProxyKey150",513,1,50,1251,""
1123,"ProxyKey152",514,1,50,1308,""
1124,"ProxyKey153",514,1,50,1253,""
1125,"ProxyKey154",515,1,50,1436,""
1126,"ProxyKey155",515,1,50,1385,""
1127,"ProxyKey156",516,1,50,1911,""
1128,"ProxyKey157",516,1,50,1998,""
1129,"ProxyKey158",517,"",1,1269,""
1130,"ProxyKey159",517,"",1,1296,""
1131,"ProxyKey160",517,"",1,1299,""
1132,"ProxyKey161",518,1,100,641,""
1133,"ProxyKey162",519,1,100,641,""
1134,"ProxyKey163",520,1,100,641,""
1135,"ProxyKey164",521,1,100,641,""
1136,"ProxyKey167",522,1,100,641,""
1137,"ProxyKey169",523,1,100,579,""
1138,"ProxyKey171",523,"",1,1619,""
1139,"ProxyKey172",524,1,100,1921,""
1140,"ProxyKey173",525,1,50,1481,""
1141,"ProxyKey175",525,1,50,1739,""
1142,"ProxyKey176",526,1,100,1045,""
1143,"ProxyKey179",527,"",1,1579,""
1144,"ProxyKey192",527,1,100,1620,""
1145,"ProxyKey193",528,1,100,606,""
1146,"ProxyKey205",528,"",1,1616,""
1147,"ProxyKey206",529,1,20,256,""
1148,"80",529,1,80,215,""
1149,"ProxyKey209",530,1,100,313,""
1150,"ProxyKey210",533,1,100,758,""
1151,"ProxyKey213",531,1,80,1583,""
1152,"ProxyKey214",531,1,20,1566,""
1153,"ProxyKey215",532,"",1,400,""
1154,"ProxyKey217",532,1,100,758,""
1155,"ProxyKey219",534,1,100,623,""
1156,"ProxyKey221",534,"",1,636,""
1157,"ProxyKey224",535,1,30,638,""
1158,"ProxyKey225",535,1,70,775,""
1159,"ProxyKey227",536,1,70,229,""
1160,"ProxyKey240",536,1,30,267,""
1161,"ProxyKey247",537,1,60,1406,""
1162,"ProxyKey248",537,1,40,1494,""
1163,"ProxyKey250",538,"",1,400,""
1164,"ProxyKey251",538,1,100,775,""
1165,"ProxyKey256",539,1,60,50,""
1166,"ProxyKey257",539,1,40,10,""
1167,"ProxyKey263",540,1,100,873,""
1168,"ProxyKey265",541,1,100,1585,""
1169,"ProxyKey266",542,1,100,1605,""
1170,"ProxyKey267",543,1,100,279,""
1171,"ProxyKey269",544,1,40,579,""
1172,"ProxyKey270",544,1,60,1620,""
1173,"ProxyKey271",545,1,40,606,""
1174,"ProxyKey273",545,1,60,758,""
1175,"ProxyKey274",546,1,100,623,""
1176,"ProxyKey275",546,"",1,775,""
1177,"ProxyKey276",547,1,30,279,""
1178,"ProxyKey277",547,1,20,1585,""
1179,"ProxyKey278",547,1,50,50,""
1180,"ProxyKey279",548,1,25,744,""
1181,"ProxyKey280",548,"",1,579,""
1182,"ProxyKey287",548,1,25,775,""
1183,"ProxyKey293",548,"",1,623,""
1184,"ProxyKey294",548,1,25,753,""
1185,"ProxyKey305",548,"",1,606,""
1186,"ProxyKey307",548,1,25,50,""
1187,"ProxyKey313",548,"",1,1585,""
1188,"ProxyKey747",549,1,50,1251,""
1189,"ProxyKey752",549,1,50,1308,""
1190,"ProxyKey748",550,1,30,1253,""
1191,"ProxyKey753",550,1,70,1321,""
1192,"ProxyKey749",551,1,40,1308,""
1193,"ProxyKey814",551,1,60,1321,""
1194,"ProxyKey750",552,1,30,1315,""
1195,"ProxyKey815",552,1,70,1308,""
1196,"ProxyKey751",553,1,50,1277,""
1197,"ProxyKey816",553,1,50,1318,""
1198,"ProxyKey314",554,1,50,1251,""
1199,"ProxyKey319",554,1,50,1308,""
1200,"ProxyKey321",555,1,30,1253,""
1201,"ProxyKey327",555,1,70,1321,""
1202,"ProxyKey330",556,1,40,1308,""
1203,"ProxyKey332",556,1,60,1321,""
1204,"ProxyKey333",557,1,30,1315,""
1205,"ProxyKey334",557,1,70,1308,""
1206,"ProxyKey339",558,1,50,1277,""
1207,"ProxyKey340",558,1,50,1318,""
1208,"ProxyKey913",559,1,40,1315,""
1209,"ProxyKey924",559,1,60,1385,""
1210,"ProxyKey925",560,1,50,1316,""
1211,"ProxyKey926",560,1,50,1416,""
1212,"ProxyKey927",561,1,30,1317,""
1213,"ProxyKey932",561,1,70,1399,""
1214,"ProxyKey931",562,1,40,1436,""
1215,"ProxyKey930",562,1,60,1405,""
1216,"ProxyKey928",563,1,30,1416,""
1217,"ProxyKey929",563,1,70,1406,""
1218,"ProxyKey342",564,1,40,1315,""
1219,"ProxyKey345",564,1,60,1385,""
1220,"ProxyKey349",565,1,50,1316,""
1221,"ProxyKey351",565,1,50,1416,""
1222,"ProxyKey352",566,1,30,1317,""
1223,"ProxyKey370",566,1,70,1399,""
1224,"ProxyKey387",567,1,40,1436,""
1225,"ProxyKey438",567,1,60,1405,""
1226,"ProxyKey453",568,1,30,1416,""
1227,"ProxyKey461",568,1,70,1406,""
1228,"ProxyKey519",569,1,100,108,""
1229,"ProxyKey812",570,1,100,1474,""
1230,"ProxyKey994",571,1,100,420,""
1231,"ProxyKey995",572,1,100,2646,""
1232,"ProxyKey996",573,1,100,1461,""
1233,"ProxyKey997",574,1,100,447,""
1234,"ProxyKey998",575,1,30,358,""
1235,"ProxyKey999",575,1,70,367,""
1236,"ProxyKey472",576,1,100,108,""
1237,"ProxyKey479",577,1,100,1474,""
1238,"ProxyKey497",578,1,100,420,""
1239,"ProxyKey518",579,1,100,2646,""
1240,"ProxyKey563",580,1,100,1461,""
1241,"ProxyKey565",581,1,100,447,""
1242,"ProxyKey567",582,1,30,358,""
1243,"4897",583,1,100,108,""
1244,"4896",584,1,100,1474,""
1245,"4895",585,1,100,420,""
1246,"4894",586,1,100,2646,""
1247,"4893",587,1,100,1461,""
1248,"4892",588,1,100,447,""
1249,"4891",589,1,30,358,""
1250,"ProxyKey569",582,1,70,367,""
1251,"ProxyKey710",600,"",1,758,""
1252,"ProxyKey760",600,"",1,606,""
