"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string"
900,"1176",538,1,25,927,""
901,"1177",538,1,25,928,""
902,"1178",539,1,100,425,""
903,"1179",540,1,100,952,""
904,"1180",541,1,100,890,""
905,"1181",542,1,100,891,""
906,"1182",543,1,100,918,""
907,"1183",544,1,100,886,""
908,"1184",545,1,60,883,""
909,"1185",545,1,40,884,""
910,"1186",546,1,100,882,""
911,"1187",547,1,20,893,""
912,"1506",547,1,40,884,""
913,"1505",547,1,40,883,""
914,"1188",548,1,50,921,""
915,"1189",548,1,50,922,""
916,"1190",549,1,35,923,""
917,"1191",549,1,65,922,""
918,"1192",550,1,35,924,""
919,"1193",550,1,65,921,""
920,"1194",551,1,100,1014,""
921,"1195",552,1,100,900,""
922,"1196",553,1,100,1005,""
923,"1197",554,1,100,1007,""
924,"1198",555,1,100,1018,""
925,"1199",556,1,100,1020,""
926,"1200",557,1,100,1019,""
927,"1202",558,1,50,945,""
928,"1203",477,1,50,944,""
929,"1496",477,1,50,951,""
930,"1204",478,1,100,946,""
931,"1205",479,1,100,948,""
932,"1206",558,1,50,950,""
933,"1207",481,1,100,951,""
934,"1208",480,1,100,1015,""
935,"1209",482,1,0,1092,""
936,"1210",482,1,50,1089,""
937,"1211",482,1,50,1087,""
938,"1212",483,1,60,1091,""
939,"1213",483,1,40,1088,""
940,"1214",484,1,100,1107,""
941,"1215",486,1,50,1128,""
942,"1216",486,1,50,1131,""
943,"1217",487,1,75,1130,""
944,"1218",487,1,25,1132,""
945,"1219",485,1,25,1136,""
946,"1220",485,1,25,1137,""
947,"1221",485,1,25,1140,""
948,"1222",485,1,25,1139,""
949,"1223",488,1,8,1001,""
950,"1498",488,1,48,1137,""
951,"1497",488,1,48,1140,""
952,"1224",489,1,65,902,""
953,"1225",489,1,35,1025,""
954,"1226",490,1,65,903,""
955,"1227",490,1,35,1026,""
956,"1228",494,1,20,1027,""
957,"1500",494,1,40,903,""
958,"1499",494,1,40,902,""
959,"1229",492,1,100,991,""
960,"1230",493,1,50,1142,""
961,"1231",493,1,50,1143,""
962,"1232",496,1,70,1034,""
963,"1233",496,1,30,1033,""
964,"1234",497,1,30,1032,""
965,"1235",497,1,70,1033,""
966,"1236",498,1,100,1094,""
967,"1237",491,1,100,521,""
968,"1238",495,1,100,1151,""
969,"1239",499,1,49,1038,""
970,"1240",499,1,49,1056,""
971,"1553",499,1,2,1105,""
972,"1552",500,1,2,1104,""
973,"1241",500,1,49,1069,""
974,"1242",500,1,49,1038,""
975,"1243",501,1,49,1052,""
976,"1244",501,1,49,1067,""
977,"1555",501,1,2,1099,""
978,"1554",502,1,2,1099,""
979,"1245",502,1,49,1080,""
980,"1246",502,1,49,1052,""
981,"1247",505,1,49,1044,""
982,"1248",505,1,49,1061,""
983,"1550",505,1,2,1016,""
984,"1551",506,1,2,1016,""
985,"1249",506,1,49,1074,""
986,"1250",506,1,49,1044,""
987,"1251",503,1,40,1041,""
988,"1252",503,1,60,1058,""
989,"1253",504,1,60,1071,""
990,"1254",504,1,40,1041,""
991,"1255",507,1,49,1050,""
992,"1256",507,1,49,1065,""
993,"1557",507,1,2,1176,""
994,"1556",508,1,2,1176,""
995,"1257",508,1,49,1078,""
996,"1258",508,1,49,1050,""
997,"1259",509,"",1,885,""
998,"1260",509,"",5,919,""
999,"1261",510,1,50,1174,""
1000,"1262",510,1,50,1168,""
1001,"1263",511,1,70,1164,""
1002,"1264",512,1,70,1172,""
1003,"1265",512,1,30,1166,""
1004,"1266",511,1,30,1170,""
1005,"1267",513,1,100,901,""
1006,"1269",514,1,100,1193,""
1007,"1270",515,1,100,1100,""
1008,"1271",519,1,25,1023,""
1009,"1272",519,1,75,903,""
1010,"1273",520,1,20,1024,""
1011,"1274",520,1,80,1025,""
1012,"1275",516,1,5,1021,""
1013,"1276",516,1,95,902,""
1014,"1277",517,1,5,904,""
1015,"1278",517,1,95,1022,""
1016,"1279",518,1,6,1196,""
1017,"1561",518,1,47,903,""
1018,"1562",518,1,47,902,""
1019,"1280",521,1,100,1217,""
1020,"1281",522,1,100,1210,""
1021,"1282",523,1,100,1220,""
1022,"1283",524,1,100,1221,""
1023,"1284",525,1,70,1215,""
1024,"1285",525,1,30,1212,""
1025,"1286",526,1,80,1216,""
1026,"1287",526,1,20,1214,""
1027,"1524",392,1,4,389,""
1028,"1483",392,1,48,412,""
1029,"1523",392,1,48,409,""
1030,"1289",559,1,30,423,""
1031,"1290",559,1,35,409,""
1032,"1291",559,1,35,412,""
1033,"1292",560,1,30,421,""
1034,"1293",560,1,35,409,""
1035,"1294",560,1,35,412,""
1036,"1295",561,1,30,418,""
1037,"1296",561,1,35,409,""
1038,"1297",561,1,35,412,""
1039,"1298",562,1,20,380,""
1040,"1299",562,1,35,374,""
1041,"1300",562,1,35,357,""
1042,"1301",562,1,10,451,""
1043,"1302",563,1,15,465,""
1044,"1303",563,1,70,473,""
1045,"1304",563,1,15,467,""
1046,"1305",564,1,70,501,""
1047,"1306",564,1,15,492,""
1048,"1307",564,1,15,498,""
1049,"1308",565,1,50,1053,""
1050,"1309",565,1,50,1081,""
1051,"1310",566,1,50,1051,""
1052,"1311",566,1,50,1066,""
1053,"1312",567,1,50,1039,""
1054,"1313",567,1,50,1070,""
1055,"1314",568,1,50,1045,""
1056,"1315",568,1,50,1062,""
1057,"1316",569,1,50,1042,""
1058,"1317",569,1,50,1072,""
1059,"1318",570,1,20,291,""
1060,"1319",570,1,80,285,""
1061,"1320",571,1,75,701,""
1062,"1321",571,1,25,704,""
1063,"1322",572,1,100,952,""
1064,"1323",573,1,85,194,""
1065,"1324",573,1,15,192,""
1066,"1325",574,1,85,193,""
1067,"1326",574,1,15,195,""
1068,"1327",575,1,30,197,""
1069,"1328",575,1,70,194,""
1070,"1329",576,1,100,842,""
1071,"1330",577,1,10,464,""
1072,"1331",577,1,90,839,""
1073,"1332",578,1,25,835,""
1074,"1333",578,1,25,836,""
1075,"1334",578,1,25,837,""
1076,"1335",578,1,25,838,""
1077,"1336",579,1,100,1217,""
1078,"1337",580,1,100,1210,""
1079,"1338",581,1,100,1220,""
1080,"1339",582,1,100,1215,""
1081,"1340",583,1,100,25,""
1082,"1341",584,1,100,440,""
1083,"1342",585,1,100,29,""
1084,"1343",586,1,40,717,""
1085,"1344",586,1,60,719,""
1086,"1345",587,1,40,236,""
1087,"1346",587,1,60,237,""
1088,"1347",588,1,100,440,""
1089,"1348",589,1,100,29,""
1090,"1349",590,1,100,25,""
1091,"1350",591,1,50,206,""
1092,"1351",591,1,50,207,""
1093,"1352",592,1,50,376,""
1094,"1353",592,1,15,378,""
1095,"1354",592,1,35,380,""
1096,"1355",593,1,100,1484,""
1097,"1356",594,1,100,1320,""
1098,"1357",595,1,100,841,""
1099,"1358",596,"",1,1386,""
1100,"1359",597,1,100,268,""
1101,"1360",598,1,100,1151,""
1102,"1361",599,1,45,1706,""
1103,"1362",599,1,45,1707,""
1104,"1363",599,1,10,1708,""
1105,"1364",600,1,100,1567,""
1106,"1365",601,1,100,1568,""
1107,"1366",602,1,100,1570,""
1108,"1367",603,1,100,1704,""
1109,"1368",604,1,100,1710,""
1110,"1548",605,1,45,1706,""
1111,"1547",605,1,45,1707,""
1112,"1546",605,1,10,1708,""
1113,"1545",606,1,100,1567,""
1114,"1544",607,1,100,1568,""
1115,"1543",608,1,100,1570,""
1116,"1542",609,1,100,1704,""
1117,"1541",610,1,100,1710,""
1118,"1467",611,1,100,1709,""
1119,"1369",612,1,98,1580,""
1120,"1558",612,1,2,1575,""
1121,"1371",613,1,98,1576,""
1122,"1559",613,1,2,1579,""
1123,"1373",614,1,98,1578,""
1124,"1560",614,1,2,1577,""
1125,"1375",615,1,100,1540,""
1126,"1376",616,1,100,1540,""
1127,"1377",617,1,100,1540,""
1128,"1378",618,1,100,1540,""
1129,"1379",619,1,100,1540,""
1130,"1380",633,1,100,1726,""
1131,"1382",634,1,100,1729,""
1132,"1384",635,"",1,1730,""
1133,"1387",636,1,76,1731,""
1134,"1453",636,1,12,1732,""
1135,"1454",636,1,12,1733,""
1136,"1451",637,"",1,1734,""
1137,"1391",638,1,100,1739,""
1138,"1393",639,1,100,1737,""
1139,"1395",640,1,100,1742,""
1140,"1452",641,1,100,1736,""
1141,"1450",644,1,50,1758,""
1142,"1449",644,1,50,1761,""
1143,"1448",642,1,75,1756,""
1144,"1447",642,1,25,1755,""
1145,"1446",643,1,33,1758,""
1146,"1445",643,1,33,1760,""
1147,"1444",643,1,34,1758,""
1148,"1443",645,1,100,1762,""
1149,"1400",646,1,35,1773,""
1150,"1401",646,1,65,1774,""
1151,"1402",647,1,50,1774,""
1152,"1403",647,1,50,1775,""
1153,"1404",648,1,35,1773,""
1154,"1405",648,1,65,1775,""
1155,"1406",649,1,35,1773,""
1156,"1407",649,1,65,1774,""
1157,"1408",650,1,50,1774,""
1158,"1409",650,1,50,1775,""
1159,"1417",651,1,40,411,""
1160,"1418",651,1,40,414,""
1161,"1419",651,1,20,417,""
1162,"1422",620,1,35,1793,""
1163,"1423",620,1,65,1798,""
1164,"1424",621,1,65,1803,""
1165,"1425",621,1,35,1793,""
1166,"1426",622,1,35,1797,""
1167,"1427",622,1,65,1802,""
1168,"1428",623,1,65,1807,""
1169,"1429",623,1,35,1797,""
1170,"1430",626,1,35,1795,""
1171,"1431",626,1,65,1800,""
1172,"1432",627,1,65,1805,""
1173,"1433",627,1,35,1795,""
1174,"1434",624,1,35,1794,""
1175,"1435",624,1,65,1799,""
1176,"1436",625,1,65,1804,""
1177,"1437",625,1,35,1794,""
1178,"1438",628,1,35,1796,""
1179,"1439",628,1,65,1801,""
1180,"1440",629,1,65,1806,""
1181,"1441",629,1,35,1796,""
1182,"1455",630,1,50,1817,""
1183,"1456",630,1,50,1814,""
1184,"1457",631,1,70,1812,""
1185,"1458",632,1,70,1816,""
1186,"1459",632,1,30,1813,""
1187,"1460",631,1,30,1815,""
1188,"1461",652,1,30,411,""
1189,"1462",652,1,50,408,""
1190,"1463",652,1,20,414,""
1191,"1464",653,1,30,1485,""
1192,"1466",655,1,100,420,""
1193,"1468",661,1,17,1865,""
1194,"1469",661,1,17,1866,""
1195,"1470",661,1,17,1867,""
1196,"1471",661,1,17,1868,""
1197,"1472",661,1,17,1869,""
1198,"1473",661,1,17,1870,""
1199,"1535",653,1,90,295,""
1200,"1536",654,1,35,375,""
1201,"1527",654,1,35,377,""
1202,"1528",654,1,15,379,""
1203,"1529",654,1,15,381,""
1204,"1530",656,1,100,424,""
1205,"1531",657,1,100,422,""
1206,"1532",658,1,100,306,""
1207,"1533",659,1,100,352,""
1208,"1534",660,1,100,286,""
