"rownum","Name","ModSellPriceTypesKeys","bool_24"
3539,"EnchantmentRejuvinationTotemLifeRegeneration",[4],""
3540,"EnchantmentRighteousFireRadius",[4],""
3541,"EnchantmentRighteousFireSpellDamage",[4],""
3542,"EnchantmentRiposteCooldownSpeed",[4],""
3543,"EnchantmentScourgeArrowChanceToPoison",[4],""
3544,"EnchantmentScourgeArrowAdditionalSpore",[4],""
3545,"EnchantmentSearingBondTotemPlacementSpeed",[4],""
3546,"EnchantmentSearingBondTotemElementalResistances",[4],""
3547,"EnchantmentSeismicCryExertedDamage",[4],""
3548,"EnchantmentSeismicCryMinimumPower",[4],""
3549,"EnchantmentShatteringSteelChanceToNotConsumeAmmo",[4],""
3550,"EnchantmentShieldChargeAttackSpeed",[4],""
3551,"EnchantmentShieldChargeDamagePerTargetHit",[4],""
3552,"EnchantmentShockNovaLargerRingDamage",[4],""
3553,"EnchantmentShockNovaRadius",[4],""
3554,"EnchantmentSmiteAdditionalTargetChance",[4],""
3555,"EnchantmentSmiteAuraEffect",[4],""
3556,"EnchantmentSnipeAttackSpeed",[4],""
3557,"EnchantmentSnipeStunAvoidance",[4],""
3558,"EnchantmentSpectralHelixProjectileSpeed",[4],""
3559,"EnchantmentSpectralHelixExtraRotation",[4],""
3560,"EnchantmentSoulrendAppliesHinderMovementSpeed",[4],""
3561,"EnchantmentSoulrendNumberOfAdditionalProjectiles",[4],""
3562,"EnchantmentSplittingSteelBaseSkillAreaOfEffect",[4],""
3563,"EnchantmentSplittingSteelChanceToNotConsumeAmmo",[4],""
3564,"StormBrandAdditionalChainChance",[4],""
3565,"StormBrandAttachedTargetLightningPenetration",[4],""
3566,"EnchantmentStormBurstAdditionalObjectChance",[4],""
3567,"EnchantmentStormBurstAvoidInterruptionWhileCasting",[4],""
3568,"EnchantmentStormBurstRadius",[4],""
3569,"EnchantmentStormBurstAdditionalProjectile",[4],""
3570,"EnchantmentSunderAttackSpeed",[4],""
3571,"EnchantmentSunderRadius",[4],""
3572,"EnchantmentSunderWaveSpeed",[4],""
3573,"EnchantmentShatteringSteelAdditionalProjectile",[4],""
3574,"EnchantmentShatteringSteelFortifyOnHitCloseRange",[4],""
3575,"EnchantmentShockwaveTotemCastSpeed",[4],""
3576,"EnchantmentShockwaveTotemRadius",[4],""
3577,"EnchantmentShrapnelTrapRadius",[4],""
3578,"EnchantmentShrapnelTrapSecondaryExplosions",[4],""
3579,"EnchantmentShrapnelShotPhysicalDamagePercentToAddAsLightningDamage",[4],""
3580,"EnchantmentShrapnelShotRadius",[4],""
3581,"EnchantmentGalvanicArrowProjectileSpeed",[4],""
3582,"EnchantmentSiegeBallistaAttackSpeed",[4],""
3583,"EnchantmentSiegeBallistaTotemPlacementSpeed",[4],""
3584,"EnchantmentSiphonDuration",[4],""
3585,"EnchantmentSmokeMineDuration",[4],""
3586,"EnchantmentSmokeMineMovementSpeed",[4],""
3587,"EnchantmentSoulLinkDuration",[4],""
3588,"EnchantmentSparkNumOfAdditionalProjectiles",[4],""
3589,"EnchantmentSparkProjectilesNova",[4],""
3590,"EnchantmentSparkProjectileSpeed",[4],""
3591,"EnchantmentSpectralShieldThrowProjectileSpeed",[4],""
3592,"EnchantmentSpectralShieldThrowNumOfAdditionalProjectiles",[4],""
3593,"EnchantmentSpectralThrowProjectileDeceleration",[4],""
3594,"EnchantmentSpectralThrowProjectileSpeed",[4],""
3595,"EnchantmentSpectreAttackAndCastSpeed",[4],""
3596,"EnchantmentSpectreElementalResistances",[4],""
3597,"EnchantmentSplitArrowCriticalStrikeChance",[4],""
3598,"EnchantmentSplitArrowNumOfAdditionalProjectiles",[4],""
3599,"EnchantmentStaticStrikeDuration",[4],""
3600,"EnchantmentStaticStrikeRadius",[4],""
3601,"EnchantmentStaticStrikeMaximumBeamTargets",[4],""
3602,"EnchantmentStoneGolemElementalResistances",[4],""
3603,"EnchantmentStoneGolemGrantedBuffEffect",[4],""
3604,"EnchantmentStormCallDuration",[4],""
3605,"EnchantmentStormCallRadius",[4],""
3606,"EnchantmentStormCloudCriticalStrikeChance",[4],""
3607,"EnchantmentStormCloudRadius",[4],""
3608,"EnchantmentSummonSkeletonsNumAdditionalWarriorSkeletons",[4],""
3609,"EnchantmentSummonSkeletonsNumAdditionalWarriorSkeletonsUpdated",[4],""
3610,"EnchantmentSweepKnockbackChance",[4],""
3611,"EnchantmentSweepEnduranceChargeOnHit",[4],""
3612,"EnchantmentSweepRadius",[4],""
3613,"EnchantmentTectonicSlamAreaOfEffect",[4],""
3614,"EnchantmentTectonicSlamOLDChanceToChargedSlamPer2",[4],""
3615,"EnchantmentTectonicSlamChanceToChargedSlam",[4],""
3616,"EnchantmentTectonicSlamSideCrackChance",[4],""
3617,"EnchantmentTectonicSlamSideCrackChancePer2",[4],""
3618,"EnchantmentTempestShieldNumOfAdditionalProjectilesInChain",[4],""
3619,"EnchantmentTemporalChainsCurseEffect",[4],""
3620,"EnchantmentTemporalChainsDuration",[4],""
3621,"EnchantmentTemporalRiftBaseCooldownSpeed",[4],""
3622,"EnchantmentTornadoRadius",[4],""
3623,"EnchantmentTornadoMovementSpeed",[4],""
3624,"EnchantmentTornadoShotCriticalStrikeChance",[4],""
3625,"EnchantmentTornadoShotNumOfSecondaryProjectiles",[4],""
3626,"EnchantmentToxicRainPhysicalAddedAsChaos",[4],""
3627,"EnchantmentToxicRainNumOfAdditionalProjectiles",[4],""
3628,"EnchantmentVampiricLinkDuration",[4],""
3629,"EnchantmentVengeanceCooldownSpeed",[4],""
3630,"EnchantmentVigilantStrikeFortifyDuration",[4],""
3631,"EnchantmentViperStrikeCriticalStrikeChance",[4],""
3632,"EnchantmentViperStrikePoisonDuration",[4],""
3633,"EnchantmentVitalityManaReservation",[4],""
3634,"EnchantmentVitalityManaReservationEfficiency",[4],""
3635,"EnchantmentVoidSphereBaseCooldownSpeed",[4],""
3636,"EnchantmentVoidSphereDamageTaken",[4],""
3637,"EnchantmentVoidSpherePulseFrequency",[4],""
3638,"EnchantmentVoltaxicBurstRadius",[4],""
3639,"EnchantmentVoltaxicBurstDamagePerDuration",[4],""
3640,"EnchantmentVulnerabilityCurseEffect",[4],""
3641,"EnchantmentVulnerabilityDuration",[4],""
3642,"EnchantmentWarBannerEffect",[4],""
3643,"EnchantmentWarlordsMarkCurseEffect",[4],""
3644,"EnchantmentWarlordsMarkDuration",[4],""
3645,"EnchantmentWaveOfConvictionAdditionalEnemyResistance",[4],""
3646,"EnchantmentWaveOfConvictionDuration",[4],""
3647,"EnchantmentWhirlingBladesAttackSpeed",[4],""
3648,"EnchantmentWildStrikeNumOfAdditionalProjectilesInChain",[4],""
3649,"EnchantmentWildStrikeRadius",[4],""
3650,"EnchantmentFrostFuryAdditionalMaxNumberOfStages",[4],""
3651,"EnchantmentFrostFuryAreaOfEffectPerStage",[4],""
3652,"EnchantmentWitherDuration",[4],""
3653,"EnchantmentWitherRadius",[4],""
3654,"EnchantmentWrathManaReservation",[4],""
3655,"EnchantmentWrathManaReservationEfficiency",[4],""
3656,"EnchantmentZombieAttackSpeed",[4],""
3657,"EnchantmentZombieElementalResistances",[4],""
3658,"EnchantmentZealotryManaReservation",[4],""
3659,"EnchantmentZealotryManaReservationEfficiency",[4],""
3660,"EnchantmentVolatileDeadOrbs",[4],""
3661,"EnchantmentVolatileDeadOrbsBoolean",[4],""
3662,"EnchantmentVolatileDeadDamage",[4],""
3663,"EnchantmentVolatileDeadCastSpeed",[4],""
3664,"EnchantmentBoneLanceCorpseLevel",[4],""
3665,"EnchantmentBoneLanceDamage",[4],""
3666,"EnchantmentBoneLanceCastSpeed",[4],""
3667,"EnchantmentCorpseEruptionMaximumGeysers",[4],""
3668,"EnchantmentCorpseEruptionDamage",[4],""
3669,"EnchantmentCorpseEruptionCastSpeed",[4],""
3670,"EnchantmentBodySwapDamage",[4],""
3671,"EnchantmentBodySwapCastSpeed",[4],""
3672,"EnchantmentSteelskinAdditionalPhysicalDamageReduction",[4],""
3673,"EnchantmentSteelskinDamageLimit",[4],""
3674,"EnchantmentDashTravelDistance",[4],""
3675,"EnchantmentDashAddedCooldownCount",[4],""
3676,"EnchantmentBladestormMaximumNumberOfStormsAllowed",[4],""
3677,"EnchantmentBladestormSandstormMovementSpeed",[4],""
3678,"EnchantmentBladestormDamage",[4],""
3679,"EnchantmentBloodAndSandBuffEffect",[4],""
3680,"EnchantmentPerforateNumberOfSpears",[4],""
3681,"EnchantmentPerforateAreaOfEffect",[4],""
3682,"EnchantmentPerforateDamage",[4],""
3683,"EnchantmentFrostblinkCooldownSpeed",[4],""
3684,"EnchantmentFrostblinkTravelDistance",[4],""
3685,"EnchantmentFleshAndStoneManaReservation",[4],""
3686,"EnchantmentFleshAndStoneManaReservationEfficiency",[4],""
3687,"EnchantmentChainHookGainRageOnHitChance",[4],""
3688,"EnchantmentChainHookConeRadiusPer12Rage",[4],""
3689,"EnchantmentChainHookDamage",[4],""
3690,"EnchantmentBerserkRageLoss",[4],""
3691,"EnchantmentBerserkEffect",[4],""
3692,"EnchantmentArtilleryBallistaFirePenetration",[4],""
3693,"EnchantmentArtilleryBallistaExtraArrows",[4],""
3694,"EnchantmentArtilleryBallistaCrossPattern",[4],""
3695,"EnchantmentShrapnelBallistaExtraArrows",[4],""
3696,"EnchantmentShrapnelBallistaExtraPierce",[4],""
3697,"EnchantmentShrapnelBallistaProjectileSpeed",[4],""
3698,"EnchantmentKineticBoltAttackSpeed",[4],""
3699,"EnchantmentKineticBoltProjectileSpeed",[4],""
3700,"EnchantmentKineticBoltExtraZigZags",[4],""
3701,"EnchantmentBladeBlastAreaOfEffect",[4],""
3702,"EnchantmentBladeBlastDetonationArea",[4],""
3703,"EnchantmentBladeBlastDamage",[4],""
3704,"EnchantmentStormbindAreaOfEffect",[4],""
3705,"EnchantmentStormbindDamage",[4],""
3706,"EnchantmentRuneBlastTeleport1500",[4],""
3707,"EnchantmentRuneBlastTeleport1000",[4],""
3708,"EnchantmentSpellslingerManaReservation",[4],""
3709,"EnchantmentSpellslingerManaReservationEfficiency",[4],""
3710,"EnchantmentSpellslingerCooldownRecovery",[4],""
3711,"EnchantmentWinterBrandDamage",[4],""
3712,"EnchantmentWinterBrandStages",[4],""
3713,"EnchantmentWinterBrandChillEfffect",[4],""
3714,"EnchantmentPenanceBrandDamage",[4],""
3715,"EnchantmentPenanceBrandCastSpeed",[4],""
3716,"EnchantmentPenanceBrandRadius",[4],""
3717,"EnchantmentEarthshatterDamage",[4],""
3718,"EnchantmentEarthshatterRadius",[4],""
3719,"EnchantmentEarthshatterSpikes",[4],""
3720,"EnchantmentArcanistBrandCastSpeed",[4],""
3721,"EnchantmentArcanistBrandUnnerve",[4],""
3722,"EnchantmentDefianceBannerAuraEffect",[4],""
3723,"EnchantmentStormRainDamage",[4],""
3724,"EnchantmentStormRainFrequency",[4],""
3725,"EnchantmentStormRainAdditionalArrow",[4],""
3726,"EnchantmentRageVortexDamage",[4],""
3727,"EnchantmentRageVortexAreaOfEffect",[4],""
3728,"EnchantmentRageVortexSacrificeMoreRage",[4],""
3729,"EnchantmentShieldCrushDamage",[4],""
3730,"EnchantmentShieldCrushAttackSpeed",[4],""
3731,"EnchantmentShieldCrushCentralConeArea",[4],""
3732,"EnchantmentSummonedReaperDamage",[4],""
3733,"EnchantmentSummonedReaperPhysicalDamageOverTimeMultiplier",[4],""
3734,"EnchantmentSummonReaperCooldownRecovery",[4],""
3735,"EnchantmentBoneshatterDamage",[4],""
3736,"EnchantmentBoneshatterStunDuration",[4],""
3737,"EnchantmentBoneshatterAdditionalTrauma",[4],""
3738,"EnchantmentAmbushCooldownRecovery",[4],""
3739,"EnchantmentAmbushCriticalStrikeMultiplier",[4],""
3740,"EnchantmentGalvanicFieldDamage",[4],""
3741,"EnchantmentGalvanicFieldCastSpeed",[4],""
3742,"EnchantmentGalvanicFieldChain",[4],""
3743,"EnchantmentLightningConduitDamage",[4],""
3744,"EnchantmentLightningConduitCastSpeed",[4],""
3745,"EnchantmentLightningConduitArea",[4],""
3746,"EnchantmentAlchemistsMarkCurseEffect",[4],""
3747,"VolcanicFissureDamage",[4],""
3748,"VolcanicFissureCooldownRecovery",[4],""
3749,"VolcanicFissureFissureSpeed",[4],""
3750,"FrozenLegionDamage",[4],""
3751,"FrozenLegionCooldownRecovery",[4],""
3752,"FrozenLegionAdditionalCooldowns",[4],""
3753,"MapSpawnTalismans",[],""
3754,"MapSpawnExtraTalismans",[],""
3755,"TalismanMonsterHasSkillDaemon",[],""
3756,"TalismanMonsterExplodesOnDeath",[],""
3757,"TalismanMonsterPhysicalDamageAndLife",[],""
3758,"TalismanMonsterEnergyShieldAndCastSpeed",[],""
3759,"TalismanMonsterDamageAddedAsRandomElement",[],""
3760,"TalismanMonsterPower",[],""
3761,"TalismanMonsterFireLens",[],""
3762,"TalismanMonsterColdLens",[],""
3763,"TalismanMonsterLightningLens",[],""
3764,"LionWolfColdBossColdBeaconDaemon",[],""
3765,"IzaroDaemon",[],""
3766,"MonsterDeletesOnDeath",[],""
3767,"DropBearBossWitherDaemon",[],""
3768,"PercentageAllAttributes",[7],""
3769,"FireDamageTakenAsCold",[6],""
3770,"FireDamageTakenAsLightning",[6],""
3771,"ColdDamageTakenAsFire",[6],""
3772,"ColdDamageTakenAsLightning",[6],""
3773,"LightningDamageTakenAsFire",[6],""
3774,"LightningDamageTakenAsCold",[6],""
3775,"PowerChargeArtVariation",[],""
3776,"FlaskChargeRecoveryDuringFlaskEffect",[5],""
3777,"ManaRegenerationDuringFlaskEffect",[5],""
3778,"ManaRegenerationWhileShocked",[5],""
3779,"MovementSpeedDuringFlaskEffect",[5],""
3780,"EnemiesLoseLifePlayerLeeches",[8],""
3781,"MapPlayerCorruptingBlood",[],""
3782,"NoExtraBleedDamageWhileMoving",[6],""
3783,"AttacksHaveBloodMagic",[7],""
3784,"FlaskKnockforward",[],""
3785,"SocketedTrapSkillsCreateSmokeCloudWhenDetonated",[5],""
3786,"FireDamageToBlindEnemies",[5],""
3787,"SpellDamageTakenFromBlindEnemies",[6],""
3788,"BurningArrowThresholdJewel",[6],""
3789,"BurningArrowThresholdJewel2",[6],""
3790,"BurningArrowThresholdJewel3",[6],""
3791,"GlacialHammerThresholdJewel",[6],""
3792,"GlacialHammerThresholdJewel2",[6],""
3793,"SpectralThrowThresholdJewel",[6],""
3794,"DoubleStrikeThresholdJewel",[6],""
3795,"ViperStrikeThresholdJewel",[6],""
3796,"ViperStrikeThresholdJewel2",[6],""
3797,"HeavyStrikeThresholdJewel",[6],""
3798,"CleaveThresholdJewel",[6],""
3799,"FreezingPulseThresholdJewel",[6],""
3800,"IceShotThresholdJewelOld",[6],""
3801,"IceShotThresholdJewel",[6],""
3802,"MoltenStrikeThresholdJewel",[],""
3803,"MoltenStrikeThresholdJewel2",[],""
3804,"FrostBladesThresholdJewel",[],""
3805,"DualStrikeThresholdJewel",[],""
3806,"DualStrikeThresholdJewelAxe",[],""
3807,"DualStrikeThresholdJewelClaw",[],""
3808,"DualStrikeThresholdJewelDagger",[],""
3809,"DualStrikeThresholdJewelMace",[],""
3810,"DualStrikeThresholdJewelSword",[],""
3811,"DualStrikeThresholdJewelDamageRadius",[],""
3812,"FrostboltThresholdJewel",[],""
3813,"EtherealKnivesThresholdJewel",[],""
3814,"LightningTendrilsThresholdJewel",[],""
3815,"MagmaOrbThresholdJewel",[],""
3816,"MagmaOrbThresholdJewel2",[],""
3817,"BlightThresholdJewel",[],""
3818,"BlightThresholdJewel2",[],""
3819,"RaiseZombieThresholdJewel",[],""
3820,"SparkThresholdJewel2",[],""
3821,"SparkThresholdJewel",[],""
3822,"FireTrapThresholdJewel",[],""
3823,"SplitArrowThresholdJewel",[],""
3824,"GlacialCascadeThresholdJewel",[],""
3825,"CausticArrowThresholdJewel1",[5],""
3826,"CausticArrowThresholdJewel2",[5],""
3827,"CausticArrowThresholdJewel3",[5],""
3828,"SpectralShieldThrowThresholdJewel1",[5],""
3829,"SpectralShieldThrowThresholdJewel2",[5],""
3830,"SpectralShieldThrowThresholdJewel3",[5],""
3831,"ShieldCritChancePerEsOnShieldJewel1",[5],""
3832,"ShieldCritMultiplierPerEsOnShieldJewel1",[5],""
3833,"IncreasedStunThreshold",[5],""
3834,"IncreasedStunThresholdIfNoRecentStun",[5],""
3835,"DoubleStunThresholdWhileActiveBlock",[],""
3836,"StunThresholdBasedOnMana",[6],""
3837,"PowerChargeOnCriticalStrikeChance",[6],""
3838,"PowerChargeOnCriticalStrikeChanceMaven",[6],""
3839,"NoLifeRegeneration",[4],""
3840,"NeverBlock",[5],""
3841,"LocalShieldHasNoBlockChance",[4],""
3842,"LocalFlaskOnslaughtPerFrenzyCharge",[7],""
3843,"MapCurseEvery10Seconds",[],""
3844,"HerBlessingOnIgnite",[4],""
3845,"AvoidAilmentsDuringHerBlessing",[5],""
3846,"AttackAndMoveSpeedDuringHerBlessing",[5],""
3847,"BlindOnGainingHerBlessing",[5],""
3848,"RallyingCryThresholdJewel",[6],""
3849,"VigilantStrikeThresholdJewel",[6],""
3850,"InfernalCryThresholdJewel",[5],""
3851,"FireballThresholdJewel",[6],""
3852,"FireballThresholdJewel2",[6],""
3853,"FireballThresholdJewel3",[6],""
3854,"ColdSnapThresholdJewel",[6],""
3855,"EnchantedWeaponProjectileOnHit",[4],""
3856,"ShockNearbyEnemiesDuringFlaskEffect",[5],""
3857,"ShockSelfDuringFlaskEffect",[4],""
3858,"LightningLifeLeechDuringFlaskEffect",[6],""
3859,"LightningManaLeechDuringFlaskEffect",[6],""
3860,"LeechInstantDuringFlaskEffect",[6],""
3861,"AddedLightningDamageDuringFlaskEffect",[6],""
3862,"AddedSpellLightningDamageDuringFlaskEffect",[6],""
3863,"PhysicalToLightningDuringFlaskEffect",[6],""
3864,"LightningPenetrationDuringFlaskEffect",[6],""
3865,"MinionAttackAndCastSpeedPerSkeleton",[5],""
3866,"MinionDurationPerZombie",[5],""
3867,"MinionDamagePerSpectre",[5],""
3868,"MinionLifeRegenerationPerRagingSpirit",[5],""
3869,"IsPlayer",[],""
3870,"ObliterationExplodeOnKillChaos",[5],""
3871,"ReduceManaCostPerEnduranceCharge",[5],""
3872,"RampageWhileAtMaxEnduranceCharges",[7],""
3873,"LoseEnduranceChargesOnRampageEnd",[4],""
3874,"IncreasedDamageAgainstFrozenEnemies",[6],""
3875,"AttackerTakesDamageNoRange",[1],""
3876,"AttackerTakesFireDamageNoRange",[0],""
3877,"MapTalismanLeague",[],""
3878,"MapTalismanLeagueCrafted",[],""
3879,"MapDarkShrine",[],""
3880,"PhysicalDamageWhileFrozen",[6],""
3881,"AttacksThatStunCauseBleeding",[6],""
3882,"MonsterFireDamageAndMoveSpeedTalisman",[],""
3883,"MonsterPoisonAndEnergyShieldTalisman",[],""
3884,"MonsterNoStatsTalisman",[],""
3885,"MonsterColdDamageAndPhysicalDamageReduction",[],""
3886,"MonsterDamageAuraTalisman",[],""
3887,"MonsterDamageSizeAndReducedDamageTakenTalisman",[],""
3888,"MonsterElementalDamageAndAilments",[],""
3889,"ThornsPhysicalDamage",[],""
3890,"ThornsFireDamage",[],""
3891,"ThornsColdDamage",[],""
3892,"ThornsLightningDamage",[],""
3893,"ThornsChaosDamage",[],""
3894,"GrantEnemiesUnholyMightOnKill",[4],""
3895,"GrantEnemiesOnslaughtOnKill",[4],""
3896,"UnholyMightOnKillPercentChance",[6],""
3897,"UnholyMightOnKill10SecondsPercentChance",[6],""
3898,"OnslaugtOnKillPercentChance",[6],""
3899,"OnslaugtOnKill10SecondsPercentChance",[6],""
3900,"MaximumLifeOnKillPercent",[5],""
3901,"MaximumLifeOnKillPercentMaven",[5],""
3902,"MaximumManaOnKillPercent",[5],""
3903,"MaximumManaOnKillPercentMaven",[5],""
3904,"MaximumEnergyShieldOnKillPercent",[5],""
3905,"MaximumEnergyShieldOnKillPercentMaven",[5],""
3906,"BurningArrowGroundTarAndFire",[6],""
3907,"DisplayManifestWeapon",[6],""
3908,"ImmuneToLavaDamage",[6],""
3909,"BarrageThreshold",[6],""
3910,"GroundSlamThreshold",[6],""
3911,"GroundSlamThreshold2",[6],""
3912,"SummonSkeletonsThreshold",[6],""
3913,"AdditionalSnipeTotemsPerDexterity",[6],""
3914,"AdditionalShrapnelBallistaePerStrength",[6],""
3915,"AddedDamagePerDexterity",[6],""
3916,"AddedDamagePerStrength",[6],""
3917,"BlindAura",[6],""
3918,"DisplayBlindAura",[],""
3919,"FireDamageToNearbyEnemiesOnKill",[4],""
3920,"NearbyEnemiesAreHindered",[8],""
3921,"DisplayNearbyEnemiesAreSlowed",[],""
3922,"DisplaySupportedByHypothermia",[5],""
3923,"DisplaySupportedByIceBite",[5],""
3924,"DisplaySupportedByColdPenetration",[5],""
3925,"DisplaySupportedByManaLeech",[5],""
3926,"DisplaySupportedByManaLeechMaven",[5],""
3927,"DisplaySupportedByAddedColdDamage",[5],""
3928,"DisplaySupportedByReducedMana",[5],""
3929,"DisplaySupportedByBonechill",[5],""
3930,"FlaskConsumesFrenzyCharges",[4],""
3931,"CriticalChanceAgainstBlindedEnemies",[5],""
3932,"DamageAgainstNearEnemies",[5],""
3933,"MapDisableTorment",[],""
3934,"MapDisableNemesis",[],""
3935,"MapDisableBloodlines",[],""
3936,"MapForceStoneCircle",[],""
3937,"BeltSoulEaterDuringFlaskEffect",[8],""
3938,"BeltSoulsRemovedOnFlaskUse",[4],""
3939,"MapSoulEaterOnRareKill",[],""
3940,"MapHeadhunter",[],""
3941,"MapHeadhunterCustomLeague",[],""
3942,"CustomLeagueImbue",[],""
3943,"LabyrinthSpikeTrapDamageTaken",[],""
3944,"LabyrinthArrowTrapDamageTaken",[],""
3945,"LabyrinthDegenTrapDamageTaken",[],""
3946,"LabyrinthDegenTrapImmunity",[],""
3947,"LabyrinthGuillotineTrapDamageTaken",[],""
3948,"RatTalismanPoisonOnHit",[],""
3949,"MonsterPoisonOnHitAndDuration",[],""
3950,"TalismanCanBePickedUpByMonster",[],""
3951,"MapNoPortals",[],""
3952,"MonsterTalismanDifficultyBonus",[],""
3953,"MonsterTalismanRarityBonus",[],""
3954,"MonsterDaemonDamage",[],""
3955,"SocketedAurasReserveNoMana",[8],""
3956,"TalismanRigwaldSideAreaInfo",[],""
3957,"ItemGrantsIllusoryWarp",[6],""
3958,"SelfStunThreshold",[5],""
3959,"LocalModifiesImplicitMods",[8],""
3960,"NoTalismans",[],""
3961,"UnarmedDamageVsBleedingEnemies",[6],""
3962,"ClawDamageModsAlsoAffectUnarmed",[6],""
3963,"BaseUnarmedCriticalStrikeChance",[6],""
3964,"LifeGainVsBleedingEnemies",[6],""
3965,"ReducedPhysicalDamageTaken",[2],""
3966,"ReducedPhysicalDamageTakenMaven",[2],""
3967,"BleedAndMaimOnHit",[5],""
3968,"CorruptedBloodAndMaimOnHit",[5],""
3969,"SummonWolfOnKill",[6],""
3970,"SummonWolfOnKillOld",[6],""
3971,"SummonWolfOnCrit",[6],""
3972,"SwordAttackSpeed",[7],""
3973,"AxePhysicalDamage",[7],""
3974,"DualWieldingPhysicalDamage",[5],""
3975,"ProjectilesFork",[8],""
3976,"ArrowsFork",[8],""
3977,"ClawAttackSpeedModsAlsoAffectUnarmed",[6],""
3978,"ClawCritModsAlsoAffectUnarmed",[6],""
3979,"EnergyShieldDelayDuringFlaskEffect",[6],""
3980,"ESRechargeRateDuringFlaskEffect",[6],""
3981,"MonsterDropAdditionalMaps",[],""
3982,"EnduranceChargeOnKillChance",[6],""
3983,"EnduranceChargeOnKillChanceMaven",[6],""
3984,"FishingBiteSensitivity",[5],""
3985,"IncreasedColdDamagePerBlockChance",[6],""
3986,"IncreasedManaPerSpellBlockChance",[6],""
3987,"IncreasedArmourWhileChilledOrFrozen",[5],""
3988,"AddedColdDamageToSpellsAndAttacks",[6],""
3989,"AttackAndCastSpeed",[2],""
3990,"MapActionSpeedWhileChilled",[],""
3991,"MapQuantityAddedAsRarity",[],""
3992,"MapDroppedItemLevel",[],""
3993,"UtilityFlaskSmokeCloud",[],""
3994,"UtilityFlaskConsecrate",[],""
3995,"UtilityFlaskOnslaught",[],""
3996,"UtilityFlaskTaunt",[],""
3997,"UtilityFlaskChilledGround",[],""
3998,"UtilityFlaskWard",[],""
3999,"SummonsWormsOnUse",[],""
4000,"PowerChargeOnHit",[7],""
4001,"LosePowerChargesOnMaxPowerCharges",[4],""
4002,"LoseEnduranceChargesOnMaxEnduranceCharges",[4],""
4003,"ShockOnMaxPowerCharges",[4],""
4004,"MoltenBurstOnMeleeHit",[6],""
4005,"PenetrateEnemyFireResist",[6],""
4006,"DisplayGrantsElementalPenetrationToHelm",[],""
4007,"DisplayGrantsAreaRadiusToGloves",[],""
4008,"DisplayGrantsReducedManaToBoots",[],""
4009,"LocalFlaskPetrified",[],""
4010,"LocalFlaskPhysicalDamageReduction",[],""
4011,"LightningDegenAura",[8],""
4012,"LightningDegenAuraDisplay",[],""
4013,"CannotBeAffectedByFlasks",[4],""
4014,"FlasksApplyToMinions",[8],""
4015,"RepeatingShockwave",[8],""
4016,"LifeRegenerationWhileFrozen",[8],""
4017,"KnockbackOnCounterattack",[5],""
4018,"EnergyShieldRechargeOnBlock",[8],""
4019,"AttacksAlwaysCrit",[8],""
4020,"LocalAttacksAlwaysCrit",[],""
4021,"LocalDoubleDamageToChilledEnemies",[6],""
4022,"FlaskZealotsOath",[7],""
4023,"FlaskEldritchBattery",[7],""
4024,"DamageOnNoFrenzyCharges",[7],""
4025,"CriticalChanceAgainstEnemiesOnFullLife",[6],""
4026,"CriticalStrikeAttackLifeLeech",[6],""
4027,"AddedPhysicalToMinionAttacks",[6],""
4028,"AttackPhysicalDamageAddedAsLightning",[6],""
4029,"AttackPhysicalDamageAddedAsFire",[6],""
4030,"EnergyShieldPer5Strength",[7],""
4031,"MaximumGolems",[8],""
4032,"GrantsStoneGolemSkill",[5],""
4033,"ZealotsOath",[8],""
4034,"CountsAsAllOneHandMeleeWeapons",[8],""
4035,"DisplaySocketedGemsSupportedByFortify",[5],""
4036,"CannotBeAffectedByFortify",[],""
4037,"CannotBePoisoned",[5],""
4038,"EnergyShieldRecoveryRate",[7],""
4039,"EnergyShieldRecoveryRateMaven",[7],""
4040,"MapPerandusLeague",[],""
4041,"MapPerandusLeagueCrafted",[],""
4042,"LocalElementalPenetration",[5],""
4043,"LocalFirePenetration",[2],""
4044,"LocalColdPenetration",[2],""
4045,"LocalLightningPenetration",[2],""
4046,"FlaskImmuneToDamage",[8],""
4047,"LocalAlwaysCrit",[8],""
4048,"PerandusDaemon",[],""
4049,"IncreasePhysicalDegenDamagePerDexterity",[6],""
4050,"IncreaseBleedDurationPerIntelligence",[6],""
4051,"PerandusCoinStacksToDrop",[],""
4052,"BleedingEnemiesFleeOnHit",[4],""
4053,"FireDamageAvoidance",[7],""
4054,"FireDamageAvoidanceMaven",[7],""
4055,"ColdDamageAvoidance",[7],""
4056,"ColdDamageAvoidanceMaven",[7],""
4057,"LightningDamageAvoidance",[7],""
4058,"LightningDamageAvoidanceMaven",[7],""
4059,"PhysicalDamageAvoidance",[7],""
4060,"ChaosDamageAvoidance",[7],""
4061,"TrapTriggerRadius",[6],""
4062,"TrapCascadeSpeed",[6],""
4063,"SpreadChilledGroundOnFreeze",[7],""
4064,"SpreadConsecratedGroundOnKill",[6],""
4065,"SpreadConsecratedGroundOnShatter",[],""
4066,"ChanceToPoisonWithAttacks",[6],""
4067,"TrapTriggerTwiceChance",[7],""
4068,"TrapAndMineAddedPhysicalDamage",[6],""
4069,"FlaskZerphisLastBreath",[8],""
4070,"TrapPoisonChance",[5],""
4071,"DisplaySocketedGemsSupportedByBlasphemy",[5],""
