"rownum","BaseItemTypesKey","AddedModsKeys","NegativeWeight_TagsKeys","NegativeWeight_Values","ForcedAddModsKeys","ForbiddenDelveCraftingTagsKeys","AllowedDelveCraftingTagsKeys","CanMirrorItem","CorruptedEssenceChance","CanImproveQuality","CanRollEnchant","HasLuckyRolls","SellPrice_ModsKeys","CanRollWhiteSockets","Weight_TagsKeys","Weight_Values","DelveCraftingModifierDescriptionsKeys","BlockedDelveCraftingModifierDescriptionsKeys","bool","bool"
248,9223,[],[320],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,65]","[46,74]","",""
249,9224,[],[323],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,36]","[47,21]","",""
250,9225,[],[311],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,30]","[48,13]","",""
251,9226,[],[316],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,32]","[49,17]","",""
252,9227,[],[27],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,66]","[50,75]","",""
253,9228,[],[309],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,28]","[51,11]","",""
254,9229,[],[318],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,34]","[52,15]","",""
255,9230,[],[317],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,33]","[53,18]","",""
256,9231,[],[645],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,68]","[55,77]","",""
257,9232,[],[630],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,40]","[56,39]","",""
258,9233,[],[310],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,29]","[57,12]","",""
259,9234,[],[312],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,31]","[58,14]","",""
260,9235,[],[34],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,69]","[59,19,25]","",""
261,9236,[],[321],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,70]","[60,78]","",""
262,9237,[],[639],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,42]","[61,41]","",""
263,9238,[],[319],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,71]","[62,20,26]","",""
264,9239,[],[641],[0],[],[],[],"",0,"","","",[],"",[637],[3000],"[54,72]","[63,79,16]","",""
265,9240,[],[324],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,37]","[43,22]","",""
266,9241,[],[638],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,64]","[44,73]","",""
267,9242,[],[313],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,27]","[45,10]","",""
268,9243,[],[320],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,65]","[46,74]","",""
269,9244,[],[323],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,36]","[47,21]","",""
270,9245,[],[311],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,30]","[48,13]","",""
271,9246,[],[316],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,32]","[49,17]","",""
272,9247,[],[27],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,66]","[50,75]","",""
273,9248,[],[309],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,28]","[51,11]","",""
274,9249,[],[318],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,34]","[52,15]","",""
275,9250,[],[317],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,33]","[53,18]","",""
276,9251,[],[637],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,67]","[54,76]","",""
277,9252,[],[630],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,40]","[56,39]","",""
278,9253,[],[310],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,29]","[57,12]","",""
279,9254,[],[312],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,31]","[58,14]","",""
280,9255,[],[34],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,69]","[59,19,25]","",""
281,9256,[],[321],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,70]","[60,78]","",""
282,9257,[],[639],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,42]","[61,41]","",""
283,9258,[],[319],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,71]","[62,20,26]","",""
284,9259,[],[641],[0],[],[],[],"",0,"","","",[],"",[645],[3000],"[55,72]","[63,79,16]","",""
285,9260,[],[324],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,37]","[43,22]","",""
286,9261,[],[638],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,64]","[44,73]","",""
287,9262,[],[313],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,27]","[45,10]","",""
288,9263,[],[320],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,65]","[46,74]","",""
289,9264,[],[323],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,36]","[47,21]","",""
290,9265,[],[311],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,30]","[48,13]","",""
291,9266,[],[316],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,32]","[49,17]","",""
292,9267,[],[27],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,66]","[50,75]","",""
293,9268,[],[309],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,28]","[51,11]","",""
294,9269,[],[318],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,34]","[52,15]","",""
295,9270,[],[317],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,33]","[53,18]","",""
296,9271,[],[637],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,67]","[54,76]","",""
297,9272,[],[645],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,68]","[55,77]","",""
298,9273,[],[310],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,29]","[57,12]","",""
299,9274,[],[312],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,31]","[58,14]","",""
300,9275,[],[34],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,69]","[59,19,25]","",""
301,9276,[],[321],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,70]","[60,78]","",""
302,9277,[],[639],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,42]","[61,41]","",""
303,9278,[],[319],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,71]","[62,20,26]","",""
304,9279,[],[641],[0],[],[],[],"",0,"","","",[],"",[630],[3000],"[56,72]","[63,79,16]","",""
305,9280,[],[324],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,37]","[43,22]","",""
306,9281,[],[638],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,64]","[44,73]","",""
307,9282,[],[313],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,27]","[45,10]","",""
308,9283,[],[320],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,65]","[46,74]","",""
309,9284,[],[323],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,36]","[47,21]","",""
310,9285,[],[311],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,30]","[48,13]","",""
311,9286,[],[316],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,32]","[49,17]","",""
312,9287,[],[27],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,66]","[50,75]","",""
313,9288,[],[309],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,28]","[51,11]","",""
314,9289,[],[318],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,34]","[52,15]","",""
315,9290,[],[317],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,33]","[53,18]","",""
316,9291,[],[637],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,67]","[54,76]","",""
317,9292,[],[645],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,68]","[55,77]","",""
318,9293,[],[630],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,40]","[56,39]","",""
319,9294,[],[312],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,31]","[58,14]","",""
320,9295,[],[34],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,69]","[59,19,25]","",""
321,9296,[],[321],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,70]","[60,78]","",""
322,9297,[],[639],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,42]","[61,41]","",""
323,9298,[],[319],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,71]","[62,20,26]","",""
324,9299,[],[641],[0],[],[],[],"",0,"","","",[],"",[310],[3000],"[57,72]","[63,79,16]","",""
325,9300,[],[324],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,37]","[43,22]","",""
326,9301,[],[638],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,64]","[44,73]","",""
327,9302,[],[313],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,27]","[45,10]","",""
328,9303,[],[320],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,65]","[46,74]","",""
329,9304,[],[323],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,36]","[47,21]","",""
330,9305,[],[311],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,30]","[48,13]","",""
331,9306,[],[316],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,32]","[49,17]","",""
332,9307,[],[27],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,66]","[50,75]","",""
333,9308,[],[309],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,28]","[51,11]","",""
334,9309,[],[318],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,34]","[52,15]","",""
335,9310,[],[317],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,33]","[53,18]","",""
336,9311,[],[637],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,67]","[54,76]","",""
337,9312,[],[645],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,68]","[55,77]","",""
338,9313,[],[630],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,40]","[56,39]","",""
339,9314,[],[310],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,29]","[57,12]","",""
340,9315,[],[34],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,69]","[59,19,25]","",""
341,9316,[],[321],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,70]","[60,78]","",""
342,9317,[],[639],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,42]","[61,41]","",""
343,9318,[],[319],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,71]","[62,20,26]","",""
344,9319,[],[641],[0],[],[],[],"",0,"","","",[],"",[312],[3000],"[58,72]","[63,79,16]","",""
345,9320,[],[324],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,37]","[43,22]","",""
346,9321,[],[638],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,64]","[44,73]","",""
347,9322,[],[313],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,27]","[45,10]","",""
348,9323,[],[320],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,65]","[46,74]","",""
349,9324,[],[323],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,36]","[47,21]","",""
350,9325,[],[311],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,30]","[48,13]","",""
351,9326,[],[316],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,32]","[49,17]","",""
352,9327,[],[27],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,66]","[50,75]","",""
353,9328,[],[309],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,28]","[51,11]","",""
354,9329,[],[318],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,34]","[52,15]","",""
355,9330,[],[317],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,33]","[53,18]","",""
356,9331,[],[637],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,67]","[54,76]","",""
357,9332,[],[645],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,68]","[55,77]","",""
358,9333,[],[630],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,40]","[56,39]","",""
359,9334,[],[310],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,29]","[57,12]","",""
360,9335,[],[312],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,31]","[58,14]","",""
361,9336,[],[321],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,70]","[60,78]","",""
362,9337,[],[639],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,42]","[61,41]","",""
363,9338,[],[319],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,71]","[62,20,26]","",""
364,9339,[],[641],[0],[],[],[],"",0,"","","",[],"",[34],[3000],"[59,72]","[63,79,16]","",""
365,9340,[],[324],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,37]","[43,22]","",""
366,9341,[],[638],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,64]","[44,73]","",""
367,9342,[],[313],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,27]","[45,10]","",""
368,9343,[],[320],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,65]","[46,74]","",""
369,9344,[],[323],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,36]","[47,21]","",""
370,9345,[],[311],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,30]","[48,13]","",""
371,9346,[],[316],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,32]","[49,17]","",""
372,9347,[],[27],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,66]","[50,75]","",""
373,9348,[],[309],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,28]","[51,11]","",""
374,9349,[],[318],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,34]","[52,15]","",""
375,9350,[],[317],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,33]","[53,18]","",""
376,9351,[],[637],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,67]","[54,76]","",""
377,9352,[],[645],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,68]","[55,77]","",""
378,9353,[],[630],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,40]","[56,39]","",""
379,9354,[],[310],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,29]","[57,12]","",""
380,9355,[],[312],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,31]","[58,14]","",""
381,9356,[],[34],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,69]","[59,19,25]","",""
382,9357,[],[639],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,42]","[61,41]","",""
383,9358,[],[319],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,71]","[62,20,26]","",""
384,9359,[],[641],[0],[],[],[],"",0,"","","",[],"",[321],[3000],"[60,72]","[63,79,16]","",""
385,9360,[],[324],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,37]","[43,22]","",""
386,9361,[],[638],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,64]","[44,73]","",""
387,9362,[],[313],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,27]","[45,10]","",""
388,9363,[],[320],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,65]","[46,74]","",""
389,9364,[],[323],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,36]","[47,21]","",""
390,9365,[],[311],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,30]","[48,13]","",""
391,9366,[],[316],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,32]","[49,17]","",""
392,9367,[],[27],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,66]","[50,75]","",""
393,9368,[],[309],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,28]","[51,11]","",""
394,9369,[],[318],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,34]","[52,15]","",""
395,9370,[],[317],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,33]","[53,18]","",""
396,9371,[],[637],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,67]","[54,76]","",""
397,9372,[],[645],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,68]","[55,77]","",""
398,9373,[],[630],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,40]","[56,39]","",""
399,9374,[],[310],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,29]","[57,12]","",""
400,9375,[],[312],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,31]","[58,14]","",""
401,9376,[],[34],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,69]","[59,19,25]","",""
402,9377,[],[321],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,70]","[60,78]","",""
403,9378,[],[319],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,71]","[62,20,26]","",""
404,9379,[],[641],[0],[],[],[],"",0,"","","",[],"",[639],[3000],"[61,72]","[63,79,16]","",""
405,9380,[],[324],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,37]","[43,22]","",""
406,9381,[],[638],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,64]","[44,73]","",""
407,9382,[],[313],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,27]","[45,10]","",""
408,9383,[],[320],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,65]","[46,74]","",""
409,9384,[],[323],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,36]","[47,21]","",""
410,9385,[],[311],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,30]","[48,13]","",""
411,9386,[],[316],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,32]","[49,17]","",""
412,9387,[],[27],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,66]","[50,75]","",""
413,9388,[],[309],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,28]","[51,11]","",""
414,9389,[],[318],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,34]","[52,15]","",""
415,9390,[],[317],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,33]","[53,18]","",""
416,9391,[],[637],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,67]","[54,76]","",""
417,9392,[],[645],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,68]","[55,77]","",""
418,9393,[],[630],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,40]","[56,39]","",""
419,9394,[],[310],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,29]","[57,12]","",""
420,9395,[],[312],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,31]","[58,14]","",""
421,9396,[],[34],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,69]","[59,19,25]","",""
422,9397,[],[321],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,70]","[60,78]","",""
423,9398,[],[639],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,42]","[61,41]","",""
424,9399,[],[641],[0],[],[],[],"",0,"","","",[],"",[319],[3000],"[62,72]","[63,79,16]","",""
425,9400,[],[324],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,37]","[43,22]","",""
426,9401,[],[638],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,64]","[44,73]","",""
427,9402,[],[313],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,27]","[45,10]","",""
428,9403,[],[320],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,65]","[46,74]","",""
429,9404,[],[323],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,36]","[47,21]","",""
430,9405,[],[311],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,30]","[48,13]","",""
431,9406,[],[316],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,32]","[49,17]","",""
432,9407,[],[27],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,66]","[50,75]","",""
433,9408,[],[309],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,28]","[51,11]","",""
434,9409,[],[318],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,34]","[52,15]","",""
435,9410,[],[317],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,33]","[53,18]","",""
436,9411,[],[637],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,67]","[54,76]","",""
437,9412,[],[645],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,68]","[55,77]","",""
438,9413,[],[630],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,40]","[56,39]","",""
439,9414,[],[310],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,29]","[57,12]","",""
440,9415,[],[312],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,31]","[58,14]","",""
441,9416,[],[34],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,69]","[59,19,25]","",""
442,9417,[],[321],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,70]","[60,78]","",""
443,9418,[],[639],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,42]","[61,41]","",""
444,9419,[],[319],[0],[],[],[],"",0,"","","",[],"",[641],[3000],"[63,71]","[62,20,26]","",""
