"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText"
1696,"ObjectDisplayTextHallOfGrandmasters","Hall of Grandmasters","","",-2026652368,""
1697,"ObjectDisplayTextHallOfGrandmastersHall1","Hall of the Heroes","","",1774958697,""
1698,"ObjectDisplayTextHallOfGrandmastersHall2","Hall of the Fallen","","",890165998,""
1699,"ObjectDisplayTextHallOfGrandmastersHall3","Hall of the Blessed","","",-1394427571,""
1700,"ObjectDisplayTextHallOfGrandmastersHall4","Hall of the Corrupted","","",1228642137,""
1701,"ObjectDisplayTextHallOfGrandmastersHall5","Hall of the Eternal","","",631870768,""
1702,"ObjectDisplayTextHallOfGrandmastersHall6","Hall of the Twisted","","",934117722,""
1703,"ObjectDisplayTextHallOfGrandmastersHall7","Hall of the Exalted","","",-1222728824,""
1704,"ObjectDisplayTextHallOfGrandmastersHall8","Hall of the Divine","","",1277454562,""
1705,"ActionOTPCode","OTP Code","","",-472770196,""
1706,"GiftFrom","A gift from {0}.","","",187184846,""
1707,"GiftReceivedNotification","sent you a gift","","",-1562930691,""
1708,"GiftReceivedAtLoginNotification","You have a gift in microtransaction stash tab {0}","","",2096375566,""
1709,"GiftReceivedNotificationViewGift","View","","",1845708238,""
1710,"GiftReceivedNotificationDismiss","Later","","",1986221484,""
1711,"ShroudedMonsterName","Shrouded One","","",1212477589,""
1712,"MonsterCorrupted","Corrupted","","",-75715171,""
1713,"PVPChangingArenas","changing arenas","","",1308406649,""
1714,"LadderColumnRank","Rank","","",-1535194688,""
1715,"LadderColumnName","Name","","",278213588,""
1716,"LadderColumnClass","Class","","",-1394928328,""
1717,"LadderColumnLevel","Level","","",1580198188,""
1718,"LadderColumnPoints","Points","","",1668161960,""
1719,"LadderColumnRating","Rating","","",672957974,""
1720,"LadderColumnResistance","Resistance","","",-1549293986,""
1721,"LadderColumnRounds","Rounds","","",-899022365,""
1722,"LadderColumnGamesPlayed","Rounds","","",1924358275,""
1723,"LadderColumnDeaths","Deaths","","",2137788997,""
1724,"LadderColumnKills","Kills","","",-543053915,""
1725,"LadderLink","See Full Ladder","","",936583424,""
1726,"LadderLinkHover","Click to open the full ladder in a web browser.","","",1901789880,""
1727,"MissionTrackFishTalk","Mission complete. Talk to Krillson.","","",-1593524262,""
1728,"MissionTrackFishComplete","Mission complete. Krillson is impressed.","","",1820089947,""
1729,"MissionTrackPVPTalk","Mission complete. Talk to Leo.","","",1021584044,""
1730,"CharacterClassPrefixThe","the {0}","","",-1042870877,""
1731,"CharacterClassListSeparator","{0}, {1}","","",-1801149461,""
1732,"CharacterClassList2","{0} or {1}","","",-1857519837,""
1733,"CharacterClassListNOr","{0}, or {1}","","",-2107140739,""
1734,"LeoPVPOnlyCharTitle","PvP-Only Characters","","",1836400739,""
1735,"LeoPVPOnlyCharDescription","You can now create PvP-only characters in this League. These characters can only be used in PvP.\r\n\r\nTo create one of these characters, go to the character selection screen, click \""Create\"", then tick \""PvP-Only\"" after you have specified a name and class.","","",38390475,""
1736,"ErrorCannotPVPOnly","You cannot do this as a PvP-only character.","","",2012777263,""
1737,"ShopLoadError","Shop not available.","","",-1119704781,""
1738,"PVPMatchDualLeagues","{0} and {1} League","","",841924223,""
1739,"ItemDescriptionPassiveJewel","Place into an allocated Jewel Socket on the Passive Skill Tree. Right click to remove from the Socket.","Place into an allocated Jewel Socket on the Passive Skill Tree. <<xbox_button_a>> to remove from the Socket.","",-373520069,""
1740,"ItemDescriptionAbyssJewel","Place into an Abyssal Socket on an Item or into an allocated Jewel Socket on the Passive Skill Tree. Right click to remove from the Socket.","Place into an Abyssal Socket on an Item or into an allocated Jewel Socket on the Passive Skill Tree. <<xbox_button_a>> to remove from the Socket.","",913108453,""
1741,"ItemDescriptionAfflictionJewelSmall","Place into an allocated Small, Medium or Large Jewel Socket on the Passive Skill Tree. Added passives do not interact with jewel radiuses. Right click to remove from the Socket.","Place into an allocated Small, Medium or Large Jewel Socket on the Passive Skill Tree. Added passives do not interact with jewel radiuses. <<xbox_button_a>> to remove from the Socket.","",-534988233,""
1742,"ItemDescriptionAfflictionJewelMedium","Place into an allocated Medium or Large Jewel Socket on the Passive Skill Tree. Added passives do not interact with jewel radiuses. Right click to remove from the Socket.","Place into an allocated Small or Medium Jewel Socket on the Passive Skill Tree. Added passives do not interact with jewel radiuses. <<xbox_button_a>> to remove from the Socket.","",648102413,""
1743,"ItemDescriptionAfflictionJewelLarge","Place into an allocated Large Jewel Socket on the Passive Skill Tree. Added passives do not interact with jewel radiuses. Right click to remove from the Socket.","Place into an allocated Large Jewel Socket on the Passive Skill Tree. Added passives do not interact with jewel radiuses. <<xbox_button_a>> to remove from the Socket.","",-1598479968,""
1744,"ItemDescriptionHeistItem","Can only be equipped to Heist members.","","",1798313282,""
1745,"ErrorCannotChatInDNDMode","You cannot chat while DND mode is active.","","",1161969873,""
1746,"WhisperEchoDNDSuffix","{0} (replies suppressed in DND mode)","","",891093432,""
1747,"DefaultDNDMessage","This player has DND mode enabled.","","",1582149616,""
1748,"DefaultAFKMessage","This player is AFK.","","",546942617,""
1749,"AutoReplyPrefix","Autoreply: {0}","","",2081216942,""
1750,"ChatSenderSuffix",": ","","",-807668308,""
1751,"ChatSenderStaff","{0} (Staff)","","",1414655362,""
1752,"ChatSenderDev","{0} (Dev)","","",-879167335,""
1753,"ChatSenderMod","{0} (Mod)","","",-407888056,""
1754,"ItemFilterLoadOutOfDate","Your Item Filter is out of date: {0}","","",-865184848,""
1755,"ItemFilterLoadFailure","Failed to load Item Filter: {0}","","",585137013,""
1756,"ItemFilterLoadSuccess","Item Filter loaded successfully.","","",249481758,""
1757,"KaomArenaName","Caldera of The King","","",1592318837,""
1758,"DaressoArenaName","The Ring of Blades","","",1542485685,""
1759,"KaomDaressoReturn","Return to Rapture Device","","",795432977,""
1760,"DoedreArenaName","Doedre's Arena","","",982745477,""
1761,"ShavronneArenaName","Shavronne's Arena","","",-189776107,""
1762,"MaligaroArenaName","Maligaro's Arena","","",-1362261987,""
1763,"PietyBellyArenaName","The Bowels of the Beast","","",106690335,""
1764,"MalachaiArenaName1","The Black Core","","",1058717380,""
1765,"MalachaiArenaName2","The Black Heart","","",1545956460,""
1766,"JewelRadiusLabel","Radius","","",-1830969222,""
1767,"JewelRadiusLarge","Large","","",-1820383572,""
1768,"JewelRadiusMedium","Medium","","",1209047659,""
1769,"JewelRadiusSmall","Small","","",1420563976,""
1770,"RareNameFormat2Words","{0}{1}","","",861756502,""
1771,"RareNameFormat3Words","{0}{1}{2}","","",549265452,""
1772,"ObjectDisplayTextDeshretSpirit","Deshret's Spirit","","",-2121561041,""
1773,"SkillPopupNotEnoughEnergyShieldAndMana","[Not enough energy shield or mana]","","",-814361978,""
1774,"JewelItemLimit","Limited to","","",-1336313664,""
1775,"HistoricJewelLimit","1 Historic","","",-699567141,""
1776,"SurvivalJewelLimit","1 Survival","","",1709573909,""
1777,"JackTheAxeName","Jack the Axe","","",-2059970483,""
1778,"GoddessUnleashedName","The Goddess","","",1007100318,""
1779,"DaughterOfSinName","Daughter of Sin","","",1341359716,""
1780,"DivinationWindowTitle","Card Trade","","",2038244466,""
1781,"DivinationWindowTradeButton","Trade","","",-1840757987,""
1782,"GrandArenaExterior","Arena","","",-1518978644,""
1783,"GrandArenaInterior","Passageway","","",-1260088717,""
1784,"SteamPointsPointLabel","Points","","",-309084752,""
1785,"SteamPointsNewCostLabel","now","","",-68970639,""
1786,"SteamPointsVideo1","Preview Video","","",-1457397322,""
1787,"SteamPointsVideo2","Portal Video","","",-1744033623,""
1788,"SteamPointsVideo3","Mask Video","","",-271882870,""
1789,"SteamPointsVideo4","Armour Set Video","","",-102202493,""
1790,"SteamPointsVideo5","Portal Video","","",1242776946,""
1791,"SteamPointsPackageDescription","Select a Pack to purchase through Steam","","",-508504616,""
1792,"SteamPointsPointPackLabel","Point Packs","","",1470924256,""
1793,"SteamPointsCostExceedsSteamWallet","The cost of this pack exceeds the Steam Wallet limit. To purchase it with a set of smaller transactions, please contact support@grindinggear.com","","",2026613417,""
1794,"SteamPointsSteamPurchaseFailed","Steam purchase failed.","","",-1920845361,""
1795,"SteamPointsPurchaseSuccess","Steam purchase successful.","","",1033811940,""
1796,"SteamPointsWaitingForSteamInfo","Please wait...","","",283474345,""
1797,"SteamPointsWaitingSteamInfoError","Error retrieving steam user info: {0}","","",1044183041,""
1798,"SteamPointsWaitingSteamInfoErrorRetryButton","Retry","","",-1061507065,""
1799,"AchievementItemProgress","{0} ({1}/{2})","","",-204645178,""
1800,"ItemDisplayMapRarityIncrease","Item Rarity","","",1250383386,""
1801,"ItemDisplayMapPackSizeIncrease","Monster Pack Size","","",775993695,""
1802,"CharacterNameExpiredPopup","This character's name has expired. The next time you attempt to log in with this character, you will be asked to provide a new name. Names expire if an account is idle for a year or if other special circumstances apply.","","",822460855,""
1803,"CharacterRenameSuccess","Character successfully renamed.","","",-1177828446,""
1804,"CharacterRenameWindowDetails","The character name \""{0}\"" has expired. Enter a new name for your character and then click Rename.","The character name \""{0}\"" has expired. Enter a new name for your character and then select Rename.","",1391171932,""
1805,"CharacterRenameWindowCancelButton","Cancel","","",1192518008,""
1806,"CharacterRenameWindowRenameButton","Rename","","",5229527,""
1807,"CharacterRenameWindowTextboxEmptyText","Enter new character name...","","",-764870859,""
1808,"ObjectDisplayTextLabyrinthTrialDoor","Trial of Ascendancy","","",124290671,""
1809,"DarkShrineWindowTitle","Darkshrine","","",1550361543,""
1810,"UseDarkShrineButton","Sacrifice","","",-1830373736,""
1811,"DarkShrineHover","Sacrifice a rare item at the Darkshrine","","",-838621222,""
1812,"LabyrinthMapWindowTitle","Labyrinth Map","","",-1067379966,""
1813,"LabyrinthMapWindowYouAreHere","You Are Here","","",-145067537,""
1814,"ObjectDisplayTextLabyrinthGoldenChest","Golden Chest","","",-1536952460,""
1815,"ObjectDisplayTextLabyrinthSilverChest","Silver Chest","","",529413683,""
1816,"ObjectDisplayTextLabyrinthBronzeChest","Bronze Chest","","",-1653420838,""
1817,"ObjectDisplayTextGoldenDoor","Golden Door","","",-975202805,""
1818,"ObjectDisplayTextSilverDoor","Silver Door","","",744596331,""
1819,"ObjectDisplayTextBronzeDoor","Bronze Door","","",-2122732795,""
1820,"AscendencyChamberDoor","Ascendancy Chamber","","",-1614519564,""
1821,"ObjectDisplayTextStoneCircleDevice","Stone Altar","","",981613690,""
1822,"ObjectDisplayTextLever","Lever","","",551488254,""
1823,"ObjectDisplayTextSwitch","Switch","","",-1100640552,""
1824,"ObjectDisplayTextCrank","Timed Crank","","",-162896690,""
1825,"ItemDisplaySkillGemManaCostOverride","Mana Cost Override","","",-797091873,""
1826,"ItemDisplaySkillGemManaReservationOverride","Reservation Override","","",87015938,""
1827,"RandomItem20Quality","Perfection","","",114482450,""
1828,"RandomItem0Quality","Punishment for your sins","","",921444728,""
1829,"AlchemyInventoryItem","Lead turns to gold","","",1826781623,""
1830,"ScourInventoryItemsGiveCurrency","All rewards have their cost","","",-1163800797,""
1831,"IdentifyAll","The light of reason still shines","","",-2025366519,""
1832,"RandomMonsterDropsUnique","An unlikely guard for such valuable treasure","","",-1417138644,""
1833,"WeaponsDropWtih20Quality","An armoury of exquisite craftsmanship","","",-1477711843,""
1834,"RandomChestDrops20QualityGem","Leave no stone unturned","","",-26453400,""
1835,"AddMapToMapDevice","Journeys await you","","",-154244644,""
1836,"AddJewelToJewelInventory","Power can be found in unexpected places","","",1116783434,""
1837,"DropRegalAfterTime","Good things come to those who wait","","",-2011575160,""
1838,"RaresDropUniquesForShortTime","Rewards are seized only by those quick enough to find them","","",-980479590,""
1839,"AddItemToCharacterStats","You become one with your offering","","",2075863863,""
1840,"AllMonstersGainVaalFragmentChance","Seek the Apex","","",847461408,""
1841,"FillFlasks","Drink deeply","","",-1015952760,""
1842,"EmptyFlasks","Your sustenance is depleted","","",770869173,""
1843,"Beyond","Two worlds collide","","",-1021656353,""
1844,"Rampage","Your anger rises","","",-517569746,""
1845,"AddNemesisToAll","Your nemeses hunt you","","",-386595015,""
1846,"HalfOfMonstersChangeToPlayerTeam","Mutiny in the ranks","","",1918211252,""
1847,"SetCorruptedEnvironment","Greust would not approve","","",-1248997321,""
1848,"MonstersSetZeroActionSpeed","Fear will root even the mighty in place","","",-1258033362,""
1849,"MonstersSet1Life","Deliver the killing blow","","",36144888,""
1850,"SpawnStrExile","Axe and Maul","","",1056116627,""
1851,"SpawnStrDexExile","Sword and Board","","",-1513497247,""
1852,"SpawnDexExile","Bow and Arrow","","",-787671482,""
1853,"SpawnStrDexIntExile","Any and Everything","","",271685936,""
1854,"SpawnDexIntExile","Dagger and Claw","","",-762577503,""
1855,"SpawnStrIntExile","Sceptre and Staff","","",792475645,""
1856,"SpawnIntExile","Wand and Focus","","",966648056,""
1857,"SpawnInvasionBossInLevel","A strange foe from a strange land","","",-413013713,""
1858,"SpawnFireWarband","The Redblade rises","","",657796855,""
1859,"SpawnColdWarband","The Mutewind rises","","",-439438768,""
1860,"SpawnLightningWarband","The Brinerot rises","","",-811268163,""
1861,"SpawnChaosWarband","The Renegades rise","","",1547868284,""
1862,"SpawnFireColdLightningWarband","Heart of the conflict","","",350309309,""
1863,"SpawnRareMonsterAtShrine","Always watch your back","","",-1851765635,""
1864,"SpawnMagicMonstersAtShrine","Surprise is a problem only for the unprepared","","",25415696,""
1865,"SpawnPackAtShrine","Beware those who lie in ambush","","",1227478755,""
1866,"SpawnKaomTotems","Ancestral magic","","",1997790062,""
1867,"SpawnAbaxoth","You sense a great evil","","",-2083541933,""
1868,"CloneAllMagicMonsters","Brothers in arms","","",962347644,""
1869,"CloneAllRareMonsters","Prepared for trouble? How about double?","","",-1699344629,""
1870,"AllMonstersTouched","The touch of the damned","","",-1512931573,""
1871,"RandomDarkshrineEffect","This space intentionally left blank","","",-1359701222,""
1872,"RaiseWeaponsOnGround","Never discard a weapon. It could be the blade that strikes you in the back","","",404798803,""
1873,"ItemsOnGroundExchangedForSellPrice","The riches you sought were all around you","","",-734094611,""
1874,"GrantMasterFavour","The forsaken favour you","","",347975816,""
1875,"ResetMasterDailyTimestamps","The reward for a job well done is often another job","","",303156285,""
1876,"OpenTownPortal","There's no place like home","","",-969207065,""
1877,"ConsumeItem","Try again","","",-624028137,""
1878,"DoNothing","Perhaps next time","","",775466774,""
1879,"FillVaalSouls","Atziri's power fills you","","",1530629855,""
1880,"EmptyAllShops","Not for sale","","",546590877,""
1881,"FishingMessageInGlobal","Men and fish are alike. They both get into trouble when they open their mouths","","",-322410852,""
1882,"FishingMessageInSocialText","Give a man a fish...","","",-2004303720,""
1883,"FishingPublicParty","The gods do not deduct from man's allotted span the hours spent in fishing ","","",-531020234,""
1884,"FishingFirstEnterWindingPier","Are fishermen all liars? Or do only liars fish?","","",933906916,""
1885,"FishingKrilsonAsFriend","Nothing makes a fish bigger than almost being caught","","",1204961929,""
1886,"FishingMutesPlayer","The fishing was good; it was the catching that was bad","","",2013771218,""
1887,"FishingMapsAddedToGuildNameSlot","May the holes in your net be no larger than the fish in it","","",624738893,""
1888,"GivesHeadhunterMod","The hunted becomes the hunter","","",-1808400418,""
1889,"SpawnQualityCurrencyFountain","Better yourself","","",1487295090,""
1890,"SpawnCloneToHelp","If you want a job done well, there is nobody better than yourself","","",-831277524,""
1891,"SpawnDevourers","The ground beneath you tremors","","",-2061821255,""
1892,"FillInventoryWithWisdomScraps","Even the wisest are given menial chores","","",1618447621,""
1893,"SpawnGrandmasterInLevel","A worthy adversary","","",-149806729,""
1894,"SpawnGrandmasterAlly","A worthy ally","","",-1553641453,""
1895,"PlayerAccellerationShrine","Death doesn't wait","","",1827447961,""
1896,"PlayerBrutalShrine","Hit hard. Hit once","","",1276963617,""
1897,"PlayerCriticalShrine","Deliver pain exquisite","","",-246537326,""
1898,"PlayerDivineShrine","Become the nightmare","","",-1618116574,""
1899,"PlayerEchoingShrine","Let your rage flow freely","","",-171993345,""
1900,"PlayerReplenishingShrine","Restore that which was lost","","",-1109567346,""
1901,"PlayerImpenetrableShrine","None shall stop you","","",1050188251,""
1902,"PlayerShroudedShrine","Shroud your path in the fog of war","","",-1579490188,""
1903,"PlayerMassiveShrine","Courage stands tall","","",-214698704,""
1904,"MapModEnfeeble","You feel weak","","",1915529801,""
1905,"MapModElementalWeakness","Fear the elements","","",-1011990101,""
1906,"MapModVulnerability","Pain from the slightest touch","","",-848519986,""
1907,"MapModAOE","Size often matters","","",260943731,""
1908,"MapModCannotBeStunned","Unflinching","","",1143633806,""
1909,"MapModChaining","Some challenges are best faced alone","","",-1123898365,""
1910,"MapModColdResist","Auromancer's bane","","",-2145123785,""
1911,"MapModCriticalStrikes","Your enemies have all the luck","","",-1806729424,""
1912,"MapModFireResist","Pyromancer's bane","","",507965464,""
1913,"MapModFrenzyCharges","Whipped into a frenzy","","",679400808,""
1914,"MapModLightningResist","Brontomancer's bane","","",1017838096,""
1915,"MapModPhysicalResist","Geomancer's bane","","",-1521101995,""
1916,"MapModPlayerExperience","You always were a fast learner","","",402305841,""
1917,"MapModMonsterLife","Tough as nails","","",716367179,""
1918,"MapModMonsterDamage","Careful now","","",-507266383,""
1919,"MapModFastMonsters","A situation is only dangerous if you can't run away from it","","",-1825941833,""
1920,"MapModColdDamage","No adversary in nature is more deadly than the cold","","",-2003400133,""
1921,"MapModLightningDamage","No fury in nature is greater than that of lightning","","",1582142770,""
1922,"MapModFireDamage","No force of nature holds more fear than fire","","",2113987659,""
1923,"MapModPoisoning","Feel the corruption in your veins","","",-580359503,""
1924,"MapModFracturing","Kill one head and more will rise to take its place","","",-456412332,""
1925,"MapModMinusMaxResist","Your protections fail you","","",-1653487411,""
1926,"MapModMultipleProjectiles","Nothing is more intimidating on the battlefield than a wall of arrows","","",-1219543426,""
1927,"MapModReducedRegeneration","Your natural vitality deserts you","","",-1137975215,""
1928,"MapModTempestEchoingStorm","You hear a voice on the wind","","",1316598114,""
1929,"MapModTempestCorruptedDrops","You catch a faint smell of corruption on the wind","","",1539363670,""
1930,"MapModTempestCurses","You catch a foul smell on the wind","","",-609010600,""
1931,"MapModTempestFireSkills","A wind brings a whiff of ash","","",-692628145,""
1932,"MapModTempestLightningSkills","The air feels charged somehow","","",715509394,""
1933,"MapModTempestColdSkills","You feel a sudden cold breeze","","",-1313327571,""
1934,"MapModTempestPhysicalSkills","You feel buffeted by a strong gust","","",901893792,""
1935,"MapModTempestColdDamage","An icy wind whips up around you","","",-181432319,""
1936,"MapModTempestFireDamage","A wind brings a scent of smoke","","",76804220,""
1937,"MapModTempestLightningDamage","A storm approaches","","",-888774281,""
1938,"DropDivinationCard","More than the paper it is printed on","","",1950291905,""
1939,"DropChanceOrbs","Roll the dice","","",-1363294605,""
1940,"DropVaalOrbs","Those who will not tempt fate lack the courage of manhood","","",1421581376,""
1941,"DropAlchemyOrbs","The best tools are the ones you make yourself","","",-934276188,""
1942,"DropArmourShards","Fortify yourself","","",719363252,""
1943,"DropChisels","An accurate map makes for a rewarding journey","","",-420661570,""
1944,"DropChaosOrbs","An endless sea of possibilities","","",-1201564162,""
1945,"DropWhetstones","Sharpen your blade","","",-80708651,""
1946,"DropDivineOrb","A gift from the divine","","",-994474194,""
1947,"DropAlterations","Magic isn't constant. It can be mutated into many forms","","",1220860341,""
1948,"DropTransmutes","Success lies in having the right tools","","",437828577,""
1949,"RandomMonsterDrops10Currency","Keeper of wealth","","",-1647214178,""
1950,"RandomMonsterDrops10Rares","Keeper of the hoard","","",1604791252,""
1951,"RandomMonsterDrops100Scrolls","Keeper of wisdom","","",-1425271523,""
1952,"RandomMonsterDrops5RareAmulets","Keeper of the trinkets","","",799321275,""
1953,"RandomMonsterDrops5RareBelts","Keeper of the buckle","","",-1122048477,""
1954,"RandomMonsterDrops5RareBows","Keeper of the bow","","",-323485931,""
1955,"RandomMonsterDrops5RareClaws","Keeper of the claw","","",1651791225,""
1956,"RandomMonsterDrops5RareDaggers","Keeper of the knives","","",2043996014,""
1957,"RandomMonsterDrops5RareOneHandMaces","Keeper of the hammer","","",209573191,""
1958,"RandomMonsterDrops5RareOneHandSwords","Keeper of the swords","","",-638718585,""
1959,"RandomMonsterDrops5RareRings","Keeper of the ring","","",-2132018083,""
1960,"RandomMonsterDrops5RareScepters","Keeper of the scepter","","",652642294,""
1961,"RandomMonsterDrops5RareShields","Keeper of the shield","","",-1405085151,""
1962,"RandomMonsterDrops5RareStaves","Keeper of the stave","","",-75780791,""
1963,"RandomMonsterDrops5RareTwoHandAxes","Keeper of the axe","","",-224654600,""
1964,"RandomMonsterDrops5RareTwoHandMaces","Keeper of the maul","","",-1992907562,""
1965,"RandomMonsterDrops5RareTwoHandSwords","Keeper of the blades","","",-1100892025,""
1966,"RandomMonsterDrops5RareWands","Keeper of the wand","","",2129619619,""
1967,"RandomMonsterDrops5RareJewels","Keeper of the jewels","","",1595668450,""
1968,"SpawnADarkshrine","I am twinned","","",-1324631692,""
1969,"SpawnBarrelOfSpiders","Sensible objects await you","","",1262866823,""
1970,"SpawnEmpyreanApparatus","Locations far and wide await you","","",1761572771,""
1971,"SpawnKaomsCache","The secrets of the ancestors await you","","",-811288989,""
1972,"SpawnArcanistStrongbox","A trove of magic awaits you","","",-478874532,""
1973,"SpawnArmoryStrongbox","The garb of the warrior awaits you","","",604594645,""
1974,"SpawnArsenalStrongbox","The secrets of the forge await you","","",-553203933,""
1975,"SpawnArtisanStrongbox","True craftsmanship awaits you","","",-674110563,""
1976,"SpawnCartographersStrongbox","A map of all the world awaits you","","",-11235293,""
1977,"SpawnChemistStrongbox","The secrets of chemistry await you","","",506685957,""
1978,"SpawnGemcutterStrongbox","Power awaits you","","",1156971234,""
1979,"SpawnJewellerStrongbox","Trinkets await you","","",792856802,""
1980,"SpawnLargeStrongbox","A hoard awaits you","","",322195349,""
1981,"SpawnOrnateStrongbox","A valued prize awaits you","","",470111233,""
1982,"SpawnStrongbox","A miser's trove awaits you","","",-1253127818,""
1983,"SpawnTormentedArsonist","He loved to play with fire","","",300326962,""
1984,"SpawnTormentedCorrupter","He found power in sacrifice","","",-574431115,""
1985,"SpawnTormentedCounterfeiter","He was a stickler for the details","","",-645897389,""
1986,"SpawnTormentedEmbezzler","He stole that which he was entrusted with","","",1756005586,""
1987,"SpawnTormentedLibrarian","He spoke the truths as he saw them","","",471233326,""
1988,"SpawnTormentedNecromancer","He loved the dead. Too much","","",526244582,""
1989,"SpawnTormentedPoisoner","He loved the thrill of killing his enemies. From far away","","",-489646370,""
1990,"SpawnTormentedExperimenter","He craved understanding, no matter the cost","","",-142004136,""
1991,"SpawnTormentedFreezer","He was never bothered by the cold","","",1467094971,""
1992,"SpawnTormentedThug","His strength made him arrogant","","",921021672,""
1993,"DropNormalJewels","No power but what you can make of them","","",-1068364132,""
1994,"ChanceAllGroundItems","The ultimate gamble, but only for those who are prepared","","",335380768,""
1995,"MaxAnImplicit","The little things add up","","",-334662696,""
1996,"OpenCorruptedAreaPortals","The influence of the Vaal continues long after their civilisation has crumbled","","",-1465125585,""
1997,"AddRareSkinTransferToInventoryItem","Wait, what was that sound?","","",1963023231,""
1998,"MaxAndMinAnExplicitMod","You win some and you lose some","","",-1120118111,""
1999,"SpawnUniqueSellingVendor","Not every deal is worth the making","","",1151660664,""
2000,"OpenVaultsOfAtziri","The riches of a Queen","","",1819192747,""
2001,"OpenCowardsTrial","A true test of nerves","","",942441789,""
2002,"OpenObasTrial","Don't tarry","","",1392448745,""
2003,"OpenOlmecsSanctum","Vaal guardians survive long after their empire has fallen","","",-1753702618,""
2004,"OpenDeathAndTaxes","Head towards the sunset","","",-1729684225,""
2005,"OpenWhakawairuaTuahu","A sacred place in the shadows","","",1305956659,""
2006,"OpenUntaintedParadise","Where no man has tread","","",-177641786,""
2007,"OpenPoorjoysAsylum","It's all in your head","","",1945036451,""
2008,"OpenMaelstromOfChaos","Travel back in time","","",1932745989,""
2009,"OpenActonsNightmare","A soft melody plays","","",1540015256,""
2010,"OpenMaoKun","Shiver me timbers","","",1149050488,""
2011,"ElreonsTrial","Elreon's Trial begins in 30 seconds. It ends if you run away. Be prepared to die","","",-422625613,""
2012,"TorasTrial","Tora's Trial begins in 30 seconds. It ends if you run away. Be prepared to die","","",-1618827366,""
2013,"HakusTrial","Haku's Trial begins in 30 seconds. It ends if you run away. Be prepared to die","","",617456953,""
2014,"CatarinasTrial","Catarina's Trial begins in 30 seconds. It ends if you run away. Be prepared to die","","",-1722753519,""
2015,"LeosTrial","Leo's Trial begins in 30 seconds. It ends if you run away. Be prepared to die","","",1329136429,""
2016,"VagansTrial","Vagan's Trial begins in 30 seconds. It ends if you run away. Be prepared to die","","",-85615043,""
2017,"ColdWarbandTrial","The Mutewind Trial begins in 30 seconds. It ends if you run away. Be prepared to die","","",-1231856409,""
2018,"FireWarbandTrial","The Redblade Trial begins in 30 seconds. It ends if you run away. Be prepared to die","","",1703370359,""
2019,"LightningWarbandTrial","The Brinerot Trial begins in 30 seconds. It ends if you run away. Be prepared to die","","",2126327740,""
2020,"SkillsCostNoMana","Power without limit","","",582910019,""
2021,"ImmunityToAilments","Conquer your fear of the elements","","",-569233852,""
2022,"CannotBeStunned","Unwavering","","",-1740928997,""
2023,"SecretPassage","Secret Passage","","",-991569028,""
2024,"TalismanErrorNotEnoughTalismans","You need five talismans to operate this device.","","",689707561,""
2025,"TalismanErrorMustBeDifferentTypes","All talismans placed in the device must have different base types.","","",1739006814,""
2026,"TalismanErrorNotATalisman","All of the items placed in this device must be talismans.","","",1287974460,""
2027,"TalismanErrorMustBeSameTier","All of the talismans placed in the device must be of the same tier.","","",-1177308065,""
2028,"ErrorPortalsDisabled","Portals are disabled here.","","",225029736,""
2029,"ShaperPortalsDisabled","The Shaper's power prevents the use of portals.","","",-383805265,""
2030,"ElderPortalsDisabled","The Elder's power prevents the use of portals.","","",1236881839,""
2031,"MavenPortalsDisabled","The Maven's power prevents the use of portals.","","",966005961,""
2032,"OptionsLanguageChangeNoRestart","You must restart Path of Exile in order for your chosen language to take effect.","","",-1770876392,""
2033,"ChallengesInformation","You will earn Sentinel Microtransactions as you complete challenges.","","",1156891019,""
2034,"ReminderTextAddedPassivesNoOtherJewels","(Added Passive Skills are never considered to be in Radius by other Jewels)","","",-1622299573,""
2035,"ReminderTextAddedPassivesSmallDefault","(All Added Passive Skills are Small unless otherwise specified)","","",1909485105,""
2036,"ReminderTextShortestPathToClassStart","(Always counts the shortest possible path)","","",1795591224,""
2037,"ReminderTextFeedingFrenzy","(Feeding Frenzy grants 10% more Minion Damage, 10% increased Minion Movement Speed and 10% increased Minion Attack and Cast Speed)","","",1310635009,""
2038,"ReminderTextOverpowered","(Overpowered can be applied any number of times)","","",2114106037,""
2039,"ReminderTextImpale","(When an Impaled enemy is hit, the Impale reflects 10% of the physical damage of the Impaling hit to that enemy. Impale lasts for 5 hits or 8 seconds)","","",1682158453,""
2040,"ReminderTextConsecutive","(These are consecutive)","","",1875186259,""
2041,"ReminderTextCounterAttack","(Attacks that Trigger when you are Hit are Counterattacks)","","",-799579639,""
2042,"ReminderTextUnaffectedBy","(Debuffs you are Unaffected by can still be placed on you, but will not actually apply their effect)","","",99933486,""
2043,"ReminderTextElementalConflux","(While you have Elemental Conflux, all Damage from Hits will cause Chill, Shock, and Ignite)","","",1247694312,""
2044,"ReminderTextSavageHit","(A Hit that removes at least 15% of Maximum Life is a Savage Hit)","","",-990344772,""
2045,"ReminderTextOnslaught","(Onslaught grants 20% increased Attack, Cast, and Movement Speed)","","",-1619555232,""
2046,"ReminderTextPoison","(Poison deals Chaos Damage over time, based on the base Physical and Chaos Damage of the Skill. Multiple instances of Poison stack)","","",1998988015,""
