"rownum","Id","i32","DisplayString","Name"
706,"quiveratlas1",-2113307368,"",""
707,"ringatlas5",-1024260522,"",""
708,"amuletatlas3",284422091,"",""
709,"glovesatlasstrint",-970907824,"",""
710,"bootsatlasdexint",716964574,"",""
711,"chaos_damage",-2045284761,"",""
712,"no_proximity_shield",-1408947179,"",""
713,"no_final_gasp",1321046818,"",""
714,"demigods",1991705993,"",""
715,"dot_multi",967620337,"",""
716,"no_forced_item_drops",-503249172,"",""
717,"unveiled_mod",-880690237,"",""
718,"ultimatum_trial",628472000,"",""
719,"expedition_templar_remnant",-2095847451,"",""
720,"expedition_vaal_remnant",692722197,"",""
721,"expedition_vaal_remnant2",-1167494662,"",""
722,"expedition_karui_remnant",2120405214,"",""
723,"expedition_eternalempire_remnant",1676197267,"",""
724,"expedition_eternalempire_remnant2",1187056706,"",""
725,"expedition_eternalempire_remnant3",473239399,"",""
726,"expedition_eternalempire_remnant4",2122548709,"",""
727,"expedition_maraketh_remnant",602448312,"",""
728,"expedition_maraketh_remnant2",24757494,"",""
729,"expedition_sirens_remnant",-1179342672,"",""
730,"expedition_monkeytribe_remnant",-1766450373,"",""
731,"expedition_lostmen_remnant",-997572192,"",""
732,"expedition_logbook",-104702499,"",""
733,"ward_armour",965594498,"",""
734,"adaptation_armour",678553851,"",""
735,"disallowed_in_generic_currency_stash_slots",1991992041,"",""
736,"expedition_common_remnant",762831142,"",""
737,"expedition_common_remnant_logbook",1605657746,"",""
738,"expedition_flask",616679876,"",""
739,"expedition_currency_faction1",-287931912,"",""
740,"expedition_currency_faction2",153646160,"",""
741,"expedition_currency_faction3",716492436,"",""
742,"expedition_currency_faction4",1458352084,"",""
743,"expedition_monster",1722346759,"<outlinecolour:rgb(14,46,85)>{<rgb(116,177,255)>{Runic}}",""
744,"has_flat_strength_mod",-1138889642,"",""
745,"has_flat_dexterity_mod",-1875591612,"",""
746,"has_flat_intelligence_mod",1686643488,"",""
747,"expedition_faction_druids_of_the_broken_circle",815747335,"",""
748,"expedition_faction_black_scythe",668225039,"",""
749,"expedition_faction_order_of_the_chalice",-896744867,"",""
750,"expedition_faction_knights_of_the_sun",-1463285677,"",""
751,"map_has_blight_encounter",1530276102,"",""
752,"breachstone5",378944864,"",""
753,"no_delve_nodes",714831121,"",""
754,"delve_city_biome",-639117876,"",""
755,"affliction_reservation_efficiency_small",399852273,"",""
756,"affliction_curse_effect_small",1238307487,"",""
757,"has_flat_armour_mod",-1412973450,"",""
758,"has_flat_evasion_mod",966479542,"",""
759,"has_flat_energy_shield_mod",1185144614,"",""
760,"fake_currency",865619647,"",""
761,"bandit",201603792,"",""
762,"military",1420064524,"",""
763,"eldritch",-2041184149,"",""
764,"exile",2106993581,"",""
765,"crustacean_beast",-1339830613,"",""
766,"avian_beast",-623354020,"",""
767,"canine_beast",253922322,"",""
768,"feline_beast",312949011,"",""
769,"amphibian_beast",-33005246,"",""
770,"rodent_beast",824894868,"",""
771,"primate_beast",-165035435,"",""
772,"ursine_beast",1487929047,"",""
773,"golem",1687716449,"",""
774,"rodent",-2036570562,"",""
775,"melee",2103409095,"",""
776,"physical_affinity",-1303337158,"",""
777,"fire_affinity",-1381147624,"",""
778,"cold_affinity",534045390,"",""
779,"lightning_affinity",1371536228,"",""
780,"chaos_affinity",304860995,"",""
781,"aura_bearer",946092254,"",""
782,"cursing_monster",-1981423163,"",""
783,"summoner",2067824841,"",""
784,"raises_dead",-1565049088,"",""
785,"has_one_handed_melee",-1237845518,"",""
786,"has_dual_wield_melee",1802630703,"",""
787,"has_two_handed_melee",-1463568198,"",""
788,"has_one_hand_sword",1916444212,"",""
789,"has_thrusting_one_hand_sword",-1787408836,"",""
790,"has_two_hand_sword",1269931235,"",""
791,"has_one_hand_mace",897757506,"",""
792,"has_two_hand_mace",-498946109,"",""
793,"has_sceptre",-984383461,"",""
794,"has_wand",-1515534370,"",""
795,"has_one_hand_axe",-822369342,"",""
796,"has_two_hand_axe",-292753242,"",""
797,"has_bow",-1871988105,"",""
798,"has_dagger",-2001078500,"",""
799,"has_staff",641148289,"",""
800,"has_claw",-2032065280,"",""
801,"has_shield",-20750724,"",""
802,"is_unarmed",-1686258778,"",""
803,"extra_extra_small_height",686245286,"",""
804,"extra_small_height",726352330,"",""
805,"small_height",365183768,"",""
806,"medium_small_height",559498634,"",""
807,"medium_height",-2130717440,"",""
808,"large_height",-1137412046,"",""
809,"extra_large_height",-1737342282,"",""
810,"extra_extra_large_height",-1704486369,"",""
811,"kitava_height",-2106209473,"",""
812,"very_slow_movement",383784182,"",""
813,"slow_movement",1556336969,"",""
814,"medium_movement",104547876,"",""
815,"fast_movement",-1607494425,"",""
816,"very_fast_movement",-635594206,"",""
817,"flesh_armour",914828785,"",""
818,"light_armour",894636014,"",""
819,"hard_armour",-1456682567,"",""
820,"mail_armour",12037867,"",""
821,"plate_armour",-1919101943,"",""
822,"stone_armour",-1373291725,"",""
823,"energy_armour",884706954,"",""
824,"bone_armour",-1064517766,"",""
825,"ghost_armour",-507252213,"",""
826,"metal_armour",1696898984,"",""
827,"liquid_armour",-183239289,"",""
828,"wood_armour",-1382638685,"",""
829,"is_daemon",-1284984558,"",""
830,"cleaving_weapon",-1566451258,"",""
831,"slashing_weapon",-923495679,"",""
832,"bludgeoning_weapon",-779740035,"",""
833,"puncturing_weapon",1702804084,"",""
834,"animal_claw_weapon",-1538375864,"",""
835,"unique_map_boss",696689158,"",""
836,"non_unique_map_boss",1580309182,"",""
837,"standalone_map_boss",-1593662590,"",""
838,"elder_map_boss",472297122,"",""
839,"rogue_exile",-896160059,"",""
840,"is_clone",104257566,"",""
841,"non_attacking",-1405680595,"",""
842,"no_tier_1_eldritch_implicit",-823210779,"",""
843,"no_tier_2_eldritch_implicit",1374432631,"",""
844,"no_tier_3_eldritch_implicit",-1782782971,"",""
845,"no_tier_4_eldritch_implicit",-2035991178,"",""
846,"no_tier_5_eldritch_implicit",150443125,"",""
847,"no_tier_6_eldritch_implicit",-1820300025,"",""
848,"scarab",1594868889,"",""
849,"alira_area",1669127204,"",""
850,"ocean_area",-492218657,"",""
851,"voll_monster_story",-591982796,"",""
852,"voll_monster_map",-743735911,"",""
853,"military_area",1324605633,"",""
854,"thaumaturgy_area",-1049142250,"",""
855,"piety_area",1435577272,"",""
856,"summoner_area",-1102296331,"",""
857,"gold_pile_area",440936394,"",""
858,"undying_boss_area",726660012,"",""
859,"merveil_area",1317274210,"",""
860,"sea_witch_boss_area",-1685416046,"",""
861,"golem_boss_area",-494920982,"",""
862,"chaos_golem_boss_area",316855134,"",""
863,"windy_area",-1277694979,"",""
864,"templar_boss_area",-1649645116,"",""
865,"doedre_monster_story",1397527032,"",""
866,"doedre_monster_map",-86511783,"",""
867,"shavronne_monster_story",-636035696,"",""
868,"shavronne_monster_map",173599506,"",""
869,"maligaro_monster_story",-1283161707,"",""
870,"maligaro_monste_map",1195695310,"",""
871,"unholy_trio_monster_story",477670791,"",""
872,"unholy_trio_monster_map",1939231545,"",""
873,"voll_area",1010936803,"",""
874,"doedre_area",1944943512,"",""
875,"shavronne_area",900762192,"",""
876,"maligaro_area",1606012979,"",""
877,"unholy_trio_area",588817473,"",""
878,"kitava_area",763443506,"",""
879,"atziri_area",-1398246493,"",""
880,"trap_exile",-600148860,"",""
881,"kraityn_area",280265851,"",""
882,"toxic_pool_area",-436639952,"",""
883,"dominus_monster_story",-1990335845,"",""
884,"dominus_monster_map",-1145040823,"",""
885,"dominus_area",158109196,"",""
886,"necromancer_boss",-1898275483,"",""
887,"necromancer_area",-1956576811,"",""
888,"bestiary_spirit_boss",-1206670352,"",""
889,"archer_boss",-1194517156,"",""
890,"archer_boss_area",-2058103904,"",""
891,"bameth",-23171936,"",""
892,"dishonoured_queen",-1466612929,"",""
893,"rigwald_area",1912544993,"",""
894,"ruined_area",1385540054,"",""
895,"spider_boss_area",359337501,"",""
896,"beyond_demon",-2111390176,"",""
897,"female_rogue_exile",1950581970,"",""
898,"scavenger_boss_area",96601205,"",""
899,"goatman_boss_area",1963149033,"",""
900,"totem_boss_area",-2073802882,"",""
901,"kitava_cultist_area",-211601851,"",""
902,"abyss_commander_monster",1179781733,"",""
903,"solaris_boss_story",-357874702,"",""
904,"solaris_boss_map",-423704936,"",""
905,"elder_portal_monster",-1860203777,"",""
906,"shaper_void_entity_monster",784155329,"",""
907,"abaxoth_monster",-648960437,"",""
908,"beyond_commander_monster",-641547510,"",""
909,"unholy_trio_combined_boss_story",-138652970,"",""
910,"unholy_trio_combined_boss_map",-229272639,"",""
911,"crystalline_area",2026088119,"",""
912,"rogue_exile_boss_area",846464640,"",""
913,"shaper_guardian_boss",-1308764720,"",""
914,"trio_soul_area",1992376982,"",""
915,"abyss_lich_boss",-1516407459,"",""
916,"elder_guardian_boss",313929952,"",""
917,"chayula_boss",1420620227,"",""
918,"harbinger_portal_monster",1431369955,"",""
919,"invasion_boss",1848731587,"",""
920,"screeching_boss",-2044175743,"",""
921,"king_boss_story",-1289629076,"",""
922,"king_boss_map",-288558784,"",""
923,"king_boss_area",-1369345822,"",""
924,"labyrinth_tileset_area",-1028217302,"",""
925,"betrayal_syndicate_member",776402257,"",""
926,"betrayal_janus",220839046,"",""
927,"necromancer_exile",515924566,"",""
928,"innocence_story",-1054948296,"",""
929,"innocence_map",1666864939,"",""
930,"betrayal_catarina",-1979657170,"",""
931,"bridge_area",335286102,"",""
932,"incursion_architect_breach",2131534239,"",""
933,"god_boss_map_area",1736996193,"",""
934,"betrayal_breach",-639238868,"",""
935,"kitava_map_boss",-1000810973,"",""
936,"vaal_architect_incursion",313438345,"",""
937,"vaal_architect_temple",-825545424,"",""
938,"elder_boss",-2064128225,"",""
939,"betrayal_cameria",869503650,"",""
940,"crusader_conqueror_boss",-1256720281,"",""
941,"breachlord_boss_domain",2039738857,"",""
942,"argus_labyrinth",-779583375,"",""
943,"rigwald_map_boss",-642867977,"",""
944,"warlord_conqueror_boss",2026762731,"",""
945,"betrayal_guff",-1453948276,"",""
946,"hunter_conqueror_boss",-35729284,"",""
947,"shaper_boss",1390662711,"",""
948,"betrayal_haku",656792667,"",""
949,"metamorph_boss",82916833,"",""
950,"nature_boss",667718321,"",""
951,"atziri_boss",917790602,"",""
952,"delve_protovaal_boss",-676938553,"",""
953,"delve_vaal_boss",-1464571324,"",""
954,"delve_lich_boss",1442331698,"",""
955,"heist_science_miniboss_monster",-1780558058,"",""
956,"chaos_breachlord",-1638532274,"",""
957,"elder_lightning_guardian",2039587996,"",""
958,"redeemer_conqueror_boss",1827373815,"",""
959,"incursion_architect_card_sharp",-1215824865,"",""
960,"malachai_boss_map",-356427638,"",""
961,"simulacrum_boss",2083517072,"",""
962,"incursion_temple_boss",1920079897,"",""
963,"oshabi_boss",-1293722170,"",""
964,"exile_molten_shell",-101084414,"",""
965,"rhoa_map_boss",-97642796,"",""
966,"incursion_temple_area",579314224,"",""
967,"vaal_flesh_merchant",-688081978,"",""
968,"primordial_map",102078291,"",""
969,"cleansing_fire_altar",1076082036,"",""
970,"tangle_altar",1592557513,"",""
971,"primordial_altar_upside",-1379277435,"",""
972,"primordial_altar_downside",-1546764363,"",""
973,"cannot_be_archnemesis",1924648728,"",""
974,"pinnacle_boss",-1818405425,"Pinnacle Atlas Boss",""
975,"great_tangle_currency",-684496231,"",""
976,"cleansing_fire_currency",-1796059166,"",""
977,"all_eldritch_currency",-1915101967,"",""
978,"cannot_be_map_archnemesis",1605143406,"",""
979,"drops_in_maps_only",-296532136,"",""
980,"eldritch_ember",905516297,"",""
981,"eldritch_ichor",-335336845,"",""
982,"not_part_of_pack",469577040,"",""
983,"no_strider_mod",1208090830,"",""
984,"trade_market_legacy_item",1004965128,"",""
985,"blight_monster",-2034997917,"",""
986,"sentinel_drone",618609298,"",""
987,"sentinel_a",1425188255,"",""
988,"sentinel_b",-360417806,"",""
989,"sentinel_c",-1471546673,"",""
990,"cortex_boss",-409292942,"",""
991,"vaalsidearea_boss",797469195,"",""
992,"special_sentinel_mod",-572960467,"",""
993,"inventing_area",-845972562,"",""
994,"elderslayer",524098081,"",""
995,"peaceful_map",640791601,"",""
996,"blood_mage_boss_map",1595338818,"",""
997,"city_home_map",-1274601690,"",""
998,"karui_map",-336690928,"",""
999,"sentinel_power_core",1382786063,"",""
1000,"cannot_possess_boss",-248123316,"",""
