"rownum","BaseItemType","i32","i32"
1546,688,0,0
1547,684,0,0
1548,691,0,0
1549,687,0,0
1550,767,300,510
1551,456,250,338
1552,389,220,0
1553,1045,210,0
1554,622,150,97
1555,696,130,113
1556,698,80,65
1557,464,175,131
1558,2007,130,0
1559,2009,80,0
1560,1993,230,0
1561,1994,180,0
1562,2008,80,0
1563,2010,250,0
1564,697,80,65
1565,699,250,229
1566,578,120,131
1567,577,180,200
1568,1098,335,650
1569,435,95,131
1570,899,95,97
1571,885,70,97
1572,921,190,338
1573,884,320,480
1574,1536,160,165
1575,540,110,88
1576,903,30,97
1577,539,70,42
1578,1876,80,131
1579,538,70,42
1580,537,215,136
1581,1828,80,165
1582,4253,6,0
1583,1699,640,821
1584,1700,300,377
1585,1701,200,181
1586,1694,260,266
1587,1696,160,106
1588,1702,160,322
1589,1698,460,489
1590,1695,160,106
1591,1697,500,370
1592,371,65,97
1593,392,0,0
1594,572,160,131
1595,436,55,131
1596,1096,320,0
1597,1224,0,0
1598,1112,80,97
1599,1222,100,97
1600,1226,0,0
1601,1225,0,0
1602,1216,0,0
1603,1218,0,0
1604,1217,0,0
1605,1219,0,0
1606,593,0,166
1607,595,0,97
1608,594,0,97
1609,592,0,236
1610,589,0,166
1611,591,0,97
1612,590,0,97
1613,588,0,236
1614,585,0,132
1615,587,0,62
1616,586,0,62
1617,584,0,201
1618,581,0,132
1619,583,0,62
1620,582,0,62
1621,580,0,201
1622,8550,10,0
1623,8551,0,0
1624,3894,0,0
1625,8511,0,0
1626,8509,0,0
1627,8510,0,0
1628,8508,0,0
1629,8507,0,0
1630,8506,0,0
1631,8505,0,0
1632,8504,0,0
1633,323,0,0
1634,322,0,0
1635,321,0,0
1636,320,0,0
1637,338,1,0
1638,337,1,0
1639,344,0,0
1640,343,0,0
1641,342,0,0
1642,341,0,0
1643,340,0,0
1644,339,0,0
1645,336,0,0
1646,3893,0,0
1647,2200,210,355
1648,2177,210,355
1649,2238,210,441
1650,1670,210,441
1651,1958,0,0
1652,1966,0,0
1653,1147,0,0
1654,653,0,0
1655,1925,0,0
1656,1007,210,355
1657,1242,0,0
1658,1241,0,0
1659,1245,0,0
1660,1244,0,0
1661,1243,0,0
1662,1240,0,0
1663,1239,0,0
1664,1238,0,0
1665,1308,0,0
1666,1307,0,0
1667,1306,0,0
1668,1305,0,0
1669,1304,0,0
1670,1303,0,0
1671,1302,0,0
1672,1301,0,0
1673,1300,0,0
1674,1299,0,0
1675,1298,0,0
1676,1297,0,0
1677,1296,0,0
1678,1295,0,0
1679,1294,0,0
1680,1293,0,0
1681,1292,0,0
1682,1291,0,0
1683,1290,0,0
1684,1289,0,0
1685,1288,0,0
1686,1287,0,0
1687,1286,0,0
1688,1285,0,0
1689,1284,0,0
1690,1283,0,0
1691,1282,0,0
1692,1281,0,0
1693,1280,0,0
1694,1279,0,0
1695,1278,0,0
1696,1277,0,0
1697,1276,0,0
1698,1275,0,0
1699,1274,0,0
1700,1273,0,0
1701,1272,0,0
1702,1271,0,0
1703,1270,0,0
1704,1269,0,0
1705,1268,0,0
1706,1267,0,0
1707,1266,0,0
1708,1265,0,0
1709,1264,0,0
1710,1263,0,0
1711,1262,0,0
1712,1261,0,0
1713,1260,0,0
1714,1259,0,0
1715,1258,0,0
1716,1257,0,0
1717,1256,0,0
1718,1255,0,0
1719,1254,0,0
1720,1253,0,0
1721,1315,0,0
1722,1314,0,0
1723,1313,0,0
1724,1312,0,0
1725,1311,0,0
1726,1310,0,0
1727,1309,0,0
1728,1252,0,0
1729,1251,0,0
1730,1250,0,0
1731,1249,0,0
1732,1248,0,0
1733,1247,0,0
1734,1246,0,0
1735,1448,0,0
1736,1447,0,0
1737,1446,0,0
1738,1445,0,0
1739,1444,0,0
1740,1443,0,0
1741,1442,0,0
1742,1441,0,0
1743,1440,0,0
1744,1439,0,0
1745,1438,0,0
1746,1437,0,0
1747,1436,0,0
1748,1435,0,0
1749,1434,0,0
1750,1433,0,0
1751,1432,0,0
1752,1431,0,0
1753,1430,0,0
1754,1429,0,0
1755,1428,0,0
1756,1427,0,0
1757,1426,0,0
1758,1425,0,0
1759,1424,0,0
1760,1423,0,0
1761,1422,0,0
1762,1421,0,0
1763,1420,0,0
1764,1419,0,0
1765,1418,0,0
1766,1417,0,0
1767,1416,0,0
1768,1415,0,0
1769,1414,0,0
1770,1413,0,0
1771,1412,0,0
1772,1411,0,0
1773,1410,0,0
1774,1409,0,0
1775,1408,0,0
1776,1407,0,0
1777,1406,0,0
1778,1405,0,0
1779,1404,0,0
1780,1403,0,0
1781,1402,0,0
1782,1401,0,0
1783,1400,0,0
1784,1399,0,0
1785,1398,0,0
1786,1397,0,0
1787,1396,0,0
1788,1395,0,0
1789,1394,0,0
1790,1393,0,0
1791,1455,0,0
1792,1454,0,0
1793,1453,0,0
1794,1452,0,0
1795,1451,0,0
1796,1450,0,0
1797,1449,0,0
1798,1392,0,0
1799,1391,0,0
1800,1390,0,0
1801,1389,0,0
1802,1388,0,0
1803,1387,0,0
1804,1386,0,0
1805,2032,0,0
1806,2037,0,0
1807,1177,0,0
1808,840,190,338
1809,1797,0,0
1810,1916,420,0
1811,1933,0,0
1812,2355,0,441
1813,1544,210,355
1814,1798,0,0
1815,1108,250,441
1816,2277,0,0
1817,2283,0,0
1818,1154,0,0
1819,1161,0,0
1820,2294,210,355
1821,1590,0,0
1822,1169,0,0
1823,2124,190,441
1824,2026,275,0
1825,1725,210,0
1826,1004,210,355
1827,738,0,0
1828,897,0,0
1829,1049,0,0
1830,2159,210,0
1831,1940,0,0
1832,1948,0,0
1833,772,0,0
1834,1742,200,338
1835,931,0,0
1836,1884,210,355
1837,769,0,0
1838,1927,0,0
1839,1938,0,0
1840,2006,0,0
1841,2005,0,0
1842,2004,0,0
1843,2003,0,0
1844,2002,0,0
1845,2001,0,0
1846,1599,0,0
1847,1591,0,0
1848,2068,210,355
1849,651,0,0
1850,2126,265,0
1851,932,0,0
1852,2027,210,338
1853,1236,0,0
1854,2269,0,0
1855,933,0,0
1856,936,0,0
1857,1559,210,355
1858,841,250,441
1859,1142,210,355
1860,1237,0,0
1861,770,0,0
1862,2082,210,355
1863,649,0,0
1864,1646,0,0
1865,1597,0,0
1866,2317,210,355
1867,1048,0,0
1868,1050,0,0
1869,1023,0,0
1870,1651,0,0
1871,836,0,0
1872,1064,200,0
1873,843,250,0
1874,1789,0,0
1875,559,0,0
1876,554,0,0
1877,555,0,0
1878,556,0,0
1879,560,0,0
1880,558,0,0
1881,553,0,0
1882,1141,210,355
1883,1235,0,0
1884,1768,210,355
1885,1967,0,0
1886,1976,0,0
1887,934,0,0
1888,1741,210,338
1889,1790,0,0
1890,1842,210,443
1891,2132,0,0
1892,2044,0,0
1893,2039,0,0
1894,1185,0,0
1895,2140,0,0
1896,2142,0,0
1897,1977,0,0
1898,1986,0,0
1899,1645,0,0
1900,1648,0,0
1901,1899,210,355
1902,2348,210,441
1903,1650,0,0
1904,896,0,0
1905,883,0,0
1906,2378,0,0
1907,2366,0,0
1908,771,0,0
1909,1214,220,338
1910,835,0,0
1911,1047,125,0
1912,2148,0,0
1913,2155,0,0
1914,1767,210,355
1915,935,0,0
1916,825,90,0
1917,2275,0,0
1918,647,0,0
1919,658,0,0
1920,657,0,0
1921,656,0,0
1922,655,0,0
1923,1685,210,355
1924,1949,0,0
1925,1957,0,0
1926,683,0,0
1927,682,0,0
1928,681,0,0
1929,680,0,0
1930,2017,280,0
1931,842,250,441
1932,557,0,0
1933,844,260,441
1934,1600,0,0
1935,1598,0,0
1936,1206,0,0
1937,1205,0,0
1938,351,40,0
1939,350,40,0
1940,349,40,0
1941,352,40,0
1942,348,40,0
1943,347,40,0
1944,346,40,0
1945,7768,40,78
1946,7767,50,78
1947,7766,60,78
1948,7327,40,78
1949,7328,40,78
1950,7765,40,78
1951,7764,50,78
1952,7763,60,78
1953,7322,60,78
1954,7324,40,78
1955,7769,50,38
1956,7340,40,78
1957,7339,50,78
1958,7338,60,78
1959,7143,150,98
1960,7023,15,0
1961,7203,200,140
1962,7645,50,0
1963,7333,40,78
1964,7334,60,78
1965,7100,30,0
1966,7646,50,0
1967,7005,25,10
1968,6998,0,0
1969,6997,50,10
1970,7199,0,0
1971,6987,100,0
1972,6844,50,10
1973,7772,40,78
1974,7771,50,78
1975,7770,60,78
1976,7337,0,0
1977,7321,50,38
1978,7647,50,38
1979,7128,0,0
1980,6799,50,0
1981,7353,60,78
1982,7323,50,0
1983,7350,40,78
1984,7349,40,78
1985,7354,60,78
1986,7332,50,78
1987,7394,40,78
1988,7393,50,78
1989,7392,60,78
1990,7779,0,0
1991,7778,0,0
1992,7777,0,0
1993,7776,240,0
1994,7317,90,0
1995,7758,40,78
1996,7757,50,78
1997,7756,60,78
1998,7198,0,0
1999,7351,50,78
2000,7315,175,78
2001,7123,10,1
2002,7142,250,140
2003,7335,40,78
2004,7336,60,78
2005,7080,120,38
2006,7200,0,0
2007,7329,50,78
2008,7761,40,78
2009,7760,50,78
2010,7759,60,78
2011,7775,40,78
2012,7774,50,78
2013,7773,60,78
2014,7320,50,38
2015,7202,0,0
2016,7326,60,0
2017,6774,0,0
2018,6773,10,1
2019,6766,55,0
2020,6965,0,68
2021,6964,0,68
2022,6963,0,68
2023,6962,0,68
2024,7330,50,78
2025,6960,60,10
2026,7057,15,1
2027,7313,0,0
2028,7352,50,78
2029,7309,0,0
2030,6804,50,78
2031,7397,40,78
2032,7396,50,78
2033,7395,60,78
2034,7331,50,78
2035,6957,70,10
2036,7762,120,68
2037,6738,0,0
2038,7325,60,0
2039,7201,0,0
2040,7319,50,0
2041,7318,40,0
2042,7208,60,0
2043,7214,50,0
2044,7212,40,78
2045,6735,0,0
2046,6943,70,38
2047,7348,40,78
2048,7346,60,78
2049,7347,50,78
2050,7316,190,68
2051,7141,250,140
2052,7314,70,38
2053,333,0,17
2054,334,0,68
2055,335,0,171
2056,2358,0,166
2057,4093,0,234
2058,2353,0,338
2059,2351,0,97
2060,2352,0,97
2061,2350,0,166
2062,2354,0,303
2063,2340,0,234
2064,2356,0,200
2065,2357,0,338
2066,2464,0,114
2067,2465,0,78
2068,2466,0,45
2069,2467,0,45
2070,2468,0,159
2071,2469,0,352
2072,2470,0,210
2073,2471,0,186
2074,2472,0,186
2075,2473,0,162
2076,2474,0,138
2077,2475,0,233
2078,2476,0,233
2079,2477,0,305
2080,7780,0,78
2081,7781,0,78
2082,7782,0,78
2083,3958,0,90
2084,2478,0,114
2085,2479,0,78
2086,2480,0,45
2087,2481,0,45
2088,2482,0,159
2089,2483,0,352
2090,2484,0,210
2091,2485,0,186
2092,2486,0,186
2093,2487,0,162
2094,2488,0,138
2095,2489,0,305
2096,2490,0,233
2097,2491,0,233
2098,7783,0,78
2099,7784,0,78
2100,7785,0,78
2101,4106,0,90
2102,2523,0,333
2103,2524,0,132
2104,2525,0,132
2105,2526,0,463
2106,2527,0,1028
2107,2528,0,472
2108,2529,0,472
2109,2511,0,338
2110,2509,0,97
2111,2510,0,97
2112,2508,0,166
2113,2512,0,510
2114,2513,0,338
2115,2514,0,338
2116,2541,0,234
2117,2542,0,200
2118,2536,0,407
2119,2361,0,131
2120,2360,0,166
2121,2540,0,200
2122,1858,0,62
2123,2240,0,131
2124,2387,0,648
2125,2359,0,648
2126,2115,0,338
2127,2239,0,338
2128,2138,0,338
2129,1871,0,234
2130,2457,0,166
2131,2458,0,97
2132,1865,0,131
2133,1922,0,131
2134,1921,0,131
2135,2129,0,340
2136,2386,0,340
2137,2505,0,280
2138,2504,0,80
2139,2503,0,80
2140,2502,0,130
2141,499,0,234
2142,2538,0,441
2143,2537,0,131
2144,2539,0,200
2145,2463,0,131
2146,2131,0,269
2147,2130,0,200
2148,1860,0,200
2149,1861,0,270
2150,2543,0,648
2151,2506,0,238
2152,2507,0,238
2153,2599,0,159
2154,2600,0,352
2155,2601,0,210
2156,2603,0,186
2157,2608,0,162
2158,2602,0,233
2159,2607,0,233
2160,2606,0,305
2161,2596,0,114
2162,2595,0,78
2163,2597,0,45
2164,2598,0,45
2165,2604,0,186
2166,2605,0,138
2167,4112,0,90
2168,4113,0,90
2169,7786,0,78
2170,7787,0,78
2171,7788,0,78
2172,2580,0,159
2173,2581,0,352
2174,2582,0,210
2175,2584,0,186
2176,2589,0,162
2177,2583,0,233
2178,2588,0,233
2179,2587,0,305
2180,2577,0,114
2181,2576,0,78
2182,2578,0,45
2183,2579,0,45
2184,2585,0,186
2185,2586,0,138
2186,4114,0,90
2187,4115,0,90
2188,7789,0,78
2189,7790,0,78
2190,7791,0,78
2191,2552,0,670
2192,1723,0,653
2193,2642,0,167
2194,2645,0,340
2195,2644,0,97
2196,2643,0,97
2197,2646,0,514
2198,2647,0,340
2199,2648,0,444
2200,2649,0,236
2201,2636,0,271
2202,2639,0,271
2203,2638,0,271
2204,2637,0,271
2205,2633,0,132
2206,2635,0,201
2207,2634,0,132
2208,2626,0,167
2209,2629,0,340
2210,2628,0,97
2211,2627,0,97
2212,2630,0,514
2213,2632,0,236
2214,2631,0,271
2215,2114,0,236
2216,2590,0,271
2217,2797,0,271
2218,2662,0,236
2219,2521,0,271
2220,2519,0,271
2221,2520,0,271
2222,2625,0,271
2223,2712,0,159
2224,2714,0,352
2225,2713,0,210
2226,2721,0,186
2227,2720,0,162
2228,2715,0,233
2229,2718,0,233
2230,2717,0,305
2231,2708,0,114
2232,2709,0,78
2233,2710,0,45
2234,2711,0,45
2235,2722,0,186
2236,2719,0,138
2237,4128,0,90
2238,4127,0,90
2239,7832,0,78
2240,7833,0,78
2241,7834,0,78
2242,2696,0,159
2243,2698,0,352
2244,2697,0,210
2245,2706,0,186
2246,2705,0,162
2247,2699,0,233
2248,2703,0,233
2249,2702,0,305
2250,2692,0,114
2251,2693,0,78
2252,2694,0,45
2253,2695,0,45
2254,2707,0,186
2255,2704,0,138
2256,4126,0,90
2257,4125,0,90
2258,7829,0,78
2259,7830,0,78
2260,7831,0,78
2261,2663,0,479
2262,2518,0,444
2263,2765,0,236
2264,2517,0,340
2265,2640,0,201
2266,2609,0,271
2267,2501,0,271
2268,2670,0,220
2269,2671,0,280
2270,2669,0,330
2271,2667,0,280
2272,2664,0,130
2273,2666,0,80
2274,2665,0,80
2275,2668,0,530
2276,2522,0,201
2277,2675,0,410
2278,2676,0,340
2279,2681,0,340
2280,2680,0,97
2281,2679,0,97
2282,2678,0,167
2283,2682,0,340
2284,2684,0,653
2285,2690,0,340
2286,2689,0,97
2287,2688,0,97
2288,2687,0,167
2289,2691,0,340
2290,2373,0,0
2291,2374,0,0
2292,2377,0,0
2293,2367,0,0
2294,2369,0,0
2295,2375,0,0
2296,2372,0,0
2297,2368,0,0
2298,2370,0,0
2299,2371,0,0
2300,2376,0,0
2301,4090,0,0
2302,2771,0,0
2303,2767,0,0
2304,2769,0,0
2305,2770,0,0
2306,2776,0,0
2307,2774,0,0
2308,2775,0,0
2309,2777,0,0
2310,2783,0,0
2311,2780,0,0
2312,2781,0,0
2313,2782,0,0
2314,2786,0,0
2315,2784,0,0
2316,2785,0,0
2317,2787,0,0
2318,2772,0,0
2319,2773,0,0
2320,4144,0,0
2321,2778,0,0
2322,2655,0,280
2323,2654,0,80
2324,2653,0,80
2325,2652,0,130
2326,2660,0,190
2327,2658,0,280
2328,2657,0,280
2329,2656,0,420
2330,2749,0,250
2331,2672,0,220
2332,2810,0,220
2333,2673,0,220
2334,2835,0,358
2335,2840,0,280
2336,2839,0,80
2337,2838,0,80
2338,2837,0,130
2339,2842,0,358
2340,2847,0,280
2341,2846,0,80
2342,2845,0,80
2343,2844,0,130
2344,2874,0,280
2345,2876,0,420
2346,2875,0,250
2347,2882,0,220
2348,2881,0,190
2349,2877,0,280
2350,2879,0,280
2351,2878,0,360
2352,2870,0,130
2353,2871,0,130
2354,2872,0,80
2355,2873,0,80
2356,2883,0,220
2357,2880,0,160
2358,4150,0,570
2359,7844,0,80
2360,7845,0,80
2361,7846,0,80
2362,2860,0,280
2363,2862,0,420
2364,2861,0,250
2365,2868,0,220
2366,2867,0,190
2367,2863,0,280
2368,2865,0,280
2369,2864,0,360
2370,2856,0,130
2371,2857,0,130
2372,2858,0,80
2373,2859,0,80
2374,2869,0,220
2375,2866,0,160
2376,4149,0,340
2377,7841,0,80
2378,7842,0,80
2379,7843,0,80
2380,4148,0,340
2381,2758,0,340
2382,2757,0,340
2383,2345,0,620
2384,4122,0,190
2385,2641,0,220
2386,2796,0,220
2387,2753,0,280
2388,2751,0,280
2389,2763,0,250
2390,4123,0,280
2391,2624,0,140
2392,2650,0,160
2393,2754,0,190
2394,2651,0,160
2395,2740,0,80
2396,2739,0,80
2397,2792,0,110
2398,2791,0,110
2399,2790,0,110
2400,2789,0,110
2401,2738,0,130
2402,2831,0,220
2403,2969,0,220
2404,2934,0,220
2405,2930,0,220
2406,2929,0,220
2407,2928,0,220
2408,2927,0,220
2409,2926,0,220
2410,2809,0,220
2411,2931,0,250
2412,2812,0,280
2413,2798,0,280
2414,2811,0,280
2415,2741,0,280
2416,2747,0,280
2417,2756,0,330
2418,2746,0,330
2419,2000,0,360
2420,2970,0,360
2421,2814,0,390
2422,3017,0,160
2423,3018,0,160
2424,3019,0,110
2425,3020,0,110
2426,3021,0,310
2427,3022,0,480
2428,3023,0,250
2429,4174,0,190
2430,3025,0,160
2431,3026,0,160
2432,3027,0,110
2433,3028,0,110
2434,3029,0,330
2435,3030,0,480
2436,3031,0,250
2437,4175,0,280
2438,3033,0,160
2439,3034,0,160
2440,3035,0,110
2441,3036,0,110
2442,3037,0,360
2443,3038,0,590
2444,3039,0,480
2445,3040,0,280
2446,3042,0,160
2447,3043,0,160
2448,3044,0,110
2449,3045,0,110
2450,3046,0,390
2451,3049,0,480
2452,3050,0,480
2453,3051,0,280
2454,3079,0,280
2455,3081,0,390
2456,3080,0,280
2457,3087,0,220
2458,3085,0,190
2459,3082,0,280
2460,3083,0,280
2461,3084,0,360
2462,3076,0,130
2463,3075,0,130
2464,3077,0,80
2465,3078,0,80
2466,3088,0,220
2467,3086,0,160
2468,4167,0,280
2469,4166,0,280
2470,7850,0,80
2471,7851,0,80
2472,7852,0,80
2473,3064,0,280
2474,3066,0,390
2475,3065,0,280
2476,3072,0,220
2477,3070,0,190
2478,3067,0,280
2479,3068,0,280
2480,3069,0,360
2481,3061,0,130
2482,3060,0,130
2483,3062,0,80
2484,3063,0,80
2485,3073,0,220
2486,3071,0,160
2487,4169,0,280
2488,4168,0,5
2489,7847,0,80
2490,7848,0,80
2491,7849,0,80
2492,2991,0,280
2493,4173,0,280
2494,2993,0,130
2495,2994,0,80
2496,2995,0,80
2497,2996,0,280
2498,2997,0,250
2499,2999,0,280
2500,3000,0,360
2501,3002,0,130
2502,3003,0,80
2503,3004,0,80
2504,3005,0,280
2505,3006,0,220
2506,2759,0,130
2507,2935,0,220
2508,2968,0,220
2509,4171,0,110
2510,4172,0,110
2511,4170,0,110
2512,2801,0,130
2513,2762,0,190
2514,2761,0,190
2515,2760,0,190
2516,2800,0,190
2517,2804,0,190
2518,2803,0,190
2519,2802,0,190
2520,2799,0,190
2521,4120,0,110
2522,4119,0,110
2523,4118,0,110
2524,4117,0,110
2525,4116,0,110
2526,2661,0,160
2527,4140,0,190
2528,4121,0,190
2529,4131,0,390
2530,3102,0,160
2531,3130,0,420
2532,4130,0,280
2533,4124,0,280
2534,3138,0,220
2535,3123,0,420
2536,3122,0,360
2537,3113,0,220
2538,2813,0,280
2539,3125,0,190
2540,3124,0,280
2541,2621,0,280
2542,3118,0,280
2543,3117,0,80
2544,3116,0,80
2545,3115,0,130
2546,3114,0,130
2547,3121,0,220
2548,3120,0,280
2549,3057,0,130
2550,2951,0,540
2551,3108,0,590
2552,3106,0,280
2553,3105,0,80
2554,3104,0,80
2555,3103,0,130
2556,3111,0,190
2557,3110,0,220
2558,3109,0,280
2559,3107,0,280
2560,2834,0,220
2561,2833,0,220
2562,2932,0,220
2563,3112,0,250
2564,4165,0,190
2565,2921,0,250
2566,2920,0,250
2567,2919,0,250
2568,2918,0,250
2569,2917,0,360
2570,2916,0,360
2571,2915,0,360
2572,2914,0,360
2573,2913,0,280
2574,2912,0,80
2575,2911,0,80
2576,2910,0,130
2577,2909,0,280
2578,2908,0,80
2579,2907,0,80
2580,2906,0,130
2581,2905,0,280
2582,2904,0,80
2583,2903,0,80
2584,2902,0,130
2585,2901,0,280
2586,2900,0,80
2587,2899,0,80
2588,2898,0,130
2589,2925,0,220
2590,2924,0,220
2591,2923,0,220
2592,2922,0,220
2593,3137,0,220
2594,3136,0,220
2595,3135,0,220
2596,3134,0,160
2597,3133,0,220
2598,2795,0,160
2599,2794,0,190
2600,2793,0,160
2601,2963,0,250
2602,4129,0,190
2603,3131,0,420
2604,3119,0,280
2605,3101,0,130
2606,3326,0,220
2607,3325,0,220
2608,2973,0,220
2609,2975,0,130
2610,2976,0,80
2611,2977,0,80
2612,2978,0,280
2613,2979,0,130
2614,2980,0,280
2615,2982,0,190
2616,2987,0,280
2617,2986,0,80
2618,2985,0,80
2619,2984,0,130
2620,2988,0,130
2621,2989,0,280
2622,7853,0,80
2623,7854,0,80
2624,7855,0,80
2625,4181,0,280
2626,4180,0,280
2627,3155,0,220
2628,3154,0,220
2629,3153,0,190
2630,3152,0,160
2631,3151,0,360
2632,3150,0,280
2633,3149,0,280
2634,3148,0,130
2635,3147,0,280
2636,3146,0,390
2637,3145,0,280
2638,3144,0,80
2639,3143,0,80
2640,3142,0,130
2641,7856,0,80
2642,7857,0,80
2643,7858,0,80
2644,4183,0,280
2645,4182,0,280
2646,3171,0,220
2647,3170,0,220
2648,3169,0,190
2649,3168,0,160
2650,3167,0,360
2651,3166,0,280
2652,3165,0,280
2653,3164,0,130
2654,3163,0,280
2655,3162,0,390
2656,3161,0,280
2657,3160,0,80
2658,3159,0,80
2659,3158,0,130
2660,3213,0,0
2661,3210,0,0
2662,3211,0,0
2663,3212,0,0
2664,3220,0,0
2665,3217,0,0
2666,3221,0,0
2667,3214,0,0
2668,3215,0,0
2669,3216,0,0
2670,3218,0,0
2671,4203,0,0
2672,3219,0,0
2673,3241,0,220
2674,3240,0,190
2675,3239,0,280
2676,3238,0,280
2677,3237,0,280
2678,3236,0,80
2679,3235,0,80
2680,3234,0,130
2681,3233,0,220
2682,3231,0,160
2683,3232,0,160
2684,3230,0,360
2685,3228,0,280
2686,3229,0,280
2687,3227,0,280
2688,3226,0,280
2689,3225,0,80
2690,3224,0,80
2691,3223,0,130
2692,3188,0,330
2693,3187,0,120
2694,3186,0,120
2695,3185,0,180
2696,3189,0,540
2697,3206,0,190
2698,3191,0,220
2699,4155,0,110
2700,4156,0,110
2701,4154,0,110
2702,2748,0,220
2703,2960,0,220
2704,2516,0,160
2705,3261,0,280
2706,3263,0,130
2707,3264,0,80
2708,3265,0,80
2709,3266,0,280
2710,4190,0,280
2711,3268,0,190
2712,3269,0,280
2713,3271,0,280
2714,3273,0,130
2715,3274,0,80
2716,3275,0,80
2717,3276,0,280
2718,3277,0,540
2719,3279,0,190
2720,3280,0,280
2721,3304,0,280
2722,3305,0,540
2723,3306,0,280
2724,3313,0,220
2725,3310,0,190
2726,3307,0,280
2727,3308,0,280
2728,3309,0,360
2729,3300,0,130
2730,3301,0,130
2731,3302,0,80
2732,3303,0,80
2733,3312,0,220
2734,3311,0,160
2735,4194,0,250
2736,4193,0,250
2737,3290,0,280
2738,3292,0,280
2739,3291,0,540
2740,3299,0,220
2741,3296,0,190
2742,3293,0,280
2743,3294,0,280
2744,3295,0,360
2745,3286,0,130
2746,3287,0,130
2747,3288,0,80
2748,3289,0,80
2749,3298,0,220
2750,3297,0,160
2751,4192,0,250
2752,4191,0,250
2753,3248,0,280
2754,3249,0,540
2755,3246,0,220
2756,3257,0,220
2757,4189,0,190
2758,2103,0,540
2759,3260,0,220
2760,3259,0,220
2761,3258,0,280
2762,3255,0,220
2763,3252,0,220
2764,3254,0,220
2765,3253,0,220
2766,3250,0,220
2767,4139,0,190
2768,3247,0,220
2769,3245,0,220
2770,3244,0,220
2771,3243,0,220
2772,3242,0,220
2773,3100,0,220
2774,3129,0,160
2775,2962,0,160
2776,3256,0,160
2777,1704,0,220
2778,3099,0,280
2779,3377,0,540
2780,3379,0,280
2781,3333,0,220
2782,3415,0,220
2783,3365,0,280
2784,3364,0,280
2785,3357,0,280
2786,3356,0,280
2787,3355,0,280
2788,3354,0,280
2789,3349,0,280
2790,3348,0,80
2791,3347,0,80
2792,3346,0,130
2793,3345,0,280
2794,3344,0,80
2795,3343,0,80
2796,3342,0,130
2797,3341,0,280
2798,3340,0,80
2799,3339,0,80
2800,3338,0,130
2801,3337,0,280
2802,3336,0,80
2803,3335,0,80
2804,3334,0,130
2805,3332,0,220
2806,1705,0,220
2807,3331,0,220
2808,3373,0,130
2809,3374,0,80
2810,3375,0,80
2811,3376,0,280
2812,3378,0,360
2813,3380,0,250
2814,3370,0,220
2815,3369,0,220
2816,3409,0,220
2817,2659,0,360
2818,4195,0,280
2819,3417,0,220
2820,3404,0,540
2821,3403,0,220
2822,3400,0,280
2823,3393,0,360
2824,3399,0,220
2825,3398,0,220
2826,3397,0,220
2827,3396,0,220
2828,3371,0,220
2829,3405,0,540
2830,3540,0,220
2831,3414,0,160
2832,3410,0,130
2833,3411,0,80
2834,3412,0,80
2835,3413,0,280
2836,3418,0,280
2837,4199,0,220
2838,4198,0,220
2839,4197,0,220
2840,4196,0,220
2841,3416,0,360
2842,7880,0,80
2843,7881,0,80
2844,7882,0,80
2845,7877,0,80
2846,7878,0,80
2847,7879,0,80
2848,3401,0,280
2849,3402,0,280
2850,3461,0,280
2851,3462,0,420
2852,3463,0,280
2853,3469,0,220
2854,3468,0,190
2855,3464,0,280
2856,3465,0,280
2857,3466,0,360
2858,3457,0,130
2859,3458,0,130
2860,3459,0,80
2861,3460,0,80
2862,3470,0,220
2863,3467,0,160
2864,4210,0,190
2865,4209,0,190
2866,7906,0,80
2867,7907,0,80
2868,7908,0,80
2869,3475,0,280
2870,3476,0,420
2871,3477,0,280
2872,3483,0,220
2873,3482,0,190
2874,3478,0,280
2875,3479,0,280
2876,3480,0,360
2877,3471,0,130
2878,3472,0,130
2879,3473,0,80
2880,3474,0,80
2881,3484,0,220
2882,3481,0,160
2883,4212,0,190
2884,4211,0,190
2885,7909,0,80
2886,7910,0,80
2887,7911,0,80
2888,3426,0,280
2889,3437,0,280
2890,3447,0,130
2891,3428,0,130
2892,3439,0,130
2893,3435,0,130
2894,3430,0,80
2895,3441,0,80
2896,3445,0,190
2897,3433,0,190
2898,3431,0,280
2899,3442,0,280
2900,3429,0,80
2901,3440,0,80
2902,3446,0,280
2903,3434,0,280
2904,4206,0,280
2905,3443,0,540
2906,3518,0,540
2907,3517,0,280
2908,3516,0,80
2909,3515,0,80
2910,3514,0,130
2911,3521,0,220
2912,3520,0,280
2913,3522,0,220
2914,3519,0,280
2915,3510,0,540
2916,3509,0,280
2917,3508,0,80
2918,3507,0,80
2919,3506,0,130
2920,3505,0,130
2921,3504,0,130
2922,3199,0,250
2923,3200,0,250
2924,3201,0,250
2925,3202,0,250
2926,3192,0,250
2927,3193,0,250
2928,3194,0,250
2929,3195,0,250
2930,3511,0,280
2931,3512,0,280
2932,3190,0,250
2933,3502,0,280
2934,3501,0,280
2935,3500,0,80
2936,3499,0,80
2937,3498,0,130
2938,3395,0,250
2939,3503,0,280
2940,3456,0,360
2941,3551,0,250
2942,3394,0,250
2943,3408,0,190
2944,3668,0,4200
2945,3669,0,4000
2946,3670,0,4000
2947,3671,0,4200
2948,3672,0,4200
2949,3673,0,4200
2950,3674,0,4200
2951,3675,0,4200
2952,3676,0,4000
2953,3677,0,4200
