"rownum","Id","Text"
436,"TooLowLevelToChooseChatIndex","You can't choose a specific chat channel until you are level {0}."
437,"IncursionLockedDoorError","You do not have the item required to open this passage."
438,"IncursionDestructibleWallError","You have no explosives."
439,"InstanceExpiredError","Cannot connect to instance. That subarea has expired because it is no longer the most recent child instance for this area."
440,"InstanceTerminatedError","Cannot connect to instance. That subarea no longer exists."
441,"FailedToLoadDelveMap","Failed to load Delve map data: {0}"
442,"DelveInProgressError","You cannot join a Delve that is currently in progress."
443,"LoginRequiresUnlockCodeStrict","Your account has been locked until you can provide an unlock code from your email (strict)."
444,"DelveSocketableCurrencySameFossilError","You cannot socket identical Fossils into the same Resonator"
445,"GenericSocketError","You cannot socket the current item"
446,"OfferNotYetReadyForAccept","The offer is in a state where it is waiting for a previous submit to be resolved. Try again later."
447,"InteractErrorEssence","Something else is keeping this Essence imprisoned."
448,"NotEnoughIngredients","You don't have enough ingredients for this action."
449,"ConsoleDisconnectedBecauseActiveUserSignedOut","Disconnected because the active user signed out"
450,"PS4LoginErrorNoPSNAccess","Cannot log in because \""PlayStation Network\"" cannot be reached."
451,"PS4LoginErrorOutOfMemory","Cannot log in because we are out of memory."
452,"PS4LoginErrorSignedOut","Cannot log in because you are signed out."
453,"PS4LoginErrorNotSignedUp","Cannot log in because you are not signed up."
454,"PS4LoginErrorAgeRestriction","Cannot log in because of an age restriction."
455,"PS4LoginErrorLoggedOut","Cannot log in because you are logged out."
456,"PS4LoginErrorLatestSystemSoftwareExist","Cannot log in because a new version of the system software update file exists."
457,"PS4LoginErrorLatestSystemSoftwareExistForTitle","Cannot log in because a required new version of the system software update file exists for this application."
458,"PS4LoginErrorLatestPatchPackageExists","Cannot log in because a new version of the patch package exists."
459,"PS4LoginErrorLatestPatchPackageDownloaded","Cannot log in because a new version of the downloaded patch package exists."
460,"PS4LoginErrorPatchNotChecked","Cannot log in because could not check if a new version update file is available.  Please try again."
461,"HideoutExportFailed","You must be in a Hideout to export a Hideout template."
462,"HideoutImportSuccess","Hideout template imported successfully."
463,"HideoutImportFailed","Failed to import Hideout template."
464,"HideoutImportFailedMustBeInHideout","You must be in your Hideout to import a Hideout template."
465,"HideoutImportFailedWrongHideout","You must first set your Hideout to {0} in order to import this Hideout template."
466,"TencentTradeMarketNotExactPrice","Your offer does not match the exact price for this item."
467,"TencentTradeMarketTooManyCompletedOffers","You have too many completed trades in your Trade Market to make this offer."
468,"IncursionRecipeUnlockRejected","Crafting recipe already unlocked"
469,"FailedToReclaimSomeHideoutDoodads","Failed to reclaim one or more Hideout doodads. Please create a new Hideout instance and try again."
470,"FailedToLoadHideoutDoodads","Failed to load Hideout doodad list."
471,"HideoutImportWarningGeneric","Warning: {0} doodads could not be imported."
472,"HideoutImportWarningUnowned","Warning: {0} doodads could not be imported because you do not own any spare ones."
473,"HideoutImportWarningBlocked","Warning: {0} doodads could not be imported because the specified location was blocked."
474,"HideoutReclaimAllSuccess","All Hideout doodads have been reclaimed."
475,"AreaTransitionPartyError","You must be in a party with the area owner to access this area."
476,"AreaTransitionOwnerError","The area owner must be present to access this area."
477,"BestiaryErrorNoData","Failed to retrieve Bestiary data."
478,"BestiaryErrorFailedToCaptureMonster","Failed to save captured monster: {0}"
479,"PS4BadRedeemToken","Bad redeem token"
480,"CurrencyTradingPrevented2","You cannot trade currency or unique items to other players until you have verified your account."
481,"PublicListingLockedDueToVerified","You cannot publicly list items for sale until you have verified your account."
482,"OffersLockedDueToVerified","You cannot make offers on items until you have verified your account."
483,"SynthesisPortalFullyDecayed","This area has decayed."
484,"SynthesisTooManyMemories","You have placed too many memories, please remove some before attempting to place more."
485,"SynthesisOtherMemoryInstance","You cannot place memories in another persons Memory Nexus or Memory Expanse."
486,"ConsoleDisconnectedBecauseNoInternetConnection","Disconnected because there is no Internet connection."
487,"PS4DisconnectedBecauseNoPSNAccess","Disconnected because \""PlayStation Network\"" cannot be reached."
488,"XboxDisconnectedBecauseNoXboxLiveAccess","Disconnected because Xbox Live cannot be accessed."
489,"PS4CannotLogInUGMRestriction","Cannot log in due to parental controls."
490,"SynthesisMaxGlobalModsReached","You have reached the maximum number of Memory Modifiers on your Synthesis Map."
491,"BetrayalCannotAccessLab","You have another Betrayal Job in progress. Complete the other encounter or make any remaining choices to enable this entrance."
492,"SynthesisCannotApplyGlobalMod","The selected Memory and the Memories placed next to it cannot apply any more Memory Modifiers."
493,"KakaoAPIError","Failed to authorise with Kakao authentication server."
494,"KakaoRequireLogin","You must log in to your Kakao account again."
495,"KakaoIdAlreadyInUse","This kakao account is already associated with another Path of Exile account"
496,"NoAssociatedKakaoId","There is no kakao account associated with this Path of Exile account"
497,"AccountAlreadyHasKakao","There is already a Kakao account associated wtih this Path of Exile account"
498,"MapDeviceCannotUseFragmentWithMap","Activation failed. {0} cannot be used with a Map."
499,"MapDeviceFragmentNeedsRecipe","Activation failed. {0} must be used with other Map Fragments from the same set."
500,"MapDeviceFragmentNeedsRecipeOrMap","Activation failed. {0} must be used with a Map, or with other Map Fragments from the same set."
501,"MapDeviceDuplicateFragments","Activation failed. You cannot use multiple Map Fragments of the same type."
502,"EmailLoginDisabledKakao","This login method has been disabled for this account. Please login via http://poe.game.daum.net"
503,"EmailLoginDisabled","This login method has been disabled for this account."
504,"GatewayDisallowedForThisLoginType","This login gateway is not available for this login method."
505,"UnacceptableChatMessage","Unacceptable message contents."
506,"ChannelOnlyAllowsASCII","Unacceptable message contents. Please use only standard ASCII characters in this channel."
507,"ActionRejectedDueToPerPlayerFreeze","You have died recently and cannot perform actions for {0}."
508,"PerPlayerDeathFreezeRemoved","You can now perform actions."
509,"LeagueDisallowsManualMigration","You cannot migrate from this league at the moment."
510,"RecycleMicroItemNotFound","Microtransaction can not be found."
511,"RecycleMicroCannotRemoveMicro","Microtransaction can not be removed."
512,"RecycleMicroNoValue","Microtransaction has no value."
513,"RecycleMicroGeneric","Cannot complete action at this time."
514,"TradeBanError","You cannot do that at this time. Your account is banned from trade actions."
515,"InteractErrorCoreTransitionMap","You must kill all three of Eater of Souls' guardians to access the Black Core."
516,"CombineMTXTimeLimitedError","Cannot combine time-limited Microtransactions."
517,"SalvageMTXTimeLimitedError","Cannot salvage time-limited Microtransactions"
518,"ItemIsInLeagueInventory","You can't do this operation on an item in a league inventory"
519,"MetamorphosisCannotOpenUIError","Metamorph samples can only be combined by the instance owner."
520,"HarvestSeedCacheLockedError","The Seed Cache can only be opened by the area owner."
521,"AccountAlreadyHasEpic","This account already has an Epic account associated with it."
522,"EpicAssociateEmailSent","An email has been sent to confirm that you own this account. Please click the link in your email to continue."
523,"EpicIdAlreadyInUse","This Epic account already has a Path of Exile account associated with it."
524,"NoAssociatedEpicId","This account does not have an Epic account associated with it."
525,"DestroyHarvestInfrastructure","You cannot destroy Harvest Infrastructure items."
526,"CharacterActionDeniedHarvestItems","You must remove all Harvest Infrastructure items from your character before performing this action."
527,"HarvestOshabiFightOnlyInMaps","The Encounter can only be started from a Map"
528,"ConsoleGuildTagProfanityError","The guild tag you are trying to set contains a restricted phrase. Please retry with a different tag."
529,"ConsoleGuildNameProfanityError","The guild name you are trying to set contains a restricted phrase. Please retry with a different name."
530,"ConsoleGuildStashTabProfanityError","The stash tab name you are trying to set contains a restricted phrase. Please retry with a different name."
531,"TradeErrorItemStolenFromHeist","Item cannot be traded."
532,"HeistAlarmError","Error: cannot join Heist area that is Lockdown"
533,"HeistHubAccessError","You must use a Rogue's Marker to access the Rogues' Harbour."
534,"NotHeistOwner","Error: You are not the owner of this Heist"
535,"ReceivedAtlasRespecPoint1","You have received an Atlas Passive Respec Point."
536,"ReceivedAtlasRespecPointN","You have received {0} Atlas Passive Respec Points."
537,"ReceivedAtlasPassivePoint1","You have received an Atlas Skill Point."
538,"ReceivedAtlasPassivePointN","You have received {1} Atlas Skill Points."
539,"MavenNotEnoughBosses","Activation failed. You have not collected enough bosses from this Atlas Region."
540,"MavenCitadelNotUnlocked","Activation failed. You have not unlocked the Citadel for this Atlas Region."
541,"StashAffinityFailedNoRoom","Your Stash Tab with the {0} Affinity does not have enough space for this item."
542,"FailedToAddMavenToMap","Failed to add the Maven to Map because: {0}"
543,"RitualFragmentNotValidForUse","Activation failed. Blood-Soaked Effigies can only be used in Ritual League."
544,"MapDeviceInvalidQuestState","Activation failed. You do not have the required quest state."
545,"MapDeviceFull","Your Map Device is full."
546,"AccountNotVerified","Account is not verified."
547,"UltimatumTrialStarted","You cannot join a trial that has already begun."
548,"RoyaleMatchEndedWonReward","Winner winner, Rhoa Dinner!\n Tier {0} Rhoa Dinner has been added to your Hideout Decorations."
549,"RoyaleMatchEndedWon","Winner winner, Rhoa Dinner!\n Next Hideout Decoration reward in {0} victories."
550,"RoyaleMatchEndedWonMax","Winner winner, Rhoa Dinner!"
551,"RoyaleMatchEnded","{0} has won the match!"
552,"RoyaleMatchEndedTeam","{0} and {1} have won the match!"
553,"TradeNoteBlacklistedCharactersError","Your Trade Note contains illegal characters, please try again."
554,"ExpeditionDetonatorNotInstanceOwner","Only the player who is the instance owner can interact with explosives or the detonator."
555,"ActionTemporarilyDisabled","This action has been temporarily disabled."
556,"CannotAccessGuildHideout","You cannot access that player's Guild Hideout because you are not a member of their Guild."
557,"SettingDeliveryDetailsFailed","Failed to set Delivery Details: "
558,"ExpeditionCurrencyNotification","Added {0}x {1} to your Expedition Locker"
559,"GuildStashDisabled","The guild stash has been temporarily disabled."
560,"TencentItcServerError","The ITC server reported an error."
561,"OperationCancelled","Operation cancelled."
562,"ConvertMapsPartialSuccess","Some maps could not be converted either due to lack of space, or no valid conversion found."
563,"CannotPromoteEmptyStashToActive","You cannot promote an empty stash to active."
564,"CannotFindActiveStashToReplace","Cannot find empty active stash of this type to replace. Please make sure you have loaded one and try again."
565,"TencentUicServerError","Connection failed, please try again later."
566,"PlayerKillCount1","You have killed 1 monster."
567,"PlayerKillCountCapped","You have killed an uncountable number of monsters."
568,"TencentActionFailedMarketBanned","Your actions have breached the terms of service and have negatively affected the normal operation of the game. You are banned from using the trade market for {0}."
