"rownum","Monster","SkillType","rid","[rid]","[i32]","rid","Animation","Stats","StatsValues","i32","rid","GrantedEffects","i32","rid","Script1","Script2","Mods","Name","i32","[rid]","i32","i32","[i32]","[rid]","[rid]","[rid]","MiscAnimations","bool"
704,3928,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
705,3928,1,4075,[],[],8822,"",[],[],0,"",[],0,"","","",[],"Hammer Throw",0,[],0,0,[],[],[],[],[],""
706,3928,2,4076,[],[],8823,"",[],[],0,"",[],0,"","","",[],"Hammer Barrage",0,[],0,0,[],[],[],[],[],""
707,3933,0,345,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
708,3933,1,2516,[],[],8822,"",[],[],0,"",[],0,"","","",[],"Spectral Hammer",0,[],0,0,[],[],[],[],[],""
709,3933,3,2519,[],[],8887,"","[175,173]","[50,3]",0,"",[],0,"","","",[],"Spectral Hammer",0,[],0,0,[],[],[],[],[],""
710,3933,4,2510,[],[],8834,"",[],[],0,"",[],0,"","","",[],"Spectral Hammer",0,[],0,0,[],[],[],[],[],""
711,3887,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
712,3887,1,338,[],[],8822,"","[2504,5159]","[25,120]",0,8988,[],0,"","","",[],"Bat Mortar",0,[],0,0,[],[],[],[],[],""
713,3887,3,3667,[],[],8868,"","[3886,110,659]","[200,1,33]",0,"",[],0,"","","",[],"Supersonic Screech",58,[],50,0,[],[],[],[],[],""
714,3901,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
715,3901,2,338,[],[],8916,20,[1212],[-20],0,7656,[],0,"","","",[],"Ground Slam",99,[],30,0,[],[],[],[],[],""
716,3915,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
717,3915,2,338,[],[],8916,20,[1212],[-20],0,7656,[],0,"","","",[],"Ground Slam",99,[],30,0,[],[],[],[],[],""
718,3922,1,3731,[],[],8822,"",[],[],0,"",[],0,"","","",[],"Lantern Toss",0,[],0,0,[],[],[],[],[],""
719,3922,4,3731,[],[],8834,"","[357,434,10736,6831,1975]","[4000,100,3,50,100]",0,"",[],0,"","","",[],"Backburn",0,[],0,0,[],[],[],[],[],""
720,3924,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
721,3924,1,3731,[],[],8822,"",[],[],0,"",[],0,"","","",[],"Lantern Toss",0,[],0,0,[],[],[],[],[],""
722,3924,3,595,[],[],8832,"","[879,5759]","[-80,50]",0,"",[],0,"","","",[],"Righteous Fire",0,[],0,0,[],[],[],[],[],""
723,3924,4,3731,[1212],[100],8869,"","[357,434,2504]","[4000,100,15]",0,"",[],0,"","","",[],"Backburn",98,[],0,0,[],[],[],[],[],""
724,3932,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
725,3932,1,4075,[],[],8822,"",[],[],0,"",[],0,"","","",[],"Hammer Throw",0,[],0,0,[],[],[],[],[],""
726,3932,2,4076,[],[],8823,"",[],[],0,"",[],0,"","","",[],"Hammer Barrage",0,[],0,0,[],[],[],[],[],""
727,3941,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
728,3941,1,4048,[],[],8885,"",[],[],0,"",[],0,"","","",[],"Ground Slam",0,[],20,0,[],[],[],[],[],""
729,3941,2,4110,[],[],8823,"",[],[],0,"",[8988],0,"","","on_event_contact_for_MinerThrowSpawn = \""TriggerSkill( MetamorphosisMortar, TargetLocation );\""",[],"Boulder Crack",0,[],0,0,"[2,20]","[173,2504]",[],[],[],""
730,1556,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],-20,0,[],[],[],[],[],""
731,1556,1,281,[],[],8876,"",[],[],0,"",[],0,"","","",[],"Rolling Flames",0,[],0,0,[],[],[],[],[],""
732,3976,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
733,3976,2,3392,[],[],8877,"",[1975],[100],0,"",[],0,"","","",[],"Lava Charge",0,[],0,0,[],[],[],[],[],""
734,3982,0,3384,[],[],8821,"",[],[],0,"",[],0,"","","",[],"Pelt",0,[],50,0,[],[],[],[],[],""
735,3982,4,3384,[],[],8834,"","[214,175,1778,173,1212]","[10,-50,1,14,50]",0,"",[],0,"","","",[],"Pelting Nova",0,[],0,0,[],[],[],[],[],""
736,3987,2,3776,[],[],8856,"","[1212,10863]","[-60,-33]",0,"",[],0,"","","",[],"Molten Barrage",144,[],0,0,[],[],[],[],[],""
737,3987,3,4582,[],[],8824,"",[649],[-50],0,"",[],0,"","","",[],"Call Allies",0,[],0,0,[],[],[],[],[],""
738,3998,0,338,[],[],8884,"",[1922],[-20],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
739,3998,1,168,[],[],8886,"",[1922],[-20],0,"",[],0,"","","",[],"Cleave",0,[],20,0,[],[],[],[],[],""
740,4000,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
741,4000,1,168,[],[],8886,"",[1922],[-20],0,"",[],0,"","","",[],"Cleave",0,[],30,0,[],[],[],[],[],""
742,4176,1,4319,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Fire Mortar",0,[],0,0,[],[],[],[],[],""
743,4176,2,4319,[],[],8905,"","[1212,10863]","[-60,-33]",0,"",[],0,"","","",[],"Flame Bombardment",136,[],0,0,[],[],[],[],[],""
744,4176,3,2033,[],[],8824,"","[173,1212,214]","[2,50,1]",0,"",[],0,"","","",[],"Flamethrower",0,[],0,0,[],[],[],[],[],""
745,4176,4,4319,[],[],8901,"",[],[],0,"",[],0,"","","",[],"Fire Mortar",78,[],0,0,[],[],[],[],[],""
746,3967,0,338,[],[],8821,"",[],[],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
747,3967,1,4051,[],[],8822,"","[173,175]","[4,-30]",0,"",[],0,"","","",[],"Karui Shot",0,[],0,0,[],[],[],[],[],""
748,3967,3,4051,[],[],8824,"","[4724,174,434]","[500,5,-50]",0,4513,[],0,"","","",[],"Karui Blast",0,[],200,0,[],[],[],[],[],""
749,3969,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
750,3969,1,3231,[],[],8885,"","[214,1922]","[2,100]",0,"",[],0,"","","",[],"Molten Strike",0,[],-50,0,[],[],[],[],[],""
751,3970,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
752,3970,2,154,[],[],8886,"","[434,1922,482]","[200,-50,50]",0,"",[],0,"","on_event_metafx_for_BrutusGroundSlam = \""PlayEffect( FlameSurge3 );\""","",[],"Ground Slam",0,[],100,0,[],[],[],[],[2382],""
753,3970,4,154,[],[],8888,"",[],[],0,"",[7197],0,"","","on_event_contact_for_BrutusGroundSlam = \""TriggerSkill( KaruiElderCorpseEruption, ContactLocation );\""",[],"Karui Flame Slam",0,[],0,0,[],[],[],[],[],""
754,3971,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
755,3971,1,2811,[],[],8865,"","[173,1212]","[2,-20]",0,"",[],0,"","","",[],"Flamewhip Nova",57,[],-30,0,[],[],[],[],[],""
756,3971,3,1182,[],[],8861,"","[1821,612,357]","[20,550,2000]",0,"",[],0,"","","",[],"Karui Bombardment",55,[],30,0,[],[],[],[],[],""
757,3971,4,1182,[],[],8890,"","[1821,612,357]","[20,50,4000]",0,"",[],0,"","","",[],"Karui Firestorm",71,[],0,0,[],[],[],[],[],""
758,3986,1,4311,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Ice Shard",0,[],50,0,[],[],[],[],[],""
759,3986,2,4311,[],[],8823,"","[1778,2121,2122,2123,175,2472,1212,1790]","[1,15,1000,180,100,-90,-75,50]",0,"",[],0,"","","",[],"Shard Nova",0,[],-30,0,[],[],[],[],[],""
760,4008,0,3243,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
761,4008,1,4289,[],[],8822,"",[1922],[-20],0,"",[],0,"","","",[],"Flame Chasm",0,[],0,0,[],[],[],[],[],""
762,4008,2,99,[],[],99,"",[],[],0,"",[],0,"","","",[],"Caldera Leap",0,[],0,0,[],[],[],[],[],""
763,4008,4,4386,[],[],8869,"",[],[],0,4387,[],0,"","","",[],"Ancestral Aid",98,[],0,0,[],[],[],[],[],""
764,4181,1,4319,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Fire Mortar",0,[],0,0,[],[],[],[],[],""
765,4181,2,4319,[],[],8905,"","[1212,10863]","[-60,-33]",0,"",[],0,"","","",[],"Flame Bombardment",136,[],0,0,[],[],[],[],[],""
766,4181,3,2033,[],[],8824,"","[173,1212,214]","[2,50,1]",0,"",[],0,"","","",[],"Flamethrower",0,[],0,0,[],[],[],[],[],""
767,4181,4,4319,[],[],8901,"",[],[],0,"",[],0,"","","",[],"Fire Mortar",78,[],0,0,[],[],[],[],[],""
768,1227,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
769,1230,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
770,4015,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
771,4015,1,268,[],[],8885,"","[1922,2361,6042]","[-10,1,80]",0,"",[],0,"","on_event_metafx_for_DualStrike = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Dual Strike",0,[],0,0,[],[],[],[],[3505],""
772,4015,2,338,[],[],8831,1,[],[],0,5888,[],0,"","","",[],"Rage",0,[],0,0,[],[],[],[],[],""
773,4017,0,345,[],[],8884,"",[1922],[-20],0,"",[],0,"","","",[],"Lunging Strike",0,[],30,0,[],[],[],[],[],""
774,4017,1,268,[],[],8885,"","[1922,2361,6042]","[-10,1,80]",0,"",[],0,"","on_event_metafx_for_DualStrike = \""PlayEffect( MetamorphosisSkillSurgeFast );\""","",[],"Dual Strike",0,[],0,0,[],[],[],[],[3505],""
775,4017,3,3711,[],[],8878,"",[1922],[-20],0,"",[],0,"","","",[],"Charge",0,[],0,0,[],[],[],[],[],""
776,4025,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
777,4025,1,1222,[],[],8885,"","[214,1922]","[2,100]",0,"",[],0,"","","",[],"Viper Strike",0,[],-50,0,[],[],[],[],[],""
778,4026,0,338,[],[],8821,"",[1922],[-20],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
779,4026,2,338,[],[],8823,"","[173,7093,1922]","[2,40,-40]",0,8935,[4164],0,"","on_event_metafx_for_MonsterProjectileWeapon = \""PlayEffect( LightningSurge1 );\""","",[],"Lightning Arrow",0,[],0,0,[-50],[434],[],[],[2396],""
780,4026,4,338,[],[],8834,1,"[862,864,856,166,1922,954,1723,1975]","[5000,60,1,100,50,2,3,200]",0,570,[],0,"","","",[],"Caustic Ballistae",0,[],-70,0,[],[],[],[],[],""
781,4028,0,338,[],[],8821,"",[],[],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
782,4028,1,570,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Caustic Arrow",0,[],0,0,[],[],[],[],[],""
783,4028,3,1940,[],[],8824,"","[862,864,856,166,1922,954,1723]","[5000,60,1,100,50,2,3]",0,"",[],0,"","","",[],"Ballistae Prison",0,[],0,0,[],[],[],[],[],""
784,4028,4,1940,[],[],8834,"","[173,862,864,1778,166,215,1922]","[4,1000,80,1,300,-65,200]",0,"",[],0,"","","",[],"Frost Ballistae",0,[],0,0,[],[],[],[],[],""
785,4037,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
786,4037,3,2209,[],[],8837,"",[],[],0,"",[],0,"","","",[],"Cyclone",0,[],0,0,[],[],[],[],[],""
787,4037,2,2897,[],[],8827,"",[],[],0,"",[],0,"","","",[],"Ground Churn",0,[],0,0,[],[],[],[],[],""
788,4048,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
789,4048,1,4073,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Sword Toss",0,[],40,0,[],[],[],[],[],""
790,4048,2,4073,[],[],8823,"","[10736,6831,175,1790,1922]","[7,45,-33,40,-50]",0,"",[],0,"","","",[],"Sword Toss",0,[],70,0,[],[],[],[],[],""
791,4052,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
792,4053,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
793,4053,2,3712,[],[],8877,"",[],[],0,"",[],0,"","","",[],"Charge",0,[],80,0,[],[],[],[],[],""
794,4053,4,3712,[],[],8879,"",[],[],0,"",[8913],0,"","on_start_VollCharge = \""PlayEffect( MetamorphosisSkillSurgeSlow );\""","on_event_metatrigger_for_VollCharge = \""TriggerSkill( MetamorphosisSummonMetaVolatiles );\""",[],"Volatile Charge",0,[],0,0,"[5,3,-60]","[884,2156,4774]",[],[],[3725],""
795,4066,0,337,[],[],8884,"",[1922],[-20],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
796,4066,1,4330,[],[],8876,"",[],[],0,"",[],0,"","","",[],"Daresso Dash",0,[],0,0,[],[],[],[],[],""
797,4066,2,4032,[],[],8886,"",[],[],0,"",[],0,"","","",[],"Triple Strike",0,[],0,0,[],[],[],[],[],""
798,4066,3,4324,[],[],8824,"",[],[],0,"",[],0,"","","",[],"Triple Reave",0,[],0,0,[],[],[],[],[],""
799,4066,4,3915,[],[],8829,"",[],[],0,"",[],0,"","","",[],"Dance of Death",0,[],0,0,[],[],[],[],[],""
800,4143,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
801,4143,2,4283,[],[],8823,"","[214,1212]","[2,50]",0,"",[],0,"","","",[],"Shard Barrage",0,[],0,0,[],[],[],[],[],""
802,4143,1,4283,[],[],8822,"",[1212],[-30],0,"",[],0,"","","",[],"Shard Barrage",0,[],30,0,[],[],[],[],[],""
803,4143,4,4283,[],[],8944,"",[],[],0,2687,[],0,"","","",[],"Storm Cascade",122,[],40,0,[],[],[],[],[],""
804,4400,0,345,[],[],8821,"",[1922],[-30],0,"",[],0,"","","",[],"Bowshot",0,[],50,0,[],[],[],[],[],""
805,4400,1,2747,[],[],8822,"","[173,1922]","[5,-50]",0,"",[],0,"","","",[],"Barrage",0,[],20,0,[],[],[],[],[],""
806,4400,2,1664,[],[],8823,40,"[1776,950,2289]","[2,3,30]",0,"",[],0,"","","",[],"Puncture Trap",0,[],0,0,[],[],[],[],[],""
807,4400,4,573,[],[],8834,"","[1776,950,2289,1180,1975]","[9,10,60,2,100]",0,"",[],0,"","","",[],"Caustic Trap",0,[],-50,0,[],[],[],[],[],""
808,4402,0,345,[],[],8884,"","[482,1922]","[50,-20]",0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
809,4402,1,43,[],[],8822,"",[195],[1],0,"",[],0,"","","",[],"Fireball",0,[],100,0,[],[],[],[],[],""
810,4402,2,2773,[],[],8850,20,"[214,1212]","[3,200]",0,"",[],0,"","","",[],"Summon Spirit",56,[],0,0,[],[],[],[],[],""
811,4402,3,1087,[],[],8825,"",[357],[-12000],0,"",[],0,"","","",[],"Vaal Summon Skeletons",0,[],0,0,[],[],[],[],[],""
812,4402,4,2710,[],[],8829,"",[],[],0,2714,[],0,"","","",[],"Flameblast",0,[],0,0,[],[],[],[],[],""
813,4404,0,345,[],[],8884,"",[1922],[-20],0,"",[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
814,4404,1,837,[],[],8884,"",[1922],[-20],0,"",[],0,"","","",[],"Glacial Hammer",0,[],50,0,[],[],[],[],[],""
815,4404,2,686,[],[],8877,"","[1922,483]","[-20,50]",0,"",[8939],0,"","","on_event_hit_ground_for_LeapSlam = \""TriggerSkill( MetamorphosisCreateChilledGround );\""",[],"Leap Slam",0,[],0,0,[],[],[],[],[],""
816,4404,3,4086,[],[],8887,"","[1922,3886]","[-20,100]",0,"",[],0,"","","",[],"Ice Crash",0,[],100,0,[],[],[],[],[],""
817,4404,4,2185,[],[],8838,"","[214,1922,1232]","[4,50,50]",0,"",[],0,"","","",[],"Cyclone",0,[],-40,0,[],[],[],[],[],""
818,560,0,338,[],[],8821,"",[],[],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
819,562,0,338,[],[],8821,"",[],[],0,345,[],0,"","","",[],"Bowshot",0,[],0,0,[],[],[],[],[],""
820,719,0,338,[],[],8884,"",[1922],[-20],0,345,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
821,722,0,338,[],[],8884,"",[1922],[-20],0,345,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
822,4076,0,338,[],[],8821,"",[],[],0,345,[],0,"","","",[],"Eye Bolt",0,[],0,0,[],[],[],[],[],""
823,4076,1,4463,[],[],8822,"","[173,175,196]","[2,-20,1]",0,"",[],0,"","on_start_BallLightning = \""PlayEffect( LightningSurge1 );\""","",[],"Ball Lightning",0,[],0,0,[],[],[],[],[2396],""
824,4076,2,4463,[],[],8823,"","[6160,10736,6831,175,1790]","[1,9,45,-33,40]",0,"",[],0,"","on_start_BallLightning = \""PlayEffect( LightningSurge1 );\""","",[],"Ball Lightning",0,[],-50,0,[],[],[],[],[2396],""
825,4087,3,4382,[],[],8824,"","[214,1212]","[4,300]",0,"",[],0,"","","",[],"Summon Wandering Eyes",0,[],0,0,[],[],[],[],[],""
826,4087,4,4382,[],[],8909,22,[434],[50],0,2660,[],0,"","on_start_GeometryTrigger = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Blood Call",88,[],50,0,[],[],[],[],[3601],""
827,4093,0,338,[],[],8884,"",[1922],[-20],0,345,[],0,"","","",[],"Lunging Strike",0,[],20,0,[],[],[],[],[],""
828,4093,1,1665,[],[],8885,"","[6064,1922,5352]","[5,-60,50]",0,"",[],0,"","on_start_Puncture = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Puncture",0,[],0,0,[],[],[],[],[3601],""
829,4101,0,338,[],[],8821,"",[1922],[-20],0,345,[],0,"","","",[],"Bowshot",0,[],20,0,[],[],[],[],[],""
830,4101,2,4094,[],[],8823,"",[173],[2],0,"",[],0,"","","",[],"Bone Shot",0,[],0,0,[],[],[],[],[],""
831,4101,3,4094,[],[],8852,20,[1212],[60],0,"",[],0,"","","",[],"Bone Shot",52,[],30,0,[],[],[],[],[],""
832,4106,0,338,[],[],8884,"",[1922],[20],0,345,[],0,"","","",[],"Lunging Strike",0,[],-50,0,[],[],[],[],[],""
833,4106,1,4445,[],[],8822,"",[434],[100],0,"",[],0,"","","",[],"Tar Bomb",0,[],0,0,[],[],[],[],[],""
834,4106,4,4445,[],[],8846,"",[357],[3000],0,"",[],0,"","","",[],"Tar Bomb",51,[],0,0,[],[],[],[],[],""
835,4389,0,338,[],[],8884,"",[1922],[-30],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
836,4389,1,4422,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Jolt",0,[],0,0,[],[],[],[],[],""
837,4389,2,4422,[],[],8823,"","[1778,2121,2122,2123,2472,1212,1790]","[1,9,500,90,-45,-30,50]",0,"",[],0,"","","",[],"Jolting Nova",0,[],0,0,[],[],[],[],[],""
838,4389,3,4422,[],[],8824,"","[10736,6831,175,1790,1212]","[9,45,-33,40,-70]",0,"",[],0,"","on_start_MonsterProjectileSpell = \""PlayEffect( MetamorphosisSplatSurge );\""","",[],"Jolting Mortar",0,[],0,0,[],[],[],[],[3601],""
839,4393,0,338,[],[],8884,"",[1922],[-40],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
840,4393,2,4426,[],[],8823,"","[173,1212]","[4,-30]",0,"",[],0,"","","",[],"Jolt",0,[],0,0,[],[],[],[],[],""
841,4393,3,3537,[],[],8824,"","[214,1212]","[3,200]",0,"",[],0,"","","",[],"Return to Unlife",0,[],0,0,[],[],[],[],[],""
842,1337,0,337,[],[],8884,"",[1922],[-20],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
843,1337,2,4529,[],[],8886,"","[434,1922]","[150,-20]",0,"",[],0,"","","",[],"Corruted Cleave",0,[],0,0,[],[],[],[],[],""
844,1337,3,4262,[],[],8824,"",[],[],0,"",[],0,"","","",[],"Corruption Beam",0,[],0,0,[],[],[],[],[],""
845,1337,4,4259,[],[],8834,"","[173,357]","[2,4000]",0,"",[],0,"","","",[],"Corrupted Ball Lightning",0,[],20,0,[],[],[],[],[],""
846,1849,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
847,1849,2,338,[],[],8886,"","[2107,215,1922]","[3,100,-30]",0,5837,[],0,"","","",[],"Bloodquake",0,[],100,0,[],[],[],[],[],""
848,1867,0,338,[],[],8884,"",[1922],[-20],0,345,[],0,"","","",[],"Lunging Strike",0,[],30,0,[],[],[],[],[],""
849,1867,2,338,[],[],8823,"",[],[],0,4446,[],0,"","","",[],"Caustic Mortar",0,[],0,0,[],[],[],[],[],""
850,4110,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[9195],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
851,4110,2,1925,[],[],8823,"",[214],[2],0,"",[],0,"","","",[9195],"Ethereal Knives",0,[],0,0,[],[],[],[],[],""
852,4110,4,1820,[],[],8834,"",[],[],0,"",[],0,"","","",[9195],"Combust Ground",0,[],0,0,[],[],[],[],[],""
853,4117,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
854,4117,1,4248,[],[],8822,"",[],[],0,4249,[],0,"","","",[],"Blood Bomb",0,[],0,0,[],[],[],[],[],""
855,4117,3,4249,[],[],8860,"",[],[],0,"",[],0,"","","",[],"Blood Bombardment",54,[],0,0,[],[],[],[],[],""
856,4125,1,3289,[],[],8822,"",[173],[2],0,"",[],0,"","","",[],"Thunder Ball",0,[],0,0,[],[],[],[],[],""
857,4125,2,3617,[],[],8886,"","[214,1212]","[1,-30]",0,"",[],0,"","","",[],"Lightning Tendrils",0,[],0,0,[],[],[],[],[],""
858,4125,3,4314,[],[],8862,"",[],[],0,2691,[],0,"","","",[],"Storm Cascade",84,[],0,0,[],[],[],[],[],""
859,4125,4,4314,[],[],8901,"",[357],[2000],0,2691,[],0,"","","",[],"Storm Cascade",78,[],0,0,[],[],[],[],[],""
860,4132,0,4491,[],[],8884,"",[1922],[-20],0,381,[],0,4131,"","",[],"Lunging Strike",0,[],20,0,[],[],[],[],[],""
861,4132,1,4275,[],[],8822,"",[],[],0,4390,[],0,4131,"","",[],"Nightmare Mortar",0,[],0,0,[],[],[],[],[],""
862,4132,2,1818,[],[],8886,"",[],[],0,4406,[],0,4131,"","",[],"Nightmare Crush",0,[],0,0,[],[],[],[],[],""
863,4132,3,4272,[],[],8824,"",[],[],0,"",[],0,"","","",[],"Elemental Cone",0,[],0,0,[],[],[],[],[],""
864,4241,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
865,4243,0,337,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
866,230,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],50,0,[],[],[],[],[],""
867,230,2,674,[],[],8877,"",[1922],[-30],0,"",[8939],0,"","","on_event_hit_ground_for_LeapSlam = \""TriggerSkill(MetamorphosisCreateChilledGround, TargetLocation );\""",[],"Leap Slam",0,[],100,0,[],[],[],[],[],""
868,269,1,1386,[],[],8830,"",[],[],0,5886,[],0,"","","",[],"Frost Rage",0,[],0,0,[],[],[],[],[],""
869,269,2,1386,[],[],8823,"","[1778,2121,2122,2123,175,2472,1212,1790]","[1,15,500,120,100,-60,-50,50]",0,"",[],0,"","","",[],"Shard Nova",0,[],0,0,[],[],[],[],[],""
870,269,3,1386,[],[],8824,"","[173,10736,6831,175,1790,1778]","[4,10,35,-33,40,-1]",0,"",[],0,"","on_event_metafx_for_IceSpear = \""PlayEffect( ColdSurge1 );\""","",[],"Ice Blast Nova",0,[],100,0,[],[],[],[],[2395],""
871,321,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
872,321,4,338,[],[],8890,22,[434],[100],0,550,[],0,"","on_event_metafx_for_GeometryTrigger = \""PlayEffect( ColdSurge1 );\""","",[],"Flash Freeze",71,[],100,0,[],[],[],[],[2395],""
873,321,3,338,[],[],8906,22,"[1922,10863]","[-50,-15]",0,8988,[],0,"","","",[],"Tracking Mortar",82,[],100,0,[],[],[],[],[],""
874,323,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
875,323,4,338,[],[],8890,22,[434],[100],0,550,[],0,"","on_event_metafx_for_GeometryTrigger = \""PlayEffect( ColdSurge1 );\""","",[],"Flash Freeze",71,[],100,0,[],[],[],[],[2395],""
876,323,3,338,[],[],8906,22,"[1922,10863]","[-50,-15]",0,8988,[],0,"","","",[],"Tracking Mortar",82,[],100,0,[],[],[],[],[],""
877,5141,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
878,5141,2,1335,[],[],8815,"","[214,70,634]","[2,100,-50]",0,"",[],0,"","","",[],"Flicker Strike",0,[],-20,0,[],[],[],[],[],""
879,5143,0,345,[],[],8884,"",[],[],0,"",[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
880,5143,2,1335,[],[],8815,"","[214,70,634]","[2,100,-50]",0,"",[],0,"","","",[],"Flicker Strike",0,[],-20,0,[],[],[],[],[],""
881,5143,3,2910,[],[],8824,"","[214,6435]","[2,4]",0,"",[],0,"","","",[],"Gore Cascade",0,[],-10,0,[],[],[],[],[],""
882,5143,4,4548,[],[],8833,"","[357,434]","[2000,100]",0,"",[],0,"","","",[],"Blood Vortex",0,[],0,0,[],[],[],[],[],""
883,5144,0,338,[],[],8884,"",[],[],0,345,[],0,"","","",[],"Lunging Strike",0,[],0,0,[],[],[],[],[],""
884,5145,0,374,[],[],8821,"",[],[],0,"",[],0,"","","",[],"Crossbow Shot",0,[],0,0,[],[],[],[],[],""
885,5145,1,568,[],[],8822,"",[173],[4],0,"",[],0,"","","",[],"Caustic Arrow",0,[],0,0,[],[],[],[],[],""
886,5145,4,568,[],[],8857,1,[215],[100],0,"",[],0,"","","",[],"Caustic Arrow",93,[],0,0,[],[],[],[],[],""
